"ple0053","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"No","1995","Full Time","Male","3660","0.932807588275366","0.92498036061568","0.940634815935051"
"No","1995","Full Time","Female","1771","0.88979982387272","0.875947416869207","0.903652230876234"
"No","1995","Part Time","Male","742","0.865102336148666","0.842177326234146","0.888027346063186"
"No","1995","Part Time","Female","1488","0.865928747184848","0.849928270242212","0.881929224127483"
"No","1995","Not Working","Male","1390","0.845458721804763","0.827889348333553","0.863028095275973"
"No","1995","Not Working","Female","2669","0.823390119057843","0.81015074710278","0.836629491012907"
"Yes","1996","Full Time","Male","286","0.0711598895155715","0.0630156555823571","0.0793041234487858"
"Yes","1996","Full Time","Female","169","0.0794153545795597","0.0672862363343872","0.0915444728247322"
"Yes","1996","Part Time","Male","94","0.110025694963596","0.0893976650393689","0.130653724887823"
"Yes","1996","Part Time","Female","289","0.150457920870567","0.133959977824785","0.166955863916349"
"Yes","1996","Not Working","Male","243","0.182016164590518","0.163020224210782","0.201012104970254"
"Yes","1996","Not Working","Female","523","0.17596974959257","0.162501884160887","0.189437615024253"
"No","1996","Full Time","Male","3542","0.928840110484429","0.920695876551214","0.936984344417643"
"No","1996","Full Time","Female","1740","0.92058464542044","0.908455527175268","0.932713763665613"
"No","1996","Part Time","Male","790","0.889974305036404","0.869346275112177","0.910602334960631"
"No","1996","Part Time","Female","1515","0.849542079129433","0.833044136083651","0.866040022175215"
"No","1996","Not Working","Male","1342","0.817983835409482","0.798987895029746","0.836979775789218"
"No","1996","Not Working","Female","2548","0.82403025040743","0.810562384975747","0.837498115839113"
"Yes","1997","Full Time","Male","268","0.0681640385191144","0.0600389238338319","0.0762891532043969"
"Yes","1997","Full Time","Female","191","0.105818261920717","0.0919613647554419","0.119675159085991"
"Yes","1997","Part Time","Male","88","0.100748744453921","0.0807936989508446","0.120703789956997"
"Yes","1997","Part Time","Female","237","0.135131284742588","0.118749803559606","0.15151276592557"
"Yes","1997","Not Working","Male","264","0.188301050627262","0.169391318438961","0.207210782815563"
"Yes","1997","Not Working","Female","513","0.170880311026033","0.157597954484152","0.184162667567914"
"No","1997","Full Time","Male","3428","0.931835961480886","0.923710846795603","0.939961076166168"
"No","1997","Full Time","Female","1702","0.894181738079283","0.880324840914009","0.908038635244558"
"No","1997","Part Time","Male","786","0.899251255546079","0.879296210043003","0.919206301049155"
"No","1997","Part Time","Female","1436","0.864868715257412","0.84848723407443","0.881250196440394"
"No","1997","Not Working","Male","1378","0.811698949372738","0.792789217184437","0.830608681561039"
"No","1997","Not Working","Female","2572","0.829119688973967","0.815837332432086","0.842402045515848"
"Yes","1998","Full Time","Male","255","0.0612605815417408","0.0538000353009221","0.0687211277825595"
"Yes","1998","Full Time","Female","194","0.106255062715114","0.092859498363672","0.119650627066557"
"Yes","1998","Part Time","Male","118","0.1131156152624","0.0935916827192407","0.132639547805559"
"Yes","1998","Part Time","Female","274","0.151548389328254","0.135282974878327","0.167813803778181"
"Yes","1998","Not Working","Male","315","0.165240609878077","0.148662552921474","0.181818666834681"
"Yes","1998","Not Working","Female","593","0.175227137655098","0.162630808966445","0.187823466343752"
"No","1998","Full Time","Male","3714","0.938739418458259","0.93127887221744","0.946199964699078"
"No","1998","Full Time","Female","1839","0.893744937284886","0.880349372933443","0.907140501636328"
"No","1998","Part Time","Male","893","0.8868843847376","0.867360452194441","0.906408317280759"
"No","1998","Part Time","Female","1593","0.848451610671746","0.832186196221819","0.864717025121673"
"No","1998","Not Working","Male","1613","0.834759390121923","0.818181333165319","0.851337447078526"
"No","1998","Not Working","Female","2906","0.824772862344902","0.812176533656248","0.837369191033556"
"Yes","1999","Full Time","Male","276","0.0700816228492563","0.062059343503848","0.0781039021946647"
"Yes","1999","Full Time","Female","185","0.100962406159838","0.0876142447227406","0.114310567596936"
"Yes","1999","Part Time","Male","110","0.111902204602591","0.0923536314296257","0.131450777775556"
"Yes","1999","Part Time","Female","260","0.134176998055723","0.119025570418795","0.149328425692651"
"Yes","1999","Not Working","Male","308","0.186377368640205","0.168137860778175","0.204616876502235"
"Yes","1999","Not Working","Female","551","0.188597341713868","0.175058403457242","0.202136279970493"
"No","1999","Full Time","Male","3614","0.929918377150744","0.921896097805335","0.937940656496152"
"No","1999","Full Time","Female","1772","0.899037593840162","0.885689432403065","0.91238575527726"
"No","1999","Part Time","Male","889","0.888097795397409","0.868549222224444","0.907646368570374"
"No","1999","Part Time","Female","1684","0.865823001944277","0.850671574307349","0.880974429581205"
"No","1999","Not Working","Male","1443","0.813622631359795","0.795383123497765","0.831862139221825"
"No","1999","Not Working","Female","2656","0.811402658286132","0.797863720029507","0.824941596542758"
"Yes","2000","Full Time","Male","463","0.0712762299255656","0.0651452508884231","0.0774072089627081"
"Yes","2000","Full Time","Female","317","0.0961951152340177","0.0861531947372339","0.106237035730802"
"Yes","2000","Part Time","Male","195","0.12465166380323","0.108327790143476","0.140975537462983"
"Yes","2000","Part Time","Female","450","0.118338121733946","0.107656864270282","0.12901937919761"
"Yes","2000","Not Working","Male","542","0.166020095410639","0.153299531579297","0.17874065924198"
"Yes","2000","Not Working","Female","911","0.163246645221692","0.153702874066244","0.17279041637714"
"No","2000","Full Time","Male","6302","0.928723770074434","0.922592791037292","0.934854749111577"
"No","2000","Full Time","Female","2995","0.903804884765982","0.893762964269198","0.913846805262766"
"No","2000","Part Time","Male","1378","0.87534833619677","0.859024462537016","0.891672209856524"
"No","2000","Part Time","Female","3063","0.881661878266054","0.87098062080239","0.892343135729718"
"No","2000","Not Working","Male","2745","0.833979904589361","0.82125934075802","0.846700468420703"
"No","2000","Not Working","Female","4850","0.836753354778308","0.82720958362286","0.846297125933756"
"Yes","2001","Full Time","Male","414","0.0706087150291597","0.0641680320242194","0.0770493980341"
"Yes","2001","Full Time","Female","284","0.0981711991658346","0.0875007038839339","0.108841694447735"
"Yes","2001","Part Time","Male","164","0.115418115263982","0.0988917677513196","0.131944462776644"
"Yes","2001","Part Time","Female","432","0.125318870475293","0.114167256470521","0.136470484480065"
"Yes","2001","Not Working","Male","505","0.169184487823301","0.155854943294832","0.182514032351771"
"Yes","2001","Not Working","Female","844","0.172363363836837","0.16196585544768","0.182760872225993"
"No","2001","Full Time","Male","5663","0.92939128497084","0.9229506019659","0.935831967975781"
"No","2001","Full Time","Female","2703","0.901828800834165","0.891158305552265","0.912499296116066"
"No","2001","Part Time","Male","1272","0.884581884736018","0.868055537223356","0.90110823224868"
"No","2001","Part Time","Female","2954","0.874681129524707","0.863529515519935","0.885832743529479"
"No","2001","Not Working","Male","2534","0.830815512176699","0.817485967648229","0.844145056705168"
"No","2001","Not Working","Female","4225","0.827636636163163","0.817239127774007","0.83803414455232"
"Yes","2002","Full Time","Male","493","0.079777240677409","0.0731592695357731","0.086395211819045"
"Yes","2002","Full Time","Female","258","0.0739383647151363","0.0647873555624193","0.0830893738678532"
"Yes","2002","Part Time","Male","166","0.097712721016971","0.0828925274832493","0.112532914550693"
"Yes","2002","Part Time","Female","437","0.127879083277035","0.117118511780031","0.138639654774038"
"Yes","2002","Not Working","Male","547","0.175281431464867","0.162068867631089","0.188493995298645"
"Yes","2002","Not Working","Female","824","0.175099955278349","0.164676568742134","0.185523341814563"
"No","2002","Full Time","Male","5946","0.920222759322591","0.913604788180955","0.926840730464227"
"No","2002","Full Time","Female","2883","0.926061635284864","0.916910626132147","0.935212644437581"
"No","2002","Part Time","Male","1376","0.902287278983029","0.887467085449307","0.917107472516751"
"No","2002","Part Time","Female","3263","0.872120916722965","0.861360345225962","0.882881488219969"
"No","2002","Not Working","Male","2634","0.824718568535133","0.811506004701355","0.837931132368911"
"No","2002","Not Working","Female","4283","0.824900044721651","0.814476658185437","0.835323431257866"
"Yes","2003","Full Time","Male","423","0.0697708423114469","0.0633046644926258","0.076237020130268"
"Yes","2003","Full Time","Female","255","0.0872109750446458","0.0770191968367109","0.0974027532525806"
"Yes","2003","Part Time","Male","175","0.125276742951548","0.10875421604253","0.141799269860566"
"Yes","2003","Part Time","Female","481","0.129223368276753","0.118248854874391","0.140197881679115"
"Yes","2003","Not Working","Male","540","0.171548243434416","0.158457872454938","0.184638614413895"
"Yes","2003","Not Working","Female","769","0.168151352757337","0.157775432002806","0.178527273511867"
"No","2003","Full Time","Male","5540","0.930229157688553","0.923762979869732","0.936695335507374"
"No","2003","Full Time","Female","2689","0.912789024955354","0.902597246747419","0.922980803163289"
"No","2003","Part Time","Male","1367","0.874723257048452","0.858200730139434","0.89124578395747"
"No","2003","Part Time","Female","3108","0.870776631723247","0.859802118320885","0.881751145125609"
"No","2003","Not Working","Male","2646","0.828451756565584","0.815361385586105","0.841542127545062"
"No","2003","Not Working","Female","4222","0.831848647242663","0.821472726488133","0.842224567997194"
"Yes","2004","Full Time","Male","405","0.0684877448590333","0.0618987853692936","0.0750767043487729"
"Yes","2004","Full Time","Female","235","0.0825857436951059","0.0724175414494732","0.0927539459407386"
"Yes","2004","Part Time","Male","143","0.101614252949157","0.0862831845805662","0.116945321317748"
"Yes","2004","Part Time","Female","437","0.125348028802634","0.114415854810513","0.136280202794755"
"Yes","2004","Not Working","Male","550","0.187414756575946","0.174004335436727","0.200825177715165"
"Yes","2004","Not Working","Female","834","0.181040289249864","0.170302781200326","0.191777797299402"
"No","2004","Full Time","Male","5240","0.931512255140967","0.924923295651227","0.938101214630706"
"No","2004","Full Time","Female","2580","0.917414256304894","0.907246054059261","0.927582458550527"
"No","2004","Part Time","Male","1349","0.898385747050843","0.883054678682252","0.913716815419434"
"No","2004","Part Time","Female","3087","0.874651971197366","0.863719797205245","0.885584145189487"
"No","2004","Not Working","Male","2703","0.812585243424054","0.799174822284835","0.825995664563273"
"No","2004","Not Working","Female","4106","0.818959710750136","0.808222202700598","0.829697218799674"
"Yes","2005","Full Time","Male","391","0.0713394020674182","0.0644384643404098","0.0782403397944267"
"Yes","2005","Full Time","Female","203","0.0853038373835795","0.0747243282610202","0.0958833465061388"
"Yes","2005","Part Time","Male","128","0.0980387052291266","0.0823947670108495","0.113682643447404"
"Yes","2005","Part Time","Female","397","0.12453358126136","0.113483537047704","0.135583625475016"
"Yes","2005","Not Working","Male","478","0.16015276294508","0.147407945381685","0.172897580508475"
"Yes","2005","Not Working","Female","714","0.162993425419498","0.152453959573052","0.173532891265944"
"No","2005","Full Time","Male","4953","0.928660597932582","0.921759660205573","0.93556153565959"
"No","2005","Full Time","Female","2475","0.91469616261642","0.904116653493861","0.92527567173898"
"No","2005","Part Time","Male","1260","0.901961294770873","0.886317356552596","0.917605232989151"
"No","2005","Part Time","Female","3033","0.87546641873864","0.864416374524984","0.886516462952296"
"No","2005","Not Working","Male","2703","0.83984723705492","0.827102419491525","0.852592054618315"
"No","2005","Not Working","Female","4004","0.837006574580502","0.826467108734056","0.847546040426947"
"Yes","2006","Full Time","Male","398","0.0715106965400491","0.0647666890322088","0.0782547040478894"
"Yes","2006","Full Time","Female","208","0.0755123500925954","0.0657795521670151","0.0852451480181757"
"Yes","2006","Part Time","Male","121","0.090713136065312","0.0757647080375619","0.105661564093062"
"Yes","2006","Part Time","Female","411","0.124046976164801","0.113288054907844","0.134805897421757"
"Yes","2006","Not Working","Male","585","0.189568574379363","0.17653279481484","0.202604353943887"
"Yes","2006","Not Working","Female","859","0.176088431026245","0.165639883312995","0.186536978739494"
"No","2006","Full Time","Male","5210","0.928489303459951","0.921745295952111","0.935233310967791"
"No","2006","Full Time","Female","2623","0.924487649907405","0.914754851981824","0.934220447832985"
"No","2006","Part Time","Male","1297","0.909286863934688","0.894338435906938","0.924235291962438"
"No","2006","Part Time","Female","3195","0.875953023835199","0.865194102578243","0.886711945092156"
"No","2006","Not Working","Male","2888","0.810431425620637","0.797395646056113","0.82346720518516"
"No","2006","Not Working","Female","4246","0.823911568973755","0.813463021260506","0.834360116687005"
"Yes","2007","Full Time","Male","397","0.0741775122200116","0.0670765987914101","0.0812784256486132"
"Yes","2007","Full Time","Female","190","0.0723082450988892","0.0624135843687597","0.0822029058290186"
"Yes","2007","Part Time","Male","129","0.112248715259763","0.0950291844376649","0.129468246081862"
"Yes","2007","Part Time","Female","394","0.119742704243612","0.108863405525893","0.130622002961332"
"Yes","2007","Not Working","Male","554","0.182713615254512","0.169454573399398","0.195972657109627"
"Yes","2007","Not Working","Female","792","0.172236598038665","0.161471522979425","0.183001673097904"
"No","2007","Full Time","Male","4835","0.925822487779988","0.918721574351387","0.93292340120859"
"No","2007","Full Time","Female","2442","0.927691754901111","0.917797094170981","0.93758641563124"
"No","2007","Part Time","Male","1162","0.887751284740237","0.870531753918138","0.904970815562335"
"No","2007","Part Time","Female","3027","0.880257295756387","0.869377997038668","0.891136594474107"
"No","2007","Not Working","Male","2709","0.817286384745488","0.804027342890373","0.830545426600602"
"No","2007","Not Working","Female","3934","0.827763401961335","0.816998326902096","0.838528477020575"
"Yes","2008","Full Time","Male","348","0.0724457578148629","0.0652294546613733","0.0796620609683524"
"Yes","2008","Full Time","Female","188","0.0749574190618674","0.0646804813493808","0.085234356774354"
"Yes","2008","Part Time","Male","116","0.098497131784623","0.0816723315655952","0.115321932003651"
"Yes","2008","Part Time","Female","340","0.111786088877018","0.100882145756932","0.122690031997103"
"Yes","2008","Not Working","Male","541","0.167693548335093","0.154450127513197","0.180936969156989"
"Yes","2008","Not Working","Female","731","0.165472194279458","0.154510803626613","0.176433584932302"
"No","2008","Full Time","Male","4609","0.927554242185137","0.920337939031648","0.934770545338627"
"No","2008","Full Time","Female","2334","0.925042580938133","0.914765643225646","0.935319518650619"
"No","2008","Part Time","Male","1089","0.901502868215377","0.884678067996349","0.918327668434405"
"No","2008","Part Time","Female","2868","0.888213911122982","0.877309968002897","0.899117854243068"
"No","2008","Not Working","Male","2516","0.832306451664907","0.819063030843011","0.845549872486803"
"No","2008","Not Working","Female","3684","0.834527805720542","0.823566415067698","0.845489196373387"
"Yes","2009","Full Time","Male","372","0.0810373078501954","0.0731340382944428","0.088940577405948"
"Yes","2009","Full Time","Female","217","0.086533547247884","0.0753250259718932","0.0977420685238749"
"Yes","2009","Part Time","Male","110","0.0915664611805649","0.0750544839871752","0.108078438373955"
"Yes","2009","Part Time","Female","337","0.12029066349741","0.108751608330436","0.131829718664383"
"Yes","2009","Not Working","Male","552","0.187697796156089","0.173412292880128","0.20198329943205"
"Yes","2009","Not Working","Female","728","0.187453195512957","0.175346560707956","0.199559830317959"
"No","2009","Full Time","Male","4208","0.918962692149805","0.911059422594052","0.926865961705557"
"No","2009","Full Time","Female","2200","0.913466452752116","0.902257931476125","0.924674974028107"
"No","2009","Part Time","Male","1062","0.908433538819435","0.891921561626046","0.924945516012825"
"No","2009","Part Time","Female","2716","0.879709336502591","0.868170281335617","0.891248391669564"
"No","2009","Not Working","Male","2318","0.812302203843911","0.79801670056795","0.826587707119872"
"No","2009","Not Working","Female","3264","0.812546804487043","0.800440169682041","0.824653439292044"
"Yes","2010","Full Time","Male","466","0.0732222609160038","0.0667983129172573","0.0796462089147503"
"Yes","2010","Full Time","Female","298","0.0751096115549167","0.0655497950487354","0.0846694280610979"
"Yes","2010","Part Time","Male","164","0.109157614102319","0.0937276799497416","0.124587548254897"
"Yes","2010","Part Time","Female","725","0.111283796939731","0.10236765255921","0.120199941320253"
"Yes","2010","Not Working","Male","574","0.199924977897","0.185719582484789","0.21413037330921"
"Yes","2010","Not Working","Female","1069","0.185014199956517","0.17465444616997","0.195373953743063"
"No","2010","Full Time","Male","5851","0.926777739083996","0.92035379108525","0.933201687082743"
"No","2010","Full Time","Female","2622","0.924890388445083","0.915330571938902","0.934450204951265"
"No","2010","Part Time","Male","1405","0.890842385897681","0.875412451745103","0.906272320050258"
"No","2010","Part Time","Female","4054","0.888716203060269","0.879800058679747","0.89763234744079"
"No","2010","Not Working","Male","2471","0.800075022103","0.78586962669079","0.814280417515211"
"No","2010","Not Working","Female","4328","0.814985800043483","0.804626046256937","0.82534555383003"
"Yes","2011","Full Time","Male","568","0.0811180555359697","0.0748288262573713","0.0874072848145681"
"Yes","2011","Full Time","Female","339","0.100774742668809","0.0906606433551469","0.110888841982472"
"Yes","2011","Part Time","Male","225","0.11427612301662","0.0999481409647739","0.128604105068467"
"Yes","2011","Part Time","Female","794","0.123608114413294","0.115121548533392","0.132094680293196"
"Yes","2011","Not Working","Male","704","0.192452655465429","0.179855147372185","0.205050163558673"
"Yes","2011","Not Working","Female","1299","0.197151329959572","0.187398908970163","0.206903750948981"
"No","2011","Full Time","Male","6671","0.91888194446403","0.912592715185432","0.925171173742629"
"No","2011","Full Time","Female","3064","0.89922525733119","0.889111158017528","0.909339356644853"
"No","2011","Part Time","Male","1669","0.88572387698338","0.871395894931533","0.900051859035226"
"No","2011","Part Time","Female","4984","0.876391885586706","0.867905319706804","0.884878451466608"
"No","2011","Not Working","Male","3058","0.807547344534571","0.794949836441327","0.820144852627815"
"No","2011","Not Working","Female","5094","0.802848670040428","0.793096249051019","0.812601091029837"
"Yes","2012","Full Time","Male","648","0.0925175121894328","0.085711683817851","0.0993233405610146"
