"ple0053","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2010","vocational + Abi","West Germany","1282","0.903641619681813","0.888479516328619","0.918803723035007"
"No","2010","vocational + Abi","East Germany","218","0.872778790714354","0.832118536487488","0.91343904494122"
"No","2010","higher vocational","West Germany","1043","0.872034222206051","0.853157396665483","0.89091104774662"
"No","2010","higher vocational","East Germany","348","0.860121909346505","0.826750165945569","0.893493652747441"
"No","2010","higher education","West Germany","3505","0.898159394709023","0.888763378670916","0.90755541074713"
"No","2010","higher education","East Germany","1192","0.855135440453702","0.836678980019063","0.873591900888341"
"Yes","2011","in school","West Germany","33","0.0861374676722553","0.0594319101712926","0.112843025173218"
"Yes","2011","in school","East Germany","3","","",""
"Yes","2011","inadequately","West Germany","67","0.16764409823751","0.129163441809896","0.206124754665125"
"Yes","2011","inadequately","East Germany","7","","",""
"Yes","2011","general elemantary","West Germany","400","0.151597002678712","0.137729047054289","0.165464958303134"
"Yes","2011","general elemantary","East Germany","84","0.170053749603133","0.13337507298808","0.206732426218186"
"Yes","2011","middle vocational","West Germany","1498","0.144445114702594","0.137737050230725","0.151153179174464"
"Yes","2011","middle vocational","East Germany","483","0.134848961144756","0.123364617665909","0.146333304623603"
"Yes","2011","vocational + Abi","West Germany","215","0.107511347110613","0.0928595314229301","0.122163162798297"
"Yes","2011","vocational + Abi","East Germany","47","0.161456098520188","0.119252761248104","0.203659435792271"
"Yes","2011","higher vocational","West Germany","191","0.1382241592787","0.120067226157599","0.156381092399802"
"Yes","2011","higher vocational","East Germany","79","0.160300987392613","0.127167468839699","0.193434505945526"
"Yes","2011","higher education","West Germany","542","0.109624420670261","0.100648579125601","0.11860026221492"
"Yes","2011","higher education","East Germany","226","0.149784078271869","0.132115116333457","0.16745304021028"
"No","2011","in school","West Germany","391","0.913862532327745","0.887156974826782","0.940568089828707"
"No","2011","in school","East Germany","46","0.975488424562219","0.932192529333083","1.01878431979135"
"No","2011","inadequately","West Germany","295","0.83235590176249","0.793875245334876","0.870836558190104"
"No","2011","inadequately","East Germany","41","0.942581440537932","0.876768232514382","1.00839464856148"
"No","2011","general elemantary","West Germany","2169","0.848402997321288","0.834535041696866","0.862270952945711"
"No","2011","general elemantary","East Germany","319","0.829946250396867","0.793267573781814","0.86662492701192"
"No","2011","middle vocational","West Germany","9052","0.855554885297406","0.848846820825536","0.862262949769275"
"No","2011","middle vocational","East Germany","2915","0.865151038855244","0.853666695376397","0.876635382334091"
"No","2011","vocational + Abi","West Germany","1502","0.892488652889387","0.877836837201703","0.90714046857707"
"No","2011","vocational + Abi","East Germany","245","0.838543901479812","0.796340564207729","0.880747238751896"
"No","2011","higher vocational","West Germany","1197","0.8617758407213","0.843618907600198","0.879932773842401"
"No","2011","higher vocational","East Germany","392","0.839699012607387","0.806565494054474","0.872832531160301"
"No","2011","higher education","West Germany","4112","0.890375579329739","0.88139973778508","0.899351420874399"
"No","2011","higher education","East Germany","1341","0.850215921728131","0.83254695978972","0.867884883666543"
"Yes","2012","in school","West Germany","31","0.0680994839674924","0.0439495116790381","0.0922494562559467"
"Yes","2012","in school","East Germany","3","","",""
"Yes","2012","inadequately","West Germany","70","0.194003188341015","0.151909271618019","0.23609710506401"
"Yes","2012","inadequately","East Germany","11","","",""
"Yes","2012","general elemantary","West Germany","389","0.158669120132123","0.144437777927266","0.17290046233698"
"Yes","2012","general elemantary","East Germany","63","0.163957229295081","0.126534651336274","0.201379807253889"
"Yes","2012","middle vocational","West Germany","1462","0.149977883085285","0.143061655893752","0.156894110276817"
"Yes","2012","middle vocational","East Germany","513","0.159239301210298","0.146802359496665","0.171676242923932"
"Yes","2012","vocational + Abi","West Germany","174","0.0957001992914187","0.0815867696891582","0.109813628893679"
"Yes","2012","vocational + Abi","East Germany","37","0.121981986852862","0.0849491460653382","0.159014827640385"
"Yes","2012","higher vocational","West Germany","175","0.137717956405393","0.119232617631813","0.156203295178974"
"Yes","2012","higher vocational","East Germany","60","0.158205289314465","0.125455953433001","0.190954625195929"
"Yes","2012","higher education","West Germany","511","0.104974296337506","0.0961337243139501","0.113814868361061"
"Yes","2012","higher education","East Germany","196","0.136409587809173","0.119261917085333","0.153557258533012"
"No","2012","in school","West Germany","387","0.931900516032508","0.907750543744053","0.956050488320962"
"No","2012","in school","East Germany","51","0.958944351578488","0.906022580282667","1.01186612287431"
"No","2012","inadequately","West Germany","269","0.805996811658985","0.76390289493599","0.848090728381981"
"No","2012","inadequately","East Germany","38","0.762657979506676","0.643533153896351","0.881782805117002"
"No","2012","general elemantary","West Germany","2143","0.841330879867877","0.82709953766302","0.855562222072734"
"No","2012","general elemantary","East Germany","313","0.836042770704919","0.798620192746111","0.873465348663726"
"No","2012","middle vocational","West Germany","8776","0.850022116914715","0.843105889723182","0.856938344106248"
"No","2012","middle vocational","East Germany","2812","0.840760698789702","0.828323757076068","0.853197640503335"
"No","2012","vocational + Abi","West Germany","1495","0.904299800708581","0.890186371106321","0.918413230310842"
"No","2012","vocational + Abi","East Germany","263","0.878018013147138","0.840985172359615","0.915050853934662"
"No","2012","higher vocational","West Germany","1160","0.862282043594607","0.843796704821026","0.880767382368187"
"No","2012","higher vocational","East Germany","417","0.841794710685535","0.809045374804072","0.874544046566999"
"No","2012","higher education","West Germany","4107","0.895025703662494","0.886185131638939","0.90386627568605"
"No","2012","higher education","East Germany","1343","0.863590412190827","0.846442741466988","0.880738082914667"
"Yes","2013","in school","West Germany","44","0.124600305800376","0.0923155270981307","0.156885084502621"
"Yes","2013","in school","East Germany","4","","",""
"Yes","2013","inadequately","West Germany","45","0.171740277335494","0.127798843459016","0.215681711211972"
"Yes","2013","inadequately","East Germany","7","","",""
"Yes","2013","general elemantary","West Germany","387","0.188251753981319","0.172227044192371","0.204276463770267"
"Yes","2013","general elemantary","East Germany","64","0.1524927768216","0.11455823141237","0.190427322230831"
"Yes","2013","middle vocational","West Germany","1333","0.153945729046396","0.146675505340524","0.161215952752268"
"Yes","2013","middle vocational","East Germany","449","0.150723757333839","0.138069882727457","0.163377631940221"
"Yes","2013","vocational + Abi","West Germany","181","0.136220580400903","0.118930580738641","0.153510580063165"
"Yes","2013","vocational + Abi","East Germany","35","0.135521379472252","0.0950672575017295","0.175975501442775"
"Yes","2013","higher vocational","West Germany","153","0.129453623063644","0.110858502965633","0.148048743161655"
"Yes","2013","higher vocational","East Germany","53","0.132121588725682","0.100226744958522","0.164016432492841"
"Yes","2013","higher education","West Germany","480","0.110082996214239","0.100842156463067","0.11932383596541"
"Yes","2013","higher education","East Germany","186","0.135600356482342","0.118044958143082","0.153155754821602"
"No","2013","in school","West Germany","358","0.875399694199624","0.843114915497379","0.907684472901869"
"No","2013","in school","East Germany","52","0.930214434262653","0.863483313891707","0.9969455546336"
"No","2013","inadequately","West Germany","238","0.828259722664506","0.784318288788028","0.872201156540984"
"No","2013","inadequately","East Germany","42","0.900171417434614","0.816236993739281","0.984105841129946"
"No","2013","general elemantary","West Germany","1899","0.811748246018681","0.795723536229733","0.827772955807629"
"No","2013","general elemantary","East Germany","281","0.8475072231784","0.80957267776917","0.88544176858763"
"No","2013","middle vocational","West Germany","8133","0.846054270953604","0.838784047247732","0.853324494659476"
"No","2013","middle vocational","East Germany","2622","0.849276242666161","0.836622368059779","0.861930117272543"
"No","2013","vocational + Abi","West Germany","1331","0.863779419599097","0.846489419936835","0.881069419261359"
"No","2013","vocational + Abi","East Germany","240","0.864478620527748","0.824024498557225","0.90493274249827"
"No","2013","higher vocational","West Germany","1099","0.870546376936356","0.851951256838345","0.889141497034367"
"No","2013","higher vocational","East Germany","380","0.867878411274318","0.835983567507159","0.899773255041478"
"No","2013","higher education","West Germany","3927","0.889917003785761","0.88067616403459","0.899157843536933"
"No","2013","higher education","East Germany","1275","0.864399643517658","0.846844245178398","0.881955041856918"
"Yes","2014","in school","West Germany","36","0.113353791812632","0.0819304102408943","0.14477717338437"
"Yes","2014","in school","East Germany","6","","",""
"Yes","2014","inadequately","West Germany","90","0.170762646656462","0.135917287027677","0.205608006285247"
"Yes","2014","inadequately","East Germany","9","","",""
"Yes","2014","general elemantary","West Germany","425","0.161524746483681","0.147735050127332","0.17531444284003"
"Yes","2014","general elemantary","East Germany","87","0.208037774583531","0.167333525903334","0.248742023263727"
"Yes","2014","middle vocational","West Germany","1281","0.142155124978447","0.135212869373109","0.149097380583786"
"Yes","2014","middle vocational","East Germany","413","0.142311762661854","0.129514339137681","0.155109186186028"
"Yes","2014","vocational + Abi","West Germany","224","0.13116184948693","0.115381672754512","0.146942026219347"
"Yes","2014","vocational + Abi","East Germany","27","","",""
"Yes","2014","higher vocational","West Germany","156","0.147680053870976","0.127505584638556","0.167854523103397"
"Yes","2014","higher vocational","East Germany","56","0.123042760842747","0.091207846958255","0.154877674727239"
"Yes","2014","higher education","West Germany","501","0.114881144155215","0.10585171742853","0.123910570881901"
"Yes","2014","higher education","East Germany","187","0.136882816329438","0.119154240799078","0.154611391859798"
"No","2014","in school","West Germany","355","0.886646208187368","0.85522282661563","0.918069589759106"
"No","2014","in school","East Germany","49","0.938539754126361","0.875066578154145","1.00201293009858"
"No","2014","inadequately","West Germany","358","0.829237353343538","0.794391993714753","0.864082712972323"
"No","2014","inadequately","East Germany","47","0.856881817636669","0.765162260887387","0.948601374385952"
"No","2014","general elemantary","West Germany","2311","0.838475253516319","0.82468555715997","0.852264949872668"
"No","2014","general elemantary","East Germany","295","0.791962225416469","0.751257976736273","0.832666474096666"
"No","2014","middle vocational","West Germany","8439","0.857844875021553","0.850902619416214","0.864787130626891"
"No","2014","middle vocational","East Germany","2450","0.857688237338146","0.844890813813972","0.870485660862319"
"No","2014","vocational + Abi","West Germany","1534","0.86883815051307","0.853057973780653","0.884618327245488"
"No","2014","vocational + Abi","East Germany","270","0.892496301070319","0.857268561055542","0.927724041085096"
"No","2014","higher vocational","West Germany","1032","0.852319946129024","0.832145476896603","0.872494415361444"
"No","2014","higher vocational","East Germany","353","0.876957239157253","0.845122325272761","0.908792153041745"
"No","2014","higher education","West Germany","4290","0.885118855844785","0.876089429118099","0.89414828257147"
"No","2014","higher education","East Germany","1257","0.863117183670562","0.845388608140202","0.880845759200922"
"Yes","2015","in school","West Germany","23","","",""
"Yes","2015","in school","East Germany","6","","",""
"Yes","2015","inadequately","West Germany","59","0.159874880674679","0.122173532529481","0.197576228819876"
"Yes","2015","inadequately","East Germany","12","","",""
"Yes","2015","general elemantary","West Germany","356","0.158359869859265","0.143571061891328","0.173148677827202"
"Yes","2015","general elemantary","East Germany","56","0.16470917879801","0.125398296300965","0.204020061295054"
"Yes","2015","middle vocational","West Germany","1229","0.147510408246596","0.140180475881784","0.154840340611408"
"Yes","2015","middle vocational","East Germany","396","0.157441251128311","0.143708271333476","0.171174230923147"
"Yes","2015","vocational + Abi","West Germany","211","0.133785034960799","0.117511539625058","0.150058530296541"
"Yes","2015","vocational + Abi","East Germany","29","","",""
"Yes","2015","higher vocational","West Germany","150","0.151258186154731","0.130339549509586","0.172176822799876"
"Yes","2015","higher vocational","East Germany","54","0.12279785231527","0.0905130548386608","0.15508264979188"
"Yes","2015","higher education","West Germany","510","0.1183130807277","0.108887996113626","0.127738165341775"
"Yes","2015","higher education","East Germany","194","0.124782878965642","0.107308967630293","0.142256790300992"
"No","2015","in school","West Germany","272","0.940654477760882","0.913692848994705","0.967616106527058"
"No","2015","in school","East Germany","50","0.878838070382255","0.793372420555324","0.964303720209187"
"No","2015","inadequately","West Germany","304","0.840125119325321","0.802423771180124","0.877826467470519"
"No","2015","inadequately","East Germany","36","0.839706977074046","0.735918613905016","0.943495340243076"
"No","2015","general elemantary","West Germany","1985","0.841640130140735","0.826851322172798","0.856428938108672"
"No","2015","general elemantary","East Germany","286","0.83529082120199","0.795979938704946","0.874601703699035"
"No","2015","middle vocational","West Germany","7762","0.852489591753404","0.845159659388592","0.859819524118216"
"No","2015","middle vocational","East Germany","2306","0.842558748871689","0.828825769076853","0.856291728666524"
"No","2015","vocational + Abi","West Germany","1470","0.8662149650392","0.849941469703459","0.882488460374942"
"No","2015","vocational + Abi","East Germany","248","0.859156013728461","0.818190974243709","0.900121053213212"
"No","2015","higher vocational","West Germany","977","0.848741813845269","0.827823177200124","0.869660450490414"
"No","2015","higher vocational","East Germany","343","0.87720214768473","0.84491735020812","0.909486945161339"
"No","2015","higher education","West Germany","4001","0.8816869192723","0.872261834658225","0.891112003886374"
"No","2015","higher education","East Germany","1180","0.875217121034357","0.857743209699008","0.892691032369707"
"Yes","2016","in school","West Germany","16","","",""
"Yes","2016","in school","East Germany","4","","",""
"Yes","2016","inadequately","West Germany","66","0.13281069196616","0.0976070609763826","0.168014322955938"
"Yes","2016","inadequately","East Germany","9","","",""
"Yes","2016","general elemantary","West Germany","371","0.174681992412335","0.159007053243225","0.190356931581445"
"Yes","2016","general elemantary","East Germany","58","0.156268363181774","0.1164841475258","0.196052578837748"
"Yes","2016","middle vocational","West Germany","1175","0.141172272466722","0.133752060526195","0.148592484407249"
"Yes","2016","middle vocational","East Germany","340","0.145818235481799","0.132157623751766","0.159478847211833"
"Yes","2016","vocational + Abi","West Germany","191","0.106270262181787","0.0918188389910582","0.120721685372516"
"Yes","2016","vocational + Abi","East Germany","30","0.09095367924543","0.0569069064783991","0.125000452012461"
"Yes","2016","higher vocational","West Germany","136","0.147018632685176","0.125517061640555","0.168520203729797"
"Yes","2016","higher vocational","East Germany","58","0.139127985674957","0.103768924516726","0.174487046833187"
"Yes","2016","higher education","West Germany","508","0.114559447134047","0.105309340553977","0.123809553714117"
"Yes","2016","higher education","East Germany","176","0.122518433123943","0.105002015980244","0.140034850267642"
"No","2016","in school","West Germany","275","0.93992187259023","0.912619168113374","0.967224577067087"
"No","2016","in school","East Germany","39","0.968043398475912","0.915472963465717","1.02061383348611"
"No","2016","inadequately","West Germany","291","0.86718930803384","0.831985677044062","0.902392939023617"
"No","2016","inadequately","East Germany","36","0.886590027623539","0.793943557425842","0.979236497821235"
"No","2016","general elemantary","West Germany","1883","0.825318007587665","0.809643068418555","0.840992946756775"
"No","2016","general elemantary","East Germany","262","0.843731636818226","0.803947421162252","0.8835158524742"
"No","2016","middle vocational","West Germany","7284","0.858827727533278","0.851407515592751","0.866247939473805"
"No","2016","middle vocational","East Germany","2224","0.854181764518201","0.840521152788167","0.867842376248234"
"No","2016","vocational + Abi","West Germany","1556","0.893729737818213","0.879278314627484","0.908181161008942"
"No","2016","vocational + Abi","East Germany","244","0.90904632075457","0.874999547987539","0.943093093521601"
"No","2016","higher vocational","West Germany","906","0.852981367314824","0.831479796270203","0.874482938359445"
"No","2016","higher vocational","East Germany","310","0.860872014325043","0.825512953166813","0.896231075483274"
"No","2016","higher education","West Germany","4046","0.885440552865953","0.876190446285883","0.894690659446023"
"No","2016","higher education","East Germany","1170","0.877481566876057","0.859965149732358","0.894997984019756"
"Yes","2017","in school","West Germany","23","","",""
"Yes","2017","in school","East Germany","6","","",""
"Yes","2017","inadequately","West Germany","63","0.155059715857292","0.119409431507679","0.190710000206905"
"Yes","2017","inadequately","East Germany","7","","",""
"Yes","2017","general elemantary","West Germany","373","0.157058959080737","0.142379094593816","0.171738823567658"
"Yes","2017","general elemantary","East Germany","89","0.217771814375741","0.176219420299821","0.259324208451661"
"Yes","2017","middle vocational","West Germany","1330","0.155565912389201","0.148164557568638","0.162967267209765"
"Yes","2017","middle vocational","East Germany","374","0.136875112814585","0.124271587573731","0.149478638055439"
"Yes","2017","vocational + Abi","West Germany","213","0.125525904945674","0.110557399615888","0.14049441027546"
"Yes","2017","vocational + Abi","East Germany","47","0.124086858771464","0.0883540108477591","0.159819706695169"
"Yes","2017","higher vocational","West Germany","144","0.123535212128072","0.104459199777525","0.14261122447862"
"Yes","2017","higher vocational","East Germany","68","0.178893379242779","0.141334294014191","0.216452464471367"
"Yes","2017","higher education","West Germany","597","0.119202168794937","0.11029529052328","0.128109047066594"
"Yes","2017","higher education","East Germany","192","0.150697989838287","0.132271245268196","0.169124734408379"
"No","2017","in school","West Germany","308","0.945117673703526","0.920582265257399","0.969653082149652"
"No","2017","in school","East Germany","61","0.905042229176012","0.834846552168143","0.975237906183881"
"No","2017","inadequately","West Germany","333","0.844940284142708","0.809289999793095","0.880590568492321"
"No","2017","inadequately","East Germany","43","0.928316077268822","0.856813465364668","0.999818689172977"
"No","2017","general elemantary","West Germany","1987","0.842941040919263","0.828261176432342","0.857620905406184"
"No","2017","general elemantary","East Germany","290","0.782228185624259","0.740675791548339","0.823780579700179"
"No","2017","middle vocational","West Germany","7882","0.844434087610799","0.837032732790235","0.851835442431362"
"No","2017","middle vocational","East Germany","2483","0.863124887185415","0.850521361944561","0.875728412426269"
"No","2017","vocational + Abi","West Germany","1669","0.874474095054326","0.85950558972454","0.889442600384112"
"No","2017","vocational + Abi","East Germany","280","0.875913141228536","0.840180293304831","0.911645989152241"
"No","2017","higher vocational","West Germany","999","0.876464787871928","0.85738877552138","0.895540800222475"
"No","2017","higher vocational","East Germany","332","0.821106620757221","0.783547535528633","0.858665705985809"
"No","2017","higher education","West Germany","4487","0.880797831205063","0.871890952933406","0.88970470947672"
"No","2017","higher education","East Germany","1256","0.849302010161713","0.830875265591622","0.867728754731805"
"Yes","2018","in school","West Germany","22","","",""
"Yes","2018","in school","East Germany","6","","",""
"Yes","2018","inadequately","West Germany","74","0.172139509796893","0.135819755508227","0.208459264085559"
"Yes","2018","inadequately","East Germany","11","","",""
"Yes","2018","general elemantary","West Germany","364","0.15256996129312","0.137765091798195","0.167374830788046"
"Yes","2018","general elemantary","East Germany","80","0.196335215040155","0.157211771910425","0.235458658169885"
"Yes","2018","middle vocational","West Germany","1219","0.150017847880435","0.142520361561997","0.157515334198873"
"Yes","2018","middle vocational","East Germany","402","0.155761801325072","0.142247768083066","0.169275834567077"
"Yes","2018","vocational + Abi","West Germany","202","0.13890914360403","0.122900746385265","0.154917540822795"
"Yes","2018","vocational + Abi","East Germany","38","0.114952240779915","0.0800048162233177","0.149899665336513"
"Yes","2018","higher vocational","West Germany","136","0.128686671281053","0.108538095111392","0.148835247450714"
"Yes","2018","higher vocational","East Germany","55","0.160268015254232","0.123765229847753","0.196770800660711"
"Yes","2018","higher education","West Germany","534","0.112481243878044","0.103653489648488","0.121308998107599"
"Yes","2018","higher education","East Germany","204","0.160618326497233","0.141315630067753","0.179921022926712"
"No","2018","in school","West Germany","258","0.897305111155783","0.861749056860707","0.932861165450859"
"No","2018","in school","East Germany","51","0.868632321670823","0.780937708202342","0.956326935139303"
"No","2018","inadequately","West Germany","341","0.827860490203107","0.791540735914441","0.864180244491773"
"No","2018","inadequately","East Germany","47","0.903088334660383","0.826952828600184","0.979223840720581"
"No","2018","general elemantary","West Germany","1902","0.84743003870688","0.832625169211954","0.862234908201805"
"No","2018","general elemantary","East Germany","316","0.803664784959845","0.764541341830115","0.842788228089575"
"No","2018","middle vocational","West Germany","7495","0.849982152119565","0.842484665801127","0.857479638438003"
"No","2018","middle vocational","East Germany","2364","0.844238198674928","0.830724165432923","0.857752231916934"
"No","2018","vocational + Abi","West Germany","1591","0.86109085639597","0.845082459177205","0.877099253614735"
"No","2018","vocational + Abi","East Germany","282","0.885047759220085","0.850100334663488","0.919995183776682"
"No","2018","higher vocational","West Germany","925","0.871313328718947","0.851164752549286","0.891461904888608"
"No","2018","higher vocational","East Germany","333","0.839731984745768","0.803229199339288","0.876234770152247"
"No","2018","higher education","West Germany","4387","0.887518756121956","0.878691001892401","0.896346510351512"
"No","2018","higher education","East Germany","1186","0.839381673502767","0.820078977073288","0.858684369932247"
"Yes","2019","in school","West Germany","26","","",""
"Yes","2019","in school","East Germany","4","","",""
"Yes","2019","inadequately","West Germany","65","0.229927850981361","0.185266444071416","0.274589257891305"
"Yes","2019","inadequately","East Germany","4","","",""
"Yes","2019","general elemantary","West Germany","321","0.15861235219061","0.14275589910458","0.17446880527664"
"Yes","2019","general elemantary","East Germany","62","0.194013281060658","0.153774871275582","0.234251690845735"
"Yes","2019","middle vocational","West Germany","1209","0.149395776180575","0.141806311144652","0.156985241216498"
"Yes","2019","middle vocational","East Germany","369","0.14990045102939","0.136202758477378","0.163598143581402"
"Yes","2019","vocational + Abi","West Germany","222","0.129486548798928","0.114158548704077","0.144814548893778"
"Yes","2019","vocational + Abi","East Germany","33","0.161480822700891","0.121289052776753","0.201672592625029"
"Yes","2019","higher vocational","West Germany","180","0.119121932373564","0.10100424877528","0.137239615971848"
"Yes","2019","higher vocational","East Germany","61","0.10945487624087","0.0803158980501547","0.138593854431584"
"Yes","2019","higher education","West Germany","606","0.116711774489414","0.108139371957527","0.125284177021302"
"Yes","2019","higher education","East Germany","227","0.133576800307441","0.116855113565413","0.15029848704947"
"No","2019","in school","West Germany","251","0.887619886508316","0.850426437630292","0.924813335386341"
"No","2019","in school","East Germany","49","0.969394200670703","0.923021517210108","1.0157668841313"
"No","2019","inadequately","West Germany","276","0.770072149018639","0.725410742108695","0.814733555928584"
"No","2019","inadequately","East Germany","43","0.80440453664723","0.691003818091975","0.917805255202485"
"No","2019","general elemantary","West Germany","1718","0.84138764780939","0.82553119472336","0.85724410089542"
"No","2019","general elemantary","East Germany","309","0.805986718939342","0.765748309154265","0.846225128724418"
"No","2019","middle vocational","West Germany","7266","0.850604223819425","0.843014758783502","0.858193688855348"
"No","2019","middle vocational","East Germany","2240","0.85009954897061","0.836401856418598","0.863797241522622"
"No","2019","vocational + Abi","West Germany","1621","0.870513451201072","0.855185451106222","0.885841451295923"
"No","2019","vocational + Abi","East Germany","289","0.838519177299109","0.798327407374971","0.878710947223247"
"No","2019","higher vocational","West Germany","1048","0.880878067626436","0.862760384028152","0.89899575122472"
"No","2019","higher vocational","East Germany","380","0.890545123759131","0.861406145568416","0.919684101949845"
"No","2019","higher education","West Germany","4783","0.883288225510586","0.874715822978698","0.891860628042473"
"No","2019","higher education","East Germany","1363","0.866423199692559","0.84970151295053","0.883144886434587"
