"ple0053","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Not Employed","vocational + Abi","40","0.151203626846196","0.106252970268761","0.19615428342363"
"Yes","2009","Not Employed","higher vocational","90","0.190458211277702","0.153082914541037","0.227833508014368"
"Yes","2009","Not Employed","higher education","210","0.190239429216104","0.167087236196954","0.213391622235255"
"Yes","2009","Employed","in school","4","","",""
"Yes","2009","Employed","inadequately","6","","",""
"Yes","2009","Employed","general elemantary","58","0.082890654709248","0.0631582141275779","0.102623095290918"
"Yes","2009","Employed","middle vocational","535","0.0938411020738912","0.086167173767444","0.101515030380339"
"Yes","2009","Employed","vocational + Abi","60","0.107722205295976","0.0856515032066321","0.129792907385321"
"Yes","2009","Employed","higher vocational","93","0.0935527611322291","0.0746325070195666","0.112473015244892"
"Yes","2009","Employed","higher education","261","0.092615006994343","0.082132656586142","0.103097357402544"
"No","2009","Not Employed","in school","237","0.945800625238285","0.917790943963702","0.973810306512867"
"No","2009","Not Employed","inadequately","82","0.842332072536826","0.769809104097707","0.914855040975945"
"No","2009","Not Employed","general elemantary","857","0.831137513883343","0.808552850116805","0.853722177649881"
"No","2009","Not Employed","middle vocational","2843","0.791880214893216","0.778516524612665","0.805243905173768"
"No","2009","Not Employed","vocational + Abi","204","0.848796373153804","0.80384571657637","0.893747029731239"
"No","2009","Not Employed","higher vocational","334","0.809541788722298","0.772166491985632","0.846917085458963"
"No","2009","Not Employed","higher education","894","0.809760570783896","0.786608377764745","0.832912763803046"
"No","2009","Employed","in school","57","0.977994187422261","0.941179593432596","1.01480878141193"
"No","2009","Employed","inadequately","65","0.925204408069972","0.864015068602922","0.986393747537022"
"No","2009","Employed","general elemantary","692","0.917109345290752","0.897376904709082","0.936841785872422"
"No","2009","Employed","middle vocational","5012","0.906158897926109","0.898484969619662","0.913832826232556"
"No","2009","Employed","vocational + Abi","698","0.892277794704024","0.870207092614679","0.914348496793368"
"No","2009","Employed","higher vocational","817","0.906447238867771","0.887526984755108","0.925367492980433"
"No","2009","Employed","higher education","2677","0.907384993005657","0.896902642597456","0.917867343413858"
"Yes","2010","Not Employed","in school","16","","",""
"Yes","2010","Not Employed","inadequately","54","0.160860171086886","0.111863943187011","0.20985639898676"
"Yes","2010","Not Employed","general elemantary","276","0.185058313835361","0.164357981765098","0.205758645905624"
"Yes","2010","Not Employed","middle vocational","850","0.208347795815563","0.196085762460171","0.220609829170955"
"Yes","2010","Not Employed","vocational + Abi","79","0.163505609521578","0.128303960566269","0.198707258476886"
"Yes","2010","Not Employed","higher vocational","101","0.21402674976314","0.17604744635419","0.252006053172091"
"Yes","2010","Not Employed","higher education","251","0.189970023621019","0.168832152155064","0.211107895086975"
"Yes","2010","Employed","in school","8","","",""
"Yes","2010","Employed","inadequately","15","","",""
"Yes","2010","Employed","general elemantary","114","0.0933697551987787","0.0762613600284897","0.110478150369068"
"Yes","2010","Employed","middle vocational","807","0.0886420879076858","0.0822368273111178","0.0950473485042538"
"Yes","2010","Employed","vocational + Abi","134","0.0795106235905001","0.0647418782342952","0.0942793689467051"
"Yes","2010","Employed","higher vocational","126","0.0913628329149999","0.0748532847538009","0.107872381076199"
"Yes","2010","Employed","higher education","429","0.0819915985181469","0.0735463152022852","0.0904368818340087"
"No","2010","Not Employed","in school","324","0.974434018601375","0.957656949804142","0.991211087398609"
"No","2010","Not Employed","inadequately","162","0.839139828913114","0.79014360101324","0.888136056812988"
"No","2010","Not Employed","general elemantary","1076","0.814941686164639","0.794241354094376","0.835642018234902"
"No","2010","Not Employed","middle vocational","3364","0.791652204184437","0.779390170829045","0.803914237539829"
"No","2010","Not Employed","vocational + Abi","345","0.836494390478422","0.801292741523113","0.871696039433731"
"No","2010","Not Employed","higher vocational","347","0.78597325023686","0.747993946827909","0.82395255364581"
"No","2010","Not Employed","higher education","1072","0.810029976378981","0.788892104913025","0.831167847844936"
"No","2010","Employed","in school","67","0.842103255650358","0.75957803005072","0.924628481249996"
"No","2010","Employed","inadequately","113","0.904719294572416","0.853856231071342","0.955582358073489"
"No","2010","Employed","general elemantary","997","0.906630244801221","0.889521849630932","0.92373863997151"
"No","2010","Employed","middle vocational","6757","0.911357912092314","0.904952651495746","0.917763172688882"
"No","2010","Employed","vocational + Abi","1155","0.9204893764095","0.905720631053295","0.935258121765705"
"No","2010","Employed","higher vocational","1044","0.908637167085","0.892127618923801","0.925146715246199"
"No","2010","Employed","higher education","3625","0.918008401481853","0.909563118165991","0.926453684797715"
"Yes","2011","Not Employed","in school","29","","",""
"Yes","2011","Not Employed","inadequately","51","0.194811683889056","0.144912132602056","0.244711235176056"
"Yes","2011","Not Employed","general elemantary","343","0.196665207431045","0.177315756792546","0.216014658069543"
"Yes","2011","Not Employed","middle vocational","1023","0.199774497044444","0.188831146783534","0.210717847305354"
"Yes","2011","Not Employed","vocational + Abi","88","0.164156364542226","0.130739286386254","0.197573442698198"
"Yes","2011","Not Employed","higher vocational","120","0.207967645554787","0.173017212591579","0.242918078517994"
"Yes","2011","Not Employed","higher education","319","0.213670706726386","0.193453006788108","0.233888406664665"
"Yes","2011","Employed","in school","7","","",""
"Yes","2011","Employed","inadequately","23","","",""
"Yes","2011","Employed","general elemantary","141","0.097570813848571","0.0817478823973313","0.113393745299811"
"Yes","2011","Employed","middle vocational","958","0.106407036576517","0.0999717359074721","0.112842337245561"
"Yes","2011","Employed","vocational + Abi","174","0.0990955236667991","0.0841580363966008","0.114033010936997"
"Yes","2011","Employed","higher vocational","150","0.113723011594732","0.0967310853313913","0.130714937858072"
"Yes","2011","Employed","higher education","449","0.0831477674169283","0.0752050247429121","0.0910905100909445"
"No","2011","Not Employed","in school","350","0.923725126052918","0.897001793647281","0.950448458458556"
"No","2011","Not Employed","inadequately","191","0.805188316110945","0.755288764823945","0.855087867397945"
"No","2011","Not Employed","general elemantary","1278","0.803334792568955","0.783985341930457","0.822684243207454"
"No","2011","Not Employed","middle vocational","4105","0.800225502955556","0.789282152694646","0.811168853216466"
"No","2011","Not Employed","vocational + Abi","384","0.835843635457774","0.802426557301802","0.869260713613746"
"No","2011","Not Employed","higher vocational","398","0.792032354445213","0.757081921482006","0.826982787408421"
"No","2011","Not Employed","higher education","1260","0.786329293273614","0.766111593335335","0.806546993211892"
"No","2011","Employed","in school","87","0.902023362403527","0.841926150705395","0.96212057410166"
"No","2011","Employed","inadequately","145","0.897970442954879","0.852199751670252","0.943741134239505"
"No","2011","Employed","general elemantary","1210","0.902429186151429","0.886606254700189","0.918252117602669"
"No","2011","Employed","middle vocational","7862","0.893592963423483","0.887157662754439","0.900028264092528"
"No","2011","Employed","vocational + Abi","1363","0.900904476333201","0.885966989063003","0.915841963603399"
"No","2011","Employed","higher vocational","1191","0.886276988405268","0.869285062141928","0.903268914668609"
"No","2011","Employed","higher education","4193","0.916852232583072","0.908909489909056","0.924794975257088"
"Yes","2012","Not Employed","in school","28","","",""
"Yes","2012","Not Employed","inadequately","55","0.215822550715771","0.160832458739221","0.270812642692321"
"Yes","2012","Not Employed","general elemantary","305","0.207604231613018","0.18736685086775","0.227841612358285"
"Yes","2012","Not Employed","middle vocational","1011","0.207236008495839","0.195979741460767","0.218492275530911"
"Yes","2012","Not Employed","vocational + Abi","78","0.177228759222386","0.140795458751783","0.213662059692989"
"Yes","2012","Not Employed","higher vocational","109","0.243007015970398","0.206284047399148","0.279729984541649"
"Yes","2012","Not Employed","higher education","286","0.189674633823005","0.170294527096214","0.209054740549797"
"Yes","2012","Employed","in school","6","","",""
"Yes","2012","Employed","inadequately","26","","",""
"Yes","2012","Employed","general elemantary","147","0.099931108344901","0.0840211151697907","0.115841101520011"
"Yes","2012","Employed","middle vocational","964","0.116209336697107","0.10942903448536","0.122989638908854"
"Yes","2012","Employed","vocational + Abi","133","0.0761005392093504","0.0628873042426396","0.0893137741760611"
"Yes","2012","Employed","higher vocational","126","0.0966055269443454","0.0804719798550626","0.112739074033628"
"Yes","2012","Employed","higher education","421","0.0822065493068953","0.0742558723599473","0.0901572262538433"
"No","2012","Not Employed","in school","347","0.946069265913141","0.92320737805377","0.968931153772513"
"No","2012","Not Employed","inadequately","160","0.784177449284229","0.729187357307679","0.839167541260779"
"No","2012","Not Employed","general elemantary","1238","0.792395768386982","0.772158387641715","0.81263314913225"
"No","2012","Not Employed","middle vocational","3970","0.792763991504161","0.781507724469089","0.804020258539233"
"No","2012","Not Employed","vocational + Abi","344","0.822771240777614","0.786337940307012","0.859204541248217"
"No","2012","Not Employed","higher vocational","415","0.756992984029602","0.720270015458351","0.793715952600852"
"No","2012","Not Employed","higher education","1286","0.810325366176995","0.790945259450204","0.829705472903786"
"No","2012","Employed","in school","91","0.895454276626499","0.834565525374996","0.956343027878003"
"No","2012","Employed","inadequately","147","0.825256400043204","0.76866894932849","0.881843850757918"
"No","2012","Employed","general elemantary","1218","0.900068891655099","0.884158898479989","0.915978884830209"
"No","2012","Employed","middle vocational","7618","0.883790663302893","0.877010361091146","0.89057096551464"
"No","2012","Employed","vocational + Abi","1414","0.92389946079065","0.910686225823939","0.93711269575736"
"No","2012","Employed","higher vocational","1162","0.903394473055655","0.887260925966372","0.919528020144938"
"No","2012","Employed","higher education","4164","0.917793450693105","0.909842773746157","0.925744127640053"
"Yes","2013","Not Employed","in school","33","0.0970806509124902","0.0662824935134873","0.127878808311493"
"Yes","2013","Not Employed","inadequately","25","","",""
"Yes","2013","Not Employed","general elemantary","299","0.225265135083481","0.203167980048729","0.247362290118233"
"Yes","2013","Not Employed","middle vocational","914","0.223590554637505","0.211376314303704","0.235804794971306"
"Yes","2013","Not Employed","vocational + Abi","66","0.222718657578838","0.179253207504269","0.266184107653408"
"Yes","2013","Not Employed","higher vocational","94","0.215150018198285","0.178273244230777","0.252026792165793"
"Yes","2013","Not Employed","higher education","265","0.180998359641176","0.161369702946848","0.200627016335503"
"Yes","2013","Employed","in school","15","","",""
"Yes","2013","Employed","inadequately","27","","",""
"Yes","2013","Employed","general elemantary","152","0.127048894494101","0.108645913596158","0.145451875392044"
"Yes","2013","Employed","middle vocational","868","0.106097456627657","0.0993771415433841","0.11281777171193"
"Yes","2013","Employed","vocational + Abi","150","0.111917568351139","0.0956059176565743","0.128229219045705"
"Yes","2013","Employed","higher vocational","112","0.0896288960620911","0.0735206639216518","0.10573712820253"
"Yes","2013","Employed","higher education","401","0.0902956504328662","0.0818175338969376","0.0987737669687949"
"No","2013","Not Employed","in school","322","0.90291934908751","0.872121191688507","0.933717506486513"
"No","2013","Not Employed","inadequately","157","0.862674753096141","0.812670017482085","0.912679488710197"
"No","2013","Not Employed","general elemantary","1074","0.774734864916519","0.752637709881767","0.796832019951271"
"No","2013","Not Employed","middle vocational","3556","0.776409445362495","0.764195205028694","0.788623685696296"
"No","2013","Not Employed","vocational + Abi","286","0.777281342421162","0.733815892346592","0.820746792495731"
"No","2013","Not Employed","higher vocational","383","0.784849981801715","0.747973207834207","0.821726755769222"
"No","2013","Not Employed","higher education","1213","0.819001640358825","0.799372983664497","0.838630297053152"
"No","2013","Employed","in school","88","0.824732997029304","0.751309300689415","0.898156693369194"
"No","2013","Employed","inadequately","123","0.800746275106082","0.736823863759859","0.864668686452305"
"No","2013","Employed","general elemantary","1106","0.872951105505899","0.854548124607956","0.891354086403842"
"No","2013","Employed","middle vocational","7199","0.893902543372343","0.88718222828807","0.900622858456616"
"No","2013","Employed","vocational + Abi","1285","0.888082431648861","0.871770780954295","0.904394082343426"
"No","2013","Employed","higher vocational","1096","0.910371103937909","0.89426287179747","0.926479336078348"
"No","2013","Employed","higher education","3989","0.909704349567134","0.901226233031205","0.918182466103063"
"Yes","2014","Not Employed","in school","36","0.114681133531184","0.0819475730092404","0.147414694053128"
"Yes","2014","Not Employed","inadequately","55","0.143631641504123","0.102698139184299","0.184565143823948"
"Yes","2014","Not Employed","general elemantary","318","0.213151537105384","0.192495385987838","0.23380768822293"
"Yes","2014","Not Employed","middle vocational","854","0.194823118698538","0.183270375820696","0.206375861576381"
"Yes","2014","Not Employed","vocational + Abi","80","0.182411708645596","0.144847109260169","0.219976308031024"
"Yes","2014","Not Employed","higher vocational","98","0.23417724711985","0.195308356040985","0.273046138198716"
"Yes","2014","Not Employed","higher education","284","0.195880588571055","0.176298880812409","0.215462296329701"
"Yes","2014","Employed","in school","6","","",""
"Yes","2014","Employed","inadequately","44","0.198955177375364","0.146440870791285","0.251469483959443"
"Yes","2014","Employed","general elemantary","194","0.114161119635985","0.0986178798279923","0.129704359443978"
"Yes","2014","Employed","middle vocational","840","0.106851280269474","0.100110395529649","0.1135921650093"
"Yes","2014","Employed","vocational + Abi","171","0.114288917010564","0.098932642697012","0.129645191324115"
"Yes","2014","Employed","higher vocational","114","0.0970931775866982","0.079913259318584","0.114273095854813"
"Yes","2014","Employed","higher education","404","0.0914468076455183","0.0831682547897517","0.099725360501285"
"No","2014","Not Employed","in school","328","0.885318866468816","0.852585305946873","0.91805242699076"
"No","2014","Not Employed","inadequately","227","0.856368358495877","0.815434856176052","0.897301860815701"
"No","2014","Not Employed","general elemantary","1192","0.786848462894616","0.76619231177707","0.807504614012162"
"No","2014","Not Employed","middle vocational","3661","0.805176881301462","0.793624138423619","0.816729624179305"
"No","2014","Not Employed","vocational + Abi","326","0.817588291354404","0.780023691968976","0.855152890739831"
"No","2014","Not Employed","higher vocational","358","0.76582275288015","0.726953861801284","0.804691643959015"
"No","2014","Not Employed","higher education","1294","0.804119411428945","0.784537703670299","0.823701119187591"
"No","2014","Employed","in school","76","0.922963865129201","0.865249920771493","0.980677809486909"
"No","2014","Employed","inadequately","178","0.801044822624636","0.748530516040558","0.853559129208715"
"No","2014","Employed","general elemantary","1414","0.885838880364015","0.870295640556022","0.901382120172008"
"No","2014","Employed","middle vocational","7228","0.893148719730526","0.886407834990701","0.899889604470351"
"No","2014","Employed","vocational + Abi","1478","0.885711082989436","0.870354808675885","0.901067357302988"
"No","2014","Employed","higher vocational","1027","0.902906822413302","0.885726904145188","0.920086740681416"
"No","2014","Employed","higher education","4253","0.908553192354482","0.900274639498715","0.916831745210248"
"Yes","2015","Not Employed","in school","22","","",""
"Yes","2015","Not Employed","inadequately","49","0.199293981232729","0.148436182820006","0.250151779645452"
"Yes","2015","Not Employed","general elemantary","253","0.188931319728915","0.167805844471781","0.210056794986049"
"Yes","2015","Not Employed","middle vocational","842","0.222009966938152","0.20934574294697","0.234674190929334"
"Yes","2015","Not Employed","vocational + Abi","78","0.226517533273421","0.182412699438109","0.270622367108732"
"Yes","2015","Not Employed","higher vocational","98","0.237010566647758","0.196910108576172","0.277111024719344"
"Yes","2015","Not Employed","higher education","289","0.205330917161738","0.184744330920908","0.225917503402568"
"Yes","2015","Employed","in school","7","","",""
"Yes","2015","Employed","inadequately","22","","",""
"Yes","2015","Employed","general elemantary","159","0.123625184204785","0.106157339343205","0.141093029066365"
"Yes","2015","Employed","middle vocational","783","0.102180867951713","0.0953514870148636","0.109010248888563"
"Yes","2015","Employed","vocational + Abi","162","0.111568027218469","0.0961989589772787","0.126937095459659"
"Yes","2015","Employed","higher vocational","106","0.101709972122145","0.083782179135649","0.119637765108641"
"Yes","2015","Employed","higher education","415","0.0890556917789763","0.0806455639143983","0.0974658196435544"
"No","2015","Not Employed","in school","254","0.94227038361542","0.914754677876541","0.9697860893543"
"No","2015","Not Employed","inadequately","188","0.800706018767271","0.749848220354548","0.851563817179994"
"No","2015","Not Employed","general elemantary","1066","0.811068680271085","0.789943205013951","0.832194155528219"
"No","2015","Not Employed","middle vocational","3295","0.777990033061848","0.765325809070666","0.79065425705303"
"No","2015","Not Employed","vocational + Abi","268","0.773482466726579","0.729377632891268","0.817587300561891"
"No","2015","Not Employed","higher vocational","334","0.762989433352242","0.722888975280656","0.803089891423828"
"No","2015","Not Employed","higher education","1190","0.794669082838262","0.774082496597432","0.815255669079092"
"No","2015","Employed","in school","68","0.891119687650932","0.8206243885183","0.961614986783564"
"No","2015","Employed","inadequately","152","0.89361887371144","0.847806591724529","0.939431155698351"
"No","2015","Employed","general elemantary","1205","0.876374815795215","0.858906970933635","0.893842660656795"
"No","2015","Employed","middle vocational","6773","0.897819132048287","0.890989751111437","0.904648512985136"
"No","2015","Employed","vocational + Abi","1450","0.888431972781531","0.873062904540341","0.903801041022721"
"No","2015","Employed","higher vocational","986","0.898290027877855","0.880362234891359","0.916217820864351"
"No","2015","Employed","higher education","3991","0.910944308221024","0.902534180356446","0.919354436085602"
"Yes","2016","Not Employed","in school","13","","",""
"Yes","2016","Not Employed","inadequately","43","0.115991668271091","0.073386743714231","0.158596592827951"
"Yes","2016","Not Employed","general elemantary","252","0.212667525512694","0.189928723923195","0.235406327102192"
"Yes","2016","Not Employed","middle vocational","765","0.198591907129582","0.186021296881988","0.211162517377177"
"Yes","2016","Not Employed","vocational + Abi","68","0.193787377255089","0.153781850200839","0.233792904309338"
"Yes","2016","Not Employed","higher vocational","98","0.270303934372586","0.22721009432745","0.313397774417722"
"Yes","2016","Not Employed","higher education","285","0.207453962489966","0.186913495760887","0.227994429219046"
"Yes","2016","Employed","in school","7","","",""
"Yes","2016","Employed","inadequately","32","0.15086497942797","0.0992893161173568","0.202440642738583"
"Yes","2016","Employed","general elemantary","177","0.127883197064068","0.109935185524627","0.145831208603509"
"Yes","2016","Employed","middle vocational","750","0.107673720189369","0.100490977246686","0.114856463132052"
"Yes","2016","Employed","vocational + Abi","153","0.081501132882995","0.0682834809602441","0.094718784805746"
"Yes","2016","Employed","higher vocational","96","0.0874476164889313","0.0699565165803022","0.10493871639756"
"Yes","2016","Employed","higher education","399","0.0826427237236001","0.0745098259329761","0.0907756215142242"
"No","2016","Not Employed","in school","250","0.950342405238094","0.924087943980748","0.97659686649544"
"No","2016","Not Employed","inadequately","174","0.884008331728909","0.841403407172049","0.926613256285769"
"No","2016","Not Employed","general elemantary","992","0.787332474487306","0.764593672897808","0.810071276076805"
"No","2016","Not Employed","middle vocational","3104","0.801408092870418","0.788837482622823","0.813978703118012"
"No","2016","Not Employed","vocational + Abi","307","0.806212622744911","0.766207095690662","0.846218149799161"
"No","2016","Not Employed","higher vocational","310","0.729696065627414","0.686602225582278","0.77278990567255"
"No","2016","Not Employed","higher education","1212","0.792546037510033","0.772005570780954","0.813086504239113"
"No","2016","Employed","in school","64","0.900935147344802","0.831444640293096","0.970425654396508"
"No","2016","Employed","inadequately","153","0.84913502057203","0.797559357261417","0.900710683882643"
"No","2016","Employed","general elemantary","1153","0.872116802935932","0.854168791396491","0.890064814475373"
"No","2016","Employed","middle vocational","6404","0.892326279810631","0.885143536867948","0.899509022753314"
"No","2016","Employed","vocational + Abi","1493","0.918498867117005","0.905281215194254","0.931716519039756"
"No","2016","Employed","higher vocational","906","0.912552383511069","0.89506128360244","0.930043483419698"
"No","2016","Employed","higher education","4004","0.9173572762764","0.909224378485776","0.925490174067024"
"Yes","2017","Not Employed","in school","23","","",""
"Yes","2017","Not Employed","inadequately","47","0.180955753559233","0.131838738092244","0.230072769026222"
"Yes","2017","Not Employed","general elemantary","285","0.198088648363357","0.176297029114674","0.219880267612041"
"Yes","2017","Not Employed","middle vocational","847","0.227112629565793","0.214164536685408","0.240060722446178"
"Yes","2017","Not Employed","vocational + Abi","76","0.231806744528717","0.189210070080578","0.274403418976857"
"Yes","2017","Not Employed","higher vocational","97","0.216845617381559","0.177574168609705","0.256117066153413"
"Yes","2017","Not Employed","higher education","325","0.222137224081602","0.20154921377726","0.242725234385945"
"Yes","2017","Employed","in school","6","","",""
"Yes","2017","Employed","inadequately","23","","",""
"Yes","2017","Employed","general elemantary","177","0.126118520619261","0.10905449127553","0.143182549962993"
"Yes","2017","Employed","middle vocational","857","0.106897996635332","0.100147023104046","0.113648970166619"
"Yes","2017","Employed","vocational + Abi","184","0.0990080623009192","0.0853313695906255","0.112684755011213"
"Yes","2017","Employed","higher vocational","115","0.101764289775631","0.0840578216853611","0.119470757865901"
"Yes","2017","Employed","higher education","464","0.0908526810173844","0.0828592958844432","0.0988460661503257"
"No","2017","Not Employed","in school","294","0.941140872389523","0.915231750888422","0.967049993890625"
"No","2017","Not Employed","inadequately","189","0.819044246440767","0.769927230973778","0.868161261907756"
"No","2017","Not Employed","general elemantary","1000","0.801911351636643","0.780119732387959","0.823702970885326"
"No","2017","Not Employed","middle vocational","3175","0.772887370434207","0.759939277553822","0.785835463314592"
"No","2017","Not Employed","vocational + Abi","301","0.768193255471283","0.725596581023143","0.810789929919422"
"No","2017","Not Employed","higher vocational","326","0.783154382618441","0.743882933846587","0.822425831390295"
"No","2017","Not Employed","higher education","1241","0.777862775918398","0.757274765614055","0.79845078622274"
"No","2017","Employed","in school","75","0.928798395747699","0.872795407718441","0.984801383776957"
"No","2017","Employed","inadequately","187","0.893459294789268","0.851730714149358","0.935187875429178"
"No","2017","Employed","general elemantary","1277","0.873881479380739","0.856817450037007","0.89094550872447"
"No","2017","Employed","middle vocational","7190","0.893102003364668","0.886351029833381","0.899852976895954"
"No","2017","Employed","vocational + Abi","1648","0.900991937699081","0.887315244988787","0.914668630409375"
"No","2017","Employed","higher vocational","1005","0.898235710224369","0.880529242134099","0.915942178314639"
"No","2017","Employed","higher education","4502","0.909147318982615","0.901153933849674","0.917140704115557"
"Yes","2018","Not Employed","in school","21","","",""
"Yes","2018","Not Employed","inadequately","58","0.231968144757331","0.180563542845995","0.283372746668666"
"Yes","2018","Not Employed","general elemantary","281","0.203019096485506","0.180585081003922","0.225453111967089"
"Yes","2018","Not Employed","middle vocational","782","0.213894632467033","0.200955436113033","0.226833828821034"
"Yes","2018","Not Employed","vocational + Abi","87","0.290318249708388","0.244438276494575","0.336198222922202"
"Yes","2018","Not Employed","higher vocational","83","0.180905082601311","0.143181702876784","0.218628462325837"
"Yes","2018","Not Employed","higher education","280","0.187050615396077","0.167414611997184","0.20668661879497"
"Yes","2018","Employed","in school","7","","",""
"Yes","2018","Employed","inadequately","27","","",""
"Yes","2018","Employed","general elemantary","163","0.108367164548132","0.0922392584461838","0.12449507065008"
"Yes","2018","Employed","middle vocational","839","0.113938524466278","0.106805382927598","0.121071666004958"
"Yes","2018","Employed","vocational + Abi","153","0.0976447459185075","0.0836855180285203","0.111603973808495"
"Yes","2018","Employed","higher vocational","108","0.118064179072019","0.098537071714347","0.13759128642969"
"Yes","2018","Employed","higher education","458","0.0988270893930728","0.0903810992466806","0.107273079539465"
"No","2018","Not Employed","in school","249","0.885047179433415","0.847001159065267","0.923093199801562"
"No","2018","Not Employed","inadequately","201","0.768031855242669","0.716627253331334","0.819436457154004"
"No","2018","Not Employed","general elemantary","954","0.796980903514494","0.774546888032911","0.819414918996078"
"No","2018","Not Employed","middle vocational","3076","0.786105367532967","0.773166171178966","0.799044563886967"
"No","2018","Not Employed","vocational + Abi","289","0.709681750291612","0.663801777077798","0.755561723505425"
"No","2018","Not Employed","higher vocational","317","0.819094917398689","0.781371537674163","0.856818297123216"
"No","2018","Not Employed","higher education","1235","0.812949384603923","0.79331338120503","0.832585388002816"
"No","2018","Employed","in school","60","0.925651859806948","0.86283596027793","0.988467759335967"
"No","2018","Employed","inadequately","187","0.924332875487645","0.888899786137878","0.959765964837412"
"No","2018","Employed","general elemantary","1264","0.891632835451868","0.87550492934992","0.907760741553816"
"No","2018","Employed","middle vocational","6783","0.886061475533722","0.878928333995042","0.893194617072402"
"No","2018","Employed","vocational + Abi","1584","0.902355254081493","0.888396026191505","0.91631448197148"
"No","2018","Employed","higher vocational","941","0.881935820927981","0.86240871357031","0.901462928285653"
"No","2018","Employed","higher education","4338","0.901172910606927","0.892726920460535","0.909618900753319"
"Yes","2019","Not Employed","in school","16","","",""
"Yes","2019","Not Employed","inadequately","41","0.260784652299258","0.200086347202998","0.321482957395518"
"Yes","2019","Not Employed","general elemantary","222","0.210619335894955","0.186718144432947","0.234520527356962"
"Yes","2019","Not Employed","middle vocational","746","0.205681634797202","0.192857178329757","0.218506091264647"
"Yes","2019","Not Employed","vocational + Abi","67","0.20618249849437","0.165398629323757","0.246966367664983"
"Yes","2019","Not Employed","higher vocational","108","0.232286439715999","0.192510936987025","0.272061942444973"
"Yes","2019","Not Employed","higher education","332","0.213003412545537","0.193053612936564","0.23295321215451"
"Yes","2019","Employed","in school","14","","",""
"Yes","2019","Employed","inadequately","29","","",""
"Yes","2019","Employed","general elemantary","161","0.114838337516594","0.0974803114383525","0.132196363594835"
"Yes","2019","Employed","middle vocational","834","0.11453729545234","0.107230873318663","0.121843717586018"
"Yes","2019","Employed","vocational + Abi","189","0.11476105234285","0.1000160996952","0.129506004990499"
"Yes","2019","Employed","higher vocational","133","0.0714384088026082","0.0570914776967481","0.0857853399084682"
"Yes","2019","Employed","higher education","504","0.085871544408997","0.0783946564820397","0.0933484323359544"
"No","2019","Not Employed","in school","246","0.910466161291562","0.875894284824159","0.945038037758966"
"No","2019","Not Employed","inadequately","160","0.739215347700742","0.678517042604482","0.799913652797002"
"No","2019","Not Employed","general elemantary","896","0.789380664105045","0.765479472643038","0.813281855567053"
"No","2019","Not Employed","middle vocational","3070","0.794318365202798","0.781493908735353","0.807142821670243"
"No","2019","Not Employed","vocational + Abi","311","0.79381750150563","0.753033632335017","0.834601370676243"
"No","2019","Not Employed","higher vocational","325","0.767713560284001","0.727938057555027","0.807489063012975"
"No","2019","Not Employed","higher education","1286","0.786996587454463","0.76704678784549","0.806946387063436"
"No","2019","Employed","in school","54","0.866846495458442","0.786096773761264","0.94759621715562"
"No","2019","Employed","inadequately","160","0.809750392840593","0.753793362668453","0.865707423012733"
"No","2019","Employed","general elemantary","1135","0.885161662483406","0.867803636405165","0.902519688561648"
"No","2019","Employed","middle vocational","6464","0.88546270454766","0.878156282413982","0.892769126681337"
"No","2019","Employed","vocational + Abi","1606","0.88523894765715","0.870493995009501","0.899983900304799"
"No","2019","Employed","higher vocational","1105","0.928561591197392","0.914214660091532","0.942908522303252"
"No","2019","Employed","higher education","4890","0.914128455591003","0.906651567664046","0.92160534351796"
