"ple0053","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"No","2003","16-34 y.","no migration background","4107","0.902608560337162","0.893997399622647","0.911219721051677"
"No","2003","16-34 y.","direct migration background","606","0.900335612527352","0.877720937142755","0.922950287911949"
"No","2003","16-34 y.","indirect migration background","571","0.893242793030167","0.869224364432928","0.917261221627405"
"No","2003","35-65 y.","no migration background","9756","0.891480336982418","0.885650868712369","0.897309805252466"
"No","2003","35-65 y.","direct migration background","1411","0.867222904228198","0.850538408129756","0.88390740032664"
"No","2003","35-65 y.","indirect migration background","129","0.958331828297873","0.924870129462849","0.991793527132896"
"No","2003","66 and older","no migration background","2685","0.807052665363749","0.793623603170671","0.820481727556826"
"No","2003","66 and older","direct migration background","295","0.81828213862034","0.778393316608842","0.858170960631838"
"No","2003","66 and older","indirect migration background","12","","",""
"Yes","2004","16-34 y.","no migration background","384","0.0829680616495743","0.0747805383455694","0.0911555849535793"
"Yes","2004","16-34 y.","direct migration background","61","0.0804287358299797","0.0590735977089176","0.101783873951042"
"Yes","2004","16-34 y.","indirect migration background","56","0.0729653466265091","0.0528158401505837","0.0931148531024345"
"Yes","2004","35-65 y.","no migration background","1130","0.109439977715837","0.103479113943347","0.115400841488328"
"Yes","2004","35-65 y.","direct migration background","163","0.105206583185994","0.0899321504565894","0.120481015915398"
"Yes","2004","35-65 y.","indirect migration background","20","","",""
"Yes","2004","66 and older","no migration background","711","0.22649927594382","0.21249572348226","0.240502828405381"
"Yes","2004","66 and older","direct migration background","76","0.240939981312547","0.1969466070788","0.284933355546295"
"Yes","2004","66 and older","indirect migration background","3","","",""
"No","2004","16-34 y.","no migration background","3976","0.917031938350426","0.908844415046421","0.925219461654431"
"No","2004","16-34 y.","direct migration background","562","0.91957126417002","0.898216126048958","0.940926402291082"
"No","2004","16-34 y.","indirect migration background","584","0.927034653373491","0.906885146897566","0.947184159849416"
"No","2004","35-65 y.","no migration background","9407","0.890560022284163","0.884599158511672","0.896520886056653"
"No","2004","35-65 y.","direct migration background","1387","0.894793416814006","0.879518984084602","0.91006784954341"
"No","2004","35-65 y.","indirect migration background","132","0.880474033092814","0.828901827418017","0.93204623876761"
"No","2004","66 and older","no migration background","2721","0.77350072405618","0.759497171594618","0.787504276517741"
"No","2004","66 and older","direct migration background","287","0.759060018687453","0.715066644453705","0.8030533929212"
"No","2004","66 and older","indirect migration background","9","","",""
"Yes","2005","16-34 y.","no migration background","330","0.0811304267980598","0.072798318035859","0.0894625355602606"
"Yes","2005","16-34 y.","direct migration background","50","0.0972657652095596","0.0720859675923122","0.122445562826807"
"Yes","2005","16-34 y.","indirect migration background","51","0.0983258408702655","0.0756611409632562","0.120990540777275"
"Yes","2005","35-65 y.","no migration background","1003","0.104676866931073","0.0986718938427155","0.110681840019431"
"Yes","2005","35-65 y.","direct migration background","134","0.0972347100072592","0.0821045052416036","0.112364914772915"
"Yes","2005","35-65 y.","indirect migration background","11","","",""
"Yes","2005","66 and older","no migration background","651","0.19703993496505","0.183724609531284","0.210355260398815"
"Yes","2005","66 and older","direct migration background","77","0.204805831312366","0.163629973058906","0.245981689565827"
"Yes","2005","66 and older","indirect migration background","4","","",""
"No","2005","16-34 y.","no migration background","3795","0.91886957320194","0.910537464439739","0.927201681964141"
"No","2005","16-34 y.","direct migration background","482","0.90273423479044","0.877554437173193","0.927914032407688"
"No","2005","16-34 y.","indirect migration background","612","0.901674159129734","0.879009459222725","0.924338859036744"
"No","2005","35-65 y.","no migration background","8981","0.895323133068927","0.889318159980569","0.901328106157284"
"No","2005","35-65 y.","direct migration background","1339","0.902765289992741","0.887635085227085","0.917895494758396"
"No","2005","35-65 y.","indirect migration background","142","0.920096345713802","0.877132579041001","0.963060112386603"
"No","2005","66 and older","no migration background","2777","0.80296006503495","0.789644739601185","0.816275390468715"
"No","2005","66 and older","direct migration background","292","0.795194168687633","0.754018310434173","0.836370026941094"
"No","2005","66 and older","indirect migration background","8","","",""
"Yes","2006","16-34 y.","no migration background","335","0.0890398860310373","0.0801862532848078","0.0978935187772669"
"Yes","2006","16-34 y.","direct migration background","49","0.0744588792697192","0.0522968351397642","0.0966209233996742"
"Yes","2006","16-34 y.","indirect migration background","45","0.0854046113260169","0.0635459564490428","0.107263266202991"
"Yes","2006","35-65 y.","no migration background","1064","0.101947801046019","0.0962369889187612","0.107658613173276"
"Yes","2006","35-65 y.","direct migration background","136","0.103143318654963","0.0874993528794107","0.118787284430516"
"Yes","2006","35-65 y.","indirect migration background","25","","",""
"Yes","2006","66 and older","no migration background","843","0.221714685379927","0.208955855283231","0.234473515476623"
"Yes","2006","66 and older","direct migration background","81","0.233407684387972","0.191745666231569","0.275069702544375"
"Yes","2006","66 and older","indirect migration background","4","","",""
"No","2006","16-34 y.","no migration background","3640","0.910960113968963","0.902106481222733","0.919813746715192"
"No","2006","16-34 y.","direct migration background","490","0.925541120730281","0.903379076600326","0.947703164860236"
"No","2006","16-34 y.","indirect migration background","583","0.914595388673983","0.892736733797009","0.936454043550957"
"No","2006","35-65 y.","no migration background","9720","0.898052198953981","0.892341386826724","0.903763011081239"
"No","2006","35-65 y.","direct migration background","1316","0.896856681345037","0.881212715569484","0.912500647120589"
"No","2006","35-65 y.","indirect migration background","157","0.894926127450208","0.850375547687196","0.93947670721322"
"No","2006","66 and older","no migration background","3229","0.778285314620073","0.765526484523377","0.791044144716769"
"No","2006","66 and older","direct migration background","315","0.766592315612028","0.724930297455625","0.808254333768431"
"No","2006","66 and older","indirect migration background","9","","",""
"Yes","2007","16-34 y.","no migration background","318","0.0879456774744744","0.0787977270726015","0.0970936278763472"
"Yes","2007","16-34 y.","direct migration background","40","0.0721161474253743","0.048054814991381","0.0961774798593675"
"Yes","2007","16-34 y.","indirect migration background","43","0.115307320322108","0.0894696295044384","0.141145011139777"
"Yes","2007","35-65 y.","no migration background","980","0.0999251579430983","0.0940386807453027","0.105811635140894"
"Yes","2007","35-65 y.","direct migration background","136","0.0978731263945187","0.0817391497478099","0.114007103041228"
"Yes","2007","35-65 y.","indirect migration background","19","","",""
"Yes","2007","66 and older","no migration background","855","0.223360042811268","0.210449654540031","0.236270431082506"
"Yes","2007","66 and older","direct migration background","62","0.166385278081727","0.128989227413977","0.203781328749476"
"Yes","2007","66 and older","indirect migration background","3","","",""
"No","2007","16-34 y.","no migration background","3364","0.912054322525526","0.902906372123653","0.921202272927399"
"No","2007","16-34 y.","direct migration background","404","0.927883852574626","0.903822520140632","0.951945185008619"
"No","2007","16-34 y.","indirect migration background","544","0.884692679677892","0.858854988860223","0.910530370495562"
"No","2007","35-65 y.","no migration background","8991","0.900074842056902","0.894188364859106","0.905961319254697"
"No","2007","35-65 y.","direct migration background","1167","0.902126873605481","0.885992896958773","0.91826085025219"
"No","2007","35-65 y.","indirect migration background","169","0.918788047925305","0.879741125490183","0.957834970360428"
"No","2007","66 and older","no migration background","3143","0.776639957188732","0.763729568917494","0.789550345459969"
"No","2007","66 and older","direct migration background","319","0.833614721918273","0.796218671250524","0.871010772586023"
"No","2007","66 and older","indirect migration background","8","","",""
"Yes","2008","16-34 y.","no migration background","276","0.0826446287747806","0.0734165528579559","0.0918727046916053"
"Yes","2008","16-34 y.","direct migration background","32","0.0634431826159414","0.0386392420776342","0.0882471231542487"
"Yes","2008","16-34 y.","indirect migration background","47","0.0469386307541811","0.0294830549010321","0.0643942066073301"
"Yes","2008","35-65 y.","no migration background","906","0.0977195406084652","0.0916879100221778","0.103751171194753"
"Yes","2008","35-65 y.","direct migration background","116","0.0901319489506312","0.0737018094137384","0.106562088487524"
"Yes","2008","35-65 y.","indirect migration background","15","","",""
"Yes","2008","66 and older","no migration background","799","0.209536984267814","0.196853284041558","0.22222068449407"
"Yes","2008","66 and older","direct migration background","66","0.17238353303717","0.134154359659187","0.210612706415154"
"Yes","2008","66 and older","indirect migration background","7","","",""
"No","2008","16-34 y.","no migration background","3144","0.917355371225219","0.908127295308395","0.926583447142044"
"No","2008","16-34 y.","direct migration background","339","0.936556817384058","0.911752876845751","0.961360757922366"
"No","2008","16-34 y.","indirect migration background","517","0.953061369245819","0.93560579339267","0.970516945098968"
"No","2008","35-65 y.","no migration background","8404","0.902280459391535","0.896248828805247","0.908312089977822"
"No","2008","35-65 y.","direct migration background","1051","0.909868051049369","0.893437911512476","0.926298190586262"
"No","2008","35-65 y.","indirect migration background","176","0.920186538817722","0.88175326166972","0.958619815965725"
"No","2008","66 and older","no migration background","3156","0.790463015732186","0.77777931550593","0.803146715958442"
"No","2008","66 and older","direct migration background","309","0.82761646696283","0.789387293584846","0.865845640340813"
"No","2008","66 and older","indirect migration background","4","","",""
"Yes","2009","16-34 y.","no migration background","270","0.0856382265117496","0.0759169648083773","0.0953594882151219"
"Yes","2009","16-34 y.","direct migration background","30","0.136757419703804","0.0977468911040071","0.175767948303602"
"Yes","2009","16-34 y.","indirect migration background","46","0.100455053566645","0.0745681241256589","0.12634198300763"
"Yes","2009","35-65 y.","no migration background","961","0.108166228075985","0.101624356397474","0.114708099754496"
"Yes","2009","35-65 y.","direct migration background","101","0.0931642823887392","0.0753875514378377","0.110941013339641"
"Yes","2009","35-65 y.","indirect migration background","17","","",""
"Yes","2009","66 and older","no migration background","824","0.225053665921799","0.211880897708605","0.238226434134994"
"Yes","2009","66 and older","direct migration background","67","0.152929864421348","0.114728687902257","0.19113104094044"
"Yes","2009","66 and older","indirect migration background","","","",""
"No","2009","16-34 y.","no migration background","2913","0.91436177348825","0.904640511784878","0.924083035191623"
"No","2009","16-34 y.","direct migration background","268","0.863242580296196","0.824232051696398","0.902253108895993"
"No","2009","16-34 y.","indirect migration background","472","0.899544946433355","0.873658016992369","0.925431875874341"
"No","2009","35-65 y.","no migration background","7698","0.891833771924015","0.885291900245504","0.898375643602526"
"No","2009","35-65 y.","direct migration background","926","0.906835717611261","0.889058986660359","0.924612448562162"
"No","2009","35-65 y.","indirect migration background","174","0.907805573699711","0.866777591075202","0.948833556324219"
"No","2009","66 and older","no migration background","3037","0.774946334078201","0.761773565865006","0.788119102291395"
"No","2009","66 and older","direct migration background","274","0.847070135578652","0.80886895905956","0.885271312097743"
"No","2009","66 and older","indirect migration background","6","","",""
"Yes","2010","16-34 y.","no migration background","675","0.0725060696651631","0.0652377104704056","0.0797744288599205"
"Yes","2010","16-34 y.","direct migration background","161","0.0893936367032408","0.0710666150181534","0.107720658388328"
"Yes","2010","16-34 y.","indirect migration background","108","0.0980910417736621","0.0769167198306961","0.119265363716628"
"Yes","2010","35-65 y.","no migration background","1237","0.109992116533968","0.104235008122106","0.115749224945831"
"Yes","2010","35-65 y.","direct migration background","210","0.0968330230126071","0.082559422644184","0.11110662338103"
"Yes","2010","35-65 y.","indirect migration background","42","0.0875116496698962","0.0592846754947088","0.115738623845084"
"Yes","2010","66 and older","no migration background","806","0.221463017645212","0.208158889180123","0.2347671461103"
"Yes","2010","66 and older","direct migration background","56","0.187277185708262","0.144532043657993","0.230022327758532"
"Yes","2010","66 and older","indirect migration background","1","","",""
"No","2010","16-34 y.","no migration background","4215","0.927493930334837","0.92022557114008","0.934762289529594"
"No","2010","16-34 y.","direct migration background","770","0.910606363296759","0.892279341611672","0.928933384981847"
"No","2010","16-34 y.","indirect migration background","650","0.901908958226338","0.880734636283372","0.923083280169304"
"No","2010","35-65 y.","no migration background","10109","0.890007883466032","0.884250775054169","0.895764991877894"
"No","2010","35-65 y.","direct migration background","1439","0.903166976987393","0.88889337661897","0.917440577355816"
"No","2010","35-65 y.","indirect migration background","343","0.912488350330104","0.884261376154916","0.940715324505291"
"No","2010","66 and older","no migration background","2936","0.778536982354788","0.7652328538897","0.791841110819877"
"No","2010","66 and older","direct migration background","264","0.812722814291737","0.769977672241468","0.855467956342007"
"No","2010","66 and older","indirect migration background","5","","",""
"Yes","2011","16-34 y.","no migration background","646","0.0940654802280514","0.0860904093855691","0.102040551070534"
"Yes","2011","16-34 y.","direct migration background","155","0.113393897854843","0.0923969466942724","0.134390849015413"
"Yes","2011","16-34 y.","indirect migration background","94","0.0955716302578481","0.0751731303533119","0.115970130162384"
"Yes","2011","35-65 y.","no migration background","1628","0.116966167454475","0.111640505973153","0.122291828935797"
"Yes","2011","35-65 y.","direct migration background","251","0.111278675602346","0.0973315168594316","0.125225834345261"
"Yes","2011","35-65 y.","indirect migration background","46","0.0664297451792037","0.0446450730157096","0.0882144173426977"
"Yes","2011","66 and older","no migration background","1026","0.22228563887847","0.210493795723793","0.234077482033148"
"Yes","2011","66 and older","direct migration background","81","0.180286216478041","0.143608334663296","0.216964098292786"
"Yes","2011","66 and older","indirect migration background","2","","",""
"No","2011","16-34 y.","no migration background","4501","0.905934519771949","0.897959448929466","0.913909590614431"
"No","2011","16-34 y.","direct migration background","721","0.886606102145157","0.865609150984587","0.907603053305728"
"No","2011","16-34 y.","indirect migration background","704","0.904428369742152","0.884029869837616","0.924826869646688"
"No","2011","35-65 y.","no migration background","12361","0.883033832545525","0.877708171064203","0.888359494026847"
"No","2011","35-65 y.","direct migration background","1702","0.888721324397654","0.874774165654739","0.902668483140568"
"No","2011","35-65 y.","indirect migration background","456","0.933570254820796","0.911785582657302","0.95535492698429"
"No","2011","66 and older","no migration background","3750","0.77771436112153","0.765922517966852","0.789506204276207"
"No","2011","66 and older","direct migration background","341","0.819713783521959","0.783035901707214","0.856391665336704"
"No","2011","66 and older","indirect migration background","4","","",""
"Yes","2012","16-34 y.","no migration background","545","0.0920998407036322","0.0839608512705958","0.100238830136669"
"Yes","2012","16-34 y.","direct migration background","96","0.111136070554848","0.0888639005239875","0.133408240585708"
"Yes","2012","16-34 y.","indirect migration background","91","0.124611553760643","0.100669083133625","0.148554024387662"
"Yes","2012","35-65 y.","no migration background","1579","0.121721241236755","0.11624260237358","0.12719988009993"
"Yes","2012","35-65 y.","direct migration background","216","0.10841532924277","0.0943277023718456","0.122502956113693"
"Yes","2012","35-65 y.","indirect migration background","64","0.139547050562384","0.110320665238166","0.168773435886603"
"Yes","2012","66 and older","no migration background","1071","0.226705634762078","0.214903693959237","0.23850757556492"
"Yes","2012","66 and older","direct migration background","87","0.189515480670503","0.151579538872693","0.227451422468312"
"Yes","2012","66 and older","indirect migration background","3","","",""
"No","2012","16-34 y.","no migration background","4304","0.907900159296368","0.899761169863331","0.916039148729404"
"No","2012","16-34 y.","direct migration background","669","0.888863929445152","0.866591759414292","0.911136099476012"
"No","2012","16-34 y.","indirect migration background","640","0.875388446239357","0.851445975612338","0.899330916866375"
"No","2012","35-65 y.","no migration background","12103","0.878278758763245","0.87280011990007","0.88375739762642"
"No","2012","35-65 y.","direct migration background","1655","0.89158467075723","0.877497043886306","0.905672297628154"
"No","2012","35-65 y.","indirect migration background","476","0.860452949437616","0.831226564113397","0.889679334761834"
"No","2012","66 and older","no migration background","3764","0.773294365237922","0.76149242443508","0.785096306040763"
"No","2012","66 and older","direct migration background","323","0.810484519329497","0.772548577531688","0.848420461127307"
"No","2012","66 and older","indirect migration background","3","","",""
"Yes","2013","16-34 y.","no migration background","524","0.103437027582758","0.0944785557222158","0.112395499443301"
"Yes","2013","16-34 y.","direct migration background","85","0.122916364656324","0.0971336035102311","0.148699125802416"
"Yes","2013","16-34 y.","indirect migration background","72","0.108893479917796","0.0853589077359555","0.132428052099636"
"Yes","2013","35-65 y.","no migration background","1471","0.122801853831215","0.117113349523204","0.128490358139226"
"Yes","2013","35-65 y.","direct migration background","181","0.110515761378158","0.0956248250886284","0.125406697667688"
"Yes","2013","35-65 y.","indirect migration background","56","0.101957467617779","0.0760737643565421","0.127841170879017"
"Yes","2013","66 and older","no migration background","1005","0.226032517592706","0.213990010945062","0.23807502424035"
"Yes","2013","66 and older","direct migration background","79","0.211238252093235","0.170034513911592","0.252441990274877"
"Yes","2013","66 and older","indirect migration background","3","","",""
"No","2013","16-34 y.","no migration background","3915","0.896562972417242","0.887604500556699","0.905521444277784"
"No","2013","16-34 y.","direct migration background","538","0.877083635343676","0.851300874197584","0.902866396489769"
"No","2013","16-34 y.","indirect migration background","601","0.891106520082204","0.867571947900364","0.914641092264044"
"No","2013","35-65 y.","no migration background","11317","0.877198146168785","0.871509641860774","0.882886650476796"
"No","2013","35-65 y.","direct migration background","1522","0.889484238621842","0.874593302332312","0.904375174911372"
"No","2013","35-65 y.","indirect migration background","469","0.898042532382221","0.872158829120983","0.923926235643458"
"No","2013","66 and older","no migration background","3629","0.773967482407294","0.76192497575965","0.786009989054938"
"No","2013","66 and older","direct migration background","298","0.788761747906765","0.747558009725123","0.829965486088408"
"No","2013","66 and older","indirect migration background","2","","",""
"Yes","2014","16-34 y.","no migration background","438","0.0969863816344037","0.0878732110870118","0.106099552181796"
"Yes","2014","16-34 y.","direct migration background","202","0.138141113885259","0.120169129896975","0.156113097873543"
"Yes","2014","16-34 y.","indirect migration background","149","0.119809384875959","0.100671042767095","0.138947726984823"
"Yes","2014","35-65 y.","no migration background","1254","0.118881321965743","0.11300124607531","0.124761397856177"
"Yes","2014","35-65 y.","direct migration background","441","0.135086220775082","0.123372368226745","0.14680007332342"
"Yes","2014","35-65 y.","indirect migration background","75","0.125860985453827","0.100967155441189","0.150754815466465"
"Yes","2014","66 and older","no migration background","943","0.210261517063463","0.198421183428157","0.222101850698768"
"Yes","2014","66 and older","direct migration background","78","0.173123226182537","0.137850825339125","0.208395627025949"
"Yes","2014","66 and older","indirect migration background","","","",""
"No","2014","16-34 y.","no migration background","3613","0.903013618365596","0.893900447818204","0.912126788912988"
"No","2014","16-34 y.","direct migration background","1214","0.861858886114741","0.843886902126457","0.879830870103025"
"No","2014","16-34 y.","indirect migration background","957","0.880190615124041","0.861052273015177","0.899328957232905"
"No","2014","35-65 y.","no migration background","10384","0.881118678034257","0.875238602143823","0.88699875392469"
"No","2014","35-65 y.","direct migration background","2830","0.864913779224918","0.85319992667658","0.876627631773255"
"No","2014","35-65 y.","indirect migration background","607","0.874139014546173","0.849245184533535","0.899032844558811"
"No","2014","66 and older","no migration background","3607","0.789738482936537","0.777898149301232","0.801578816571843"
"No","2014","66 and older","direct migration background","364","0.826876773817463","0.791604372974051","0.862149174660875"
"No","2014","66 and older","indirect migration background","5","","",""
"Yes","2015","16-34 y.","no migration background","389","0.101484153433212","0.0917882417095383","0.111180065156886"
"Yes","2015","16-34 y.","direct migration background","154","0.123970942218899","0.104280241909712","0.143661642528086"
"Yes","2015","16-34 y.","indirect migration background","115","0.104066937503662","0.0846805981974691","0.123453276809856"
"Yes","2015","35-65 y.","no migration background","1178","0.112490977230853","0.106572282649487","0.118409671812219"
"Yes","2015","35-65 y.","direct migration background","353","0.128270286300736","0.11590877343967","0.140631799161802"
"Yes","2015","35-65 y.","indirect migration background","78","0.118339201472649","0.0938626564631102","0.142815746482187"
"Yes","2015","66 and older","no migration background","1010","0.233401482560993","0.22105498525308","0.245747979868906"
"Yes","2015","66 and older","direct migration background","76","0.139538466873593","0.106595225411168","0.172481708336018"
"Yes","2015","66 and older","indirect migration background","1","","",""
"No","2015","16-34 y.","no migration background","3337","0.898515846566788","0.888819934843114","0.908211758290462"
"No","2015","16-34 y.","direct migration background","922","0.876029057781101","0.856338357471914","0.895719758090288"
"No","2015","16-34 y.","indirect migration background","838","0.895933062496338","0.876546723190144","0.915319401802531"
"No","2015","35-65 y.","no migration background","9770","0.887509022769147","0.881590328187781","0.893427717350513"
"No","2015","35-65 y.","direct migration background","2458","0.871729713699264","0.859368200838198","0.88409122656033"
"No","2015","35-65 y.","indirect migration background","591","0.881660798527351","0.857184253517813","0.90613734353689"
"No","2015","66 and older","no migration background","3499","0.766598517439007","0.754252020131094","0.77894501474692"
"No","2015","66 and older","direct migration background","349","0.860461533126407","0.827518291663982","0.893404774588832"
"No","2015","66 and older","indirect migration background","4","","",""
"Yes","2016","16-34 y.","no migration background","338","0.0977190662172524","0.0876849149977155","0.107753217436789"
"Yes","2016","16-34 y.","direct migration background","179","0.106844013025899","0.0902793115097687","0.123408714542028"
"Yes","2016","16-34 y.","indirect migration background","115","0.111413378230956","0.090765082081037","0.132061674380875"
"Yes","2016","35-65 y.","no migration background","1122","0.11368222813775","0.107517878375412","0.119846577900088"
"Yes","2016","35-65 y.","direct migration background","396","0.120724646004915","0.109177098146617","0.132272193863212"
"Yes","2016","35-65 y.","indirect migration background","79","0.0865153386986532","0.0649368274207463","0.10809384997656"
"Yes","2016","66 and older","no migration background","920","0.221763678733162","0.209442352638359","0.234085004827965"
"Yes","2016","66 and older","direct migration background","71","0.145489386433829","0.111064703034787","0.179914069832872"
"Yes","2016","66 and older","indirect migration background","","","",""
"No","2016","16-34 y.","no migration background","3026","0.902280933782748","0.892246782563211","0.912315085002285"
"No","2016","16-34 y.","direct migration background","1157","0.893155986974101","0.876591285457972","0.909720688490231"
"No","2016","16-34 y.","indirect migration background","777","0.888586621769044","0.867938325619125","0.909234917918963"
"No","2016","35-65 y.","no migration background","9064","0.88631777186225","0.880153422099912","0.892482121624588"
"No","2016","35-65 y.","direct migration background","2662","0.879275353995085","0.867727806136788","0.890822901853383"
"No","2016","35-65 y.","indirect migration background","573","0.913484661301347","0.89190615002344","0.935063172579254"
"No","2016","66 and older","no migration background","3447","0.778236321266838","0.765914995172035","0.790557647361641"
"No","2016","66 and older","direct migration background","332","0.854510613566171","0.820085930167128","0.888935296965213"
"No","2016","66 and older","indirect migration background","4","","",""
"Yes","2017","16-34 y.","no migration background","430","0.0930169160928637","0.0840891055446267","0.101944726641101"
"Yes","2017","16-34 y.","direct migration background","133","0.110349509467751","0.0920728830479543","0.128626135887548"
"Yes","2017","16-34 y.","indirect migration background","111","0.106041770809588","0.0864733881873167","0.12561015343186"
"Yes","2017","35-65 y.","no migration background","1294","0.11578971125927","0.10997592578816","0.12160349673038"
"Yes","2017","35-65 y.","direct migration background","395","0.151295707745664","0.138526119183571","0.164065296307756"
"Yes","2017","35-65 y.","indirect migration background","95","0.145457656118489","0.119758786044949","0.171156526192028"
"Yes","2017","66 and older","no migration background","1050","0.230005375389723","0.217813501144415","0.242197249635031"
"Yes","2017","66 and older","direct migration background","88","0.193019046045039","0.15580233912203","0.230235752968048"
"Yes","2017","66 and older","indirect migration background","1","","",""
"No","2017","16-34 y.","no migration background","3636","0.906983083907136","0.898055273358899","0.915910894455373"
"No","2017","16-34 y.","direct migration background","996","0.889650490532249","0.871373864112452","0.907927116952046"
"No","2017","16-34 y.","indirect migration background","840","0.893958229190412","0.87438984656814","0.913526611812683"
"No","2017","35-65 y.","no migration background","10342","0.88421028874073","0.87839650326962","0.89002407421184"
"No","2017","35-65 y.","direct migration background","2630","0.848704292254336","0.835934703692244","0.861473880816429"
"No","2017","35-65 y.","indirect migration background","628","0.854542343881511","0.828843473807972","0.880241213955051"
"No","2017","66 and older","no migration background","3527","0.769994624610277","0.757802750364969","0.782186498855585"
"No","2017","66 and older","direct migration background","344","0.806980953954961","0.769764247031952","0.84419766087797"
"No","2017","66 and older","indirect migration background","15","","",""
"Yes","2018","16-34 y.","no migration background","417","0.106084596547964","0.0965102634111684","0.11565892968476"
"Yes","2018","16-34 y.","direct migration background","132","0.100453256807034","0.0821220182661854","0.118784495347882"
"Yes","2018","16-34 y.","indirect migration background","105","0.107683238881339","0.0881659368573185","0.12720054090536"
"Yes","2018","35-65 y.","no migration background","1264","0.11853082109536","0.112497747600172","0.124563894590548"
"Yes","2018","35-65 y.","direct migration background","364","0.125056814981621","0.113036389552018","0.137077240411224"
"Yes","2018","35-65 y.","indirect migration background","94","0.141152904513207","0.115524131858524","0.16678167716789"
"Yes","2018","66 and older","no migration background","991","0.222846123034001","0.210795097809089","0.234897148258913"
"Yes","2018","66 and older","direct migration background","80","0.172634418572447","0.137520402479068","0.207748434665825"
"Yes","2018","66 and older","indirect migration background","2","","",""
"No","2018","16-34 y.","no migration background","3557","0.893915403452036","0.88434107031524","0.903489736588832"
"No","2018","16-34 y.","direct migration background","901","0.899546743192966","0.881215504652118","0.917877981733815"
"No","2018","16-34 y.","indirect migration background","864","0.892316761118661","0.87279945909464","0.911834063142681"
"No","2018","35-65 y.","no migration background","9763","0.88146917890464","0.875436105409452","0.887502252399828"
"No","2018","35-65 y.","direct migration background","2545","0.874943185018379","0.862922759588776","0.886963610447982"
"No","2018","35-65 y.","indirect migration background","615","0.858847095486793","0.83321832283211","0.884475868141476"
"No","2018","66 and older","no migration background","3590","0.777153876965999","0.765102851741087","0.789204902190911"
"No","2018","66 and older","direct migration background","365","0.827365581427553","0.792251565334175","0.862479597520932"
"No","2018","66 and older","indirect migration background","18","","",""
"Yes","2019","16-34 y.","no migration background","386","0.101384769699167","0.0917202674500478","0.111049271948285"
"Yes","2019","16-34 y.","direct migration background","104","0.0829865702972587","0.0640124420132241","0.101960698581293"
"Yes","2019","16-34 y.","indirect migration background","101","0.116477505698824","0.0952340153178747","0.137720996079773"
"Yes","2019","35-65 y.","no migration background","1371","0.123717029832474","0.117766400559488","0.129667659105461"
"Yes","2019","35-65 y.","direct migration background","328","0.126160725263008","0.113420153452161","0.138901297073856"
"Yes","2019","35-65 y.","indirect migration background","101","0.135274022296788","0.11137901432612","0.159169030267455"
"Yes","2019","66 and older","no migration background","1005","0.218802092994186","0.207073156215219","0.230531029773153"
"Yes","2019","66 and older","direct migration background","76","0.168836537478219","0.133388198890367","0.204284876066072"
"Yes","2019","66 and older","indirect migration background","5","","",""
"No","2019","16-34 y.","no migration background","3361","0.898615230300833","0.888950728051715","0.908279732549952"
"No","2019","16-34 y.","direct migration background","708","0.917013429702741","0.898039301418707","0.935987557986776"
"No","2019","16-34 y.","indirect migration background","775","0.883522494301176","0.862279003920227","0.904765984682125"
"No","2019","35-65 y.","no migration background","10390","0.876282970167526","0.870332340894539","0.882233599440512"
"No","2019","35-65 y.","direct migration background","2281","0.873839274736992","0.861098702926144","0.886579846547839"
"No","2019","35-65 y.","indirect migration background","686","0.864725977703212","0.840830969732545","0.88862098567388"
"No","2019","66 and older","no migration background","3768","0.781197907005814","0.769468970226847","0.792926843784781"
"No","2019","66 and older","direct migration background","353","0.831163462521781","0.795715123933928","0.866611801109633"
"No","2019","66 and older","indirect migration background","31","0.917050224995535","0.826955159009144","1.00714529098192"
