"ple0053","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Yes","1996","Mecklenburg-Western Pomerania","57","0.138953478796621","0.10497103750649","0.172935920086753","1"
"Yes","1996","Lower Saxony","128","0.126428462989434","0.106288720398007","0.146568205580861","1"
"Yes","1996","Bremen","9","","","","1"
"Yes","1996","Saxony","117","0.120790686266793","0.101619478846619","0.139961893686967","1"
"Yes","1996","Saxony-Anhalt","103","0.167663363467542","0.13954423623825","0.195782490696834","1"
"Yes","1996","North Rhine-Westphalia","325","0.120177506646281","0.107581373766488","0.132773639526075","1"
"Yes","1996","Thuringia","77","0.124728632199193","0.0995210864478355","0.149936177950551","1"
"No","1997","Schleswig-Holstein","246","0.90981968584682","0.875716340553118","0.943923031140522","2"
"No","1997","Hamburg","109","0.86229231857352","0.801394480220741","0.923190156926299","2"
"No","1997","Lower Saxony","903","0.847692839961855","0.825833913358488","0.869551766565222","2"
"No","1997","North Rhine-Westphalia","2202","0.8685343894925","0.855325538374748","0.881743240610252","2"
"No","1997","Bremen","80","0.85609891826324","0.785144708478815","0.927053128047666","2"
"No","1997","Hesse","740","0.846556540554297","0.822270031996723","0.870843049111872","2"
"No","1997","Brandenburg","522","0.86305684956482","0.835502677997538","0.890611021132102","2"
"No","1997","Rhineland-Palatinate,Saarland","629","0.875851596528758","0.851647484268306","0.900055708789211","2"
"No","1997","Baden-Württemberg","1503","0.877395793694387","0.861882164649849","0.892909422738924","2"
"No","1997","Bavaria","1416","0.875813545695841","0.859788574510966","0.891838516880715","2"
"No","1997","Berlin","465","0.912377167421249","0.887886029786363","0.936868305056136","2"
"No","1997","Mecklenburg-Western Pomerania","346","0.870789890334451","0.837456596775171","0.904123183893731","2"
"No","1997","Saxony","975","0.880688066626261","0.86145322064353","0.899922912608992","2"
"No","1997","Saxony-Anhalt","577","0.839457940253467","0.811598071890152","0.867317808616781","2"
"No","1997","Thuringia","588","0.885198385013511","0.860914766505336","0.909482003521687","2"
"Yes","1997","Schleswig-Holstein","25","","","","1"
"Yes","1997","Hamburg","14","","","","1"
"Yes","1997","Lower Saxony","135","0.152307160038145","0.130448233434778","0.174166086641512","1"
"Yes","1997","Hesse","106","0.153443459445703","0.129156950888128","0.177729968003277","1"
"Yes","1997","Rhineland-Palatinate,Saarland","84","0.124148403471242","0.0999442912107892","0.148352515731694","1"
"Yes","1997","Baden-Württemberg","214","0.122604206305613","0.107090577261076","0.138117835350151","1"
"Yes","1997","Bavaria","211","0.124186454304159","0.108161483119285","0.140211425489034","1"
"Yes","1997","Berlin","47","0.0876228325787507","0.0631316949438643","0.112113970213637","1"
"Yes","1997","Brandenburg","76","0.13694315043518","0.109388978867898","0.164497322002462","1"
"Yes","1997","Mecklenburg-Western Pomerania","43","0.129210109665549","0.0958768161062685","0.162543403224829","1"
"Yes","1997","Bremen","14","","","","1"
"Yes","1997","North Rhine-Westphalia","312","0.1314656105075","0.118256759389748","0.144674461625252","1"
"Yes","1997","Saxony","116","0.119311933373739","0.100077087391008","0.13854677935647","1"
"Yes","1997","Saxony-Anhalt","90","0.160542059746533","0.132682191383219","0.188401928109848","1"
"Yes","1997","Thuringia","74","0.114801614986489","0.0905179964783134","0.139085233494664","1"
"No","1998","Schleswig-Holstein","320","0.896281625958157","0.864609793698629","0.927953458217684","2"
"No","1998","Lower Saxony","1067","0.872314536511247","0.853463200647663","0.891165872374832","2"
"No","1998","Hamburg","135","0.824578812833194","0.764510582238684","0.884647043427703","2"
"No","1998","Bremen","90","0.875606976926241","0.811243422145226","0.939970531707255","2"
"No","1998","North Rhine-Westphalia","2521","0.877591993127806","0.865558910458509","0.889625075797103","2"
"No","1998","Hesse","833","0.881954341529355","0.861457937302354","0.902450745756356","2"
"No","1998","Brandenburg","527","0.844950317812714","0.816505449619781","0.873395186005647","2"
"No","1998","Rhineland-Palatinate,Saarland","704","0.870327900854974","0.847135522150871","0.893520279559078","2"
"No","1998","Baden-Württemberg","1609","0.884784845277953","0.87015646682435","0.899413223731556","2"
"No","1998","Bavaria","1619","0.845989989811735","0.829660484000577","0.862319495622893","2"
"No","1998","Berlin","482","0.90374538762679","0.878659200812194","0.928831574441386","2"
"No","1998","Mecklenburg-Western Pomerania","355","0.869008221947526","0.836350181394385","0.901666262500667","2"
"No","1998","Saxony","1079","0.886492336238941","0.868439068136457","0.904545604341425","2"
"No","1998","Saxony-Anhalt","591","0.844435921876373","0.817451104491034","0.871420739261713","2"
"No","1998","Thuringia","626","0.845726138314816","0.819612614919454","0.871839661710179","2"
"Yes","1998","Schleswig-Holstein","36","0.103718374041843","0.0720465417823156","0.135390206301371","1"
"Yes","1998","Hamburg","19","","","","1"
"Yes","1998","Lower Saxony","137","0.127685463488753","0.108834127625168","0.146536799352337","1"
"Yes","1998","Hesse","119","0.118045658470645","0.097549254243644","0.138542062697646","1"
"Yes","1998","Rhineland-Palatinate,Saarland","102","0.129672099145026","0.106479720440922","0.152864477849129","1"
"Yes","1998","Baden-Württemberg","221","0.115215154722047","0.100586776268444","0.12984353317565","1"
"Yes","1998","Bremen","11","","","","1"
"Yes","1998","Bavaria","258","0.154010010188265","0.137680504377107","0.170339515999423","1"
"Yes","1998","Berlin","49","0.09625461237321","0.0711684255586137","0.121340799187806","1"
"Yes","1998","Brandenburg","95","0.155049682187286","0.126604813994353","0.183494550380219","1"
"Yes","1998","Mecklenburg-Western Pomerania","55","0.130991778052474","0.0983337374993328","0.163649818605615","1"
"Yes","1998","Saxony","107","0.113507663761059","0.0954543956585746","0.131560931863543","1"
"Yes","1998","North Rhine-Westphalia","329","0.122408006872194","0.110374924202897","0.134441089541491","1"
"Yes","1998","Saxony-Anhalt","102","0.155564078123627","0.128579260738287","0.182548895508966","1"
"Yes","1998","Thuringia","109","0.154273861685184","0.128160338289821","0.180387385080546","1"
"No","1999","Schleswig-Holstein","296","0.894786058840896","0.861631260478763","0.927940857203029","2"
"No","1999","Brandenburg","513","0.836633072309718","0.80710062550146","0.866165519117975","2"
"No","1999","Lower Saxony","1031","0.872092657751264","0.853004083892792","0.891181231609736","2"
"No","1999","Hamburg","124","0.91554705710148","0.869153649011639","0.961940465191321","2"
"No","1999","North Rhine-Westphalia","2376","0.85898386464213","0.845882689894905","0.872085039389356","2"
"No","1999","Bremen","76","0.860124796700674","0.788063149154783","0.932186444246565","2"
"No","1999","Hesse","795","0.878436106742466","0.857086777943547","0.899785435541384","2"
"No","1999","Rhineland-Palatinate,Saarland","672","0.873220948160938","0.849765476709966","0.89667641961191","2"
"No","1999","Mecklenburg-Western Pomerania","350","0.865059931461782","0.831619685267028","0.898500177656535","2"
"No","1999","Baden-Württemberg","1536","0.87145937696028","0.855737931282768","0.887180822637792","2"
"No","1999","Bavaria","1586","0.855711075661784","0.839487343340594","0.871934807982974","2"
"No","1999","Berlin","459","0.878691805217228","0.850467069144784","0.906916541289672","2"
"No","1999","Saxony","1030","0.878106240138827","0.859246598236619","0.896965882041036","2"
"No","1999","Saxony-Anhalt","602","0.8610521860682","0.835318087988929","0.886786284147472","2"
"No","1999","Thuringia","612","0.828614664679709","0.801126697155555","0.856102632203863","2"
"Yes","1999","Schleswig-Holstein","33","0.105213941159104","0.0720591427969711","0.138368739521237","1"
"Yes","1999","Hamburg","14","","","","1"
"Yes","1999","Lower Saxony","145","0.127907342248736","0.108818768390264","0.146995916107208","1"
"Yes","1999","Hesse","105","0.121563893257534","0.100214564458616","0.142913222056453","1"
"Yes","1999","Rhineland-Palatinate,Saarland","101","0.126779051839062","0.10332358038809","0.150234523290034","1"
"Yes","1999","Baden-Württemberg","205","0.12854062303972","0.112819177362208","0.144262068717232","1"
"Yes","1999","Bavaria","216","0.144288924338216","0.128065192017026","0.160512656659406","1"
"Yes","1999","Berlin","55","0.121308194782772","0.0930834587103275","0.149532930855216","1"
"Yes","1999","Brandenburg","89","0.163366927690282","0.133834480882025","0.19289937449854","1"
"Yes","1999","Mecklenburg-Western Pomerania","51","0.134940068538218","0.101499822343465","0.168380314732972","1"
"Yes","1999","Bremen","13","","","","1"
"Yes","1999","Saxony","126","0.121893759861173","0.103034117958964","0.140753401763381","1"
"Yes","1999","Saxony-Anhalt","92","0.138947813931799","0.113213715852528","0.164681912011071","1"
"Yes","1999","North Rhine-Westphalia","335","0.14101613535787","0.127914960610645","0.154117310105095","1"
"Yes","1999","Thuringia","110","0.171385335320291","0.143897367796137","0.198873302844445","1"
"No","2000","Schleswig-Holstein","640","0.891448039842871","0.868614661213816","0.914281418471926","2"
"No","2000","Brandenburg","889","0.866491118572742","0.845638539362799","0.887343697782686","2"
"No","2000","Hamburg","271","0.900732930016264","0.866839687534011","0.934626172498516","2"
"No","2000","Lower Saxony","1782","0.862901088783504","0.847953534884081","0.877848642682927","2"
"No","2000","Bremen","159","0.860790606168941","0.811175912030261","0.910405300307621","2"
"No","2000","North Rhine-Westphalia","4554","0.876011951166098","0.867030143285563","0.884993759046632","2"
"No","2000","Hesse","1496","0.891579492566839","0.876729959406445","0.906429025727233","2"
"No","2000","Rhineland-Palatinate,Saarland","1269","0.867300495151551","0.849922606866578","0.884678383436525","2"
"No","2000","Mecklenburg-Western Pomerania","494","0.868870421418923","0.841111552736287","0.896629290101558","2"
"No","2000","Baden-Württemberg","2613","0.883401314455366","0.871833580905243","0.89496904800549","2"
"No","2000","Bavaria","3003","0.88396434615892","0.87318805635238","0.89474063596546","2"
"No","2000","Berlin","731","0.895971469275221","0.875062652219826","0.916880286330617","2"
"No","2000","Saxony","1595","0.892694084069588","0.878324063080581","0.907064105058595","2"
"No","2000","Saxony-Anhalt","917","0.857462894963208","0.836436855870268","0.878488934056149","2"
"No","2000","Thuringia","922","0.858541261140968","0.837532227604297","0.87955029467764","2"
"Yes","2000","Schleswig-Holstein","73","0.108551960157129","0.0857185815280741","0.131385338786184","1"
"Yes","2000","Hamburg","28","","","","1"
"Yes","2000","Lower Saxony","252","0.137098911216496","0.122151357317074","0.152046465115919","1"
"Yes","2000","Hesse","188","0.108420507433161","0.0935709742727668","0.123270040593555","1"
"Yes","2000","Rhineland-Palatinate,Saarland","195","0.132699504848449","0.115321616563475","0.150077393133422","1"
"Yes","2000","Baden-Württemberg","344","0.116598685544634","0.10503095199451","0.128166419094757","1"
"Yes","2000","Bavaria","390","0.11603565384108","0.10525936403454","0.12681194364762","1"
"Yes","2000","Berlin","88","0.104028530724779","0.0831197136693835","0.124937347780174","1"
"Yes","2000","Brandenburg","133","0.133508881427257","0.112656302217314","0.154361460637201","1"
"Yes","2000","Mecklenburg-Western Pomerania","74","0.131129578581077","0.103370709898442","0.158888447263713","1"
"Yes","2000","Bremen","28","","","","1"
"Yes","2000","Saxony","187","0.107305915930412","0.0929358949414052","0.121675936919419","1"
"Yes","2000","Saxony-Anhalt","145","0.142537105036792","0.121511065943851","0.163563144129732","1"
"Yes","2000","Thuringia","135","0.141458738859032","0.12044970532236","0.162467772395703","1"
"Yes","2000","North Rhine-Westphalia","618","0.123988048833903","0.115006240953368","0.132969856714437","1"
"No","2001","Hamburg","228","0.817407709353","0.77166378784634","0.863151630859661","2"
"No","2001","Schleswig-Holstein","590","0.899251126632452","0.876093911138856","0.922408342126049","2"
"No","2001","Brandenburg","850","0.887086045490849","0.867065811130407","0.90710627985129","2"
"No","2001","Lower Saxony","1606","0.860206918933844","0.844443417147773","0.875970420719914","2"
"No","2001","Bremen","143","0.889664601013216","0.840811724810379","0.938517477216054","2"
"No","2001","North Rhine-Westphalia","4114","0.880199333473793","0.870876913275823","0.889521753671762","2"
"No","2001","Hesse","1304","0.868277799325132","0.851106079489492","0.885449519160772","2"
"No","2001","Rhineland-Palatinate,Saarland","1174","0.859721380465789","0.841203340294143","0.878239420637435","2"
"No","2001","Baden-Württemberg","2310","0.876740526076405","0.864140891773504","0.889340160379305","2"
"No","2001","Bavaria","2682","0.877935355461004","0.866315637315795","0.889555073606213","2"
"No","2001","Mecklenburg-Western Pomerania","447","0.867267151124985","0.837878559974737","0.896655742275234","2"
"No","2001","Berlin","717","0.912308213920044","0.892634421255482","0.931982006584605","2"
"No","2001","Saxony","1458","0.880748827226036","0.865106724655478","0.896390929796595","2"
"No","2001","Saxony-Anhalt","868","0.864757489092064","0.843582752876627","0.885932225307501","2"
"No","2001","Thuringia","860","0.871135049572256","0.850060969521321","0.89220912962319","2"
"Yes","2001","Schleswig-Holstein","59","0.100748873367548","0.0775916578739508","0.123906088861144","1"
"Yes","2001","Hamburg","46","0.182592290647","0.136848369140339","0.22833621215366","1"
"Yes","2001","Lower Saxony","253","0.139793081066156","0.124029579280085","0.155556582852227","1"
"Yes","2001","Bremen","15","","","","1"
"Yes","2001","Hesse","186","0.131722200674868","0.114550480839228","0.148893920510508","1"
"Yes","2001","Rhineland-Palatinate,Saarland","177","0.140278619534211","0.121760579362565","0.158796659705857","1"
"Yes","2001","Baden-Württemberg","305","0.123259473923595","0.110659839620694","0.135859108226496","1"
"Yes","2001","Bavaria","367","0.122064644538996","0.110444926393787","0.133684362684205","1"
"Yes","2001","Berlin","77","0.0876917860799564","0.0680179934153947","0.107365578744518","1"
"Yes","2001","Brandenburg","110","0.112913954509151","0.0928937201487103","0.132934188869593","1"
"Yes","2001","Mecklenburg-Western Pomerania","65","0.132732848875015","0.103344257724766","0.162121440025263","1"
"Yes","2001","North Rhine-Westphalia","547","0.119800666526207","0.110478246328238","0.129123086724177","1"
"Yes","2001","Saxony","191","0.119251172773964","0.103609070203405","0.134893275344522","1"
"Yes","2001","Saxony-Anhalt","134","0.135242510907936","0.114067774692499","0.156417247123373","1"
"Yes","2001","Thuringia","111","0.128864950427744","0.10779087037681","0.149939030478679","1"
"No","2002","Schleswig-Holstein","656","0.896305728513978","0.874114335947232","0.918497121080723","2"
"No","2002","Hamburg","291","0.868273076666484","0.831673453768386","0.904872699564582","2"
"No","2002","Lower Saxony","1738","0.86641715421839","0.851458654960488","0.881375653476292","2"
"No","2002","Brandenburg","844","0.867041562686959","0.845663708439518","0.888419416934401","2"
"No","2002","Bremen","148","0.842432210978298","0.788141410880525","0.896723011076071","2"
"No","2002","North Rhine-Westphalia","4301","0.879962873150105","0.870839598453143","0.889086147847067","2"
"No","2002","Hesse","1438","0.869482367916729","0.853203277976772","0.885761457856685","2"
"No","2002","Rhineland-Palatinate,Saarland","1210","0.885563157107197","0.868761246806936","0.902365067407458","2"
"No","2002","Baden-Württemberg","2498","0.875001063283596","0.862788351238565","0.887213775328627","2"
"No","2002","Bavaria","2881","0.866702640925634","0.855042095947336","0.878363185903931","2"
"No","2002","Berlin","758","0.908184681287884","0.888551429408571","0.927817933167198","2"
"No","2002","Mecklenburg-Western Pomerania","452","0.866151351652711","0.836744511208291","0.895558192097131","2"
"No","2002","Saxony","1482","0.874848784612315","0.858921568970753","0.890776000253877","2"
"No","2002","Saxony-Anhalt","834","0.843463711953786","0.820644043537066","0.866283380370506","2"
"No","2002","Thuringia","854","0.870294506379909","0.849151120775345","0.891437891984472","2"
"Yes","2002","Schleswig-Holstein","69","0.103694271486022","0.081502878919277","0.125885664052768","1"
"Yes","2002","Hamburg","37","0.131726923333516","0.0951273004354182","0.168326546231614","1"
"Yes","2002","Lower Saxony","249","0.13358284578161","0.118624346523708","0.148541345039512","1"
"Yes","2002","Hesse","207","0.130517632083271","0.114238542143315","0.146796722023228","1"
"Yes","2002","Bremen","25","","","","1"
"Yes","2002","Rhineland-Palatinate,Saarland","169","0.114436842892803","0.0976349325925421","0.131238753193064","1"
"Yes","2002","Baden-Württemberg","319","0.124998936716404","0.112786224671373","0.137211648761435","1"
"Yes","2002","Bavaria","383","0.133297359074366","0.121636814096069","0.144957904052664","1"
"Yes","2002","Berlin","73","0.0918153187121157","0.0721820668328025","0.111448570591429","1"
"Yes","2002","Brandenburg","125","0.132958437313041","0.111580583065599","0.154336291560482","1"
"Yes","2002","Mecklenburg-Western Pomerania","63","0.133848648347289","0.104441807902869","0.163255488791709","1"
"Yes","2002","Saxony","176","0.125151215387685","0.109223999746123","0.141078431029247","1"
"Yes","2002","North Rhine-Westphalia","574","0.120037126849895","0.110913852152933","0.129160401546857","1"
"Yes","2002","Thuringia","116","0.129705493620091","0.108562108015528","0.150848879224655","1"
"Yes","2002","Saxony-Anhalt","140","0.156536288046214","0.133716619629494","0.179355956462934","1"
"No","2003","Brandenburg","820","0.855904065275673","0.833536870977864","0.878271259573483","2"
"No","2003","Schleswig-Holstein","585","0.863523443830693","0.837567934928765","0.889478952732621","2"
"No","2003","Hamburg","261","0.848973229942833","0.808249848552645","0.88969661133302","2"
"No","2003","Lower Saxony","1696","0.888368332173374","0.874263954033517","0.90247271031323","2"
"No","2003","Mecklenburg-Western Pomerania","465","0.872460962379376","0.843954075742844","0.900967849015908","2"
"No","2003","Bremen","161","0.940229038055013","0.905005301891236","0.975452774218789","2"
"No","2003","North Rhine-Westphalia","4080","0.868117169952758","0.858409556104038","0.877824783801477","2"
"No","2003","Hesse","1339","0.876489212017063","0.859838676907951","0.893139747126175","2"
"No","2003","Rhineland-Palatinate,Saarland","1181","0.856543608780963","0.837865457742871","0.875221759819055","2"
"No","2003","Baden-Württemberg","2388","0.892650062950607","0.880956359386209","0.904343766515006","2"
"No","2003","Bavaria","2777","0.876173810517804","0.864641934008249","0.887705687027358","2"
"No","2003","Berlin","746","0.882517411505175","0.86061169618243","0.904423126827921","2"
"No","2003","Saxony","1423","0.869502604005038","0.853084256355372","0.885920951654705","2"
"No","2003","Saxony-Anhalt","807","0.850131742842988","0.827264799731688","0.872998685954288","2"
"No","2003","Thuringia","843","0.877342032448808","0.856536503789702","0.898147561107915","2"
"Yes","2003","Schleswig-Holstein","87","0.136476556169307","0.110521047267379","0.162432065071235","1"
"Yes","2003","Hamburg","36","0.151026770057167","0.110303388666979","0.191750151447355","1"
"Yes","2003","Lower Saxony","219","0.111631667826626","0.0975272896867696","0.125736045966483","1"
"Yes","2003","Hesse","161","0.123510787982937","0.106860252873825","0.140161323092049","1"
"Yes","2003","Rhineland-Palatinate,Saarland","172","0.143456391219037","0.124778240180945","0.162134542257129","1"
"Yes","2003","Baden-Württemberg","304","0.107349937049393","0.0956562334849944","0.119043640613791","1"
"Yes","2003","Bremen","13","","","","1"
"Yes","2003","Bavaria","357","0.123826189482196","0.112294312972642","0.135358065991751","1"
"Yes","2003","Berlin","84","0.117482588494825","0.0955768731720792","0.13938830381757","1"
"Yes","2003","Brandenburg","127","0.144095934724327","0.121728740426517","0.166463129022136","1"
"Yes","2003","Mecklenburg-Western Pomerania","61","0.127539037620624","0.0990321509840917","0.156045924257156","1"
"Yes","2003","Saxony","194","0.130497395994962","0.114079048345295","0.146915743644628","1"
"Yes","2003","Saxony-Anhalt","129","0.149868257157012","0.127001314045712","0.172735200268312","1"
"Yes","2003","North Rhine-Westphalia","587","0.131882830047242","0.122175216198523","0.141590443895962","1"
"Yes","2003","Thuringia","112","0.122657967551192","0.101852438892085","0.143463496210298","1"
"No","2004","Schleswig-Holstein","599","0.902404021517061","0.879999554592958","0.924808488441165","2"
"No","2004","Brandenburg","792","0.856220100289701","0.833473484566142","0.878966716013259","2"
"No","2004","Hamburg","262","0.898815771984095","0.864518338701546","0.933113205266643","2"
"No","2004","Lower Saxony","1654","0.861768317617724","0.846220413896438","0.877316221339009","2"
"No","2004","Mecklenburg-Western Pomerania","438","0.852800886818263","0.822141333245816","0.883460440390711","2"
"No","2004","Bremen","149","0.864445304726276","0.8125275505417","0.916363058910852","2"
"No","2004","North Rhine-Westphalia","3975","0.862420378819454","0.852410549266625","0.872430208372283","2"
"No","2004","Hesse","1274","0.869338862832884","0.851961577524023","0.886716148141745","2"
"No","2004","Rhineland-Palatinate,Saarland","1149","0.886571785399204","0.869373149451431","0.903770421346977","2"
"No","2004","Baden-Württemberg","2308","0.8761615456547","0.863502593148624","0.888820498160777","2"
"No","2004","Bavaria","2693","0.872270172091333","0.860426164922559","0.884114179260107","2"
"No","2004","Berlin","727","0.883011739518714","0.860877736642658","0.905145742394771","2"
"No","2004","Saxony","1402","0.876850985463829","0.860637627950986","0.893064342976671","2"
"No","2004","Saxony-Anhalt","821","0.8751699962415","0.853904290272625","0.896435702210376","2"
"No","2004","Thuringia","822","0.851446108927014","0.828746789146695","0.874145428707332","2"
"Yes","2004","Schleswig-Holstein","75","0.0975959784829388","0.0751915115588352","0.120000445407042","1"
"Yes","2004","Hamburg","35","0.101184228015905","0.0668867947333572","0.135481661298454","1"
"Yes","2004","Lower Saxony","239","0.138231682382276","0.122683778660991","0.153779586103562","1"
"Yes","2004","Hesse","171","0.130661137167116","0.113283851858255","0.148038422475977","1"
"Yes","2004","Rhineland-Palatinate,Saarland","157","0.113428214600796","0.0962295786530235","0.130626850548569","1"
"Yes","2004","Baden-Württemberg","293","0.1238384543453","0.111179501839223","0.136497406851376","1"
"Yes","2004","Bremen","18","","","","1"
"Yes","2004","Bavaria","358","0.127729827908667","0.115885820739893","0.139573835077441","1"
"Yes","2004","Berlin","83","0.116988260481286","0.0948542576052294","0.139122263357342","1"
"Yes","2004","Mecklenburg-Western Pomerania","75","0.147199113181736","0.116539559609289","0.177858666754184","1"
"Yes","2004","Brandenburg","122","0.143779899710299","0.121033283986741","0.166526515433858","1"
"Yes","2004","Saxony-Anhalt","107","0.1248300037585","0.103564297789624","0.146095709727375","1"
"Yes","2004","Saxony","176","0.123149014536171","0.106935657023329","0.139362372049014","1"
"Yes","2004","North Rhine-Westphalia","574","0.137579621180546","0.127569791627717","0.147589450733375","1"
"Yes","2004","Thuringia","121","0.148553891072986","0.125854571292668","0.171253210853305","1"
"No","2005","Schleswig-Holstein","583","0.889178276771572","0.865083041863557","0.913273511679588","2"
"No","2005","Hamburg","270","0.925719952712847","0.895643087932719","0.955796817492975","2"
"No","2005","Brandenburg","769","0.86286668326762","0.840216351360153","0.885517015175088","2"
"No","2005","Lower Saxony","1619","0.891571601952774","0.877180051635131","0.905963152270416","2"
"No","2005","Bremen","130","0.838387742245977","0.778679914410065","0.898095570081889","2"
"No","2005","North Rhine-Westphalia","3846","0.865870305553599","0.855766237487424","0.875974373619774","2"
"No","2005","Hesse","1230","0.887076476106697","0.870310875759159","0.903842076454236","2"
"No","2005","Rhineland-Palatinate,Saarland","1115","0.901483180456197","0.884889357835667","0.918077003076727","2"
"No","2005","Mecklenburg-Western Pomerania","436","0.864553589885738","0.834618818817728","0.894488360953749","2"
"No","2005","Baden-Württemberg","2253","0.893127043086574","0.881076463583187","0.90517762258996","2"
"No","2005","Bavaria","2590","0.885259772461535","0.873660191237922","0.896859353685148","2"
"No","2005","Berlin","680","0.888400154608952","0.86596979375458","0.910830515463324","2"
"No","2005","Saxony","1339","0.862783864336056","0.845497870086408","0.880069858585704","2"
"No","2005","Saxony-Anhalt","785","0.867662221340698","0.845462177207188","0.889862265474207","2"
"No","2005","Thuringia","783","0.848371900215856","0.824821829102776","0.871921971328936","2"
"Yes","2005","Schleswig-Holstein","69","0.110821723228428","0.0867264883204121","0.134916958136443","1"
"Yes","2005","Hamburg","22","","","","1"
"Yes","2005","Lower Saxony","174","0.108428398047226","0.0940368477295837","0.122819948364869","1"
"Yes","2005","Bremen","16","","","","1"
"Yes","2005","Hesse","139","0.112923523893303","0.0961579235457641","0.129689124240841","1"
"Yes","2005","Rhineland-Palatinate,Saarland","124","0.0985168195438028","0.081922996923273","0.115110642164333","1"
"Yes","2005","Baden-Württemberg","272","0.106872956913426","0.0948223774100396","0.118923536416813","1"
"Yes","2005","Bavaria","310","0.114740227538465","0.103140646314852","0.126339808762078","1"
"Yes","2005","North Rhine-Westphalia","524","0.134129694446401","0.124025626380226","0.144233762512576","1"
"Yes","2005","Berlin","77","0.111599845391048","0.0891694845366758","0.13403020624542","1"
"Yes","2005","Brandenburg","117","0.13713331673238","0.114482984824912","0.159783648639847","1"
"Yes","2005","Mecklenburg-Western Pomerania","66","0.135446410114262","0.105511639046251","0.165381181182272","1"
"Yes","2005","Saxony-Anhalt","110","0.132337778659302","0.110137734525793","0.154537822792812","1"
"Yes","2005","Saxony","183","0.137216135663944","0.119930141414296","0.154502129913592","1"
"Yes","2005","Thuringia","108","0.151628099784144","0.128078028671064","0.175178170897224","1"
"No","2006","Schleswig-Holstein","577","0.862768053219401","0.836810076144473","0.88872603029433","2"
"No","2006","Hamburg","278","0.887958010063396","0.852732332605694","0.923183687521098","2"
"No","2006","Lower Saxony","1728","0.862729634126508","0.847540941641751","0.877918326611265","2"
"No","2006","Brandenburg","813","0.85370729779341","0.831163456322018","0.876251139264802","2"
"No","2006","Mecklenburg-Western Pomerania","485","0.836636533849828","0.805767845657395","0.86750522204226","2"
"No","2006","Bremen","130","0.895937100889283","0.846237739203949","0.945636462574617","2"
"No","2006","North Rhine-Westphalia","4039","0.881317052720863","0.871928012950425","0.890706092491301","2"
"No","2006","Hesse","1307","0.884054074346069","0.867748439106921","0.900359709585216","2"
"No","2006","Rhineland-Palatinate,Saarland","1139","0.872079791349103","0.853853390105068","0.890306192593138","2"
"No","2006","Baden-Württemberg","2444","0.883040131578159","0.870982695188772","0.895097567967545","2"
"No","2006","Bavaria","2786","0.869367271492924","0.857604389289016","0.881130153696831","2"
"No","2006","Berlin","714","0.901124271499301","0.88024331183127","0.922005231167331","2"
"No","2006","Saxony","1386","0.849859742016709","0.832263098292852","0.867456385740566","2"
"No","2006","Saxony-Anhalt","816","0.887815214139318","0.867366508786998","0.908263919491638","2"
"No","2006","Thuringia","817","0.862627896185306","0.840760823889991","0.884494968480621","2"
"Yes","2006","Schleswig-Holstein","98","0.137231946780599","0.11127396970567","0.163189923855527","1"
"Yes","2006","Hamburg","30","0.112041989936603","0.0768163124789015","0.147267667394305","1"
"Yes","2006","Lower Saxony","244","0.137270365873492","0.122081673388735","0.15245905835825","1"
"Yes","2006","Bremen","15","","","","1"
"Yes","2006","Hesse","174","0.115945925653931","0.0996402904147836","0.132251560893079","1"
"Yes","2006","Rhineland-Palatinate,Saarland","151","0.127920208650897","0.109693807406862","0.146146609894932","1"
"Yes","2006","Baden-Württemberg","285","0.116959868421841","0.104902432032454","0.129017304811228","1"
"Yes","2006","Bavaria","367","0.130632728507076","0.118869846303169","0.142395610710984","1"
"Yes","2006","North Rhine-Westphalia","519","0.118682947279137","0.109293907508699","0.128071987049575","1"
"Yes","2006","Berlin","71","0.0988757285006994","0.0779947688326686","0.11975668816873","1"
"Yes","2006","Mecklenburg-Western Pomerania","66","0.163363466150173","0.13249477795774","0.194232154342605","1"
"Yes","2006","Brandenburg","131","0.14629270220659","0.123748860735198","0.168836543677982","1"
"Yes","2006","Saxony","197","0.150140257983291","0.132543614259434","0.167736901707148","1"
"Yes","2006","Saxony-Anhalt","99","0.112184785860682","0.0917360805083622","0.132633491213002","1"
"Yes","2006","Thuringia","135","0.137372103814694","0.115505031519379","0.159239176110009","1"
"No","2007","Schleswig-Holstein","544","0.882171070558671","0.856710970466326","0.907631170651016","2"
"No","2007","Brandenburg","732","0.840680797154353","0.816292040335893","0.865069553972813","2"
"No","2007","Hamburg","276","0.912060644779207","0.879797571674576","0.944323717883838","2"
"No","2007","Lower Saxony","1617","0.874350786091079","0.859189554108652","0.889512018073507","2"
"No","2007","Mecklenburg-Western Pomerania","454","0.880438225700637","0.852307349363101","0.908569102038173","2"
"No","2007","Saxony","1329","0.877285915101014","0.860753115104366","0.893818715097662","2"
"No","2007","Bremen","130","0.859246592132656","0.803218529971936","0.915274654293377","2"
"No","2007","North Rhine-Westphalia","3697","0.866740451821069","0.856480554775566","0.877000348866573","2"
"No","2007","Hesse","1220","0.859180471758058","0.840907797399743","0.877453146116374","2"
"No","2007","Rhineland-Palatinate,Saarland","1014","0.867800112521334","0.848441696270835","0.887158528771833","2"
"No","2007","Baden-Württemberg","2240","0.890641176636493","0.878400170400881","0.902882182872105","2"
