"ple0053","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2010","16-34 y.","Female","3051","0.901524280057439","0.89205329108583","0.910995269029048","2"
"No","2010","35-65 y.","Male","5644","0.898998569050794","0.891511249801916","0.906485888299673","2"
"No","2010","35-65 y.","Female","6247","0.885920691999261","0.878556025149561","0.893285358848961","2"
"No","2010","66 and older","Male","1499","0.762442419386549","0.743465203326375","0.781419635446723","2"
"No","2010","66 and older","Female","1706","0.796842836905702","0.779780053685932","0.813905620125472","2"
"Yes","2010","16-34 y.","Male","193","0.0586329794030625","0.0498950079321687","0.0673709508739563","1"
"Yes","2010","16-34 y.","Female","751","0.0984757199425607","0.0890047309709516","0.10794670891417","1"
"Yes","2010","35-65 y.","Male","578","0.101001430949206","0.0935141117003274","0.108488750198084","1"
"Yes","2010","35-65 y.","Female","911","0.114079308000739","0.106714641151039","0.121443974850439","1"
"Yes","2010","66 and older","Male","433","0.237557580613451","0.218580364553277","0.256534796673625","1"
"Yes","2010","66 and older","Female","430","0.203157163094298","0.186094379874528","0.220219946314068","1"
"No","2011","16-34 y.","Male","2714","0.933506467166618","0.924457463272118","0.942555471061118","2"
"No","2011","66 and older","Male","1998","0.796185325652378","0.780375587552526","0.81199506375223","2"
"No","2011","16-34 y.","Female","3212","0.872077569550456","0.861607099834328","0.882548039266583","2"
"No","2011","35-65 y.","Male","6686","0.887267686016145","0.880104805298307","0.894430566733983","2"
"No","2011","35-65 y.","Female","7833","0.88265658510725","0.875990965279555","0.889322204934945","2"
"No","2011","66 and older","Female","2097","0.770575932128333","0.754745577145378","0.786406287111287","2"
"Yes","2011","16-34 y.","Male","198","0.0664935328333819","0.0574445289388821","0.0755425367278817","1"
"Yes","2011","16-34 y.","Female","697","0.127922430449544","0.117451960733417","0.138392900165672","1"
"Yes","2011","35-65 y.","Male","803","0.112732313983855","0.105569433266017","0.119895194701693","1"
"Yes","2011","35-65 y.","Female","1122","0.11734341489275","0.110677795065055","0.124009034720446","1"
"Yes","2011","66 and older","Male","496","0.203814674347622","0.18800493624777","0.219624412447474","1"
"Yes","2011","66 and older","Female","613","0.229424067871667","0.213593712888713","0.245254422854622","1"
"No","2012","16-34 y.","Male","2572","0.931925648382851","0.92254252478263","0.941308771983072","2"
"No","2012","66 and older","Male","1988","0.777872842815054","0.761726505341299","0.794019180288809","2"
"No","2012","16-34 y.","Female","3041","0.869912165342307","0.858888026722515","0.8809363039621","2"
"No","2012","35-65 y.","Male","6424","0.877239696515103","0.869690030774527","0.884789362255679","2"
"No","2012","35-65 y.","Female","7810","0.882478681010947","0.875763538190357","0.889193823831537","2"
"No","2012","66 and older","Female","2102","0.776189805547076","0.760482982326878","0.791896628767274","2"
"Yes","2012","16-34 y.","Male","196","0.0680743516171488","0.0586912280169279","0.0774574752173697","1"
"Yes","2012","16-34 y.","Female","536","0.130087834657693","0.1190636960379","0.141111973277485","1"
"Yes","2012","35-65 y.","Male","834","0.122760303484897","0.115210637744321","0.130309969225474","1"
"Yes","2012","35-65 y.","Female","1025","0.117521318989053","0.110806176168463","0.124236461809643","1"
"Yes","2012","66 and older","Male","558","0.222127157184946","0.205980819711191","0.238273494658701","1"
"Yes","2012","66 and older","Female","603","0.223810194452924","0.208103371232726","0.239517017673122","1"
"No","2013","16-34 y.","Male","2315","0.919032838817658","0.90835268447426","0.929712993161055","2"
"No","2013","16-34 y.","Female","2739","0.869507907641414","0.857889598343046","0.881126216939782","2"
"No","2013","35-65 y.","Male","5981","0.877040892942714","0.869196956686297","0.88488482919913","2"
"No","2013","35-65 y.","Female","7327","0.880841276507879","0.87386432008877","0.887818232926988","2"
"No","2013","66 and older","Male","1890","0.773943396053133","0.757278461712577","0.79060833039369","2"
"No","2013","66 and older","Female","2039","0.775877438820469","0.759836303698724","0.791918573942214","2"
"Yes","2013","16-34 y.","Male","191","0.0809671611823423","0.070287006838945","0.0916473155257397","1"
"Yes","2013","16-34 y.","Female","490","0.130492092358586","0.118873783060218","0.142110401656954","1"
"Yes","2013","35-65 y.","Male","752","0.122959107057286","0.11511517080087","0.130803043313703","1"
"Yes","2013","35-65 y.","Female","956","0.119158723492121","0.112181767073012","0.12613567991123","1"
"Yes","2013","66 and older","Male","530","0.226056603946867","0.20939166960631","0.242721538287423","1"
"Yes","2013","66 and older","Female","557","0.224122561179531","0.208081426057786","0.240163696301275","1"
"No","2014","16-34 y.","Male","2750","0.918345269581829","0.908523338993862","0.928167200169796","2"
"No","2014","16-34 y.","Female","3034","0.867235950210664","0.856131647695162","0.878340252726166","2"
"No","2014","35-65 y.","Male","6310","0.884588446093567","0.877127875448517","0.892049016738617","2"
"No","2014","35-65 y.","Female","7511","0.871919590567345","0.864834072187727","0.879005108946963","2"
"No","2014","66 and older","Male","1926","0.78915434736532","0.772972522243571","0.805336172487068","2"
"No","2014","66 and older","Female","2050","0.796361199440758","0.780749399494616","0.811972999386899","2"
"Yes","2014","16-34 y.","Male","236","0.081654730418171","0.0718327998302038","0.0914766610061382","1"
"Yes","2014","16-34 y.","Female","553","0.132764049789336","0.121659747273834","0.143868352304838","1"
"Yes","2014","35-65 y.","Male","736","0.115411553906433","0.107950983261383","0.122872124551483","1"
"Yes","2014","35-65 y.","Female","1034","0.128080409432655","0.120994891053037","0.135165927812273","1"
"Yes","2014","66 and older","Male","515","0.21084565263468","0.194663827512932","0.227027477756429","1"
"Yes","2014","66 and older","Female","506","0.203638800559243","0.188027000613101","0.219250600505384","1"
"No","2015","16-34 y.","Male","2431","0.930250362615002","0.92052079450687","0.939979930723134","2"
"No","2015","16-34 y.","Female","2666","0.857523413192297","0.84526239925221","0.869784427132383","2"
"No","2015","35-65 y.","Male","5769","0.885202785317407","0.877428642582573","0.892976928052241","2"
"No","2015","35-65 y.","Female","7050","0.884503615653951","0.877486151898309","0.891521079409592","2"
"No","2015","66 and older","Male","1852","0.767995134560187","0.751114476600483","0.784875792519891","2"
"No","2015","66 and older","Female","2000","0.780542280289758","0.764437251519545","0.796647309059972","2"
"Yes","2015","16-34 y.","Male","202","0.0697496373849978","0.0600200692768659","0.0794792054931297","1"
"Yes","2015","16-34 y.","Female","456","0.142476586807703","0.130215572867617","0.15473760074779","1"
"Yes","2015","35-65 y.","Male","690","0.114797214682593","0.107023071947759","0.122571357417427","1"
"Yes","2015","35-65 y.","Female","919","0.115496384346049","0.108478920590408","0.122513848101691","1"
"Yes","2015","66 and older","Male","550","0.232004865439813","0.215124207480109","0.248885523399516","1"
"Yes","2015","66 and older","Female","537","0.219457719710242","0.203352690940028","0.235562748480455","1"
"No","2016","16-34 y.","Male","2374","0.919306726128995","0.908770525217026","0.929842927040964","2"
"No","2016","16-34 y.","Female","2586","0.877026852486902","0.865323858245131","0.888729846728672","2"
"No","2016","35-65 y.","Male","5560","0.892433573280849","0.884726959724767","0.900140186836932","2"
"No","2016","35-65 y.","Female","6739","0.879546815481885","0.8722705543974","0.886823076566371","2"
"No","2016","66 and older","Male","1844","0.785146858896813","0.768466336440083","0.801827381353543","2"
"No","2016","66 and older","Female","1939","0.786609330050172","0.770369707930827","0.802848952169517","2"
"Yes","2016","16-34 y.","Male","193","0.0806932738710051","0.0701570729590358","0.0912294747829745","1"
"Yes","2016","16-34 y.","Female","439","0.122973147513098","0.111270153271328","0.134676141754869","1"
"Yes","2016","35-65 y.","Female","948","0.120453184518115","0.113176923433629","0.1277294456026","1"
"Yes","2016","35-65 y.","Male","649","0.10756642671915","0.0998598131630677","0.115273040275233","1"
"Yes","2016","66 and older","Male","485","0.214853141103187","0.198172618646457","0.231533663559917","1"
"Yes","2016","66 and older","Female","506","0.213390669949828","0.197151047830483","0.229630292069173","1"
"No","2017","16-34 y.","Male","2689","0.923429382488488","0.913746453145723","0.933112311831254","2"
"No","2017","16-34 y.","Female","2783","0.880270768702206","0.869107754618922","0.891433782785491","2"
"No","2017","35-65 y.","Male","6123","0.884037573077587","0.876482867295081","0.891592278860094","2"
"No","2017","35-65 y.","Female","7477","0.869638225686909","0.862473621489195","0.876802829884623","2"
"No","2017","66 and older","Male","1897","0.764156936496893","0.747428664669065","0.78088520832472","2"
"No","2017","66 and older","Female","1989","0.782511334951969","0.76650261917592","0.798520050728018","2"
"Yes","2017","16-34 y.","Male","208","0.0765706175115117","0.0668876881687459","0.0862535468542774","1"
"Yes","2017","16-34 y.","Female","466","0.119729231297794","0.108566217214509","0.130892245381078","1"
"Yes","2017","35-65 y.","Female","1007","0.130361774313091","0.123197170115377","0.137526378510805","1"
"Yes","2017","35-65 y.","Male","777","0.115962426922413","0.108407721139906","0.123517132704919","1"
"Yes","2017","66 and older","Female","562","0.217488665048031","0.201479949271982","0.23349738082408","1"
"Yes","2017","66 and older","Male","577","0.235843063503107","0.21911479167528","0.252571335330935","1"
"No","2018","16-34 y.","Male","2625","0.933421799661664","0.924216039350176","0.942627559973152","2"
"No","2018","16-34 y.","Female","2697","0.853813230981127","0.841493286461143","0.866133175501111","2"
"No","2018","35-65 y.","Male","5762","0.880060462798449","0.872179809957776","0.887941115639123","2"
"No","2018","35-65 y.","Female","7161","0.878689830645724","0.871586803466818","0.885792857824631","2"
"No","2018","66 and older","Male","1940","0.788224561431152","0.772089201346541","0.804359921515763","2"
"No","2018","66 and older","Female","2033","0.779414994307524","0.763424633618465","0.795405354996583","2"
"Yes","2018","16-34 y.","Male","192","0.066578200338336","0.0573724400268479","0.0757839606498241","1"
"Yes","2018","16-34 y.","Female","462","0.146186769018873","0.133866824498889","0.158506713538857","1"
"Yes","2018","35-65 y.","Male","767","0.119939537201551","0.112058884360877","0.127820190042224","1"
"Yes","2018","35-65 y.","Female","955","0.121310169354276","0.114207142175369","0.128413196533182","1"
"Yes","2018","66 and older","Male","523","0.211775438568848","0.195640078484237","0.227910798653459","1"
"Yes","2018","66 and older","Female","550","0.220585005692476","0.204594645003417","0.236575366381535","1"
"No","2019","16-34 y.","Male","2401","0.930637815544474","0.920830314491869","0.940445316597078","2"
"No","2019","16-34 y.","Female","2440","0.865054858875149","0.852515544774748","0.877594172975551","2"
"No","2019","35-65 y.","Male","6268","0.881438489322353","0.873920085914112","0.888956892730595","2"
"No","2019","35-65 y.","Female","7086","0.869491416092813","0.862133152086014","0.876849680099612","2"
"No","2019","66 and older","Male","2069","0.7808755780729","0.765099458025731","0.796651698120069","2"
"No","2019","66 and older","Female","2083","0.792170295808835","0.776564885113069","0.807775706504601","2"
"Yes","2019","16-34 y.","Male","177","0.0693621844555262","0.0595546834029217","0.0791696855081306","1"
"Yes","2019","16-34 y.","Female","412","0.134945141124851","0.122405827024449","0.147484455225252","1"
"Yes","2019","35-65 y.","Male","834","0.118561510677647","0.111043107269405","0.126079914085888","1"
"Yes","2019","66 and older","Male","572","0.2191244219271","0.203348301879931","0.234900541974269","1"
"Yes","2019","35-65 y.","Female","965","0.130508583907187","0.123150319900388","0.137866847913986","1"
"Yes","2019","66 and older","Female","514","0.207829704191165","0.192224293495399","0.223435114886931","1"
