"ple0053","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes","2011","Part Time","Rural Area","343","0.113408630202047","0.101430325250729","0.125386935153364"
"Yes","2011","Not Working","Urban Area","1258","0.188456006618077","0.179018964900342","0.197893048335812"
"Yes","2011","Not Working","Rural Area","745","0.210165300658939","0.196777978007289","0.22355262331059"
"No","2011","Full Time","Urban Area","6282","0.91699156460225","0.910450410388893","0.923532718815607"
"No","2011","Full Time","Rural Area","3453","0.902243115323791","0.892810435657294","0.911675794990288"
"No","2011","Part Time","Urban Area","4304","0.876002839610542","0.866849237164935","0.885156442056148"
"No","2011","Part Time","Rural Area","2349","0.886591369797953","0.874613064846636","0.898569674749271"
"No","2011","Not Working","Urban Area","5339","0.811543993381923","0.802106951664188","0.820981035099657"
"No","2011","Not Working","Rural Area","2813","0.789834699341061","0.77644737668941","0.803222021992711"
"Yes","2012","Full Time","Urban Area","605","0.0919589698083862","0.0849832460067632","0.0989346936100092"
"Yes","2012","Full Time","Rural Area","346","0.0896097627923325","0.0805605600246826","0.0986589655599824"
"Yes","2012","Part Time","Urban Area","563","0.11696190578367","0.107943305667322","0.125980505900018"
"Yes","2012","Part Time","Rural Area","336","0.13784623461745","0.124538735289847","0.151153733945053"
"Yes","2012","Not Working","Urban Area","1166","0.196465509005716","0.186617480496903","0.206313537514529"
"Yes","2012","Not Working","Rural Area","736","0.211952001507031","0.198528766292149","0.225375236721912"
"No","2012","Full Time","Urban Area","5987","0.908041030191614","0.901065306389991","0.915016753993237"
"No","2012","Full Time","Rural Area","3481","0.910390237207667","0.901341034440017","0.919439439975317"
"No","2012","Part Time","Urban Area","4315","0.88303809421633","0.874019494099982","0.892056694332678"
"No","2012","Part Time","Rural Area","2242","0.86215376538255","0.848846266054947","0.875461264710153"
"No","2012","Not Working","Urban Area","5087","0.803534490994284","0.793686462485471","0.813382519503097"
"No","2012","Not Working","Rural Area","2825","0.788047998492969","0.774624763278088","0.801471233707851"
"Yes","2013","Full Time","Urban Area","523","0.0803872702818702","0.0736238190194606","0.0871507215442799"
"Yes","2013","Full Time","Rural Area","326","0.0929370067722483","0.0833372489431475","0.102536764601349"
"Yes","2013","Part Time","Urban Area","576","0.135494274212047","0.125656140373665","0.145332408050428"
"Yes","2013","Part Time","Rural Area","328","0.137259073574242","0.123844703356307","0.150673443792177"
"Yes","2013","Not Working","Urban Area","1080","0.209409196920216","0.198830479470175","0.219987914370256"
"Yes","2013","Not Working","Rural Area","643","0.215695236835397","0.20141103177038","0.229979441900415"
"No","2013","Full Time","Urban Area","5685","0.91961272971813","0.91284927845572","0.926376180980539"
"No","2013","Full Time","Rural Area","3188","0.907062993227752","0.897463235398651","0.916662751056853"
"No","2013","Part Time","Urban Area","4073","0.864505725787953","0.854667591949572","0.874343859626335"
"No","2013","Part Time","Rural Area","2200","0.862740926425758","0.849326556207823","0.876155296643693"
"No","2013","Not Working","Urban Area","4603","0.790590803079784","0.780012085629744","0.801169520529825"
"No","2013","Not Working","Rural Area","2542","0.784304763164603","0.770020558099585","0.79858896822962"
"Yes","2014","Full Time","Urban Area","552","0.0800450413765919","0.0735536130476276","0.0865364697055561"
"Yes","2014","Full Time","Rural Area","326","0.100838412365786","0.0908867924793325","0.11079003225224"
"Yes","2014","Part Time","Urban Area","624","0.130077923520423","0.120806560459581","0.139349286581265"
"Yes","2014","Part Time","Rural Area","311","0.139210854511657","0.125646804607365","0.152774904415949"
"Yes","2014","Not Working","Urban Area","1114","0.186017843093248","0.176249737256806","0.195785948929691"
"Yes","2014","Not Working","Rural Area","653","0.218263462959931","0.204118661026778","0.232408264893083"
"No","2014","Full Time","Urban Area","6161","0.919954958623408","0.913463530294444","0.926446386952372"
"No","2014","Full Time","Rural Area","3191","0.899161587634214","0.88920996774776","0.909113207520667"
"No","2014","Part Time","Urban Area","4433","0.869922076479577","0.860650713418735","0.879193439540419"
"No","2014","Part Time","Rural Area","2191","0.860789145488343","0.847225095584051","0.874353195392635"
"No","2014","Not Working","Urban Area","4982","0.813982156906752","0.804214051070309","0.823750262743195"
"No","2014","Not Working","Rural Area","2623","0.781736537040069","0.767591735106917","0.795881338973222"
"Yes","2015","Full Time","Urban Area","482","0.0763438710766309","0.0697446124994201","0.0829431296538416"
"Yes","2015","Full Time","Rural Area","310","0.0940871838013256","0.0841081010680055","0.104066266534646"
"Yes","2015","Part Time","Urban Area","551","0.117216580053255","0.108003441145945","0.126429718960565"
"Yes","2015","Part Time","Rural Area","349","0.159956796589693","0.145421010682788","0.174492582496599"
"Yes","2015","Not Working","Urban Area","1056","0.202965872096844","0.192331442239737","0.213600301953951"
"Yes","2015","Not Working","Rural Area","606","0.220461405611809","0.205609580400115","0.235313230823504"
"No","2015","Full Time","Urban Area","5738","0.923656128923369","0.917056870346158","0.93025538750058"
"No","2015","Full Time","Rural Area","2978","0.905912816198674","0.895933733465354","0.915891898931995"
"No","2015","Part Time","Urban Area","4132","0.882783419946745","0.873570281039435","0.891996558854055"
"No","2015","Part Time","Rural Area","2094","0.840043203410306","0.825507417503401","0.854578989317212"
"No","2015","Not Working","Urban Area","4439","0.797034127903156","0.786399698046049","0.807668557760263"
"No","2015","Not Working","Rural Area","2387","0.779538594388191","0.764686769176496","0.794390419599885"
"Yes","2016","Full Time","Urban Area","491","0.0844115595358273","0.0773736961193634","0.0914494229522912"
"Yes","2016","Full Time","Rural Area","295","0.0867883258706146","0.0770050874102398","0.0965715643309895"
"Yes","2016","Part Time","Urban Area","543","0.109439680369746","0.100426795670842","0.11845256506865"
"Yes","2016","Part Time","Rural Area","324","0.14720858596774","0.132898553622402","0.161518618313077"
"Yes","2016","Not Working","Urban Area","1000","0.200691489973795","0.189912749125781","0.211470230821809"
"Yes","2016","Not Working","Rural Area","567","0.197311109112024","0.182620156826271","0.212002061397777"
"No","2016","Full Time","Urban Area","5503","0.915588440464173","0.908550577047709","0.922626303880637"
"No","2016","Full Time","Rural Area","2886","0.913211674129385","0.903428435669011","0.92299491258976"
"No","2016","Part Time","Urban Area","4066","0.890560319630254","0.88154743493135","0.899573204329158"
"No","2016","Part Time","Rural Area","2031","0.85279141403226","0.838481381686923","0.867101446377598"
"No","2016","Not Working","Urban Area","4304","0.799308510026205","0.788529769178191","0.810087250874219"
"No","2016","Not Working","Rural Area","2252","0.802688890887976","0.787997938602223","0.817379843173729"
"Yes","2017","Full Time","Urban Area","556","0.0801148432802881","0.0735970002648424","0.0866326862957338"
"Yes","2017","Full Time","Rural Area","316","0.0870966432971554","0.0780547835115519","0.0961385030827588"
"Yes","2017","Part Time","Urban Area","629","0.131196159334248","0.121892856068468","0.140499462600029"
"Yes","2017","Part Time","Rural Area","364","0.148516662681131","0.134852906223651","0.16218041913861"
"Yes","2017","Not Working","Urban Area","1096","0.20807862996193","0.197284615150966","0.218872644772895"
"Yes","2017","Not Working","Rural Area","636","0.224414554053696","0.209635155490129","0.239193952617264"
"No","2017","Full Time","Urban Area","6108","0.919885156719712","0.913367313704266","0.926402999735158"
"No","2017","Full Time","Rural Area","3420","0.912903356702845","0.903861496917241","0.921945216488448"
"No","2017","Part Time","Urban Area","4430","0.868803840665752","0.859500537399971","0.878107143931532"
"No","2017","Part Time","Rural Area","2238","0.851483337318869","0.83781958086139","0.865147093776349"
"No","2017","Not Working","Urban Area","4337","0.79192137003807","0.781127355227105","0.802715384849034"
"No","2017","Not Working","Rural Area","2425","0.775585445946304","0.760806047382736","0.790364844509871"
"Yes","2018","Full Time","Urban Area","566","0.0926849283279993","0.0855814039061792","0.0997884527498194"
"Yes","2018","Full Time","Rural Area","316","0.0893521228996715","0.079920750577425","0.098783495221918"
"Yes","2018","Part Time","Urban Area","573","0.120596073287358","0.111513908830389","0.129678237744328"
"Yes","2018","Part Time","Rural Area","357","0.151278998086962","0.137519074519747","0.165038921654177"
"Yes","2018","Not Working","Urban Area","1039","0.202736364540172","0.191920793880109","0.213551935200234"
"Yes","2018","Not Working","Rural Area","598","0.213939663910362","0.199011803020566","0.228867524800158"
"No","2018","Full Time","Urban Area","5836","0.907315071672001","0.900211547250181","0.914418596093821"
"No","2018","Full Time","Rural Area","3198","0.910647877100328","0.901216504778082","0.920079249422575"
"No","2018","Part Time","Urban Area","4366","0.879403926712642","0.870321762255672","0.888486091169611"
"No","2018","Part Time","Rural Area","2248","0.848721001913038","0.834961078345823","0.862480925480253"
"No","2018","Not Working","Urban Area","4269","0.797263635459828","0.786448064799766","0.808079206119891"
"No","2018","Not Working","Rural Area","2301","0.786060336089638","0.771132475199842","0.800988196979434"
"Yes","2019","Full Time","Urban Area","593","0.0877120966052966","0.0807086157158098","0.0947155774947833"
"Yes","2019","Full Time","Rural Area","329","0.0881906521601912","0.0789607416909849","0.0974205626293974"
"Yes","2019","Part Time","Urban Area","542","0.124415898691472","0.114664671372108","0.134167126010835"
"Yes","2019","Part Time","Rural Area","309","0.13266398988498","0.119044642856919","0.146283336913041"
"Yes","2019","Not Working","Urban Area","877","0.198141882627852","0.186837344069558","0.209446421186146"
"Yes","2019","Not Working","Rural Area","586","0.224771826022747","0.209459867446953","0.240083784598541"
"No","2019","Full Time","Urban Area","5674","0.912287903394704","0.905284422505217","0.91929138428419"
"No","2019","Full Time","Rural Area","3297","0.911809347839809","0.902579437370603","0.921039258309015"
"No","2019","Part Time","Urban Area","3859","0.875584101308528","0.865832873989165","0.885335328627892"
"No","2019","Part Time","Rural Area","2074","0.86733601011502","0.853716663086959","0.880955357143081"
"No","2019","Not Working","Urban Area","3899","0.801858117372148","0.790553578813854","0.813162655930442"
"No","2019","Not Working","Rural Area","2269","0.775228173977253","0.759916215401459","0.790540132553047"
