"ple0053","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Yes","2009","16-34 y.","Rural Area","133","0.105636063307687","0.0892519482646836","0.12202017835069","1"
"Yes","2009","35-65 y.","Urban Area","672","0.100526107272164","0.0931762937820102","0.107875920762317","1"
"Yes","2009","35-65 y.","Rural Area","407","0.116610076355972","0.105895581275578","0.127324571436365","1"
"Yes","2009","66 and older","Urban Area","570","0.204993814964843","0.189938429249569","0.220049200680116","1"
"Yes","2009","66 and older","Rural Area","321","0.247374496939746","0.225134697224352","0.269614296655139","1"
"No","2010","16-34 y.","Urban Area","3733","0.923811392307886","0.915908410659104","0.931714373956668","2"
"No","2010","16-34 y.","Rural Area","1902","0.917343993186999","0.905966144525001","0.928721841848997","2"
"No","2010","35-65 y.","Urban Area","7779","0.889000577223478","0.882429494294252","0.895571660152704","2"
"No","2010","35-65 y.","Rural Area","4112","0.900011218382876","0.891343165065164","0.908679271700588","2"
"No","2010","66 and older","Urban Area","2128","0.783506440643581","0.767925251089464","0.799087630197698","2"
"No","2010","66 and older","Rural Area","1077","0.7784275432381","0.756547557748659","0.800307528727542","2"
"Yes","2010","16-34 y.","Urban Area","596","0.0761886076921143","0.0682856260433323","0.0840915893408962","1"
"Yes","2010","16-34 y.","Rural Area","348","0.0826560068130007","0.0712781581510026","0.0940338554749988","1"
"Yes","2010","35-65 y.","Urban Area","1000","0.110999422776522","0.104428339847296","0.117570505705748","1"
"Yes","2010","35-65 y.","Rural Area","489","0.0999887816171238","0.0913207282994118","0.108656834934836","1"
"Yes","2010","66 and older","Urban Area","556","0.216493559356419","0.200912369802302","0.232074748910536","1"
"Yes","2010","66 and older","Rural Area","307","0.2215724567619","0.199692471272458","0.243452442251341","1"
"No","2011","16-34 y.","Urban Area","3856","0.90659038593816","0.898038398678722","0.915142373197599","2"
"No","2011","16-34 y.","Rural Area","2070","0.895438191535351","0.883126901244891","0.907749481825811","2"
"No","2011","35-65 y.","Urban Area","9357","0.886592363742145","0.880544824262745","0.892639903221544","2"
"No","2011","35-65 y.","Rural Area","5162","0.881618452862108","0.873363188063128","0.889873717661088","2"
"No","2011","66 and older","Urban Area","2712","0.789195029813334","0.775488941362096","0.802901118264573","2"
"No","2011","66 and older","Rural Area","1383","0.76488317135389","0.74530328763849","0.784463055069289","2"
"Yes","2011","16-34 y.","Urban Area","592","0.0934096140618398","0.0848576268024014","0.101961601321278","1"
"Yes","2011","16-34 y.","Rural Area","303","0.104561808464649","0.0922505181741894","0.116873098755109","1"
"Yes","2011","35-65 y.","Urban Area","1204","0.113407636257855","0.107360096778456","0.119455175737255","1"
"Yes","2011","35-65 y.","Rural Area","721","0.118381547137892","0.110126282338911","0.126636811936872","1"
"Yes","2011","66 and older","Urban Area","690","0.210804970186665","0.197098881735427","0.224511058637904","1"
"Yes","2011","66 and older","Rural Area","419","0.23511682864611","0.215536944930711","0.25469671236151","1"
"No","2012","16-34 y.","Urban Area","3683","0.903357796973083","0.894365008404685","0.912350585541481","2"
"No","2012","66 and older","Urban Area","2656","0.778453138393513","0.764487867781542","0.792418409005484","2"
"No","2012","16-34 y.","Rural Area","1930","0.896364302543258","0.883622490028643","0.909106115057873","2"
"No","2012","35-65 y.","Urban Area","9050","0.884190431357717","0.877974006889545","0.89040685582589","2"
"No","2012","35-65 y.","Rural Area","5184","0.871222529135737","0.862685791673888","0.879759266597587","2"
"No","2012","66 and older","Rural Area","1434","0.773557042871404","0.754505997679354","0.792608088063454","2"
"Yes","2012","16-34 y.","Urban Area","464","0.0966422030269167","0.0876494144585188","0.105634991595315","1"
"Yes","2012","16-34 y.","Rural Area","268","0.103635697456742","0.0908938849421275","0.116377509971357","1"
"Yes","2012","35-65 y.","Urban Area","1129","0.115809568642283","0.10959314417411","0.122025993110455","1"
"Yes","2012","35-65 y.","Rural Area","730","0.128777470864263","0.120240733402413","0.137314208326112","1"
"Yes","2012","66 and older","Urban Area","741","0.221546861606487","0.207581590994516","0.235512132218458","1"
"Yes","2012","66 and older","Rural Area","420","0.226442957128596","0.207391911936546","0.245494002320646","1"
"No","2013","16-34 y.","Urban Area","3356","0.903078401934231","0.893648270119319","0.912508533749142","2"
"No","2013","16-34 y.","Rural Area","1698","0.875016956035812","0.860354065425809","0.889679846645815","2"
"No","2013","35-65 y.","Urban Area","8443","0.881934948500879","0.875441349177776","0.888428547823982","2"
"No","2013","35-65 y.","Rural Area","4865","0.873484921423318","0.864723302172791","0.882246540673844","2"
"No","2013","66 and older","Urban Area","2562","0.774156550684265","0.759831596752824","0.788481504615706","2"
"No","2013","66 and older","Rural Area","1367","0.776997779868443","0.757456010664721","0.796539549072165","2"
"Yes","2013","16-34 y.","Urban Area","425","0.0969215980657693","0.0874914662508575","0.106351729880681","1"
"Yes","2013","16-34 y.","Rural Area","256","0.124983043964188","0.110320153354185","0.139645934574191","1"
"Yes","2013","35-65 y.","Urban Area","1043","0.118065051499121","0.111571452176018","0.124558650822224","1"
"Yes","2013","35-65 y.","Rural Area","665","0.126515078576682","0.117753459326156","0.135276697827209","1"
"Yes","2013","66 and older","Urban Area","711","0.225843449315735","0.211518495384294","0.240168403247176","1"
"Yes","2013","66 and older","Rural Area","376","0.223002220131557","0.203460450927835","0.242543989335279","1"
"No","2014","16-34 y.","Urban Area","3985","0.898520227241608","0.889706458614557","0.907333995868659","2"
"No","2014","16-34 y.","Rural Area","1799","0.880132299245767","0.866119712582543","0.894144885908991","2"
"No","2014","35-65 y.","Urban Area","8987","0.88447705512119","0.878249246678211","0.890704863564168","2"
"No","2014","35-65 y.","Rural Area","4834","0.866009803315655","0.856983443325731","0.87503616330558","2"
"No","2014","66 and older","Urban Area","2604","0.804263388254809","0.790595169401182","0.817931607108436","2"
"No","2014","66 and older","Rural Area","1372","0.768357643989023","0.7486478333455","0.788067454632546","2"
"Yes","2014","16-34 y.","Urban Area","524","0.101479772758392","0.092666004131341","0.110293541385443","1"
"Yes","2014","16-34 y.","Rural Area","265","0.119867700754233","0.105855114091009","0.133880287417457","1"
"Yes","2014","35-65 y.","Urban Area","1133","0.11552294487881","0.109295136435832","0.121750753321789","1"
"Yes","2014","35-65 y.","Rural Area","637","0.133990196684345","0.12496383669442","0.143016556674269","1"
"Yes","2014","66 and older","Urban Area","633","0.195736611745191","0.182068392891564","0.209404830598818","1"
"Yes","2014","66 and older","Rural Area","388","0.231642356010977","0.211932545367455","0.2513521666545","1"
"No","2015","16-34 y.","Urban Area","3498","0.905891673588317","0.896756101463425","0.915027245713209","2"
"No","2015","16-34 y.","Rural Area","1599","0.868456429556374","0.852974939824571","0.883937919288177","2"
"No","2015","35-65 y.","Urban Area","8329","0.89233649335085","0.886036667346056","0.898636319355643","2"
"No","2015","35-65 y.","Rural Area","4490","0.869823177445853","0.860614143735152","0.879032211156554","2"
"No","2015","66 and older","Urban Area","2482","0.779418934259192","0.764996259252297","0.793841609266087","2"
"No","2015","66 and older","Rural Area","1370","0.765193031371764","0.745412416166427","0.784973646577101","2"
"Yes","2015","16-34 y.","Urban Area","426","0.0941083264116827","0.0849727542867905","0.103243898536575","1"
"Yes","2015","16-34 y.","Rural Area","232","0.131543570443626","0.116062080711823","0.147025060175429","1"
"Yes","2015","35-65 y.","Urban Area","970","0.10766350664915","0.101363680644357","0.113963332653944","1"
"Yes","2015","35-65 y.","Rural Area","639","0.130176822554147","0.120967788843446","0.139385856264848","1"
"Yes","2015","66 and older","Urban Area","693","0.220581065740808","0.206158390733912","0.235003740747703","1"
"Yes","2015","66 and older","Rural Area","394","0.234806968628236","0.215026353422899","0.254587583833573","1"
"No","2016","16-34 y.","Urban Area","3447","0.907206217111315","0.898048398711197","0.916364035511434","2"
"No","2016","16-34 y.","Rural Area","1513","0.876369306401089","0.860885420486356","0.891853192315822","2"
"No","2016","35-65 y.","Urban Area","7998","0.888215379522005","0.881704715727344","0.894726043316666","2"
"No","2016","35-65 y.","Rural Area","4301","0.881502614103545","0.872451440647555","0.890553787559534","2"
"No","2016","66 and older","Urban Area","2428","0.783479136613507","0.768869201672457","0.798089071554558","2"
"No","2016","66 and older","Rural Area","1355","0.791522165051732","0.772330213419719","0.810714116683744","2"
"Yes","2016","16-34 y.","Urban Area","409","0.0927937828886847","0.0836359644885663","0.101951601288803","1"
"Yes","2016","16-34 y.","Rural Area","223","0.123630693598911","0.108146807684178","0.139114579513644","1"
"Yes","2016","35-65 y.","Urban Area","1000","0.111784620477995","0.105273956683334","0.118295284272656","1"
"Yes","2016","35-65 y.","Rural Area","597","0.118497385896455","0.109446212440466","0.127548559352445","1"
"Yes","2016","66 and older","Urban Area","625","0.216520863386493","0.201910928445442","0.231130798327543","1"
"Yes","2016","66 and older","Rural Area","366","0.208477834948268","0.189285883316256","0.227669786580281","1"
"No","2017","16-34 y.","Urban Area","3731","0.904282683828576","0.89535103581626","0.913214331840892","2"
"No","2017","16-34 y.","Rural Area","1741","0.897812376455239","0.884464047800904","0.911160705109575","2"
"No","2017","35-65 y.","Urban Area","8710","0.880631730409527","0.874225002268099","0.887038458550954","2"
"No","2017","35-65 y.","Rural Area","4890","0.869115434171968","0.860238947446282","0.877991920897653","2"
"No","2017","66 and older","Urban Area","2434","0.777796986995901","0.763279183487837","0.792314790503964","2"
"No","2017","66 and older","Rural Area","1452","0.767226636699229","0.748098356187005","0.786354917211453","2"
"Yes","2017","16-34 y.","Urban Area","437","0.095717316171424","0.0867856681591083","0.10464896418374","1"
"Yes","2017","16-34 y.","Rural Area","237","0.102187623544761","0.0888392948904253","0.115535952199096","1"
"Yes","2017","35-65 y.","Rural Area","656","0.130884565828032","0.122008079102347","0.139761052553718","1"
"Yes","2017","35-65 y.","Urban Area","1128","0.119368269590473","0.112961541449046","0.125774997731901","1"
"Yes","2017","66 and older","Urban Area","716","0.222203013004099","0.207685209496036","0.236720816512163","1"
"Yes","2017","66 and older","Rural Area","423","0.232773363300771","0.213645082788547","0.251901643812995","1"
"No","2018","16-34 y.","Urban Area","3674","0.898375014354559","0.889126217431578","0.90762381127754","2"
"No","2018","16-34 y.","Rural Area","1648","0.883931692345411","0.869437372095673","0.898426012595149","2"
"No","2018","35-65 y.","Urban Area","8281","0.880858885421403","0.874298812770659","0.887418958072146","2"
"No","2018","35-65 y.","Rural Area","4642","0.876320118545769","0.867437613451169","0.885202623640369","2"
"No","2018","66 and older","Urban Area","2516","0.787288133129577","0.773067171365593","0.801509094893561","2"
"No","2018","66 and older","Rural Area","1457","0.77513221293612","0.756184351994414","0.794080073877826","2"
"Yes","2018","16-34 y.","Urban Area","426","0.101624985645441","0.0923761887224603","0.110873782568422","1"
"Yes","2018","16-34 y.","Rural Area","228","0.116068307654589","0.101573987404851","0.130562627904328","1"
"Yes","2018","35-65 y.","Rural Area","635","0.123679881454231","0.114797376359631","0.132562386548832","1"
"Yes","2018","35-65 y.","Urban Area","1087","0.119141114578597","0.112581041927854","0.125701187229341","1"
"Yes","2018","66 and older","Rural Area","408","0.22486778706388","0.205919926122174","0.243815648005586","1"
"Yes","2018","66 and older","Urban Area","665","0.212711866870423","0.198490905106439","0.226932828634407","1"
"No","2019","16-34 y.","Urban Area","3052","0.900800449564172","0.89077164666518","0.910829252463164","2"
"No","2019","16-34 y.","Rural Area","1447","0.895065828049518","0.88021074203341","0.909920914065626","2"
"No","2019","35-65 y.","Urban Area","7925","0.878655930001494","0.871900553429608","0.88541130657338","2"
"No","2019","35-65 y.","Rural Area","4714","0.878654604393781","0.869886883254085","0.887422325533477","2"
"No","2019","66 and older","Urban Area","2455","0.799160386922349","0.784956307947414","0.813364465897284","2"
"No","2019","66 and older","Rural Area","1479","0.763165566064103","0.744054327275726","0.782276804852479","2"
"Yes","2019","16-34 y.","Urban Area","361","0.099199550435828","0.0891707475368363","0.10922835333482","1"
"Yes","2019","16-34 y.","Rural Area","188","0.104934171950482","0.0900790859343737","0.11978925796659","1"
"Yes","2019","35-65 y.","Urban Area","1050","0.121344069998506","0.11458869342662","0.128099446570392","1"
"Yes","2019","35-65 y.","Rural Area","614","0.121345395606219","0.112577674466523","0.130113116745915","1"
"Yes","2019","66 and older","Urban Area","601","0.200839613077651","0.186635534102716","0.215043692052586","1"
"Yes","2019","66 and older","Rural Area","422","0.236834433935897","0.217723195147521","0.255945672724274","1"
