"ple0053","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","1992","(2c_voc) vocational maturity certificate","Female","25","","",""
"Yes","1992","(3a) lower tertiary education","Male","29","","",""
"Yes","1992","(3a) lower tertiary education","Female","50","0.119577656149195","0.0896984168728434","0.149456895425547"
"Yes","1992","(3b) higher tertiary education","Male","32","0.0629265086560101","0.0414694996202827","0.0843835176917376"
"Yes","1992","(3b) higher tertiary education","Female","39","0.152807323780448","0.111396652245029","0.194217995315866"
"No","1992","(0) in school","Male","71","0.963776859004262","0.920915300225977","1.00663841778255"
"No","1992","(0) in school","Female","63","0.850619397561875","0.769402391563206","0.931836403560543"
"No","1992","(1a) inadequately completed","Male","278","0.881138301780895","0.84481869175864","0.91745791180315"
"No","1992","(1a) inadequately completed","Female","380","0.9106363339781","0.883419046456512","0.937853621499688"
"No","1992","(1b) general elementary school","Male","703","0.887823566230653","0.865719032475161","0.909928099986146"
"No","1992","(1b) general elementary school","Female","1275","0.841223484554477","0.822710091640975","0.85973687746798"
"No","1992","(1c) basic vocational qualification","Male","2135","0.881191600377957","0.868216857400933","0.894166343354981"
"No","1992","(1c) basic vocational qualification","Female","1629","0.856784607616503","0.840979668857272","0.872589546375733"
"No","1992","(2b) intermediate general qualification","Male","194","0.931784287894441","0.897522002874624","0.966046572914259"
"No","1992","(2b) intermediate general qualification","Female","301","0.910916980256295","0.880321108046508","0.941512852466082"
"No","1992","(2a) intermediate vocational","Male","1079","0.899993248144778","0.882904646481305","0.91708184980825"
"No","1992","(2a) intermediate vocational","Female","1203","0.868366387045749","0.850528498306428","0.886204275785071"
"No","1992","(2c_gen) general maturity certificate","Male","200","0.937108686861991","0.904733556289512","0.969483817434471"
"No","1992","(2c_gen) general maturity certificate","Female","146","0.850134640351774","0.795998867413373","0.904270413290176"
"No","1992","(2c_voc) vocational maturity certificate","Male","256","0.869183634092536","0.830374325792115","0.907992942392956"
"No","1992","(2c_voc) vocational maturity certificate","Female","205","0.865122993200492","0.82097692192147","0.909269064479513"
"No","1992","(3a) lower tertiary education","Male","388","0.925346712770835","0.900120225820017","0.950573199721653"
"No","1992","(3a) lower tertiary education","Female","403","0.880422343850805","0.850543104574453","0.910301583127157"
"No","1992","(3b) higher tertiary education","Male","460","0.93707349134399","0.915616482308262","0.958530500379717"
"No","1992","(3b) higher tertiary education","Female","251","0.847192676219553","0.805782004684134","0.888603347754971"
"Yes","1993","(0) in school","Male","","","",""
"Yes","1993","(0) in school","Female","","","",""
"Yes","1993","(1a) inadequately completed","Male","","","",""
"Yes","1993","(1a) inadequately completed","Female","","","",""
"Yes","1993","(1b) general elementary school","Male","","","",""
"Yes","1993","(1b) general elementary school","Female","","","",""
"Yes","1993","(1c) basic vocational qualification","Male","","","",""
"Yes","1993","(1c) basic vocational qualification","Female","","","",""
"Yes","1993","(2b) intermediate general qualification","Male","","","",""
"Yes","1993","(2b) intermediate general qualification","Female","","","",""
"Yes","1993","(2a) intermediate vocational","Male","","","",""
"Yes","1993","(2a) intermediate vocational","Female","","","",""
"Yes","1993","(2c_gen) general maturity certificate","Male","","","",""
"Yes","1993","(2c_gen) general maturity certificate","Female","","","",""
"Yes","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","1993","(3a) lower tertiary education","Male","","","",""
"Yes","1993","(3a) lower tertiary education","Female","","","",""
"Yes","1993","(3b) higher tertiary education","Male","","","",""
"Yes","1993","(3b) higher tertiary education","Female","","","",""
"No","1993","(0) in school","Male","","","",""
"No","1993","(0) in school","Female","","","",""
"No","1993","(1a) inadequately completed","Male","","","",""
"No","1993","(1a) inadequately completed","Female","","","",""
"No","1993","(1b) general elementary school","Male","","","",""
"No","1993","(1b) general elementary school","Female","","","",""
"No","1993","(1c) basic vocational qualification","Male","","","",""
"No","1993","(1c) basic vocational qualification","Female","","","",""
"No","1993","(2b) intermediate general qualification","Male","","","",""
"No","1993","(2b) intermediate general qualification","Female","","","",""
"No","1993","(2a) intermediate vocational","Male","","","",""
"No","1993","(2a) intermediate vocational","Female","","","",""
"No","1993","(2c_gen) general maturity certificate","Male","","","",""
"No","1993","(2c_gen) general maturity certificate","Female","","","",""
"No","1993","(2c_voc) vocational maturity certificate","Male","","","",""
"No","1993","(2c_voc) vocational maturity certificate","Female","","","",""
"No","1993","(3a) lower tertiary education","Male","","","",""
"No","1993","(3a) lower tertiary education","Female","","","",""
"No","1993","(3b) higher tertiary education","Male","","","",""
"No","1993","(3b) higher tertiary education","Female","","","",""
"Yes","1994","(0) in school","Male","5","","",""
"Yes","1994","(0) in school","Female","6","","",""
"Yes","1994","(1a) inadequately completed","Male","31","0.133108517260014","0.0926650169022556","0.173552017617772"
"Yes","1994","(1a) inadequately completed","Female","50","0.131852222271859","0.0976546934341853","0.166049751109534"
"Yes","1994","(1b) general elementary school","Male","73","0.138880106034782","0.113188260502766","0.164571951566799"
"Yes","1994","(1b) general elementary school","Female","203","0.161968515167923","0.142409560900977","0.181527469434869"
"Yes","1994","(1c) basic vocational qualification","Male","255","0.134306983076494","0.12023647443059","0.148377491722399"
"Yes","1994","(1c) basic vocational qualification","Female","278","0.173148104066158","0.155682928278847","0.19061327985347"
"Yes","1994","(2b) intermediate general qualification","Male","15","","",""
"Yes","1994","(2b) intermediate general qualification","Female","35","0.1117310337032","0.0755970521654471","0.147865015240953"
"Yes","1994","(2a) intermediate vocational","Male","83","0.0805614828093388","0.0650787434151374","0.0960442222035402"
"Yes","1994","(2a) intermediate vocational","Female","198","0.16990728531801","0.150235065216322","0.189579505419698"
"Yes","1994","(2c_gen) general maturity certificate","Male","10","","",""
"Yes","1994","(2c_gen) general maturity certificate","Female","13","","",""
"Yes","1994","(2c_voc) vocational maturity certificate","Male","25","","",""
"Yes","1994","(2c_voc) vocational maturity certificate","Female","45","0.172319989262107","0.12473834224965","0.219901636274564"
"Yes","1994","(3a) lower tertiary education","Male","33","0.076940893165774","0.0513624898498733","0.102519296481675"
"Yes","1994","(3a) lower tertiary education","Female","50","0.124759019232232","0.0935622763196188","0.155955762144844"
"Yes","1994","(3b) higher tertiary education","Male","32","0.0639034891083102","0.0423356211833705","0.0854713570332499"
"Yes","1994","(3b) higher tertiary education","Female","35","0.141165615210472","0.102405378684571","0.179925851736373"
"No","1994","(0) in school","Male","86","0.937639179405298","0.887956938243671","0.987321420566926"
"No","1994","(0) in school","Female","104","0.945673915275361","0.903316772511984","0.988031058038737"
"No","1994","(1a) inadequately completed","Male","240","0.866891482739986","0.826447982382228","0.907334983097744"
"No","1994","(1a) inadequately completed","Female","326","0.868147777728141","0.833950248890467","0.902345306565815"
"No","1994","(1b) general elementary school","Male","623","0.861119893965218","0.835428048433201","0.886811739497234"
"No","1994","(1b) general elementary school","Female","1160","0.838031484832077","0.818472530565131","0.857590439099023"
"No","1994","(1c) basic vocational qualification","Male","2001","0.865693016923506","0.851622508277601","0.87976352556941"
"No","1994","(1c) basic vocational qualification","Female","1525","0.826851895933842","0.80938672014653","0.844317071721153"
"No","1994","(2b) intermediate general qualification","Male","163","0.919372134443782","0.879375233765239","0.959369035122324"
"No","1994","(2b) intermediate general qualification","Female","257","0.8882689662968","0.852134984759047","0.924402947834553"
"No","1994","(2a) intermediate vocational","Male","1104","0.919438517190661","0.90395577779646","0.934921256584862"
"No","1994","(2a) intermediate vocational","Female","1202","0.83009271468199","0.810420494580302","0.849764934783678"
"No","1994","(2c_gen) general maturity certificate","Male","209","0.9733297070378","0.951990910815672","0.994668503259929"
"No","1994","(2c_gen) general maturity certificate","Female","174","0.911076042030674","0.870280379239854","0.951871704821494"
"No","1994","(2c_voc) vocational maturity certificate","Male","257","0.90069623472215","0.865790597685714","0.935601871758586"
"No","1994","(2c_voc) vocational maturity certificate","Female","197","0.827680010737893","0.780098363725436","0.87526165775035"
"No","1994","(3a) lower tertiary education","Male","384","0.923059106834226","0.897480703518325","0.948637510150127"
"No","1994","(3a) lower tertiary education","Female","381","0.875240980767768","0.844044237855156","0.906437723680381"
"No","1994","(3b) higher tertiary education","Male","462","0.93609651089169","0.91452864296675","0.957664378816629"
"No","1994","(3b) higher tertiary education","Female","275","0.858834384789528","0.820074148263627","0.897594621315429"
"Yes","1995","(0) in school","Male","7","","",""
"Yes","1995","(0) in school","Female","12","","",""
"Yes","1995","(1a) inadequately completed","Male","25","","",""
"Yes","1995","(1a) inadequately completed","Female","47","0.0996667085824085","0.068549559198571","0.130783857966246"
"Yes","1995","(1b) general elementary school","Male","78","0.128294150144633","0.103608649481495","0.152979650807771"
"Yes","1995","(1b) general elementary school","Female","212","0.179313585809172","0.158796989915397","0.199830181702947"
"Yes","1995","(1c) basic vocational qualification","Male","270","0.129779600833385","0.115967151192128","0.143592050474642"
"Yes","1995","(1c) basic vocational qualification","Female","263","0.14694792283191","0.130646012780391","0.16324983288343"
"Yes","1995","(2b) intermediate general qualification","Male","13","","",""
"Yes","1995","(2b) intermediate general qualification","Female","52","0.19570275634635","0.150882781895373","0.240522730797327"
"Yes","1995","(2a) intermediate vocational","Male","93","0.0808374293500997","0.0653889792665737","0.0962858794336257"
"Yes","1995","(2a) intermediate vocational","Female","187","0.128890689364626","0.111584002097297","0.146197376631956"
"Yes","1995","(2c_gen) general maturity certificate","Male","15","","",""
"Yes","1995","(2c_gen) general maturity certificate","Female","26","","",""
"Yes","1995","(2c_voc) vocational maturity certificate","Male","28","","",""
"Yes","1995","(2c_voc) vocational maturity certificate","Female","48","0.205242641463626","0.158758997232945","0.251726285694307"
"Yes","1995","(3a) lower tertiary education","Male","41","0.0958483754794431","0.0675595811999479","0.124137169758938"
"Yes","1995","(3a) lower tertiary education","Female","52","0.108611577979781","0.0796696031078417","0.137553552851719"
"Yes","1995","(3b) higher tertiary education","Male","38","0.0688584860895164","0.0475410471525848","0.0901759250264479"
"Yes","1995","(3b) higher tertiary education","Female","38","0.149233927423591","0.112063324649684","0.186404530197499"
"No","1995","(0) in school","Male","125","0.94597552889527","0.907410262264","0.984540795526541"
"No","1995","(0) in school","Female","120","0.915959999160343","0.868629356274839","0.963290642045847"
"No","1995","(1a) inadequately completed","Male","233","0.864521286428485","0.822761178190305","0.906281394666666"
"No","1995","(1a) inadequately completed","Female","309","0.900333291417591","0.869216142033754","0.931450440801429"
"No","1995","(1b) general elementary school","Male","627","0.871705849855367","0.847020349192229","0.896391350518505"
"No","1995","(1b) general elementary school","Female","1131","0.820686414190828","0.800169818297053","0.841203010084603"
"No","1995","(1c) basic vocational qualification","Male","2004","0.870220399166615","0.856407949525358","0.884032848807872"
"No","1995","(1c) basic vocational qualification","Female","1549","0.85305207716809","0.83675016711657","0.869353987219609"
"No","1995","(2b) intermediate general qualification","Male","162","0.9324854462737","0.895310632768261","0.969660259779139"
"No","1995","(2b) intermediate general qualification","Female","249","0.80429724365365","0.759477269202673","0.849117218104627"
"No","1995","(2a) intermediate vocational","Male","1103","0.9191625706499","0.903714120566374","0.934611020733426"
"No","1995","(2a) intermediate vocational","Female","1253","0.871109310635374","0.853802623368044","0.888415997902703"
"No","1995","(2c_gen) general maturity certificate","Male","232","0.939815566713115","0.910156121770778","0.969475011655451"
"No","1995","(2c_gen) general maturity certificate","Female","198","0.859691674135649","0.814209924458678","0.90517342381262"
"No","1995","(2c_voc) vocational maturity certificate","Male","287","0.937693592843092","0.911001068787983","0.9643861168982"
"No","1995","(2c_voc) vocational maturity certificate","Female","242","0.794757358536374","0.748273714305693","0.841241002767055"
"No","1995","(3a) lower tertiary education","Male","375","0.904151624520557","0.875862830241062","0.932440418800052"
"No","1995","(3a) lower tertiary education","Female","392","0.891388422020219","0.862446447148281","0.920330396892158"
"No","1995","(3b) higher tertiary education","Male","504","0.931141513910484","0.909824074973552","0.952458952847415"
"No","1995","(3b) higher tertiary education","Female","315","0.850766072576409","0.813595469802501","0.887936675350316"
"Yes","1996","(0) in school","Male","4","","",""
"Yes","1996","(0) in school","Female","16","","",""
"Yes","1996","(1a) inadequately completed","Male","29","","",""
"Yes","1996","(1a) inadequately completed","Female","48","0.177325261864425","0.135477475723061","0.219173048005789"
"Yes","1996","(1b) general elementary school","Male","77","0.136288650238058","0.110270643712327","0.162306656763788"
"Yes","1996","(1b) general elementary school","Female","200","0.169580338214514","0.149118087836483","0.190042588592545"
"Yes","1996","(1c) basic vocational qualification","Male","258","0.134299837529273","0.120116021260997","0.148483653797549"
"Yes","1996","(1c) basic vocational qualification","Female","255","0.144077423961299","0.127754520166807","0.160400327755791"
"Yes","1996","(2b) intermediate general qualification","Male","11","","",""
"Yes","1996","(2b) intermediate general qualification","Female","36","0.0895148806609435","0.0571015243290346","0.121928236992852"
"Yes","1996","(2a) intermediate vocational","Male","95","0.0784300043423172","0.0632943199273801","0.0935656887572542"
"Yes","1996","(2a) intermediate vocational","Female","218","0.15442623058843","0.135736322846608","0.173116138330253"
"Yes","1996","(2c_gen) general maturity certificate","Male","13","","",""
"Yes","1996","(2c_gen) general maturity certificate","Female","22","","",""
"Yes","1996","(2c_voc) vocational maturity certificate","Male","32","0.108826613484845","0.073761484688486","0.143891742281203"
"Yes","1996","(2c_voc) vocational maturity certificate","Female","48","0.14419535707649","0.104510227671784","0.183880486481197"
"Yes","1996","(3a) lower tertiary education","Male","37","0.0977954161929707","0.0696873343634279","0.125903498022513"
"Yes","1996","(3a) lower tertiary education","Female","55","0.134103643502551","0.102513792732135","0.165693494272968"
"Yes","1996","(3b) higher tertiary education","Male","53","0.104881974873945","0.0790390425311234","0.130724907216767"
"Yes","1996","(3b) higher tertiary education","Female","49","0.130763325614236","0.0954932385154174","0.166033412713055"
"No","1996","(0) in school","Male","130","0.968761020310983","0.9393064670483","0.998215573573666"
"No","1996","(0) in school","Female","137","0.909491785001391","0.86403007515109","0.954953494851691"
"No","1996","(1a) inadequately completed","Male","209","0.861051290682026","0.81710710895211","0.904995472411942"
"No","1996","(1a) inadequately completed","Female","272","0.822674738135575","0.780826951994211","0.864522524276939"
"No","1996","(1b) general elementary school","Male","591","0.863711349761942","0.837693343236211","0.889729356287672"
"No","1996","(1b) general elementary school","Female","1092","0.830419661785486","0.809957411407455","0.850881912163517"
"No","1996","(1c) basic vocational qualification","Male","1962","0.865700162470727","0.85151634620245","0.879883978739003"
"No","1996","(1c) basic vocational qualification","Female","1523","0.855922576038701","0.839599672244209","0.872245479833193"
"No","1996","(2b) intermediate general qualification","Male","161","0.949980823681067","0.917403938675557","0.982557708686578"
"No","1996","(2b) intermediate general qualification","Female","262","0.910485119339056","0.878071763007148","0.942898475670965"
"No","1996","(2a) intermediate vocational","Male","1117","0.921569995657683","0.906434311242746","0.93670568007262"
"No","1996","(2a) intermediate vocational","Female","1218","0.84557376941157","0.826883861669747","0.864263677153392"
"No","1996","(2c_gen) general maturity certificate","Male","211","0.958728466740529","0.932679098508954","0.984777834972104"
"No","1996","(2c_gen) general maturity certificate","Female","191","0.907433288082413","0.868511475117279","0.946355101047547"
"No","1996","(2c_voc) vocational maturity certificate","Male","271","0.891173386515155","0.856108257718797","0.926238515311514"
"No","1996","(2c_voc) vocational maturity certificate","Female","253","0.85580464292351","0.816119513518803","0.895489772328216"
"No","1996","(3a) lower tertiary education","Male","392","0.902204583807029","0.874096501977486","0.930312665636572"
"No","1996","(3a) lower tertiary education","Female","392","0.865896356497449","0.834306505727032","0.897486207267865"
"No","1996","(3b) higher tertiary education","Male","487","0.895118025126055","0.869275092783233","0.920960957468877"
"No","1996","(3b) higher tertiary education","Female","302","0.869236674385764","0.833966587286945","0.904506761484583"
"Yes","1997","(0) in school","Male","12","","",""
"Yes","1997","(0) in school","Female","12","","",""
"Yes","1997","(1a) inadequately completed","Male","28","","",""
"Yes","1997","(1a) inadequately completed","Female","35","0.128207429299427","0.090439078507165","0.165975780091689"
"Yes","1997","(1b) general elementary school","Male","71","0.148315556120775","0.121138768785224","0.175492343456325"
"Yes","1997","(1b) general elementary school","Female","224","0.17383807802929","0.152685096227565","0.194991059831016"
"Yes","1997","(1c) basic vocational qualification","Male","265","0.131875262632273","0.117612850532964","0.146137674731583"
"Yes","1997","(1c) basic vocational qualification","Female","256","0.151608024555434","0.134737344041664","0.168478705069204"
"Yes","1997","(2b) intermediate general qualification","Male","14","","",""
"Yes","1997","(2b) intermediate general qualification","Female","36","0.148980017475988","0.107998976926223","0.189961058025752"
"Yes","1997","(2a) intermediate vocational","Male","95","0.0844131279049211","0.068584484654544","0.100241771155298"
"Yes","1997","(2a) intermediate vocational","Female","185","0.126507707691043","0.109254241386201","0.143761173995886"
"Yes","1997","(2c_gen) general maturity certificate","Male","16","","",""
"Yes","1997","(2c_gen) general maturity certificate","Female","31","0.159200964155746","0.110409914114498","0.207992014196995"
"Yes","1997","(2c_voc) vocational maturity certificate","Male","21","","",""
"Yes","1997","(2c_voc) vocational maturity certificate","Female","49","0.158842620909326","0.116845090980055","0.200840150838596"
"Yes","1997","(3a) lower tertiary education","Male","42","0.0992323305293907","0.0710394657610961","0.127425195297685"
"Yes","1997","(3a) lower tertiary education","Female","47","0.137491583772212","0.105460153294714","0.16952301424971"
"Yes","1997","(3b) higher tertiary education","Male","40","0.075695343841068","0.0533234318801563","0.0980672558019797"
"Yes","1997","(3b) higher tertiary education","Female","35","0.117977227734166","0.0845151444850531","0.151439310983278"
"No","1997","(0) in school","Male","141","0.87232706099418","0.819447057381592","0.925207064606767"
"No","1997","(0) in school","Female","147","0.92317455556691","0.881779927716051","0.96456918341777"
"No","1997","(1a) inadequately completed","Male","193","0.875710292036456","0.832214247475344","0.919206336597567"
"No","1997","(1a) inadequately completed","Female","266","0.871792570700573","0.834024219908311","0.909560921492835"
"No","1997","(1b) general elementary school","Male","586","0.851684443879225","0.824507656543675","0.878861231214776"
"No","1997","(1b) general elementary school","Female","1009","0.82616192197071","0.805008940168984","0.847314903772435"
"No","1997","(1c) basic vocational qualification","Male","1897","0.868124737367727","0.853862325268417","0.882387149467036"
"No","1997","(1c) basic vocational qualification","Female","1480","0.848391975444566","0.831521294930796","0.865262655958336"
"No","1997","(2b) intermediate general qualification","Male","170","0.903059369782619","0.860307978732049","0.945810760833188"
"No","1997","(2b) intermediate general qualification","Female","254","0.851019982524012","0.810038941974248","0.892001023073777"
"No","1997","(2a) intermediate vocational","Male","1090","0.915586872095079","0.899758228844702","0.931415515345456"
"No","1997","(2a) intermediate vocational","Female","1241","0.873492292308957","0.856238826004114","0.890745758613799"
"No","1997","(2c_gen) general maturity certificate","Male","199","0.918777763809775","0.88226274151781","0.955292786101741"
"No","1997","(2c_gen) general maturity certificate","Female","185","0.840799035844254","0.792007985803005","0.889590085885502"
"No","1997","(2c_voc) vocational maturity certificate","Male","284","0.943158181665654","0.917173079975095","0.969143283356213"
"No","1997","(2c_voc) vocational maturity certificate","Female","242","0.841157379090674","0.799159849161404","0.883154909019945"
"No","1997","(3a) lower tertiary education","Male","390","0.900767669470609","0.872574804702315","0.928960534238904"
"No","1997","(3a) lower tertiary education","Female","397","0.862508416227788","0.83047698575029","0.894539846705286"
"No","1997","(3b) higher tertiary education","Male","497","0.924304656158932","0.90193274419802","0.946676568119844"
"No","1997","(3b) higher tertiary education","Female","322","0.882022772265834","0.848560689016722","0.915484855514947"
"Yes","1998","(0) in school","Male","6","","",""
"Yes","1998","(0) in school","Female","13","","",""
"Yes","1998","(1a) inadequately completed","Male","23","","",""
"Yes","1998","(1a) inadequately completed","Female","45","0.173036310687166","0.129272111449478","0.216800509924854"
"Yes","1998","(1b) general elementary school","Male","77","0.111663483209766","0.0887692960632887","0.134557670356244"
"Yes","1998","(1b) general elementary school","Female","210","0.158058883512984","0.13841666824795","0.177701098778019"
"Yes","1998","(1c) basic vocational qualification","Male","287","0.127710930496243","0.114082334943347","0.141339526049138"
"Yes","1998","(1c) basic vocational qualification","Female","279","0.15887373414407","0.142336129556221","0.175411338731919"
"Yes","1998","(2b) intermediate general qualification","Male","20","","",""
"Yes","1998","(2b) intermediate general qualification","Female","50","0.189955688335178","0.147110634275623","0.232800742394732"
"Yes","1998","(2a) intermediate vocational","Male","99","0.0773265232191579","0.0628288750691737","0.0918241713691422"
"Yes","1998","(2a) intermediate vocational","Female","212","0.149100955853653","0.131420060035885","0.166781851671422"
"Yes","1998","(2c_gen) general maturity certificate","Male","16","","",""
"Yes","1998","(2c_gen) general maturity certificate","Female","24","","",""
"Yes","1998","(2c_voc) vocational maturity certificate","Male","32","0.0943223496838305","0.0624480273131932","0.126196672054468"
"Yes","1998","(2c_voc) vocational maturity certificate","Female","54","0.160129879250067","0.121709971083339","0.198549787416795"
"Yes","1998","(3a) lower tertiary education","Male","46","0.0916668771819087","0.0659862269651691","0.117347527398648"
"Yes","1998","(3a) lower tertiary education","Female","70","0.15815154166998","0.125509211919037","0.190793871420923"
"Yes","1998","(3b) higher tertiary education","Male","46","0.0891230281517029","0.0663439741872572","0.111902082116149"
"Yes","1998","(3b) higher tertiary education","Female","53","0.135788548389032","0.102670193067419","0.168906903710644"
"No","1998","(0) in school","Male","154","0.947722773392695","0.913233421946454","0.982212124838936"
"No","1998","(0) in school","Female","157","0.887801962559865","0.840358725771273","0.935245199348457"
"No","1998","(1a) inadequately completed","Male","186","0.891564398660827","0.849410547944723","0.93371824937693"
"No","1998","(1a) inadequately completed","Female","242","0.826963689312834","0.783199490075146","0.870727888550522"
"No","1998","(1b) general elementary school","Male","650","0.888336516790234","0.865442329643756","0.911230703936711"
"No","1998","(1b) general elementary school","Female","1115","0.841941116487016","0.822298901221981","0.86158333175205"
"No","1998","(1c) basic vocational qualification","Male","2017","0.872289069503757","0.858660473950862","0.885917665056653"
"No","1998","(1c) basic vocational qualification","Female","1598","0.84112626585593","0.824588661268081","0.857663870443779"
"No","1998","(2b) intermediate general qualification","Male","197","0.919153061501352","0.882883364080072","0.955422758922633"
"No","1998","(2b) intermediate general qualification","Female","272","0.810044311664822","0.767199257605268","0.852889365724377"
"No","1998","(2a) intermediate vocational","Male","1205","0.922673476780842","0.908175828630858","0.937171124930826"
"No","1998","(2a) intermediate vocational","Female","1347","0.850899044146347","0.833218148328578","0.868579939964115"
"No","1998","(2c_gen) general maturity certificate","Male","226","0.949018709658312","0.921305731023932","0.976731688292691"
"No","1998","(2c_gen) general maturity certificate","Female","221","0.898116052845012","0.860238304066396","0.935993801623629"
"No","1998","(2c_voc) vocational maturity certificate","Male","291","0.90567765031617","0.873803327945532","0.937551972686807"
"No","1998","(2c_voc) vocational maturity certificate","Female","296","0.839870120749933","0.801450212583205","0.878290028916661"
"No","1998","(3a) lower tertiary education","Male","439","0.908333122818091","0.882652472601352","0.934013773034831"
"No","1998","(3a) lower tertiary education","Female","410","0.84184845833002","0.809206128579077","0.874490788080963"
"No","1998","(3b) higher tertiary education","Male","555","0.910876971848297","0.888097917883851","0.933656025812743"
"No","1998","(3b) higher tertiary education","Female","358","0.864211451610968","0.831093096289356","0.897329806932581"
"Yes","1999","(0) in school","Male","19","","",""
"Yes","1999","(0) in school","Female","11","","",""
"Yes","1999","(1a) inadequately completed","Male","24","","",""
"Yes","1999","(1a) inadequately completed","Female","32","0.139930051479716","0.0990024839623726","0.180857618997059"
"Yes","1999","(1b) general elementary school","Male","74","0.118817881375516","0.0947268599605823","0.14290890279045"
"Yes","1999","(1b) general elementary school","Female","215","0.190843780059996","0.169163064734953","0.212524495385039"
"Yes","1999","(1c) basic vocational qualification","Male","302","0.139713218486592","0.1254764440327","0.153949992940483"
"Yes","1999","(1c) basic vocational qualification","Female","271","0.156993858331414","0.140312342262526","0.173675374400302"
"Yes","1999","(2b) intermediate general qualification","Male","26","","",""
"Yes","1999","(2b) intermediate general qualification","Female","46","0.15107598616617","0.111960180168521","0.190191792163819"
"Yes","1999","(2a) intermediate vocational","Male","89","0.0725350302609673","0.0584030309103457","0.0866670296115889"
"Yes","1999","(2a) intermediate vocational","Female","191","0.128172310230673","0.111600076977712","0.144744543483635"
"Yes","1999","(2c_gen) general maturity certificate","Male","15","","",""
"Yes","1999","(2c_gen) general maturity certificate","Female","23","","",""
"Yes","1999","(2c_voc) vocational maturity certificate","Male","31","0.0990103032763041","0.0661313057425294","0.131889300810079"
"Yes","1999","(2c_voc) vocational maturity certificate","Female","55","0.199941564215754","0.158336488990466","0.241546639441042"
"Yes","1999","(3a) lower tertiary education","Male","49","0.0978746020699721","0.0712643619217618","0.124484842218182"
"Yes","1999","(3a) lower tertiary education","Female","71","0.169799563889499","0.135999409500416","0.203599718278582"
"Yes","1999","(3b) higher tertiary education","Male","52","0.0944859706245876","0.0711973892100863","0.117774552039089"
"Yes","1999","(3b) higher tertiary education","Female","50","0.126480531383791","0.0943065876618071","0.158654475105774"
"No","1999","(0) in school","Male","140","0.81470486974627","0.754312553320328","0.875097186172212"
"No","1999","(0) in school","Female","150","0.914951854240935","0.871862826128314","0.958040882353556"
"No","1999","(1a) inadequately completed","Male","174","0.903690370361052","0.862598095960287","0.944782644761817"
"No","1999","(1a) inadequately completed","Female","244","0.860069948520284","0.819142381002941","0.900997516037627"
"No","1999","(1b) general elementary school","Male","619","0.881182118624484","0.85709109720955","0.905273140039418"
"No","1999","(1b) general elementary school","Female","1047","0.809156219940004","0.787475504614961","0.830836935265047"
"No","1999","(1c) basic vocational qualification","Male","1976","0.860286781513409","0.846050007059517","0.8745235559673"
"No","1999","(1c) basic vocational qualification","Female","1556","0.843006141668586","0.826324625599698","0.859687657737474"
"No","1999","(2b) intermediate general qualification","Male","187","0.876914027506708","0.832793461153889","0.921034593859528"
"No","1999","(2b) intermediate general qualification","Female","276","0.84892401383383","0.809808207836181","0.888039819831479"
"No","1999","(2a) intermediate vocational","Male","1205","0.927464969739033","0.913332970388411","0.941596969089654"
"No","1999","(2a) intermediate vocational","Female","1372","0.871827689769327","0.855255456516365","0.888399923022288"
"No","1999","(2c_gen) general maturity certificate","Male","218","0.938788171545201","0.908007959225732","0.96956838386467"
"No","1999","(2c_gen) general maturity certificate","Female","223","0.897628861251818","0.859748186302262","0.935509536201375"
"No","1999","(2c_voc) vocational maturity certificate","Male","286","0.900989696723696","0.868110699189921","0.933868694257471"
"No","1999","(2c_voc) vocational maturity certificate","Female","300","0.800058435784246","0.758453360558958","0.841663511009534"
"No","1999","(3a) lower tertiary education","Male","430","0.902125397930028","0.875515157781818","0.928735638078238"
"No","1999","(3a) lower tertiary education","Female","403","0.830200436110501","0.796400281721418","0.864000590499584"
"No","1999","(3b) higher tertiary education","Male","554","0.905514029375412","0.882225447960911","0.928802610789914"
"No","1999","(3b) higher tertiary education","Female","360","0.873519468616209","0.841345524894226","0.905693412338193"
"Yes","2000","(0) in school","Male","11","","",""
"Yes","2000","(0) in school","Female","12","","",""
"Yes","2000","(1a) inadequately completed","Male","21","","",""
"Yes","2000","(1a) inadequately completed","Female","31","0.143319800187427","0.0991726301066702","0.187466970268184"
"Yes","2000","(1b) general elementary school","Male","81","0.0926289502555845","0.0733424219519775","0.111915478559192"
"Yes","2000","(1b) general elementary school","Female","340","0.176082935604107","0.159460466829083","0.192705404379132"
"Yes","2000","(1c) basic vocational qualification","Male","552","0.135811199286017","0.125560796225092","0.146061602346943"
"Yes","2000","(1c) basic vocational qualification","Female","510","0.142554298696016","0.131035656649166","0.154072940742866"
"Yes","2000","(2b) intermediate general qualification","Male","34","0.120682734263235","0.0844198273514386","0.156945641175032"
"Yes","2000","(2b) intermediate general qualification","Female","44","0.110982669624687","0.0810842756775808","0.140881063571794"
"Yes","2000","(2a) intermediate vocational","Male","200","0.0822427769212819","0.0712650336999693","0.0932205201425945"
"Yes","2000","(2a) intermediate vocational","Female","408","0.124930248001359","0.113394792961","0.136465703041718"
"Yes","2000","(2c_gen) general maturity certificate","Male","26","","",""
