"ple0053","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No","2011","Not Working","East Germany","1895","0.783836089848502","0.767436060332652","0.800236119364351","2"
"Yes","2011","Full Time","West Germany","709","0.0905915767058023","0.084368469144135","0.0968146842674696","1"
"Yes","2011","Full Time","East Germany","198","0.0757025469767122","0.0652707112798291","0.0861343826735954","1"
"Yes","2011","Part Time","West Germany","804","0.11985472290421","0.111786401861961","0.12792304394646","1"
"Yes","2011","Part Time","East Germany","215","0.125009497975048","0.10796881486243","0.142050181087665","1"
"Yes","2011","Not Working","West Germany","1478","0.190272666579961","0.181525336111826","0.199019997048096","1"
"Yes","2011","Not Working","East Germany","525","0.216163910151498","0.199763880635649","0.232563939667348","1"
"No","2012","Full Time","West Germany","7287","0.910906936443968","0.904668673503316","0.91714519938462","2"
"No","2012","Not Working","West Germany","6006","0.801709630692036","0.792630847294558","0.810788414089515","2"
"No","2012","Full Time","East Germany","2181","0.899368427693983","0.88735254173951","0.911384313648456","2"
"No","2012","Part Time","West Germany","5347","0.878352598813331","0.870132130489736","0.886573067136927","2"
"No","2012","Part Time","East Germany","1210","0.867386596578091","0.849505500634728","0.885267692521455","2"
"No","2012","Not Working","East Germany","1906","0.785539375431899","0.769135430094486","0.801943320769312","2"
"Yes","2012","Full Time","West Germany","724","0.0890930635560322","0.0828548006153798","0.0953313264966846","1"
"Yes","2012","Full Time","East Germany","227","0.100631572306017","0.0886156863515442","0.11264745826049","1"
"Yes","2012","Part Time","West Germany","727","0.121647401186669","0.113426932863073","0.129867869510264","1"
"Yes","2012","Part Time","East Germany","172","0.132613403421909","0.114732307478545","0.150494499365272","1"
"Yes","2012","Not Working","West Germany","1403","0.198290369307964","0.189211585910485","0.207369152705442","1"
"Yes","2012","Not Working","East Germany","499","0.214460624568101","0.198056679230688","0.230864569905514","1"
"No","2013","Full Time","West Germany","6842","0.9139270224835","0.907580734285561","0.920273310681438","2"
"No","2013","Full Time","East Germany","2031","0.921840322405857","0.910671981296805","0.933008663514908","2"
"No","2013","Part Time","West Germany","5086","0.865359673887125","0.856581166253434","0.874138181520816","2"
"No","2013","Part Time","East Germany","1187","0.856847986225816","0.838295719136252","0.87540025331538","2"
"No","2013","Not Working","West Germany","5411","0.787485269632621","0.777686848369773","0.797283690895469","2"
"No","2013","Not Working","East Germany","1734","0.792717567821411","0.775670147472519","0.809764988170304","2"
"Yes","2013","Full Time","West Germany","661","0.0860729775165005","0.079726689318562","0.092419265714439","1"
"Yes","2013","Full Time","East Germany","188","0.0781596775941432","0.0669913364850917","0.0893280187031946","1"
"Yes","2013","Part Time","West Germany","722","0.134640326112875","0.125861818479184","0.143418833746566","1"
"Yes","2013","Part Time","East Germany","182","0.143152013774184","0.12459974668462","0.161704280863748","1"
"Yes","2013","Not Working","West Germany","1285","0.212514730367379","0.202716309104531","0.222313151630227","1"
"Yes","2013","Not Working","East Germany","438","0.207282432178589","0.190235011829696","0.224329852527481","1"
"No","2014","Full Time","West Germany","7378","0.909852526886602","0.90361024316488","0.916094810608325","2"
"No","2014","Full Time","East Germany","1974","0.928681579542374","0.917788015920189","0.93957514316456","2"
"No","2014","Part Time","West Germany","5503","0.872720797476672","0.864459371955946","0.880982222997398","2"
"No","2014","Part Time","East Germany","1121","0.836577898624512","0.81653230665638","0.856623490592644","2"
"No","2014","Not Working","West Germany","5890","0.804395281869684","0.795244376327112","0.813546187412255","2"
"No","2014","Not Working","East Germany","1715","0.800541117544074","0.783666118619863","0.817416116468285","2"
"Yes","2014","Full Time","West Germany","708","0.0901474731133976","0.0839051893916749","0.0963897568351202","1"
"Yes","2014","Full Time","East Germany","170","0.0713184204576257","0.0604248568354403","0.0822119840798111","1"
"Yes","2014","Part Time","West Germany","749","0.127279202523328","0.119017777002602","0.135540628044054","1"
"Yes","2014","Part Time","East Germany","186","0.163422101375488","0.143376509407356","0.18346769334362","1"
"Yes","2014","Not Working","West Germany","1328","0.195604718130316","0.186453812587745","0.204755623672888","1"
"Yes","2014","Not Working","East Germany","439","0.199458882455926","0.182583883531716","0.216333881380137","1"
"No","2015","Full Time","West Germany","6882","0.914052174333866","0.907714289595808","0.920390059071924","2"
"No","2015","Full Time","East Germany","1834","0.935562218254085","0.924788062010993","0.946336374497177","2"
"No","2015","Part Time","West Germany","5161","0.873085092961039","0.864573148914381","0.881597037007698","2"
"No","2015","Part Time","East Germany","1065","0.848646077833974","0.828786062466349","0.8685060932016","2"
"No","2015","Not Working","West Germany","5200","0.794847642397733","0.784993592175119","0.804701692620347","2"
"No","2015","Not Working","East Germany","1626","0.777601555283227","0.759542417574394","0.795660692992059","2"
"Yes","2015","Full Time","West Germany","631","0.0859478256661338","0.0796099409280758","0.0922857104041917","1"
"Yes","2015","Full Time","East Germany","161","0.064437781745915","0.053663625502823","0.0752119379890071","1"
"Yes","2015","Part Time","West Germany","714","0.126914907038961","0.118402962992302","0.13542685108562","1"
"Yes","2015","Part Time","East Germany","186","0.151353922166026","0.1314939067984","0.171213937533651","1"
"Yes","2015","Not Working","West Germany","1251","0.205152357602267","0.195298307379653","0.215006407824881","1"
"Yes","2015","Not Working","East Germany","411","0.222398444716774","0.204339307007941","0.240457582425606","1"
"No","2016","Full Time","West Germany","6605","0.913228072908647","0.906738018888443","0.919718126928852","2"
"No","2016","Full Time","East Germany","1784","0.921945041121628","0.910032446020506","0.933857636222749","2"
"No","2016","Part Time","West Germany","5054","0.885225297872411","0.876990789150661","0.89345980659416","2"
"No","2016","Part Time","East Germany","1043","0.845040759722774","0.824634557236977","0.865446962208571","2"
"No","2016","Not Working","West Germany","5018","0.798037407054916","0.788063613091969","0.808011201017863","2"
"No","2016","Not Working","East Germany","1538","0.810979356935795","0.793369933905155","0.828588779966436","2"
"Yes","2016","Full Time","West Germany","622","0.0867719270913527","0.0802818730711484","0.093261981111557","1"
"Yes","2016","Full Time","East Germany","164","0.0780549588783723","0.0661423637772509","0.0899675539794936","1"
"Yes","2016","Part Time","East Germany","165","0.154959240277226","0.134553037791429","0.175365442763023","1"
"Yes","2016","Part Time","West Germany","702","0.114774702127589","0.10654019340584","0.123009210849339","1"
"Yes","2016","Not Working","West Germany","1206","0.201962592945084","0.191988798982137","0.211936386908031","1"
"Yes","2016","Not Working","East Germany","361","0.189020643064205","0.171411220033564","0.206630066094845","1"
"No","2017","Full Time","West Germany","7438","0.917684315748082","0.911708861685173","0.923659769810992","2"
"No","2017","Full Time","East Germany","2090","0.917514535673228","0.906205031595071","0.928824039751385","2"
"No","2017","Part Time","West Germany","5552","0.866338171630977","0.857957931072958","0.874718412188996","2"
"No","2017","Part Time","East Germany","1116","0.847815267368342","0.828488964157075","0.86714157057961","2"
"No","2017","Not Working","West Germany","5136","0.786813976708708","0.776831331456394","0.796796621961022","2"
"No","2017","Not Working","East Germany","1626","0.78669801611213","0.768869483878595","0.804526548345664","2"
"Yes","2017","Full Time","West Germany","689","0.0823156842519175","0.0763402301890083","0.0882911383148267","1"
"Yes","2017","Full Time","East Germany","183","0.0824854643267724","0.0711759602486157","0.0937949684049291","1"
"Yes","2017","Part Time","East Germany","211","0.152184732631658","0.13285842942039","0.171511035842925","1"
"Yes","2017","Part Time","West Germany","782","0.133661828369023","0.125281587811004","0.142042068927042","1"
"Yes","2017","Not Working","East Germany","402","0.21330198388787","0.195473451654336","0.231130516121404","1"
"Yes","2017","Not Working","West Germany","1330","0.213186023291292","0.203203378038978","0.223168668543606","1"
"No","2018","Full Time","West Germany","7052","0.905789077901645","0.899286622740869","0.912291533062421","2"
"No","2018","Full Time","East Germany","1982","0.920404345460389","0.908997807747036","0.931810883173741","2"
"No","2018","Part Time","West Germany","5461","0.877875722331351","0.869720889280647","0.886030555382055","2"
"No","2018","Part Time","East Germany","1153","0.82614166960395","0.805932641267369","0.846350697940531","2"
"No","2018","Not Working","West Germany","5012","0.799367251237555","0.789411668735487","0.809322833739623","2"
"No","2018","Not Working","East Germany","1558","0.767938911736318","0.749396041449856","0.786481782022781","2"
"Yes","2018","Full Time","West Germany","701","0.0942109220983551","0.0877084669375791","0.100713377259131","1"
"Yes","2018","Full Time","East Germany","181","0.0795956545396111","0.0681891168262587","0.0910021922529635","1"
"Yes","2018","Part Time","West Germany","732","0.122124277668649","0.113969444617945","0.130279110719353","1"
"Yes","2018","Part Time","East Germany","198","0.17385833039605","0.153649302059469","0.194067358732631","1"
"Yes","2018","Not Working","West Germany","1204","0.200632748762445","0.190677166260377","0.210588331264513","1"
"Yes","2018","Not Working","East Germany","433","0.232061088263682","0.213518217977219","0.250603958550144","1"
"No","2019","Full Time","West Germany","7347","0.909429334533152","0.90319043793291","0.915668231133393","2"
"No","2019","Full Time","East Germany","2138","0.917221477245637","0.906066588813261","0.928376365678013","2"
"No","2019","Part Time","West Germany","5185","0.870589469574385","0.862051470958355","0.879127468190416","2"
"No","2019","Part Time","East Germany","1100","0.866238230349168","0.847487598173372","0.884988862524964","2"
"No","2019","Not Working","West Germany","4945","0.79306997346555","0.782913113623131","0.80322683330797","2"
"No","2019","Not Working","East Germany","1566","0.788472372345801","0.770410858895075","0.806533885796527","2"
"Yes","2019","Full Time","West Germany","782","0.0905706654668482","0.0843317688666065","0.0968095620670899","1"
"Yes","2019","Full Time","East Germany","206","0.0827785227543628","0.0716236343219867","0.0939334111867389","1"
"Yes","2019","Part Time","West Germany","752","0.129410530425615","0.120872531809584","0.137948529041645","1"
"Yes","2019","Not Working","West Germany","1166","0.20693002653445","0.19677316669203","0.217086886376869","1"
"Yes","2019","Part Time","East Germany","166","0.133761769650832","0.115011137475036","0.152512401826628","1"
"Yes","2019","Not Working","East Germany","398","0.211527627654199","0.193466114203473","0.229589141104925","1"
