"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2001","West Germany","8.61","1.37","16596","0","0","9.75","21.65","99.28","8.36","8.86","0","100","3.5000274181366","3.8042106628418"
"2002","East Germany","14.81","4.79","5454","0","0","18.08","46.8","100","14.22","15.4","0","100","5.27518892288208","5.95936489105225"
"2002","West Germany","9.11","1.56","17698","0","0","10.31","24.32","100","8.88","9.34","0","100","3.10141634941101","3.3873496055603"
"2003","East Germany","15.92","5.37","5372","0","0","20.53","49.16","100","15.31","16.53","0","100","5.81452035903931","6.68139028549194"
"2003","West Germany","9.88","2.18","16920","0","0","11.31","25.54","100","9.63","10.13","0","100","3.44364929199219","3.78882622718811"
"2004","East Germany","16.78","5.5","5255","0","0","22.08","54.88","100","16.15","17.41","0","100","5.90641784667969","6.86538124084473"
"2004","West Germany","10.12","2.53","16475","0","0","11.74","26.77","100","9.86","10.38","0","100","3.59957647323608","4.02936983108521"
"2005","East Germany","17.28","5.33","5063","0","0","22.84","57.52","100","16.63","17.93","0","100","5.53795719146729","6.31534910202026"
"2005","West Germany","10.6","2.94","15744","0","0","12.38","28.22","100","10.33","10.87","0","100","3.46080374717712","3.87571930885315"
"2006","East Germany","17.82","5.09","5391","0","0","21.19","64.43","100","17.17","18.47","0","100","5.17720365524292","5.77788877487183"
"2006","West Germany","11.21","2.69","16983","0","0","12.24","30.46","100","10.93","11.49","0","100","3.17034959793091","3.55678725242615"
"2007","East Germany","16.27","4.54","5113","0","0","18.06","57.29","100","15.62","16.92","0","100","4.54713201522827","5.37115621566772"
"2007","West Germany","11.22","2.58","15848","0","0","11.97","32.69","100","10.93","11.51","0","100","2.94868516921997","3.37000751495361"
"2008","East Germany","15.34","3.68","4833","0","0","16.95","56.77","100","14.68","16","0","100","3.68523907661438","4.64456176757812"
"2008","West Germany","10.46","2.33","14851","0","0","10.96","29.58","100","10.17","10.75","0","100","2.77862334251404","3.14837217330933"
"2009","East Germany","14.53","2.8","4592","0","0","16.3","47.73","100","13.88","15.18","0","100","2.60080218315125","3.45996141433716"
"2009","West Germany","9.6","1.44","13766","0","0","10.35","26.7","100","9.32","9.88","0","100","2.17609071731567","2.69564580917358"
"2010","East Germany","15.01","3.57","5536","0","0","16.66","52.07","100","14.31","15.71","0","100","7.33202219009399","8.52376174926758"
"2010","West Germany","10.62","2.23","18892","0","0","11.35","30.54","100","10.3","10.94","0","100","6.79903602600098","7.19710540771484"
"2011","East Germany","14.6","2.62","6413","0","0","15.89","51.88","100","13.94","15.26","0","100","6.56814002990723","7.5304388999939"
"2011","West Germany","10.44","0","22599","0","0","10.26","30.45","100","10.15","10.73","0","100","6.52520847320557","6.94944620132446"
"2012","East Germany","14.62","0","6278","0","0","15.09","53.46","100","13.96","15.28","0","100","6.09478902816772","7.06831407546997"
"2012","West Germany","9.86","0","21993","0","0","10.18","27.79","100","9.58","10.14","0","100","6.17311573028564","6.57162427902222"
"2013","East Germany","13.88","0","6240","0","0","13.73","52.84","100","13.2","14.56","0","100","5.96016645431519","6.97990036010742"
"2013","West Germany","10.25","0","25065","0","0","10.48","30.51","100","9.97","10.53","0","100","6.84648561477661","7.2122688293457"
"2014","East Germany","14.31","0","5704","0","0","13.52","53.98","100","13.64","14.98","0","100","5.05563974380493","6.15676307678223"
"2014","West Germany","10.57","0","22075","0","0","10.69","32.46","100","10.27","10.87","0","100","6.1701831817627","6.5471248626709"
"2015","East Germany","13.66","0","5540","0","0","12.99","49.41","100","12.97","14.35","0","100","4.34851121902466","5.53822231292725"
"2015","West Germany","10.21","0","21966","0","0","9.6","31.25","100","9.9","10.52","0","100","5.6786470413208","6.03152847290039"
"2016","East Germany","12.85","0","5168","0","0","12.72","43.01","100","12.17","13.53","0","100","4.11686086654663","5.09990882873535"
"2016","West Germany","10.25","0","19781","0","0","9.64","31.73","100","9.93","10.57","0","100","5.43932056427002","5.83316802978516"
"2017","East Germany","12.91","0","6086","0","0","11.84","46.22","100","12.16","13.66","0","100","4.85012245178223","5.88204956054688"
"2017","West Germany","10.35","0","23288","0","0","9.59","30.88","100","9.97","10.73","0","100","5.9113302230835","6.23515939712524"
"2018","East Germany","12.41","0","6130","0","0","11.21","47.02","100","11.61","13.21","0","100","5.08819103240967","6.12489032745361"
"2018","West Germany","10.3","0","23539","0","0","9.17","31.1","100","9.88","10.72","0","100","6.43947696685791","6.8164849281311"
"2019","East Germany","12.03","0","6131","0","0","10.69","39.99","100","11.28","12.78","0","100","3.24464631080627","4.15551042556763"
"2019","West Germany","10.11","0","23410","0","0","9.21","30.62","100","9.7","10.52","0","272.41","5.05790090560913","5.45869302749634"
