"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1993","Urban Area","5.69","0","8777","0","0","3.88","14.92","92.23","5.37","6.01","0","100","1.23343205451965","1.42764139175415"
"1994","Rural Area","8.52","1.17","4317","0","0","8.05","25.81","93.16","7.99","9.05","0","100","1.99726760387421","2.47880578041077"
"1994","Urban Area","6.3","0","8620","0","0","3.92","16.64","99.12","5.95","6.65","0","100","1.22236156463623","1.40176236629486"
"1995","Rural Area","9.17","1.11","4478","0","0","8.08","29.34","99.58","8.62","9.72","0","100","1.88034188747406","2.34272599220276"
"1995","Urban Area","7","0","8886","0","0","4.18","18.51","100","6.62","7.38","0","100","1.28848171234131","1.45408940315247"
"1996","Rural Area","9.66","1.25","4433","0","0","9.6","31.94","98.29","9.09","10.23","0","100","2.09165358543396","2.50039172172546"
"1996","Urban Area","7.51","0","8685","0","0","4.52","21.37","100","7.11","7.91","0","100","1.37372469902039","1.59065628051758"
"1997","Rural Area","11.87","3.57","4366","0","0","13.2","36.43","99.14","11.28","12.46","0","100","5.04523038864136","5.90201807022095"
"1997","Urban Area","9.25","1.19","8547","0","0","8.55","26.07","100","8.85","9.65","0","100","3.55435824394226","3.99830555915833"
"1998","Rural Area","11.71","3.99","4884","0","0","13.96","34.19","100","11.16","12.26","0","100","5.16568660736084","5.93732833862305"
"1998","Urban Area","9.47","0","9439","0","0","9.35","25.21","100","9.08","9.86","0","100","3.57825064659119","3.97228789329529"
"1999","Rural Area","11.57","4.18","4728","0","0","13.8","32.43","99.97","11.02","12.12","0","100","5.59750699996948","6.47307109832764"
"1999","Urban Area","8.55","0","9040","0","0","9.35","22.72","99.94","8.19","8.91","0","100","3.56407403945923","4.09214925765991"
"2000","Rural Area","10.73","3.22","8305","0","0","12.23","31.43","99.25","10.32","11.14","0","100","4.76711750030518","5.37641954421997"
"2000","Urban Area","8.59","0","15951","0","0","9.32","22.21","100","8.31","8.87","0","100","3.16015005111694","3.52254986763"
"2001","Rural Area","11.13","3.77","7532","0","0","13","30.61","99.36","10.69","11.57","0","100","5.26409816741943","5.93491268157959"
"2001","Urban Area","8.97","1.08","14528","0","0","9.81","22.77","99.98","8.68","9.26","0","100","3.520663022995","3.82758545875549"
"2002","Rural Area","11.63","4.12","7669","0","0","14.42","32.42","99.96","11.21","12.05","0","100","4.77230930328369","5.23016166687012"
"2002","Urban Area","9.52","1.17","15483","0","0","10.01","25.84","100","9.25","9.79","0","100","2.99356174468994","3.30902624130249"
"2003","Rural Area","12.52","4.48","7349","0","0","15.19","35.39","100","12.07","12.97","0","100","5.20075941085815","5.76586723327637"
"2003","Urban Area","10.34","2","14943","0","0","11.21","27.49","100","10.05","10.63","0","100","3.37898373603821","3.76754570007324"
"2004","Rural Area","13.08","4.47","7194","0","0","16.2","38.33","100","12.61","13.55","0","100","5.27728605270386","6.05170249938965"
"2004","Urban Area","10.58","2.45","14536","0","0","11.92","28.36","100","10.28","10.88","0","100","3.53957629203796","4.00773239135742"
"2005","Rural Area","13.73","4.53","6879","0","0","18.1","39.25","100","13.24","14.22","0","100","4.99643659591675","5.63000345230103"
"2005","Urban Area","10.99","2.84","13928","0","0","12.34","29.31","100","10.68","11.3","0","100","3.45562672615051","3.87571930885315"
"2006","Rural Area","13.84","4.35","7537","0","0","15.3","43.32","100","13.35","14.33","0","100","4.63715744018555","5.3306679725647"
"2006","Urban Area","11.82","2.57","14837","0","0","12.55","33","100","11.5","12.14","0","100","3.11116337776184","3.511638879776"
"2007","Rural Area","13.26","3.57","7104","0","0","15.19","40.48","100","12.77","13.75","0","100","4.00440502166748","4.923011302948"
"2007","Urban Area","11.67","2.54","13857","0","0","11.75","35.59","100","11.34","12","0","100","2.89719104766846","3.37735748291016"
"2008","Rural Area","12.18","3.25","6658","0","0","13.54","37.82","100","11.68","12.68","0","100","3.60262012481689","4.20126581192017"
"2008","Urban Area","10.97","2.15","13026","0","0","10.96","31.5","100","10.65","11.29","0","100","2.6675136089325","3.07958936691284"
"2009","Rural Area","11.25","1.98","6320","0","0","12.46","34.37","100","10.76","11.74","0","100","2.68668866157532","3.41526508331299"
"2009","Urban Area","10.17","1.71","12038","0","0","10.42","29.07","100","9.85","10.49","0","100","2.13978052139282","2.66532063484192"
"2010","Rural Area","11.19","2.65","8372","0","0","13.03","32.31","99.33","10.68","11.7","0","100","8.37558460235596","9.09172248840332"
"2010","Urban Area","11.52","2.37","16056","0","0","11.62","36.01","100","11.16","11.88","0","100","6.32726240158081","6.7489709854126"
"2011","Rural Area","11.43","0.28","10258","0","0","11.87","37.15","100","10.97","11.89","0","100","7.1741886138916","7.98900079727173"
"2011","Urban Area","11.08","0","18754","0","0","10.6","33.42","100","10.74","11.42","0","100","6.17619848251343","6.6358118057251"
"2012","Rural Area","11.02","0","10157","0","0","11.73","33.57","100","10.58","11.46","0","100","6.82745838165283","7.47979116439819"
"2012","Urban Area","10.57","0","18114","0","0","10.43","32.2","100","10.24","10.9","0","100","5.765380859375","6.27522325515747"
"2013","Rural Area","11.04","0","10560","0","0","11.33","34.79","100","10.59","11.49","0","100","7.16655588150024","7.94101762771606"
"2013","Urban Area","10.84","0","20745","0","0","10.64","33.82","100","10.51","11.17","0","100","6.50799512863159","6.91139459609985"
"2014","Rural Area","11.01","0","9504","0","0","11.12","34.18","100","10.55","11.47","0","100","6.16725301742554","6.8335862159729"
"2014","Urban Area","11.33","0","18275","0","0","10.84","36.44","100","10.98","11.68","0","100","5.887939453125","6.3621039390564"
"2015","Rural Area","10.7","0","9380","0","0","10.48","33.6","100","10.24","11.16","0","100","5.84347820281982","6.36402940750122"
"2015","Urban Area","10.88","0","18126","0","0","9.92","34.48","100","10.52","11.24","0","100","5.32677125930786","5.72643804550171"
"2016","Rural Area","10.15","0","8598","0","0","10.52","30.55","100","9.69","10.61","0","100","5.54393815994263","6.11824369430542"
"2016","Urban Area","10.97","0","16351","0","0","9.75","35.86","100","10.61","11.33","0","100","5.14403533935547","5.46477365493774"
"2017","Rural Area","10.42","0","10262","0","0","10.06","30.87","100","9.88","10.96","0","100","5.78910398483276","6.30050468444824"
"2017","Urban Area","10.97","0","19112","0","0","9.87","34.91","100","10.53","11.41","0","100","5.76485443115234","6.12027025222778"
"2018","Rural Area","10.44","0","10090","0","0","9.62","33.09","100","9.85","11.03","0","100","5.81549310684204","6.47718667984009"
"2018","Urban Area","10.77","0","19579","0","0","9.35","33.57","100","10.3","11.24","0","100","6.41416263580322","6.86432075500488"
"2019","Rural Area","10.15","0","9895","0","0","9.74","32.19","100","9.58","10.72","0","100","4.70416069030762","5.28370380401611"
"2019","Urban Area","10.3","0","18061","0","0","9.03","30.82","100","9.82","10.78","0","272.41","4.99978542327881","5.4283127784729"
