"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","indirect migration background","(2c_gen) general maturity certificate","15.08","10.45","85","0","3.01","18.51","37.89","93.26","11.49","18.67","0","93.26","4.95352268218994","11.3782615661621"
"2002","indirect migration background","(2c_voc) vocational maturity certificate","7.6","2.37","51","0","0","7.04","20.98","99.47","0.99","14.21","0","99.47","0","6.628981590271"
"2002","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2002","indirect migration background","(3b) higher tertiary education","5.75","0","47","0","0","3.84","9.34","93.26","0.75","10.75","0","93.26","0","3.87291121482849"
"2002","no migration background","(0) in school","14.04","8.59","485","3.09","4.73","15.75","31.42","93.46","12.74","15.34","0","100","6.71063280105591","8.0035572052002"
"2002","no migration background","(1a) inadequately completed","22.2","6.86","81","0","0","28.82","72.89","100","15.69","28.71","0","100","0","14.9663257598877"
"2002","no migration background","(1b) general elementary school","9.7","0","1519","0","0","9.67","28.22","100","8.65","10.75","0","100","0","0"
"2002","no migration background","(1c) basic vocational qualification","7.89","0","5743","0","0","8.03","22.69","99.47","7.44","8.34","0","100","0","0"
"2002","no migration background","(2a) intermediate vocational","11.19","4.55","5052","0","0","13.42","30.49","100","10.71","11.67","0","100","4.79515361785889","5.36354398727417"
"2002","no migration background","(2b) intermediate general qualification","15.14","7.58","520","0","2.44","16.74","44.91","99.15","13.4","16.88","0","100","6.15874147415161","8.50278472900391"
"2002","no migration background","(2c_gen) general maturity certificate","12.5","4.57","669","0","0","12.77","40.03","99.74","11.15","13.85","0","100","4.80840587615967","5.71339845657349"
"2002","no migration background","(2c_voc) vocational maturity certificate","8.35","0","1234","0","0","9.62","20.38","100","7.52","9.18","0","100","2.57355165481567","3.63708233833313"
"2002","no migration background","(3a) lower tertiary education","6.23","0","1694","0","0","7.42","16.44","67.54","5.63","6.83","0","100","2.52002811431885","3.55419039726257"
"2002","no migration background","(3b) higher tertiary education","4.79","0","2416","0","0","5.79","12.65","47.61","4.44","5.14","0","100","2.32534766197205","2.77122354507446"
"2003","direct migration background","(0) in school","25.71","17.48","51","7","7.74","28.75","72.77","100","19.54","31.88","0","100","9.30466747283936","20.7914333343506"
"2003","direct migration background","(1a) inadequately completed","23.01","10.19","183","0","0","32.55","82.87","100","18.94","27.08","0","100","4.47390222549438","13.0119609832764"
"2003","direct migration background","(1b) general elementary school","16.64","7.53","613","0","0","20.4","49.15","100","14.89","18.39","0","100","6.04366683959961","9.10479354858398"
"2003","direct migration background","(1c) basic vocational qualification","14.52","7.65","756","0","0","18.49","37.35","100","13.12","15.92","0","100","6.26688766479492","8.68034648895264"
"2003","direct migration background","(2a) intermediate vocational","9.86","2.78","156","0","0","16.87","28.76","84.93","7.5","12.22","0","100","0.633445084095001","8.17482089996338"
"2003","direct migration background","(2b) intermediate general qualification","17.02","7.1","54","0","0","21.83","59.45","100","10.77","23.27","0","100","7.11214399337769","18.6323280334473"
"2003","direct migration background","(2c_gen) general maturity certificate","31.76","14.13","125","0","5.77","59.78","97.91","100","26.97","36.55","0","100","9.84998607635498","15.8189182281494"
"2003","direct migration background","(2c_voc) vocational maturity certificate","20.53","11.02","292","0","3.6","22.66","53.48","100","17.98","23.08","0","100","7.78810739517212","10.350622177124"
"2003","direct migration background","(3a) lower tertiary education","10.63","4.8","85","0","0","11.81","22.58","100","5.79","15.47","0","100","0","8.30912208557129"
"2003","direct migration background","(3b) higher tertiary education","17.54","5.27","288","0","0","17.35","76.95","100","14.66","20.42","0","100","3.85545802116394","6.25"
"2003","indirect migration background","(0) in school","20.36","12.09","71","1.5","5.88","22.47","53.48","99.86","15.92","24.8","0.83","99.86","8.82858753204346","15.251033782959"
"2003","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","indirect migration background","(1b) general elementary school","20.34","12.8","119","0","5.28","25.54","50.02","100","15.8","24.88","0","100","10.242112159729","16.9009075164795"
"2003","indirect migration background","(1c) basic vocational qualification","19.38","9.82","139","0","0","21.25","99.68","100","15.33","23.43","0","100","4.87778425216675","9.71528816223145"
"2003","indirect migration background","(2a) intermediate vocational","11.76","3.93","133","0","0","16.98","33.73","73.68","8.82","14.7","0","73.68","3.1406672000885","7.60358238220215"
"2003","indirect migration background","(2b) intermediate general qualification","13.35","4.75","74","0","0","12.57","34.45","94.12","9.14","17.56","0","94.12","4.20195007324219","8.16976165771484"
"2003","indirect migration background","(2c_gen) general maturity certificate","15.59","9.37","85","0","0.24","20.51","43","100","11.79","19.39","0","100","5.17003679275513","13.4436073303223"
"2003","indirect migration background","(2c_voc) vocational maturity certificate","5.86","0","57","0","0","5.37","11.47","100","-0.14","11.86","0","100","0","5.36752271652222"
"2003","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2003","indirect migration background","(3b) higher tertiary education","4.37","0","47","0","0","4","7.2","100","-0.14","8.88","0","100","0","3.77984499931335"
"2003","no migration background","(0) in school","16.29","8.99","496","3.16","5.01","15.55","36.76","100","14.7","17.88","0","100","7.40236330032349","9.05458068847656"
"2003","no migration background","(1a) inadequately completed","23.74","7.74","89","0","0","42.66","72.43","100","17.24","30.24","0","100","0","14.8912172317505"
"2003","no migration background","(1b) general elementary school","10.85","0","1438","0","0","11.03","35.69","100","9.7","12","0","100","0","0"
"2003","no migration background","(1c) basic vocational qualification","8.44","0","5451","0","0","8.28","22.74","100","7.96","8.92","0","100","0","0"
"2003","no migration background","(2a) intermediate vocational","11.98","5.08","4877","0","0","14.33","32.83","99.96","11.46","12.5","0","100","5.5180025100708","6.08131551742554"
"2003","no migration background","(2b) intermediate general qualification","17.31","9.2","506","0","2.57","19.86","53.59","100","15.45","19.17","0","100","7.21370601654053","9.64987850189209"
"2003","no migration background","(2c_gen) general maturity certificate","12.15","5.02","656","0","0","13.96","34.7","93.71","10.84","13.46","0","100","5.14247560501099","6.63737297058105"
"2003","no migration background","(2c_voc) vocational maturity certificate","7.83","1.32","1227","0","0","10.09","20.86","93.71","7.05","8.61","0","100","3.09319758415222","4.32220029830933"
"2003","no migration background","(3a) lower tertiary education","7.16","0.77","1623","0","0","8.4","18.32","79.26","6.5","7.82","0","100","2.90529489517212","3.96715188026428"
"2003","no migration background","(3b) higher tertiary education","5.26","0.87","2309","0","0","6.61","14.2","43.48","4.88","5.64","0","100","2.40910458564758","2.92548561096191"
"2004","direct migration background","(0) in school","22.78","14.75","62","4.36","7.33","28.72","45.53","93.12","17.83","27.73","0","93.12","9.41919994354248","23.3141002655029"
"2004","direct migration background","(1a) inadequately completed","18.13","11.24","176","0","0","25.28","45.11","100","14.5","21.76","0","100","6.77096700668335","13.7480669021606"
"2004","direct migration background","(1b) general elementary school","18.16","7.88","574","0","0","23.31","64.95","100","16.12","20.2","0","100","6.77096700668335","9.88446712493896"
"2004","direct migration background","(1c) basic vocational qualification","16.74","8.31","731","0","0","19.39","44.18","100","15.09","18.39","0","100","6.56763076782227","9.63197994232178"
"2004","direct migration background","(2a) intermediate vocational","9.38","4.4","157","0","0","12.85","22.43","61.14","6.91","11.85","0","100","3.28270292282104","8.19672107696533"
"2004","direct migration background","(2b) intermediate general qualification","15.43","6.18","47","0","0","22.06","39.16","100","8.45","22.41","0","100","6.06100368499756","20.4501113891602"
"2004","direct migration background","(2c_gen) general maturity certificate","24.23","12.16","117","0","4.66","37.53","86.31","100","19.78","28.68","0","100","8.46820449829102","16.9548301696777"
"2004","direct migration background","(2c_voc) vocational maturity certificate","18.03","11.25","284","0","4.47","18.86","45.53","100","15.49","20.57","0","100","7.23338508605957","11.3823194503784"
"2004","direct migration background","(3a) lower tertiary education","8.82","0.11","81","0","0","8.58","21.09","99.16","4.4","13.24","0","99.16","0","7.48132705688477"
"2004","direct migration background","(3b) higher tertiary education","17.69","5.86","279","0","0","22.87","65.63","100","15.04","20.34","0","100","4.09514379501343","6.30802822113037"
"2004","indirect migration background","(0) in school","22.59","15.55","82","6.42","9.99","21.72","77.78","99.16","17.46","27.72","0","100","9.77249717712402","13.583740234375"
"2004","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","indirect migration background","(1b) general elementary school","31.9","18.07","125","0.6","8.63","50.56","91.61","100","26.56","37.24","0","100","10.4263210296631","18.9212856292725"
"2004","indirect migration background","(1c) basic vocational qualification","19.84","10.08","134","0","3.49","22.77","52.52","100","15.82","23.86","0","100","6.83381414413452","10.7843360900879"
"2004","indirect migration background","(2a) intermediate vocational","9.23","6.81","132","0","0","13.23","26.75","52.88","6.59","11.87","0","95.7","4.22274541854858","8.63454341888428"
"2004","indirect migration background","(2b) intermediate general qualification","20.65","6.63","71","0","0","20.22","82.64","100","14.72","26.58","0","100","5.56276655197144","12.4656753540039"
"2004","indirect migration background","(2c_gen) general maturity certificate","12.97","5.45","87","0","0","17.75","46.5","66.53","9.8","16.14","0","66.53","4.0946102142334","9.97550010681152"
"2004","indirect migration background","(2c_voc) vocational maturity certificate","10.72","2.97","60","0","0","15.31","39.55","82.78","5.21","16.23","0","100","1.96329891681671","10.234712600708"
"2004","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","indirect migration background","(3b) higher tertiary education","10.5","2.79","43","0","0","6.72","57.57","65.61","5.7","15.3","0","65.61","0","4.84042072296143"
"2004","no migration background","(0) in school","16.8","9.87","497","3.98","6.05","18.51","37.24","100","15.23","18.37","0","100","8.55258560180664","9.81354236602783"
"2004","no migration background","(1a) inadequately completed","18.14","0.96","83","0","0","23.3","68.77","100","11.49","24.79","0","100","0","14.1139574050903"
"2004","no migration background","(1b) general elementary school","11.03","0","1329","0","0","11.17","41.69","100","9.87","12.19","0","100","0","0"
"2004","no migration background","(1c) basic vocational qualification","8.65","0","5238","0","0","8.94","24.69","100","8.16","9.14","0","100","0","0"
"2004","no migration background","(2a) intermediate vocational","12.47","4.98","4738","0","0","14.3","32.44","100","11.92","13.02","0","100","5.42336130142212","6.14287137985229"
"2004","no migration background","(2b) intermediate general qualification","16.95","7.55","494","0","1.94","19.73","50","99.84","15.05","18.85","0","100","6.43178749084473","9.16544342041016"
"2004","no migration background","(2c_gen) general maturity certificate","13.18","5.66","647","0","0","16.77","39.79","95.09","11.87","14.49","0","98.9","5.3919997215271","6.83890962600708"
"2004","no migration background","(2c_voc) vocational maturity certificate","8.76","3","1227","0","0","11.01","22.73","97.33","7.92","9.6","0","100","3.43545508384705","4.69571828842163"
"2004","no migration background","(3a) lower tertiary education","7.6","0","1612","0","0","8.98","19.44","91.8","6.89","8.31","0","100","2.74964594841003","3.77181339263916"
"2004","no migration background","(3b) higher tertiary education","5.55","0","2278","0","0","6.83","14.39","55.16","5.14","5.96","0","100","2.36268782615662","2.96745681762695"
"2005","direct migration background","(0) in school","33.87","19.09","55","5.21","12.14","49.99","84.55","100","26.66","41.08","0","100","12.8834352493286","22.7726058959961"
"2005","direct migration background","(1a) inadequately completed","22.75","15.66","165","0","0","34.49","63.85","100","18.17","27.33","0","100","9.6195650100708","18.9876766204834"
"2005","direct migration background","(1b) general elementary school","20.83","10.43","521","0","0","26.29","62.78","100","18.6","23.06","0","100","7.77009248733521","12.2402877807617"
"2005","direct migration background","(1c) basic vocational qualification","15.66","7.79","675","0","0","20.74","45.89","100","14.04","17.28","0","100","6.32227182388306","9.77132987976074"
"2005","direct migration background","(2a) intermediate vocational","10.62","4.49","149","0","0","12.75","24.7","85.71","7.49","13.75","0","100","3.8175311088562","7.58020114898682"
"2005","direct migration background","(2b) intermediate general qualification","19.74","9.43","49","0","4.1","29.31","43.13","100","11.61","27.87","0","100","6.42487049102783","23.0215835571289"
"2005","direct migration background","(2c_gen) general maturity certificate","26.25","14.68","108","0","6.45","36.02","93.62","100","21.06","31.44","0","100","8.1119384765625","15.6594047546387"
"2005","direct migration background","(2c_voc) vocational maturity certificate","15.79","9.72","269","0","3.17","18.34","40.08","100","13.31","18.27","0","100","7.1274299621582","10.7158393859863"
"2005","direct migration background","(3a) lower tertiary education","8.75","2.11","75","0","0","8.08","29.76","91.49","5.1","12.4","0","91.49","0","6.71328687667847"
"2005","direct migration background","(3b) higher tertiary education","21.09","5.68","265","0","0","28.03","78.57","100","18.07","24.11","0","100","4.27008295059204","6.52410745620728"
"2005","indirect migration background","(0) in school","22.35","13","91","5.92","8.25","18.15","69.14","100","17.03","27.67","0","100","9.62561702728271","15.1898736953735"
"2005","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2005","indirect migration background","(1b) general elementary school","25.64","14.99","117","0","6.94","26.28","79.05","100","20.13","31.15","0","100","12.9529685974121","18.9412117004395"
"2005","indirect migration background","(1c) basic vocational qualification","15.95","10.94","146","0","3.26","17.39","34.85","100","12.12","19.78","0","100","5.9484338760376","10.5880575180054"
"2005","indirect migration background","(2a) intermediate vocational","8.96","6.26","127","0","0","12","19.68","62.48","6","11.92","0","97.83","4.11412572860718","8.61699104309082"
"2005","indirect migration background","(2b) intermediate general qualification","15.53","9.65","70","0","3.61","23.29","36.87","77.23","10.56","20.5","0","99.68","8.58217620849609","18.1900825500488"
"2005","indirect migration background","(2c_gen) general maturity certificate","22.26","11.65","89","0","3.32","31.35","71.43","88.77","17.86","26.66","0","88.77","6.74672794342041","13.544017791748"
"2005","indirect migration background","(2c_voc) vocational maturity certificate","11.21","5.48","57","0","0","10.12","33.86","100","5.01","17.41","0","100","1.21600258350372","9.22556591033936"
"2005","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2005","indirect migration background","(3b) higher tertiary education","6.2","3.22","48","0","0","9.86","12.61","58.48","2.32","10.08","0","63.77","0","6.4622163772583"
"2005","no migration background","(0) in school","16.98","9.37","509","4.02","5.91","17.92","40.93","100","15.35","18.61","0","100","8.03443336486816","9.38065910339355"
"2005","no migration background","(1a) inadequately completed","23.42","6.69","79","0","0","37.78","75.68","100","16.01","30.83","0","100","0","23.1267261505127"
"2005","no migration background","(1b) general elementary school","12.24","0","1238","0","0","12.89","42.11","100","10.96","13.52","0","100","0","0"
"2005","no migration background","(1c) basic vocational qualification","8.89","0","4931","0","0","8.91","25.65","100","8.38","9.4","0","100","0","0"
"2005","no migration background","(2a) intermediate vocational","12.51","4.8","4541","0","0","14.53","34.02","99.93","11.95","13.07","0","100","5.00430631637573","5.74621152877808"
"2005","no migration background","(2b) intermediate general qualification","17.96","9.84","462","0","2.58","23.29","46.96","99.97","15.97","19.95","0","100","7.7525749206543","10.2389078140259"
"2005","no migration background","(2c_gen) general maturity certificate","14.23","5.18","602","0","0","15.92","39.78","98.33","12.6","15.86","0","100","5.18552684783936","6.77152633666992"
"2005","no migration background","(2c_voc) vocational maturity certificate","9.64","3.81","1194","0","0","12.67","23.32","99.31","8.78","10.5","0","100","3.37818074226379","4.85128498077393"
"2005","no migration background","(3a) lower tertiary education","7.29","0","1557","0","0","8.21","19.24","89.8","6.59","7.99","0","100","2.45813632011414","3.50968313217163"
"2005","no migration background","(3b) higher tertiary education","5.57","0","2213","0","0","6.57","14.38","59.84","5.16","5.98","0","100","2.00808453559875","2.72660446166992"
"2006","direct migration background","(0) in school","45.83","24.02","40","0","9.39","99.39","100","100","34.19","57.47","0","100","10.6449089050293","28.4299297332764"
"2006","direct migration background","(1a) inadequately completed","28.99","11.55","149","0","0","47.9","99.11","100","23.46","34.52","0","100","5.12072849273682","15.6229543685913"
"2006","direct migration background","(1b) general elementary school","20.62","9.11","502","0","0","25.91","69.08","100","18.17","23.07","0","100","7.40711069107056","11.9074764251709"
"2006","direct migration background","(1c) basic vocational qualification","17.62","7.81","676","0","0","20.16","57.11","100","15.78","19.46","0","100","6.56296634674072","9.48458480834961"
"2006","direct migration background","(2a) intermediate vocational","14.37","6.63","154","0","0","19.6","41.68","100","11.18","17.56","0","100","2.90237474441528","7.50122547149658"
"2006","direct migration background","(2b) intermediate general qualification","22.75","18.39","46","0","5.07","24.02","63.59","100","14.68","30.82","0","100","10.6309566497803","23.9587936401367"
"2006","direct migration background","(2c_gen) general maturity certificate","30.61","16.3","116","0","6.33","40.58","99.39","100","24.89","36.33","0","100","9.82038497924805","18.2934379577637"
"2006","direct migration background","(2c_voc) vocational maturity certificate","17.13","10.49","288","0","1.08","21.77","34.72","100","14.47","19.79","0","100","7.73836946487427","10.7366952896118"
"2006","direct migration background","(3a) lower tertiary education","9.74","3.6","77","0","0","13.19","31.36","86.44","6.37","13.11","0","86.44","0","8.80880928039551"
"2006","direct migration background","(3b) higher tertiary education","25.07","7.04","290","0","0","29.95","98.65","100","21.97","28.17","0","100","3.99431920051575","7.03530979156494"
"2006","indirect migration background","(0) in school","24.64","15.34","85","7.54","8.2","25.66","72.76","99.63","19.34","29.94","1.34","99.75","11.7310991287231","19.9132804870605"
"2006","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","indirect migration background","(1b) general elementary school","25.09","11.44","118","0","4.04","35.2","71.76","100","19.43","30.75","0","100","11.4081115722656","19.7611827850342"
"2006","indirect migration background","(1c) basic vocational qualification","20.76","11.58","143","0","5","23.17","62.13","100","16.44","25.08","0","100","7.79929828643799","12.5910797119141"
"2006","indirect migration background","(2a) intermediate vocational","12.46","4.95","136","0","0","12.55","35.52","100","8.63","16.29","0","100","3.50258708000183","8.05298042297363"
"2006","indirect migration background","(2b) intermediate general qualification","19.65","9.79","72","0","5.63","25.06","48.57","100","13.71","25.59","0","100","7.70674324035645","17.3334465026855"
"2006","indirect migration background","(2c_gen) general maturity certificate","20.9","8.18","89","0","3.77","26.78","80.27","98.36","15.6","26.2","0","99.61","5.18060636520386","9.98128509521484"
"2006","indirect migration background","(2c_voc) vocational maturity certificate","8.48","2.44","64","0","0","9.47","28.6","100","2.77","14.19","0","100","2.16042160987854","9.19088459014893"
"2006","indirect migration background","(3a) lower tertiary education","10.7","4.02","30","0","0","16.85","24.56","66.01","5.77","15.63","0","66.01","0","13.17649269104"
"2006","indirect migration background","(3b) higher tertiary education","3.41","2.45","47","0","0","4.98","7.41","24.52","1.57","5.25","0","25.44","0","5.18984508514404"
"2006","no migration background","(0) in school","16.67","8.81","525","3.2","5.26","15.82","45.88","97.59","15.06","18.28","0","100","7.82023620605469","9.29858112335205"
"2006","no migration background","(1a) inadequately completed","22.27","9.22","87","0","0","28.25","83.22","100","15.42","29.12","0","100","0","13.9167108535767"
"2006","no migration background","(1b) general elementary school","14.21","0","1375","0","0","13.6","60.33","100","12.86","15.56","0","100","0","0"
"2006","no migration background","(1c) basic vocational qualification","8.95","0","5373","0","0","9.11","25.21","100","8.45","9.45","0","100","0","0"
"2006","no migration background","(2a) intermediate vocational","12.64","4.57","4899","0","0","14.01","37.03","100","12.08","13.2","0","100","4.76350021362305","5.45471096038818"
"2006","no migration background","(2b) intermediate general qualification","17.36","9.22","493","0","2.74","20.65","52.24","100","15.4","19.32","0","100","7.15166473388672","9.98003959655762"
"2006","no migration background","(2c_gen) general maturity certificate","15.02","5.66","627","0","0","17.34","49.41","100","13.42","16.62","0","100","5.3259654045105","6.93792009353638"
"2006","no migration background","(2c_voc) vocational maturity certificate","9.84","3.47","1286","0","0","11.56","26.57","99.02","9.01","10.67","0","100","3.1540949344635","4.45696353912354"
"2006","no migration background","(3a) lower tertiary education","7","0","1701","0","0","7.8","17.16","96.33","6.33","7.67","0","100","1.09598171710968","3.01374411582947"
"2006","no migration background","(3b) higher tertiary education","5.32","0","2445","0","0","6.5","13.85","54.37","4.92","5.72","0","100","1.8124920129776","2.57853865623474"
"2007","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2007","direct migration background","(1a) inadequately completed","26.98","7.04","129","0","0","48.3","93.71","100","21.36","32.6","0","100","4.96031761169434","13.0517692565918"
"2007","direct migration background","(1b) general elementary school","18.31","7.22","443","0","0","23.98","54.76","100","15.88","20.74","0","100","6.53950977325439","11.585844039917"
"2007","direct migration background","(1c) basic vocational qualification","17.41","6.09","590","0","0","21.01","54.76","100","15.43","19.39","0","100","4.85721445083618","8.24734020233154"
"2007","direct migration background","(2a) intermediate vocational","17.51","9.83","145","0","0","19.1","53.33","100","14.15","20.87","0","100","4.72539281845093","9.71762084960938"
"2007","direct migration background","(2b) intermediate general qualification","18.11","17.74","36","0","0","27.73","40.62","57.66","10.66","25.56","0","100","6.79511690139771","27.7302837371826"
"2007","direct migration background","(2c_gen) general maturity certificate","28.47","11.39","114","0","3.91","48.38","91.2","100","22.93","34.01","0","100","6.92780113220215","15.3841600418091"
"2007","direct migration background","(2c_voc) vocational maturity certificate","16.41","8.08","262","0","0","20.3","45.61","100","13.68","19.14","0","100","6.59634828567505","10.2592945098877"
"2007","direct migration background","(3a) lower tertiary education","13.98","2.36","76","0","0","13.61","48.71","100","9.43","18.53","0","100","0","6.14382982254028"
"2007","direct migration background","(3b) higher tertiary education","21.92","5.08","271","0","0","26.23","96.13","100","18.99","24.85","0","100","3.56405854225159","6.44739389419556"
"2007","indirect migration background","(0) in school","33.25","15.86","95","6.65","11.36","46.16","91.2","100","27.57","38.93","0","100","12.2274789810181","18.8990516662598"
"2007","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","indirect migration background","(1b) general elementary school","24.87","11.94","108","0","5.05","27.44","85.25","100","18.79","30.95","0","100","10.6281776428223","18.068660736084"
"2007","indirect migration background","(1c) basic vocational qualification","21.52","10.35","137","0","4.85","29.21","62.08","99.49","17.29","25.75","0","100","5.94747686386108","10.8661909103394"
"2007","indirect migration background","(2a) intermediate vocational","19.96","8.46","131","0","0","22.14","59.14","100","15.91","24.01","0","100","4.61305665969849","10.1637849807739"
"2007","indirect migration background","(2b) intermediate general qualification","25.63","10.07","65","0","6.86","25.31","98.65","100","19.73","31.53","0","100","7.30165433883667","16.9442920684814"
"2007","indirect migration background","(2c_gen) general maturity certificate","12.96","7.24","79","0","2.34","14.12","36.75","65.38","9.39","16.53","0","93.75","6.21897649765015","10.6921129226685"
"2007","indirect migration background","(2c_voc) vocational maturity certificate","7.45","2.77","61","0","0","8.45","14.1","100","2.57","12.33","0","100","0","6.8814001083374"
"2007","indirect migration background","(3a) lower tertiary education","12.8","5.71","30","0","0","10.9","32.6","93.88","6.07","19.53","0","93.88","0","8.89766216278076"
"2007","indirect migration background","(3b) higher tertiary education","3.06","0","56","0","0","5.31","9.22","19.06","1.35","4.77","0","26.68","0","5.30942106246948"
"2007","no migration background","(0) in school","16.43","9.68","505","3.5","6.15","15.77","36.08","100","14.82","18.04","0","100","8.59035491943359","9.97756004333496"
"2007","no migration background","(1a) inadequately completed","24.07","13.76","82","0","0","33.52","75.34","100","16.77","31.37","0","100","0","19.216459274292"
"2007","no migration background","(1b) general elementary school","15.39","0","1215","0","0","15.66","66.48","100","13.9","16.88","0","100","0","0"
"2007","no migration background","(1c) basic vocational qualification","8.55","0","4927","0","0","8.55","23.52","100","8.03","9.07","0","100","0","0"
"2007","no migration background","(2a) intermediate vocational","11.97","3.97","4618","0","0","13.32","34.94","100","11.4","12.54","0","100","4.31239557266235","5.10666513442993"
"2007","no migration background","(2b) intermediate general qualification","17.66","8.59","455","0","2.44","21.12","50.15","100","15.6","19.72","0","100","7.53669452667236","9.41091251373291"
"2007","no migration background","(2c_gen) general maturity certificate","14.18","6.08","622","0","0","17.46","40.71","96.6","12.63","15.73","0","100","5.73699235916138","7.37434673309326"
"2007","no migration background","(2c_voc) vocational maturity certificate","9.37","2.86","1240","0","0","11.17","19.6","99.66","8.52","10.22","0","100","3.00397300720215","4.54109859466553"
"2007","no migration background","(3a) lower tertiary education","7.03","0","1608","0","0","7.83","16.73","85.67","6.35","7.71","0","100","1.04191994667053","2.64741277694702"
"2007","no migration background","(3b) higher tertiary education","5.49","0","2360","0","0","5.74","13.58","86.89","5.04","5.94","0","100","1.19024610519409","2.154541015625"
"2008","direct migration background","(0) in school","","","","","","","","","","","","","",""
"2008","direct migration background","(1a) inadequately completed","25.82","6.91","111","0","0","48.97","83.27","100","19.81","31.83","0","100","4.87560081481934","15.4948673248291"
"2008","direct migration background","(1b) general elementary school","18.36","6.2","401","0","0","24.8","53.42","100","15.7","21.02","0","100","5.25516748428345","9.58284568786621"
"2008","direct migration background","(1c) basic vocational qualification","15.66","5.7","520","0","0","20.28","45.92","100","13.71","17.61","0","100","4.60177373886108","8.00658512115479"
"2008","direct migration background","(2a) intermediate vocational","15.31","7.29","135","0","0","20.34","43.83","100","11.86","18.76","0","100","2.86800789833069","9.47765254974365"
"2008","direct migration background","(2b) intermediate general qualification","17.23","14.26","31","0","0","22.36","35.55","93.48","8.6","25.86","0","93.48","3.42279267311096","22.3609428405762"
"2008","direct migration background","(2c_gen) general maturity certificate","30.69","14.38","101","0","3.66","50.13","100","100","24.75","36.63","0","100","8.3486213684082","19.1074714660645"
"2008","direct migration background","(2c_voc) vocational maturity certificate","13.63","6.76","241","0","0","17.39","31.73","100","11.11","16.15","0","100","6.34539127349854","9.66529178619385"
"2008","direct migration background","(3a) lower tertiary education","12.64","2.73","73","0","0","10.22","37.67","99.22","7.72","17.56","0","99.22","0","7.36527681350708"
"2008","direct migration background","(3b) higher tertiary education","21.68","6.56","241","0","0","27.84","89.81","100","18.57","24.79","0","100","2.78993439674377","6.18958187103271"
"2008","indirect migration background","(0) in school","27.87","14.61","98","5.62","9.44","37.62","60.52","100","22.47","33.27","1.34","100","11.3179817199707","19.1529331207275"
"2008","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"2008","indirect migration background","(1b) general elementary school","23.99","6.61","105","0","0","31.17","83.27","100","17.84","30.14","0","100","9.1074857711792","19.1340980529785"
"2008","indirect migration background","(1c) basic vocational qualification","16.88","11.4","133","0","4.68","19.13","46.33","75.39","13.57","20.19","0","100","5.74877119064331","11.9264278411865"
"2008","indirect migration background","(2a) intermediate vocational","17.01","8.28","124","0","0","19.13","59.65","99.92","13.64","20.38","0","99.92","4.67446994781494","9.46446514129639"
"2008","indirect migration background","(2b) intermediate general qualification","21.91","9.85","69","0","6.68","20.32","89.84","89.84","16.48","27.34","0","89.84","7.6523323059082","15.9581880569458"
"2008","indirect migration background","(2c_gen) general maturity certificate","13.42","4.13","77","0","0","13.45","56.19","64.77","9.14","17.7","0","89.46","4.14191913604736","10.2497873306274"
"2008","indirect migration background","(2c_voc) vocational maturity certificate","10.99","4.34","52","0","1.27","10.58","28.6","100","6.11","15.87","0","100","3.14837217330933","8.87295722961426"
"2008","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2008","indirect migration background","(3b) higher tertiary education","3.71","0.97","62","0","0","6.22","7.03","49.79","1.2","6.22","0","49.79","0","3.23766207695007"
"2008","no migration background","(0) in school","13.31","9.77","446","3.78","6.34","14.66","24.6","100","11.95","14.67","0","100","8.37411594390869","9.72819805145264"
"2008","no migration background","(1a) inadequately completed","22.96","4.94","72","0","0","31.41","82.26","100","15.11","30.81","0","100","0","16.5896263122559"
"2008","no migration background","(1b) general elementary school","14.62","0","1110","0","0","14.8","57.38","100","13.09","16.15","0","100","0","0"
"2008","no migration background","(1c) basic vocational qualification","8.08","0","4622","0","0","7.49","22.1","100","7.57","8.59","0","100","0","0"
"2008","no migration background","(2a) intermediate vocational","10.77","3.22","4395","0","0","11.53","27.59","100","10.22","11.32","0","100","3.79178857803345","4.57125425338745"
"2008","no migration background","(2b) intermediate general qualification","16.09","7.12","413","0","0","16.95","43.26","100","13.96","18.22","0","100","6.80704402923584","8.69933605194092"
"2008","no migration background","(2c_gen) general maturity certificate","17.45","6.54","563","0","0","17.77","60.63","100","15.67","19.23","0","100","5.43066215515137","6.97196817398071"
"2008","no migration background","(2c_voc) vocational maturity certificate","8.38","1.9","1158","0","0","9.74","18.59","99.94","7.5","9.26","0","100","2.97954535484314","4.00973129272461"
