"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2018","direct migration background","Urban Area","20.87","5.87","5879","0","0","26.62","82.07","100","19.8","21.94","0","100","46.4990425109863","53.2201271057129"
"2018","indirect migration background","Rural Area","14.04","5.08","345","0","0","16.33","43.43","100","11.56","16.52","0","100","8.36427307128906","11.8817949295044"
"2018","indirect migration background","Urban Area","18.16","7.43","1474","0","0","20.6","62.99","100","16.84","19.48","0","100","9.17197418212891","10.607611656189"
"2018","no migration background","Rural Area","8.97","0","7730","0","0","8.6","27.14","100","8.53","9.41","0","100","3.21513795852661","4.08909940719604"
"2018","no migration background","Urban Area","7.49","0","12226","0","0","6.84","19.36","100","7.16","7.82","0","100","2.51287198066711","3.23578810691833"
"2019","direct migration background","Rural Area","22.26","6.22","1862","0","0","33.88","82.97","100","20.38","24.14","0","100","34.440559387207","47.7606735229492"
"2019","direct migration background","Urban Area","20.08","5.02","5054","0","0","24.84","81.12","100","18.9","21.26","0","272.41","40.5181427001953","49.6693992614746"
"2019","indirect migration background","Rural Area","12.43","5.8","347","0","0","18.4","33.96","89.86","9.96","14.9","0","100","6.89775323867798","10.2797479629517"
"2019","indirect migration background","Urban Area","17.49","6.64","1325","0","0","20.83","63.71","100","16.09","18.89","0","100","6.96578454971313","8.2782154083252"
"2019","no migration background","Rural Area","8.61","0","7686","0","0","8.41","25.77","100","8.2","9.02","0","100","2.26964735984802","3.04931640625"
"2019","no migration background","Urban Area","6.98","0","11682","0","0","6.79","17.76","96.23","6.68","7.28","0","100","1.66306793689728","2.36161470413208"
