"plh0042","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","1985","Couple + C. LE 16 ","Female","147","0.24317184210821","0.206988681966835","0.279355002249586"
"Some worries","1985","Couple + C. LE 16 ","Male","388","0.305803992949776","0.279515256113537","0.332092729786014"
"Some worries","1985","Couple + C. LE and GT 16","Female","95","0.303478966310544","0.250007716278919","0.35695021634217"
"Some worries","1985","Couple + C. LE and GT 16","Male","205","0.315481744210761","0.277727460693249","0.353236027728273"
"Some worries","1985","Single parent ","Female","64","0.362171824047737","0.292725644340936","0.431618003754538"
"Some worries","1985","Single parent ","Male","32","0.322134481534754","0.235203020186715","0.409065942882793"
"Big worries","1986","(Married) couple without C. ","Female","70","0.121698077503121","0.0941486084100503","0.149247546596191"
"Big worries","1986","(Married) couple without C. ","Male","90","0.119008143330816","0.094742359351492","0.143273927310139"
"Big worries","1986","1-pers.-HH","Female","23","","",""
"Big worries","1986","1-pers.-HH","Male","33","0.106088151627815","0.0714709396525539","0.140705363603075"
"Big worries","1986","Couple + C. GT 16 ","Female","64","0.110986108111202","0.0828561607648072","0.139116055457597"
"Big worries","1986","Couple + C. GT 16 ","Male","122","0.137870963068954","0.113375914576016","0.162366011561892"
"Big worries","1986","Couple + C. LE 16 ","Female","47","0.0666818636631601","0.0443875416312145","0.0889761856951057"
"Big worries","1986","Couple + C. LE 16 ","Male","155","0.124527676906623","0.104631968336449","0.144423385476798"
"Big worries","1986","Couple + C. LE and GT 16","Female","48","0.160285725119727","0.116031033502305","0.20454041673715"
"Big worries","1986","Couple + C. LE and GT 16","Male","101","0.157555962018239","0.126060028651773","0.189051895384705"
"Big worries","1986","Single parent ","Female","32","0.13988980840416","0.0875930436007953","0.192186573207525"
"Big worries","1986","Single parent ","Male","16","","",""
"No worries","1986","(Married) couple without C. ","Female","334","0.646717716845517","0.606439728955655","0.686995704735379"
"No worries","1986","(Married) couple without C. ","Male","404","0.610929594829355","0.574392861054741","0.647466328603969"
"No worries","1986","1-pers.-HH","Female","145","0.67556105374848","0.61312721925794","0.737994888239019"
"No worries","1986","1-pers.-HH","Male","175","0.599730305189331","0.544653891708567","0.654806718670094"
"No worries","1986","Couple + C. GT 16 ","Female","273","0.607011028437389","0.563272032768033","0.650750024106745"
"No worries","1986","Couple + C. GT 16 ","Male","412","0.56862599051031","0.533437867350177","0.603814113670444"
"No worries","1986","Couple + C. LE 16 ","Female","291","0.640157858605666","0.597265976386443","0.68304974082489"
"No worries","1986","Couple + C. LE 16 ","Male","553","0.56483206528088","0.53495806557558","0.594706064986181"
"No worries","1986","Couple + C. LE and GT 16","Female","140","0.600547949519095","0.541466342549692","0.659629556488498"
"No worries","1986","Couple + C. LE and GT 16","Male","235","0.52803369855036","0.48487653963805","0.57119085746267"
"No worries","1986","Single parent ","Female","78","0.504899996701664","0.429520386511804","0.580279606891524"
"No worries","1986","Single parent ","Male","60","0.545812605685485","0.451472681865343","0.640152529505628"
"Some worries","1986","(Married) couple without C. ","Female","137","0.231584205651363","0.196037278166005","0.267131133136721"
"Some worries","1986","(Married) couple without C. ","Male","190","0.270062261839829","0.236789036653915","0.303335487025743"
"Some worries","1986","1-pers.-HH","Female","48","0.21647988948702","0.161556786168976","0.271402992805063"
"Some worries","1986","1-pers.-HH","Male","96","0.294181543182855","0.242958483607588","0.345404602758122"
"Some worries","1986","Couple + C. GT 16 ","Female","142","0.28200286345141","0.241706259262836","0.322299467639983"
"Some worries","1986","Couple + C. GT 16 ","Male","227","0.293503046420736","0.261149848386077","0.325856244455395"
"Some worries","1986","Couple + C. LE 16 ","Female","143","0.293160277731174","0.252479561662096","0.333840993800251"
"Some worries","1986","Couple + C. LE 16 ","Male","350","0.310640257812496","0.282756128704852","0.338524386920141"
"Some worries","1986","Couple + C. LE and GT 16","Female","76","0.239166325361178","0.187709734907468","0.290622915814888"
"Some worries","1986","Couple + C. LE and GT 16","Male","178","0.314410339431401","0.274273139579369","0.354547539283432"
"Some worries","1986","Single parent ","Female","59","0.355210194894176","0.283056839733295","0.427363550055056"
"Some worries","1986","Single parent ","Male","31","0.351934173524919","0.261445028975875","0.442423318073963"
"Big worries","1987","(Married) couple without C. ","Female","53","0.0806842687580085","0.0574757707724653","0.103892766743552"
"Big worries","1987","(Married) couple without C. ","Male","72","0.0993253332688912","0.076794993253667","0.121855673284116"
"Big worries","1987","1-pers.-HH","Female","24","","",""
"Big worries","1987","1-pers.-HH","Male","35","0.0987201881378151","0.0649665746911078","0.132473801584522"
"Big worries","1987","Couple + C. GT 16 ","Female","56","0.0958678462811953","0.0699583067094759","0.121777385852915"
"Big worries","1987","Couple + C. GT 16 ","Male","105","0.11872904762461","0.0963838926685512","0.14107420258067"
"Big worries","1987","Couple + C. LE 16 ","Female","53","0.0834967948261384","0.0588773010882106","0.108116288564066"
"Big worries","1987","Couple + C. LE 16 ","Male","122","0.0957993983811905","0.0780481083992118","0.113550688363169"
"Big worries","1987","Couple + C. LE and GT 16","Female","40","0.102667624658903","0.0664633680331503","0.138871881284655"
"Big worries","1987","Couple + C. LE and GT 16","Male","74","0.116151910393644","0.0875479239017034","0.144755896885585"
"Big worries","1987","Single parent ","Female","22","","",""
"Big worries","1987","Single parent ","Male","10","","",""
"No worries","1987","(Married) couple without C. ","Female","311","0.612889195192624","0.571381474643021","0.654396915742226"
"No worries","1987","(Married) couple without C. ","Male","410","0.621866483243675","0.585338565287155","0.658394401200194"
"No worries","1987","1-pers.-HH","Female","139","0.65229302259925","0.588928481571983","0.715657563626517"
"No worries","1987","1-pers.-HH","Male","170","0.580020384101748","0.524170381464478","0.635870386739018"
"No worries","1987","Couple + C. GT 16 ","Female","277","0.577876165340027","0.534410675207604","0.62134165547245"
"No worries","1987","Couple + C. GT 16 ","Male","436","0.567351238085449","0.533126204189234","0.601576271981664"
"No worries","1987","Couple + C. LE 16 ","Female","278","0.59074985211877","0.546990240884163","0.634509463353376"
"No worries","1987","Couple + C. LE 16 ","Male","560","0.563440527252149","0.533527395698572","0.593353658805725"
"No worries","1987","Couple + C. LE and GT 16","Female","144","0.605841240843672","0.547552963996935","0.664129517690409"
"No worries","1987","Couple + C. LE and GT 16","Male","224","0.52177503211125","0.47718042500701","0.56636963921549"
"No worries","1987","Single parent ","Female","87","0.513377814757394","0.440156743861893","0.586598885652895"
"No worries","1987","Single parent ","Male","60","0.570161470541921","0.478066013930803","0.662256927153038"
"Some worries","1987","(Married) couple without C. ","Female","165","0.306426536049368","0.267141272114434","0.345711799984302"
"Some worries","1987","(Married) couple without C. ","Male","195","0.278808183487434","0.245030340690068","0.312586026284801"
"Some worries","1987","1-pers.-HH","Female","54","0.251174327127111","0.193471617082493","0.308877037171729"
"Some worries","1987","1-pers.-HH","Male","95","0.321259427760437","0.268418880180071","0.374099975340803"
"Some worries","1987","Couple + C. GT 16 ","Female","163","0.326255988378778","0.28499553861404","0.367516438143515"
"Some worries","1987","Couple + C. GT 16 ","Male","264","0.31391971428994","0.281860939830913","0.345978488748967"
"Some worries","1987","Couple + C. LE 16 ","Female","154","0.325753353055092","0.284044229235216","0.367462476874968"
"Some worries","1987","Couple + C. LE 16 ","Male","374","0.340760074366661","0.312173492129525","0.369346656603797"
"Some worries","1987","Couple + C. LE and GT 16","Female","86","0.291491134497426","0.237284614283198","0.345697654711654"
"Some worries","1987","Couple + C. LE and GT 16","Male","184","0.362073057495106","0.319168033522679","0.404978081467532"
"Some worries","1987","Single parent ","Female","70","0.377429810003397","0.30641746805208","0.448442151954714"
"Some worries","1987","Single parent ","Male","41","0.369347260286957","0.279563211488602","0.459131309085312"
"Big worries","1988","(Married) couple without C. ","Female","63","0.104499570520748","0.0785050131428155","0.13049412789868"
"Big worries","1988","(Married) couple without C. ","Male","83","0.105799038160196","0.0820987090525262","0.129499367267866"
"Big worries","1988","1-pers.-HH","Female","18","","",""
"Big worries","1988","1-pers.-HH","Male","42","0.144924172227669","0.103318315129958","0.186530029325381"
"Big worries","1988","Couple + C. GT 16 ","Female","62","0.0976795677131001","0.0715525696483013","0.123806565777899"
"Big worries","1988","Couple + C. GT 16 ","Male","116","0.120827583141733","0.0984237211081229","0.143231445175343"
"Big worries","1988","Couple + C. LE 16 ","Female","49","0.0710393192441476","0.0473830065727853","0.0946956319155098"
"Big worries","1988","Couple + C. LE 16 ","Male","142","0.11858047023935","0.0984723540785955","0.138688586400105"
"Big worries","1988","Couple + C. LE and GT 16","Female","43","0.148734321462973","0.101281791115505","0.196186851810441"
"Big worries","1988","Couple + C. LE and GT 16","Male","90","0.169011235034342","0.132911560686486","0.205110909382197"
"Big worries","1988","Single parent ","Female","26","","",""
"Big worries","1988","Single parent ","Male","24","","",""
"No worries","1988","(Married) couple without C. ","Female","302","0.584692340905243","0.542818678481527","0.626566003328959"
"No worries","1988","(Married) couple without C. ","Male","359","0.572083416417307","0.533958825813143","0.610208007021471"
"No worries","1988","1-pers.-HH","Female","124","0.639131062203161","0.573228436149481","0.705033688256841"
"No worries","1988","1-pers.-HH","Male","157","0.587153689948961","0.528963222621744","0.645344157276178"
"No worries","1988","Couple + C. GT 16 ","Female","248","0.524686094117278","0.480737266934881","0.568634921299674"
"No worries","1988","Couple + C. GT 16 ","Male","384","0.496703988838503","0.462335266596","0.531072711081005"
"No worries","1988","Couple + C. LE 16 ","Female","273","0.650361501327448","0.606449217399007","0.694273785255889"
"No worries","1988","Couple + C. LE 16 ","Male","486","0.510501866691582","0.47940993864481","0.541593794738354"
"No worries","1988","Couple + C. LE and GT 16","Female","97","0.50751792232271","0.440846131229277","0.574189713416144"
"No worries","1988","Couple + C. LE and GT 16","Male","181","0.47903720511669","0.430916066229307","0.527158344004072"
"No worries","1988","Single parent ","Female","90","0.529497398574798","0.455334550996065","0.603660246153531"
"No worries","1988","Single parent ","Male","51","0.46234955600318","0.371618843108758","0.553080268897601"
"Some worries","1988","(Married) couple without C. ","Female","167","0.310808088574009","0.271479485845306","0.350136691302712"
"Some worries","1988","(Married) couple without C. ","Male","205","0.322117545422496","0.286111092687174","0.358123998157819"
"Some worries","1988","1-pers.-HH","Female","62","0.269550345218164","0.208660047490361","0.330440642945967"
"Some worries","1988","1-pers.-HH","Male","76","0.26792213782337","0.215578406136362","0.320265869510377"
"Some worries","1988","Couple + C. GT 16 ","Female","186","0.377634338169622","0.334969922381243","0.420298753958001"
"Some worries","1988","Couple + C. GT 16 ","Male","313","0.382468428019764","0.349061988032493","0.415874868007036"
"Some worries","1988","Couple + C. LE 16 ","Female","131","0.278599179428405","0.237315611654572","0.319882747202237"
"Some worries","1988","Couple + C. LE 16 ","Male","365","0.370917663069068","0.34087309464641","0.400962231491726"
"Some worries","1988","Couple + C. LE and GT 16","Female","76","0.343747756214317","0.280407975992409","0.407087536436224"
"Some worries","1988","Couple + C. LE and GT 16","Male","143","0.351951559848968","0.305947823857513","0.397955295840424"
"Some worries","1988","Single parent ","Female","58","0.318366424674995","0.249149454638295","0.387583394711696"
"Some worries","1988","Single parent ","Male","41","0.366465051488766","0.278780988168925","0.454149114808607"
"Big worries","1989","(Married) couple without C. ","Female","44","0.0664180190143375","0.0456450897787367","0.0871909482499383"
"Big worries","1989","(Married) couple without C. ","Male","46","0.05522840475397","0.037721721257923","0.0727350882500169"
"Big worries","1989","1-pers.-HH","Female","12","","",""
"Big worries","1989","1-pers.-HH","Male","27","","",""
"Big worries","1989","Couple + C. GT 16 ","Female","42","0.0794340574900149","0.0554419164805153","0.103426198499515"
"Big worries","1989","Couple + C. GT 16 ","Male","64","0.0701823135535982","0.0524249997959262","0.0879396273112703"
"Big worries","1989","Couple + C. LE 16 ","Female","38","0.0530916204502265","0.0325347517788788","0.0736484891215743"
"Big worries","1989","Couple + C. LE 16 ","Male","84","0.0678155501986444","0.051844069218621","0.0837870311786677"
"Big worries","1989","Couple + C. LE and GT 16","Female","19","","",""
"Big worries","1989","Couple + C. LE and GT 16","Male","50","0.118049621760999","0.0853918287183329","0.150707414803665"
"Big worries","1989","Single parent ","Female","23","","",""
"Big worries","1989","Single parent ","Male","10","","",""
"No worries","1989","(Married) couple without C. ","Female","364","0.687431582458544","0.648762324380366","0.726100840536722"
"No worries","1989","(Married) couple without C. ","Male","425","0.671727000202432","0.635737716630626","0.707716283774237"
"No worries","1989","1-pers.-HH","Female","142","0.683718979980177","0.621989129133656","0.745448830826698"
"No worries","1989","1-pers.-HH","Male","203","0.712550365398139","0.660641046646201","0.764459684150078"
"No worries","1989","Couple + C. GT 16 ","Female","285","0.621255575888106","0.57821813355752","0.664293018218691"
"No worries","1989","Couple + C. GT 16 ","Male","477","0.62265131306746","0.588956860686836","0.656345765448085"
"No worries","1989","Couple + C. LE 16 ","Female","299","0.688094419186651","0.645620182629993","0.730568655743309"
"No worries","1989","Couple + C. LE 16 ","Male","567","0.616754129208255","0.585870780020037","0.647637478396474"
"No worries","1989","Couple + C. LE and GT 16","Female","108","0.580865786368242","0.514289231424399","0.647442341312086"
"No worries","1989","Couple + C. LE and GT 16","Male","185","0.536438818986002","0.485967333595856","0.586910304376148"
"No worries","1989","Single parent ","Female","93","0.600925586940165","0.525045924598948","0.676805249281382"
"No worries","1989","Single parent ","Male","60","0.586162855713868","0.490109777872263","0.682215933555473"
"Some worries","1989","(Married) couple without C. ","Female","144","0.246150398527118","0.210215106493441","0.282085690560796"
"Some worries","1989","(Married) couple without C. ","Male","183","0.273044595043598","0.238899376728114","0.307189813359083"
"Some worries","1989","1-pers.-HH","Female","64","0.26300191997157","0.204558922547557","0.321444917395582"
"Some worries","1989","1-pers.-HH","Male","62","0.204186225018463","0.157950719390497","0.250421730646428"
"Some worries","1989","Couple + C. GT 16 ","Female","161","0.299310366621879","0.258678955498982","0.339941777744776"
"Some worries","1989","Couple + C. GT 16 ","Male","254","0.307166373378941","0.275098818934601","0.339233927823282"
"Some worries","1989","Couple + C. LE 16 ","Female","120","0.258813960363122","0.218658236828427","0.298969683897818"
"Some worries","1989","Couple + C. LE 16 ","Male","301","0.3154303205931","0.285912100584805","0.344948540601395"
"Some worries","1989","Couple + C. LE and GT 16","Female","84","0.357420597340227","0.292756971662825","0.422084223017628"
"Some worries","1989","Couple + C. LE and GT 16","Male","140","0.345511559252999","0.297381683757532","0.393641434748466"
"Some worries","1989","Single parent ","Female","44","0.24492202196684","0.178287709681242","0.311556334252438"
"Some worries","1989","Single parent ","Male","31","0.31638172871324","0.225683264690541","0.40708019273594"
"Big worries","1990","(Married) couple without C. ","Female","165","0.136305054108128","0.113452996306833","0.159157111909422"
"Big worries","1990","(Married) couple without C. ","Male","189","0.147557607370715","0.125238565554694","0.169876649186736"
"Big worries","1990","1-pers.-HH","Female","41","0.0853913379814409","0.0518073831584822","0.1189752928044"
"Big worries","1990","1-pers.-HH","Male","52","0.155399096869249","0.117280810396731","0.193517383341767"
"Big worries","1990","Couple + C. GT 16 ","Female","155","0.158001102467282","0.132069633765555","0.183932571169008"
"Big worries","1990","Couple + C. GT 16 ","Male","198","0.141077727412679","0.120627098482447","0.161528356342911"
"Big worries","1990","Couple + C. LE 16 ","Female","293","0.19360143786851","0.170198510055598","0.217004365681422"
"Big worries","1990","Couple + C. LE 16 ","Male","356","0.161266590489978","0.143483244310879","0.179049936669077"
"Big worries","1990","Couple + C. LE and GT 16","Female","65","0.158229964682955","0.118490987718329","0.19796894164758"
"Big worries","1990","Couple + C. LE and GT 16","Male","99","0.181371757285111","0.146828575745783","0.21591493882444"
"Big worries","1990","Single parent ","Female","68","0.18143882351196","0.135039052639485","0.227838594384434"
"Big worries","1990","Single parent ","Male","24","","",""
"No worries","1990","(Married) couple without C. ","Female","435","0.58443621609551","0.551613346207621","0.617259085983398"
"No worries","1990","(Married) couple without C. ","Male","466","0.563178479795903","0.531965354016829","0.594391605574977"
"No worries","1990","1-pers.-HH","Female","148","0.623550529235492","0.565327279193472","0.681773779277511"
"No worries","1990","1-pers.-HH","Male","188","0.563319824043993","0.511135193942648","0.615504454145338"
"No worries","1990","Couple + C. GT 16 ","Female","339","0.511800749901117","0.4762629688109","0.547338530991335"
"No worries","1990","Couple + C. GT 16 ","Male","503","0.519383748637706","0.490031328640156","0.548736168635255"
"No worries","1990","Couple + C. LE 16 ","Female","396","0.474807809888854","0.445230471639811","0.504385148137896"
"No worries","1990","Couple + C. LE 16 ","Male","679","0.503572764479115","0.47939655410425","0.527748974853981"
"No worries","1990","Couple + C. LE and GT 16","Female","126","0.469874451773977","0.415529917755103","0.524218985792851"
"No worries","1990","Couple + C. LE and GT 16","Male","189","0.474640455914092","0.429874812377208","0.519406099450976"
"No worries","1990","Single parent ","Female","102","0.481218244870329","0.421060916109715","0.541375573630943"
"No worries","1990","Single parent ","Male","84","0.615089475554791","0.537990001285668","0.692188949823914"
"Some worries","1990","(Married) couple without C. ","Female","266","0.279258729796363","0.249378617895969","0.309138841696756"
"Some worries","1990","(Married) couple without C. ","Male","315","0.289263912833382","0.260729855096591","0.317797970570173"
"Some worries","1990","1-pers.-HH","Female","77","0.291058132783068","0.236469470165134","0.345646795401001"
"Some worries","1990","1-pers.-HH","Male","107","0.281281079086758","0.233973235475049","0.328588922698467"
"Some worries","1990","Couple + C. GT 16 ","Female","266","0.330198147631601","0.296763112542737","0.363633182720465"
"Some worries","1990","Couple + C. GT 16 ","Male","412","0.339538523949615","0.311717777231247","0.367359270667984"
"Some worries","1990","Couple + C. LE 16 ","Female","406","0.331590752242636","0.303706213727005","0.359475290758267"
"Some worries","1990","Couple + C. LE 16 ","Male","608","0.335160645030906","0.312335466778764","0.357985823283048"
"Some worries","1990","Couple + C. LE and GT 16","Female","133","0.371895583543068","0.319269382567838","0.424521784518298"
"Some worries","1990","Couple + C. LE and GT 16","Male","190","0.343987786800797","0.301402299929886","0.386573273671708"
"Some worries","1990","Single parent ","Female","95","0.337342931617711","0.280417624959357","0.394268238276064"
"Some worries","1990","Single parent ","Male","45","0.289186143858196","0.217345691506065","0.361026596210326"
"Big worries","1991","(Married) couple without C. ","Female","136","0.14253552819363","0.118157185522766","0.166913870864493"
"Big worries","1991","(Married) couple without C. ","Male","173","0.162886268467315","0.138748188861872","0.187024348072757"
"Big worries","1991","1-pers.-HH","Female","31","0.0908447184765439","0.0555019872988204","0.126187449654267"
"Big worries","1991","1-pers.-HH","Male","35","0.107426241632555","0.0741176479053318","0.140734835359778"
"Big worries","1991","Couple + C. GT 16 ","Female","153","0.170754324951287","0.142938119055853","0.19857053084672"
"Big worries","1991","Couple + C. GT 16 ","Male","202","0.136157503594294","0.11553108128551","0.156783925903077"
"Big worries","1991","Couple + C. LE 16 ","Female","284","0.205148140642675","0.180182543977257","0.230113737308093"
"Big worries","1991","Couple + C. LE 16 ","Male","290","0.135635207749693","0.118789301461277","0.152481114038109"
"Big worries","1991","Couple + C. LE and GT 16","Female","63","0.133553160438668","0.09744802758635","0.169658293290985"
"Big worries","1991","Couple + C. LE and GT 16","Male","79","0.131254236751404","0.101201762275879","0.161306711226929"
"Big worries","1991","Single parent ","Female","65","0.193309282341408","0.145309275294638","0.241309289388179"
"Big worries","1991","Single parent ","Male","28","","",""
"No worries","1991","(Married) couple without C. ","Female","479","0.655398969766962","0.622259488332541","0.688538451201384"
"No worries","1991","(Married) couple without C. ","Male","516","0.626548154760902","0.594928088358464","0.658168221163341"
"No worries","1991","1-pers.-HH","Female","160","0.68867355471035","0.631729820664878","0.745617288755822"
"No worries","1991","1-pers.-HH","Male","213","0.657272877912643","0.606219304869719","0.708326450955567"
"No worries","1991","Couple + C. GT 16 ","Female","329","0.537170480172219","0.500312033976298","0.57402892636814"
"No worries","1991","Couple + C. GT 16 ","Male","528","0.580557619569778","0.55087893472801","0.610236304411546"
"No worries","1991","Couple + C. LE 16 ","Female","433","0.53894361846095","0.508124958869482","0.569762278052417"
"No worries","1991","Couple + C. LE 16 ","Male","758","0.550930912400073","0.526459176417997","0.575402648382149"
"No worries","1991","Couple + C. LE and GT 16","Female","167","0.57209678428506","0.519582381610641","0.624611186959478"
"No worries","1991","Couple + C. LE and GT 16","Male","245","0.537171444878711","0.492795894378859","0.581546995378563"
"No worries","1991","Single parent ","Female","131","0.574065538869015","0.513960131491297","0.634170946246734"
"No worries","1991","Single parent ","Male","85","0.592618812014568","0.513988379704448","0.671249244324688"
"Some worries","1991","(Married) couple without C. ","Female","175","0.202065502039408","0.174065100886824","0.230065903191992"
"Some worries","1991","(Married) couple without C. ","Male","210","0.210565576771783","0.183914180777563","0.237216972766002"
"Some worries","1991","1-pers.-HH","Female","63","0.220481726813106","0.169498105038926","0.271465348587286"
"Some worries","1991","1-pers.-HH","Male","84","0.235300880454802","0.189672387973799","0.280929372935805"
"Some worries","1991","Couple + C. GT 16 ","Female","221","0.292075194876494","0.25846188098878","0.325688508764209"
"Some worries","1991","Couple + C. GT 16 ","Male","332","0.283284876835929","0.256184781914652","0.310384971757206"
"Some worries","1991","Couple + C. LE 16 ","Female","288","0.255908240896376","0.228929576653758","0.282886905138993"
"Some worries","1991","Couple + C. LE 16 ","Male","539","0.313433879850234","0.290610824618559","0.336256935081909"
"Some worries","1991","Couple + C. LE and GT 16","Female","111","0.294350055276273","0.245977657189045","0.342722453363501"
"Some worries","1991","Couple + C. LE and GT 16","Male","161","0.331574318369885","0.289676228085252","0.373472408654518"
"Some worries","1991","Single parent ","Female","64","0.232625178789577","0.181268899784507","0.283981457794646"
