"plh0042","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Some worries","1992","North Rhine-Westphalia","455","0.295326046689235","0.271869705542866","0.318782387835605"
"Some worries","1992","Hesse","196","0.322803032691964","0.284453829718033","0.361152235665894"
"Some worries","1992","Rhineland-Palatinate,Saarland","108","0.296532833052138","0.248954987783024","0.344110678321252"
"Some worries","1992","Baden-Württemberg","361","0.307763355867774","0.280803681463155","0.334723030272393"
"Some worries","1992","Bavaria","335","0.313086884720161","0.284472405264353","0.341701364175969"
"Some worries","1992","Berlin","130","0.344435623319026","0.295819898740807","0.393051347897244"
"Some worries","1992","Brandenburg","150","0.383733152537276","0.335283387873027","0.432182917201525"
"Some worries","1992","Mecklenburg-Western Pomerania","86","0.331671159433252","0.272596376611063","0.39074594225544"
"Some worries","1992","Saxony","264","0.398032660125522","0.360517652774518","0.435547667476525"
"Some worries","1992","Saxony-Anhalt","187","0.406064858903022","0.361235261082117","0.450894456723927"
"Some worries","1992","Thuringia","192","0.471379092473978","0.422460334573852","0.520297850374104"
"No worries","1992","Schleswig-Holstein","112","0.735385569229016","0.666602134044802","0.804169004413229"
"No worries","1992","Hamburg","47","0.711364676018229","0.612685282979462","0.810044069056997"
"No worries","1992","Lower Saxony","331","0.633096197951784","0.592141546550616","0.674050849352952"
"No worries","1992","Bremen","","","",""
"No worries","1992","North Rhine-Westphalia","831","0.614501653816163","0.58947584793604","0.639527459696285"
"No worries","1992","Hesse","328","0.587743546089474","0.547368995334793","0.628118096844154"
"No worries","1992","Rhineland-Palatinate,Saarland","209","0.599090037419799","0.548037664486459","0.65014241035314"
"No worries","1992","Baden-Württemberg","636","0.619468515622806","0.591109979247232","0.64782705199838"
"No worries","1992","Bavaria","590","0.607560303911637","0.577431376672612","0.637689231150662"
"No worries","1992","Berlin","148","0.439659577444546","0.388878804786422","0.490440350102671"
"No worries","1992","Brandenburg","84","0.22678126096512","0.18506096537908","0.268501556551159"
"No worries","1992","Mecklenburg-Western Pomerania","59","0.247254714540961","0.193123285726894","0.301386143355028"
"No worries","1992","Saxony","154","0.2243365671982","0.19236632614544","0.256306808250959"
"No worries","1992","Saxony-Anhalt","101","0.21019693655714","0.173003164392348","0.247390708721932"
"No worries","1992","Thuringia","89","0.230120262031578","0.188871875042729","0.271368649020428"
"Big worries","1993","Schleswig-Holstein","","","",""
"Big worries","1993","Hamburg","","","",""
"Big worries","1993","Lower Saxony","50","0.0884592271666931","0.0650240544266682","0.111894399906718"
"Big worries","1993","Bremen","","","",""
"Big worries","1993","North Rhine-Westphalia","159","0.0849963992242961","0.0705674798755318","0.0994253185730603"
"Big worries","1993","Hesse","42","0.0797256049778166","0.0571293673493231","0.10232184260631"
"Big worries","1993","Rhineland-Palatinate,Saarland","","","",""
"Big worries","1993","Baden-Württemberg","121","0.08198378452744","0.065771623608104","0.0981959454467761"
"Big worries","1993","Bavaria","90","0.0881388262629213","0.0705766211218937","0.105701031403949"
"Big worries","1993","Berlin","47","0.127366194660236","0.092489313928172","0.1622430753923"
"Big worries","1993","Brandenburg","81","0.210590903910675","0.168117474589318","0.253064333232031"
"Big worries","1993","Mecklenburg-Western Pomerania","51","0.219630237549419","0.164799723715238","0.2744607513836"
"Big worries","1993","Saxony","147","0.242254295357927","0.20863773450112","0.275870856214734"
"Big worries","1993","Saxony-Anhalt","124","0.325434690004538","0.280464576074781","0.370404803934294"
"Big worries","1993","Thuringia","71","0.187849037675698","0.148369047360045","0.227329027991352"
"Some worries","1993","Schleswig-Holstein","40","0.241686780819404","0.176562219790321","0.306811341848487"
"Some worries","1993","Hamburg","30","0.327660625567043","0.224160483414546","0.43116076771954"
"Some worries","1993","Lower Saxony","141","0.242152341585597","0.206797912211611","0.277506770959584"
"Some worries","1993","Bremen","","","",""
"Some worries","1993","North Rhine-Westphalia","430","0.289080360424648","0.265625022716604","0.312535698132691"
"Some worries","1993","Hesse","165","0.320650607290883","0.281715517436324","0.359585697145443"
"Some worries","1993","Rhineland-Palatinate,Saarland","106","0.315277303218652","0.265817548603046","0.364737057834258"
"Some worries","1993","Baden-Württemberg","362","0.291930932920533","0.265063286949959","0.318798578891107"
"Some worries","1993","Bavaria","341","0.313811846906929","0.285065191195926","0.342558502617932"
"Some worries","1993","Berlin","136","0.348832489938916","0.298972824685118","0.398692155192714"
"Some worries","1993","Brandenburg","191","0.547058953603775","0.495204702697652","0.598913204509898"
"Some worries","1993","Mecklenburg-Western Pomerania","104","0.461839404032961","0.395811505770258","0.527867302295664"
"Some worries","1993","Saxony","247","0.409019119965699","0.370443375483437","0.447594864447961"
"Some worries","1993","Saxony-Anhalt","171","0.392934038639064","0.346057252305809","0.439810824972319"
"Some worries","1993","Thuringia","188","0.483236364316953","0.432726064640291","0.533746663993614"
"No worries","1993","Schleswig-Holstein","119","0.716050109248751","0.647456033668592","0.784644184828909"
"No worries","1993","Hamburg","48","0.661518718730458","0.557173406627851","0.765864030833066"
"No worries","1993","Lower Saxony","373","0.66938843124771","0.630563860447115","0.708213002048304"
"No worries","1993","Bremen","","","",""
"No worries","1993","North Rhine-Westphalia","846","0.625923240351056","0.600887349886418","0.650959130815695"
"No worries","1993","Hesse","345","0.5996237877313","0.55874931982157","0.64049825564103"
"No worries","1993","Rhineland-Palatinate,Saarland","208","0.629109505904167","0.577689251984318","0.680529759824015"
"No worries","1993","Baden-Württemberg","617","0.626085282552027","0.597492608356367","0.654677956747687"
"No worries","1993","Bavaria","570","0.59804932683015","0.567676449551413","0.628422204108886"
"No worries","1993","Berlin","168","0.523801315400848","0.471553044700395","0.576049586101301"
"No worries","1993","Brandenburg","82","0.24235014248555","0.197712384559358","0.286987900411742"
"No worries","1993","Mecklenburg-Western Pomerania","64","0.31853035841762","0.256824740529949","0.380235976305292"
"No worries","1993","Saxony","230","0.348726584676374","0.311334472336859","0.386118697015889"
"No worries","1993","Saxony-Anhalt","122","0.281631271356398","0.238460062394202","0.324802480318595"
"No worries","1993","Thuringia","117","0.328914598007349","0.281426514943365","0.376402681071334"
"Big worries","1994","Schleswig-Holstein","","","",""
"Big worries","1994","Hamburg","","","",""
"Big worries","1994","Lower Saxony","65","0.121339344457224","0.0941250588947016","0.148553630019747"
"Big worries","1994","Bremen","","","",""
"Big worries","1994","North Rhine-Westphalia","167","0.0896589471260039","0.0746723075335343","0.104645586718474"
"Big worries","1994","Hesse","53","0.101073962732518","0.075697559056621","0.126450366408415"
"Big worries","1994","Rhineland-Palatinate,Saarland","36","0.119337401272305","0.0845703448813848","0.154104457663226"
"Big worries","1994","Baden-Württemberg","138","0.109216029187623","0.0901398120450323","0.128292246330214"
"Big worries","1994","Bavaria","109","0.108544287113535","0.0888155276971089","0.128273046529961"
"Big worries","1994","Berlin","58","0.171756520605059","0.131185617166361","0.212327424043758"
"Big worries","1994","Brandenburg","82","0.227437896222238","0.183077119032363","0.271798673412112"
"Big worries","1994","Mecklenburg-Western Pomerania","46","0.206564185442301","0.154130092174282","0.258998278710321"
"Big worries","1994","Saxony","135","0.2369280895479","0.203295917562856","0.270560261532945"
"Big worries","1994","Saxony-Anhalt","102","0.23316671229877","0.192186878747367","0.274146545850173"
"Big worries","1994","Thuringia","68","0.167195526260734","0.129327076534078","0.20506397598739"
"Some worries","1994","Schleswig-Holstein","44","0.251198788759123","0.185222772800817","0.317174804717429"
"Some worries","1994","Hamburg","33","0.422595767482773","0.314351314370814","0.530840220594732"
"Some worries","1994","Lower Saxony","182","0.327519706598225","0.288404644453822","0.366634768742628"
"Some worries","1994","Bremen","","","",""
"Some worries","1994","North Rhine-Westphalia","490","0.340547685269738","0.3156885483296","0.365406822209877"
"Some worries","1994","Hesse","194","0.321525923408025","0.282205057406987","0.360846789409063"
"Some worries","1994","Rhineland-Palatinate,Saarland","118","0.344010212810918","0.293064333245573","0.394956092376263"
"Some worries","1994","Baden-Württemberg","389","0.356844415753702","0.327544906650385","0.386143924857019"
"Some worries","1994","Bavaria","345","0.342324971684003","0.312231563786452","0.372418379581554"
"Some worries","1994","Berlin","132","0.356257021482898","0.304744000714482","0.407770042251313"
"Some worries","1994","Brandenburg","172","0.514510049101212","0.461618281110235","0.56740181709219"
"Some worries","1994","Mecklenburg-Western Pomerania","123","0.496897442061539","0.432139655936747","0.56165522818633"
"Some worries","1994","Saxony","293","0.478608892617831","0.439096248114171","0.518121537121491"
"Some worries","1994","Saxony-Anhalt","211","0.514969503298565","0.466534234370954","0.563404772226176"
"Some worries","1994","Thuringia","207","0.539999316299584","0.489420400146981","0.590578232452188"
"No worries","1994","Schleswig-Holstein","106","0.66108054275352","0.589074410199084","0.733086675307956"
"No worries","1994","Hamburg","43","0.538408750264493","0.429167179547206","0.64765032098178"
"No worries","1994","Lower Saxony","306","0.551140948944551","0.509686432013637","0.592595465875464"
"No worries","1994","Bremen","","","",""
"No worries","1994","North Rhine-Westphalia","739","0.569793367604258","0.543821533059484","0.595765202149032"
"No worries","1994","Hesse","295","0.577400113859457","0.535813690717915","0.618986537000999"
"No worries","1994","Rhineland-Palatinate,Saarland","180","0.536652385916777","0.483174423042387","0.590130348791166"
"No worries","1994","Baden-Württemberg","500","0.533939555058675","0.503430409876489","0.564448700240861"
"No worries","1994","Bavaria","501","0.549130741202462","0.517572732160003","0.580688750244921"
"No worries","1994","Berlin","142","0.471986457912043","0.418287439289032","0.525685476535054"
"No worries","1994","Brandenburg","89","0.25805205467655","0.211745612987156","0.304358496365943"
"No worries","1994","Mecklenburg-Western Pomerania","60","0.29653837249616","0.237383434167681","0.355693310824639"
"No worries","1994","Saxony","186","0.284463017834269","0.248777430051293","0.320148605617245"
"No worries","1994","Saxony-Anhalt","96","0.251863784402665","0.209795031433172","0.293932537372158"
"No worries","1994","Thuringia","98","0.292805157439682","0.246625300993289","0.338985013886074"
"Big worries","1995","Schleswig-Holstein","","","",""
"Big worries","1995","Hamburg","","","",""
"Big worries","1995","Lower Saxony","76","0.132779238661545","0.105761953966987","0.159796523356103"
"Big worries","1995","Bremen","","","",""
"Big worries","1995","North Rhine-Westphalia","204","0.110693811811078","0.0950993560402549","0.126288267581901"
"Big worries","1995","Hesse","60","0.109449666374218","0.0841720720648367","0.134727260683599"
"Big worries","1995","Rhineland-Palatinate,Saarland","40","0.0819351065739405","0.0546098461195139","0.109260367028367"
"Big worries","1995","Baden-Württemberg","135","0.0944528649421924","0.0774833914804136","0.111422338403971"
"Big worries","1995","Bavaria","104","0.0935600955972147","0.0761597933573963","0.110960397837033"
"Big worries","1995","Berlin","64","0.181341405030089","0.140325892491048","0.222356917569131"
"Big worries","1995","Brandenburg","100","0.264424891275074","0.218482759881563","0.310367022668585"
"Big worries","1995","Mecklenburg-Western Pomerania","55","0.205688476833367","0.155583773016724","0.255793180650011"
"Big worries","1995","Saxony","164","0.258593512199153","0.224802185971317","0.292384838426988"
"Big worries","1995","Saxony-Anhalt","124","0.301805037449001","0.257851617022024","0.345758457875978"
"Big worries","1995","Thuringia","83","0.192476970912012","0.15379322793329","0.231160713890734"
"Some worries","1995","Schleswig-Holstein","52","0.32184886813902","0.252232032657389","0.391465703620651"
"Some worries","1995","Hamburg","","","",""
"Some worries","1995","Lower Saxony","192","0.306170493849074","0.269474400765767","0.342866586932382"
"Some worries","1995","Bremen","","","",""
"Some worries","1995","North Rhine-Westphalia","520","0.320349129201863","0.297157160990403","0.343541097413324"
"Some worries","1995","Hesse","207","0.320964203930735","0.283165760342","0.358762647519471"
"Some worries","1995","Rhineland-Palatinate,Saarland","132","0.308940921388732","0.262905945965673","0.35497589681179"
"Some worries","1995","Baden-Württemberg","446","0.356177049721733","0.328391342075542","0.383962757367923"
"Some worries","1995","Bavaria","359","0.321088855896334","0.293191628629524","0.348986083163144"
"Some worries","1995","Berlin","137","0.399337640091633","0.347202136304925","0.45147314387834"
"Some worries","1995","Brandenburg","156","0.451985074157356","0.40014033422286","0.503829814091851"
"Some worries","1995","Mecklenburg-Western Pomerania","117","0.455255571510483","0.393524740988974","0.516986402031993"
"Some worries","1995","Saxony","265","0.416557080212285","0.378511458889199","0.454602701535371"
"Some worries","1995","Saxony-Anhalt","177","0.392238201963098","0.34548808267442","0.438988321251777"
"Some worries","1995","Thuringia","215","0.524286122497987","0.475283566371279","0.573288678624695"
"No worries","1995","Schleswig-Holstein","104","0.585607475635577","0.512201012136129","0.659013939135025"
"No worries","1995","Hamburg","47","0.587998221296948","0.477341232872234","0.698655209721663"
"No worries","1995","Lower Saxony","338","0.56105026748938","0.521539082020949","0.600561452957812"
"No worries","1995","Bremen","","","",""
"No worries","1995","North Rhine-Westphalia","831","0.568957058987059","0.544343018649669","0.593571099324448"
"No worries","1995","Hesse","319","0.569586129695047","0.52949741663335","0.609674842756743"
"No worries","1995","Rhineland-Palatinate,Saarland","215","0.609123972037328","0.560509567291362","0.657738376783294"
"No worries","1995","Baden-Württemberg","560","0.549370085336075","0.520500019003499","0.578240151668651"
"No worries","1995","Bavaria","613","0.585351048506451","0.555914259062991","0.614787837949912"
"No worries","1995","Berlin","138","0.419320954878278","0.366793107688698","0.471848802067859"
"No worries","1995","Brandenburg","98","0.283590034567571","0.236636017664692","0.330544051470449"
"No worries","1995","Mecklenburg-Western Pomerania","78","0.339055951656149","0.280375138831416","0.397736764480882"
"No worries","1995","Saxony","216","0.324849407588563","0.288707622443672","0.360991192733453"
"No worries","1995","Saxony-Anhalt","118","0.305956760587901","0.261833827902885","0.350079693272916"
"No worries","1995","Thuringia","101","0.283236906590001","0.23902651292766","0.327447300252342"
"Big worries","1996","Schleswig-Holstein","","","",""
"Big worries","1996","Hamburg","","","",""
"Big worries","1996","Lower Saxony","61","0.0845798260553809","0.0624439161322094","0.106715735978552"
"Big worries","1996","Bremen","","","",""
"Big worries","1996","North Rhine-Westphalia","191","0.108514835662771","0.0928581400272198","0.124171531298321"
"Big worries","1996","Hesse","51","0.0797337800381641","0.0572381370684514","0.102229423007877"
"Big worries","1996","Rhineland-Palatinate,Saarland","43","0.0882975562643048","0.0605620584041169","0.116033054124493"
"Big worries","1996","Baden-Württemberg","110","0.0856533085206276","0.0686532566431171","0.102653360398138"
"Big worries","1996","Bavaria","101","0.103417045220446","0.084990171969712","0.121843918471181"
"Big worries","1996","Berlin","53","0.16958613938091","0.127945895394491","0.211226383367329"
"Big worries","1996","Brandenburg","73","0.224976191164873","0.18116740908033","0.268784973249417"
"Big worries","1996","Mecklenburg-Western Pomerania","32","0.166041711314746","0.118464944525235","0.213618478104256"
"Big worries","1996","Saxony","129","0.206239029594864","0.175134637973078","0.237343421216649"
"Big worries","1996","Saxony-Anhalt","84","0.206982914950813","0.166773818974906","0.24719201092672"
"Big worries","1996","Thuringia","78","0.198697189505249","0.158942643004182","0.238451736006315"
"Some worries","1996","Schleswig-Holstein","57","0.294424116678728","0.227467015323382","0.361381218034074"
"Some worries","1996","Hamburg","33","0.476785571765682","0.365226694070173","0.58834444946119"
"Some worries","1996","Lower Saxony","194","0.296753221570772","0.260411512920554","0.333094930220991"
"Some worries","1996","Bremen","","","",""
"Some worries","1996","North Rhine-Westphalia","508","0.335119084672977","0.31135779523382","0.358880374112134"
"Some worries","1996","Hesse","189","0.329236326457141","0.290209868692081","0.368262784222201"
"Some worries","1996","Rhineland-Palatinate,Saarland","130","0.315380069665162","0.269956950257206","0.360803189073118"
"Some worries","1996","Baden-Württemberg","388","0.368250819081454","0.338950865604682","0.397550772558226"
"Some worries","1996","Bavaria","353","0.318967568105085","0.290763126388268","0.347172009821903"
"Some worries","1996","Berlin","130","0.429824507998976","0.374893109689775","0.484755906308178"
"Some worries","1996","Brandenburg","165","0.437417095065105","0.385372393902563","0.489461796227646"
"Some worries","1996","Mecklenburg-Western Pomerania","117","0.479824668138843","0.415949755061533","0.543699581216153"
"Some worries","1996","Saxony","295","0.469234200058437","0.430868978787149","0.507599421329725"
"Some worries","1996","Saxony-Anhalt","193","0.461429758642184","0.411954307411981","0.510905209872387"
"Some worries","1996","Thuringia","189","0.466063089767107","0.416362683877472","0.515763495656742"
"No worries","1996","Schleswig-Holstein","108","0.584652543886835","0.512260174846802","0.657044912926868"
"No worries","1996","Hamburg","37","0.467679200028151","0.356233459561163","0.57912494049514"
"No worries","1996","Lower Saxony","352","0.618666952373847","0.580027191816335","0.657306712931358"
"No worries","1996","Bremen","","","",""
"No worries","1996","North Rhine-Westphalia","817","0.556366079664252","0.531357375742131","0.581374783586374"
"No worries","1996","Hesse","317","0.591029893504695","0.550200681382194","0.631859105627196"
"No worries","1996","Rhineland-Palatinate,Saarland","229","0.596322374070533","0.548360852096443","0.644283896044624"
"No worries","1996","Baden-Württemberg","543","0.546095872397918","0.515851871709375","0.576339873086462"
"No worries","1996","Bavaria","595","0.577615386674468","0.547724846171171","0.607505927177766"
"No worries","1996","Berlin","129","0.400589352620113","0.346216424500085","0.454962280740142"
"No worries","1996","Brandenburg","111","0.337606713770022","0.287993326838489","0.387220100701555"
"No worries","1996","Mecklenburg-Western Pomerania","86","0.354133620546411","0.292987475999981","0.415279765092842"
"No worries","1996","Saxony","226","0.3245267703467","0.288533546492326","0.360519994201074"
"No worries","1996","Saxony-Anhalt","113","0.331587326407003","0.28486364145163","0.378311011362376"
"No worries","1996","Thuringia","120","0.335239720727645","0.288206699793038","0.382272741662251"
"Big worries","1997","Schleswig-Holstein","","","",""
"Big worries","1997","Hamburg","","","",""
"Big worries","1997","Lower Saxony","76","0.135339849478762","0.108126041746719","0.162553657210804"
"Big worries","1997","Bremen","","","",""
"Big worries","1997","North Rhine-Westphalia","236","0.13552883952206","0.118247294011228","0.152810385032892"
"Big worries","1997","Hesse","69","0.110775119921266","0.0831265668242524","0.138423673018279"
"Big worries","1997","Rhineland-Palatinate,Saarland","41","0.084401869414971","0.0572272452669965","0.111576493562946"
"Big worries","1997","Baden-Württemberg","176","0.136004832341381","0.115009104278492","0.15700056040427"
"Big worries","1997","Bavaria","127","0.120866224453966","0.100622128709046","0.141110320198885"
"Big worries","1997","Berlin","66","0.219640509026759","0.172870395684596","0.266410622368923"
"Big worries","1997","Brandenburg","99","0.254202736439282","0.209287365210963","0.2991181076676"
"Big worries","1997","Mecklenburg-Western Pomerania","46","0.185942713114156","0.135219011713812","0.236666414514501"
"Big worries","1997","Saxony","148","0.242343916573953","0.20891013276389","0.275777700384017"
"Big worries","1997","Saxony-Anhalt","103","0.253759841767099","0.209299280863937","0.298220402670261"
"Big worries","1997","Thuringia","95","0.227576303715962","0.185750359622421","0.269402247809503"
"Some worries","1997","Schleswig-Holstein","57","0.385226742650257","0.309584355363361","0.460869129937154"
"Some worries","1997","Hamburg","","","",""
"Some worries","1997","Lower Saxony","227","0.335761344316335","0.298192211903269","0.3733304767294"
"Some worries","1997","Bremen","","","",""
"Some worries","1997","North Rhine-Westphalia","571","0.3855611716113","0.360987082052645","0.410135261169954"
"Some worries","1997","Hesse","198","0.423280151200583","0.379754839222467","0.466805463178699"
"Some worries","1997","Rhineland-Palatinate,Saarland","161","0.397883517834678","0.350036673832545","0.445730361836811"
"Some worries","1997","Baden-Württemberg","465","0.461717014357244","0.431182474598702","0.492251554115786"
"Some worries","1997","Bavaria","404","0.393721071009123","0.363378736767918","0.424063405250327"
"Some worries","1997","Berlin","138","0.427150727877427","0.371268256879212","0.483033198875642"
"Some worries","1997","Brandenburg","168","0.454803227353238","0.403436381716789","0.506170072989687"
"Some worries","1997","Mecklenburg-Western Pomerania","112","0.488423875259024","0.423253916244696","0.553593834273352"
"Some worries","1997","Saxony","313","0.493215857837703","0.454206981940373","0.532224733735034"
"Some worries","1997","Saxony-Anhalt","203","0.573544289646279","0.523014832928299","0.62407374636426"
"Some worries","1997","Thuringia","217","0.558113312475317","0.508571591550838","0.607655033399797"
"No worries","1997","Schleswig-Holstein","89","0.541367377862166","0.463916197436654","0.618818558287678"
"No worries","1997","Hamburg","33","0.544806815489161","0.42556465640977","0.664048974568552"
"No worries","1997","Lower Saxony","304","0.528898806204904","0.489189057269894","0.568608555139914"
"No worries","1997","Bremen","","","",""
"No worries","1997","North Rhine-Westphalia","700","0.47890998886664","0.453688263835697","0.504131713897583"
"No worries","1997","Hesse","228","0.465944728878151","0.422000100515334","0.509889357240968"
"No worries","1997","Rhineland-Palatinate,Saarland","200","0.517714612750351","0.46886823903348","0.566560986467221"
"No worries","1997","Baden-Württemberg","383","0.402278153301375","0.372244310634259","0.432311995968491"
"No worries","1997","Bavaria","465","0.485412704536912","0.454374004695938","0.516451404377885"
"No worries","1997","Berlin","97","0.353208763095814","0.299212632164522","0.407204894027106"
"No worries","1997","Brandenburg","94","0.29099403620748","0.24413843891782","0.33784963349714"
"No worries","1997","Mecklenburg-Western Pomerania","68","0.32563341162682","0.264538312530349","0.38672851072329"
"No worries","1997","Saxony","170","0.264440225588343","0.230028523348132","0.298851927828554"
"No worries","1997","Saxony-Anhalt","62","0.172695868586621","0.13407715951726","0.211314577655983"
"No worries","1997","Thuringia","74","0.214310383808721","0.173374746844866","0.255246020772575"
"Big worries","1998","Schleswig-Holstein","","","",""
"Big worries","1998","Hamburg","","","",""
"Big worries","1998","Lower Saxony","97","0.135151417681294","0.110091743977039","0.160211091385548"
"Big worries","1998","Bremen","","","",""
"Big worries","1998","North Rhine-Westphalia","258","0.141832192331235","0.125003589075797","0.158660795586674"
"Big worries","1998","Hesse","63","0.0883431208633463","0.0644951893100779","0.112191052416615"
"Big worries","1998","Rhineland-Palatinate,Saarland","59","0.112089491126228","0.0828764930005634","0.141302489251893"
"Big worries","1998","Baden-Württemberg","151","0.126323470430222","0.106510318401398","0.146136622459047"
"Big worries","1998","Bavaria","128","0.121778378781511","0.102522410259574","0.141034347303447"
"Big worries","1998","Berlin","80","0.268896579864623","0.219697968947094","0.318095190782153"
"Big worries","1998","Brandenburg","83","0.23817109468157","0.193481272436339","0.2828609169268"
"Big worries","1998","Mecklenburg-Western Pomerania","43","0.204028563250256","0.151947672866042","0.256109453634471"
"Big worries","1998","Saxony","162","0.243182156006029","0.211125707499908","0.275238604512149"
"Big worries","1998","Saxony-Anhalt","101","0.234092606640605","0.191121587413712","0.277063625867499"
"Big worries","1998","Thuringia","101","0.24728620930261","0.205268200810771","0.28930421779445"
"Some worries","1998","Schleswig-Holstein","75","0.346370413153984","0.283063014390489","0.409677811917479"
"Some worries","1998","Hamburg","34","0.379666813556416","0.276497045388648","0.482836581724185"
"Some worries","1998","Lower Saxony","247","0.309396422784688","0.275514571962658","0.343278273606719"
"Some worries","1998","Bremen","","","",""
"Some worries","1998","North Rhine-Westphalia","615","0.361414401116978","0.338241156750161","0.384587645483795"
"Some worries","1998","Hesse","197","0.347043154918105","0.307041070493898","0.387045239342312"
"Some worries","1998","Rhineland-Palatinate,Saarland","172","0.372353668723627","0.327588069737917","0.417119267709336"
"Some worries","1998","Baden-Württemberg","420","0.367606987500231","0.338851441149194","0.396362533851269"
"Some worries","1998","Bavaria","395","0.338924331150487","0.311053163017314","0.366795499283661"
"Some worries","1998","Berlin","141","0.432943955114425","0.377964601907936","0.487923308320914"
"Some worries","1998","Brandenburg","173","0.467602098214877","0.415255101419595","0.519949095010159"
"Some worries","1998","Mecklenburg-Western Pomerania","109","0.438256343267754","0.374132821441631","0.502379865093877"
"Some worries","1998","Saxony","325","0.484429904873674","0.447086560993451","0.521773248753897"
"Some worries","1998","Saxony-Anhalt","191","0.546409798301763","0.495887308295985","0.596932288307541"
"Some worries","1998","Thuringia","202","0.483253975248294","0.434585597617471","0.531922352879117"
"No worries","1998","Schleswig-Holstein","113","0.518471668261961","0.451991568689063","0.584951767834858"
"No worries","1998","Hamburg","40","0.485973570999637","0.37972143281571","0.592225709183564"
"No worries","1998","Lower Saxony","371","0.555452159534018","0.519028996955923","0.591875322112113"
"No worries","1998","Bremen","","","",""
"No worries","1998","North Rhine-Westphalia","778","0.496753406551787","0.472635733506752","0.520871079596821"
"No worries","1998","Hesse","284","0.564613724218549","0.522949651173247","0.60627779726385"
"No worries","1998","Rhineland-Palatinate,Saarland","217","0.515556840150145","0.469279458934426","0.561834221365864"
"No worries","1998","Baden-Württemberg","509","0.506069542069546","0.476251836846308","0.535887247292785"
"No worries","1998","Bavaria","585","0.539297290068002","0.509947654484489","0.568646925651515"
"No worries","1998","Berlin","91","0.298159465020951","0.247400317701867","0.348918612340036"
"No worries","1998","Brandenburg","93","0.294226807103554","0.246417871337211","0.342035742869897"
"No worries","1998","Mecklenburg-Western Pomerania","78","0.35771509348199","0.295768609144623","0.419661577819357"
"No worries","1998","Saxony","201","0.272387939120297","0.23912215586916","0.305653722371434"
"No worries","1998","Saxony-Anhalt","81","0.219497595057632","0.177493108447304","0.261502081667959"
"No worries","1998","Thuringia","102","0.269459815449096","0.226249280949986","0.312670349948206"
"Big worries","1999","Schleswig-Holstein","","","",""
"Big worries","1999","Hamburg","","","",""
"Big worries","1999","Lower Saxony","89","0.110247221521409","0.0868950339533667","0.133599409089452"
"Big worries","1999","Bremen","","","",""
"Big worries","1999","North Rhine-Westphalia","223","0.129279448719374","0.112870548889138","0.145688348549609"
"Big worries","1999","Hesse","61","0.112754815891655","0.0858777627305916","0.139631869052718"
"Big worries","1999","Rhineland-Palatinate,Saarland","49","0.106905690802187","0.0776321484081647","0.136179233196209"
"Big worries","1999","Baden-Württemberg","135","0.123956002776229","0.103860694598007","0.144051310954452"
"Big worries","1999","Bavaria","109","0.0959825389579226","0.0788000668958867","0.113165011019959"
"Big worries","1999","Berlin","60","0.190134039854575","0.144496163056712","0.235771916652437"
"Big worries","1999","Brandenburg","87","0.238193291789317","0.192509513299108","0.283877070279527"
"Big worries","1999","Mecklenburg-Western Pomerania","62","0.247850400346959","0.19345184896117","0.302248951732748"
"Big worries","1999","Saxony","164","0.249051559054978","0.216083221085091","0.282019897024865"
"Big worries","1999","Saxony-Anhalt","100","0.230314341790709","0.188898163070585","0.271730520510832"
"Big worries","1999","Thuringia","73","0.183343408800382","0.146641678447122","0.220045139153643"
"Some worries","1999","Schleswig-Holstein","73","0.361009705382098","0.295262434509957","0.426756976254238"
"Some worries","1999","Hamburg","","","",""
"Some worries","1999","Lower Saxony","277","0.405384280711896","0.368777569549636","0.441990991874155"
"Some worries","1999","Bremen","","","",""
"Some worries","1999","North Rhine-Westphalia","631","0.369403989717974","0.345799113860494","0.393008865575454"
"Some worries","1999","Hesse","185","0.321904440099805","0.282203461792661","0.361605418406949"
"Some worries","1999","Rhineland-Palatinate,Saarland","164","0.359406253634962","0.313948248998119","0.404864258271805"
"Some worries","1999","Baden-Württemberg","432","0.408567335655962","0.378590733450251","0.438543937861673"
"Some worries","1999","Bavaria","421","0.35627491778825","0.328340221111866","0.384209614464635"
"Some worries","1999","Berlin","140","0.486875358177486","0.428744162763718","0.545006553591255"
"Some worries","1999","Brandenburg","161","0.482012302116046","0.428424784208202","0.53559982002389"
"Some worries","1999","Mecklenburg-Western Pomerania","101","0.400059452658755","0.338335065914847","0.461783839402662"
"Some worries","1999","Saxony","336","0.519540393492356","0.481452630904573","0.557628156080139"
"Some worries","1999","Saxony-Anhalt","205","0.541140163578943","0.492123048746668","0.590157278411218"
"Some worries","1999","Thuringia","260","0.57439098915514","0.527494171876881","0.621287806433399"
"No worries","1999","Schleswig-Holstein","111","0.530250057012086","0.461930523790851","0.598569590233321"
"No worries","1999","Hamburg","43","0.575119826434612","0.466114693707772","0.684124959161453"
"No worries","1999","Lower Saxony","325","0.484368497766695","0.447106448689495","0.521630546843896"
"No worries","1999","Bremen","","","",""
"No worries","1999","North Rhine-Westphalia","752","0.501316561562652","0.476862904390533","0.525770218734771"
"No worries","1999","Hesse","286","0.56534074400854","0.523217492798599","0.607463995218482"
"No worries","1999","Rhineland-Palatinate,Saarland","215","0.533688055562852","0.486426477570716","0.580949633554987"
