"plh0042","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No worries","2000","Couple + C. LE 16 ","1696","0.442667757623077","0.426887658442479","0.458447856803675"
"No worries","2000","Couple + C. LE and GT 16","488","0.42174266776854","0.394377142997121","0.449108192539958"
"No worries","2000","Single parent ","304","0.435521004309041","0.399203163089111","0.471838845528971"
"Some worries","2000","(Married) couple without C. ","1221","0.342763402260393","0.3268188838171","0.358707920703685"
"Some worries","2000","1-pers.-HH","554","0.35245528687323","0.328733289142221","0.37617728460424"
"Some worries","2000","Couple + C. GT 16 ","1010","0.387817503865997","0.368683080250098","0.406951927481895"
"Some worries","2000","Couple + C. LE 16 ","1573","0.417865826224997","0.402196739865261","0.433534912584733"
"Some worries","2000","Couple + C. LE and GT 16","529","0.402252663109454","0.375080280252703","0.429425045966205"
"Some worries","2000","Single parent ","301","0.429362659826607","0.393106332459391","0.465618987193823"
"Big worries","2001","(Married) couple without C. ","288","0.0914941873790547","0.0813154858175313","0.101672888940578"
"Big worries","2001","1-pers.-HH","153","0.106737734227311","0.0907169198538742","0.122758548600747"
"Big worries","2001","Couple + C. GT 16 ","282","0.122965395690392","0.109561894415633","0.136368896965151"
"Big worries","2001","Couple + C. LE 16 ","409","0.120380210132367","0.109650170732447","0.131110249532286"
"Big worries","2001","Couple + C. LE and GT 16","183","0.141767951157737","0.121891121570963","0.161644780744512"
"Big worries","2001","Single parent ","91","0.117811679336835","0.0936694355817806","0.141953923091889"
"No worries","2001","(Married) couple without C. ","1784","0.600248648296177","0.582954772336947","0.617542524255407"
"No worries","2001","1-pers.-HH","795","0.576456180446477","0.550819108110371","0.602093252782583"
"No worries","2001","Couple + C. GT 16 ","1102","0.50108988615473","0.48068249860395","0.521497273705509"
"No worries","2001","Couple + C. LE 16 ","1766","0.502776032326699","0.486289110342108","0.519262954311289"
"No worries","2001","Couple + C. LE and GT 16","521","0.468298953529991","0.439864095129946","0.496733811930036"
"No worries","2001","Single parent ","324","0.488187250249129","0.450754514196378","0.52561998630188"
"Some worries","2001","(Married) couple without C. ","1010","0.308257164324768","0.291954420725022","0.324559907924514"
"Some worries","2001","1-pers.-HH","479","0.316806085326212","0.292667886698157","0.340944283954268"
"Some worries","2001","Couple + C. GT 16 ","922","0.375944718154878","0.356175387515947","0.39571404879381"
"Some worries","2001","Couple + C. LE 16 ","1358","0.376843757540935","0.360864543651579","0.39282297143029"
"Some worries","2001","Couple + C. LE and GT 16","479","0.389933095312271","0.362139834671956","0.417726355952586"
"Some worries","2001","Single parent ","270","0.394001070414036","0.357408961943407","0.430593178884666"
"Big worries","2002","(Married) couple without C. ","433","0.141546443816675","0.129951567612104","0.153141320021246"
"Big worries","2002","1-pers.-HH","173","0.125441517582665","0.108072911486557","0.142810123678773"
"Big worries","2002","Couple + C. GT 16 ","386","0.180300376583452","0.165414164125634","0.195186589041271"
"Big worries","2002","Couple + C. LE 16 ","440","0.137938783259974","0.126630293350429","0.149247273169519"
"Big worries","2002","Couple + C. LE and GT 16","203","0.178892588807541","0.158074600543353","0.199710577071729"
"Big worries","2002","Single parent ","117","0.187987433389627","0.158856469708802","0.217118397070451"
"No worries","2002","(Married) couple without C. ","1892","0.522659182398688","0.506044891452809","0.539273473344567"
"No worries","2002","1-pers.-HH","698","0.504010017903963","0.477791633615125","0.530228402192802"
"No worries","2002","Couple + C. GT 16 ","1135","0.404224538918834","0.385222020104422","0.423227057733247"
"No worries","2002","Couple + C. LE 16 ","1690","0.426627248283459","0.410407833285984","0.442846663280934"
"No worries","2002","Couple + C. LE and GT 16","574","0.392768471496793","0.36624147594244","0.419295467051146"
"No worries","2002","Single parent ","292","0.398568168306176","0.362063065339685","0.435073271272667"
"Some worries","2002","(Married) couple without C. ","1147","0.335794373784637","0.320085457856822","0.351503289712453"
"Some worries","2002","1-pers.-HH","526","0.370548464513372","0.345223225920923","0.39587370310582"
"Some worries","2002","Couple + C. GT 16 ","1041","0.415475084497713","0.396392704733599","0.434557464261827"
"Some worries","2002","Couple + C. LE 16 ","1442","0.435433968456567","0.419174329765041","0.451693607148093"
"Some worries","2002","Couple + C. LE and GT 16","525","0.428338939695665","0.40146039920248","0.455217480188851"
"Some worries","2002","Single parent ","282","0.413444398304197","0.376726973277958","0.450161823330437"
"Big worries","2003","(Married) couple without C. ","473","0.151360156981334","0.139181786430417","0.16353852753225"
"Big worries","2003","1-pers.-HH","200","0.142806840289267","0.124420369357313","0.16119331122122"
"Big worries","2003","Couple + C. GT 16 ","427","0.192984913797518","0.177465518255711","0.208504309339325"
"Big worries","2003","Couple + C. LE 16 ","513","0.169049030253696","0.156244071282589","0.181853989224804"
"Big worries","2003","Couple + C. LE and GT 16","218","0.194525688667579","0.172323050217422","0.216728327117736"
"Big worries","2003","Single parent ","128","0.197757215091258","0.167113259709662","0.228401170472854"
"No worries","2003","(Married) couple without C. ","1671","0.48873580725214","0.471750185111707","0.505721429392574"
"No worries","2003","1-pers.-HH","644","0.465979844502801","0.439765022300449","0.492194666705153"
"No worries","2003","Couple + C. GT 16 ","1048","0.402242624127518","0.3829594371782","0.421525811076835"
"No worries","2003","Couple + C. LE 16 ","1343","0.380835572616561","0.364245209095171","0.397425936137952"
"No worries","2003","Couple + C. LE and GT 16","544","0.413101702870072","0.385483197233668","0.440720208506476"
"No worries","2003","Single parent ","234","0.356482955472433","0.319634002299998","0.393331908644869"
"Some worries","2003","(Married) couple without C. ","1183","0.359904035766526","0.34359465044442","0.376213421088633"
"Some worries","2003","1-pers.-HH","547","0.391213315207932","0.365567062783816","0.416859567632049"
"Some worries","2003","Couple + C. GT 16 ","1009","0.404772462074964","0.385469707796295","0.424075216353633"
"Some worries","2003","Couple + C. LE 16 ","1435","0.450115397129743","0.433118021813572","0.467112772445913"
"Some worries","2003","Couple + C. LE and GT 16","459","0.392372608462349","0.364984737591015","0.419760479333682"
"Some worries","2003","Single parent ","287","0.445759829436308","0.407519184623396","0.484000474249221"
"Big worries","2004","(Married) couple without C. ","582","0.18556291889437","0.172376883154507","0.198748954634232"
"Big worries","2004","1-pers.-HH","245","0.202172042775166","0.180373650169669","0.223970435380663"
"Big worries","2004","Couple + C. GT 16 ","501","0.226109954573551","0.209626519761342","0.24259338938576"
"Big worries","2004","Couple + C. LE 16 ","565","0.20264093866941","0.188477180677928","0.216804696660891"
"Big worries","2004","Couple + C. LE and GT 16","238","0.24842961323685","0.223269091207105","0.273590135266595"
"Big worries","2004","Single parent ","173","0.31099886442851","0.275107742651886","0.346889986205133"
"No worries","2004","(Married) couple without C. ","1553","0.445118950259394","0.428262044063935","0.461975856454853"
"No worries","2004","1-pers.-HH","554","0.411728738378458","0.38501690467043","0.438440572086486"
"No worries","2004","Couple + C. GT 16 ","959","0.362846178736111","0.34389956216346","0.381792795308761"
"No worries","2004","Couple + C. LE 16 ","1136","0.341004659627758","0.324301091030931","0.357708228224585"
"No worries","2004","Couple + C. LE and GT 16","410","0.30547095798634","0.278650678149888","0.332291237822791"
"No worries","2004","Single parent ","203","0.282094516266661","0.247202294891284","0.316986737642039"
"Some worries","2004","(Married) couple without C. ","1204","0.369318130846237","0.352948255627166","0.385688006065307"
"Some worries","2004","1-pers.-HH","505","0.386099218846376","0.359674653657798","0.412523784034955"
"Some worries","2004","Couple + C. GT 16 ","1014","0.411043866690338","0.391655831292755","0.430431902087921"
"Some worries","2004","Couple + C. LE 16 ","1393","0.456354401702832","0.438803598509339","0.473905204896325"
"Some worries","2004","Couple + C. LE and GT 16","485","0.44609942877681","0.417155007127555","0.475043850426066"
"Some worries","2004","Single parent ","263","0.406906619304829","0.3688170047527","0.444996233856958"
"Big worries","2005","(Married) couple without C. ","514","0.184735075344058","0.171274218927944","0.198195931760172"
"Big worries","2005","1-pers.-HH","264","0.205375419347247","0.183753764448929","0.226997074245565"
"Big worries","2005","Couple + C. GT 16 ","445","0.22788954310399","0.210637464036448","0.245141622171532"
"Big worries","2005","Couple + C. LE 16 ","503","0.205998127524806","0.191020813476397","0.220975441573215"
"Big worries","2005","Couple + C. LE and GT 16","234","0.282766039787445","0.255795017823052","0.309737061751838"
"Big worries","2005","Single parent ","140","0.246246084732253","0.212057381295339","0.280434788169167"
"No worries","2005","(Married) couple without C. ","1451","0.427312923941906","0.410154383723166","0.444471464160645"
"No worries","2005","1-pers.-HH","542","0.406717003046408","0.38042577831507","0.433008227777747"
"No worries","2005","Couple + C. GT 16 ","859","0.345979077758795","0.32641496023082","0.36554319528677"
"No worries","2005","Couple + C. LE 16 ","1029","0.333849663179493","0.316385284736129","0.351314041622857"
"No worries","2005","Couple + C. LE and GT 16","381","0.30532938929485","0.27774730236067","0.332911476229031"
"No worries","2005","Single parent ","197","0.296820694977398","0.260566079551015","0.333075310403781"
"Some worries","2005","(Married) couple without C. ","1228","0.387952000714037","0.371050301407814","0.40485370002026"
"Some worries","2005","1-pers.-HH","535","0.387907577606345","0.361827652774326","0.413987502438364"
"Some worries","2005","Couple + C. GT 16 ","967","0.426131379137215","0.40579294465294","0.446469813621489"
"Some worries","2005","Couple + C. LE 16 ","1269","0.460152209295701","0.441694493417369","0.478609925174033"
"Some worries","2005","Couple + C. LE and GT 16","456","0.411904570917704","0.382428094772659","0.441381047062749"
"Some worries","2005","Single parent ","273","0.456933220290349","0.417402369732104","0.496464070848594"
"Big worries","2006","(Married) couple without C. ","541","0.180147188541434","0.167429740024664","0.192864637058203"
"Big worries","2006","1-pers.-HH","231","0.152374017949145","0.134187060463822","0.170560975434468"
"Big worries","2006","Couple + C. GT 16 ","457","0.203459223018651","0.187376753261349","0.219541692775954"
"Big worries","2006","Couple + C. LE 16 ","501","0.183011329128406","0.169083741743494","0.196938916513317"
"Big worries","2006","Couple + C. LE and GT 16","198","0.225209588607365","0.199561998970398","0.250857178244331"
"Big worries","2006","Single parent ","148","0.242127385378245","0.209763502396586","0.274491268359903"
"No worries","2006","(Married) couple without C. ","1714","0.459187146984566","0.442696539195193","0.475677754773939"
"No worries","2006","1-pers.-HH","675","0.437614508314743","0.412509210850432","0.462719805779055"
"No worries","2006","Couple + C. GT 16 ","986","0.391007605077012","0.371513262993235","0.410501947160789"
"No worries","2006","Couple + C. LE 16 ","1210","0.395723609554929","0.378110230507474","0.413336988602384"
"No worries","2006","Couple + C. LE and GT 16","404","0.332161173898568","0.303242973408751","0.361079374388385"
"No worries","2006","Single parent ","242","0.333616501104993","0.297993833560462","0.369239168649524"
"Some worries","2006","(Married) couple without C. ","1253","0.360665664474001","0.344775268749016","0.376556060198985"
"Some worries","2006","1-pers.-HH","594","0.410011473736112","0.385121625445702","0.434901322026522"
"Some worries","2006","Couple + C. GT 16 ","964","0.405533171904337","0.385918228882793","0.42514811492588"
"Some worries","2006","Couple + C. LE 16 ","1250","0.421265061316666","0.403480364789679","0.439049757843652"
"Some worries","2006","Couple + C. LE and GT 16","417","0.442629237494067","0.412132516990428","0.473125957997706"
"Some worries","2006","Single parent ","283","0.424256113516762","0.386916546204893","0.461595680828631"
"Big worries","2007","(Married) couple without C. ","462","0.150726824330642","0.138441361307542","0.163012287353743"
"Big worries","2007","1-pers.-HH","241","0.190403149745548","0.170046633985901","0.210759665505195"
"Big worries","2007","Couple + C. GT 16 ","347","0.183203262367718","0.167390701723001","0.199015823012435"
"Big worries","2007","Couple + C. LE 16 ","373","0.145886576623625","0.132788382288179","0.15898477095907"
"Big worries","2007","Couple + C. LE and GT 16","157","0.21306284416154","0.18680261337027","0.23932307495281"
"Big worries","2007","Single parent ","148","0.250315366165916","0.216727630870478","0.283903101461353"
"No worries","2007","(Married) couple without C. ","1629","0.468169928799384","0.451035850253067","0.485304007345702"
"No worries","2007","1-pers.-HH","661","0.453957703429648","0.428143851532375","0.479771555326921"
"No worries","2007","Couple + C. GT 16 ","933","0.368855814828968","0.349132894735385","0.388578734922551"
"No worries","2007","Couple + C. LE 16 ","1238","0.438220062838306","0.41980915388223","0.456630971794381"
"No worries","2007","Couple + C. LE and GT 16","390","0.359360016801791","0.328588666776177","0.390131366827404"
"No worries","2007","Single parent ","242","0.347085190442325","0.31017519739433","0.38399518349032"
"Some worries","2007","(Married) couple without C. ","1167","0.381103246869973","0.364426820987917","0.39777967275203"
"Some worries","2007","1-pers.-HH","527","0.355639146824804","0.330819172356447","0.380459121293161"
"Some worries","2007","Couple + C. GT 16 ","1019","0.447940922803314","0.427613526553091","0.468268319053537"
"Some worries","2007","Couple + C. LE 16 ","1179","0.41589336053807","0.397604651340611","0.434182069735528"
"Some worries","2007","Couple + C. LE and GT 16","387","0.42757713903667","0.395849308561159","0.45930496951218"
"Some worries","2007","Single parent ","249","0.402599443391759","0.364574632885459","0.44062425389806"
"Big worries","2008","(Married) couple without C. ","384","0.152349832367918","0.139804438431858","0.164895226303978"
"Big worries","2008","1-pers.-HH","201","0.165995406407341","0.146470307454897","0.185520505359785"
"Big worries","2008","Couple + C. GT 16 ","336","0.168870450497597","0.153475844327333","0.184265056667861"
"Big worries","2008","Couple + C. LE 16 ","314","0.142716155508414","0.129182389800775","0.156249921216053"
"Big worries","2008","Couple + C. LE and GT 16","95","0.123743805364417","0.101697543364443","0.145790067364391"
"Big worries","2008","Single parent ","129","0.210407732967351","0.179567395426369","0.241248070508334"
"No worries","2008","(Married) couple without C. ","1707","0.51293857473762","0.495489213456286","0.530387936018954"
"No worries","2008","1-pers.-HH","708","0.488422046506947","0.462191065871195","0.514653027142698"
"No worries","2008","Couple + C. GT 16 ","1038","0.430663350507542","0.410315857001053","0.45101084401403"
"No worries","2008","Couple + C. LE 16 ","1251","0.458815014022633","0.43953481799011","0.478095210055156"
"No worries","2008","Couple + C. LE and GT 16","386","0.39921656134789","0.366428108017947","0.432005014677833"
"No worries","2008","Single parent ","291","0.424980853770709","0.387577317324002","0.462384390217416"
"Some worries","2008","(Married) couple without C. ","1061","0.334711592894462","0.318237733997906","0.351185451791017"
"Some worries","2008","1-pers.-HH","486","0.345582547085713","0.320627159207913","0.370537934963512"
"Some worries","2008","Couple + C. GT 16 ","901","0.400466198994862","0.380331406419651","0.420600991570072"
"Some worries","2008","Couple + C. LE 16 ","1001","0.398468830468953","0.379525950359004","0.417411710578902"
"Some worries","2008","Couple + C. LE and GT 16","376","0.477039633287693","0.443599399921394","0.510479866653992"
"Some worries","2008","Single parent ","251","0.36461141326194","0.328192945879331","0.401029880644548"
"Big worries","2009","(Married) couple without C. ","403","0.14996387913847","0.137194127572108","0.162733630704831"
"Big worries","2009","1-pers.-HH","178","0.149387025026065","0.130039218489688","0.168734831562442"
"Big worries","2009","Couple + C. GT 16 ","314","0.191443440302896","0.174723304768626","0.208163575837165"
"Big worries","2009","Couple + C. LE 16 ","335","0.179556484776559","0.163791575844932","0.195321393708186"
"Big worries","2009","Couple + C. LE and GT 16","112","0.141673816748624","0.118175655103766","0.165171978393482"
"Big worries","2009","Single parent ","112","0.209375412643757","0.177193496142022","0.241557329145491"
"No worries","2009","(Married) couple without C. ","1531","0.49008223601582","0.47220275220882","0.50796171982282"
"No worries","2009","1-pers.-HH","627","0.462869757435383","0.435806597681347","0.489932917189418"
"No worries","2009","Couple + C. GT 16 ","871","0.355661385377416","0.335317224406918","0.376005546347913"
"No worries","2009","Couple + C. LE 16 ","992","0.433827296398862","0.413470966688051","0.454183626109673"
"No worries","2009","Couple + C. LE and GT 16","375","0.405497028637674","0.372411828783385","0.438582228491963"
"No worries","2009","Single parent ","238","0.381210906058061","0.342794397738697","0.419627414377425"
"Some worries","2009","(Married) couple without C. ","1069","0.35995388484571","0.34278668390997","0.37712108578145"
"Some worries","2009","1-pers.-HH","499","0.387743217538552","0.361297935528669","0.414188499548435"
"Some worries","2009","Couple + C. GT 16 ","942","0.452895174319688","0.431740883750513","0.474049464888864"
"Some worries","2009","Couple + C. LE 16 ","950","0.38661621882458","0.366614249614257","0.406618188034902"
"Some worries","2009","Couple + C. LE and GT 16","359","0.452829154613702","0.419286952292354","0.48637135693505"
"Some worries","2009","Single parent ","264","0.409413681298182","0.370519308537921","0.448308054058443"
"Big worries","2010","(Married) couple without C. ","359","0.132301734456511","0.119948909050057","0.144654559862965"
"Big worries","2010","1-pers.-HH","166","0.144141673490901","0.124544825168606","0.163738521813197"
"Big worries","2010","Couple + C. GT 16 ","326","0.217951769200842","0.199608630864402","0.236294907537282"
"Big worries","2010","Couple + C. LE 16 ","937","0.163646116790081","0.15377331288849","0.173518920691672"
"Big worries","2010","Couple + C. LE and GT 16","174","0.123980919222032","0.104380408521275","0.14358142992279"
"Big worries","2010","Single parent ","349","0.260347817414913","0.237983546416293","0.282712088413533"
"No worries","2010","(Married) couple without C. ","1548","0.513126463611297","0.49490348099055","0.531349446232044"
"No worries","2010","1-pers.-HH","628","0.484654800686049","0.456770748426176","0.512538852945923"
"No worries","2010","Couple + C. GT 16 ","803","0.365350243666823","0.34395592636752","0.386744560966126"
"No worries","2010","Couple + C. LE 16 ","2498","0.464642062198692","0.451332186357595","0.477951938039789"
"No worries","2010","Couple + C. LE and GT 16","494","0.459319250337298","0.429680427166377","0.48895807350822"
"No worries","2010","Single parent ","613","0.363612399113463","0.339096704611808","0.388128093615118"
"Some worries","2010","(Married) couple without C. ","983","0.354571801932192","0.337130647219357","0.372012956645027"
"Some worries","2010","1-pers.-HH","440","0.37120352582305","0.344247764244694","0.398159287401405"
"Some worries","2010","Couple + C. GT 16 ","817","0.416697987132335","0.394793448414993","0.438602525849677"
"Some worries","2010","Couple + C. LE 16 ","1959","0.371711821011227","0.358815220399831","0.384608421622623"
"Some worries","2010","Couple + C. LE and GT 16","418","0.416699830440669","0.387378012586614","0.446021648294725"
"Some worries","2010","Single parent ","517","0.376039783471624","0.351353293128796","0.400726273814452"
"Big worries","2011","(Married) couple without C. ","274","0.0807585376378255","0.0716082489773947","0.0899088262982563"
"Big worries","2011","1-pers.-HH","133","0.098447440403826","0.0833204442407549","0.113574436566897"
"Big worries","2011","Couple + C. GT 16 ","205","0.116164631176912","0.102466718838014","0.129862543515809"
"Big worries","2011","Couple + C. LE 16 ","561","0.108308915218031","0.100451380576899","0.116166449859162"
"Big worries","2011","Couple + C. LE and GT 16","145","0.0939853761717352","0.0786997998099957","0.109270952533475"
"Big worries","2011","Single parent ","261","0.141568753275998","0.125743101714873","0.157394404837123"
"No worries","2011","(Married) couple without C. ","2154","0.630745341127072","0.614537850219255","0.64695283203489"
"No worries","2011","1-pers.-HH","885","0.571895568290105","0.546771603030455","0.597019533549755"
"No worries","2011","Couple + C. GT 16 ","1177","0.522403625442531","0.501050308954654","0.543756941930408"
"No worries","2011","Couple + C. LE 16 ","3501","0.56603328803503","0.553501986392365","0.578564589677696"
"No worries","2011","Couple + C. LE and GT 16","824","0.574048473989267","0.548146167025798","0.599950780952735"
"No worries","2011","Single parent ","1002","0.528225228313224","0.505563028556874","0.550887428069575"
"Some worries","2011","(Married) couple without C. ","978","0.288496121235102","0.273280685485948","0.303711556984257"
"Some worries","2011","1-pers.-HH","472","0.329656991306069","0.305787968233891","0.353526014378246"
"Some worries","2011","Couple + C. GT 16 ","720","0.361431743380557","0.340894197606824","0.381969289154291"
"Some worries","2011","Couple + C. LE 16 ","1947","0.325657796746939","0.313809173251741","0.337506420242137"
"Some worries","2011","Couple + C. LE and GT 16","431","0.331966149838998","0.307298361768713","0.356633937909284"
"Some worries","2011","Single parent ","601","0.330206018410778","0.308856491800148","0.351555545021407"
"Big worries","2012","(Married) couple without C. ","341","0.0958010034205483","0.0860448320921599","0.105557174748937"
"Big worries","2012","1-pers.-HH","180","0.122781025171454","0.107059669233946","0.138502381108962"
"Big worries","2012","Couple + C. GT 16 ","238","0.134973548108644","0.120282108788057","0.149664987429231"
"Big worries","2012","Couple + C. LE 16 ","520","0.107587009821897","0.0994916919413309","0.115682327702463"
"Big worries","2012","Couple + C. LE and GT 16","174","0.150076165128584","0.131756500063952","0.168395830193216"
"Big worries","2012","Single parent ","271","0.160783353689935","0.144107705526768","0.177459001853102"
"No worries","2012","(Married) couple without C. ","2093","0.593490250634456","0.577208366627074","0.609772134641839"
"No worries","2012","1-pers.-HH","984","0.56064811702939","0.536873047584175","0.584423186474605"
"No worries","2012","Couple + C. GT 16 ","1090","0.509716144009395","0.488222338713058","0.531209949305733"
"No worries","2012","Couple + C. LE 16 ","3336","0.563261633642465","0.55030366858501","0.576219598699919"
"No worries","2012","Couple + C. LE and GT 16","833","0.534551480230639","0.508965488327324","0.560137472133953"
"No worries","2012","Single parent ","968","0.498533505962115","0.475835209012876","0.521231802911355"
"Some worries","2012","(Married) couple without C. ","1062","0.310708745944995","0.295368211077067","0.326049280812924"
"Some worries","2012","1-pers.-HH","510","0.316570857799156","0.294288939496869","0.338852776101442"
"Some worries","2012","Couple + C. GT 16 ","750","0.35531030788196","0.334732240447459","0.375888375316461"
"Some worries","2012","Couple + C. LE 16 ","1772","0.329151356535638","0.31687467064357","0.341428042427706"
"Some worries","2012","Couple + C. LE and GT 16","453","0.315372354640778","0.291537599786569","0.339207109494986"
"Some worries","2012","Single parent ","625","0.340683140347949","0.319167833285777","0.362198447410121"
"Big worries","2013","(Married) couple without C. ","359","0.0798727872948643","0.0715410731260871","0.0882045014636415"
"Big worries","2013","1-pers.-HH","203","0.112948919084428","0.0989890966144323","0.126908741554424"
"Big worries","2013","Couple + C. GT 16 ","280","0.113006447812954","0.100628071256569","0.12538482436934"
"Big worries","2013","Couple + C. LE 16 ","612","0.0858271475625226","0.0790637512417797","0.0925905438832655"
"Big worries","2013","Couple + C. LE and GT 16","223","0.116418106365755","0.101958686850202","0.130877525881308"
"Big worries","2013","Single parent ","246","0.12513361253573","0.110900749395379","0.13936647567608"
"No worries","2013","(Married) couple without C. ","2525","0.628368398704952","0.613516756052849","0.643220041357055"
"No worries","2013","1-pers.-HH","1186","0.589527855910959","0.567832911013426","0.611222800808492"
"No worries","2013","Couple + C. GT 16 ","1420","0.574708823170171","0.555379396817764","0.594038249522578"
"No worries","2013","Couple + C. LE 16 ","3950","0.59333743171401","0.581476841245503","0.605198022182517"
"No worries","2013","Couple + C. LE and GT 16","1107","0.583289926029625","0.561063152387018","0.605516699672232"
"No worries","2013","Single parent ","1187","0.545809560434216","0.52439180377963","0.567227317088802"
"Some worries","2013","(Married) couple without C. ","1183","0.291758814000183","0.277788261345723","0.305729366654644"
"Some worries","2013","1-pers.-HH","586","0.297523225004613","0.277360883675025","0.317685566334201"
"Some worries","2013","Couple + C. GT 16 ","813","0.312284729016874","0.294165840431737","0.330403617602011"
"Some worries","2013","Couple + C. LE 16 ","2027","0.320835420723467","0.309564302485255","0.33210653896168"
"Some worries","2013","Couple + C. LE and GT 16","560","0.300291967604621","0.279626393420844","0.320957541788397"
"Some worries","2013","Single parent ","643","0.329056827030054","0.308844666523466","0.349268987536643"
"Big worries","2014","(Married) couple without C. ","306","0.0813789442246431","0.0726523647495821","0.090105523699704"
"Big worries","2014","1-pers.-HH","179","0.0969270734405399","0.0831284201430632","0.110725726738017"
"Big worries","2014","Couple + C. GT 16 ","244","0.113960562028713","0.100553729373556","0.12736739468387"
"Big worries","2014","Couple + C. LE 16 ","551","0.0896322111438115","0.0820427783623814","0.0972216439252416"
"Big worries","2014","Couple + C. LE and GT 16","245","0.163451865941032","0.145445295986832","0.181458435895233"
"Big worries","2014","Single parent ","238","0.132325222348175","0.115930894968915","0.148719549727435"
"No worries","2014","(Married) couple without C. ","2338","0.627241820623189","0.611808800618763","0.642674840627615"
"No worries","2014","1-pers.-HH","1059","0.598834381590463","0.575974816821361","0.621693946359564"
"No worries","2014","Couple + C. GT 16 ","1232","0.586471052251285","0.565693297333372","0.607248807169199"
"No worries","2014","Couple + C. LE 16 ","3049","0.571895144330306","0.558748887766661","0.585041400893951"
"No worries","2014","Couple + C. LE and GT 16","831","0.492824226832245","0.468478886037228","0.517169567627263"
"No worries","2014","Single parent ","867","0.541654033360646","0.517546570953735","0.565761495767556"
"Some worries","2014","(Married) couple without C. ","1127","0.291379235152168","0.276876294776638","0.305882175527699"
"Some worries","2014","1-pers.-HH","528","0.304238544968997","0.282780505403143","0.325696584534851"
"Some worries","2014","Couple + C. GT 16 ","682","0.299568385720002","0.280241884860806","0.318894886579198"
"Some worries","2014","Couple + C. LE 16 ","1842","0.338472644525882","0.325900640439072","0.351044648612693"
"Some worries","2014","Couple + C. LE and GT 16","544","0.343723907226722","0.320595871708963","0.366851942744482"
"Some worries","2014","Single parent ","536","0.326020744291179","0.303340920156156","0.348700568426203"
"Big worries","2015","(Married) couple without C. ","298","0.0692053675808447","0.0611357469587987","0.0772749882028906"
"Big worries","2015","1-pers.-HH","176","0.0922434541022922","0.0790323870578151","0.105454521146769"
"Big worries","2015","Couple + C. GT 16 ","169","0.0715643801023563","0.0604359616162636","0.0826927985884489"
"Big worries","2015","Couple + C. LE 16 ","479","0.0773482209037044","0.0701267913546428","0.084569650452766"
"Big worries","2015","Couple + C. LE and GT 16","165","0.0941684682819571","0.0798932900559742","0.10844364650794"
"Big worries","2015","Single parent ","194","0.133448960924648","0.116755030296188","0.150142891553107"
"No worries","2015","(Married) couple without C. ","2358","0.637349343850948","0.622063504252371","0.652635183449526"
"No worries","2015","1-pers.-HH","1083","0.593156279059263","0.570728627597062","0.615583930521464"
"No worries","2015","Couple + C. GT 16 ","1219","0.602588577842499","0.581461486237753","0.623715669447245"
"No worries","2015","Couple + C. LE 16 ","3060","0.601887984332009","0.588655555040324","0.615120413623694"
"No worries","2015","Couple + C. LE and GT 16","927","0.565257405864497","0.54102791459702","0.589486897131974"
"No worries","2015","Single parent ","891","0.547840578827837","0.523407577232035","0.57227358042364"
"Some worries","2015","(Married) couple without C. ","1144","0.293445288568207","0.278967815637361","0.307922761499053"
"Some worries","2015","1-pers.-HH","584","0.314600266838445","0.293400214542414","0.335800319134476"
"Some worries","2015","Couple + C. GT 16 ","673","0.325847042055145","0.305612414790754","0.346081669319536"
"Some worries","2015","Couple + C. LE 16 ","1718","0.320763794764287","0.308146036947731","0.333381552580843"
"Some worries","2015","Couple + C. LE and GT 16","516","0.340574125853546","0.317411174985556","0.363737076721536"
"Some worries","2015","Single parent ","509","0.318710460247515","0.295835099496801","0.341585820998229"
"Big worries","2016","(Married) couple without C. ","276","0.0688616685934082","0.0605831061632694","0.077140231023547"
"Big worries","2016","1-pers.-HH","136","0.078297787102286","0.0655126548117758","0.0910829193927961"
"Big worries","2016","Couple + C. GT 16 ","138","0.0693041681482248","0.0580086270455468","0.0805997092509028"
"Big worries","2016","Couple + C. LE 16 ","393","0.0693957367091852","0.0620954962972154","0.0766959771211551"
"Big worries","2016","Couple + C. LE and GT 16","130","0.0688507372765819","0.0561924453633867","0.0815090291897772"
"Big worries","2016","Single parent ","153","0.0957501855191041","0.0806928870102396","0.110807484027969"
"No worries","2016","(Married) couple without C. ","2415","0.686051489117212","0.670878657995087","0.701224320239336"
"No worries","2016","1-pers.-HH","1116","0.664857736008577","0.642392337346239","0.687323134670916"
"No worries","2016","Couple + C. GT 16 ","1206","0.618903472686265","0.597303538211863","0.640503407160667"
"No worries","2016","Couple + C. LE 16 ","2919","0.644357184662326","0.630605414482423","0.658108954842229"
"No worries","2016","Couple + C. LE and GT 16","979","0.629603586501469","0.605461314406433","0.653745858596505"
"No worries","2016","Single parent ","886","0.606803087094419","0.581807578693449","0.631798595495389"
"Some worries","2016","(Married) couple without C. ","903","0.24508684228938","0.231024179907336","0.259149504671424"
"Some worries","2016","1-pers.-HH","444","0.256844476889137","0.236051812795881","0.277637140982392"
"Some worries","2016","Couple + C. GT 16 ","598","0.31179235916551","0.291190047283867","0.332394671047153"
"Some worries","2016","Couple + C. LE 16 ","1343","0.286247078628489","0.273262354434486","0.299231802822491"
"Some worries","2016","Couple + C. LE and GT 16","428","0.301545676221949","0.278602332304558","0.324489020139339"
