"ple0179","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Once a month or less","2017","no degree/no degree yet","Single parent ","","","",""
"Once a month or less","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Once a month or less","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Once a month or less","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","2017","lower secondary degree","1-pers.-HH","","","",""
"Never","2017","lower secondary degree","(Married) couple without C. ","","","",""
"Never","2017","lower secondary degree","Single parent ","","","",""
"Never","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","2017","secondary school degree","1-pers.-HH","","","",""
"Never","2017","secondary school degree","(Married) couple without C. ","","","",""
"Never","2017","secondary school degree","Single parent ","","","",""
"Never","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","2017","college entrance qualification","1-pers.-HH","","","",""
"Never","2017","college entrance qualification","(Married) couple without C. ","","","",""
"Never","2017","college entrance qualification","Single parent ","","","",""
"Never","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","2017","Other degree","1-pers.-HH","","","",""
"Never","2017","Other degree","(Married) couple without C. ","","","",""
"Never","2017","Other degree","Single parent ","","","",""
"Never","2017","Other degree","Couple + C. LE 16 ","","","",""
"Never","2017","Other degree","Couple + C. GT 16 ","","","",""
"Never","2017","Other degree","Couple + C. LE and GT 16","","","",""
"Never","2017","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","2017","no degree/no degree yet","Single parent ","","","",""
"Never","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","2018","lower secondary degree","1-pers.-HH","93","0.0716112025184897","0.0569491321444954","0.0862732728924839"
"Daily","2018","lower secondary degree","(Married) couple without C. ","158","0.0712330967359232","0.0605885362985107","0.0818776571733356"
"Daily","2018","lower secondary degree","Single parent ","45","0.0761103279910633","0.0517982632337267","0.1004223927484"
"Daily","2018","lower secondary degree","Couple + C. LE 16 ","132","0.160193796617715","0.133622977873371","0.186764615362059"
"Daily","2018","lower secondary degree","Couple + C. GT 16 ","91","0.159132723949637","0.129439504513511","0.188825943385764"
"Daily","2018","lower secondary degree","Couple + C. LE and GT 16","65","0.202506706836661","0.158337687561941","0.24667572611138"
"Daily","2018","secondary school degree","1-pers.-HH","91","0.0960715479266815","0.0785368760155453","0.113606219837818"
"Daily","2018","secondary school degree","(Married) couple without C. ","227","0.104011594909442","0.0917829568596764","0.116240232959207"
"Daily","2018","secondary school degree","Single parent ","54","0.11549684492195","0.0911309641502698","0.139862725693631"
"Daily","2018","secondary school degree","Couple + C. LE 16 ","224","0.158459024944618","0.139917259630277","0.177000790258959"
"Daily","2018","secondary school degree","Couple + C. GT 16 ","104","0.130503825417797","0.107545468929275","0.153462181906319"
"Daily","2018","secondary school degree","Couple + C. LE and GT 16","83","0.137244621891948","0.109312410587482","0.165176833196414"
"Daily","2018","college entrance qualification","1-pers.-HH","88","0.0743157234254352","0.0596758153052942","0.0889556315455763"
"Daily","2018","college entrance qualification","(Married) couple without C. ","206","0.0849547048336581","0.073335656895043","0.0965737527722731"
"Daily","2018","college entrance qualification","Single parent ","48","0.104320874075978","0.0799027846172771","0.128738963534679"
"Daily","2018","college entrance qualification","Couple + C. LE 16 ","220","0.126732480045362","0.11188296752685","0.141581992563875"
"Daily","2018","college entrance qualification","Couple + C. GT 16 ","104","0.110431663851151","0.0898516480059136","0.131011679696388"
"Daily","2018","college entrance qualification","Couple + C. LE and GT 16","57","0.0983091437233852","0.0751518919266228","0.121466395520148"
"Daily","2018","Other degree","1-pers.-HH","32","0.0895012892682822","0.0600537639843683","0.118948814552196"
"Daily","2018","Other degree","(Married) couple without C. ","73","0.0471135646122866","0.0320099551405351","0.0622171740840381"
"Daily","2018","Other degree","Single parent ","18","","",""
"Daily","2018","Other degree","Couple + C. LE 16 ","143","0.158613508393052","0.135564497791797","0.181662518994307"
"Daily","2018","Other degree","Couple + C. GT 16 ","39","0.110786479805292","0.0756769257336655","0.145896033876919"
"Daily","2018","Other degree","Couple + C. LE and GT 16","41","0.108357914802625","0.0714862823090265","0.145229547296224"
"Daily","2018","no degree/no degree yet","1-pers.-HH","6","","",""
"Daily","2018","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Daily","2018","no degree/no degree yet","Single parent ","16","","",""
"Daily","2018","no degree/no degree yet","Couple + C. LE 16 ","38","0.235845068373668","0.16835647027776","0.303333666469576"
"Daily","2018","no degree/no degree yet","Couple + C. GT 16 ","33","0.20240446533655","0.140722856835755","0.264086073837345"
"Daily","2018","no degree/no degree yet","Couple + C. LE and GT 16","35","0.186097972597427","0.133460463472219","0.238735481722635"
"Four to six days a week","2018","lower secondary degree","1-pers.-HH","180","0.148020871164707","0.127827174580784","0.168214567748631"
"Four to six days a week","2018","lower secondary degree","(Married) couple without C. ","479","0.216981819169579","0.199923703687055","0.234039934652103"
"Four to six days a week","2018","lower secondary degree","Single parent ","105","0.23838187491454","0.199316208068669","0.277447541760412"
"Four to six days a week","2018","lower secondary degree","Couple + C. LE 16 ","221","0.303218065492358","0.269920036438869","0.336516094545848"
"Four to six days a week","2018","lower secondary degree","Couple + C. GT 16 ","154","0.281163705394974","0.244670800008089","0.317656610781859"
"Four to six days a week","2018","lower secondary degree","Couple + C. LE and GT 16","72","0.239897534297854","0.192963974697854","0.286831093897854"
"Four to six days a week","2018","secondary school degree","1-pers.-HH","190","0.173435184580804","0.150906269258749","0.195964099902858"
"Four to six days a week","2018","secondary school degree","(Married) couple without C. ","516","0.219901018192846","0.203309944450442","0.236492091935249"
"Four to six days a week","2018","secondary school degree","Single parent ","105","0.16144189044346","0.133392588333268","0.189491192553653"
"Four to six days a week","2018","secondary school degree","Couple + C. LE 16 ","413","0.292470105419479","0.26937243953476","0.315567771304198"
"Four to six days a week","2018","secondary school degree","Couple + C. GT 16 ","217","0.293247387903569","0.262219935108862","0.324274840698277"
"Four to six days a week","2018","secondary school degree","Couple + C. LE and GT 16","153","0.295439676664174","0.258405105972606","0.332474247355742"
"Four to six days a week","2018","college entrance qualification","1-pers.-HH","228","0.189910272306067","0.168017168133239","0.211803376478895"
"Four to six days a week","2018","college entrance qualification","(Married) couple without C. ","548","0.24934919296925","0.231319908502456","0.267378477436043"
"Four to six days a week","2018","college entrance qualification","Single parent ","118","0.178582536587839","0.147987476888057","0.209177596287621"
"Four to six days a week","2018","college entrance qualification","Couple + C. LE 16 ","520","0.289796173852188","0.26954582991921","0.310046517785166"
"Four to six days a week","2018","college entrance qualification","Couple + C. GT 16 ","230","0.267627933419637","0.23855821366249","0.296697653176784"
"Four to six days a week","2018","college entrance qualification","Couple + C. LE and GT 16","166","0.293524029507097","0.25810539970766","0.328942659306534"
"Four to six days a week","2018","Other degree","1-pers.-HH","55","0.132720582560383","0.0977225887855531","0.167718576335213"
"Four to six days a week","2018","Other degree","(Married) couple without C. ","172","0.278506178794898","0.246552496068649","0.310459861521147"
"Four to six days a week","2018","Other degree","Single parent ","35","0.178763298456118","0.120122547707328","0.237404049204909"
"Four to six days a week","2018","Other degree","Couple + C. LE 16 ","213","0.188991229199512","0.164290030188493","0.213692428210531"
"Four to six days a week","2018","Other degree","Couple + C. GT 16 ","59","0.131572418392102","0.0937605501267592","0.169384286657445"
"Four to six days a week","2018","Other degree","Couple + C. LE and GT 16","63","0.241720171468276","0.190934878056688","0.292505464879864"
"Four to six days a week","2018","no degree/no degree yet","1-pers.-HH","9","","",""
"Four to six days a week","2018","no degree/no degree yet","(Married) couple without C. ","26","","",""
"Four to six days a week","2018","no degree/no degree yet","Single parent ","36","0.172592416006469","0.112117807683463","0.233067024329475"
"Four to six days a week","2018","no degree/no degree yet","Couple + C. LE 16 ","32","0.184935892025782","0.123214916054742","0.246656867996822"
"Four to six days a week","2018","no degree/no degree yet","Couple + C. GT 16 ","45","0.225949802722348","0.161748353003092","0.290151252441603"
"Four to six days a week","2018","no degree/no degree yet","Couple + C. LE and GT 16","57","0.267908624516815","0.208010332844618","0.327806916189011"
"Two to three days a week","2018","lower secondary degree","1-pers.-HH","598","0.500733744315789","0.472301613581601","0.529165875049978"
"Two to three days a week","2018","lower secondary degree","(Married) couple without C. ","1280","0.557731754203577","0.537178101242101","0.578285407165054"
"Two to three days a week","2018","lower secondary degree","Single parent ","205","0.469154860242315","0.423400548844376","0.514909171640253"
"Two to three days a week","2018","lower secondary degree","Couple + C. LE 16 ","291","0.395486229152638","0.360065187167126","0.430907271138151"
"Two to three days a week","2018","lower secondary degree","Couple + C. GT 16 ","272","0.456765726638347","0.41633103369951","0.497200419577185"
"Two to three days a week","2018","lower secondary degree","Couple + C. LE and GT 16","142","0.480226423282959","0.425314752743618","0.535138093822301"
"Two to three days a week","2018","secondary school degree","1-pers.-HH","485","0.442468230752526","0.412914720065048","0.472021741440004"
"Two to three days a week","2018","secondary school degree","(Married) couple without C. ","1250","0.505674991924162","0.485647431663743","0.525702552184581"
"Two to three days a week","2018","secondary school degree","Single parent ","335","0.486657337910522","0.448554030149535","0.524760645671509"
"Two to three days a week","2018","secondary school degree","Couple + C. LE 16 ","648","0.416346749042603","0.391316797996234","0.441376700088971"
"Two to three days a week","2018","secondary school degree","Couple + C. GT 16 ","371","0.424352948866171","0.390667907066569","0.458037990665774"
"Two to three days a week","2018","secondary school degree","Couple + C. LE and GT 16","248","0.424726410490913","0.384602277110953","0.464850543870873"
"Two to three days a week","2018","college entrance qualification","1-pers.-HH","474","0.373312137535188","0.346314345373682","0.400309929696695"
"Two to three days a week","2018","college entrance qualification","(Married) couple without C. ","1001","0.440113356067351","0.419426816052556","0.460799896082147"
"Two to three days a week","2018","college entrance qualification","Single parent ","236","0.417270278821415","0.377879718736691","0.456660838906139"
"Two to three days a week","2018","college entrance qualification","Couple + C. LE 16 ","823","0.419541777857894","0.397514153232682","0.441569402483105"
"Two to three days a week","2018","college entrance qualification","Couple + C. GT 16 ","380","0.442562291884539","0.409949001719558","0.47517558204952"
"Two to three days a week","2018","college entrance qualification","Couple + C. LE and GT 16","278","0.432433470508865","0.3939007859589","0.47096615505883"
"Two to three days a week","2018","Other degree","1-pers.-HH","149","0.447704044253099","0.396408938400985","0.498999150105214"
"Two to three days a week","2018","Other degree","(Married) couple without C. ","352","0.463262107787529","0.42771684651148","0.498807369063578"
"Two to three days a week","2018","Other degree","Single parent ","72","0.363811647985942","0.290181220243036","0.437442075728849"
"Two to three days a week","2018","Other degree","Couple + C. LE 16 ","447","0.473665628279841","0.4421626774055","0.505168579154183"
"Two to three days a week","2018","Other degree","Couple + C. GT 16 ","153","0.500283926557937","0.444353409068507","0.556214444047366"
"Two to three days a week","2018","Other degree","Couple + C. LE and GT 16","124","0.459044117498683","0.399932219437793","0.518156015559573"
"Two to three days a week","2018","no degree/no degree yet","1-pers.-HH","39","0.647230309404663","0.538360544108764","0.756100074700562"
"Two to three days a week","2018","no degree/no degree yet","(Married) couple without C. ","51","0.436703513090911","0.339976167867597","0.533430858314225"
"Two to three days a week","2018","no degree/no degree yet","Single parent ","59","0.498591378926735","0.418576501855874","0.578606255997595"
"Two to three days a week","2018","no degree/no degree yet","Couple + C. LE 16 ","60","0.31347255209698","0.239723743360063","0.387221360833897"
"Two to three days a week","2018","no degree/no degree yet","Couple + C. GT 16 ","54","0.318454001112036","0.246934375889962","0.38997362633411"
"Two to three days a week","2018","no degree/no degree yet","Couple + C. LE and GT 16","91","0.475074860063445","0.4075337561596","0.54261596396729"
"Two to four days a month","2018","lower secondary degree","1-pers.-HH","238","0.201983385090821","0.179153503411718","0.224813266769925"
"Two to four days a month","2018","lower secondary degree","(Married) couple without C. ","255","0.11998673554786","0.106539138651562","0.133434332444157"
"Two to four days a month","2018","lower secondary degree","Single parent ","71","0.157435451313676","0.124043419250841","0.19082748337651"
"Two to four days a month","2018","lower secondary degree","Couple + C. LE 16 ","64","0.082189086262663","0.0622926069173042","0.102085565608022"
"Two to four days a month","2018","lower secondary degree","Couple + C. GT 16 ","48","0.0655876411643818","0.0454923590957011","0.0856829232330626"
"Two to four days a month","2018","lower secondary degree","Couple + C. LE and GT 16","29","","",""
"Two to four days a month","2018","secondary school degree","1-pers.-HH","212","0.188280151364751","0.165018605423263","0.211541697306238"
"Two to four days a month","2018","secondary school degree","(Married) couple without C. ","321","0.141506462721494","0.127544622279478","0.155468303163511"
"Two to four days a month","2018","secondary school degree","Single parent ","114","0.167622762725271","0.139147092415644","0.196098433034897"
"Two to four days a month","2018","secondary school degree","Couple + C. LE 16 ","139","0.0926932126017864","0.07796818885321","0.107418236350363"
"Two to four days a month","2018","secondary school degree","Couple + C. GT 16 ","98","0.100543691882289","0.0800479904334861","0.121039393331092"
"Two to four days a month","2018","secondary school degree","Couple + C. LE and GT 16","68","0.0936477404655328","0.0699988387634865","0.117296642167579"
"Two to four days a month","2018","college entrance qualification","1-pers.-HH","267","0.226411718458243","0.203051820335342","0.249771616581144"
"Two to four days a month","2018","college entrance qualification","(Married) couple without C. ","324","0.158418976704292","0.143202745499797","0.173635207908787"
"Two to four days a month","2018","college entrance qualification","Single parent ","122","0.180692296805243","0.149956591492425","0.21142800211806"
"Two to four days a month","2018","college entrance qualification","Couple + C. LE 16 ","228","0.105326098431002","0.0916237515041886","0.119028445357815"
"Two to four days a month","2018","college entrance qualification","Couple + C. GT 16 ","108","0.100282907313635","0.0805597843340141","0.120006030293255"
"Two to four days a month","2018","college entrance qualification","Couple + C. LE and GT 16","75","0.115250735533304","0.0904140758607216","0.140087395205886"
"Two to four days a month","2018","Other degree","1-pers.-HH","76","0.208740977649549","0.166817463027435","0.250664492271663"
"Two to four days a month","2018","Other degree","(Married) couple without C. ","100","0.158807373248145","0.132753622553095","0.184861123943194"
"Two to four days a month","2018","Other degree","Single parent ","23","","",""
"Two to four days a month","2018","Other degree","Couple + C. LE 16 ","99","0.107099677849534","0.0875886563973146","0.126610699301754"
"Two to four days a month","2018","Other degree","Couple + C. GT 16 ","33","0.126416223886251","0.0892427977694832","0.163589650003018"
"Two to four days a month","2018","Other degree","Couple + C. LE and GT 16","27","","",""
"Two to four days a month","2018","no degree/no degree yet","1-pers.-HH","17","","",""
"Two to four days a month","2018","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Two to four days a month","2018","no degree/no degree yet","Single parent ","19","","",""
"Two to four days a month","2018","no degree/no degree yet","Couple + C. LE 16 ","14","","",""
"Two to four days a month","2018","no degree/no degree yet","Couple + C. GT 16 ","16","","",""
"Two to four days a month","2018","no degree/no degree yet","Couple + C. LE and GT 16","16","","",""
"Once a month or less","2018","lower secondary degree","1-pers.-HH","58","0.0557873356890593","0.0427363716915021","0.0688382996866166"
"Once a month or less","2018","lower secondary degree","(Married) couple without C. ","52","0.0230392630602975","0.0168304826366331","0.0292480434839618"
"Once a month or less","2018","lower secondary degree","Single parent ","18","","",""
"Once a month or less","2018","lower secondary degree","Couple + C. LE 16 ","15","","",""
"Once a month or less","2018","lower secondary degree","Couple + C. GT 16 ","12","","",""
"Once a month or less","2018","lower secondary degree","Couple + C. LE and GT 16","6","","",""
"Once a month or less","2018","secondary school degree","1-pers.-HH","61","0.0558669984955319","0.0422014370054869","0.0695325599855769"
"Once a month or less","2018","secondary school degree","(Married) couple without C. ","49","0.0189665247865338","0.0135023848530561","0.0244306647200116"
"Once a month or less","2018","secondary school degree","Single parent ","34","0.0437551247763844","0.02816152494741","0.0593487246053589"
"Once a month or less","2018","secondary school degree","Couple + C. LE 16 ","36","0.0222971175927156","0.0148001994874923","0.0297940356979389"
"Once a month or less","2018","secondary school degree","Couple + C. GT 16 ","21","","",""
"Once a month or less","2018","secondary school degree","Couple + C. LE and GT 16","16","","",""
"Once a month or less","2018","college entrance qualification","1-pers.-HH","78","0.06166943902969","0.0482424237745239","0.0750964542848561"
"Once a month or less","2018","college entrance qualification","(Married) couple without C. ","62","0.030470287105738","0.0233076266412399","0.037632947570236"
"Once a month or less","2018","college entrance qualification","Single parent ","25","","",""
"Once a month or less","2018","college entrance qualification","Couple + C. LE 16 ","49","0.0221971306117498","0.0156210269781831","0.0287732342453165"
"Once a month or less","2018","college entrance qualification","Couple + C. GT 16 ","25","","",""
"Once a month or less","2018","college entrance qualification","Couple + C. LE and GT 16","27","","",""
"Once a month or less","2018","Other degree","1-pers.-HH","29","","",""
"Once a month or less","2018","Other degree","(Married) couple without C. ","25","","",""
"Once a month or less","2018","Other degree","Single parent ","10","","",""
"Once a month or less","2018","Other degree","Couple + C. LE 16 ","38","0.0450704064099023","0.0319811237076208","0.0581596891121839"
"Once a month or less","2018","Other degree","Couple + C. GT 16 ","12","","",""
"Once a month or less","2018","Other degree","Couple + C. LE and GT 16","11","","",""
"Once a month or less","2018","no degree/no degree yet","1-pers.-HH","3","","",""
"Once a month or less","2018","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Once a month or less","2018","no degree/no degree yet","Single parent ","9","","",""
"Once a month or less","2018","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Once a month or less","2018","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Once a month or less","2018","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Never","2018","lower secondary degree","1-pers.-HH","21","","",""
"Never","2018","lower secondary degree","(Married) couple without C. ","19","","",""
"Never","2018","lower secondary degree","Single parent ","13","","",""
"Never","2018","lower secondary degree","Couple + C. LE 16 ","9","","",""
"Never","2018","lower secondary degree","Couple + C. GT 16 ","6","","",""
"Never","2018","lower secondary degree","Couple + C. LE and GT 16","4","","",""
"Never","2018","secondary school degree","1-pers.-HH","46","0.0438778868797061","0.0316904394516628","0.0560653343077494"
"Never","2018","secondary school degree","(Married) couple without C. ","31","0.00993940746552306","0.0059656884672337","0.0139131264638124"
"Never","2018","secondary school degree","Single parent ","19","","",""
"Never","2018","secondary school degree","Couple + C. LE 16 ","30","0.0177337903987988","0.0110323162819369","0.0244352645156606"
"Never","2018","secondary school degree","Couple + C. GT 16 ","16","","",""
"Never","2018","secondary school degree","Couple + C. LE and GT 16","15","","",""
"Never","2018","college entrance qualification","1-pers.-HH","98","0.0743807092453759","0.0597349156636793","0.0890265028270725"
"Never","2018","college entrance qualification","(Married) couple without C. ","71","0.0366934823197113","0.0288586042197157","0.0445283604197068"
"Never","2018","college entrance qualification","Single parent ","53","0.0891934193996722","0.0664251861376645","0.11196165266168"
"Never","2018","college entrance qualification","Couple + C. LE 16 ","88","0.0364063392018044","0.0280458815973934","0.0447667968062154"
"Never","2018","college entrance qualification","Couple + C. GT 16 ","44","0.0558958000152131","0.0408120685513822","0.070979531479044"
"Never","2018","college entrance qualification","Couple + C. LE and GT 16","32","0.0309527868294614","0.0174822912032859","0.0444232824556369"
"Never","2018","Other degree","1-pers.-HH","20","","",""
"Never","2018","Other degree","(Married) couple without C. ","34","0.0279103913720745","0.0161688988241128","0.0396518839200362"
"Never","2018","Other degree","Single parent ","6","","",""
"Never","2018","Other degree","Couple + C. LE 16 ","25","","",""
"Never","2018","Other degree","Couple + C. GT 16 ","11","","",""
"Never","2018","Other degree","Couple + C. LE and GT 16","7","","",""
"Never","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Never","2018","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Never","2018","no degree/no degree yet","Single parent ","11","","",""
"Never","2018","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Never","2018","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Never","2018","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
