"ple0179","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Once a month or less","2018","(0) in school","West Germany","5","","",""
"Once a month or less","2018","(0) in school","East Germany","2","","",""
"Once a month or less","2018","(1a) inadequately completed","West Germany","19","","",""
"Once a month or less","2018","(1a) inadequately completed","East Germany","3","","",""
"Once a month or less","2018","(1b) general elementary school","West Germany","71","0.0602103916666501","0.0487878792743954","0.0716329040589048"
"Once a month or less","2018","(1b) general elementary school","East Germany","11","","",""
"Once a month or less","2018","(1c) basic vocational qualification","West Germany","107","0.0310190949411274","0.0256651299074064","0.0363730599748484"
"Once a month or less","2018","(1c) basic vocational qualification","East Germany","19","","",""
"Once a month or less","2018","(2b) intermediate general qualification","West Germany","16","","",""
"Once a month or less","2018","(2b) intermediate general qualification","East Germany","7","","",""
"Once a month or less","2018","(2a) intermediate vocational","West Germany","125","0.0383757150226238","0.0322493121862501","0.0445021178589975"
"Once a month or less","2018","(2a) intermediate vocational","East Germany","56","0.0239864778046757","0.0172622586877449","0.0307106969216066"
"Once a month or less","2018","(2c_gen) general maturity certificate","West Germany","58","0.0428971613395011","0.0317837798745864","0.0540105428044158"
"Once a month or less","2018","(2c_gen) general maturity certificate","East Germany","7","","",""
"Once a month or less","2018","(2c_voc) vocational maturity certificate","West Germany","84","0.0361271174014303","0.0282393263547401","0.0440149084481204"
"Once a month or less","2018","(2c_voc) vocational maturity certificate","East Germany","11","","",""
"Once a month or less","2018","(3a) lower tertiary education","West Germany","52","0.0426270359294127","0.0321198343111505","0.0531342375476749"
"Once a month or less","2018","(3a) lower tertiary education","East Germany","19","","",""
"Once a month or less","2018","(3b) higher tertiary education","West Germany","132","0.0444630329877864","0.0376372683180702","0.0512887976575026"
"Once a month or less","2018","(3b) higher tertiary education","East Germany","31","0.0335707837619109","0.021375501758846","0.0457660657649759"
"Never","2018","(0) in school","West Germany","21","","",""
"Never","2018","(0) in school","East Germany","5","","",""
"Never","2018","(1a) inadequately completed","West Germany","9","","",""
"Never","2018","(1a) inadequately completed","East Germany","1","","",""
"Never","2018","(1b) general elementary school","West Germany","25","","",""
"Never","2018","(1b) general elementary school","East Germany","6","","",""
"Never","2018","(1c) basic vocational qualification","West Germany","58","0.0181348181784063","0.0140139768475579","0.0222556595092546"
"Never","2018","(1c) basic vocational qualification","East Germany","7","","",""
"Never","2018","(2b) intermediate general qualification","West Germany","17","","",""
"Never","2018","(2b) intermediate general qualification","East Germany","2","","",""
"Never","2018","(2a) intermediate vocational","West Germany","93","0.0253043826503128","0.0202958907195856","0.03031287458104"
"Never","2018","(2a) intermediate vocational","East Germany","26","","",""
"Never","2018","(2c_gen) general maturity certificate","West Germany","108","0.0819948154136698","0.0669471749621275","0.0970424558652121"
"Never","2018","(2c_gen) general maturity certificate","East Germany","11","","",""
"Never","2018","(2c_voc) vocational maturity certificate","West Germany","83","0.0296479073357616","0.0224783794749174","0.0368174351966058"
"Never","2018","(2c_voc) vocational maturity certificate","East Germany","15","","",""
"Never","2018","(3a) lower tertiary education","West Germany","62","0.044481861501861","0.033758897119652","0.05520482588407"
"Never","2018","(3a) lower tertiary education","East Germany","11","","",""
"Never","2018","(3b) higher tertiary education","West Germany","183","0.0544167064346604","0.0469049059585865","0.0619285069107343"
"Never","2018","(3b) higher tertiary education","East Germany","30","0.0447262177766436","0.0307312759346094","0.0587211596186777"
