"plh0180","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"8 on Scale 1 to 10","2017","Rural Area","2462","0.261407366794062","0.252483261484644","0.27033147210348","8"
"8 on Scale 1 to 10","2017","Urban Area","4367","0.256244795869767","0.249676932415471","0.262812659324063","8"
"9 on Scale 1 to 10","2017","Rural Area","2142","0.209681797129012","0.201414098317998","0.217949495940026","9"
"9 on Scale 1 to 10","2017","Urban Area","3911","0.215587818015153","0.209401021206793","0.221774614823513","9"
"0 Completely dissatisfied","2018","Rural Area","40","0.0073168433259384","0.00555030831982333","0.00908337833205347","0"
"0 Completely dissatisfied","2018","Urban Area","82","0.00431429637855148","0.00331385096865528","0.00531474178844769","0"
"1 on Scale 1 to 10","2018","Rural Area","32","0.00329427467965839","0.00210654277064005","0.00448200658867672","1"
"1 on Scale 1 to 10","2018","Urban Area","77","0.0053737447309887","0.00425779213249125","0.00648969732948615","1"
"10 Completely satisfied","2018","Rural Area","1810","0.18850946697291","0.180402407572315","0.196616526373504","10"
"10 Completely satisfied","2018","Urban Area","3485","0.206267701780808","0.200091380013567","0.212444023548049","10"
"2 on Scale 1 to 10","2018","Rural Area","96","0.011345928593565","0.00915061156488222","0.0135412456222477","2"
"2 on Scale 1 to 10","2018","Urban Area","142","0.00911747594723823","0.00766661540529246","0.010568336489184","2"
"3 on Scale 1 to 10","2018","Rural Area","122","0.0189852310802023","0.0161564407408615","0.0218140214195432","3"
"3 on Scale 1 to 10","2018","Urban Area","275","0.0210444868265132","0.0188535597618883","0.023235413891138","3"
"4 on Scale 1 to 10","2018","Rural Area","139","0.0188330342716264","0.0160153868312947","0.021650681711958","4"
"4 on Scale 1 to 10","2018","Urban Area","346","0.0227962024934403","0.0205179539667871","0.0250744510200934","4"
"5 on Scale 1 to 10","2018","Rural Area","499","0.0651287409996516","0.0600140748733678","0.0702434071259353","5"
"5 on Scale 1 to 10","2018","Urban Area","949","0.0642036903063943","0.0604621715063596","0.0679452091064291","5"
"6 on Scale 1 to 10","2018","Rural Area","524","0.0665085901314045","0.0613438428308596","0.0716733374319494","6"
"6 on Scale 1 to 10","2018","Urban Area","949","0.0600000170337233","0.056374942989145","0.0636250910783016","6"
"7 on Scale 1 to 10","2018","Rural Area","1184","0.145546689735128","0.138236975852289","0.152856403617966","7"
"7 on Scale 1 to 10","2018","Urban Area","2184","0.136163713068286","0.130928628682161","0.141398797454411","7"
"8 on Scale 1 to 10","2018","Rural Area","2380","0.26005122460071","0.250958682448425","0.269143766752994","8"
"8 on Scale 1 to 10","2018","Urban Area","4283","0.257742974975945","0.251066490417768","0.264419459534123","8"
"9 on Scale 1 to 10","2018","Urban Area","3715","0.212975696458111","0.206726324598819","0.219225068317404","9"
"9 on Scale 1 to 10","2018","Rural Area","2115","0.214479975609206","0.205971984064516","0.222987967153897","9"
"0 Completely dissatisfied","2019","Rural Area","35","0.00577551102366704","0.00418948432938834","0.00736153771794574","0"
"0 Completely dissatisfied","2019","Urban Area","72","0.00457972868952772","0.00350826036764927","0.00565119701140616","0"
"1 on Scale 1 to 10","2019","Rural Area","35","0.00796926352760603","0.00610827063596794","0.00983025641924412","1"
"1 on Scale 1 to 10","2019","Urban Area","63","0.00537174728393516","0.00421178357451334","0.00653171099335697","1"
"10 Completely satisfied","2019","Rural Area","1957","0.200704079158986","0.192320973230535","0.209087185087436","10"
"10 Completely satisfied","2019","Urban Area","3490","0.213254727108723","0.206754588397945","0.219754865819502","10"
"2 on Scale 1 to 10","2019","Rural Area","64","0.0115086750198105","0.00927627431749448","0.0137410757221265","2"
"2 on Scale 1 to 10","2019","Urban Area","142","0.0127623259033652","0.0109810467084223","0.0145436050983081","2"
"3 on Scale 1 to 10","2019","Rural Area","114","0.013929682192543","0.0114766818827707","0.0163826825023154","3"
"3 on Scale 1 to 10","2019","Urban Area","200","0.0148741214535388","0.0129531640016741","0.0167950789054034","3"
"4 on Scale 1 to 10","2019","Rural Area","175","0.0258637161820549","0.0225414962549812","0.0291859361091287","4"
"4 on Scale 1 to 10","2019","Urban Area","252","0.015940409098535","0.0139528655610028","0.0179279526360672","4"
"5 on Scale 1 to 10","2019","Rural Area","436","0.0577619409020464","0.0528790809739032","0.0626448008301896","5"
"5 on Scale 1 to 10","2019","Urban Area","815","0.0589748712259296","0.0552364319473664","0.0627133105044928","5"
"6 on Scale 1 to 10","2019","Rural Area","465","0.0582828193116543","0.0533793486778352","0.0631862899454733","6"
"6 on Scale 1 to 10","2019","Urban Area","896","0.0604183141946867","0.0566373044805763","0.0641993239087971","6"
"7 on Scale 1 to 10","2019","Urban Area","2007","0.137711420566196","0.132242929383456","0.143179911748937","7"
"7 on Scale 1 to 10","2019","Rural Area","1137","0.147959182594275","0.140527721339919","0.155390643848631","7"
"8 on Scale 1 to 10","2019","Rural Area","2292","0.257437096877146","0.248285955916709","0.266588237837584","8"
"8 on Scale 1 to 10","2019","Urban Area","3848","0.254459134207533","0.247547178134831","0.261371090280235","8"
"9 on Scale 1 to 10","2019","Rural Area","2059","0.212808033210211","0.204241454852007","0.221374611568415","9"
"9 on Scale 1 to 10","2019","Urban Area","3469","0.221653200268029","0.21506176797932","0.228244632556737","9"
