"plh0180","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","2007","no migration background","Rural Area","40","0.00946699009469984","0.00708633442674503","0.0118476457626547","1"
"1 on Scale 1 to 10","2007","direct migration background","Urban Area","15","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","Rural Area","3","","","","1"
"1 on Scale 1 to 10","2007","indirect migration background","Rural Area","","","","","1"
"1 on Scale 1 to 10","2007","no migration background","Urban Area","42","0.00501635600673388","0.00369802911675955","0.00633468289670822","1"
"10 Completely satisfied","2007","no migration background","Rural Area","1016","0.16536411024081","0.156230861118555","0.174497359363064","10"
"10 Completely satisfied","2007","direct migration background","Urban Area","321","0.198380836622795","0.179518441086531","0.217243232159059","10"
"10 Completely satisfied","2007","indirect migration background","Rural Area","24","","","","10"
"10 Completely satisfied","2007","no migration background","Urban Area","1943","0.170529827505414","0.163511695582423","0.177547959428405","10"
"10 Completely satisfied","2007","direct migration background","Rural Area","68","0.201649602198513","0.161622892031861","0.241676312365164","10"
"10 Completely satisfied","2007","indirect migration background","Urban Area","106","0.176359806647554","0.147370847363118","0.20534876593199","10"
"2 on Scale 1 to 10","2007","indirect migration background","Rural Area","","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","Urban Area","10","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","Urban Area","15","","","","2"
"2 on Scale 1 to 10","2007","no migration background","Rural Area","91","0.0174667682223322","0.0142461737028563","0.0206873627418082","2"
"2 on Scale 1 to 10","2007","direct migration background","Rural Area","3","","","","2"
"2 on Scale 1 to 10","2007","no migration background","Urban Area","125","0.0167337075724115","0.0143401017769931","0.0191273133678299","2"
"3 on Scale 1 to 10","2007","no migration background","Rural Area","144","0.0292007972181244","0.0250615801093906","0.0333400143268582","3"
"3 on Scale 1 to 10","2007","direct migration background","Urban Area","36","0.0199680474832642","0.0133512040045142","0.0265848909620142","3"
"3 on Scale 1 to 10","2007","direct migration background","Rural Area","5","","","","3"
"3 on Scale 1 to 10","2007","no migration background","Urban Area","199","0.0213604913531912","0.0186625161361654","0.024058466570217","3"
"3 on Scale 1 to 10","2007","indirect migration background","Urban Area","8","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","Rural Area","3","","","","3"
"4 on Scale 1 to 10","2007","direct migration background","Urban Area","38","0.0295153398408077","0.0215099741598734","0.037520705521742","4"
"4 on Scale 1 to 10","2007","no migration background","Rural Area","152","0.0292254540079185","0.0250845423035828","0.0333663657122541","4"
"4 on Scale 1 to 10","2007","no migration background","Urban Area","271","0.0289439294828776","0.025815532459886","0.0320723265058692","4"
"4 on Scale 1 to 10","2007","direct migration background","Rural Area","5","","","","4"
"4 on Scale 1 to 10","2007","indirect migration background","Urban Area","10","","","","4"
"4 on Scale 1 to 10","2007","indirect migration background","Rural Area","1","","","","4"
"5 on Scale 1 to 10","2007","indirect migration background","Rural Area","4","","","","5"
"5 on Scale 1 to 10","2007","no migration background","Rural Area","482","0.0790773319738485","0.0724430529622065","0.0857116109854905","5"
"5 on Scale 1 to 10","2007","indirect migration background","Urban Area","72","0.0921303926100948","0.0701326938198734","0.114128091400316","5"
"5 on Scale 1 to 10","2007","direct migration background","Urban Area","137","0.0951079971568448","0.0812318199774705","0.108984174336219","5"
"5 on Scale 1 to 10","2007","no migration background","Urban Area","801","0.0828805324901474","0.0777358309286784","0.0880252340516165","5"
"5 on Scale 1 to 10","2007","direct migration background","Rural Area","28","","","","5"
"6 on Scale 1 to 10","2007","direct migration background","Urban Area","127","0.0813620720604536","0.0684306546716618","0.0942934894492454","6"
"6 on Scale 1 to 10","2007","direct migration background","Rural Area","24","","","","6"
"6 on Scale 1 to 10","2007","no migration background","Rural Area","420","0.0621155981315927","0.0561818222492251","0.0680493740139602","6"
"6 on Scale 1 to 10","2007","no migration background","Urban Area","750","0.0733811547192518","0.0685152477725445","0.0782470616659591","6"
"6 on Scale 1 to 10","2007","indirect migration background","Urban Area","53","0.107580069678122","0.0840125112558577","0.131147628100386","6"
"6 on Scale 1 to 10","2007","indirect migration background","Rural Area","8","","","","6"
"7 on Scale 1 to 10","2007","indirect migration background","Urban Area","92","0.157743664834433","0.130019264730541","0.185468064938324","7"
"7 on Scale 1 to 10","2007","indirect migration background","Rural Area","12","","","","7"
"7 on Scale 1 to 10","2007","no migration background","Rural Area","892","0.133986241720703","0.125611939207103","0.142360544234303","7"
"7 on Scale 1 to 10","2007","no migration background","Urban Area","1568","0.147228448994778","0.140616443821298","0.153840454168258","7"
"7 on Scale 1 to 10","2007","direct migration background","Urban Area","264","0.146296541486526","0.129580497952196","0.163012585020856","7"
"7 on Scale 1 to 10","2007","direct migration background","Rural Area","49","0.10277478316042","0.0724813525104929","0.133068213810347","7"
"8 on Scale 1 to 10","2007","direct migration background","Urban Area","455","0.262045274166331","0.241245148035063","0.282845400297599","8"
"8 on Scale 1 to 10","2007","no migration background","Urban Area","3064","0.264534065680818","0.256303246733727","0.272764884627908","8"
"8 on Scale 1 to 10","2007","no migration background","Rural Area","1812","0.278417296023225","0.267398165945742","0.289436426100708","8"
"8 on Scale 1 to 10","2007","direct migration background","Rural Area","105","0.265131247337699","0.221097080174545","0.309165414500854","8"
"8 on Scale 1 to 10","2007","indirect migration background","Rural Area","34","0.229913784784819","0.151280950745056","0.308546618824583","8"
"8 on Scale 1 to 10","2007","indirect migration background","Urban Area","171","0.23737009779263","0.205008200850146","0.269731994735113","8"
"9 on Scale 1 to 10","2007","indirect migration background","Urban Area","133","0.165184231863113","0.136939096061491","0.193429367664735","9"
"9 on Scale 1 to 10","2007","no migration background","Rural Area","1261","0.185996373027998","0.176430567345392","0.195562178710604","9"
"9 on Scale 1 to 10","2007","direct migration background","Urban Area","295","0.138353154965254","0.122021803396063","0.154684506534445","9"
"9 on Scale 1 to 10","2007","direct migration background","Rural Area","95","0.231782845328047","0.189687208486702","0.273878482169393","9"
"9 on Scale 1 to 10","2007","indirect migration background","Rural Area","23","","","","9"
"9 on Scale 1 to 10","2007","no migration background","Urban Area","2195","0.179021876264259","0.171868026604373","0.186175725924144","9"
"0 Completely dissatisfied","2008","no migration background","Urban Area","76","0.00849161614219835","0.0067391216690188","0.0102441106153779","0"
"0 Completely dissatisfied","2008","no migration background","Rural Area","41","0.00875859667089339","0.00641361382967909","0.0111035795121077","0"
"0 Completely dissatisfied","2008","direct migration background","Urban Area","13","","","","0"
"0 Completely dissatisfied","2008","direct migration background","Rural Area","4","","","","0"
"0 Completely dissatisfied","2008","indirect migration background","Urban Area","8","","","","0"
"0 Completely dissatisfied","2008","indirect migration background","Rural Area","","","","","0"
"1 on Scale 1 to 10","2008","indirect migration background","Urban Area","4","","","","1"
"1 on Scale 1 to 10","2008","no migration background","Rural Area","42","0.00842166878527701","0.00612184118951858","0.0107214963810354","1"
"1 on Scale 1 to 10","2008","direct migration background","Urban Area","17","","","","1"
"1 on Scale 1 to 10","2008","direct migration background","Rural Area","1","","","","1"
"1 on Scale 1 to 10","2008","no migration background","Urban Area","52","0.0068225177649467","0.0052503493953599","0.0083946861345335","1"
"1 on Scale 1 to 10","2008","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","2008","no migration background","Rural Area","1130","0.189033364553682","0.179179572023437","0.198887157083927","10"
"10 Completely satisfied","2008","indirect migration background","Rural Area","34","0.297404843791912","0.213122721349238","0.381686966234586","10"
"10 Completely satisfied","2008","indirect migration background","Urban Area","137","0.22005093149503","0.188396838659284","0.251705024330777","10"
"10 Completely satisfied","2008","direct migration background","Urban Area","324","0.210522387082265","0.190278988935397","0.230765785229132","10"
"10 Completely satisfied","2008","no migration background","Urban Area","2113","0.191886915789456","0.184365977328694","0.199407854250218","10"
"10 Completely satisfied","2008","direct migration background","Rural Area","82","0.279375555714039","0.232301233618456","0.326449877809622","10"
"2 on Scale 1 to 10","2008","no migration background","Rural Area","85","0.0177038269222149","0.0143849779330764","0.0210226759113535","2"
"2 on Scale 1 to 10","2008","direct migration background","Urban Area","18","","","","2"
"2 on Scale 1 to 10","2008","no migration background","Urban Area","112","0.0121002629360621","0.0100120868238236","0.0141884390483007","2"
"2 on Scale 1 to 10","2008","direct migration background","Rural Area","4","","","","2"
"2 on Scale 1 to 10","2008","indirect migration background","Rural Area","","","","","2"
"2 on Scale 1 to 10","2008","indirect migration background","Urban Area","7","","","","2"
"3 on Scale 1 to 10","2008","no migration background","Urban Area","208","0.0265670423811843","0.0234956315463273","0.0296384532160414","3"
"3 on Scale 1 to 10","2008","no migration background","Rural Area","111","0.0202925903187819","0.0167440509437702","0.0238411296937935","3"
"3 on Scale 1 to 10","2008","direct migration background","Urban Area","25","","","","3"
"3 on Scale 1 to 10","2008","direct migration background","Rural Area","2","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","Urban Area","17","","","","3"
"3 on Scale 1 to 10","2008","indirect migration background","Rural Area","2","","","","3"
"4 on Scale 1 to 10","2008","direct migration background","Urban Area","41","0.022594738318115","0.0152156049685984","0.0299738716676315","4"
"4 on Scale 1 to 10","2008","no migration background","Rural Area","131","0.0235595368008758","0.0197423892636626","0.0273766843380891","4"
"4 on Scale 1 to 10","2008","indirect migration background","Rural Area","4","","","","4"
"4 on Scale 1 to 10","2008","no migration background","Urban Area","228","0.0287929483671885","0.02559911490035","0.0319867818340271","4"
"4 on Scale 1 to 10","2008","direct migration background","Rural Area","6","","","","4"
"4 on Scale 1 to 10","2008","indirect migration background","Urban Area","15","","","","4"
"5 on Scale 1 to 10","2008","indirect migration background","Rural Area","4","","","","5"
"5 on Scale 1 to 10","2008","indirect migration background","Urban Area","43","0.0825643194202806","0.0615352933137628","0.103593345526798","5"
"5 on Scale 1 to 10","2008","no migration background","Rural Area","434","0.0803460561331535","0.0735049364370554","0.0871871758292515","5"
"5 on Scale 1 to 10","2008","no migration background","Urban Area","685","0.079291822359942","0.0741313615460941","0.08445228317379","5"
"5 on Scale 1 to 10","2008","direct migration background","Urban Area","112","0.0864831556934384","0.0725262736417594","0.100440037745117","5"
"5 on Scale 1 to 10","2008","direct migration background","Rural Area","26","","","","5"
"6 on Scale 1 to 10","2008","no migration background","Rural Area","358","0.0596430617501132","0.0536828866348549","0.0656032368653716","6"
"6 on Scale 1 to 10","2008","indirect migration background","Rural Area","5","","","","6"
"6 on Scale 1 to 10","2008","indirect migration background","Urban Area","39","0.0546806747828538","0.0373090138109459","0.0720523357547617","6"
"6 on Scale 1 to 10","2008","no migration background","Urban Area","626","0.0637208767027072","0.059055821086262","0.0683859323191525","6"
"6 on Scale 1 to 10","2008","direct migration background","Rural Area","22","","","","6"
"6 on Scale 1 to 10","2008","direct migration background","Urban Area","92","0.0657328415634528","0.0534275726473801","0.0780381104795254","6"
"7 on Scale 1 to 10","2008","no migration background","Rural Area","866","0.15135536534997","0.142335614657925","0.160375116042015","7"
"7 on Scale 1 to 10","2008","indirect migration background","Urban Area","96","0.113109710300853","0.0889094498942899","0.137309970707416","7"
"7 on Scale 1 to 10","2008","indirect migration background","Rural Area","14","","","","7"
"7 on Scale 1 to 10","2008","no migration background","Urban Area","1417","0.137998256529596","0.131411006372115","0.144585506687077","7"
"7 on Scale 1 to 10","2008","direct migration background","Urban Area","199","0.110215417701568","0.0946655041861887","0.125765331216947","7"
"7 on Scale 1 to 10","2008","direct migration background","Rural Area","54","0.167292805970464","0.128134836029992","0.206450775910936","7"
"8 on Scale 1 to 10","2008","indirect migration background","Rural Area","31","0.183250754108432","0.111920113294307","0.254581394922557","8"
"8 on Scale 1 to 10","2008","indirect migration background","Urban Area","148","0.222667972384974","0.190879672430199","0.254456272339749","8"
"8 on Scale 1 to 10","2008","no migration background","Urban Area","2805","0.258643637119793","0.250280336771669","0.267006937467917","8"
"8 on Scale 1 to 10","2008","direct migration background","Urban Area","388","0.239000750689803","0.217824156655548","0.260177344724059","8"
"8 on Scale 1 to 10","2008","direct migration background","Rural Area","82","0.193824694068234","0.152352723021058","0.23529666511541","8"
"8 on Scale 1 to 10","2008","no migration background","Rural Area","1510","0.231597585128774","0.220980774711706","0.242214395545843","8"
"9 on Scale 1 to 10","2008","no migration background","Urban Area","2209","0.185684103906925","0.178257382992955","0.193110824820896","9"
"9 on Scale 1 to 10","2008","no migration background","Rural Area","1357","0.209288347586264","0.199050367454772","0.219526327717756","9"
"9 on Scale 1 to 10","2008","direct migration background","Urban Area","329","0.204611780933567","0.184580013975246","0.224643547891888","9"
"9 on Scale 1 to 10","2008","direct migration background","Rural Area","66","0.166903503447314","0.127781980035102","0.206025026859527","9"
"9 on Scale 1 to 10","2008","indirect migration background","Urban Area","144","0.190406050559745","0.160406887157805","0.220405213961685","9"
"9 on Scale 1 to 10","2008","indirect migration background","Rural Area","19","","","","9"
"0 Completely dissatisfied","2009","direct migration background","Urban Area","6","","","","0"
"0 Completely dissatisfied","2009","direct migration background","Rural Area","1","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","Urban Area","2","","","","0"
"0 Completely dissatisfied","2009","indirect migration background","Rural Area","1","","","","0"
"0 Completely dissatisfied","2009","no migration background","Rural Area","46","0.0135549594291026","0.0105751947544636","0.0165347241037416","0"
"0 Completely dissatisfied","2009","no migration background","Urban Area","62","0.0082497456408475","0.00646282285006847","0.0100366684316265","0"
"1 on Scale 1 to 10","2009","indirect migration background","Urban Area","1","","","","1"
"1 on Scale 1 to 10","2009","no migration background","Urban Area","57","0.00723411521094507","0.00555994164136965","0.00890828878052048","1"
"1 on Scale 1 to 10","2009","no migration background","Rural Area","25","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","Urban Area","14","","","","1"
"1 on Scale 1 to 10","2009","direct migration background","Rural Area","2","","","","1"
"1 on Scale 1 to 10","2009","indirect migration background","Rural Area","","","","","1"
"10 Completely satisfied","2009","indirect migration background","Urban Area","105","0.178682530071754","0.147875385581794","0.209489674561715","10"
"10 Completely satisfied","2009","indirect migration background","Rural Area","28","","","","10"
"10 Completely satisfied","2009","no migration background","Urban Area","1934","0.190262508808047","0.182508378734992","0.198016638881102","10"
"10 Completely satisfied","2009","no migration background","Rural Area","1061","0.18504553256201","0.175038567485921","0.195052497638098","10"
"10 Completely satisfied","2009","direct migration background","Urban Area","285","0.227444775013574","0.205000869013812","0.249888681013336","10"
"10 Completely satisfied","2009","direct migration background","Rural Area","60","0.236221076617358","0.189314258789401","0.283127894445316","10"
"2 on Scale 1 to 10","2009","direct migration background","Urban Area","18","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","Rural Area","1","","","","2"
"2 on Scale 1 to 10","2009","no migration background","Urban Area","101","0.0150333306921084","0.0126293956891568","0.0174372656950601","2"
"2 on Scale 1 to 10","2009","no migration background","Rural Area","78","0.0167449233292737","0.0134384038179743","0.0200514428405731","2"
"2 on Scale 1 to 10","2009","direct migration background","Rural Area","4","","","","2"
"2 on Scale 1 to 10","2009","indirect migration background","Urban Area","7","","","","2"
"3 on Scale 1 to 10","2009","no migration background","Urban Area","181","0.020964552463757","0.0181342923265746","0.0237948126009394","3"
"3 on Scale 1 to 10","2009","no migration background","Rural Area","125","0.0237436381095901","0.0198203339379651","0.0276669422812152","3"
"3 on Scale 1 to 10","2009","direct migration background","Urban Area","30","0.0284540733323305","0.0195518275061204","0.0373563191585406","3"
"3 on Scale 1 to 10","2009","direct migration background","Rural Area","7","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","Urban Area","10","","","","3"
"3 on Scale 1 to 10","2009","indirect migration background","Rural Area","3","","","","3"
"4 on Scale 1 to 10","2009","indirect migration background","Urban Area","19","","","","4"
"4 on Scale 1 to 10","2009","indirect migration background","Rural Area","3","","","","4"
"4 on Scale 1 to 10","2009","direct migration background","Urban Area","26","","","","4"
"4 on Scale 1 to 10","2009","no migration background","Urban Area","212","0.0264659861892873","0.0232949298791627","0.0296370424994119","4"
"4 on Scale 1 to 10","2009","no migration background","Rural Area","148","0.0345891386729053","0.0298802071674405","0.0392980701783701","4"
"4 on Scale 1 to 10","2009","direct migration background","Rural Area","9","","","","4"
"5 on Scale 1 to 10","2009","no migration background","Urban Area","697","0.0796183747821861","0.0742705770536119","0.0849661725107602","5"
"5 on Scale 1 to 10","2009","no migration background","Rural Area","398","0.0768476320711597","0.0699840892370008","0.0837111749053187","5"
"5 on Scale 1 to 10","2009","direct migration background","Urban Area","99","0.0891067716330999","0.0738527350621281","0.104360808204072","5"
"5 on Scale 1 to 10","2009","indirect migration background","Urban Area","46","0.0918143209394841","0.0685924393372752","0.115036202541693","5"
"5 on Scale 1 to 10","2009","indirect migration background","Rural Area","8","","","","5"
"5 on Scale 1 to 10","2009","direct migration background","Rural Area","27","","","","5"
"6 on Scale 1 to 10","2009","no migration background","Urban Area","580","0.0627150861529616","0.0579254097431907","0.0675047625627326","6"
"6 on Scale 1 to 10","2009","indirect migration background","Urban Area","37","0.0454307594694058","0.0286838919419701","0.0621776269968414","6"
"6 on Scale 1 to 10","2009","no migration background","Rural Area","380","0.0717657154085173","0.0651147648220949","0.0784166659949396","6"
"6 on Scale 1 to 10","2009","indirect migration background","Rural Area","9","","","","6"
"6 on Scale 1 to 10","2009","direct migration background","Urban Area","81","0.0690731143990497","0.0554959837397597","0.0826502450583396","6"
"6 on Scale 1 to 10","2009","direct migration background","Rural Area","19","","","","6"
"7 on Scale 1 to 10","2009","no migration background","Urban Area","1308","0.138988629226874","0.132154574885638","0.145822683568109","7"
"7 on Scale 1 to 10","2009","no migration background","Rural Area","724","0.12698313893469","0.118403268011285","0.135563009858096","7"
"7 on Scale 1 to 10","2009","indirect migration background","Urban Area","93","0.159837091769615","0.13036741277987","0.189306770759361","7"
"7 on Scale 1 to 10","2009","indirect migration background","Rural Area","13","","","","7"
"7 on Scale 1 to 10","2009","direct migration background","Urban Area","153","0.123619973069863","0.105996713018433","0.141243233121293","7"
"7 on Scale 1 to 10","2009","direct migration background","Rural Area","43","0.148307942839046","0.109060052438272","0.18755583323982","7"
"8 on Scale 1 to 10","2009","indirect migration background","Rural Area","22","","","","8"
"8 on Scale 1 to 10","2009","no migration background","Urban Area","2547","0.247249101612619","0.2387263986818","0.255771804543437","8"
"8 on Scale 1 to 10","2009","direct migration background","Urban Area","358","0.231678238812067","0.209088569138506","0.254267908485629","8"
"8 on Scale 1 to 10","2009","direct migration background","Rural Area","73","0.174266521365274","0.132375616477241","0.216157426253307","8"
"8 on Scale 1 to 10","2009","indirect migration background","Urban Area","150","0.240443292277527","0.206076317577664","0.27481026697739","8"
"8 on Scale 1 to 10","2009","no migration background","Rural Area","1491","0.235951592611391","0.225010308302478","0.246892876920303","8"
"9 on Scale 1 to 10","2009","no migration background","Urban Area","2164","0.203218569220367","0.195269145520982","0.211167992919753","9"
"9 on Scale 1 to 10","2009","direct migration background","Urban Area","270","0.177027110523285","0.156590524548593","0.197463696497977","9"
"9 on Scale 1 to 10","2009","direct migration background","Rural Area","70","0.219052137799032","0.173377240206523","0.264727035391542","9"
"9 on Scale 1 to 10","2009","indirect migration background","Urban Area","124","0.191746980111377","0.160088300125902","0.223405660096852","9"
"9 on Scale 1 to 10","2009","indirect migration background","Rural Area","29","","","","9"
"9 on Scale 1 to 10","2009","no migration background","Rural Area","1309","0.207916144411104","0.197458687190536","0.218373601631673","9"
"0 Completely dissatisfied","2010","no migration background","Urban Area","53","0.0068359795874159","0.00539135143608869","0.00828060773874312","0"
"0 Completely dissatisfied","2010","no migration background","Rural Area","38","0.0066451982652963","0.00479092708707481","0.00849946944351779","0"
"0 Completely dissatisfied","2010","direct migration background","Urban Area","12","","","","0"
"0 Completely dissatisfied","2010","direct migration background","Rural Area","1","","","","0"
"0 Completely dissatisfied","2010","indirect migration background","Urban Area","5","","","","0"
"0 Completely dissatisfied","2010","indirect migration background","Rural Area","2","","","","0"
"1 on Scale 1 to 10","2010","no migration background","Urban Area","64","0.00868282245170571","0.00705621790376778","0.0103094269996436","1"
"1 on Scale 1 to 10","2010","no migration background","Rural Area","48","0.00789583111288576","0.00587586240715895","0.00991579981861256","1"
"1 on Scale 1 to 10","2010","indirect migration background","Urban Area","1","","","","1"
"1 on Scale 1 to 10","2010","direct migration background","Urban Area","12","","","","1"
"1 on Scale 1 to 10","2010","direct migration background","Rural Area","","","","","1"
"1 on Scale 1 to 10","2010","indirect migration background","Rural Area","1","","","","1"
"10 Completely satisfied","2010","no migration background","Urban Area","2867","0.198757010664274","0.191760386340971","0.205753634987577","10"
"10 Completely satisfied","2010","indirect migration background","Rural Area","73","0.214922348279026","0.157706993950626","0.272137702607426","10"
