"plh0180","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","2009","inadequately","Male","10","","","","10"
"10 Completely satisfied","2009","inadequately","Female","24","","","","10"
"10 Completely satisfied","2009","general elemantary","Male","117","0.204957610387729","0.1714942651563","0.238420955619159","10"
"10 Completely satisfied","2009","general elemantary","Female","262","0.23273050557342","0.209219953758544","0.256241057388296","10"
"10 Completely satisfied","2009","middle vocational","Male","828","0.180818159424852","0.169256838779265","0.192379480070439","10"
"10 Completely satisfied","2009","middle vocational","Female","972","0.214536016289759","0.202898846076736","0.226173186502782","10"
"10 Completely satisfied","2009","vocational + Abi","Male","66","0.170523230947998","0.133245145251684","0.207801316644312","10"
"10 Completely satisfied","2009","vocational + Abi","Female","116","0.191265173821511","0.159951588115441","0.222578759527581","10"
"10 Completely satisfied","2009","higher vocational","Male","140","0.175899916466492","0.149231943532372","0.202567889400612","10"
"10 Completely satisfied","2009","higher vocational","Female","91","0.168625519060372","0.137362401321355","0.19988863679939","10"
"10 Completely satisfied","2009","higher education","Male","398","0.168437888424334","0.152709446567015","0.184166330281652","10"
"10 Completely satisfied","2009","higher education","Female","322","0.168343211394741","0.151288298417602","0.18539812437188","10"
"2 on Scale 1 to 10","2009","general elemantary","Female","12","","","","2"
"2 on Scale 1 to 10","2009","higher education","Male","28","","","","2"
"2 on Scale 1 to 10","2009","higher education","Female","24","","","","2"
"2 on Scale 1 to 10","2009","inadequately","Female","2","","","","2"
"2 on Scale 1 to 10","2009","general elemantary","Male","8","","","","2"
"2 on Scale 1 to 10","2009","higher vocational","Male","7","","","","2"
"2 on Scale 1 to 10","2009","higher vocational","Female","7","","","","2"
"2 on Scale 1 to 10","2009","in school","Male","","","","","2"
"2 on Scale 1 to 10","2009","in school","Female","1","","","","2"
"2 on Scale 1 to 10","2009","inadequately","Male","2","","","","2"
"2 on Scale 1 to 10","2009","middle vocational","Male","51","0.0170766653255626","0.0131848016251394","0.0209685290259858","2"
"2 on Scale 1 to 10","2009","middle vocational","Female","52","0.0138014331722856","0.010494096399046","0.0171087699455252","2"
"2 on Scale 1 to 10","2009","vocational + Abi","Male","6","","","","2"
"2 on Scale 1 to 10","2009","vocational + Abi","Female","7","","","","2"
"3 on Scale 1 to 10","2009","in school","Male","","","","","3"
"3 on Scale 1 to 10","2009","in school","Female","2","","","","3"
"3 on Scale 1 to 10","2009","inadequately","Male","3","","","","3"
"3 on Scale 1 to 10","2009","inadequately","Female","4","","","","3"
"3 on Scale 1 to 10","2009","general elemantary","Male","9","","","","3"
"3 on Scale 1 to 10","2009","general elemantary","Female","25","","","","3"
"3 on Scale 1 to 10","2009","middle vocational","Male","76","0.0194202817013014","0.01527489087732","0.0235656725252827","3"
"3 on Scale 1 to 10","2009","higher vocational","Female","14","","","","3"
"3 on Scale 1 to 10","2009","higher education","Male","40","0.0268101240058636","0.0200217359144201","0.0335985120973071","3"
"3 on Scale 1 to 10","2009","higher education","Female","50","0.0291589886846045","0.0214899677884988","0.0368280095807102","3"
"3 on Scale 1 to 10","2009","middle vocational","Female","90","0.0208954543703441","0.0168406063060328","0.0249503024346554","3"
"3 on Scale 1 to 10","2009","vocational + Abi","Male","6","","","","3"
"3 on Scale 1 to 10","2009","vocational + Abi","Female","12","","","","3"
"3 on Scale 1 to 10","2009","higher vocational","Male","19","","","","3"
"4 on Scale 1 to 10","2009","in school","Male","6","","","","4"
"4 on Scale 1 to 10","2009","in school","Female","","","","","4"
"4 on Scale 1 to 10","2009","inadequately","Male","4","","","","4"
"4 on Scale 1 to 10","2009","inadequately","Female","4","","","","4"
"4 on Scale 1 to 10","2009","general elemantary","Male","15","","","","4"
"4 on Scale 1 to 10","2009","general elemantary","Female","42","0.0352763829676468","0.0250126420727299","0.0455401238625638","4"
"4 on Scale 1 to 10","2009","middle vocational","Male","100","0.0314930454888159","0.0262467231809152","0.0367393677967167","4"
"4 on Scale 1 to 10","2009","middle vocational","Female","102","0.0247648547189037","0.0203592380470632","0.0291704713907441","4"
"4 on Scale 1 to 10","2009","vocational + Abi","Male","12","","","","4"
"4 on Scale 1 to 10","2009","vocational + Abi","Female","14","","","","4"
"4 on Scale 1 to 10","2009","higher vocational","Male","13","","","","4"
"4 on Scale 1 to 10","2009","higher vocational","Female","16","","","","4"
"4 on Scale 1 to 10","2009","higher education","Male","43","0.0256172559255059","0.0189775391264438","0.0322569727245679","4"
"4 on Scale 1 to 10","2009","higher education","Female","41","0.0254715766555301","0.0182902479693552","0.0326529053417051","4"
"5 on Scale 1 to 10","2009","inadequately","Female","12","","","","5"
"5 on Scale 1 to 10","2009","general elemantary","Male","52","0.0865143275588251","0.0632099732025299","0.10981868191512","5"
"5 on Scale 1 to 10","2009","higher vocational","Male","48","0.059323263610664","0.0427770003657547","0.0758695268555733","5"
"5 on Scale 1 to 10","2009","higher vocational","Female","43","0.0840392659876237","0.060873223682804","0.107205308292443","5"
"5 on Scale 1 to 10","2009","higher education","Male","115","0.0754749629658958","0.0643735245758105","0.0865764013559812","5"
"5 on Scale 1 to 10","2009","higher education","Female","123","0.0683732503721063","0.0568693867783715","0.0798771139658412","5"
"5 on Scale 1 to 10","2009","in school","Male","8","","","","5"
"5 on Scale 1 to 10","2009","in school","Female","7","","","","5"
"5 on Scale 1 to 10","2009","inadequately","Male","9","","","","5"
"5 on Scale 1 to 10","2009","vocational + Abi","Male","30","0.108889028797584","0.0780132678503802","0.139764789744787","5"
"5 on Scale 1 to 10","2009","vocational + Abi","Female","34","0.0505850710337443","0.0331368566284522","0.0680332854390364","5"
"5 on Scale 1 to 10","2009","general elemantary","Female","106","0.0812613664922876","0.0660593832170712","0.0964633497675041","5"
"5 on Scale 1 to 10","2009","middle vocational","Male","313","0.0877117044675868","0.0792142060435259","0.0962092028916477","5"
"5 on Scale 1 to 10","2009","middle vocational","Female","354","0.0833131916014514","0.0754788677628475","0.0911475154400554","5"
"6 on Scale 1 to 10","2009","in school","Male","9","","","","6"
"6 on Scale 1 to 10","2009","in school","Female","11","","","","6"
"6 on Scale 1 to 10","2009","inadequately","Male","3","","","","6"
"6 on Scale 1 to 10","2009","inadequately","Female","9","","","","6"
"6 on Scale 1 to 10","2009","general elemantary","Male","38","0.0827115806480537","0.0598777748734055","0.105545386422702","6"
"6 on Scale 1 to 10","2009","middle vocational","Male","285","0.0711180420974757","0.0633971687996424","0.078838915395309","6"
"6 on Scale 1 to 10","2009","middle vocational","Female","290","0.0657827753971872","0.0587550598594456","0.0728104909349287","6"
"6 on Scale 1 to 10","2009","vocational + Abi","Male","20","","","","6"
"6 on Scale 1 to 10","2009","vocational + Abi","Female","46","0.0832767066068196","0.0612782261484122","0.105275187065227","6"
"6 on Scale 1 to 10","2009","higher vocational","Male","33","0.0405665972288976","0.0267481604076683","0.0543850340501268","6"
"6 on Scale 1 to 10","2009","higher vocational","Female","32","0.0576963266021631","0.0382274086266898","0.0771652445776365","6"
"6 on Scale 1 to 10","2009","general elemantary","Female","75","0.0526149995636056","0.0401933223940415","0.0650366767331698","6"
"6 on Scale 1 to 10","2009","higher education","Male","111","0.0669096149080256","0.0564087618157954","0.0774104680002558","6"
"6 on Scale 1 to 10","2009","higher education","Female","125","0.0604357184560517","0.0495742203888063","0.071297216523297","6"
"7 on Scale 1 to 10","2009","in school","Male","25","","","","7"
"7 on Scale 1 to 10","2009","in school","Female","20","","","","7"
"7 on Scale 1 to 10","2009","inadequately","Male","12","","","","7"
"7 on Scale 1 to 10","2009","inadequately","Female","8","","","","7"
"7 on Scale 1 to 10","2009","general elemantary","Male","87","0.156390154994014","0.126279672705887","0.186500637282141","7"
"7 on Scale 1 to 10","2009","general elemantary","Female","154","0.1127127207573","0.0951180641766954","0.130307377337904","7"
"7 on Scale 1 to 10","2009","middle vocational","Male","560","0.138078324552829","0.127715147418605","0.148441501687053","7"
"7 on Scale 1 to 10","2009","middle vocational","Female","588","0.127557519031342","0.11810047139553","0.137014566667154","7"
"7 on Scale 1 to 10","2009","vocational + Abi","Male","61","0.168690779600292","0.131572598726489","0.205808960474096","7"
"7 on Scale 1 to 10","2009","vocational + Abi","Female","79","0.137475440956759","0.110059063255615","0.164891818657904","7"
"7 on Scale 1 to 10","2009","higher vocational","Male","116","0.195107823414499","0.167350767191646","0.222864879637351","7"
"7 on Scale 1 to 10","2009","higher vocational","Female","80","0.14931177618583","0.119553721816548","0.179069830555113","7"
"7 on Scale 1 to 10","2009","higher education","Male","270","0.114420612938151","0.101042823840984","0.127798402035317","7"
"7 on Scale 1 to 10","2009","higher education","Female","228","0.137530432010463","0.121832193289124","0.153228670731801","7"
"8 on Scale 1 to 10","2009","in school","Male","48","0.341105145913921","0.268548305839759","0.413661985988084","8"
"8 on Scale 1 to 10","2009","in school","Female","41","0.243569000463147","0.173217115442161","0.313920885484134","8"
"8 on Scale 1 to 10","2009","inadequately","Male","15","","","","8"
"8 on Scale 1 to 10","2009","inadequately","Female","18","","","","8"
"8 on Scale 1 to 10","2009","general elemantary","Male","122","0.195426162010833","0.162554891383808","0.228297432637858","8"
"8 on Scale 1 to 10","2009","general elemantary","Female","322","0.230855292265353","0.207411052955143","0.254299531575563","8"
"8 on Scale 1 to 10","2009","middle vocational","Male","1069","0.235631303851105","0.222882653637634","0.248379954064575","8"
"8 on Scale 1 to 10","2009","middle vocational","Female","1228","0.231639802852729","0.219680023546708","0.243599582158749","8"
"8 on Scale 1 to 10","2009","vocational + Abi","Male","112","0.266427836935648","0.222607982239683","0.310247691631612","8"
"8 on Scale 1 to 10","2009","vocational + Abi","Female","167","0.264316895346575","0.229207800551847","0.299425990141302","8"
"8 on Scale 1 to 10","2009","higher vocational","Male","192","0.208691122455535","0.180227365890583","0.237154879020486","8"
"8 on Scale 1 to 10","2009","higher vocational","Female","143","0.232800090066985","0.197512813995794","0.268087366138175","8"
"8 on Scale 1 to 10","2009","higher education","Male","597","0.2689133568577","0.250279228953971","0.28754748476143","8"
"8 on Scale 1 to 10","2009","higher education","Female","482","0.263101681823562","0.243031780823503","0.283171582823622","8"
"9 on Scale 1 to 10","2009","in school","Male","29","","","","9"
"9 on Scale 1 to 10","2009","inadequately","Male","11","","","","9"
"9 on Scale 1 to 10","2009","inadequately","Female","12","","","","9"
"9 on Scale 1 to 10","2009","general elemantary","Male","101","0.161051295477676","0.130579923961816","0.191522666993536","9"
"9 on Scale 1 to 10","2009","higher vocational","Male","205","0.249592677037535","0.219279485662843","0.279905868412227","9"
"9 on Scale 1 to 10","2009","higher vocational","Female","121","0.200102698818466","0.166697360047929","0.233508037589002","9"
"9 on Scale 1 to 10","2009","higher education","Male","545","0.223362045666645","0.205858241129618","0.240865850203672","9"
"9 on Scale 1 to 10","2009","higher education","Female","444","0.23142561643171","0.212202300535455","0.250648932327965","9"
"9 on Scale 1 to 10","2009","in school","Female","42","0.334592272664847","0.257256229908986","0.411928315420708","9"
"9 on Scale 1 to 10","2009","middle vocational","Male","916","0.197198528752199","0.185246209605115","0.209150847899282","9"
"9 on Scale 1 to 10","2009","middle vocational","Female","1043","0.203190417798586","0.191783638771461","0.214597196825711","9"
"9 on Scale 1 to 10","2009","vocational + Abi","Male","73","0.131346468275724","0.0978659473157666","0.16482698923568","9"
"9 on Scale 1 to 10","2009","general elemantary","Female","226","0.200768027065699","0.178481320217108","0.22305473391429","9"
"9 on Scale 1 to 10","2009","vocational + Abi","Female","127","0.199586340223065","0.167763830189191","0.23140885025694","9"
"0 Completely dissatisfied","2010","general elemantary","Male","5","","","","0"
"0 Completely dissatisfied","2010","general elemantary","Female","7","","","","0"
"0 Completely dissatisfied","2010","middle vocational","Male","24","","","","0"
"0 Completely dissatisfied","2010","middle vocational","Female","32","0.00594971231838251","0.0040755152827006","0.00782390935406443","0"
"0 Completely dissatisfied","2010","vocational + Abi","Male","4","","","","0"
"0 Completely dissatisfied","2010","in school","Male","1","","","","0"
"0 Completely dissatisfied","2010","in school","Female","","","","","0"
"0 Completely dissatisfied","2010","inadequately","Male","3","","","","0"
"0 Completely dissatisfied","2010","inadequately","Female","2","","","","0"
"0 Completely dissatisfied","2010","vocational + Abi","Female","6","","","","0"
"0 Completely dissatisfied","2010","higher vocational","Male","7","","","","0"
"0 Completely dissatisfied","2010","higher vocational","Female","2","","","","0"
"0 Completely dissatisfied","2010","higher education","Male","4","","","","0"
"0 Completely dissatisfied","2010","higher education","Female","12","","","","0"
"1 on Scale 1 to 10","2010","in school","Male","","","","","1"
"1 on Scale 1 to 10","2010","in school","Female","","","","","1"
"1 on Scale 1 to 10","2010","inadequately","Male","1","","","","1"
"1 on Scale 1 to 10","2010","inadequately","Female","3","","","","1"
"1 on Scale 1 to 10","2010","general elemantary","Male","4","","","","1"
"1 on Scale 1 to 10","2010","general elemantary","Female","11","","","","1"
"1 on Scale 1 to 10","2010","middle vocational","Male","33","0.00898485512784561","0.00643114834522744","0.0115385619104638","1"
"1 on Scale 1 to 10","2010","middle vocational","Female","37","0.00785323199824255","0.00570205938545356","0.0100044046110315","1"
"1 on Scale 1 to 10","2010","vocational + Abi","Male","4","","","","1"
"1 on Scale 1 to 10","2010","vocational + Abi","Female","2","","","","1"
"1 on Scale 1 to 10","2010","higher vocational","Male","6","","","","1"
"1 on Scale 1 to 10","2010","higher vocational","Female","2","","","","1"
"1 on Scale 1 to 10","2010","higher education","Male","10","","","","1"
"1 on Scale 1 to 10","2010","higher education","Female","12","","","","1"
"10 Completely satisfied","2010","general elemantary","Male","248","0.240036642421651","0.210384639899022","0.269688644944281","10"
"10 Completely satisfied","2010","higher education","Male","597","0.187319562410918","0.17276609901617","0.201873025805666","10"
"10 Completely satisfied","2010","higher education","Female","561","0.175529778361705","0.160904375400388","0.190155181323023","10"
"10 Completely satisfied","2010","inadequately","Male","52","0.232417163470155","0.161168301383995","0.303666025556315","10"
"10 Completely satisfied","2010","inadequately","Female","74","0.246482614874387","0.188194739091031","0.304770490657743","10"
"10 Completely satisfied","2010","in school","Male","52","0.236650378883365","0.181114687718929","0.292186070047802","10"
"10 Completely satisfied","2010","in school","Female","45","0.222728905198038","0.163252636299668","0.282205174096408","10"
"10 Completely satisfied","2010","higher vocational","Male","210","0.179699838314345","0.155387564503424","0.204012112125266","10"
"10 Completely satisfied","2010","higher vocational","Female","134","0.213551744131372","0.181973891844862","0.245129596417883","10"
"10 Completely satisfied","2010","general elemantary","Female","471","0.263416176304828","0.24218800187319","0.284644350736466","10"
"10 Completely satisfied","2010","middle vocational","Male","1324","0.199915538267047","0.189092067758452","0.210739008775642","10"
"10 Completely satisfied","2010","middle vocational","Female","1570","0.21233913081479","0.202372514529976","0.222305747099604","10"
"10 Completely satisfied","2010","vocational + Abi","Male","159","0.202121545348911","0.169908216996969","0.234334873700853","10"
"10 Completely satisfied","2010","vocational + Abi","Female","255","0.180353089759237","0.157734694031811","0.202971485486664","10"
"2 on Scale 1 to 10","2010","inadequately","Female","3","","","","2"
"2 on Scale 1 to 10","2010","general elemantary","Male","8","","","","2"
"2 on Scale 1 to 10","2010","higher education","Male","33","0.0197743012723812","0.0145811795388859","0.0249674230058766","2"
"2 on Scale 1 to 10","2010","higher education","Female","24","","","","2"
"2 on Scale 1 to 10","2010","in school","Male","1","","","","2"
"2 on Scale 1 to 10","2010","in school","Female","2","","","","2"
"2 on Scale 1 to 10","2010","inadequately","Male","2","","","","2"
"2 on Scale 1 to 10","2010","higher vocational","Male","11","","","","2"
"2 on Scale 1 to 10","2010","higher vocational","Female","4","","","","2"
"2 on Scale 1 to 10","2010","vocational + Abi","Male","2","","","","2"
"2 on Scale 1 to 10","2010","vocational + Abi","Female","13","","","","2"
"2 on Scale 1 to 10","2010","general elemantary","Female","27","","","","2"
"2 on Scale 1 to 10","2010","middle vocational","Male","57","0.0156579903199251","0.0122981675810535","0.0190178130587967","2"
"2 on Scale 1 to 10","2010","middle vocational","Female","92","0.0229838622771448","0.0193319069251457","0.026635817629144","2"
"3 on Scale 1 to 10","2010","in school","Male","1","","","","3"
"3 on Scale 1 to 10","2010","in school","Female","3","","","","3"
"3 on Scale 1 to 10","2010","inadequately","Male","2","","","","3"
"3 on Scale 1 to 10","2010","inadequately","Female","4","","","","3"
"3 on Scale 1 to 10","2010","general elemantary","Male","9","","","","3"
"3 on Scale 1 to 10","2010","general elemantary","Female","36","0.0240032767805058","0.0166269561750148","0.0313795973859968","3"
"3 on Scale 1 to 10","2010","middle vocational","Male","74","0.016254248054045","0.0128320887584159","0.0196764073496742","3"
"3 on Scale 1 to 10","2010","middle vocational","Female","115","0.0208102938999952","0.0173314446329176","0.0242891431670728","3"
"3 on Scale 1 to 10","2010","vocational + Abi","Male","9","","","","3"
"3 on Scale 1 to 10","2010","vocational + Abi","Female","18","","","","3"
"3 on Scale 1 to 10","2010","higher vocational","Male","22","","","","3"
"3 on Scale 1 to 10","2010","higher vocational","Female","19","","","","3"
"3 on Scale 1 to 10","2010","higher education","Male","38","0.0173093893123575","0.0124445985702804","0.0221741800544346","3"
"3 on Scale 1 to 10","2010","higher education","Female","48","0.0259085071374482","0.0198009713387687","0.0320160429361277","3"
"4 on Scale 1 to 10","2010","in school","Male","","","","","4"
"4 on Scale 1 to 10","2010","general elemantary","Male","12","","","","4"
"4 on Scale 1 to 10","2010","general elemantary","Female","33","0.0184726799772069","0.0119834003610528","0.024961959593361","4"
"4 on Scale 1 to 10","2010","middle vocational","Male","106","0.0279288458733655","0.0234697083419473","0.0323879834047837","4"
"4 on Scale 1 to 10","2010","middle vocational","Female","128","0.0217818750762253","0.0182245089152948","0.0253392412371559","4"
"4 on Scale 1 to 10","2010","vocational + Abi","Male","9","","","","4"
"4 on Scale 1 to 10","2010","vocational + Abi","Female","14","","","","4"
"4 on Scale 1 to 10","2010","higher vocational","Male","21","","","","4"
"4 on Scale 1 to 10","2010","higher vocational","Female","13","","","","4"
"4 on Scale 1 to 10","2010","higher education","Male","47","0.0306040656162399","0.0241793331635868","0.0370287980688929","4"
"4 on Scale 1 to 10","2010","higher education","Female","41","0.0193623914464166","0.0140647968345103","0.0246599860583229","4"
"4 on Scale 1 to 10","2010","in school","Female","4","","","","4"
"4 on Scale 1 to 10","2010","inadequately","Male","5","","","","4"
"4 on Scale 1 to 10","2010","inadequately","Female","4","","","","4"
"5 on Scale 1 to 10","2010","higher vocational","Male","58","0.0746874842171989","0.0580405804045866","0.0913343880298111","5"
"5 on Scale 1 to 10","2010","higher vocational","Female","47","0.0679502350253055","0.0485587538518317","0.0873417161987794","5"
"5 on Scale 1 to 10","2010","higher education","Male","131","0.0651159449344526","0.0559127750756496","0.0743191147932556","5"
"5 on Scale 1 to 10","2010","higher education","Female","177","0.0859808491144422","0.0752032143056042","0.0967584839232803","5"
"5 on Scale 1 to 10","2010","vocational + Abi","Male","27","","","","5"
"5 on Scale 1 to 10","2010","vocational + Abi","Female","79","0.0961394103700111","0.0787978547152432","0.113480966024779","5"
"5 on Scale 1 to 10","2010","in school","Male","13","","","","5"
"5 on Scale 1 to 10","2010","in school","Female","15","","","","5"
"5 on Scale 1 to 10","2010","inadequately","Male","8","","","","5"
"5 on Scale 1 to 10","2010","general elemantary","Female","125","0.0781417717941679","0.0652071410894199","0.091076402498916","5"
"5 on Scale 1 to 10","2010","middle vocational","Male","318","0.0849371599841579","0.0773923262752133","0.0924819936931024","5"
"5 on Scale 1 to 10","2010","middle vocational","Female","446","0.077670471410875","0.0711476706621471","0.0841932721596028","5"
"5 on Scale 1 to 10","2010","inadequately","Female","19","","","","5"
"5 on Scale 1 to 10","2010","general elemantary","Male","47","0.0851769322631268","0.0657971683969372","0.104556696129316","5"
"6 on Scale 1 to 10","2010","in school","Male","22","","","","6"
"6 on Scale 1 to 10","2010","higher vocational","Female","34","0.0541194063799322","0.0366856641454064","0.071553148614458","6"
"6 on Scale 1 to 10","2010","higher education","Male","137","0.0729716292835752","0.0632701396936854","0.082673118873465","6"
"6 on Scale 1 to 10","2010","higher education","Female","157","0.0788502124725228","0.0684889777241678","0.0892114472208778","6"
"6 on Scale 1 to 10","2010","in school","Female","10","","","","6"
"6 on Scale 1 to 10","2010","inadequately","Male","1","","","","6"
"6 on Scale 1 to 10","2010","inadequately","Female","12","","","","6"
"6 on Scale 1 to 10","2010","general elemantary","Male","38","0.0587642884959248","0.0424365938558504","0.0750919831359992","6"
"6 on Scale 1 to 10","2010","higher vocational","Male","54","0.0839400854317952","0.0663805921321353","0.101499578731455","6"
"6 on Scale 1 to 10","2010","general elemantary","Female","108","0.0706567098593821","0.0583073306234075","0.0830060890953568","6"
"6 on Scale 1 to 10","2010","middle vocational","Male","275","0.0642907711810602","0.057653032988815","0.0709285093733054","6"
"6 on Scale 1 to 10","2010","middle vocational","Female","360","0.063073224013736","0.0571489051415481","0.0689975428859238","6"
"6 on Scale 1 to 10","2010","vocational + Abi","Male","32","0.0702988228413956","0.0497916098416916","0.0908060358410996","6"
"6 on Scale 1 to 10","2010","vocational + Abi","Female","61","0.0634445919662312","0.0491045426816912","0.0777846412507713","6"
"7 on Scale 1 to 10","2010","in school","Male","37","0.158077838203217","0.110409688260054","0.205745988146381","7"
"7 on Scale 1 to 10","2010","in school","Female","35","0.213031026729288","0.154502256129473","0.271559797329102","7"
"7 on Scale 1 to 10","2010","inadequately","Male","12","","","","7"
"7 on Scale 1 to 10","2010","inadequately","Female","27","","","","7"
"7 on Scale 1 to 10","2010","general elemantary","Male","95","0.133554118517495","0.109937468494075","0.157170768540915","7"
"7 on Scale 1 to 10","2010","general elemantary","Female","157","0.104417275209164","0.0896799261422091","0.119154624276119","7"
"7 on Scale 1 to 10","2010","middle vocational","Male","635","0.141472674632176","0.132041002653971","0.150904346610381","7"
"7 on Scale 1 to 10","2010","middle vocational","Female","731","0.118365001880466","0.110492384384317","0.126237619376614","7"
"7 on Scale 1 to 10","2010","vocational + Abi","Male","74","0.164375728979665","0.134646387171925","0.194105070787405","7"
"7 on Scale 1 to 10","2010","vocational + Abi","Female","136","0.129501783153993","0.109749904049289","0.149253662258697","7"
"7 on Scale 1 to 10","2010","higher vocational","Male","109","0.143385871413617","0.121193120789714","0.165578622037519","7"
"7 on Scale 1 to 10","2010","higher vocational","Female","88","0.139893947864107","0.113165643036971","0.166622252691243","7"
"7 on Scale 1 to 10","2010","higher education","Male","340","0.140380521341252","0.127423014789162","0.153338027893342","7"
"7 on Scale 1 to 10","2010","higher education","Female","337","0.143804413332653","0.130314239342084","0.157294587323222","7"
"8 on Scale 1 to 10","2010","in school","Male","54","0.23216539876859","0.17699712199702","0.28733367554016","8"
"8 on Scale 1 to 10","2010","in school","Female","44","0.224374517915217","0.164742162043815","0.284006873786619","8"
"8 on Scale 1 to 10","2010","inadequately","Male","32","0.325489525065173","0.246450046890096","0.40452900324025","8"
"8 on Scale 1 to 10","2010","inadequately","Female","36","0.168156556732444","0.117572210023632","0.218740903441256","8"
"8 on Scale 1 to 10","2010","vocational + Abi","Female","262","0.240385735680647","0.215247343110226","0.265524128251068","8"
"8 on Scale 1 to 10","2010","higher vocational","Male","234","0.207447963739826","0.181771582366701","0.233124345112951","8"
"8 on Scale 1 to 10","2010","higher vocational","Female","156","0.245340701674989","0.212185153252768","0.278496250097209","8"
"8 on Scale 1 to 10","2010","higher education","Male","749","0.255535833746737","0.239266765094054","0.271804902399421","8"
"8 on Scale 1 to 10","2010","higher education","Female","625","0.239465643745733","0.223058764679856","0.255872522811611","8"
"8 on Scale 1 to 10","2010","general elemantary","Male","189","0.237165849207989","0.207636078795516","0.266695619620463","8"
"8 on Scale 1 to 10","2010","general elemantary","Female","378","0.219741594227518","0.199786411821288","0.239696776633749","8"
"8 on Scale 1 to 10","2010","middle vocational","Male","1236","0.227060353628877","0.215722814687192","0.238397892570561","8"
"8 on Scale 1 to 10","2010","middle vocational","Female","1515","0.237224740941137","0.226858020789627","0.247591461092647","8"
"8 on Scale 1 to 10","2010","vocational + Abi","Male","140","0.239686905652333","0.205443313579868","0.273930497724798","8"
"9 on Scale 1 to 10","2010","in school","Male","44","0.195573579420855","0.143746696760441","0.247400462081269","9"
"9 on Scale 1 to 10","2010","inadequately","Female","26","","","","9"
"9 on Scale 1 to 10","2010","higher education","Female","605","0.208777983034197","0.193152390974303","0.22440357509409","9"
"9 on Scale 1 to 10","2010","general elemantary","Male","142","0.147783498074004","0.123145417501446","0.172421578646561","9"
"9 on Scale 1 to 10","2010","in school","Female","30","0.214813354511802","0.156106845313002","0.273519863710601","9"
"9 on Scale 1 to 10","2010","higher education","Male","675","0.205876489301025","0.190794372785709","0.220958605816341","9"
"9 on Scale 1 to 10","2010","inadequately","Male","17","","","","9"
"9 on Scale 1 to 10","2010","higher vocational","Female","148","0.174332789265748","0.145098804985559","0.203566773545937","9"
"9 on Scale 1 to 10","2010","general elemantary","Female","301","0.178904897531189","0.160433992130707","0.197375802931671","9"
"9 on Scale 1 to 10","2010","middle vocational","Male","1163","0.205891996372757","0.194949035064182","0.216834957681333","9"
"9 on Scale 1 to 10","2010","middle vocational","Female","1442","0.211948455369006","0.201988542809789","0.221908367928223","9"
"9 on Scale 1 to 10","2010","vocational + Abi","Male","137","0.211538097409328","0.1787779702167","0.244298224601956","9"
"9 on Scale 1 to 10","2010","vocational + Abi","Female","264","0.24105685004094","0.215894513713048","0.266219186368831","9"
"9 on Scale 1 to 10","2010","higher vocational","Male","226","0.216393245255744","0.190317527473671","0.242468963037817","9"
"0 Completely dissatisfied","2011","in school","Male","","","","","0"
"0 Completely dissatisfied","2011","in school","Female","","","","","0"
"0 Completely dissatisfied","2011","inadequately","Male","2","","","","0"
"0 Completely dissatisfied","2011","inadequately","Female","1","","","","0"
"0 Completely dissatisfied","2011","general elemantary","Male","3","","","","0"
"0 Completely dissatisfied","2011","general elemantary","Female","13","","","","0"
"0 Completely dissatisfied","2011","middle vocational","Male","21","","","","0"
"0 Completely dissatisfied","2011","middle vocational","Female","35","0.00668064323777245","0.00477190777076622","0.00858937870477868","0"
"0 Completely dissatisfied","2011","vocational + Abi","Male","3","","","","0"
"0 Completely dissatisfied","2011","vocational + Abi","Female","3","","","","0"
"0 Completely dissatisfied","2011","higher vocational","Male","4","","","","0"
"0 Completely dissatisfied","2011","higher vocational","Female","2","","","","0"
"0 Completely dissatisfied","2011","higher education","Male","14","","","","0"
"0 Completely dissatisfied","2011","higher education","Female","11","","","","0"
"1 on Scale 1 to 10","2011","in school","Male","","","","","1"
"1 on Scale 1 to 10","2011","in school","Female","1","","","","1"
"1 on Scale 1 to 10","2011","general elemantary","Male","7","","","","1"
"1 on Scale 1 to 10","2011","inadequately","Male","2","","","","1"
"1 on Scale 1 to 10","2011","inadequately","Female","3","","","","1"
"1 on Scale 1 to 10","2011","general elemantary","Female","8","","","","1"
"1 on Scale 1 to 10","2011","middle vocational","Male","21","","","","1"
"1 on Scale 1 to 10","2011","middle vocational","Female","39","0.00578516911943126","0.00400815735753221","0.00756218088133031","1"
"1 on Scale 1 to 10","2011","vocational + Abi","Male","","","","","1"
"1 on Scale 1 to 10","2011","vocational + Abi","Female","4","","","","1"
"1 on Scale 1 to 10","2011","higher vocational","Male","5","","","","1"
"1 on Scale 1 to 10","2011","higher vocational","Female","2","","","","1"
"1 on Scale 1 to 10","2011","higher education","Male","13","","","","1"
"1 on Scale 1 to 10","2011","higher education","Female","14","","","","1"
"10 Completely satisfied","2011","in school","Male","55","0.311558573833499","0.249068618424774","0.374048529242225","10"
"10 Completely satisfied","2011","general elemantary","Male","240","0.237726477041248","0.208500873982208","0.266952080100289","10"
"10 Completely satisfied","2011","in school","Female","56","0.269905521590601","0.210842774779609","0.328968268401593","10"
"10 Completely satisfied","2011","inadequately","Male","46","0.226254334869501","0.157915996661621","0.29459267307738","10"
"10 Completely satisfied","2011","inadequately","Female","69","0.251382282814432","0.19199840636933","0.310766159259535","10"
