"plh0033","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Big worries","2000","middle vocational","Urban Area","1375","0.159874514759686","0.151856622564769","0.167892406954603"
"Big worries","2000","vocational + Abi","Rural Area","38","0.13312060107988","0.0910111032098388","0.175230098949921"
"Big worries","2000","vocational + Abi","Urban Area","156","0.174982790389497","0.149706263405912","0.200259317373081"
"No worries","2000","general elemantary","Rural Area","324","0.313398099844164","0.286435079545549","0.340361120142779"
"No worries","2000","general elemantary","Urban Area","772","0.355402433860472","0.336261367938359","0.374543499782585"
"No worries","2000","higher education","Rural Area","422","0.382225291462554","0.354534811008874","0.409915771916234"
"No worries","2000","higher education","Urban Area","1180","0.457416835596897","0.438388014147813","0.476445657045981"
"No worries","2000","higher vocational","Rural Area","219","0.35742307950024","0.321402765674912","0.393443393325569"
"No worries","2000","higher vocational","Urban Area","436","0.376336790351397","0.348891715671455","0.403781865031339"
"No worries","2000","in school","Rural Area","46","0.264053417584336","0.198364201023574","0.329742634145098"
"No worries","2000","in school","Urban Area","99","0.315107987128117","0.263968164613676","0.366247809642559"
"No worries","2000","inadequately","Rural Area","17","","",""
"No worries","2000","inadequately","Urban Area","73","0.226311889123586","0.180248582907173","0.272375195339999"
"No worries","2000","middle vocational","Rural Area","1340","0.311960631126541","0.298775693845809","0.325145568407273"
"No worries","2000","middle vocational","Urban Area","2884","0.375922884175006","0.365326272381954","0.386519495968057"
"No worries","2000","vocational + Abi","Rural Area","100","0.477290242139814","0.415374701677036","0.539205782602592"
"No worries","2000","vocational + Abi","Urban Area","306","0.38386985789007","0.35151671601224","0.4162229997679"
"Some worries","2000","general elemantary","Rural Area","592","0.509847970184846","0.480790780482872","0.53890515988682"
"Some worries","2000","general elemantary","Urban Area","1084","0.429457841787075","0.409662375851193","0.449253307722957"
"Some worries","2000","higher education","Rural Area","591","0.474405014581124","0.445950186846784","0.502859842315464"
"Some worries","2000","higher education","Urban Area","1171","0.43804194486454","0.419090930485913","0.456992959243167"
"Some worries","2000","higher vocational","Rural Area","332","0.461657921304128","0.424187985925602","0.499127856682655"
"Some worries","2000","higher vocational","Urban Area","577","0.474571891509495","0.446283472718757","0.502860310300233"
"Some worries","2000","in school","Rural Area","99","0.560947808862623","0.486996759350955","0.63489885837429"
"Some worries","2000","in school","Urban Area","177","0.564617489437208","0.510037793376173","0.619197185498243"
"Some worries","2000","inadequately","Rural Area","31","0.382989729404345","0.274411566600243","0.491567892208448"
"Some worries","2000","inadequately","Urban Area","159","0.49138442454683","0.43635132407334","0.546417525020319"
"Some worries","2000","middle vocational","Rural Area","2415","0.497967793962157","0.483738349470171","0.512197238454143"
"Some worries","2000","middle vocational","Urban Area","3767","0.464202601065308","0.453291901467122","0.475113300663494"
"Some worries","2000","vocational + Abi","Rural Area","112","0.389589156780306","0.329139667358912","0.450038646201699"
"Some worries","2000","vocational + Abi","Urban Area","406","0.441147351720433","0.408115819219098","0.474178884221769"
"Big worries","2001","general elemantary","Rural Area","200","0.19947241666436","0.174491929299191","0.22445290402953"
"Big worries","2001","general elemantary","Urban Area","460","0.202967901652601","0.185785905091817","0.220149898213384"
"Big worries","2001","higher education","Rural Area","143","0.148927850045687","0.127850599234402","0.170005100856973"
"Big worries","2001","higher education","Urban Area","239","0.104501807906319","0.0923836490054958","0.116619966807143"
"Big worries","2001","higher vocational","Rural Area","108","0.178258238667338","0.147582856374281","0.208933620960396"
"Big worries","2001","higher vocational","Urban Area","152","0.13385038939819","0.113534134858769","0.154166643937611"
"Big worries","2001","in school","Rural Area","30","0.171720055196446","0.11809467637089","0.225345434022001"
"Big worries","2001","in school","Urban Area","57","0.138208979012344","0.102257598491436","0.174160359533252"
"Big worries","2001","inadequately","Rural Area","24","","",""
"Big worries","2001","inadequately","Urban Area","62","0.294675021688038","0.237116999283051","0.352233044093025"
"Big worries","2001","middle vocational","Rural Area","906","0.196254767783811","0.18436312127544","0.208146414292181"
"Big worries","2001","middle vocational","Urban Area","1188","0.158956257228054","0.150554892250022","0.167357622206085"
"Big worries","2001","vocational + Abi","Rural Area","37","0.140150957116886","0.0958614110004622","0.18444050323331"
"Big worries","2001","vocational + Abi","Urban Area","126","0.133072790991664","0.110048784344161","0.156096797639167"
"No worries","2001","general elemantary","Rural Area","280","0.324186935422117","0.294926392628694","0.353447478215539"
"No worries","2001","general elemantary","Urban Area","648","0.328479722693803","0.308416259977871","0.348543185409734"
"No worries","2001","higher education","Rural Area","427","0.433939802714935","0.404597859873557","0.463281745556313"
"No worries","2001","higher education","Urban Area","1139","0.470368746880252","0.450596846415728","0.490140647344776"
"No worries","2001","higher vocational","Rural Area","179","0.341953399493577","0.303933646872746","0.379973152114409"
"No worries","2001","higher vocational","Urban Area","394","0.387953067177837","0.358878093749101","0.417028040606574"
"No worries","2001","in school","Rural Area","52","0.291192594064079","0.226593626581575","0.355791561546584"
"No worries","2001","in school","Urban Area","136","0.380864555979095","0.330279227711688","0.431449884246502"
"No worries","2001","inadequately","Rural Area","14","","",""
"No worries","2001","inadequately","Urban Area","65","0.225546008087807","0.172779913266992","0.278312102908622"
"No worries","2001","middle vocational","Rural Area","1201","0.313440901386752","0.299551309820141","0.327330492953363"
"No worries","2001","middle vocational","Urban Area","2655","0.383152609379247","0.371982009255186","0.394323209503309"
"No worries","2001","vocational + Abi","Rural Area","86","0.466461654724985","0.402813930081423","0.530109379368546"
"No worries","2001","vocational + Abi","Urban Area","278","0.351477757771803","0.319114195863334","0.383841319680272"
"Some worries","2001","general elemantary","Rural Area","503","0.476340647913523","0.445119088872778","0.507562206954268"
"Some worries","2001","general elemantary","Urban Area","997","0.468552375653597","0.4472351173297","0.489869633977493"
"Some worries","2001","higher education","Rural Area","526","0.417132347239377","0.3879402884073","0.446324406071455"
"Some worries","2001","higher education","Urban Area","1070","0.425129445213428","0.405546049054706","0.44471284137215"
"Some worries","2001","higher vocational","Rural Area","311","0.479788361839084","0.439746673078285","0.519830050599883"
"Some worries","2001","higher vocational","Urban Area","533","0.478196543423972","0.448391204766018","0.508001882081927"
"Some worries","2001","in school","Rural Area","108","0.537087350739475","0.466187833714871","0.607986867764079"
"Some worries","2001","in school","Urban Area","161","0.480926465008561","0.428878920917171","0.532974009099951"
"Some worries","2001","inadequately","Rural Area","28","","",""
"Some worries","2001","inadequately","Urban Area","114","0.479778970224155","0.416704425283162","0.542853515165148"
"Some worries","2001","middle vocational","Rural Area","2178","0.490304330829437","0.475336425959536","0.505272235699339"
"Some worries","2001","middle vocational","Urban Area","3433","0.457891133392699","0.446443225723059","0.469339041062339"
"Some worries","2001","vocational + Abi","Rural Area","113","0.393387388158129","0.331063000037781","0.455711776278477"
"Some worries","2001","vocational + Abi","Urban Area","432","0.515449451236533","0.481572248903649","0.549326653569417"
"Big worries","2002","general elemantary","Rural Area","219","0.258728218422558","0.230702464475605","0.286753972369512"
"Big worries","2002","general elemantary","Urban Area","498","0.236841729517115","0.218020132319731","0.2556633267145"
"Big worries","2002","higher education","Rural Area","162","0.150914469193371","0.131500351285497","0.170328587101245"
"Big worries","2002","higher education","Urban Area","311","0.12778048091337","0.116316968360685","0.139243993466054"
"Big worries","2002","higher vocational","Rural Area","136","0.224995054976922","0.19199237132383","0.257997738630013"
"Big worries","2002","higher vocational","Urban Area","155","0.156527811402877","0.135351616343923","0.177704006461831"
"Big worries","2002","in school","Rural Area","26","","",""
"Big worries","2002","in school","Urban Area","55","0.138545746622978","0.105506042129093","0.171585451116864"
"Big worries","2002","inadequately","Rural Area","22","","",""
"Big worries","2002","inadequately","Urban Area","71","0.341893029713498","0.279069924001282","0.404716135425714"
"Big worries","2002","middle vocational","Rural Area","934","0.21379291175537","0.201377588278301","0.226208235232438"
"Big worries","2002","middle vocational","Urban Area","1364","0.186974021545415","0.178093106166401","0.19585493692443"
"Big worries","2002","vocational + Abi","Rural Area","42","0.166224187047065","0.12156979146138","0.21087858263275"
"Big worries","2002","vocational + Abi","Urban Area","161","0.181988817069277","0.156837203767231","0.207140430371324"
"No worries","2002","general elemantary","Rural Area","253","0.271263385668035","0.242810418935681","0.299716352400389"
"No worries","2002","general elemantary","Urban Area","525","0.281076349669652","0.261175409543383","0.300977289795921"
"No worries","2002","higher education","Rural Area","479","0.332335887785254","0.306788638844877","0.357883136725631"
"No worries","2002","higher education","Urban Area","1518","0.408179702290907","0.391302782693837","0.425056621887978"
"No worries","2002","higher vocational","Rural Area","158","0.256461754541213","0.221949487049704","0.290974022032722"
"No worries","2002","higher vocational","Urban Area","373","0.310847383444999","0.283873212759036","0.337821554130962"
"No worries","2002","in school","Rural Area","54","0.271369604408974","0.206944254037492","0.335794954780455"
"No worries","2002","in school","Urban Area","173","0.354680906982557","0.308926850036474","0.40043496392864"
"No worries","2002","inadequately","Rural Area","16","","",""
"No worries","2002","inadequately","Urban Area","41","0.168779678589291","0.119172538810762","0.218386818367819"
"No worries","2002","middle vocational","Rural Area","1016","0.251874052960633","0.238728708075354","0.265019397845912"
"No worries","2002","middle vocational","Urban Area","2347","0.311496414772606","0.30094782227975","0.322045007265462"
"No worries","2002","vocational + Abi","Rural Area","81","0.349859970336343","0.292653778097742","0.407066162574944"
"No worries","2002","vocational + Abi","Urban Area","274","0.299348416935848","0.26949435616919","0.329202477702507"
"Some worries","2002","general elemantary","Rural Area","466","0.470008395909407","0.438068464830076","0.501948326988737"
"Some worries","2002","general elemantary","Urban Area","937","0.482081920813233","0.459960602074507","0.504203239551959"
"Some worries","2002","higher education","Rural Area","665","0.516749643021375","0.489647559024299","0.543851727018451"
"Some worries","2002","higher education","Urban Area","1429","0.464039816795723","0.446915374444556","0.481164259146889"
"Some worries","2002","higher vocational","Rural Area","321","0.518543190481865","0.479053687505103","0.558032693458627"
"Some worries","2002","higher vocational","Urban Area","603","0.532624805152124","0.503547087691017","0.561702522613231"
"Some worries","2002","in school","Rural Area","103","0.577735778099758","0.506174296980315","0.649297259219201"
"Some worries","2002","in school","Urban Area","192","0.506773346394465","0.458959509338766","0.554587183450163"
"Some worries","2002","inadequately","Rural Area","23","","",""
"Some worries","2002","inadequately","Urban Area","107","0.489327291697211","0.423121333224506","0.555533250169916"
"Some worries","2002","middle vocational","Rural Area","2239","0.534333035283997","0.51922748196385","0.549438588604145"
"Some worries","2002","middle vocational","Urban Area","3693","0.501529563681979","0.490140635398625","0.512918491965332"
"Some worries","2002","vocational + Abi","Rural Area","144","0.483915842616592","0.423972957212537","0.543858728020647"
"Some worries","2002","vocational + Abi","Urban Area","469","0.518662765994874","0.486091762386705","0.551233769603043"
"Big worries","2003","general elemantary","Rural Area","224","0.265835192458103","0.236696453174016","0.294973931742191"
"Big worries","2003","general elemantary","Urban Area","554","0.287597073836892","0.266970964971831","0.308223182701954"
"Big worries","2003","higher education","Rural Area","219","0.211547966051534","0.188916561804437","0.234179370298631"
"Big worries","2003","higher education","Urban Area","431","0.178419110424885","0.164939319626935","0.191898901222836"
"Big worries","2003","higher vocational","Rural Area","159","0.249822032460381","0.215326097145285","0.284317967775478"
"Big worries","2003","higher vocational","Urban Area","223","0.213889423495811","0.189468035847702","0.23831081114392"
"Big worries","2003","in school","Rural Area","47","0.245219772882653","0.184680775204362","0.305758770560944"
"Big worries","2003","in school","Urban Area","82","0.214870163333962","0.175542342976719","0.254197983691205"
"Big worries","2003","inadequately","Rural Area","20","","",""
"Big worries","2003","inadequately","Urban Area","80","0.384414825180787","0.31766084776762","0.451168802593955"
"Big worries","2003","middle vocational","Rural Area","1083","0.27195440049607","0.25813213157772","0.285776669414421"
"Big worries","2003","middle vocational","Urban Area","1694","0.236905783522569","0.22704491698871","0.246766650056429"
"Big worries","2003","vocational + Abi","Rural Area","57","0.192322421721291","0.145047977348147","0.239596866094435"
"Big worries","2003","vocational + Abi","Urban Area","197","0.244420059553424","0.216170879736925","0.272669239369924"
"No worries","2003","general elemantary","Rural Area","180","0.208703092126467","0.181898949798058","0.235507234454876"
"No worries","2003","general elemantary","Urban Area","417","0.233807639663178","0.214520826014377","0.253094453311978"
"No worries","2003","higher education","Rural Area","379","0.299199926255448","0.273825440665351","0.324574411845546"
"No worries","2003","higher education","Urban Area","1123","0.32531532048611","0.308820788956839","0.341809852015381"
"No worries","2003","higher vocational","Rural Area","130","0.229545169706053","0.196034888366177","0.263055451045928"
"No worries","2003","higher vocational","Urban Area","309","0.282938385821541","0.256112255152822","0.309764516490261"
"No worries","2003","in school","Rural Area","46","0.192128808888098","0.136689918163832","0.247567699612365"
"No worries","2003","in school","Urban Area","138","0.272879949665267","0.230228877503964","0.315531021826569"
"No worries","2003","inadequately","Rural Area","15","","",""
"No worries","2003","inadequately","Urban Area","39","0.174778855903683","0.122663869725322","0.226893842082044"
"No worries","2003","middle vocational","Rural Area","840","0.229295964191894","0.216237442216522","0.242354486167265"
"No worries","2003","middle vocational","Urban Area","1918","0.265366641277835","0.255126719136678","0.275606563418993"
"No worries","2003","vocational + Abi","Rural Area","71","0.256830879110285","0.204427425764529","0.30923433245604"
"No worries","2003","vocational + Abi","Urban Area","208","0.214223734933819","0.187253765316198","0.24119370455144"
"Some worries","2003","general elemantary","Rural Area","479","0.52546171541543","0.492525483890689","0.55839794694017"
"Some worries","2003","general elemantary","Urban Area","879","0.47859528649993","0.455832055175148","0.501358517824711"
"Some worries","2003","higher education","Rural Area","653","0.489252107693018","0.461551513796907","0.516952701589128"
"Some worries","2003","higher education","Urban Area","1545","0.496265569089005","0.478662224373527","0.513868913804483"
"Some worries","2003","higher vocational","Rural Area","316","0.520632797833566","0.480824801030622","0.56044079463651"
"Some worries","2003","higher vocational","Urban Area","551","0.503172190682648","0.473394218050559","0.532950163314736"
"Some worries","2003","in school","Rural Area","101","0.562651418229249","0.492847340045921","0.632455496412576"
"Some worries","2003","in school","Urban Area","199","0.512249887000772","0.464389004250873","0.56011076975067"
"Some worries","2003","inadequately","Rural Area","25","","",""
"Some worries","2003","inadequately","Urban Area","85","0.44080631891553","0.372676373554352","0.508936264276707"
"Some worries","2003","middle vocational","Rural Area","2058","0.498749635312036","0.483217876117396","0.514281394506677"
"Some worries","2003","middle vocational","Urban Area","3530","0.497727575199595","0.486131695876349","0.509323454522842"
"Some worries","2003","vocational + Abi","Rural Area","139","0.550846699168424","0.49118369272587","0.610509705610978"
"Some worries","2003","vocational + Abi","Urban Area","484","0.541356205512756","0.508601286410436","0.574111124615077"
"Big worries","2004","general elemantary","Rural Area","252","0.289849067390072","0.259094739747357","0.320603395032787"
"Big worries","2004","general elemantary","Urban Area","582","0.345187561108473","0.322842356840331","0.367532765376616"
"Big worries","2004","higher education","Rural Area","208","0.213015666148971","0.19024498044183","0.235786351856112"
"Big worries","2004","higher education","Urban Area","437","0.184617461882608","0.170861577804136","0.19837334596108"
"Big worries","2004","higher vocational","Rural Area","154","0.270395383028095","0.234525177399372","0.306265588656819"
"Big worries","2004","higher vocational","Urban Area","229","0.21890932205639","0.19392180656059","0.243896837552191"
"Big worries","2004","in school","Rural Area","45","0.255638741701643","0.194096309936798","0.317181173466489"
"Big worries","2004","in school","Urban Area","99","0.221545064152622","0.18265319522189","0.260436933083353"
"Big worries","2004","inadequately","Rural Area","21","","",""
"Big worries","2004","inadequately","Urban Area","72","0.40418722051209","0.333663077905574","0.474711363118606"
"Big worries","2004","middle vocational","Rural Area","1181","0.310643305326476","0.296104970278889","0.325181640374063"
"Big worries","2004","middle vocational","Urban Area","1738","0.262396056513694","0.25202017339489","0.272771939632498"
"Big worries","2004","vocational + Abi","Rural Area","70","0.255277730782723","0.202978404302658","0.307577057262789"
"Big worries","2004","vocational + Abi","Urban Area","230","0.259343665721679","0.230614333935384","0.288072997507974"
"No worries","2004","general elemantary","Rural Area","152","0.202622524467518","0.175375392512527","0.229869656422509"
"No worries","2004","general elemantary","Urban Area","365","0.209011378169023","0.189901039542278","0.228121716795769"
"No worries","2004","higher education","Rural Area","338","0.269502258621721","0.244826078228515","0.294178439014928"
"No worries","2004","higher education","Urban Area","1132","0.320111159936406","0.303570959050374","0.336651360822438"
"No worries","2004","higher vocational","Rural Area","110","0.174153240864527","0.143526135090132","0.204780346638921"
"No worries","2004","higher vocational","Urban Area","266","0.226450373709854","0.201159092392808","0.2517416550269"
"No worries","2004","in school","Rural Area","41","0.187126991254542","0.132103390729387","0.242150591779696"
"No worries","2004","in school","Urban Area","130","0.275779720640768","0.233926629397018","0.317632811884519"
"No worries","2004","inadequately","Rural Area","11","","",""
"No worries","2004","inadequately","Urban Area","30","0.148562699528421","0.0974507029343253","0.199674696122517"
"No worries","2004","middle vocational","Rural Area","681","0.181973272732267","0.169851972039503","0.194094573425032"
"No worries","2004","middle vocational","Urban Area","1625","0.221684966470871","0.211888247842923","0.231481685098819"
"No worries","2004","vocational + Abi","Rural Area","61","0.26157236510493","0.208856375869535","0.314288354340325"
"No worries","2004","vocational + Abi","Urban Area","197","0.20059499377526","0.174345386601917","0.226844600948603"
"Some worries","2004","general elemantary","Rural Area","432","0.50752840814241","0.473638864387176","0.541417951897643"
"Some worries","2004","general elemantary","Urban Area","792","0.445801060722504","0.422439508583748","0.46916261286126"
"Some worries","2004","higher education","Rural Area","696","0.517482075229308","0.489691875100986","0.545272275357629"
"Some worries","2004","higher education","Urban Area","1487","0.495271378180986","0.477544918875353","0.512997837486619"
"Some worries","2004","higher vocational","Rural Area","325","0.555451376107378","0.515321011805319","0.595581740409437"
"Some worries","2004","higher vocational","Urban Area","557","0.554640304233755","0.524607119348771","0.58467348911874"
"Some worries","2004","in school","Rural Area","107","0.557234267043815","0.487157292232847","0.627311241854783"
"Some worries","2004","in school","Urban Area","209","0.50267521520661","0.455850534599545","0.549499895813675"
"Some worries","2004","inadequately","Rural Area","27","","",""
"Some worries","2004","inadequately","Urban Area","84","0.447250079959489","0.375795318034783","0.518704841884194"
"Some worries","2004","middle vocational","Rural Area","2030","0.507383421941256","0.491676744559426","0.523090099323087"
"Some worries","2004","middle vocational","Urban Area","3543","0.515918977015435","0.504132484513416","0.527705469517454"
"Some worries","2004","vocational + Abi","Rural Area","136","0.483149904112347","0.423210046109439","0.543089762115255"
"Some worries","2004","vocational + Abi","Urban Area","467","0.540061340503061","0.50739121263927","0.572731468366852"
"Big worries","2005","general elemantary","Rural Area","238","0.313169090610704","0.280239603484473","0.346098577736935"
"Big worries","2005","general elemantary","Urban Area","568","0.367712807422657","0.344369080991576","0.391056533853739"
"Big worries","2005","higher education","Rural Area","193","0.189865381189228","0.167666045028135","0.21206471735032"
"Big worries","2005","higher education","Urban Area","411","0.172898740588461","0.159307695135268","0.186489786041655"
"Big worries","2005","higher vocational","Rural Area","123","0.249622611000777","0.213777006577576","0.285468215423979"
"Big worries","2005","higher vocational","Urban Area","218","0.238748965784124","0.212339127031196","0.265158804537052"
"Big worries","2005","in school","Rural Area","49","0.321169000440312","0.256131605217058","0.386206395663566"
"Big worries","2005","in school","Urban Area","97","0.24828544112245","0.208280725093678","0.288290157151222"
"Big worries","2005","inadequately","Rural Area","27","","",""
"Big worries","2005","inadequately","Urban Area","85","0.522961921397802","0.450397463630744","0.59552637916486"
"Big worries","2005","middle vocational","Rural Area","1163","0.318321027625542","0.303331644884034","0.33331041036705"
"Big worries","2005","middle vocational","Urban Area","1709","0.26786625327213","0.25714327660516","0.2785892299391"
"Big worries","2005","vocational + Abi","Rural Area","63","0.208663061935251","0.159738306753051","0.257587817117452"
"Big worries","2005","vocational + Abi","Urban Area","207","0.238951238453992","0.210549166085483","0.267353310822502"
"No worries","2005","general elemantary","Rural Area","127","0.178571905485189","0.151378603347372","0.205765207623006"
"No worries","2005","general elemantary","Urban Area","303","0.187834639978627","0.168925634452408","0.206743645504846"
"No worries","2005","higher education","Rural Area","367","0.300610375401313","0.274656627904148","0.326564122898478"
"No worries","2005","higher education","Urban Area","1079","0.331029447275887","0.314116689696819","0.347942204854955"
"No worries","2005","higher vocational","Rural Area","109","0.18385389489801","0.151770933328579","0.21593685646744"
"No worries","2005","higher vocational","Urban Area","230","0.222214031975804","0.196459904325273","0.247968159626334"
"No worries","2005","in school","Rural Area","47","0.205560143673897","0.149272189491829","0.261848097855965"
"No worries","2005","in school","Urban Area","128","0.212052715237358","0.174201521161757","0.249903909312959"
"No worries","2005","inadequately","Rural Area","10","","",""
"No worries","2005","inadequately","Urban Area","23","","",""
"No worries","2005","middle vocational","Rural Area","657","0.184368166006418","0.171889987677696","0.196846344335139"
"No worries","2005","middle vocational","Urban Area","1499","0.218469869058825","0.208464576686236","0.228475161431415"
"No worries","2005","vocational + Abi","Rural Area","47","0.160120746387036","0.115968034457676","0.204273458316396"
"No worries","2005","vocational + Abi","Urban Area","197","0.225042293548132","0.197228500533424","0.252856086562839"
"Some worries","2005","general elemantary","Rural Area","397","0.508259003904107","0.472762845469636","0.543755162338577"
"Some worries","2005","general elemantary","Urban Area","768","0.444452552598716","0.42039608289106","0.468509022306371"
"Some worries","2005","higher education","Rural Area","639","0.50952424340946","0.481227940315315","0.537820546503604"
"Some worries","2005","higher education","Urban Area","1484","0.496071812135652","0.478102385914282","0.514041238357023"
"Some worries","2005","higher vocational","Rural Area","328","0.566523494101213","0.525479858603699","0.607567129598727"
"Some worries","2005","higher vocational","Urban Area","553","0.539037002240072","0.508157280791692","0.569916723688453"
"Some worries","2005","in school","Rural Area","102","0.473270855885792","0.403726153820979","0.542815557950604"
"Some worries","2005","in school","Urban Area","223","0.539661843640192","0.493507941233766","0.585815746046618"
"Some worries","2005","inadequately","Rural Area","20","","",""
"Some worries","2005","inadequately","Urban Area","74","0.355120205478257","0.285595449446334","0.42464496151018"
"Some worries","2005","middle vocational","Rural Area","1890","0.49731080636804","0.481221961689571","0.513399651046509"
"Some worries","2005","middle vocational","Urban Area","3344","0.513663877669045","0.501561549546831","0.525766205791259"
"Some worries","2005","vocational + Abi","Rural Area","155","0.631216191677713","0.573126356823369","0.689306026532056"
"Some worries","2005","vocational + Abi","Urban Area","462","0.536006467997876","0.502791784111536","0.569221151884216"
"Big worries","2006","general elemantary","Rural Area","246","0.308323847135368","0.277019841594745","0.339627852675992"
"Big worries","2006","general elemantary","Urban Area","568","0.356606342349319","0.333388485364773","0.379824199333864"
"Big worries","2006","higher education","Rural Area","213","0.178330551129664","0.157625458700307","0.199035643559021"
"Big worries","2006","higher education","Urban Area","440","0.161718504404587","0.149083339610477","0.174353669198696"
"Big worries","2006","higher vocational","Rural Area","142","0.257070730082771","0.222361938412267","0.291779521753275"
"Big worries","2006","higher vocational","Urban Area","221","0.250776927605519","0.224458278630117","0.277095576580921"
"Big worries","2006","in school","Rural Area","23","","",""
"Big worries","2006","in school","Urban Area","53","0.230936111257303","0.181217305998533","0.280654916516073"
"Big worries","2006","inadequately","Rural Area","30","0.412667050328999","0.290122408736604","0.535211691921395"
"Big worries","2006","inadequately","Urban Area","78","0.453282232508855","0.378886194151777","0.527678270865934"
"Big worries","2006","middle vocational","Rural Area","1158","0.295356519051754","0.28129428830365","0.309418749799858"
"Big worries","2006","middle vocational","Urban Area","1837","0.289284437855115","0.278686555159419","0.299882320550811"
"Big worries","2006","vocational + Abi","Rural Area","83","0.291966841270207","0.23954735820061","0.344386324339803"
"Big worries","2006","vocational + Abi","Urban Area","218","0.246919166056826","0.219099914689145","0.274738417424507"
"No worries","2006","general elemantary","Rural Area","173","0.211662104822652","0.183972120534836","0.239352089110468"
"No worries","2006","general elemantary","Urban Area","329","0.206575026219282","0.186951319081352","0.226198733357213"
"No worries","2006","higher education","Rural Area","440","0.332678592679538","0.307192944454851","0.358164240904225"
"No worries","2006","higher education","Urban Area","1290","0.358282585323922","0.341827850988146","0.374737319659697"
"No worries","2006","higher vocational","Rural Area","145","0.221903139132133","0.188901310918787","0.254904967345479"
"No worries","2006","higher vocational","Urban Area","288","0.279085239804687","0.251850412586448","0.306320067022927"
"No worries","2006","in school","Rural Area","37","0.281004640547318","0.200915211885633","0.361094069209004"
"No worries","2006","in school","Urban Area","91","0.252468396544713","0.201216275882246","0.303720517207181"
"No worries","2006","inadequately","Rural Area","9","","",""
"No worries","2006","inadequately","Urban Area","28","","",""
"No worries","2006","middle vocational","Rural Area","771","0.193365334404179","0.181191595845353","0.205539072963005"
"No worries","2006","middle vocational","Urban Area","1722","0.224444406668527","0.214692949431049","0.234195863906005"
"No worries","2006","vocational + Abi","Rural Area","57","0.198303168057186","0.152333742201044","0.244272593913327"
"No worries","2006","vocational + Abi","Urban Area","218","0.230748256080583","0.203568178064255","0.257928334096912"
"Some worries","2006","general elemantary","Rural Area","417","0.48001404804198","0.446147749578254","0.513880346505705"
"Some worries","2006","general elemantary","Urban Area","738","0.436818631431399","0.412777000336239","0.460860262526559"
"Some worries","2006","higher education","Rural Area","660","0.488990856190798","0.461952490799644","0.516029221581953"
"Some worries","2006","higher education","Urban Area","1532","0.479998910271492","0.462854270471267","0.497143550071717"
"Some worries","2006","higher vocational","Rural Area","322","0.521026130785096","0.481350384216929","0.560701877353263"
"Some worries","2006","higher vocational","Urban Area","533","0.470137832589793","0.439833251306039","0.500442413873548"
"Some worries","2006","in school","Rural Area","61","0.525197622199407","0.436221551244692","0.614173693154122"
"Some worries","2006","in school","Urban Area","132","0.516595492197983","0.457640008881448","0.575550975514519"
"Some worries","2006","inadequately","Rural Area","23","","",""
"Some worries","2006","inadequately","Urban Area","66","0.397702293821499","0.324560009442872","0.470844578200126"
"Some worries","2006","middle vocational","Rural Area","2114","0.511278146544067","0.495869811440025","0.526686481648109"
"Some worries","2006","middle vocational","Urban Area","3473","0.486271155476358","0.474589217665968","0.497953093286748"
"Some worries","2006","vocational + Abi","Rural Area","149","0.509729990672607","0.452094907167835","0.56736507417738"
"Some worries","2006","vocational + Abi","Urban Area","487","0.522332577862591","0.490108269216488","0.554556886508694"
"Big worries","2007","general elemantary","Rural Area","214","0.287976323303721","0.255394772836526","0.320557873770915"
"Big worries","2007","general elemantary","Urban Area","467","0.328079668238251","0.303971352811077","0.352187983665425"
"Big worries","2007","higher education","Rural Area","185","0.168807591971884","0.148091871482614","0.189523312461154"
"Big worries","2007","higher education","Urban Area","408","0.155837415209785","0.143116715029567","0.168558115390004"
"Big worries","2007","higher vocational","Rural Area","124","0.242381877756581","0.207446984398154","0.277316771115008"
"Big worries","2007","higher vocational","Urban Area","182","0.214338098250124","0.188270732215533","0.240405464284714"
"Big worries","2007","in school","Rural Area","28","","",""
"Big worries","2007","in school","Urban Area","40","0.243366107658626","0.187296208433206","0.299436006884046"
"Big worries","2007","inadequately","Rural Area","24","","",""
"Big worries","2007","inadequately","Urban Area","62","0.468663750418146","0.389332974540553","0.547994526295739"
"Big worries","2007","middle vocational","Rural Area","1031","0.276745127474658","0.262494189106211","0.290996065843105"
"Big worries","2007","middle vocational","Urban Area","1571","0.264653152714421","0.253954978734946","0.275351326693897"
"Big worries","2007","vocational + Abi","Rural Area","61","0.20612434889224","0.159486333758806","0.252762364025673"
"Big worries","2007","vocational + Abi","Urban Area","203","0.231400806200726","0.203584456639879","0.259217155761572"
"No worries","2007","general elemantary","Rural Area","153","0.192826681640114","0.164440099756047","0.221213263524182"
"No worries","2007","general elemantary","Urban Area","285","0.193186586192671","0.17291473758412","0.213458434801222"
"No worries","2007","higher education","Rural Area","397","0.324903208707325","0.29900240184566","0.35080401556899"
"No worries","2007","higher education","Urban Area","1304","0.400673816218985","0.383487246423708","0.417860386014263"
"No worries","2007","higher vocational","Rural Area","133","0.21136750178424","0.178083110884609","0.24465189268387"
"No worries","2007","higher vocational","Urban Area","255","0.253849869770799","0.226203940100869","0.281495799440728"
"No worries","2007","in school","Rural Area","35","0.201743354049804","0.128077444529329","0.275409263570279"
"No worries","2007","in school","Urban Area","75","0.289502822285253","0.2302424450867","0.348763199483807"
"No worries","2007","inadequately","Rural Area","11","","",""
