"plh0033","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Big worries","1992","66 and older","1-pers.-HH","80","0.144210163891185","0.113540125464166","0.174880202318205"
"Big worries","1992","66 and older","(Married) couple without C. ","69","0.0879289395447703","0.0669201691137488","0.108937709975792"
"Big worries","1992","66 and older","Single parent ","10","","",""
"Big worries","1992","66 and older","Couple + C. LE 16 ","","","",""
"Big worries","1992","66 and older","Couple + C. GT 16 ","14","","",""
"Big worries","1992","66 and older","Couple + C. LE and GT 16","1","","",""
"Some worries","1992","16-34 y.","1-pers.-HH","182","0.530986039284856","0.477941208424871","0.584030870144841"
"Some worries","1992","16-34 y.","(Married) couple without C. ","395","0.562060140750348","0.526457901987531","0.597662379513166"
"Some worries","1992","16-34 y.","Single parent ","156","0.50779857310825","0.452235652130999","0.563361494085502"
"Some worries","1992","16-34 y.","Couple + C. LE 16 ","913","0.548980491944686","0.525375304689662","0.57258567919971"
"Some worries","1992","16-34 y.","Couple + C. GT 16 ","540","0.523309887148523","0.493271032126774","0.553348742170273"
"Some worries","1992","16-34 y.","Couple + C. LE and GT 16","218","0.502720964339956","0.455681019936151","0.549760908743762"
"Some worries","1992","35-65 y.","1-pers.-HH","218","0.44616563625579","0.402286038298581","0.490045234213"
"Some worries","1992","35-65 y.","(Married) couple without C. ","892","0.477609130587764","0.454604092056927","0.500614169118601"
"Some worries","1992","35-65 y.","Single parent ","135","0.493697367502388","0.435652856142203","0.551741878862573"
"Some worries","1992","35-65 y.","Couple + C. LE 16 ","860","0.536464442512619","0.511813483583557","0.561115401441682"
"Some worries","1992","35-65 y.","Couple + C. GT 16 ","818","0.520498051324362","0.495627410010587","0.545368692638136"
"Some worries","1992","35-65 y.","Couple + C. LE and GT 16","381","0.543876326760949","0.507240136893572","0.580512516628326"
"Some worries","1992","66 and older","1-pers.-HH","171","0.333132498607303","0.291983326629284","0.374281670585323"
"Some worries","1992","66 and older","(Married) couple without C. ","295","0.413950848187894","0.377411416444768","0.450490279931021"
"Some worries","1992","66 and older","Single parent ","17","","",""
"Some worries","1992","66 and older","Couple + C. LE 16 ","1","","",""
"Some worries","1992","66 and older","Couple + C. GT 16 ","44","0.416287518262409","0.318691693639195","0.513883342885624"
"Some worries","1992","66 and older","Couple + C. LE and GT 16","","","",""
"No worries","1992","16-34 y.","1-pers.-HH","120","0.37015727281913","0.318833587284789","0.42148095835347"
"No worries","1992","16-34 y.","(Married) couple without C. ","233","0.31095800167413","0.277741614618531","0.34417438872973"
"No worries","1992","16-34 y.","Single parent ","67","0.220625328960229","0.174539359743688","0.26671129817677"
"No worries","1992","16-34 y.","Couple + C. LE 16 ","357","0.236415655586596","0.216259952392867","0.256571358780326"
"No worries","1992","16-34 y.","Couple + C. GT 16 ","316","0.325330432565263","0.297153498331307","0.35350736679922"
"No worries","1992","16-34 y.","Couple + C. LE and GT 16","141","0.347950670517038","0.303137848740227","0.392763492293848"
"No worries","1992","35-65 y.","1-pers.-HH","166","0.353446472696726","0.311248780492884","0.395644164900568"
"No worries","1992","35-65 y.","(Married) couple without C. ","527","0.338366557870931","0.316574848070492","0.36015826767137"
"No worries","1992","35-65 y.","Single parent ","56","0.210877982893107","0.163517801100978","0.258238164685237"
"No worries","1992","35-65 y.","Couple + C. LE 16 ","385","0.297393700034444","0.274797067557602","0.319990332511286"
"No worries","1992","35-65 y.","Couple + C. GT 16 ","406","0.312783949180303","0.289703135322302","0.335864763038304"
"No worries","1992","35-65 y.","Couple + C. LE and GT 16","165","0.262213504826237","0.229860710629847","0.294566299022628"
"No worries","1992","66 and older","1-pers.-HH","253","0.522657337501511","0.479050310952044","0.566264364050979"
"No worries","1992","66 and older","(Married) couple without C. ","334","0.498120212267336","0.461027608972616","0.535212815562056"
"No worries","1992","66 and older","Single parent ","11","","",""
"No worries","1992","66 and older","Couple + C. LE 16 ","","","",""
"No worries","1992","66 and older","Couple + C. GT 16 ","40","0.481777958261149","0.382850589706785","0.580705326815512"
"No worries","1992","66 and older","Couple + C. LE and GT 16","","","",""
"Big worries","1993","16-34 y.","1-pers.-HH","78","0.167724532536319","0.130257590253093","0.205191474819545"
"Big worries","1993","16-34 y.","(Married) couple without C. ","138","0.148385592637966","0.123752413488167","0.173018771787765"
"Big worries","1993","16-34 y.","Single parent ","78","0.256263111439036","0.205842912389654","0.306683310488419"
"Big worries","1993","16-34 y.","Couple + C. LE 16 ","378","0.21169925624976","0.191769501239199","0.231629011260321"
"Big worries","1993","16-34 y.","Couple + C. GT 16 ","200","0.16782780585359","0.144525002124972","0.191130609582207"
"Big worries","1993","16-34 y.","Couple + C. LE and GT 16","95","0.167942678140405","0.133594828487183","0.202290527793627"
"Big worries","1993","35-65 y.","1-pers.-HH","121","0.192568299114289","0.158806331965268","0.22633026626331"
"Big worries","1993","35-65 y.","(Married) couple without C. ","365","0.164890953687645","0.14769552807356","0.18208637930173"
"Big worries","1993","35-65 y.","Single parent ","83","0.279434017350136","0.226107876670056","0.332760158030216"
"Big worries","1993","35-65 y.","Couple + C. LE 16 ","300","0.173834771466468","0.154624686912036","0.1930448560209"
"Big worries","1993","35-65 y.","Couple + C. GT 16 ","349","0.196116774291744","0.176036623091754","0.216196925491734"
"Big worries","1993","35-65 y.","Couple + C. LE and GT 16","164","0.176990844812814","0.149170873574191","0.204810816051437"
"Big worries","1993","66 and older","1-pers.-HH","63","0.120177726274719","0.091590016503477","0.148765436045961"
"Big worries","1993","66 and older","(Married) couple without C. ","65","0.0776058736407264","0.0581171064126619","0.0970946408687908"
"Big worries","1993","66 and older","Single parent ","6","","",""
"Big worries","1993","66 and older","Couple + C. LE 16 ","","","",""
"Big worries","1993","66 and older","Couple + C. GT 16 ","17","","",""
"Big worries","1993","66 and older","Couple + C. LE and GT 16","1","","",""
"Some worries","1993","16-34 y.","1-pers.-HH","196","0.519923060808264","0.469822640152532","0.570023481463997"
"Some worries","1993","16-34 y.","(Married) couple without C. ","436","0.559535546146614","0.525134442850502","0.593936649442726"
"Some worries","1993","16-34 y.","Single parent ","161","0.556357317615158","0.498979317018576","0.613735318211741"
"Some worries","1993","16-34 y.","Couple + C. LE 16 ","907","0.570194148976763","0.546042662508147","0.594345635445378"
"Some worries","1993","16-34 y.","Couple + C. GT 16 ","519","0.532774415246977","0.501664085997945","0.563884744496009"
"Some worries","1993","16-34 y.","Couple + C. LE and GT 16","231","0.514994190481757","0.469072588719671","0.560915792243842"
"Some worries","1993","35-65 y.","1-pers.-HH","231","0.458191996354455","0.415531205229727","0.500852787479184"
"Some worries","1993","35-65 y.","(Married) couple without C. ","879","0.48805057909996","0.464887896023065","0.511213262176854"
"Some worries","1993","35-65 y.","Single parent ","134","0.495399386680469","0.435981765809591","0.554817007551347"
"Some worries","1993","35-65 y.","Couple + C. LE 16 ","814","0.527571841051736","0.502265102045225","0.552878580058247"
"Some worries","1993","35-65 y.","Couple + C. GT 16 ","799","0.529811182853344","0.504569992444403","0.555052373262285"
"Some worries","1993","35-65 y.","Couple + C. LE and GT 16","411","0.576161878727297","0.540141256520135","0.61218250093446"
"Some worries","1993","66 and older","1-pers.-HH","179","0.36377601968008","0.321480735511279","0.40607130384888"
"Some worries","1993","66 and older","(Married) couple without C. ","312","0.423325494790845","0.387335532129356","0.459315457452335"
"Some worries","1993","66 and older","Single parent ","16","","",""
"Some worries","1993","66 and older","Couple + C. LE 16 ","","","",""
"Some worries","1993","66 and older","Couple + C. GT 16 ","32","0.38903285484088","0.286587909961181","0.491477799720579"
"Some worries","1993","66 and older","Couple + C. LE and GT 16","","","",""
"No worries","1993","16-34 y.","1-pers.-HH","108","0.312352406655417","0.265877149497135","0.358827663813699"
"No worries","1993","16-34 y.","(Married) couple without C. ","226","0.29207886121542","0.260569064509017","0.323588657921822"
"No worries","1993","16-34 y.","Single parent ","49","0.187379570945805","0.142312759163763","0.232446382727847"
"No worries","1993","16-34 y.","Couple + C. LE 16 ","329","0.218106594773478","0.197959867865046","0.238253321681909"
"No worries","1993","16-34 y.","Couple + C. GT 16 ","269","0.299397778899433","0.27083965583692","0.327955901961947"
"No worries","1993","16-34 y.","Couple + C. LE and GT 16","129","0.317063131377838","0.274306296913852","0.359819965841824"
"No worries","1993","35-65 y.","1-pers.-HH","172","0.349239704531255","0.308421417298859","0.390057991763652"
"No worries","1993","35-65 y.","(Married) couple without C. ","545","0.347058467212395","0.324999692251424","0.369117242173365"
"No worries","1993","35-65 y.","Single parent ","55","0.225166595969395","0.175527965836582","0.274805226102208"
"No worries","1993","35-65 y.","Couple + C. LE 16 ","381","0.298593387481796","0.275395282176746","0.321791492786846"
"No worries","1993","35-65 y.","Couple + C. GT 16 ","354","0.274072042854911","0.251514475939629","0.296629609770194"
"No worries","1993","35-65 y.","Couple + C. LE and GT 16","148","0.246847276459889","0.215417981572923","0.278276571346855"
"No worries","1993","66 and older","1-pers.-HH","255","0.516046254045201","0.472110696754462","0.55998181133594"
"No worries","1993","66 and older","(Married) couple without C. ","347","0.499068631568428","0.462647950840527","0.535489312296329"
"No worries","1993","66 and older","Single parent ","20","","",""
"No worries","1993","66 and older","Couple + C. LE 16 ","1","","",""
"No worries","1993","66 and older","Couple + C. GT 16 ","38","0.446467464804314","0.342006279555178","0.55092865005345"
"No worries","1993","66 and older","Couple + C. LE and GT 16","","","",""
"Big worries","1994","16-34 y.","1-pers.-HH","80","0.1967295621522","0.157174876902314","0.236284247402086"
"Big worries","1994","16-34 y.","(Married) couple without C. ","166","0.164168393126436","0.139497020448972","0.188839765803901"
"Big worries","1994","16-34 y.","Single parent ","91","0.298110297285168","0.24404673373524","0.352173860835097"
"Big worries","1994","16-34 y.","Couple + C. LE 16 ","387","0.222829093990432","0.201908668589967","0.243749519390897"
"Big worries","1994","16-34 y.","Couple + C. GT 16 ","218","0.20952931288021","0.183415364073581","0.23564326168684"
"Big worries","1994","16-34 y.","Couple + C. LE and GT 16","96","0.164274485266323","0.130002299060354","0.198546671472291"
"Big worries","1994","35-65 y.","1-pers.-HH","133","0.244482613437126","0.20650639114102","0.282458835733233"
"Big worries","1994","35-65 y.","(Married) couple without C. ","378","0.181765541192977","0.163934828098878","0.199596254287076"
"Big worries","1994","35-65 y.","Single parent ","87","0.304384423112736","0.248344946552622","0.36042389967285"
"Big worries","1994","35-65 y.","Couple + C. LE 16 ","350","0.217836213629183","0.196912373804698","0.238760053453667"
"Big worries","1994","35-65 y.","Couple + C. GT 16 ","338","0.206070132448891","0.1851059144274","0.227034350470382"
"Big worries","1994","35-65 y.","Couple + C. LE and GT 16","149","0.168664397288531","0.141350769202112","0.195978025374951"
"Big worries","1994","66 and older","1-pers.-HH","47","0.0927353845045919","0.0677081441033791","0.117762624905805"
"Big worries","1994","66 and older","(Married) couple without C. ","67","0.0945265963091315","0.0732013624896386","0.115851830128624"
"Big worries","1994","66 and older","Single parent ","6","","",""
"Big worries","1994","66 and older","Couple + C. LE 16 ","1","","",""
"Big worries","1994","66 and older","Couple + C. GT 16 ","16","","",""
"Big worries","1994","66 and older","Couple + C. LE and GT 16","1","","",""
"Some worries","1994","16-34 y.","1-pers.-HH","203","0.518225195643918","0.468507209134469","0.567943182153368"
"Some worries","1994","16-34 y.","(Married) couple without C. ","474","0.559567928516805","0.526503956817404","0.592631900216206"
"Some worries","1994","16-34 y.","Single parent ","133","0.483634825969043","0.424571350412752","0.542698301525334"
"Some worries","1994","16-34 y.","Couple + C. LE 16 ","897","0.591541846950358","0.566830704846803","0.616252989053912"
"Some worries","1994","16-34 y.","Couple + C. GT 16 ","497","0.538765534439214","0.506778936747906","0.570752132130523"
"Some worries","1994","16-34 y.","Couple + C. LE and GT 16","243","0.558941528481913","0.513015785217885","0.604867271745941"
"Some worries","1994","35-65 y.","1-pers.-HH","210","0.442165151453373","0.398280705861454","0.486049597045291"
"Some worries","1994","35-65 y.","(Married) couple without C. ","920","0.498047009087492","0.474929515606753","0.52116450256823"
"Some worries","1994","35-65 y.","Single parent ","128","0.503344196760239","0.442452440668131","0.564235952852347"
"Some worries","1994","35-65 y.","Couple + C. LE 16 ","839","0.534645285480177","0.509360898738863","0.559929672221492"
"Some worries","1994","35-65 y.","Couple + C. GT 16 ","786","0.544331752490771","0.518518882744138","0.570144622237404"
"Some worries","1994","35-65 y.","Couple + C. LE and GT 16","434","0.583442798649265","0.54748310712354","0.61940249017499"
"Some worries","1994","66 and older","1-pers.-HH","207","0.412515025411376","0.370039231207371","0.454990819615381"
"Some worries","1994","66 and older","(Married) couple without C. ","333","0.447913228837559","0.411665603732867","0.484160853942251"
"Some worries","1994","66 and older","Single parent ","18","","",""
"Some worries","1994","66 and older","Couple + C. LE 16 ","","","",""
"Some worries","1994","66 and older","Couple + C. GT 16 ","47","0.464566788106741","0.363202879364266","0.565930696849217"
"Some worries","1994","66 and older","Couple + C. LE and GT 16","","","",""
"No worries","1994","16-34 y.","1-pers.-HH","105","0.285045242203881","0.240126415197068","0.329964069210695"
"No worries","1994","16-34 y.","(Married) couple without C. ","226","0.276263678356758","0.246482544788548","0.306044811924969"
"No worries","1994","16-34 y.","Single parent ","51","0.218254876745788","0.169435041137174","0.267074712354403"
"No worries","1994","16-34 y.","Couple + C. LE 16 ","236","0.18562905905921","0.166082945712493","0.205175172405927"
"No worries","1994","16-34 y.","Couple + C. GT 16 ","218","0.251705152680575","0.223857429091853","0.279552876269297"
"No worries","1994","16-34 y.","Couple + C. LE and GT 16","110","0.276783986251765","0.235400276700141","0.318167695803388"
"No worries","1994","35-65 y.","1-pers.-HH","149","0.313352235109501","0.272364969755787","0.354339500463215"
"No worries","1994","35-65 y.","(Married) couple without C. ","499","0.320187449719531","0.298616424132531","0.341758475306532"
"No worries","1994","35-65 y.","Single parent ","44","0.192271380127026","0.144277234330001","0.24026552592405"
"No worries","1994","35-65 y.","Couple + C. LE 16 ","306","0.24751850089064","0.225641930361584","0.269395071419697"
"No worries","1994","35-65 y.","Couple + C. GT 16 ","306","0.249598115060338","0.227167164349273","0.272029065771403"
"No worries","1994","35-65 y.","Couple + C. LE and GT 16","139","0.247892804062203","0.216397099774875","0.279388508349531"
"No worries","1994","66 and older","1-pers.-HH","262","0.494749590084032","0.451610667021397","0.537888513146668"
"No worries","1994","66 and older","(Married) couple without C. ","323","0.45756017485331","0.42124577805721","0.493874571649409"
"No worries","1994","66 and older","Single parent ","17","","",""
"No worries","1994","66 and older","Couple + C. LE 16 ","","","",""
"No worries","1994","66 and older","Couple + C. GT 16 ","30","0.350553549923995","0.253579513026788","0.447527586821202"
"No worries","1994","66 and older","Couple + C. LE and GT 16","","","",""
"Big worries","1995","16-34 y.","1-pers.-HH","91","0.194430700143144","0.156122650974337","0.232738749311952"
"Big worries","1995","16-34 y.","(Married) couple without C. ","165","0.176740946793772","0.151943726763501","0.201538166824043"
"Big worries","1995","16-34 y.","Single parent ","89","0.239399671881615","0.19095121058258","0.287848133180649"
"Big worries","1995","16-34 y.","Couple + C. LE 16 ","383","0.221988745548924","0.201239362418422","0.242738128679426"
"Big worries","1995","16-34 y.","Couple + C. GT 16 ","193","0.187419563129499","0.162551431091716","0.212287695167282"
"Big worries","1995","16-34 y.","Couple + C. LE and GT 16","96","0.181120717443449","0.14691666078434","0.215324774102558"
"Big worries","1995","35-65 y.","1-pers.-HH","108","0.192650327105477","0.158047344820881","0.227253309390073"
"Big worries","1995","35-65 y.","(Married) couple without C. ","353","0.157023840986839","0.140400067071045","0.173647614902633"
"Big worries","1995","35-65 y.","Single parent ","92","0.306967688772267","0.252053253808517","0.361882123736018"
"Big worries","1995","35-65 y.","Couple + C. LE 16 ","347","0.205146968993605","0.185292324642381","0.225001613344829"
"Big worries","1995","35-65 y.","Couple + C. GT 16 ","314","0.177983441299424","0.158220673095437","0.197746209503412"
"Big worries","1995","35-65 y.","Couple + C. LE and GT 16","174","0.191236698662907","0.163072103098915","0.219401294226899"
"Big worries","1995","66 and older","1-pers.-HH","61","0.114940851529765","0.0878379599505864","0.142043743108944"
"Big worries","1995","66 and older","(Married) couple without C. ","60","0.0768730568536527","0.0577954027149082","0.0959507109923972"
"Big worries","1995","66 and older","Single parent ","10","","",""
"Big worries","1995","66 and older","Couple + C. LE 16 ","","","",""
"Big worries","1995","66 and older","Couple + C. GT 16 ","17","","",""
"Big worries","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Some worries","1995","16-34 y.","1-pers.-HH","205","0.516941919150797","0.468571849375384","0.56531198892621"
"Some worries","1995","16-34 y.","(Married) couple without C. ","508","0.563529809023464","0.531289299949476","0.595770318097452"
"Some worries","1995","16-34 y.","Single parent ","155","0.585120440741909","0.529180292480294","0.641060589003523"
"Some worries","1995","16-34 y.","Couple + C. LE 16 ","868","0.569149131147662","0.544424871442445","0.593873390852879"
"Some worries","1995","16-34 y.","Couple + C. GT 16 ","531","0.56845452649713","0.536892587931303","0.600016465062958"
"Some worries","1995","16-34 y.","Couple + C. LE and GT 16","262","0.53210264556148","0.487787047538291","0.57641824358467"
"Some worries","1995","35-65 y.","1-pers.-HH","238","0.469920748915218","0.426130185658934","0.513711312171502"
"Some worries","1995","35-65 y.","(Married) couple without C. ","887","0.47390474281379","0.451089930501289","0.496719555126292"
"Some worries","1995","35-65 y.","Single parent ","127","0.462069980639943","0.40271185026946","0.521428111010425"
"Some worries","1995","35-65 y.","Couple + C. LE 16 ","866","0.515935359742017","0.491363644770583","0.540507074713452"
"Some worries","1995","35-65 y.","Couple + C. GT 16 ","777","0.539038283341679","0.51328337975311","0.564793186930248"
"Some worries","1995","35-65 y.","Couple + C. LE and GT 16","423","0.564769024808662","0.529262962156014","0.60027508746131"
"Some worries","1995","66 and older","1-pers.-HH","194","0.371204573976843","0.330150749489079","0.412258398464607"
"Some worries","1995","66 and older","(Married) couple without C. ","278","0.346780629021964","0.312695564163186","0.380865693880743"
"Some worries","1995","66 and older","Single parent ","13","","",""
"Some worries","1995","66 and older","Couple + C. LE 16 ","","","",""
"Some worries","1995","66 and older","Couple + C. GT 16 ","37","0.349061297974198","0.255164368601893","0.442958227346503"
"Some worries","1995","66 and older","Couple + C. LE and GT 16","","","",""
"No worries","1995","16-34 y.","1-pers.-HH","114","0.288627380706059","0.244766888673648","0.33248787273847"
"No worries","1995","16-34 y.","(Married) couple without C. ","236","0.259729244182765","0.231224189938585","0.288234298426944"
"No worries","1995","16-34 y.","Single parent ","54","0.175479887376476","0.132292765782923","0.21866700897003"
"No worries","1995","16-34 y.","Couple + C. LE 16 ","290","0.208862123303414","0.188566485458756","0.229157761148072"
"No worries","1995","16-34 y.","Couple + C. GT 16 ","222","0.244125910373371","0.216752167091539","0.271499653655203"
"No worries","1995","16-34 y.","Couple + C. LE and GT 16","129","0.286776636995071","0.246609740735818","0.326943533254324"
"No worries","1995","35-65 y.","1-pers.-HH","153","0.337428923979305","0.295942575759686","0.378915272198924"
"No worries","1995","35-65 y.","(Married) couple without C. ","600","0.369071416199371","0.347022640125863","0.391120192272879"
"No worries","1995","35-65 y.","Single parent ","52","0.23096233058779","0.180784968171593","0.281139693003987"
"No worries","1995","35-65 y.","Couple + C. LE 16 ","376","0.278917671264377","0.256867265582583","0.300968076946171"
"No worries","1995","35-65 y.","Couple + C. GT 16 ","348","0.282978275358896","0.25970484507501","0.306251705642783"
"No worries","1995","35-65 y.","Couple + C. LE and GT 16","152","0.243994276528431","0.213236173778499","0.274752379278363"
"No worries","1995","66 and older","1-pers.-HH","277","0.513854574493392","0.471383280780458","0.556325868206325"
"No worries","1995","66 and older","(Married) couple without C. ","411","0.576346314124383","0.540958443013745","0.611734185235022"
"No worries","1995","66 and older","Single parent ","16","","",""
"No worries","1995","66 and older","Couple + C. LE 16 ","1","","",""
"No worries","1995","66 and older","Couple + C. GT 16 ","45","0.495833381600983","0.397344905388181","0.594321857813786"
"No worries","1995","66 and older","Couple + C. LE and GT 16","","","",""
"Big worries","1996","16-34 y.","1-pers.-HH","74","0.166281787416467","0.131252184626584","0.201311390206351"
"Big worries","1996","16-34 y.","(Married) couple without C. ","144","0.154287181678315","0.130407417533126","0.178166945823504"
"Big worries","1996","16-34 y.","Single parent ","115","0.336589306595272","0.284976016258477","0.388202596932068"
"Big worries","1996","16-34 y.","Couple + C. LE 16 ","333","0.196406646438003","0.176021365394469","0.216791927481537"
"Big worries","1996","16-34 y.","Couple + C. GT 16 ","178","0.18646802736947","0.160965478565683","0.211970576173256"
"Big worries","1996","16-34 y.","Couple + C. LE and GT 16","98","0.189869884060662","0.154336988811699","0.225402779309625"
"Big worries","1996","35-65 y.","1-pers.-HH","137","0.226354630970881","0.190317611175598","0.262391650766163"
"Big worries","1996","35-65 y.","(Married) couple without C. ","334","0.147147908059105","0.131176945387786","0.163118870730424"
"Big worries","1996","35-65 y.","Single parent ","94","0.263974808574046","0.212889895854721","0.31505972129337"
"Big worries","1996","35-65 y.","Couple + C. LE 16 ","317","0.181573352069052","0.162320119052572","0.200826585085531"
"Big worries","1996","35-65 y.","Couple + C. GT 16 ","284","0.184781199621751","0.164184061072006","0.205378338171496"
"Big worries","1996","35-65 y.","Couple + C. LE and GT 16","195","0.21653616203559","0.187667981687323","0.245404342383856"
"Big worries","1996","66 and older","1-pers.-HH","53","0.0968635493655053","0.071611323904053","0.122115774826958"
"Big worries","1996","66 and older","(Married) couple without C. ","48","0.0530448102800886","0.0374457778184181","0.0686438427417591"
"Big worries","1996","66 and older","Single parent ","4","","",""
"Big worries","1996","66 and older","Couple + C. LE 16 ","","","",""
"Big worries","1996","66 and older","Couple + C. GT 16 ","13","","",""
"Big worries","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Some worries","1996","16-34 y.","1-pers.-HH","254","0.576566251545285","0.530080423665961","0.623052079424608"
"Some worries","1996","16-34 y.","(Married) couple without C. ","522","0.608557869196668","0.576292370779562","0.640823367613774"
"Some worries","1996","16-34 y.","Single parent ","145","0.487146942667665","0.432552728358114","0.541741156977216"
"Some worries","1996","16-34 y.","Couple + C. LE 16 ","828","0.587172769637163","0.561909615813667","0.61243592346066"
"Some worries","1996","16-34 y.","Couple + C. GT 16 ","515","0.563442754916221","0.530968470822613","0.59591703900983"
"Some worries","1996","16-34 y.","Couple + C. LE and GT 16","244","0.50994048068264","0.46464975035941","0.555231211005871"
"Some worries","1996","35-65 y.","1-pers.-HH","248","0.485802516608599","0.442761941607503","0.528843091609695"
"Some worries","1996","35-65 y.","(Married) couple without C. ","1028","0.543603459580227","0.521147611227626","0.566059307932828"
"Some worries","1996","35-65 y.","Single parent ","139","0.498946876390076","0.440999454938386","0.556894297841766"
"Some worries","1996","35-65 y.","Couple + C. LE 16 ","887","0.550160767750759","0.525314497543261","0.575007037958257"
"Some worries","1996","35-65 y.","Couple + C. GT 16 ","760","0.524225227349695","0.497721889703002","0.550728564996387"
"Some worries","1996","35-65 y.","Couple + C. LE and GT 16","461","0.589385007464637","0.554905452008625","0.623864562920649"
"Some worries","1996","66 and older","1-pers.-HH","216","0.413026329997273","0.370988434830652","0.455064225163894"
"Some worries","1996","66 and older","(Married) couple without C. ","359","0.436094906836759","0.401580134489539","0.470609679183978"
"Some worries","1996","66 and older","Single parent ","18","","",""
"Some worries","1996","66 and older","Couple + C. LE 16 ","","","",""
"Some worries","1996","66 and older","Couple + C. GT 16 ","55","0.462454444915223","0.367538915394446","0.557369974436"
"Some worries","1996","66 and older","Couple + C. LE and GT 16","","","",""
"No worries","1996","16-34 y.","1-pers.-HH","106","0.257151961038248","0.216032431495258","0.298271490581238"
"No worries","1996","16-34 y.","(Married) couple without C. ","213","0.237154949125017","0.209036723198522","0.265273175051512"
"No worries","1996","16-34 y.","Single parent ","62","0.176263750737062","0.134644357176769","0.217883144297356"
"No worries","1996","16-34 y.","Couple + C. LE 16 ","298","0.216420583924833","0.195290012736602","0.237551155113065"
"No worries","1996","16-34 y.","Couple + C. GT 16 ","203","0.250089217714309","0.221733126205442","0.278445309223177"
"No worries","1996","16-34 y.","Couple + C. LE and GT 16","126","0.300189635256698","0.25866429533021","0.341714975183185"
"No worries","1996","35-65 y.","1-pers.-HH","133","0.28784285242052","0.248853245685775","0.326832459155265"
"No worries","1996","35-65 y.","(Married) couple without C. ","528","0.309248632360668","0.288411787439389","0.330085477281946"
"No worries","1996","35-65 y.","Single parent ","53","0.237078315035878","0.187789205741459","0.286367424330297"
"No worries","1996","35-65 y.","Couple + C. LE 16 ","336","0.268265880180189","0.246137628438967","0.290394131921411"
"No worries","1996","35-65 y.","Couple + C. GT 16 ","320","0.290993573028555","0.266888542246387","0.315098603810722"
"No worries","1996","35-65 y.","Couple + C. LE and GT 16","126","0.194078830499773","0.166359669586261","0.221797991413286"
"No worries","1996","66 and older","1-pers.-HH","258","0.490110120637222","0.447429786116374","0.53279045515807"
"No worries","1996","66 and older","(Married) couple without C. ","386","0.510860282883153","0.476068312004133","0.545652253762173"
"No worries","1996","66 and older","Single parent ","19","","",""
"No worries","1996","66 and older","Couple + C. LE 16 ","1","","",""
"No worries","1996","66 and older","Couple + C. GT 16 ","38","0.417709966314287","0.323823659522511","0.511596273106064"
"No worries","1996","66 and older","Couple + C. LE and GT 16","","","",""
"Big worries","1997","16-34 y.","1-pers.-HH","84","0.180119081022241","0.143881310666257","0.216356851378225"
"Big worries","1997","16-34 y.","(Married) couple without C. ","156","0.168524243693279","0.143374167808414","0.193674319578144"
"Big worries","1997","16-34 y.","Single parent ","99","0.335106059928091","0.280778972768923","0.389433147087259"
"Big worries","1997","16-34 y.","Couple + C. LE 16 ","381","0.253017497286523","0.230228511494279","0.275806483078768"
"Big worries","1997","16-34 y.","Couple + C. GT 16 ","217","0.21673806685966","0.189968058754729","0.243508074964591"
"Big worries","1997","16-34 y.","Couple + C. LE and GT 16","113","0.217461917415804","0.178829188807763","0.256094646023844"
"Big worries","1997","35-65 y.","1-pers.-HH","152","0.300000038234596","0.259872835026321","0.340127241442871"
"Big worries","1997","35-65 y.","(Married) couple without C. ","394","0.192359806467025","0.174715558101558","0.210004054832491"
"Big worries","1997","35-65 y.","Single parent ","103","0.290654464012029","0.2399448679035","0.341364060120559"
"Big worries","1997","35-65 y.","Couple + C. LE 16 ","326","0.209186536349639","0.188179212199537","0.230193860499742"
"Big worries","1997","35-65 y.","Couple + C. GT 16 ","310","0.193134536305701","0.172146640637243","0.214122431974158"
"Big worries","1997","35-65 y.","Couple + C. LE and GT 16","210","0.214496440089444","0.185428260854791","0.243564619324097"
"Big worries","1997","66 and older","1-pers.-HH","69","0.135100911526135","0.105832826579931","0.164368996472339"
"Big worries","1997","66 and older","(Married) couple without C. ","69","0.0732314325710668","0.0555718934506915","0.0908909716914422"
"Big worries","1997","66 and older","Single parent ","13","","",""
"Big worries","1997","66 and older","Couple + C. LE 16 ","","","",""
"Big worries","1997","66 and older","Couple + C. GT 16 ","15","","",""
"Big worries","1997","66 and older","Couple + C. LE and GT 16","","","",""
"Some worries","1997","16-34 y.","1-pers.-HH","262","0.602770124315063","0.556627421562097","0.64891282706803"
"Some worries","1997","16-34 y.","(Married) couple without C. ","531","0.627150170239854","0.594661191659655","0.659639148820053"
"Some worries","1997","16-34 y.","Single parent ","159","0.516409289139162","0.458893763929321","0.573924814349003"
"Some worries","1997","16-34 y.","Couple + C. LE 16 ","814","0.573326776490581","0.547400311102046","0.599253241879115"
"Some worries","1997","16-34 y.","Couple + C. GT 16 ","527","0.573087989871123","0.540950849124339","0.605225130617907"
"Some worries","1997","16-34 y.","Couple + C. LE and GT 16","230","0.538602798030396","0.491917211796103","0.585288384264688"
"Some worries","1997","35-65 y.","1-pers.-HH","236","0.440836824281143","0.397362039369869","0.484311609192417"
"Some worries","1997","35-65 y.","(Married) couple without C. ","1087","0.552002618035341","0.529741583604801","0.574263652465882"
