"plh0033","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","1993","35-65 y.","vocational + Abi","74","0.509952161055384","0.425311382541047","0.594592939569721"
"Some worries","1993","35-65 y.","higher vocational","247","0.54138943045396","0.495351186451608","0.587427674456312"
"Some worries","1993","35-65 y.","higher education","618","0.511970460007808","0.48255146552429","0.541389454491325"
"Some worries","1993","66 and older","in school","","","",""
"Some worries","1993","66 and older","inadequately","12","","",""
"Some worries","1993","66 and older","general elemantary","190","0.385039640358534","0.342129404754042","0.427949875963025"
"Some worries","1993","66 and older","middle vocational","296","0.404875539869906","0.369218353441919","0.440532726297893"
"Some worries","1993","66 and older","vocational + Abi","10","","",""
"Some worries","1993","66 and older","higher vocational","31","0.359772072132466","0.257744004968974","0.461800139295959"
"Some worries","1993","66 and older","higher education","46","0.359164864687806","0.272233751649685","0.446095977725927"
"No worries","1993","16-34 y.","in school","66","0.416162350947339","0.345132701785324","0.487192000109354"
"No worries","1993","16-34 y.","inadequately","26","","",""
"No worries","1993","16-34 y.","general elemantary","226","0.234442987355938","0.208520193664403","0.260365781047473"
"No worries","1993","16-34 y.","middle vocational","563","0.243416418147157","0.226694302579376","0.260138533714939"
"No worries","1993","16-34 y.","vocational + Abi","57","0.256045419281736","0.199269146497638","0.312821692065834"
"No worries","1993","16-34 y.","higher vocational","67","0.277765562510781","0.216601999402464","0.338929125619097"
"No worries","1993","16-34 y.","higher education","124","0.336441012532628","0.290649955315205","0.382232069750051"
"No worries","1993","35-65 y.","in school","","","",""
"No worries","1993","35-65 y.","inadequately","79","0.226518668783526","0.186343567355607","0.266693770211444"
"No worries","1993","35-65 y.","general elemantary","287","0.270495301276519","0.244932231474932","0.296058371078106"
"No worries","1993","35-65 y.","middle vocational","909","0.309188965113306","0.293633757136626","0.324744173089985"
"No worries","1993","35-65 y.","vocational + Abi","39","0.400442818922495","0.317480429591434","0.483405208253555"
"No worries","1993","35-65 y.","higher vocational","112","0.267821346271309","0.226907250248789","0.308735442293829"
"No worries","1993","35-65 y.","higher education","313","0.350637491658521","0.322553741636897","0.378721241680146"
"No worries","1993","66 and older","in school","","","",""
"No worries","1993","66 and older","inadequately","7","","",""
"No worries","1993","66 and older","general elemantary","244","0.50455645641668","0.46046681292773","0.548646099905629"
"No worries","1993","66 and older","middle vocational","357","0.499113362706973","0.462792870706535","0.535433854707412"
"No worries","1993","66 and older","vocational + Abi","12","","",""
"No worries","1993","66 and older","higher vocational","46","0.544618001994456","0.438748089634097","0.650487914354814"
"No worries","1993","66 and older","higher education","56","0.528219031189084","0.437764070077013","0.618673992301155"
"Big worries","1994","16-34 y.","in school","40","0.173944986904547","0.125583178345025","0.22230679546407"
"Big worries","1994","16-34 y.","inadequately","45","0.305648009718939","0.229063432479644","0.382232586958235"
"Big worries","1994","16-34 y.","general elemantary","275","0.263217075035133","0.234636071248082","0.291798078822185"
"Big worries","1994","16-34 y.","middle vocational","568","0.203013184613142","0.187114671220459","0.218911698005825"
"Big worries","1994","16-34 y.","vocational + Abi","56","0.185340408818106","0.137173227525577","0.233507590110636"
"Big worries","1994","16-34 y.","higher vocational","38","0.128006455839239","0.0836565792503574","0.172356332428121"
"Big worries","1994","16-34 y.","higher education","70","0.180072335841107","0.143192300171182","0.216952371511033"
"Big worries","1994","35-65 y.","in school","","","",""
"Big worries","1994","35-65 y.","inadequately","138","0.376177437015318","0.327725695710627","0.424629178320009"
"Big worries","1994","35-65 y.","general elemantary","301","0.270729312501892","0.244495022633587","0.296963602370196"
"Big worries","1994","35-65 y.","middle vocational","778","0.203041016989509","0.189459664666006","0.216622369313011"
"Big worries","1994","35-65 y.","vocational + Abi","29","","",""
"Big worries","1994","35-65 y.","higher vocational","89","0.208422587212814","0.170683866553016","0.246161307872612"
"Big worries","1994","35-65 y.","higher education","170","0.1406177113581","0.120111909037389","0.161123513678812"
"Big worries","1994","66 and older","in school","","","",""
"Big worries","1994","66 and older","inadequately","7","","",""
"Big worries","1994","66 and older","general elemantary","49","0.104913341768439","0.0772970461552988","0.13252963738158"
"Big worries","1994","66 and older","middle vocational","73","0.0941884584782381","0.0731576118311841","0.115219305125292"
"Big worries","1994","66 and older","vocational + Abi","3","","",""
"Big worries","1994","66 and older","higher vocational","9","","",""
"Big worries","1994","66 and older","higher education","7","","",""
"Some worries","1994","16-34 y.","in school","118","0.424593093957233","0.36153133392996","0.487654853984505"
"Some worries","1994","16-34 y.","inadequately","69","0.550972341620213","0.468284408510497","0.633660274729929"
"Some worries","1994","16-34 y.","general elemantary","480","0.552626080093342","0.520355877519545","0.584896282667138"
"Some worries","1994","16-34 y.","middle vocational","1407","0.578537144926912","0.55902009814693","0.598054191706893"
"Some worries","1994","16-34 y.","vocational + Abi","128","0.550299875119876","0.488634795313365","0.611964954926387"
"Some worries","1994","16-34 y.","higher vocational","118","0.575667999670542","0.510059700269185","0.641276299071899"
"Some worries","1994","16-34 y.","higher education","239","0.514997930216743","0.467029599950638","0.562966260482847"
"Some worries","1994","35-65 y.","in school","","","",""
"Some worries","1994","35-65 y.","inadequately","180","0.447869023612131","0.39813208520895","0.497605962015313"
"Some worries","1994","35-65 y.","general elemantary","559","0.496897622787917","0.46737744708987","0.526417798485963"
"Some worries","1994","35-65 y.","middle vocational","1800","0.520704204796226","0.503837490347622","0.537570919244831"
"Some worries","1994","35-65 y.","vocational + Abi","65","0.531898803668109","0.44224700800257","0.621550599333647"
"Some worries","1994","35-65 y.","higher vocational","255","0.524144742746599","0.477743336934545","0.570546148558653"
"Some worries","1994","35-65 y.","higher education","637","0.515646636843674","0.48616708961957","0.545126184067777"
"Some worries","1994","66 and older","in school","","","",""
"Some worries","1994","66 and older","inadequately","16","","",""
"Some worries","1994","66 and older","general elemantary","206","0.434484660003527","0.38981352990035","0.479155790106703"
"Some worries","1994","66 and older","middle vocational","337","0.461237793109017","0.425345600356365","0.49712998586167"
"Some worries","1994","66 and older","vocational + Abi","11","","",""
"Some worries","1994","66 and older","higher vocational","34","0.382814860901037","0.281830246324919","0.483799475477154"
"Some worries","1994","66 and older","higher education","55","0.313659484749094","0.234206270017926","0.393112699480261"
"No worries","1994","16-34 y.","in school","78","0.40146191913822","0.338921590203656","0.464002248072784"
"No worries","1994","16-34 y.","inadequately","25","","",""
"No worries","1994","16-34 y.","general elemantary","157","0.184156844871525","0.159000476721274","0.209313213021776"
"No worries","1994","16-34 y.","middle vocational","484","0.218449670459946","0.202118286145172","0.234781054774721"
"No worries","1994","16-34 y.","vocational + Abi","66","0.264359716062017","0.209694826288654","0.319024605835381"
"No worries","1994","16-34 y.","higher vocational","62","0.296325544490219","0.235709124597837","0.3569419643826"
"No worries","1994","16-34 y.","higher education","108","0.30492973394215","0.260742755377876","0.349116712506424"
"No worries","1994","35-65 y.","in school","","","",""
"No worries","1994","35-65 y.","inadequately","66","0.175953539372551","0.137868243691488","0.214038835053613"
"No worries","1994","35-65 y.","general elemantary","242","0.232373064710192","0.207437150832464","0.257308978587919"
"No worries","1994","35-65 y.","middle vocational","792","0.276254778214265","0.261158117505049","0.291351438923481"
"No worries","1994","35-65 y.","vocational + Abi","25","","",""
"No worries","1994","35-65 y.","higher vocational","101","0.267432670040587","0.22630831602882","0.308557024052354"
"No worries","1994","35-65 y.","higher education","297","0.343735651798226","0.315719063410753","0.371752240185699"
"No worries","1994","66 and older","in school","","","",""
"No worries","1994","66 and older","inadequately","8","","",""
"No worries","1994","66 and older","general elemantary","218","0.460601998228034","0.415682479334419","0.505521517121649"
"No worries","1994","66 and older","middle vocational","331","0.444573748412745","0.408795086408569","0.48035241041692"
"No worries","1994","66 and older","vocational + Abi","10","","",""
"No worries","1994","66 and older","higher vocational","46","0.485615397470616","0.381780511100573","0.58945028384066"
"No worries","1994","66 and older","higher education","69","0.639282223115407","0.557049905586414","0.721514540644401"
"Big worries","1995","16-34 y.","in school","44","0.139730852731679","0.0991932315834335","0.180268473879925"
"Big worries","1995","16-34 y.","inadequately","39","0.347879097398227","0.26266024219056","0.433097952605895"
"Big worries","1995","16-34 y.","general elemantary","258","0.260474334958937","0.231942792975683","0.289005876942191"
"Big worries","1995","16-34 y.","middle vocational","538","0.198461368633231","0.182861355822017","0.214061381444446"
"Big worries","1995","16-34 y.","vocational + Abi","48","0.174776127618672","0.129890356357871","0.219661898879473"
"Big worries","1995","16-34 y.","higher vocational","37","0.115974455442477","0.0733722774720567","0.158576633412897"
"Big worries","1995","16-34 y.","higher education","70","0.190193456493376","0.153142631523729","0.227244281463023"
"Big worries","1995","35-65 y.","in school","","","",""
"Big worries","1995","35-65 y.","inadequately","121","0.357312213553089","0.308351455226704","0.406272971879474"
"Big worries","1995","35-65 y.","general elemantary","279","0.232631056862888","0.207432703063048","0.257829410662728"
"Big worries","1995","35-65 y.","middle vocational","742","0.18361606903829","0.170709792453151","0.196522345623429"
"Big worries","1995","35-65 y.","vocational + Abi","41","0.15003148252599","0.0980077600891231","0.202055204962856"
"Big worries","1995","35-65 y.","higher vocational","92","0.194170993615974","0.157944276772882","0.230397710459066"
"Big worries","1995","35-65 y.","higher education","191","0.139313883502647","0.119463887045743","0.15916387995955"
"Big worries","1995","66 and older","in school","","","",""
"Big worries","1995","66 and older","inadequately","9","","",""
"Big worries","1995","66 and older","general elemantary","55","0.122933427207184","0.09388928067036","0.151977573744009"
"Big worries","1995","66 and older","middle vocational","69","0.0884715108811926","0.068024688119753","0.108918333642632"
"Big worries","1995","66 and older","vocational + Abi","3","","",""
"Big worries","1995","66 and older","higher vocational","7","","",""
"Big worries","1995","66 and older","higher education","13","","",""
"Some worries","1995","16-34 y.","in school","149","0.504551559057696","0.446093156933876","0.563009961181516"
"Some worries","1995","16-34 y.","inadequately","52","0.399660513167307","0.312020679696455","0.487300346638159"
"Some worries","1995","16-34 y.","general elemantary","479","0.543947985775793","0.511569836204401","0.576326135347185"
"Some worries","1995","16-34 y.","middle vocational","1456","0.590752075781852","0.571520246044297","0.609983905519408"
"Some worries","1995","16-34 y.","vocational + Abi","155","0.551844187647109","0.493067582649973","0.610620792644246"
"Some worries","1995","16-34 y.","higher vocational","119","0.601487655977854","0.536346948242664","0.666628363713045"
"Some worries","1995","16-34 y.","higher education","225","0.459715886015541","0.412665270332027","0.506766501699055"
"Some worries","1995","35-65 y.","in school","1","","",""
"Some worries","1995","35-65 y.","inadequately","180","0.455056674672378","0.404178374305906","0.505934975038851"
"Some worries","1995","35-65 y.","general elemantary","531","0.487972747207263","0.458161473244917","0.517784021169609"
"Some worries","1995","35-65 y.","middle vocational","1821","0.516638837341828","0.499980647670116","0.533297027013541"
"Some worries","1995","35-65 y.","vocational + Abi","105","0.598420327581334","0.527003947531548","0.66983670763112"
"Some worries","1995","35-65 y.","higher vocational","240","0.482433103788508","0.436669823401569","0.528196384175447"
"Some worries","1995","35-65 y.","higher education","601","0.463087520193484","0.434503446463363","0.491671593923604"
"Some worries","1995","66 and older","in school","","","",""
"Some worries","1995","66 and older","inadequately","17","","",""
"Some worries","1995","66 and older","general elemantary","170","0.338803573237662","0.296939008049465","0.38066813842586"
"Some worries","1995","66 and older","middle vocational","284","0.380894861001209","0.345930648736571","0.415859073265847"
"Some worries","1995","66 and older","vocational + Abi","10","","",""
"Some worries","1995","66 and older","higher vocational","21","","",""
"Some worries","1995","66 and older","higher education","62","0.389813438355839","0.312280539880587","0.467346336831092"
"No worries","1995","16-34 y.","in school","88","0.355717588210625","0.299743666181809","0.411691510239441"
"No worries","1995","16-34 y.","inadequately","29","","",""
"No worries","1995","16-34 y.","general elemantary","172","0.19557767926527","0.16979263685904","0.2213627216715"
"No worries","1995","16-34 y.","middle vocational","517","0.210786555584916","0.194833516627985","0.226739594541848"
"No worries","1995","16-34 y.","vocational + Abi","72","0.273379684734219","0.220702976116788","0.326056393351649"
"No worries","1995","16-34 y.","higher vocational","61","0.282537888579669","0.222633856209238","0.3424419209501"
"No worries","1995","16-34 y.","higher education","136","0.350090657491083","0.305058152416179","0.395123162565986"
"No worries","1995","35-65 y.","in school","","","",""
"No worries","1995","35-65 y.","inadequately","67","0.187631111774533","0.147742102582823","0.227520120966242"
"No worries","1995","35-65 y.","general elemantary","270","0.279396195929849","0.252635664551772","0.306156727307926"
"No worries","1995","35-65 y.","middle vocational","894","0.299745093619882","0.284472861260971","0.315017325978793"
"No worries","1995","35-65 y.","vocational + Abi","35","0.251548189892676","0.188335929071605","0.314760450713747"
"No worries","1995","35-65 y.","higher vocational","126","0.323395902595518","0.280555857401498","0.366235947789538"
"No worries","1995","35-65 y.","higher education","377","0.39759859630387","0.369543856557548","0.425653336050191"
"No worries","1995","66 and older","in school","","","",""
"No worries","1995","66 and older","inadequately","11","","",""
"No worries","1995","66 and older","general elemantary","266","0.538262999555153","0.494166720196044","0.582359278914262"
"No worries","1995","66 and older","middle vocational","388","0.530633628117598","0.49470072080371","0.566566535431486"
"No worries","1995","66 and older","vocational + Abi","9","","",""
"No worries","1995","66 and older","higher vocational","55","0.685245714673456","0.58533362674572","0.785157802601192"
"No worries","1995","66 and older","higher education","77","0.538308898945435","0.459055512467316","0.617562285423554"
"Big worries","1996","16-34 y.","in school","58","0.179749975244691","0.13563265323335","0.223867297256033"
"Big worries","1996","16-34 y.","inadequately","48","0.479927238891062","0.387812606529078","0.572041871253046"
"Big worries","1996","16-34 y.","general elemantary","246","0.277283525783268","0.247434014094047","0.307133037472488"
"Big worries","1996","16-34 y.","middle vocational","477","0.186351317417824","0.170720572997321","0.201982061838327"
"Big worries","1996","16-34 y.","vocational + Abi","43","0.131912530071245","0.0916974990650438","0.172127561077446"
"Big worries","1996","16-34 y.","higher vocational","30","0.105303469038374","0.0652856802773487","0.145321257799399"
"Big worries","1996","16-34 y.","higher education","61","0.140588427395354","0.107502710601746","0.173674144188962"
"Big worries","1996","35-65 y.","in school","","","",""
"Big worries","1996","35-65 y.","inadequately","116","0.377968864977626","0.326123190678992","0.429814539276261"
"Big worries","1996","35-65 y.","general elemantary","274","0.222590559047445","0.197417347687299","0.247763770407591"
"Big worries","1996","35-65 y.","middle vocational","744","0.187999081643971","0.174999197623599","0.200998965664344"
"Big worries","1996","35-65 y.","vocational + Abi","48","0.215458988238127","0.154717994784045","0.276199981692209"
"Big worries","1996","35-65 y.","higher vocational","78","0.168627869645605","0.134485826184729","0.202769913106482"
"Big worries","1996","35-65 y.","higher education","174","0.121346765237808","0.102755378984285","0.139938151491332"
"Big worries","1996","66 and older","in school","","","",""
"Big worries","1996","66 and older","inadequately","7","","",""
"Big worries","1996","66 and older","general elemantary","45","0.0876741834500029","0.0623467500834245","0.113001616816581"
"Big worries","1996","66 and older","middle vocational","61","0.0715780669616156","0.0534287653305249","0.0897273685927063"
"Big worries","1996","66 and older","vocational + Abi","4","","",""
"Big worries","1996","66 and older","higher vocational","7","","",""
"Big worries","1996","66 and older","higher education","5","","",""
"Some worries","1996","16-34 y.","in school","139","0.473989831026926","0.416620051774405","0.531359610279447"
"Some worries","1996","16-34 y.","inadequately","48","0.363001698735158","0.274340757999194","0.451662639471122"
"Some worries","1996","16-34 y.","general elemantary","447","0.512748945083517","0.479420120191248","0.546077769975786"
"Some worries","1996","16-34 y.","middle vocational","1416","0.608392700988141","0.588799186067559","0.627986215908722"
"Some worries","1996","16-34 y.","vocational + Abi","165","0.62670794781337","0.569227437931208","0.684188457695532"
"Some worries","1996","16-34 y.","higher vocational","137","0.64645163408675","0.584123186883896","0.708780081289604"
"Some worries","1996","16-34 y.","higher education","229","0.515769217774707","0.468200760243349","0.563337675306065"
"Some worries","1996","35-65 y.","in school","","","",""
"Some worries","1996","35-65 y.","inadequately","158","0.436587811262794","0.383557109427272","0.489618513098316"
"Some worries","1996","35-65 y.","general elemantary","552","0.544451658646341","0.514314157189277","0.574589160103406"
"Some worries","1996","35-65 y.","middle vocational","1918","0.537896343572289","0.521308025576408","0.554484661568169"
"Some worries","1996","35-65 y.","vocational + Abi","95","0.533645623716706","0.459944134808371","0.607347112625041"
"Some worries","1996","35-65 y.","higher vocational","277","0.594218869956716","0.549442771750941","0.638994968162492"
"Some worries","1996","35-65 y.","higher education","671","0.504190206722333","0.475723077740374","0.532657335704292"
"Some worries","1996","66 and older","in school","","","",""
"Some worries","1996","66 and older","inadequately","25","","",""
"Some worries","1996","66 and older","general elemantary","208","0.429222634615004","0.384896994754911","0.473548274475097"
"Some worries","1996","66 and older","middle vocational","336","0.42943811210859","0.394588422732516","0.464287801484665"
"Some worries","1996","66 and older","vocational + Abi","12","","",""
"Some worries","1996","66 and older","higher vocational","32","0.368208550159341","0.261850993445986","0.474566106872695"
"Some worries","1996","66 and older","higher education","73","0.433732914636565","0.356457490535432","0.511008338737697"
"No worries","1996","16-34 y.","in school","94","0.346260193728382","0.291595698100089","0.400924689356676"
"No worries","1996","16-34 y.","inadequately","17","","",""
"No worries","1996","16-34 y.","general elemantary","171","0.209967529133215","0.18281003094206","0.237125027324371"
"No worries","1996","16-34 y.","middle vocational","491","0.205255981594035","0.189043238141572","0.221468725046499"
"No worries","1996","16-34 y.","vocational + Abi","64","0.241379522115385","0.190525403531327","0.292233640699443"
"No worries","1996","16-34 y.","higher vocational","59","0.248244896874876","0.191923654182958","0.304566139566794"
"No worries","1996","16-34 y.","higher education","134","0.343642354829939","0.298437114754352","0.388847594905526"
"No worries","1996","35-65 y.","in school","","","",""
"No worries","1996","35-65 y.","inadequately","62","0.18544332375958","0.143886274081701","0.227000373437458"
"No worries","1996","35-65 y.","general elemantary","223","0.232957782306214","0.207377308012961","0.258538256599467"
"No worries","1996","35-65 y.","middle vocational","808","0.27410457478374","0.259263049875546","0.288946099691934"
"No worries","1996","35-65 y.","vocational + Abi","33","0.250895388045167","0.186846833697936","0.314943942392398"
"No worries","1996","35-65 y.","higher vocational","107","0.237153260397678","0.198368572561938","0.275937948233418"
"No worries","1996","35-65 y.","higher education","340","0.374463028039858","0.34690679302454","0.402019263055177"
"No worries","1996","66 and older","in school","","","",""
"No worries","1996","66 and older","inadequately","10","","",""
"No worries","1996","66 and older","general elemantary","226","0.483103181934993","0.438352236732593","0.527854127137394"
"No worries","1996","66 and older","middle vocational","378","0.498983820929794","0.463781901289933","0.534185740569655"
"No worries","1996","66 and older","vocational + Abi","11","","",""
"No worries","1996","66 and older","higher vocational","40","0.502541306786059","0.392286142659475","0.612796470912644"
"No worries","1996","66 and older","higher education","80","0.54559827603818","0.467959974233532","0.623236577842827"
"Big worries","1997","16-34 y.","in school","80","0.244067314669174","0.196405873809059","0.29172875552929"
"Big worries","1997","16-34 y.","inadequately","33","0.392823495210472","0.294095488029537","0.491551502391407"
"Big worries","1997","16-34 y.","general elemantary","269","0.285993145723568","0.25600021866322","0.315986072783916"
"Big worries","1997","16-34 y.","middle vocational","526","0.213341788389652","0.19645197398364","0.230231602795665"
"Big worries","1997","16-34 y.","vocational + Abi","43","0.158917951685618","0.114563879539409","0.203272023831828"
"Big worries","1997","16-34 y.","higher vocational","36","0.130578089963541","0.0855400681269298","0.175616111800153"
"Big worries","1997","16-34 y.","higher education","66","0.184760279810846","0.147055374221483","0.22246518540021"
"Big worries","1997","35-65 y.","in school","","","",""
"Big worries","1997","35-65 y.","inadequately","120","0.381004656938987","0.328125512633113","0.433883801244861"
"Big worries","1997","35-65 y.","general elemantary","296","0.277697741573675","0.249813622794073","0.305581860353276"
"Big worries","1997","35-65 y.","middle vocational","826","0.224800310550831","0.210846256422166","0.238754364679497"
"Big worries","1997","35-65 y.","vocational + Abi","42","0.166062820696235","0.110122300095979","0.222003341296491"
"Big worries","1997","35-65 y.","higher vocational","86","0.184478593936329","0.149262125253505","0.219695062619153"
"Big worries","1997","35-65 y.","higher education","204","0.156434526596154","0.135872581100544","0.176996472091764"
"Big worries","1997","66 and older","in school","","","",""
"Big worries","1997","66 and older","inadequately","11","","",""
"Big worries","1997","66 and older","general elemantary","59","0.149423305544757","0.117295324864082","0.181551286225433"
"Big worries","1997","66 and older","middle vocational","91","0.0987080430615536","0.0780393928159743","0.119376693307133"
"Big worries","1997","66 and older","vocational + Abi","1","","",""
"Big worries","1997","66 and older","higher vocational","5","","",""
"Big worries","1997","66 and older","higher education","7","","",""
"Some worries","1997","16-34 y.","in school","148","0.432274501825748","0.377305252834268","0.487243750817228"
"Some worries","1997","16-34 y.","inadequately","52","0.490941057241776","0.389880223550904","0.592001890932649"
"Some worries","1997","16-34 y.","general elemantary","480","0.559490492023942","0.526539852566482","0.592441131481402"
"Some worries","1997","16-34 y.","middle vocational","1379","0.614010935319871","0.593939916189872","0.634081954449871"
"Some worries","1997","16-34 y.","vocational + Abi","160","0.598900553276135","0.539439687838935","0.658361418713335"
"Some worries","1997","16-34 y.","higher vocational","133","0.592960374719678","0.527291429295776","0.65862932014358"
"Some worries","1997","16-34 y.","higher education","248","0.575065649206497","0.527040301311874","0.623090997101121"
"Some worries","1997","35-65 y.","in school","","","",""
"Some worries","1997","35-65 y.","inadequately","151","0.450456347553227","0.396280833684308","0.504631861422146"
"Some worries","1997","35-65 y.","general elemantary","534","0.554490232447323","0.523545493093957","0.585434971800688"
"Some worries","1997","35-65 y.","middle vocational","1968","0.54971912897254","0.533088551548831","0.566349706396249"
"Some worries","1997","35-65 y.","vocational + Abi","101","0.605051088146074","0.53156754062703","0.678534635665118"
"Some worries","1997","35-65 y.","higher vocational","280","0.577577335384214","0.532730292700834","0.622424378067595"
"Some worries","1997","35-65 y.","higher education","711","0.553941065089477","0.525804802930574","0.582077327248381"
"Some worries","1997","66 and older","in school","","","",""
"Some worries","1997","66 and older","inadequately","17","","",""
"Some worries","1997","66 and older","general elemantary","217","0.451156431644839","0.406312323958194","0.496000539331484"
"Some worries","1997","66 and older","middle vocational","371","0.470692724506473","0.436104698883351","0.505280750129595"
"Some worries","1997","66 and older","vocational + Abi","13","","",""
"Some worries","1997","66 and older","higher vocational","42","0.517053288749115","0.408229750953673","0.625876826544557"
"Some worries","1997","66 and older","higher education","81","0.401365501133346","0.326798798662567","0.475932203604125"
"No worries","1997","16-34 y.","in school","84","0.323658183505078","0.271742663313522","0.375573703696633"
"No worries","1997","16-34 y.","inadequately","9","","",""
"No worries","1997","16-34 y.","general elemantary","123","0.15451636225249","0.130526393087624","0.178506331417357"
"No worries","1997","16-34 y.","middle vocational","355","0.172647276290476","0.157065423840219","0.188229128740734"
"No worries","1997","16-34 y.","vocational + Abi","58","0.242181495038247","0.190208120192236","0.294154869884258"
"No worries","1997","16-34 y.","higher vocational","46","0.276461535316781","0.21667862809282","0.336244442540741"
"No worries","1997","16-34 y.","higher education","93","0.240174070982656","0.198671882251356","0.281676259713956"
"No worries","1997","35-65 y.","in school","","","",""
"No worries","1997","35-65 y.","inadequately","53","0.168538995507786","0.127777817255938","0.209300173759633"
"No worries","1997","35-65 y.","general elemantary","161","0.167812025979003","0.144545393924304","0.191078658033702"
"No worries","1997","35-65 y.","middle vocational","644","0.225480560476629","0.21151154273494","0.239449578218318"
"No worries","1997","35-65 y.","vocational + Abi","27","","",""
"No worries","1997","35-65 y.","higher vocational","100","0.237944070679457","0.199281920853961","0.276606220504952"
"No worries","1997","35-65 y.","higher education","284","0.289624408314369","0.263950020638209","0.315298795990529"
"No worries","1997","66 and older","in school","","","",""
"No worries","1997","66 and older","inadequately","17","","",""
"No worries","1997","66 and older","general elemantary","197","0.399420262810403","0.35528172877","0.443558796850807"
"No worries","1997","66 and older","middle vocational","338","0.430599232431973","0.39628701800142","0.464911446862526"
"No worries","1997","66 and older","vocational + Abi","12","","",""
"No worries","1997","66 and older","higher vocational","34","0.433764026815118","0.325836785599055","0.541691268031182"
"No worries","1997","66 and older","higher education","78","0.561189848250675","0.485700220600059","0.636679475901291"
"Big worries","1998","16-34 y.","in school","80","0.223032057844078","0.178186514533137","0.267877601155019"
"Big worries","1998","16-34 y.","inadequately","25","","",""
"Big worries","1998","16-34 y.","general elemantary","316","0.349272832989399","0.318263884518704","0.380281781460095"
"Big worries","1998","16-34 y.","middle vocational","656","0.275649658719505","0.257415851540649","0.29388346589836"
"Big worries","1998","16-34 y.","vocational + Abi","62","0.236806631942228","0.18710059303248","0.286512670851976"
"Big worries","1998","16-34 y.","higher vocational","47","0.171084666125675","0.123736235987121","0.218433096264228"
"Big worries","1998","16-34 y.","higher education","90","0.200480905001716","0.163199080716686","0.237762729286746"
"Big worries","1998","35-65 y.","in school","","","",""
"Big worries","1998","35-65 y.","inadequately","112","0.348765615489381","0.295454914212707","0.402076316766055"
"Big worries","1998","35-65 y.","general elemantary","337","0.298397223718254","0.270968709872848","0.325825737563661"
"Big worries","1998","35-65 y.","middle vocational","1083","0.267431013652152","0.253436975669421","0.281425051634883"
"Big worries","1998","35-65 y.","vocational + Abi","55","0.214656258663056","0.157753310949674","0.271559206376438"
"Big worries","1998","35-65 y.","higher vocational","115","0.226431662443777","0.18974729716477","0.263116027722784"
"Big worries","1998","35-65 y.","higher education","262","0.188989534743097","0.168058988445729","0.209920081040465"
"Big worries","1998","66 and older","in school","","","",""
"Big worries","1998","66 and older","inadequately","11","","",""
"Big worries","1998","66 and older","general elemantary","70","0.125228835026369","0.0978160299957707","0.152641640056966"
"Big worries","1998","66 and older","middle vocational","110","0.110479859658207","0.0897440841275163","0.131215635188897"
"Big worries","1998","66 and older","vocational + Abi","3","","",""
"Big worries","1998","66 and older","higher vocational","11","","",""
"Big worries","1998","66 and older","higher education","10","","",""
"Some worries","1998","16-34 y.","in school","166","0.477984688956913","0.424172246122302","0.531797131791523"
"Some worries","1998","16-34 y.","inadequately","54","0.590338691675593","0.486403657436185","0.694273725915001"
"Some worries","1998","16-34 y.","general elemantary","456","0.490432893004101","0.457917002306945","0.522948783701257"
"Some worries","1998","16-34 y.","middle vocational","1287","0.562371563688913","0.542127917560924","0.582615209816902"
"Some worries","1998","16-34 y.","vocational + Abi","159","0.564669079240512","0.506699293903277","0.622638864577747"
"Some worries","1998","16-34 y.","higher vocational","137","0.542838580065341","0.480203866800881","0.605473293329801"
"Some worries","1998","16-34 y.","higher education","236","0.513992871753817","0.467450758835782","0.560534984671852"
"Some worries","1998","35-65 y.","in school","2","","",""
"Some worries","1998","35-65 y.","inadequately","150","0.499678532999499","0.443748018052308","0.555609047946691"
"Some worries","1998","35-65 y.","general elemantary","549","0.515817170518326","0.485859238711565","0.545775102325086"
"Some worries","1998","35-65 y.","middle vocational","2001","0.520123957488743","0.504328548982577","0.535919365994908"
"Some worries","1998","35-65 y.","vocational + Abi","115","0.607598462506119","0.539926810837677","0.675270114174561"
"Some worries","1998","35-65 y.","higher vocational","277","0.533653562138181","0.489926819429649","0.577380304846713"
"Some worries","1998","35-65 y.","higher education","712","0.486387563857184","0.459666271838979","0.51310885587539"
"Some worries","1998","66 and older","in school","","","",""
"Some worries","1998","66 and older","inadequately","22","","",""
"Some worries","1998","66 and older","general elemantary","252","0.450563392523656","0.40935451120547","0.491772273841842"
"Some worries","1998","66 and older","middle vocational","379","0.437601563643958","0.404787326080039","0.470415801207878"
"Some worries","1998","66 and older","vocational + Abi","12","","",""
"Some worries","1998","66 and older","higher vocational","34","0.375828287412002","0.270352602212946","0.481303972611058"
"Some worries","1998","66 and older","higher education","81","0.404089501687627","0.333377760899318","0.474801242475936"
"No worries","1998","16-34 y.","in school","85","0.29898325319901","0.249663406022094","0.348303100375925"
"No worries","1998","16-34 y.","inadequately","7","","",""
"No worries","1998","16-34 y.","general elemantary","136","0.1602942740065","0.13643112634885","0.18415742166415"
"No worries","1998","16-34 y.","middle vocational","364","0.161978777591583","0.146944558985452","0.177012996197713"
"No worries","1998","16-34 y.","vocational + Abi","60","0.198524288817261","0.151885534926027","0.245163042708494"
"No worries","1998","16-34 y.","higher vocational","59","0.286076753808984","0.229255344584737","0.342898163033232"
