"plh0033","year","regtyp","n","percent","lower_confidence","upper_confidence"
"Big worries","2011","Urban Area","3465","0.178183518804599","0.172638044675099","0.1837289929341"
"No worries","2011","Rural Area","2821","0.289030712993882","0.280109753589501","0.297951672398262"
"No worries","2011","Urban Area","6194","0.344286401304086","0.337400916494499","0.351171886113672"
"Some worries","2011","Rural Area","4869","0.485992987378925","0.476157097239779","0.49582887751807"
"Some worries","2011","Urban Area","8633","0.477530079891315","0.470291581081464","0.484768578701165"
"Big worries","2012","Rural Area","2122","0.216069081843274","0.207981154485881","0.224157009200667"
"Big worries","2012","Urban Area","3324","0.185451418927375","0.179722072243894","0.191180765610856"
"No worries","2012","Rural Area","2802","0.288307532753086","0.279405765982888","0.297209299523284"
"No worries","2012","Urban Area","5826","0.335725904569896","0.328764488188195","0.342687320951598"
"Some worries","2012","Rural Area","5023","0.49562338540364","0.485797868703608","0.505448902103672"
"Some worries","2012","Urban Area","8528","0.478822676502728","0.471458712840138","0.486186640165319"
"Big worries","2013","Rural Area","1774","0.166857670922575","0.15965682944029","0.174058512404861"
"Big worries","2013","Urban Area","3456","0.157699835737532","0.152691543588775","0.162708127886288"
"No worries","2013","Rural Area","3255","0.333567411459716","0.32446156166196","0.342673261257472"
"No worries","2013","Urban Area","7239","0.377210484224092","0.370550041231894","0.38387092721629"
"Some worries","2013","Rural Area","5270","0.499574917617708","0.489918402842504","0.509231432392913"
"Some worries","2013","Urban Area","9648","0.465089680038376","0.4582355959005","0.471943764176253"
"Big worries","2014","Rural Area","1610","0.161225131444506","0.153738771148091","0.168711491740922"
"Big worries","2014","Urban Area","3041","0.152046624586641","0.146775742060243","0.157317507113038"
"No worries","2014","Rural Area","3105","0.358723717816718","0.348959571364429","0.368487864269006"
"No worries","2014","Urban Area","6456","0.388408669081078","0.3812540901963","0.395563247965856"
"Some worries","2014","Rural Area","4554","0.480051150738776","0.469880336598319","0.490221964879233"
"Some worries","2014","Urban Area","8330","0.459544706332281","0.452229059522295","0.466860353142268"
"Big worries","2015","Rural Area","1399","0.143157918595379","0.135967541614818","0.150348295575941"
"Big worries","2015","Urban Area","3022","0.151003035498008","0.145724788399611","0.156281282596404"
"No worries","2015","Rural Area","3108","0.368377692320432","0.358474642352143","0.378280742288722"
"No worries","2015","Urban Area","6465","0.399055490579894","0.391836480617524","0.406274500542264"
"Some worries","2015","Rural Area","4607","0.488464389084188","0.47820201198637","0.498726766182007"
"Some worries","2015","Urban Area","8190","0.449941473922098","0.442607721008408","0.457275226835788"
"Big worries","2016","Rural Area","1675","0.148179927114207","0.141129339093802","0.155230515134612"
"Big worries","2016","Urban Area","3325","0.13970118979169","0.134764617516592","0.144637762066789"
"No worries","2016","Rural Area","3492","0.39580594533144","0.3861011563684","0.405510734294481"
"No worries","2016","Urban Area","7147","0.425036467511417","0.417997093620945","0.432075841401889"
"Some worries","2016","Rural Area","4587","0.456014127554353","0.446129969654125","0.465898285454581"
"Some worries","2016","Urban Area","8473","0.435262342696892","0.428202423868292","0.442322261525493"
"Big worries","2017","Rural Area","2061","0.160427433961347","0.153554062560904","0.16730080536179"
"Big worries","2017","Urban Area","3794","0.143326997823468","0.138602009744563","0.148051985902374"
"No worries","2017","Rural Area","3667","0.365771182225736","0.356750713561796","0.374791650889676"
"No worries","2017","Urban Area","7675","0.402131283650553","0.395519539804451","0.408743027496655"
"Some worries","2017","Rural Area","5224","0.473801383812917","0.464450032204163","0.483152735421672"
"Some worries","2017","Urban Area","9658","0.454541718525978","0.447827479166401","0.461255957885555"
"Big worries","2018","Rural Area","1356","0.101477423419531","0.0956119633168327","0.10734288352223"
"Big worries","2018","Urban Area","2791","0.101014381677642","0.0968181170420227","0.105210646313261"
"No worries","2018","Rural Area","4088","0.441920113206782","0.432273542724998","0.451566683688565"
"No worries","2018","Urban Area","8343","0.472636037459286","0.465683977121183","0.479588097797389"
"Some worries","2018","Rural Area","4737","0.456602463373687","0.446926798225639","0.466278128521735"
"Some worries","2018","Urban Area","8677","0.426349580863072","0.419463034592685","0.433236127133459"
"Big worries","2019","Rural Area","1381","0.131169418036825","0.124512802655189","0.137826033418461"
"Big worries","2019","Urban Area","2429","0.116644717849106","0.111963688410747","0.121325747287465"
"No worries","2019","Rural Area","3787","0.39777474322561","0.388123845716939","0.407425640734281"
"No worries","2019","Urban Area","7711","0.445299994889079","0.438052355798123","0.452547633980036"
"Some worries","2019","Rural Area","4712","0.471055838737565","0.461213218516331","0.480898458958798"
"Some worries","2019","Urban Area","7924","0.438055287261815","0.430820056507574","0.445290518016056"
