"plh0033","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2000","inadequately","114","0.300394241725328","0.255128205202418","0.345660278248238"
"Big worries","2000","middle vocational","2363","0.170053715152331","0.16353761572704","0.176569814577623"
"Big worries","2000","vocational + Abi","194","0.166495430463677","0.144658965100498","0.188331895826856"
"No worries","2000","general elemantary","1096","0.342476844610493","0.326842526573157","0.35811116264783"
"No worries","2000","higher education","1602","0.437362738150201","0.421623669004318","0.453101807296084"
"No worries","2000","higher vocational","655","0.37026198049282","0.348417059838051","0.392106901147589"
"No worries","2000","in school","145","0.298128469909653","0.257626085629948","0.338630854189357"
"No worries","2000","inadequately","90","0.228604729260014","0.187139786385208","0.27006967213482"
"No worries","2000","middle vocational","4224","0.354361692851202","0.346065331178923","0.36265805452348"
"No worries","2000","vocational + Abi","406","0.402810396801488","0.374060675163682","0.431560118439294"
"Some worries","2000","general elemantary","1676","0.454195521927872","0.43779159670134","0.470599447154404"
"Some worries","2000","higher education","1762","0.447740223466912","0.431963069264167","0.463517377669656"
"Some worries","2000","higher vocational","909","0.470424111407837","0.4478440643266","0.493004158489075"
"Some worries","2000","in school","276","0.563397042275294","0.519483277717987","0.607310806832602"
"Some worries","2000","inadequately","190","0.471001029014658","0.421713355192616","0.5202887028367"
"Some worries","2000","middle vocational","6182","0.475584591996467","0.466922530610404","0.484246653382529"
"Some worries","2000","vocational + Abi","518","0.430694172734835","0.401668352465767","0.459719993003902"
"Big worries","2001","general elemantary","660","0.201885848421081","0.187728077219719","0.216043619622444"
"Big worries","2001","higher education","382","0.116142217063967","0.105593795309697","0.126690638818237"
"Big worries","2001","higher vocational","260","0.148083818495931","0.131084410562828","0.165083226429033"
"Big worries","2001","in school","87","0.148206902948632","0.118349645337094","0.178064160560169"
"Big worries","2001","inadequately","86","0.306603896832607","0.255026616659121","0.358181177006093"
"Big worries","2001","middle vocational","2094","0.171507261118606","0.164636007171538","0.178378515065675"
"Big worries","2001","vocational + Abi","163","0.134479104606013","0.114056229509071","0.154901979702955"
"No worries","2001","general elemantary","928","0.327150858643412","0.310602979945419","0.343698737341405"
"No worries","2001","higher education","1566","0.460823718900152","0.444412757043416","0.477234680756888"
"No worries","2001","higher vocational","573","0.373209434705674","0.350061135239951","0.396357734171397"
"No worries","2001","in school","188","0.354111208831464","0.313923120141842","0.394299297521085"
"No worries","2001","inadequately","79","0.221760756106494","0.175290205995991","0.268231306216996"
"No worries","2001","middle vocational","3856","0.359694516678121","0.350946473668604","0.368442559687638"
"No worries","2001","vocational + Abi","364","0.374323141287173","0.345353102080969","0.403293180493376"
"Some worries","2001","general elemantary","1500","0.470963292935506","0.453357893693892","0.48856869217712"
"Some worries","2001","higher education","1596","0.423034064035881","0.406768692393871","0.439299435677891"
"Some worries","2001","higher vocational","844","0.478706746798395","0.454797968440886","0.502615525155905"
"Some worries","2001","in school","269","0.497681888219905","0.455665958499471","0.539697817940339"
"Some worries","2001","inadequately","142","0.471635347060899","0.415794891284775","0.527475802837023"
"Some worries","2001","middle vocational","5611","0.468798222203273","0.459701747243025","0.47789469716352"
"Some worries","2001","vocational + Abi","545","0.491197754106814","0.461271428671714","0.521124079541915"
"Big worries","2002","general elemantary","717","0.243874036053869","0.228239724615319","0.25950834749242"
"Big worries","2002","higher education","473","0.133846706682447","0.123968536623558","0.143724876741335"
"Big worries","2002","higher vocational","291","0.178445010175856","0.160485417013775","0.196404603337937"
"Big worries","2002","in school","81","0.142153609443545","0.114281287817572","0.170025931069518"
"Big worries","2002","inadequately","93","0.354804056093187","0.298762630090721","0.410845482095652"
"Big worries","2002","middle vocational","2298","0.195962788473402","0.188737169558488","0.203188407388316"
"Big worries","2002","vocational + Abi","203","0.178715700396802","0.156772611754725","0.200658789038879"
"No worries","2002","general elemantary","778","0.27792336468464","0.26161339791645","0.294233331452829"
"No worries","2002","higher education","1997","0.388291834431261","0.374152578978877","0.402431089883644"
"No worries","2002","higher vocational","531","0.293437881077803","0.272079947319744","0.314795814835862"
"No worries","2002","in school","227","0.330340564104729","0.292800294756237","0.367880833453221"
"No worries","2002","inadequately","57","0.182574910918676","0.137325429566047","0.227824392271306"
"No worries","2002","middle vocational","3363","0.291513055661609","0.28324039702744","0.299785714295779"
"No worries","2002","vocational + Abi","355","0.309835831315686","0.283350118358876","0.336321544272496"
"Some worries","2002","general elemantary","1403","0.478202599261491","0.460015818882906","0.496389379640076"
"Some worries","2002","higher education","2094","0.477861458886293","0.463369765017523","0.492353152755062"
"Some worries","2002","higher vocational","924","0.528117108746341","0.504701351574503","0.55153286591818"
"Some worries","2002","in school","295","0.527505826451726","0.487658306739823","0.567353346163629"
"Some worries","2002","inadequately","130","0.462621032988137","0.404219789478368","0.521022276497906"
"Some worries","2002","middle vocational","5932","0.512524155864989","0.50342536060714","0.521622951122838"
"Some worries","2002","vocational + Abi","613","0.511448468287512","0.482818176495899","0.540078760079124"
"Big worries","2003","general elemantary","778","0.280728050104685","0.263881237626247","0.297574862583123"
"Big worries","2003","higher education","650","0.187110883024221","0.175521277841694","0.198700488206747"
"Big worries","2003","higher vocational","382","0.225463281243484","0.205528072520181","0.245398489966786"
"Big worries","2003","in school","129","0.223940576913667","0.190939224459683","0.25694192936765"
"Big worries","2003","inadequately","100","0.391746906760543","0.332863750823751","0.450630062697334"
"Big worries","2003","middle vocational","2777","0.248629779557869","0.240597465438692","0.256662093677045"
"Big worries","2003","vocational + Abi","254","0.233717328448815","0.20932186162713","0.2581127952705"
"No worries","2003","general elemantary","597","0.22588352088804","0.210206132926376","0.241560908849704"
"No worries","2003","higher education","1502","0.3184636178329","0.304619098022826","0.332308137642974"
"No worries","2003","higher vocational","439","0.265740483809452","0.244668010013783","0.286812957605122"
"No worries","2003","in school","184","0.248746319784237","0.214525572265278","0.282967067303196"
"No worries","2003","inadequately","54","0.18670341727613","0.139698127446137","0.233708707106124"
"No worries","2003","middle vocational","2758","0.253300759321184","0.245218584818293","0.261382933824075"
"No worries","2003","vocational + Abi","279","0.222976776841888","0.198982040062052","0.246971513621724"
"Some worries","2003","general elemantary","1358","0.493388429007275","0.474644513941668","0.512132344072883"
"Some worries","2003","higher education","2198","0.494425499142879","0.479567974004287","0.509283024281471"
"Some worries","2003","higher vocational","867","0.508796234947064","0.484947537839394","0.532644932054735"
"Some worries","2003","in school","300","0.527313103302097","0.487791102999891","0.566835103604302"
"Some worries","2003","inadequately","110","0.421549675963327","0.361982975823699","0.481116376102955"
"Some worries","2003","middle vocational","5588","0.498069461120947","0.488777574765681","0.507361347476214"
"Some worries","2003","vocational + Abi","623","0.543305894709297","0.514591207786335","0.57202058163226"
"Big worries","2004","general elemantary","834","0.327362240635141","0.309237809338555","0.345486671931727"
"Big worries","2004","higher education","645","0.192002872686352","0.180227527228075","0.203778218144628"
"Big worries","2004","higher vocational","383","0.235470476519293","0.214941884565457","0.255999068473128"
"Big worries","2004","in school","144","0.231223031807235","0.198326573843491","0.264119489770979"
"Big worries","2004","inadequately","93","0.376162420455649","0.315504360169965","0.436820480741334"
"Big worries","2004","middle vocational","2919","0.278630240773261","0.270174152252283","0.28708632929424"
"Big worries","2004","vocational + Abi","300","0.258536766435589","0.233351998818672","0.283721534052507"
"No worries","2004","general elemantary","517","0.206953436995812","0.191305930531014","0.222600943460611"
"No worries","2004","higher education","1470","0.306949499324725","0.293160562212206","0.320738436437243"
"No worries","2004","higher vocational","376","0.209628327535175","0.189934303281959","0.22932235178839"
"No worries","2004","in school","171","0.250614402342106","0.216800982632166","0.284427822052045"
"No worries","2004","inadequately","41","0.161723033496973","0.115618380797996","0.20782768619595"
"No worries","2004","middle vocational","2306","0.208322816933316","0.200662990774834","0.215982643091799"
"No worries","2004","vocational + Abi","258","0.212696170535893","0.189157442102656","0.23623489896913"
"Some worries","2004","general elemantary","1224","0.465684322369046","0.446417759604997","0.484950885133096"
"Some worries","2004","higher education","2183","0.501047627988924","0.486099598825601","0.515995657152246"
"Some worries","2004","higher vocational","882","0.554901195945533","0.530855915617585","0.578946476273481"
"Some worries","2004","in school","316","0.518162565850659","0.479175845990656","0.557149285710662"
"Some worries","2004","inadequately","111","0.462114546047378","0.399685777494185","0.52454331460057"
"Some worries","2004","middle vocational","5573","0.513046942293422","0.503619399121412","0.522474485465433"
"Some worries","2004","vocational + Abi","603","0.528767063028517","0.500053836472754","0.557480289584281"
"Big worries","2005","general elemantary","806","0.35042059123474","0.33133687523652","0.36950430723296"
"Big worries","2005","higher education","604","0.17733070230323","0.165742168004593","0.188919236601867"
"Big worries","2005","higher vocational","341","0.242261759972215","0.221007368471474","0.263516151472957"
"Big worries","2005","in school","146","0.268248354397699","0.234083291930948","0.30241341686445"
"Big worries","2005","inadequately","112","0.500745020959531","0.43735532587195","0.564134716047113"
"Big worries","2005","middle vocational","2872","0.285016584193771","0.276282545019392","0.293750623368149"
"Big worries","2005","vocational + Abi","270","0.232629787193577","0.208006166148336","0.257253408238817"
"No worries","2005","general elemantary","430","0.184898037621585","0.169369729810868","0.200426345432303"
"No worries","2005","higher education","1446","0.323083492321149","0.308894588803138","0.337272395839161"
"No worries","2005","higher vocational","339","0.209821567085108","0.189622361538089","0.230020772632126"
"No worries","2005","in school","175","0.210274390409814","0.178850269711933","0.241698511107695"
"No worries","2005","inadequately","33","0.150631550201395","0.105283859504645","0.195979240898146"
"No worries","2005","middle vocational","2156","0.206878191168371","0.199041019008919","0.214715363327823"
"No worries","2005","vocational + Abi","244","0.211492504709715","0.187693039853165","0.235291969566264"
"Some worries","2005","general elemantary","1165","0.464681371143675","0.444731696348727","0.484631045938623"
"Some worries","2005","higher education","2123","0.499585805375621","0.484415519881265","0.514756090869977"
"Some worries","2005","higher vocational","881","0.547916672942677","0.523227124742102","0.572606221143251"
"Some worries","2005","in school","325","0.521477255192487","0.482955966279354","0.55999854410562"
"Some worries","2005","inadequately","94","0.348623428839073","0.288208607930505","0.409038249747642"
"Some worries","2005","middle vocational","5234","0.508105224637858","0.49843258471138","0.517777864564337"
"Some worries","2005","vocational + Abi","617","0.555877708096709","0.526920432209124","0.584834983984294"
"Big worries","2006","general elemantary","814","0.341042973432983","0.322351444900354","0.359734501965613"
"Big worries","2006","higher education","653","0.165945555550206","0.155165213148813","0.176725897951599"
"Big worries","2006","higher vocational","363","0.25289548345946","0.231928508721079","0.27386245819784"
"Big worries","2006","in school","76","0.221387169484928","0.180546783356213","0.262227555613644"
"Big worries","2006","inadequately","108","0.442912882565221","0.379268382957501","0.50655738217294"
"Big worries","2006","middle vocational","2995","0.29136217767066","0.282899555041635","0.299824800299686"
"Big worries","2006","vocational + Abi","301","0.256900375516943","0.232302212713656","0.281498538320231"
"No worries","2006","general elemantary","502","0.208214794020425","0.192205536094236","0.224224051946613"
"No worries","2006","higher education","1730","0.351767470827134","0.3379303481826","0.365604593471668"
"No worries","2006","higher vocational","433","0.259837181963931","0.238683360461099","0.280991003466764"
"No worries","2006","in school","128","0.259805576474928","0.21666857270812","0.302942580241736"
"No worries","2006","inadequately","37","0.142209323066528","0.0974591357292217","0.186959510403834"
"No worries","2006","middle vocational","2493","0.21380979494601","0.206174007397619","0.221445582494401"
"No worries","2006","vocational + Abi","275","0.223559400762756","0.200103756432951","0.247015045092561"
"Some worries","2006","general elemantary","1155","0.450742232546592","0.431123816168323","0.470360648924861"
"Some worries","2006","higher education","2192","0.48228697362266","0.467807597353289","0.496766349892032"
"Some worries","2006","higher vocational","855","0.487267334576609","0.46315697448161","0.511377694671608"
"Some worries","2006","in school","193","0.518807254040144","0.46965817398232","0.567956334097968"
"Some worries","2006","inadequately","89","0.414877794368252","0.35174957382143","0.478006014915073"
"Some worries","2006","middle vocational","5587","0.49482802738333","0.485516455666335","0.504139599100325"
"Some worries","2006","vocational + Abi","636","0.519540223720301","0.491412480611698","0.547667966828903"
"Big worries","2007","general elemantary","681","0.315445278681011","0.296022937573567","0.334867619788455"
"Big worries","2007","higher education","593","0.159069575835635","0.148236938280125","0.169902213391145"
"Big worries","2007","higher vocational","306","0.224171174101306","0.203274594063207","0.245067754139404"
"Big worries","2007","in school","68","0.275299209367446","0.22775144612251","0.322846972612382"
"Big worries","2007","inadequately","86","0.450842202742754","0.384485916161597","0.517198489323911"
"Big worries","2007","middle vocational","2602","0.268859742253387","0.260304869247342","0.277414615259431"
"Big worries","2007","vocational + Abi","264","0.225548740640647","0.201621008760202","0.249476472521092"
"No worries","2007","general elemantary","438","0.193073199782439","0.176575874282494","0.209570525282384"
"No worries","2007","higher education","1701","0.381791824193129","0.367402470008423","0.396181178377835"
"No worries","2007","higher vocational","388","0.238954147649839","0.21758608866157","0.260322206638107"
"No worries","2007","in school","110","0.260000954114275","0.213308006297924","0.306693901930627"
"No worries","2007","inadequately","34","0.161864770168582","0.112745214346947","0.210984325990216"
"No worries","2007","middle vocational","2561","0.236662725534886","0.22846159933182","0.244863851737952"
"No worries","2007","vocational + Abi","303","0.241155260428723","0.216664113766687","0.265646407090758"
"Some worries","2007","general elemantary","1080","0.49148152153655","0.470586518296431","0.512376524776669"
"Some worries","2007","higher education","2085","0.459138599971236","0.444378968453186","0.473898231489286"
"Some worries","2007","higher vocational","836","0.536874678248856","0.511889175096819","0.561860181400892"
"Some worries","2007","in school","161","0.464699836518278","0.411607334800194","0.517792338236363"
"Some worries","2007","inadequately","96","0.387293027088665","0.322329818666247","0.452256235511083"
"Some worries","2007","middle vocational","5155","0.494477532211727","0.48483049748103","0.504124566942425"
"Some worries","2007","vocational + Abi","605","0.533295998930631","0.504733959791944","0.561858038069317"
"Big worries","2008","general elemantary","533","0.259354200959208","0.240274430653316","0.2784339712651"
"Big worries","2008","higher education","488","0.137795669191686","0.127370141700618","0.148221196682754"
"Big worries","2008","higher vocational","262","0.207421904091208","0.186273427742899","0.228570380439517"
"Big worries","2008","in school","50","0.212695409875987","0.169946286853362","0.255444532898611"
"Big worries","2008","inadequately","67","0.376791442726171","0.306963467955791","0.44661941749655"
"Big worries","2008","middle vocational","2090","0.232907339582429","0.224513046784319","0.24130163238054"
"Big worries","2008","vocational + Abi","206","0.194380962507621","0.170984997175477","0.217776927839764"
"No worries","2008","general elemantary","482","0.232743703900659","0.214347406671533","0.251140001129786"
"No worries","2008","higher education","1803","0.40566718938033","0.390815531084447","0.420518847676213"
"No worries","2008","higher vocational","406","0.271575477917777","0.248376529580486","0.294774426255069"
"No worries","2008","in school","116","0.264114756395135","0.218059612915849","0.310169899874421"
"No worries","2008","inadequately","36","0.200150404623001","0.142494388865485","0.257806420380517"
"No worries","2008","middle vocational","2576","0.246646839586355","0.238086210166261","0.255207469006449"
"No worries","2008","vocational + Abi","306","0.277152657486267","0.250690084871216","0.303615230101318"
"Some worries","2008","general elemantary","1012","0.507902095140133","0.486138182357075","0.52966600792319"
"Some worries","2008","higher education","1908","0.456537141427984","0.44147113509324","0.471603147762728"
"Some worries","2008","higher vocational","744","0.521002617991015","0.494946046834449","0.54705918914758"
"Some worries","2008","in school","186","0.523189833728878","0.47101282702512","0.575366840432636"
"Some worries","2008","inadequately","82","0.423058152650828","0.351866630036354","0.494249675265302"
"Some worries","2008","middle vocational","5074","0.520445820831216","0.51052436929327","0.530367272369161"
"Some worries","2008","vocational + Abi","587","0.528466380006113","0.498953318826288","0.557979441185937"
"Big worries","2009","general elemantary","544","0.304644959031317","0.283388469831282","0.325901448231352"
"Big worries","2009","higher education","532","0.140425584595606","0.129704344925922","0.151146824265289"
"Big worries","2009","higher vocational","300","0.242299208685289","0.219254356765442","0.265344060605135"
"Big worries","2009","in school","47","0.184572991716791","0.141176409706277","0.227969573727304"
"Big worries","2009","inadequately","69","0.392721440200863","0.318874971865096","0.466567908536629"
"Big worries","2009","middle vocational","2271","0.264686299353026","0.25561212276173","0.273760475944321"
"Big worries","2009","vocational + Abi","207","0.194320342153865","0.16980875773443","0.218831926573301"
"No worries","2009","general elemantary","370","0.20487533775176","0.186235003833252","0.223515671670267"
"No worries","2009","higher education","1425","0.324241692167524","0.309796934192715","0.338686450142334"
"No worries","2009","higher vocational","325","0.226736775379699","0.204216499080283","0.249257051679116"
"No worries","2009","in school","95","0.256980957649649","0.208101165898548","0.30586074940075"
"No worries","2009","inadequately","","","",""
"No worries","2009","middle vocational","1982","0.20964123881736","0.201268729078703","0.218013748556016"
"No worries","2009","vocational + Abi","208","0.191716182676353","0.167330080972414","0.216102284380291"
"Some worries","2009","general elemantary","887","0.490479703216923","0.467391906005499","0.513567500428347"
"Some worries","2009","higher education","2077","0.53533272323687","0.519941856268581","0.55072359020516"
"Some worries","2009","higher vocational","703","0.530964015935012","0.504123881944462","0.557804149925562"
"Some worries","2009","in school","165","0.55844605063356","0.50289894912733","0.613993152139791"
"Some worries","2009","inadequately","77","0.497446530502324","0.421840264303648","0.573052796701"
"Some worries","2009","middle vocational","4827","0.525672461829615","0.515401716761851","0.535943206897379"
"Some worries","2009","vocational + Abi","586","0.613963475169782","0.583804504231521","0.644122446108044"
"Big worries","2010","general elemantary","846","0.309569617996971","0.291292981915822","0.32784625407812"
"Big worries","2010","higher education","735","0.146858520457863","0.137392212736223","0.156324828179503"
"Big worries","2010","higher vocational","320","0.193895680402354","0.17461414922885","0.213177211575859"
"Big worries","2010","in school","89","0.18471857804883","0.147291827156087","0.222145328941572"
"Big worries","2010","inadequately","167","0.391853528256635","0.339964610948556","0.443742445564714"
"Big worries","2010","middle vocational","3348","0.257803185333225","0.249898687846747","0.265707682819704"
"Big worries","2010","vocational + Abi","432","0.226888816651598","0.207038037456969","0.246739595846227"
"No worries","2010","general elemantary","459","0.21765720374984","0.201343888890996","0.233970518608684"
"No worries","2010","higher education","2074","0.373463680903382","0.360527150094373","0.386400211712392"
"No worries","2010","higher vocational","443","0.250142660613177","0.229020174492997","0.271265146733358"
"No worries","2010","in school","127","0.288232299756041","0.244549192125709","0.331915407386372"
"No worries","2010","inadequately","41","0.125651084277772","0.0904193403544304","0.160882828201114"
"No worries","2010","middle vocational","2574","0.245369571646799","0.237593717749108","0.25314542554449"
"No worries","2010","vocational + Abi","392","0.273637320520429","0.252506592438016","0.294768048602843"
"Some worries","2010","general elemantary","1153","0.472773178253189","0.453036124917335","0.492510231589044"
"Some worries","2010","higher education","2562","0.479677798638755","0.466317028192607","0.493038569084903"
"Some worries","2010","higher vocational","852","0.555961658984468","0.531729367494466","0.580193950474471"
"Some worries","2010","in school","197","0.527049122195129","0.478897975920168","0.575200268470091"
"Some worries","2010","inadequately","132","0.482495387465593","0.429380981583023","0.535609793348162"
"Some worries","2010","middle vocational","5842","0.496827243019976","0.48779216631972","0.505862319720232"
"Some worries","2010","vocational + Abi","886","0.499473862827973","0.475775420584158","0.523172305071787"
"Big worries","2011","general elemantary","788","0.244870755611816","0.229257897140987","0.260483614082646"
"Big worries","2011","higher education","675","0.113664051548998","0.105760848596536","0.12156725450146"
"Big worries","2011","higher vocational","301","0.192957966472573","0.174966086639672","0.210949846305474"
"Big worries","2011","in school","67","0.130564649714538","0.100072143520794","0.161057155908281"
"Big worries","2011","inadequately","148","0.318800378137422","0.272785678326233","0.364815077948611"
"Big worries","2011","middle vocational","3181","0.211123517364908","0.204320215392163","0.217926819337653"
"Big worries","2011","vocational + Abi","392","0.173928542555643","0.157299698530823","0.190557386580463"
"No worries","2011","general elemantary","738","0.27947124291788","0.263178374886505","0.295764110949254"
"No worries","2011","higher education","2787","0.438606243060816","0.426250650447976","0.450961835673655"
"No worries","2011","higher vocational","597","0.300066242698823","0.279171638560328","0.320960846837319"
"No worries","2011","in school","193","0.402894206892012","0.358504444185065","0.447283969598958"
"No worries","2011","inadequately","67","0.208877350505285","0.168738256622204","0.249016444388365"
"No worries","2011","middle vocational","3897","0.300710391890895","0.293065881197176","0.308354902584614"
"No worries","2011","vocational + Abi","589","0.330651172747589","0.310012626179148","0.351289719316029"
"Some worries","2011","general elemantary","1388","0.475658001470304","0.457525486561043","0.493790516379566"
"Some worries","2011","higher education","2734","0.447729705390186","0.435348122107569","0.460111288672803"
"Some worries","2011","higher vocational","950","0.506975790828604","0.484181565305057","0.52977001635215"
"Some worries","2011","in school","209","0.466541143393451","0.421391210490315","0.511691076296586"
"Some worries","2011","inadequately","179","0.472322271357294","0.423027191495288","0.521617351219299"
"Some worries","2011","middle vocational","6745","0.488166090744197","0.479833208035874","0.496498973452519"
"Some worries","2011","vocational + Abi","1015","0.495420284696769","0.47348619533433","0.517354374059207"
"Big worries","2012","general elemantary","813","0.241794050459624","0.22617548657578","0.257412614343468"
"Big worries","2012","higher education","645","0.116366589126044","0.10835107510345","0.124382103148639"
"Big worries","2012","higher vocational","280","0.161932215561551","0.144965605913057","0.178898825210045"
"Big worries","2012","in school","67","0.117305081422947","0.0880892090576592","0.146520953788234"
"Big worries","2012","inadequately","168","0.374096008323067","0.325823503298602","0.422368513347532"
"Big worries","2012","middle vocational","3009","0.217461707459706","0.210514619744663","0.22440879517475"
"Big worries","2012","vocational + Abi","365","0.186796310085846","0.169572480182822","0.204020139988869"
"No worries","2012","general elemantary","714","0.27237200985369","0.256132959242755","0.288611060464625"
"No worries","2012","higher education","2713","0.440727126447637","0.428316950748267","0.453137302147007"
"No worries","2012","higher vocational","575","0.321435995837668","0.299926435691675","0.342945555983662"
"No worries","2012","in school","177","0.377540399646603","0.333526238106255","0.421554561186951"
"No worries","2012","inadequately","69","0.237600716016311","0.195141736575535","0.280059695457087"
"No worries","2012","middle vocational","3732","0.290697022566961","0.283049957780673","0.298344087353249"
"No worries","2012","vocational + Abi","557","0.30021400205553","0.279958453587318","0.320469550523742"
"Some worries","2012","general elemantary","1360","0.485833939686686","0.467602526769786","0.504065352603586"
"Some worries","2012","higher education","2790","0.442906284426319","0.430489726683416","0.455322842169222"
"Some worries","2012","higher vocational","956","0.51663178860078","0.493616391566198","0.539647185635363"
"Some worries","2012","in school","222","0.505154518930451","0.459760142135066","0.550548895725835"
"Some worries","2012","inadequately","149","0.388303275660622","0.339684049386744","0.4369225019345"
"Some worries","2012","middle vocational","6804","0.491841269973332","0.483422071154885","0.50026046879178"
"Some worries","2012","vocational + Abi","1045","0.512989687858624","0.490901031072689","0.53507834464456"
"Big worries","2013","general elemantary","842","0.200792112984816","0.187896559011029","0.213687666958603"
"Big worries","2013","higher education","699","0.0963997682243094","0.0894166580214715","0.103382878427147"
"Big worries","2013","higher vocational","235","0.143052013467271","0.126539007378119","0.159565019556423"
"Big worries","2013","in school","69","0.106181349171899","0.0819709625623847","0.130391735781413"
"Big worries","2013","inadequately","207","0.31447854031136","0.278250950132965","0.350706130489755"
"Big worries","2013","middle vocational","2676","0.176692690837549","0.17041344516042","0.182971936514678"
"Big worries","2013","vocational + Abi","376","0.14377474425773","0.129640119583223","0.157909368932237"
"No worries","2013","general elemantary","1009","0.312886589863924","0.297960553846384","0.327812625881464"
"No worries","2013","higher education","3152","0.479088158737919","0.467268292344205","0.490908025131632"
"No worries","2013","higher vocational","617","0.355111564954156","0.332541821388906","0.377681308519407"
"No worries","2013","in school","260","0.389260408274368","0.350942565350004","0.427578251198733"
"No worries","2013","inadequately","134","0.22821334580408","0.195467775191199","0.260958916416962"
"No worries","2013","middle vocational","4392","0.336091197490307","0.328314414505443","0.343867980475172"
"No worries","2013","vocational + Abi","754","0.351287296643013","0.33205609658236","0.370518496703665"
"Some worries","2013","general elemantary","1856","0.48632129715126","0.470231735119084","0.502410859183436"
"Some worries","2013","higher education","3011","0.424512073037772","0.412817459739781","0.436206686335763"
"Some worries","2013","higher vocational","875","0.501836421578573","0.478255053494617","0.525417789662529"
"Some worries","2013","in school","293","0.504558242553733","0.465266177438912","0.543850307668553"
"Some worries","2013","inadequately","290","0.45730811388456","0.418438114915809","0.49617811285331"
"Some worries","2013","middle vocational","7105","0.487216111672143","0.478987146887486","0.495445076456801"
"Some worries","2013","vocational + Abi","1237","0.504937959099257","0.484796181968858","0.525079736229657"
"Big worries","2014","general elemantary","728","0.193216830443672","0.179329518836158","0.207104142051186"
"Big worries","2014","higher education","657","0.0929180143860377","0.0857060820329314","0.100129946739144"
"Big worries","2014","higher vocational","197","0.127039924778129","0.110701922497675","0.143377927058582"
"Big worries","2014","in school","58","0.161369011440691","0.127073879449708","0.195664143431674"
"Big worries","2014","inadequately","170","0.305937107151437","0.265627206909036","0.346247007393838"
"Big worries","2014","middle vocational","2358","0.170771877002765","0.164190253442862","0.177353500562668"
"Big worries","2014","vocational + Abi","341","0.140532815546949","0.125499418085972","0.155566213007927"
"No worries","2014","general elemantary","851","0.316050469446378","0.299697089142788","0.332403849749968"
"No worries","2014","higher education","2919","0.49208443512495","0.479665224626228","0.504503645623672"
"No worries","2014","higher vocational","604","0.403065280321002","0.379000452300465","0.427130108341538"
"No worries","2014","in school","177","0.425419576447791","0.37932804860744","0.471511104288142"
"No worries","2014","inadequately","103","0.220737360311029","0.184456624830976","0.257018095791082"
"No worries","2014","middle vocational","4056","0.350150672911893","0.341807683909693","0.358493661914092"
"No worries","2014","vocational + Abi","678","0.374875667672213","0.353935486042354","0.395815849302071"
"Some worries","2014","general elemantary","1526","0.49073270010995","0.473148902215568","0.508316498004332"
"Some worries","2014","higher education","2649","0.414997550489012","0.402757589826013","0.427237511152011"
"Some worries","2014","higher vocational","795","0.469894794900869","0.445409068133588","0.494380521668151"
"Some worries","2014","in school","207","0.413211412111518","0.367305994829353","0.459116829393683"
"Some worries","2014","inadequately","229","0.473325532537534","0.429649082633105","0.517001982441964"
"Some worries","2014","middle vocational","6144","0.479077450085342","0.470340149129727","0.487814751040957"
"Some worries","2014","vocational + Abi","1034","0.484591516780838","0.462973427748458","0.506209605813219"
"Big worries","2015","general elemantary","704","0.197883530956465","0.183521382273588","0.212245679639343"
"Big worries","2015","higher education","665","0.0881347890312786","0.0812029170553388","0.0950666610072183"
"Big worries","2015","higher vocational","189","0.124808112161708","0.108269142138459","0.141347082184958"
"Big worries","2015","in school","49","0.117198453642281","0.0845119021108535","0.149885005173708"
"Big worries","2015","inadequately","168","0.342258253029674","0.301902495977387","0.382614010081961"
"Big worries","2015","middle vocational","2148","0.160238139028284","0.15372143287189","0.166754845184678"
"Big worries","2015","vocational + Abi","355","0.14388510739869","0.129087392483461","0.15868282231392"
"No worries","2015","general elemantary","807","0.318510172426619","0.301714893585073","0.335305451268165"
"No worries","2015","higher education","3086","0.515705316558188","0.503485429834855","0.527925203281522"
"No worries","2015","higher vocational","572","0.392355063222229","0.367920758614413","0.416789367830045"
"No worries","2015","in school","135","0.345023029008492","0.296715627387361","0.393330430629623"
"No worries","2015","inadequately","108","0.213394825667213","0.17854736213975","0.248242289194677"
"No worries","2015","middle vocational","3985","0.361795851226827","0.35325937329524","0.370332329158415"
"No worries","2015","vocational + Abi","699","0.373434109452469","0.353039702835054","0.393828516069883"
"Some worries","2015","general elemantary","1445","0.483606296616916","0.465591377416085","0.501621215817746"
"Some worries","2015","higher education","2674","0.396159894410533","0.384200539459106","0.40811924936196"
"Some worries","2015","higher vocational","773","0.482836824616063","0.457830526725899","0.507843122506227"
"Some worries","2015","in school","188","0.537778517349227","0.487114058420742","0.588442976277713"
"Some worries","2015","inadequately","255","0.444346921303113","0.402083584701949","0.486610257904277"
"Some worries","2015","middle vocational","6039","0.477966009744889","0.469092099812939","0.486839919676838"
"Some worries","2015","vocational + Abi","1107","0.482680783148841","0.46161245773714","0.503749108560542"
"Big worries","2016","general elemantary","858","0.216645664437868","0.202843022709621","0.230448306166114"
"Big worries","2016","higher education","757","0.0870722653817653","0.0803081172126021","0.0938364135509285"
"Big worries","2016","higher vocational","147","0.10840197643289","0.0921690902621824","0.124634862603599"
"Big worries","2016","in school","42","0.0947716640379729","0.0644732992697958","0.12507002880615"
"Big worries","2016","inadequately","602","0.321836422447099","0.30128449008102","0.342388354813178"
