"plh0033","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1996","East Germany","868","0.228341371588073","0.214792084862604","0.241890658313542","1"
"No worries","1996","West Germany","2729","0.328802944781127","0.319298057697203","0.33830783186505","3"
"No worries","1996","East Germany","677","0.218188397404492","0.20485691621898","0.231519878590004","3"
"Some worries","1996","West Germany","4929","0.517915168746104","0.507805308777504","0.528025028714704","2"
"Some worries","1996","East Germany","2142","0.553470231007435","0.537423600064155","0.569516861950714","2"
"Big worries","1997","West Germany","1922","0.184636896056711","0.176720042644749","0.192553749468672","1"
"Big worries","1997","East Germany","954","0.259312779487969","0.245071594441818","0.27355396453412","1"
"No worries","1997","West Germany","2291","0.281979430633417","0.272798324914427","0.291160536352407","3"
"No worries","1997","East Germany","471","0.15836177703254","0.146498500545101","0.17022505351998","3"
"Some worries","1997","West Germany","5014","0.533383673309873","0.523204379379579","0.543562967240166","2"
"Some worries","1997","East Germany","2213","0.582325443479491","0.566299683395456","0.598351203563526","2"
"Big worries","1998","West Germany","2395","0.214483300127585","0.206586615607275","0.222379984647896","1"
"Big worries","1998","East Germany","1208","0.3047347963086","0.290236509474406","0.319233083142795","1"
"No worries","1998","West Germany","2698","0.285067869807485","0.276382728717209","0.293753010897762","3"
"No worries","1998","East Germany","588","0.176291866229766","0.164289047934932","0.188294684524601","3"
"Some worries","1998","West Germany","5286","0.500448830064929","0.490829603268253","0.510068056861605","2"
"Some worries","1998","East Germany","2076","0.518973337461633","0.503235773271996","0.53471090165127","2"
"Big worries","1999","West Germany","1747","0.160278525173604","0.153059184210327","0.167497866136881","1"
"Big worries","1999","East Germany","866","0.217123836806008","0.204003138272766","0.23024453533925","1"
"No worries","1999","West Germany","3207","0.354665269980622","0.345250838357211","0.364079701604033","3"
"No worries","1999","East Germany","705","0.222977626494509","0.209731037065175","0.236224215923843","3"
"Some worries","1999","West Germany","4966","0.485056204845774","0.475221344397015","0.494891065294532","2"
"Some worries","1999","East Germany","2222","0.559898536699483","0.544101059319552","0.575696014079414","2"
"Big worries","2000","West Germany","2858","0.150964009590936","0.145762992304792","0.15616502687708","1"
"Big worries","2000","East Germany","1426","0.235515391447329","0.224628054068054","0.246402728826604","1"
"No worries","2000","West Germany","6929","0.393422927002541","0.386326146646154","0.400519707358927","3"
"No worries","2000","East Germany","1302","0.251269388935597","0.240140283747769","0.262398494123425","3"
"Some worries","2000","West Germany","8415","0.455613063406524","0.448378031221456","0.462848095591591","2"
"Some worries","2000","East Germany","3107","0.513215219617074","0.500390557849818","0.52603988138433","2"
"Big worries","2001","West Germany","2441","0.146563706863421","0.14115992360076","0.151967490126082","1"
"Big worries","2001","East Germany","1319","0.24478610595242","0.233348989643418","0.256223222261422","1"
"No worries","2001","West Germany","6338","0.397363091688548","0.389886205432032","0.404839977945064","3"
"No worries","2001","East Germany","1238","0.256042006232214","0.244432386677171","0.267651625787256","3"
"Some worries","2001","West Germany","7676","0.456073201448031","0.448463166468617","0.463683236427445","2"
"Some worries","2001","East Germany","2872","0.499171887815367","0.485871705969352","0.512472069661381","2"
"Big worries","2002","West Germany","2771","0.172378523866583","0.166797696752243","0.177959350980923","1"
"Big worries","2002","East Germany","1432","0.280363988283526","0.268415699000576","0.292312277566476","1"
"No worries","2002","West Germany","6279","0.328702977670377","0.321762325283226","0.335643630057529","3"
"No worries","2002","East Germany","1071","0.200611378227801","0.189959040375726","0.211263716079876","3"
"Some worries","2002","West Germany","8546","0.498918498463039","0.491530783978653","0.506306212947426","2"
"Some worries","2002","East Germany","2926","0.519024633488673","0.505734064548532","0.532315202428813","2"
"Big worries","2003","West Germany","3509","0.223168512809943","0.216873512130851","0.229463513489035","1"
"Big worries","2003","East Germany","1641","0.327473462594888","0.314905335154529","0.340041590035246","1"
"No worries","2003","West Germany","4979","0.278030576761899","0.271256944829709","0.284804208694088","3"
"No worries","2003","East Germany","880","0.169568644003879","0.159518958986653","0.179618329021106","3"
"Some worries","2003","West Germany","8318","0.498800910428159","0.491241556718648","0.506360264137669","2"
"Some worries","2003","East Germany","2835","0.502957893401233","0.489567596346417","0.516348190456048","2"
"Big worries","2004","West Germany","3690","0.248363829647783","0.241746760589888","0.254980898705678","1"
"Big worries","2004","East Germany","1720","0.361456366211678","0.3484360816667","0.374476650756657","1"
"No worries","2004","West Germany","4449","0.243891766855707","0.237315064138927","0.250468469572488","3"
"No worries","2004","East Germany","749","0.138690468896489","0.129323476205516","0.148057461587461","3"
"Some worries","2004","West Germany","8239","0.50774440349651","0.500087810506901","0.515400996486118","2"
"Some worries","2004","East Germany","2761","0.499853164891833","0.486302293229088","0.513404036554578","2"
"Big worries","2005","West Germany","3634","0.254604531406534","0.247784310167997","0.261424752645071","1"
"Big worries","2005","East Germany","1629","0.361635779594669","0.348376176728846","0.374895382460491","1"
"No worries","2005","West Germany","4144","0.239872302712341","0.233187242010466","0.246557363414217","3"
"No worries","2005","East Germany","740","0.14362282492759","0.133944396869972","0.153301252985209","3"
"Some worries","2005","West Germany","7895","0.505523165881125","0.497695801884553","0.513350529877696","2"
"Some worries","2005","East Germany","2675","0.494741395477741","0.480943700621375","0.508539090334106","2"
"Big worries","2006","West Germany","3853","0.263029707230008","0.256344344890694","0.269715069569323","1"
"Big worries","2006","East Germany","1566","0.320630016497092","0.308038771799755","0.333221261194429","1"
"No worries","2006","West Germany","4740","0.2553484149672","0.2487271540631","0.2619696758713","3"
"No worries","2006","East Germany","918","0.171872059238609","0.161694005086682","0.182050113390536","3"
"Some worries","2006","West Germany","8068","0.481621877802792","0.474034809493207","0.489208946112377","2"
"Some worries","2006","East Germany","2794","0.507497924264299","0.494010327737092","0.520985520791506","2"
"Big worries","2007","West Germany","3254","0.236123417269356","0.229433577935518","0.242813256603193","1"
"Big worries","2007","East Germany","1444","0.323682555991149","0.3107189929929","0.336646118989398","1"
"No worries","2007","West Germany","4724","0.275315287918715","0.268279313153284","0.282351262684146","3"
"No worries","2007","East Germany","886","0.173824672299607","0.16332486663889","0.184324477960323","3"
"Some worries","2007","West Germany","7504","0.488561294811929","0.48068737687118","0.496435212752678","2"
"Some worries","2007","East Germany","2674","0.502492771709244","0.488639445926962","0.516346097491526","2"
"Big worries","2008","West Germany","2579","0.202804632281594","0.196275513977234","0.209333750585954","1"
"Big worries","2008","East Germany","1202","0.280663640560517","0.267924543129271","0.293402737991763","1"
"No worries","2008","West Germany","4855","0.297298606022017","0.289876706623244","0.304720505420789","3"
"No worries","2008","East Germany","956","0.182024475065182","0.171084543029365","0.192964407100999","3"
"Some worries","2008","West Germany","7135","0.499896761696389","0.49177774911406","0.508015774278717","2"
"Some worries","2008","East Germany","2621","0.537311884374301","0.523175544724585","0.551448224024016","2"
"Big worries","2009","West Germany","2815","0.228357068176569","0.221273410968248","0.23544072538489","1"
"Big worries","2009","East Germany","1246","0.29836797306151","0.285082193642102","0.311653752480918","1"
"No worries","2009","West Germany","3727","0.245685007094138","0.238420472213053","0.252949541975224","3"
"No worries","2009","East Germany","772","0.163286215712112","0.152553257037015","0.17401917438721","3"
"Some worries","2009","West Germany","6948","0.525957924729293","0.517531835320359","0.534384014138227","2"
"Some worries","2009","East Germany","2538","0.538345811226377","0.523869920615035","0.55282170183772","2"
"Big worries","2010","West Germany","4481","0.228933264249511","0.222880290647694","0.234986237851329","1"
"Big worries","2010","East Germany","1551","0.277508845634763","0.265651383140131","0.289366308129395","1"
"No worries","2010","West Germany","5081","0.279319202504627","0.272855368163869","0.285783036845386","3"
"No worries","2010","East Germany","1090","0.210096504103445","0.19930868865911","0.22088431954778","3"
"Some worries","2010","West Germany","8946","0.491747533245862","0.48454510088926","0.498949965602464","2"
"Some worries","2010","East Germany","2837","0.512394650261792","0.499158136931488","0.525631163592096","2"
"Big worries","2011","West Germany","4049","0.177468985674336","0.172412874130775","0.182525097217896","1"
"Big worries","2011","East Germany","1645","0.262688778986165","0.251800661304369","0.273576896667962","1"
"No worries","2011","West Germany","7559","0.345809222605351","0.3395148888713","0.352103556339403","3"
"No worries","2011","East Germany","1456","0.241452708836322","0.230864707303686","0.252040710368958","3"
"Some worries","2011","West Germany","10327","0.476721791720313","0.470112147266471","0.483331436174155","2"
"Some worries","2011","East Germany","3175","0.495858512177512","0.483488739190774","0.508228285164251","2"
"Big worries","2012","West Germany","3960","0.184513382778566","0.17932025553745","0.189706510019682","1"
"Big worries","2012","East Germany","1486","0.244548541514638","0.233842758478738","0.255254324550538","1"
"No worries","2012","West Germany","7217","0.339699347749224","0.333358828451722","0.346039867046726","3"
"No worries","2012","East Germany","1411","0.232644341754947","0.222120429600822","0.243168253909073","3"
"Some worries","2012","West Germany","10256","0.47578726947221","0.469101262893073","0.482473276051347","2"
"Some worries","2012","East Germany","3295","0.522807116730415","0.510366258485365","0.535247974975465","2"
"Big worries","2013","West Germany","3945","0.148271279324267","0.143822439809778","0.152720118838755","1"
"Big worries","2013","East Germany","1285","0.216612501391528","0.206301223055353","0.226923779727703","1"
"No worries","2013","West Germany","8821","0.382293045371805","0.376209496234077","0.388376594509533","3"
"No worries","2013","East Germany","1673","0.277132210657061","0.265928667985559","0.288335753328562","3"
"Some worries","2013","West Germany","11745","0.469435675303928","0.46318791090732","0.475683439700537","2"
"Some worries","2013","East Germany","3173","0.506255287951412","0.493740645448337","0.518769930454486","2"
"Big worries","2014","West Germany","3544","0.14617278929419","0.141450449602229","0.150895128986152","1"
"Big worries","2014","East Germany","1107","0.195308505881766","0.18492256797624","0.205694443787291","1"
"No worries","2014","West Germany","7913","0.395341555624337","0.388806034002606","0.401877077246068","3"
"No worries","2014","East Germany","1648","0.303917439587646","0.291867673260712","0.31596720591458","3"
"Some worries","2014","West Germany","10042","0.458485655081473","0.451825155273293","0.465146154889653","2"
"Some worries","2014","East Germany","2842","0.500774054530588","0.487675000862858","0.513873108198318","2"
"Big worries","2015","West Germany","3480","0.144019186239372","0.139312371962073","0.148726000516671","1"
"Big worries","2015","East Germany","941","0.169507147659051","0.159513804103507","0.179500491214595","1"
"No worries","2015","West Germany","7888","0.403495508221491","0.396918762029458","0.410072254413525","3"
"No worries","2015","East Germany","1685","0.324444238984721","0.311974725908283","0.33691375206116","3"
"Some worries","2015","West Germany","10008","0.452485305539137","0.44581286057388","0.459157750504393","2"
"Some worries","2015","East Germany","2789","0.506048613356227","0.492732205613677","0.519365021098778","2"
"Big worries","2016","West Germany","3915","0.137536068154635","0.133073258692596","0.141998877616674","1"
"Big worries","2016","East Germany","1085","0.164768346402196","0.155237598926989","0.174299093877403","1"
"No worries","2016","West Germany","8748","0.431100540979719","0.424683473352639","0.4375176086068","3"
"No worries","2016","East Germany","1891","0.345145161365864","0.332931102359043","0.357359220372686","3"
"Some worries","2016","West Germany","10216","0.431363390865646","0.424945850304142","0.437780931427149","2"
"Some worries","2016","East Germany","2844","0.49008649223194","0.47724335203505","0.50292963242883","2"
"Big worries","2017","West Germany","4654","0.143646028413513","0.139360943085996","0.147931113741029","1"
"Big worries","2017","East Germany","1201","0.172678733284156","0.163377875044664","0.181979591523648","1"
"No worries","2017","West Germany","9409","0.405256116199671","0.399257987417232","0.41125424498211","3"
"No worries","2017","East Germany","1933","0.321592359050762","0.310098530093714","0.333086188007809","3"
"Some worries","2017","West Germany","11672","0.451097855386816","0.445018341571262","0.45717736920237","2"
"Some worries","2017","East Germany","3210","0.505728907665082","0.493425993361938","0.518031821968227","2"
"Big worries","2018","West Germany","3320","0.0985190173528868","0.0947397674840136","0.10229826722176","1"
"Big worries","2018","East Germany","827","0.113926062294011","0.105956182307771","0.121895942280252","1"
"No worries","2018","West Germany","10169","0.478751891396924","0.472416918171857","0.48508686462199","3"
"No worries","2018","East Germany","2262","0.387014181315458","0.374796356039869","0.399232006591048","3"
"Some worries","2018","West Germany","10398","0.422729091250189","0.416464565622277","0.428993616878102","2"
"Some worries","2018","East Germany","3016","0.49905975639053","0.486517534109847","0.511601978671214","2"
"Big worries","2019","West Germany","3132","0.118843058074617","0.114701865754943","0.12298425039429","1"
"Big worries","2019","East Germany","869","0.138329164960259","0.129633901762659","0.14702442815786","1"
"No worries","2019","West Germany","9952","0.440996123358586","0.434642277822075","0.447349968895097","3"
"No worries","2019","East Germany","2196","0.36416375279116","0.35204449128083","0.376283014301489","3"
"Some worries","2019","West Germany","10373","0.440160818566797","0.433808252469287","0.446513384664308","2"
"Some worries","2019","East Germany","2991","0.497507082248581","0.484914355951358","0.510099808545804","2"
