"plh0033","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Big worries","1991","Mecklenburg-Western Pomerania","Urban Area","18","","",""
"Big worries","1991","Mecklenburg-Western Pomerania","Rural Area","186","0.446460750499887","0.398399725049321","0.494521775950453"
"Big worries","1991","Saxony","Urban Area","205","0.3260557809577","0.289157156639146","0.362954405276255"
"Big worries","1991","Saxony","Rural Area","195","0.317934341950095","0.280295067755937","0.355573616144253"
"Big worries","1991","Saxony-Anhalt","Urban Area","104","0.466182430040485","0.400412657961865","0.531952202119106"
"Big worries","1991","Saxony-Anhalt","Rural Area","213","0.347646971620419","0.308414068836282","0.386879874404556"
"Big worries","1991","Thuringia","Urban Area","68","0.359808523312163","0.291202881156152","0.428414165468175"
"Big worries","1991","Thuringia","Rural Area","193","0.404482026388595","0.360802866915604","0.448161185861586"
"Some worries","1991","Schleswig-Holstein","Urban Area","68","0.466542529250699","0.385060400707998","0.548024657793399"
"Some worries","1991","Schleswig-Holstein","Rural Area","65","0.426957857402043","0.347801054009719","0.506114660794367"
"Some worries","1991","Hamburg","Urban Area","63","0.386292496293848","0.310848106122593","0.461736886465104"
"Some worries","1991","Hamburg","Rural Area","","","",""
"Some worries","1991","Lower Saxony","Urban Area","213","0.386659380516877","0.34492323040488","0.428395530628874"
"Some worries","1991","Lower Saxony","Rural Area","186","0.366133090919441","0.321323070997859","0.410943110841023"
"Some worries","1991","Bremen","Urban Area","34","0.3206042642323","0.227727242729668","0.413481285734932"
"Some worries","1991","Bremen","Rural Area","","","",""
"Some worries","1991","North Rhine-Westphalia","Urban Area","1088","0.426237196332479","0.406742533599551","0.445731859065407"
"Some worries","1991","North Rhine-Westphalia","Rural Area","25","","",""
"Some worries","1991","Hesse","Urban Area","378","0.418800327410282","0.385052742461596","0.452547912358968"
"Some worries","1991","Hesse","Rural Area","62","0.41247467768342","0.329433567357893","0.495515788008947"
"Some worries","1991","Rhineland-Palatinate,Saarland","Urban Area","257","0.441329690261856","0.399680061170698","0.482979319353015"
"Some worries","1991","Rhineland-Palatinate,Saarland","Rural Area","54","0.460460214150661","0.37014457632726","0.550775851974063"
"Some worries","1991","Baden-Württemberg","Urban Area","686","0.428313662148999","0.403726796661244","0.452900527636754"
"Some worries","1991","Baden-Württemberg","Rural Area","104","0.440989414333763","0.377777634861197","0.504201193806328"
"Some worries","1991","Bavaria","Urban Area","398","0.452669532096936","0.418348696334132","0.48699036785974"
"Some worries","1991","Bavaria","Rural Area","389","0.468729807470473","0.433887733909733","0.503571881031213"
"Some worries","1991","Berlin","Urban Area","261","0.422563983078014","0.382739282077054","0.462388684078973"
"Some worries","1991","Berlin","Rural Area","","","",""
"Some worries","1991","Brandenburg","Urban Area","24","","",""
"Some worries","1991","Brandenburg","Rural Area","313","0.50000605702289","0.4609626398993","0.53904947414648"
"Some worries","1991","Mecklenburg-Western Pomerania","Urban Area","27","","",""
"Some worries","1991","Mecklenburg-Western Pomerania","Rural Area","184","0.438454129485637","0.390482786010315","0.486425472960959"
"Some worries","1991","Saxony","Urban Area","343","0.548812122933598","0.509643093946576","0.587981151920619"
"Some worries","1991","Saxony","Rural Area","327","0.542930493604686","0.502665960339534","0.583195026869839"
"Some worries","1991","Saxony-Anhalt","Urban Area","98","0.427896740214795","0.3626650465929","0.49312843383669"
"Some worries","1991","Saxony-Anhalt","Rural Area","301","0.543677809577062","0.502643562093197","0.584712057060926"
"Some worries","1991","Thuringia","Urban Area","98","0.497191613111989","0.425720208048607","0.568663018175372"
"Some worries","1991","Thuringia","Rural Area","254","0.502587680436527","0.458089586363607","0.547085774509447"
"No worries","1991","Schleswig-Holstein","Urban Area","65","0.461920428633111","0.380492444799063","0.54334841246716"
"No worries","1991","Schleswig-Holstein","Rural Area","60","0.41838969181391","0.339447533315867","0.497331850311953"
"No worries","1991","Hamburg","Urban Area","73","0.506538911528136","0.429071157973812","0.584006665082459"
"No worries","1991","Hamburg","Rural Area","","","",""
"No worries","1991","Lower Saxony","Urban Area","253","0.518410320031419","0.475587757547581","0.561232882515256"
"No worries","1991","Lower Saxony","Rural Area","202","0.503912058997559","0.457405595369052","0.550418522626065"
"No worries","1991","Bremen","Urban Area","42","0.485474794127072","0.38601469343786","0.584934894816284"
"No worries","1991","Bremen","Rural Area","","","",""
"No worries","1991","North Rhine-Westphalia","Urban Area","1036","0.466026394969914","0.446361618673978","0.485691171265849"
"No worries","1991","North Rhine-Westphalia","Rural Area","33","0.424556119832546","0.306202994636981","0.542909245028112"
"No worries","1991","Hesse","Urban Area","365","0.514000160875005","0.47981196349102","0.548188358258989"
"No worries","1991","Hesse","Rural Area","49","0.461020149861935","0.376933427330217","0.545106872393652"
"No worries","1991","Rhineland-Palatinate,Saarland","Urban Area","219","0.437763301498286","0.396150108564637","0.479376494431934"
"No worries","1991","Rhineland-Palatinate,Saarland","Rural Area","47","0.39349271622675","0.304972692954519","0.482012739498981"
"No worries","1991","Baden-Württemberg","Urban Area","658","0.459979608246387","0.435215786799397","0.484743429693378"
"No worries","1991","Baden-Württemberg","Rural Area","108","0.469949858845798","0.406408257281206","0.533491460410389"
"No worries","1991","Bavaria","Urban Area","331","0.459703874474877","0.425340372259504","0.49406737669025"
"No worries","1991","Bavaria","Rural Area","301","0.41945903590861","0.3850045166714","0.453913555145821"
"No worries","1991","Berlin","Urban Area","168","0.351590313277138","0.313095913851977","0.3900847127023"
"No worries","1991","Berlin","Rural Area","","","",""
"No worries","1991","Brandenburg","Urban Area","5","","",""
"No worries","1991","Brandenburg","Rural Area","46","0.0963645758227451","0.0733218874138914","0.119407264231599"
"No worries","1991","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"No worries","1991","Mecklenburg-Western Pomerania","Rural Area","41","0.115085120014476","0.0842328220872822","0.14593741794167"
"No worries","1991","Saxony","Urban Area","72","0.125132096108702","0.0990880864326533","0.151176105784751"
"No worries","1991","Saxony","Rural Area","66","0.139135164445219","0.111161757397074","0.167108571493363"
"No worries","1991","Saxony-Anhalt","Urban Area","19","","",""
"No worries","1991","Saxony-Anhalt","Rural Area","52","0.108675218802519","0.0830349173026942","0.134315520302345"
"No worries","1991","Thuringia","Urban Area","22","","",""
"No worries","1991","Thuringia","Rural Area","38","0.0929302931748778","0.0670912631295109","0.118769323220245"
"Big worries","1992","Schleswig-Holstein","Urban Area","14","","",""
"Big worries","1992","Schleswig-Holstein","Rural Area","12","","",""
"Big worries","1992","Hamburg","Urban Area","33","0.182869190807662","0.121617449458655","0.24412093215667"
"Big worries","1992","Hamburg","Rural Area","","","",""
"Big worries","1992","Lower Saxony","Urban Area","84","0.132894802613597","0.103462276781515","0.162327328445679"
"Big worries","1992","Lower Saxony","Rural Area","67","0.150319530665273","0.1172258853919","0.183413175938646"
"Big worries","1992","Bremen","Urban Area","22","","",""
"Big worries","1992","Bremen","Rural Area","","","",""
"Big worries","1992","North Rhine-Westphalia","Urban Area","414","0.138762090434186","0.125078979622575","0.152445201245797"
"Big worries","1992","North Rhine-Westphalia","Rural Area","12","","",""
"Big worries","1992","Hesse","Urban Area","95","0.0820684263036908","0.0631668167142393","0.100970035893142"
"Big worries","1992","Hesse","Rural Area","17","","",""
"Big worries","1992","Rhineland-Palatinate,Saarland","Urban Area","94","0.147639751667527","0.117938752581273","0.177340750753781"
"Big worries","1992","Rhineland-Palatinate,Saarland","Rural Area","14","","",""
"Big worries","1992","Baden-Württemberg","Urban Area","263","0.142577561485062","0.124977203388437","0.160177919581687"
"Big worries","1992","Baden-Württemberg","Rural Area","45","0.118945234118318","0.0774674891046992","0.160422979131937"
"Big worries","1992","Bavaria","Urban Area","118","0.110881732732967","0.0895337251863258","0.132229740279608"
"Big worries","1992","Bavaria","Rural Area","118","0.148121957129904","0.123522231341616","0.172721682918191"
"Big worries","1992","Berlin","Urban Area","138","0.212837508723948","0.179439816078812","0.246235201369083"
"Big worries","1992","Berlin","Rural Area","","","",""
"Big worries","1992","Brandenburg","Urban Area","14","","",""
"Big worries","1992","Brandenburg","Rural Area","215","0.351597807598595","0.312873203721553","0.390322411475637"
"Big worries","1992","Mecklenburg-Western Pomerania","Urban Area","21","","",""
"Big worries","1992","Mecklenburg-Western Pomerania","Rural Area","124","0.343030184552472","0.29371712270865","0.392343246396293"
"Big worries","1992","Saxony","Urban Area","168","0.272785401337755","0.236538077254847","0.309032725420663"
"Big worries","1992","Saxony","Rural Area","151","0.255858950169177","0.219292536675794","0.29242536366256"
"Big worries","1992","Saxony-Anhalt","Urban Area","120","0.470847961298728","0.407829157723287","0.533866764874169"
"Big worries","1992","Saxony-Anhalt","Rural Area","134","0.247108596480432","0.209892284267421","0.284324908693442"
"Big worries","1992","Thuringia","Urban Area","47","0.231161721414114","0.169229943371492","0.293093499456735"
"Big worries","1992","Thuringia","Rural Area","155","0.335255290832801","0.292756733749769","0.377753847915834"
"Some worries","1992","Schleswig-Holstein","Urban Area","66","0.487102276657858","0.403708428761961","0.570496124553756"
"Some worries","1992","Schleswig-Holstein","Rural Area","65","0.485402082445766","0.399156260464773","0.571647904426758"
"Some worries","1992","Hamburg","Urban Area","55","0.336349595541303","0.26148654632555","0.411212644757055"
"Some worries","1992","Hamburg","Rural Area","","","",""
"Some worries","1992","Lower Saxony","Urban Area","204","0.396040374556236","0.353635935183458","0.438444813929014"
"Some worries","1992","Lower Saxony","Rural Area","213","0.474974004129778","0.428732238508767","0.52121576975079"
"Some worries","1992","Bremen","Urban Area","41","0.388465892379182","0.289407014147981","0.487524770610383"
"Some worries","1992","Bremen","Rural Area","","","",""
"Some worries","1992","North Rhine-Westphalia","Urban Area","1158","0.466200117755993","0.446454838315826","0.48594539719616"
"Some worries","1992","North Rhine-Westphalia","Rural Area","21","","",""
"Some worries","1992","Hesse","Urban Area","366","0.429073011405385","0.394988155103914","0.463157867706857"
"Some worries","1992","Hesse","Rural Area","74","0.545349503508495","0.461663094484861","0.629035912532129"
"Some worries","1992","Rhineland-Palatinate,Saarland","Urban Area","266","0.456420396369164","0.414716953507437","0.498123839230891"
"Some worries","1992","Rhineland-Palatinate,Saarland","Rural Area","52","0.472553495544788","0.378829770492916","0.56627722059666"
"Some worries","1992","Baden-Württemberg","Urban Area","724","0.490383697018112","0.465219205543471","0.515548188492753"
"Some worries","1992","Baden-Württemberg","Rural Area","106","0.542508824662792","0.478677342852083","0.606340306473501"
"Some worries","1992","Bavaria","Urban Area","418","0.500254749686114","0.466259555436084","0.534249943936144"
"Some worries","1992","Bavaria","Rural Area","464","0.55526686175602","0.520853075551205","0.589680647960836"
"Some worries","1992","Berlin","Urban Area","298","0.494515843281584","0.453721113239239","0.535310573323928"
"Some worries","1992","Berlin","Rural Area","","","",""
"Some worries","1992","Brandenburg","Urban Area","38","0.516488936628137","0.394057816323283","0.63892005693299"
"Some worries","1992","Brandenburg","Rural Area","304","0.515798781458374","0.475267086788826","0.556330476127922"
"Some worries","1992","Mecklenburg-Western Pomerania","Urban Area","25","","",""
"Some worries","1992","Mecklenburg-Western Pomerania","Rural Area","192","0.527216042180526","0.475354101239449","0.579077983121604"
"Some worries","1992","Saxony","Urban Area","326","0.560114129859971","0.519717757703748","0.600510502016194"
"Some worries","1992","Saxony","Rural Area","316","0.560619672760444","0.519027759508477","0.60221158601241"
"Some worries","1992","Saxony-Anhalt","Urban Area","101","0.432768942968834","0.370216019199683","0.495321866737985"
"Some worries","1992","Saxony-Anhalt","Rural Area","309","0.601415283045495","0.5591707230059","0.643659843085091"
"Some worries","1992","Thuringia","Urban Area","110","0.638345711900863","0.567760638289473","0.708930785512254"
"Some worries","1992","Thuringia","Rural Area","282","0.586882798317552","0.542555501296184","0.631210095338919"
"No worries","1992","Schleswig-Holstein","Urban Area","58","0.415452498043784","0.333232182419803","0.497672813667766"
"No worries","1992","Schleswig-Holstein","Rural Area","52","0.447395438513041","0.361591693311354","0.533199183714729"
"No worries","1992","Hamburg","Urban Area","65","0.480781213651035","0.4016129136792","0.55994951362287"
"No worries","1992","Hamburg","Rural Area","","","",""
"No worries","1992","Lower Saxony","Urban Area","223","0.471064822830167","0.427785624910367","0.514344020749967"
"No worries","1992","Lower Saxony","Rural Area","168","0.374706465204948","0.329883906320615","0.419529024089281"
"No worries","1992","Bremen","Urban Area","30","0.370945912427144","0.272769783027469","0.46912204182682"
"No worries","1992","Bremen","Rural Area","","","",""
"No worries","1992","North Rhine-Westphalia","Urban Area","880","0.395037791809821","0.375688222480484","0.414387361139158"
"No worries","1992","North Rhine-Westphalia","Rural Area","32","0.417633568208784","0.297742375967368","0.537524760450201"
"No worries","1992","Hesse","Urban Area","349","0.488858562290924","0.454434054465429","0.523283070116418"
"No worries","1992","Hesse","Rural Area","45","0.366166891824242","0.285200341879386","0.447133441769098"
"No worries","1992","Rhineland-Palatinate,Saarland","Urban Area","188","0.395939851963309","0.354993754830587","0.436885949096031"
"No worries","1992","Rhineland-Palatinate,Saarland","Rural Area","43","0.416219483950611","0.323681327478397","0.508757640422826"
"No worries","1992","Baden-Württemberg","Urban Area","529","0.367038741496826","0.342775824725308","0.391301658268345"
"No worries","1992","Baden-Württemberg","Rural Area","83","0.33854594121889","0.277914371658557","0.399177510779223"
"No worries","1992","Bavaria","Urban Area","295","0.38886351758092","0.355718726614989","0.42200830854685"
"No worries","1992","Bavaria","Rural Area","219","0.296611181114076","0.26497942362829","0.328242938599862"
"No worries","1992","Berlin","Urban Area","141","0.292646647994469","0.255523040743589","0.329770255245348"
"No worries","1992","Berlin","Rural Area","","","",""
"No worries","1992","Brandenburg","Urban Area","12","","",""
"No worries","1992","Brandenburg","Rural Area","65","0.132603410943031","0.105097383609546","0.160109438276516"
"No worries","1992","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"No worries","1992","Mecklenburg-Western Pomerania","Rural Area","40","0.129753773267002","0.0948474453246532","0.164660101209351"
"No worries","1992","Saxony","Urban Area","86","0.167100468802274","0.136739247512024","0.197461690092523"
"No worries","1992","Saxony","Rural Area","80","0.183521377070379","0.151082174719827","0.215960579420931"
"No worries","1992","Saxony-Anhalt","Urban Area","20","","",""
"No worries","1992","Saxony-Anhalt","Rural Area","73","0.151476120474073","0.120542741555123","0.182409499393023"
"No worries","1992","Thuringia","Urban Area","21","","",""
"No worries","1992","Thuringia","Rural Area","37","0.0778619108496467","0.0537395711212207","0.101984250578073"
"Big worries","1993","Schleswig-Holstein","Urban Area","19","","",""
"Big worries","1993","Schleswig-Holstein","Rural Area","17","","",""
"Big worries","1993","Hamburg","Urban Area","13","","",""
"Big worries","1993","Hamburg","Rural Area","","","",""
"Big worries","1993","Lower Saxony","Urban Area","99","0.154464763688775","0.123402937387287","0.185526589990262"
"Big worries","1993","Lower Saxony","Rural Area","71","0.141859310533081","0.109905436276523","0.173813184789639"
"Big worries","1993","Bremen","Urban Area","17","","",""
"Big worries","1993","Bremen","Rural Area","","","",""
"Big worries","1993","North Rhine-Westphalia","Urban Area","470","0.15104457779652","0.136833166656543","0.165255988936497"
"Big worries","1993","North Rhine-Westphalia","Rural Area","6","","",""
"Big worries","1993","Hesse","Urban Area","100","0.106541055681351","0.0851347144714124","0.127947396891289"
"Big worries","1993","Hesse","Rural Area","30","0.163814663721008","0.101149907745995","0.22647941969602"
"Big worries","1993","Rhineland-Palatinate,Saarland","Urban Area","84","0.158626471719886","0.127553478901787","0.189699464537986"
"Big worries","1993","Rhineland-Palatinate,Saarland","Rural Area","13","","",""
"Big worries","1993","Baden-Württemberg","Urban Area","308","0.162329831340382","0.143918615681351","0.180741046999413"
"Big worries","1993","Baden-Württemberg","Rural Area","51","0.165222185248203","0.117840367293511","0.212604003202895"
"Big worries","1993","Bavaria","Urban Area","127","0.12403348697126","0.101458923097372","0.146608050845148"
"Big worries","1993","Bavaria","Rural Area","126","0.149405457407032","0.124515193064241","0.174295721749824"
"Big worries","1993","Berlin","Urban Area","138","0.214047075594858","0.180551321022255","0.247542830167462"
"Big worries","1993","Berlin","Rural Area","","","",""
"Big worries","1993","Brandenburg","Urban Area","12","","",""
"Big worries","1993","Brandenburg","Rural Area","161","0.266165561687691","0.229723843691401","0.302607279683981"
"Big worries","1993","Mecklenburg-Western Pomerania","Urban Area","16","","",""
"Big worries","1993","Mecklenburg-Western Pomerania","Rural Area","98","0.259575250733561","0.21384191884879","0.305308582618332"
"Big worries","1993","Saxony","Urban Area","173","0.307456811787271","0.269608585852176","0.345305037722366"
"Big worries","1993","Saxony","Rural Area","126","0.213674839037704","0.179261436153715","0.248088241921693"
"Big worries","1993","Saxony-Anhalt","Urban Area","104","0.507401334678773","0.443751638341057","0.571051031016489"
"Big worries","1993","Saxony-Anhalt","Rural Area","137","0.264364491796426","0.225825797048673","0.302903186544179"
"Big worries","1993","Thuringia","Urban Area","38","0.195347440095973","0.137588812627278","0.253106067564669"
"Big worries","1993","Thuringia","Rural Area","134","0.278898535571562","0.238779657627516","0.319017413515608"
"Some worries","1993","Schleswig-Holstein","Urban Area","79","0.529133497617659","0.448167403498066","0.610099591737252"
"Some worries","1993","Schleswig-Holstein","Rural Area","72","0.553323985817486","0.470075973683054","0.636571997951918"
"Some worries","1993","Hamburg","Urban Area","65","0.448456868556155","0.366367178675609","0.5305465584367"
"Some worries","1993","Hamburg","Rural Area","","","",""
"Some worries","1993","Lower Saxony","Urban Area","244","0.45969350653981","0.416858316575159","0.502528696504462"
"Some worries","1993","Lower Saxony","Rural Area","213","0.467968752596845","0.422271262261487","0.513666242932202"
"Some worries","1993","Bremen","Urban Area","36","0.362214407660355","0.264529644156182","0.459899171164529"
"Some worries","1993","Bremen","Rural Area","","","",""
"Some worries","1993","North Rhine-Westphalia","Urban Area","1171","0.480157372133413","0.460329781845279","0.499984962421546"
"Some worries","1993","North Rhine-Westphalia","Rural Area","29","","",""
"Some worries","1993","Hesse","Urban Area","391","0.466540516300099","0.431927292667355","0.501153739932843"
"Some worries","1993","Hesse","Rural Area","68","0.539575032319337","0.45518307732989","0.623966987308784"
"Some worries","1993","Rhineland-Palatinate,Saarland","Urban Area","270","0.476896868737276","0.434414695483161","0.51937904199139"
"Some worries","1993","Rhineland-Palatinate,Saarland","Rural Area","49","0.460295294670759","0.366294270982742","0.554296318358777"
"Some worries","1993","Baden-Württemberg","Urban Area","782","0.510233849594507","0.485274929643812","0.535192769545202"
"Some worries","1993","Baden-Württemberg","Rural Area","118","0.506647772503773","0.442862016826501","0.570433528181045"
"Some worries","1993","Bavaria","Urban Area","401","0.459649663625437","0.425518010247088","0.493781317003786"
"Some worries","1993","Bavaria","Rural Area","476","0.587848575690878","0.553481219827055","0.622215931554701"
"Some worries","1993","Berlin","Urban Area","300","0.509934585349065","0.46911006315755","0.550759107540579"
"Some worries","1993","Berlin","Rural Area","","","",""
"Some worries","1993","Brandenburg","Urban Area","38","0.59145002048817","0.47101862294483","0.71188141803151"
"Some worries","1993","Brandenburg","Rural Area","311","0.54289842819488","0.501822298486064","0.583974557903696"
"Some worries","1993","Mecklenburg-Western Pomerania","Urban Area","29","","",""
"Some worries","1993","Mecklenburg-Western Pomerania","Rural Area","217","0.599522858740044","0.548407374701298","0.65063834277879"
"Some worries","1993","Saxony","Urban Area","286","0.49108925709595","0.450084800283827","0.532093713908072"
"Some worries","1993","Saxony","Rural Area","306","0.565992854954172","0.524382276433906","0.607603433474437"
"Some worries","1993","Saxony-Anhalt","Urban Area","115","0.422759630387934","0.359867106870834","0.485652153905034"
"Some worries","1993","Saxony-Anhalt","Rural Area","287","0.548468234269334","0.504978776522077","0.591957692016591"
"Some worries","1993","Thuringia","Urban Area","111","0.600323138992199","0.528962973570947","0.67168330441345"
"Some worries","1993","Thuringia","Rural Area","277","0.560055089588117","0.515649054740301","0.604461124435933"
"No worries","1993","Schleswig-Holstein","Urban Area","48","0.367374226276377","0.289175541976894","0.445572910575861"
"No worries","1993","Schleswig-Holstein","Rural Area","48","0.338071866419775","0.258858632652226","0.417285100187324"
"No worries","1993","Hamburg","Urban Area","63","0.472477785094145","0.390073535630884","0.554882034557407"
"No worries","1993","Hamburg","Rural Area","","","",""
"No worries","1993","Lower Saxony","Urban Area","177","0.385841729771415","0.344001778567215","0.427681680975615"
"No worries","1993","Lower Saxony","Rural Area","174","0.390171936870074","0.345498736143393","0.434845137596755"
"No worries","1993","Bremen","Urban Area","40","0.431797656944927","0.331128074426893","0.532467239462961"
"No worries","1993","Bremen","Rural Area","","","",""
"No worries","1993","North Rhine-Westphalia","Urban Area","798","0.368798050070067","0.349650171490877","0.387945928649257"
"No worries","1993","North Rhine-Westphalia","Rural Area","28","","",""
"No worries","1993","Hesse","Urban Area","307","0.42691842801855","0.392600005416263","0.461236850620837"
"No worries","1993","Hesse","Rural Area","36","0.296610303959655","0.219273395028199","0.373947212891111"
"No worries","1993","Rhineland-Palatinate,Saarland","Urban Area","177","0.364476659542838","0.323541032789162","0.405412286296515"
"No worries","1993","Rhineland-Palatinate,Saarland","Rural Area","46","0.445277987941008","0.351545633448605","0.539010342433411"
"No worries","1993","Baden-Württemberg","Urban Area","451","0.327436319065111","0.304006070170217","0.350866567960006"
"No worries","1993","Baden-Württemberg","Rural Area","67","0.328130042248024","0.268225783594946","0.388034300901102"
"No worries","1993","Bavaria","Urban Area","291","0.416316849403302","0.382556517115782","0.450077181690823"
"No worries","1993","Bavaria","Rural Area","186","0.262745966902089","0.232016035556632","0.293475898247546"
"No worries","1993","Berlin","Urban Area","138","0.276018339056077","0.239511889209164","0.31252478890299"
"No worries","1993","Berlin","Rural Area","","","",""
"No worries","1993","Brandenburg","Urban Area","14","","",""
"No worries","1993","Brandenburg","Rural Area","93","0.190936010117429","0.158527488174006","0.223344532060853"
"No worries","1993","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"No worries","1993","Mecklenburg-Western Pomerania","Rural Area","38","0.140901890526395","0.10460741457446","0.177196366478329"
"No worries","1993","Saxony","Urban Area","112","0.201453931116779","0.168556052172197","0.234351810061362"
"No worries","1993","Saxony","Rural Area","113","0.220332306008124","0.185535154069858","0.255129457946391"
"No worries","1993","Saxony-Anhalt","Urban Area","18","","",""
"No worries","1993","Saxony-Anhalt","Rural Area","79","0.18716727393424","0.153080990859272","0.221253557009208"
"No worries","1993","Thuringia","Urban Area","32","0.204329420911828","0.145588479081051","0.263070362742605"
"No worries","1993","Thuringia","Rural Area","69","0.161046374840321","0.128163337436525","0.193929412244116"
"Big worries","1994","Schleswig-Holstein","Urban Area","30","0.175732462664346","0.112912361664108","0.238552563664583"
"Big worries","1994","Schleswig-Holstein","Rural Area","30","0.226028658060254","0.157950423742429","0.294106892378079"
"Big worries","1994","Hamburg","Urban Area","23","","",""
"Big worries","1994","Hamburg","Rural Area","","","",""
"Big worries","1994","Lower Saxony","Urban Area","102","0.193576076691258","0.159584449463112","0.227567703919403"
"Big worries","1994","Lower Saxony","Rural Area","74","0.152784613732811","0.119281670970171","0.18628755649545"
"Big worries","1994","Bremen","Urban Area","28","","",""
"Big worries","1994","Bremen","Rural Area","","","",""
"Big worries","1994","North Rhine-Westphalia","Urban Area","521","0.172579539926912","0.157432907568722","0.187726172285102"
"Big worries","1994","North Rhine-Westphalia","Rural Area","7","","",""
"Big worries","1994","Hesse","Urban Area","131","0.146521700042935","0.121986259428021","0.171057140657849"
"Big worries","1994","Hesse","Rural Area","27","","",""
"Big worries","1994","Rhineland-Palatinate,Saarland","Urban Area","101","0.157292024838834","0.125999664486474","0.188584385191194"
"Big worries","1994","Rhineland-Palatinate,Saarland","Rural Area","22","","",""
"Big worries","1994","Baden-Württemberg","Urban Area","319","0.160484217659459","0.142025573345675","0.178942861973242"
"Big worries","1994","Baden-Württemberg","Rural Area","47","0.173665471994859","0.123262874940625","0.224068069049093"
"Big worries","1994","Bavaria","Urban Area","135","0.148971620702815","0.124344473228778","0.173598768176852"
"Big worries","1994","Bavaria","Rural Area","144","0.195938520836099","0.168101220508606","0.223775821163591"
"Big worries","1994","Berlin","Urban Area","136","0.236172305501048","0.200740707726182","0.271603903275914"
"Big worries","1994","Berlin","Rural Area","","","",""
"Big worries","1994","Brandenburg","Urban Area","9","","",""
"Big worries","1994","Brandenburg","Rural Area","162","0.264422053333046","0.227530655975263","0.301313450690829"
"Big worries","1994","Mecklenburg-Western Pomerania","Urban Area","25","","",""
"Big worries","1994","Mecklenburg-Western Pomerania","Rural Area","98","0.268601648216179","0.222364391031213","0.314838905401146"
"Big worries","1994","Saxony","Urban Area","139","0.23031091556188","0.196192796325486","0.264429034798275"
"Big worries","1994","Saxony","Rural Area","132","0.235238941690164","0.199629322356816","0.270848561023511"
"Big worries","1994","Saxony-Anhalt","Urban Area","65","0.284242559859854","0.223668626181671","0.344816493538036"
"Big worries","1994","Saxony-Anhalt","Rural Area","119","0.224972415784933","0.188075611250668","0.261869220319198"
"Big worries","1994","Thuringia","Urban Area","47","0.235268647537699","0.174956087030973","0.295581208044425"
"Big worries","1994","Thuringia","Rural Area","139","0.290250450113482","0.249304014205086","0.331196886021879"
"Some worries","1994","Schleswig-Holstein","Urban Area","64","0.490158842518257","0.40764545799867","0.572672227037843"
"Some worries","1994","Schleswig-Holstein","Rural Area","63","0.45561116491409","0.374549433859523","0.536672895968657"
"Some worries","1994","Hamburg","Urban Area","72","0.49463169085474","0.411515494164678","0.577747887544802"
"Some worries","1994","Hamburg","Rural Area","","","",""
"Some worries","1994","Lower Saxony","Urban Area","241","0.443200907885401","0.400462927834429","0.485938887936373"
"Some worries","1994","Lower Saxony","Rural Area","224","0.4702187263473","0.423741041171501","0.5166964115231"
"Some worries","1994","Bremen","Urban Area","30","0.318251150218344","0.220373020390141","0.416129280046547"
"Some worries","1994","Bremen","Rural Area","","","",""
"Some worries","1994","North Rhine-Westphalia","Urban Area","1175","0.494245315037449","0.474205230886706","0.514285399188193"
"Some worries","1994","North Rhine-Westphalia","Rural Area","35","0.653902092429863","0.535486716889476","0.772317467970251"
"Some worries","1994","Hesse","Urban Area","420","0.49939284220966","0.464701881308576","0.534083803110743"
"Some worries","1994","Hesse","Rural Area","59","0.464516566183444","0.376377355159036","0.552655777207852"
"Some worries","1994","Rhineland-Palatinate,Saarland","Urban Area","263","0.511151820468524","0.468187457565","0.554116183372048"
"Some worries","1994","Rhineland-Palatinate,Saarland","Rural Area","64","0.541622642296803","0.448929717528319","0.634315567065287"
"Some worries","1994","Baden-Württemberg","Urban Area","753","0.500100497704287","0.474956217968983","0.525244777439592"
"Some worries","1994","Baden-Württemberg","Rural Area","111","0.508265682406576","0.44174926085482","0.574782103958331"
"Some worries","1994","Bavaria","Urban Area","407","0.491274542477134","0.456696995197107","0.525852089757162"
"Some worries","1994","Bavaria","Rural Area","450","0.552613002920628","0.517741167795913","0.587484838045343"
"Some worries","1994","Berlin","Urban Area","300","0.519633951613151","0.477955318839051","0.561312584387252"
"Some worries","1994","Berlin","Rural Area","","","",""
"Some worries","1994","Brandenburg","Urban Area","44","0.718911702921829","0.603222386978065","0.834601018865594"
"Some worries","1994","Brandenburg","Rural Area","314","0.556824023164976","0.515270389567073","0.598377656762878"
"Some worries","1994","Mecklenburg-Western Pomerania","Urban Area","28","","",""
"Some worries","1994","Mecklenburg-Western Pomerania","Rural Area","210","0.56662125418707","0.514927154848734","0.618315353525406"
"Some worries","1994","Saxony","Urban Area","342","0.56470519721524","0.524528633283879","0.604881761146602"
"Some worries","1994","Saxony","Rural Area","325","0.574736953618906","0.533230729795129","0.616243177442683"
"Some worries","1994","Saxony-Anhalt","Urban Area","125","0.561241165306189","0.494599477869631","0.627882852742747"
"Some worries","1994","Saxony-Anhalt","Rural Area","302","0.584526231605718","0.540981126113729","0.628071337097708"
"Some worries","1994","Thuringia","Urban Area","111","0.581772415769455","0.511634284575953","0.651910546962957"
"Some worries","1994","Thuringia","Rural Area","283","0.585231072423218","0.540783925684951","0.629678219161484"
