"plh0189","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Tends to agree","1996","Saxony","Single parent ","11","","",""
"Tends to agree","1996","Saxony","Couple + C. LE 16 ","17","","",""
"Tends to agree","1996","Saxony","Couple + C. GT 16 ","20","","",""
"Tends to agree","1996","Saxony","Couple + C. LE and GT 16","9","","",""
"Tends to agree","1996","Saxony-Anhalt","1-pers.-HH","18","","",""
"Tends to agree","1996","Saxony-Anhalt","(Married) couple without C. ","23","","",""
"Tends to agree","1996","Saxony-Anhalt","Single parent ","3","","",""
"Tends to agree","1996","Saxony-Anhalt","Couple + C. LE 16 ","19","","",""
"Tends to agree","1996","Saxony-Anhalt","Couple + C. GT 16 ","17","","",""
"Tends to agree","1996","Saxony-Anhalt","Couple + C. LE and GT 16","9","","",""
"Tends to agree","1996","Thuringia","1-pers.-HH","10","","",""
"Tends to agree","1996","Thuringia","(Married) couple without C. ","19","","",""
"Tends to agree","1996","Thuringia","Single parent ","6","","",""
"Tends to agree","1996","Thuringia","Couple + C. LE 16 ","11","","",""
"Tends to agree","1996","Thuringia","Couple + C. GT 16 ","6","","",""
"Tends to agree","1996","Thuringia","Couple + C. LE and GT 16","8","","",""
"Rather not true","1996","Schleswig-Holstein","1-pers.-HH","16","","",""
"Rather not true","1996","Schleswig-Holstein","(Married) couple without C. ","23","","",""
"Rather not true","1996","Schleswig-Holstein","Single parent ","3","","",""
"Rather not true","1996","Schleswig-Holstein","Couple + C. LE 16 ","20","","",""
"Rather not true","1996","Schleswig-Holstein","Couple + C. GT 16 ","16","","",""
"Rather not true","1996","Schleswig-Holstein","Couple + C. LE and GT 16","7","","",""
"Rather not true","1996","Hamburg","1-pers.-HH","22","","",""
"Rather not true","1996","Hamburg","(Married) couple without C. ","4","","",""
"Rather not true","1996","Hamburg","Single parent ","3","","",""
"Rather not true","1996","Hamburg","Couple + C. LE 16 ","8","","",""
"Rather not true","1996","Hamburg","Couple + C. GT 16 ","3","","",""
"Rather not true","1996","Hamburg","Couple + C. LE and GT 16","3","","",""
"Rather not true","1996","Lower Saxony","1-pers.-HH","36","0.328114133886365","0.244106705595964","0.412121562176765"
"Rather not true","1996","Lower Saxony","(Married) couple without C. ","75","0.251944270424744","0.20298174167777","0.300906799171718"
"Rather not true","1996","Lower Saxony","Single parent ","18","","",""
"Rather not true","1996","Lower Saxony","Couple + C. LE 16 ","79","0.392060168034957","0.329238312613417","0.454882023456496"
"Rather not true","1996","Lower Saxony","Couple + C. GT 16 ","51","0.296618512927376","0.229136760763384","0.364100265091368"
"Rather not true","1996","Lower Saxony","Couple + C. LE and GT 16","13","","",""
"Rather not true","1996","Bremen","1-pers.-HH","5","","",""
"Rather not true","1996","Bremen","(Married) couple without C. ","11","","",""
"Rather not true","1996","Bremen","Single parent ","3","","",""
"Rather not true","1996","Bremen","Couple + C. LE 16 ","1","","",""
"Rather not true","1996","Bremen","Couple + C. GT 16 ","4","","",""
"Rather not true","1996","Bremen","Couple + C. LE and GT 16","","","",""
"Rather not true","1996","North Rhine-Westphalia","1-pers.-HH","100","0.354367293686323","0.30005982802716","0.408674759345486"
"Rather not true","1996","North Rhine-Westphalia","(Married) couple without C. ","200","0.314809189132699","0.279132293157143","0.350486085108255"
"Rather not true","1996","North Rhine-Westphalia","Single parent ","40","0.285541182823159","0.211251775077114","0.359830590569204"
"Rather not true","1996","North Rhine-Westphalia","Couple + C. LE 16 ","181","0.303800499389931","0.267123760188549","0.340477238591313"
"Rather not true","1996","North Rhine-Westphalia","Couple + C. GT 16 ","147","0.316854806962117","0.274837879018732","0.358871734905501"
"Rather not true","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","68","0.291384452578952","0.236880124963176","0.345888780194727"
"Rather not true","1996","Hesse","1-pers.-HH","36","0.339717123078336","0.247805223618399","0.431629022538274"
"Rather not true","1996","Hesse","(Married) couple without C. ","99","0.367671219435803","0.311789936674707","0.423552502196899"
"Rather not true","1996","Hesse","Single parent ","11","","",""
"Rather not true","1996","Hesse","Couple + C. LE 16 ","48","0.280704228449982","0.220501047954168","0.340907408945796"
"Rather not true","1996","Hesse","Couple + C. GT 16 ","51","0.32699666309688","0.255417537611822","0.398575788581938"
"Rather not true","1996","Hesse","Couple + C. LE and GT 16","21","","",""
"Rather not true","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","16","","",""
"Rather not true","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","56","0.339813959492893","0.272991383610307","0.406636535375479"
"Rather not true","1996","Rhineland-Palatinate,Saarland","Single parent ","21","","",""
"Rather not true","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","57","0.401782690694899","0.328515596672225","0.475049784717573"
"Rather not true","1996","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","31","0.240710336736296","0.167501491390722","0.313919182081869"
"Rather not true","1996","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","13","","",""
"Rather not true","1996","Baden-Württemberg","1-pers.-HH","50","0.276389123249218","0.211238013026666","0.34154023347177"
"Rather not true","1996","Baden-Württemberg","(Married) couple without C. ","145","0.329708400322783","0.284369606756552","0.375047193889015"
"Rather not true","1996","Baden-Württemberg","Single parent ","24","","",""
"Rather not true","1996","Baden-Württemberg","Couple + C. LE 16 ","149","0.356534945026262","0.309119635269763","0.403950254782761"
"Rather not true","1996","Baden-Württemberg","Couple + C. GT 16 ","138","0.473545704409165","0.418053856915833","0.529037551902496"
"Rather not true","1996","Baden-Württemberg","Couple + C. LE and GT 16","71","0.319117644536477","0.256518306878301","0.381716982194652"
"Rather not true","1996","Bavaria","1-pers.-HH","61","0.30495787982532","0.24115231096319","0.368763448687451"
"Rather not true","1996","Bavaria","(Married) couple without C. ","134","0.295205839571771","0.252873303970598","0.337538375172944"
"Rather not true","1996","Bavaria","Single parent ","31","0.350410494080106","0.245863596515374","0.454957391644839"
"Rather not true","1996","Bavaria","Couple + C. LE 16 ","124","0.348103678150948","0.301652045822006","0.394555310479891"
"Rather not true","1996","Bavaria","Couple + C. GT 16 ","114","0.35904989773113","0.305387704652112","0.412712090810148"
"Rather not true","1996","Bavaria","Couple + C. LE and GT 16","43","0.294518208472094","0.219280161387971","0.369756255556218"
"Rather not true","1996","Berlin","1-pers.-HH","35","0.37063309432288","0.274019881754067","0.467246306891694"
"Rather not true","1996","Berlin","(Married) couple without C. ","39","0.285268735582572","0.211260755549268","0.359276715615876"
"Rather not true","1996","Berlin","Single parent ","18","","",""
"Rather not true","1996","Berlin","Couple + C. LE 16 ","59","0.436781128588609","0.356051190027334","0.517511067149883"
"Rather not true","1996","Berlin","Couple + C. GT 16 ","28","","",""
"Rather not true","1996","Berlin","Couple + C. LE and GT 16","5","","",""
"Rather not true","1996","Brandenburg","1-pers.-HH","18","","",""
"Rather not true","1996","Brandenburg","(Married) couple without C. ","48","0.292992492334382","0.223963725614266","0.362021259054497"
"Rather not true","1996","Brandenburg","Single parent ","14","","",""
"Rather not true","1996","Brandenburg","Couple + C. LE 16 ","37","0.324508966408326","0.237015647042704","0.412002285773948"
"Rather not true","1996","Brandenburg","Couple + C. GT 16 ","40","0.439855052479624","0.338973531663663","0.540736573295585"
"Rather not true","1996","Brandenburg","Couple + C. LE and GT 16","39","0.441340526257989","0.335780590707176","0.546900461808802"
"Rather not true","1996","Mecklenburg-Western Pomerania","1-pers.-HH","14","","",""
"Rather not true","1996","Mecklenburg-Western Pomerania","(Married) couple without C. ","26","","",""
"Rather not true","1996","Mecklenburg-Western Pomerania","Single parent ","7","","",""
"Rather not true","1996","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","40","0.430589547825679","0.327134612362623","0.534044483288735"
"Rather not true","1996","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","33","0.354628122099331","0.253518969610387","0.455737274588275"
"Rather not true","1996","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","14","","",""
"Rather not true","1996","Saxony","1-pers.-HH","27","","",""
"Rather not true","1996","Saxony","(Married) couple without C. ","113","0.337306871445716","0.286450206462507","0.388163536428925"
"Rather not true","1996","Saxony","Single parent ","18","","",""
"Rather not true","1996","Saxony","Couple + C. LE 16 ","101","0.431914901096859","0.370877838785315","0.492951963408404"
"Rather not true","1996","Saxony","Couple + C. GT 16 ","72","0.376910446938134","0.308892251170273","0.444928642705996"
"Rather not true","1996","Saxony","Couple + C. LE and GT 16","56","0.473913732418373","0.383048607950585","0.56477885688616"
"Rather not true","1996","Saxony-Anhalt","1-pers.-HH","19","","",""
"Rather not true","1996","Saxony-Anhalt","(Married) couple without C. ","77","0.368640288803081","0.301442446667121","0.435838130939041"
"Rather not true","1996","Saxony-Anhalt","Single parent ","6","","",""
"Rather not true","1996","Saxony-Anhalt","Couple + C. LE 16 ","38","0.285787930683132","0.214663668152432","0.356912193213833"
"Rather not true","1996","Saxony-Anhalt","Couple + C. GT 16 ","54","0.387221534221704","0.305949702895557","0.468493365547851"
"Rather not true","1996","Saxony-Anhalt","Couple + C. LE and GT 16","28","","",""
"Rather not true","1996","Thuringia","1-pers.-HH","21","","",""
"Rather not true","1996","Thuringia","(Married) couple without C. ","56","0.305343355071652","0.236314706703325","0.374372003439978"
"Rather not true","1996","Thuringia","Single parent ","16","","",""
"Rather not true","1996","Thuringia","Couple + C. LE 16 ","47","0.314621179250434","0.23770045044606","0.391541908054808"
"Rather not true","1996","Thuringia","Couple + C. GT 16 ","51","0.389440843565657","0.304965935235922","0.473915751895392"
"Rather not true","1996","Thuringia","Couple + C. LE and GT 16","32","0.36497803108725","0.260136508690821","0.469819553483679"
"Totally disagree","1996","Schleswig-Holstein","1-pers.-HH","13","","",""
"Totally disagree","1996","Schleswig-Holstein","(Married) couple without C. ","48","0.567346085001252","0.461395636831132","0.673296533171372"
"Totally disagree","1996","Schleswig-Holstein","Single parent ","3","","",""
"Totally disagree","1996","Schleswig-Holstein","Couple + C. LE 16 ","33","0.520870425056077","0.396521056202673","0.64521979390948"
"Totally disagree","1996","Schleswig-Holstein","Couple + C. GT 16 ","22","","",""
"Totally disagree","1996","Schleswig-Holstein","Couple + C. LE and GT 16","13","","",""
"Totally disagree","1996","Hamburg","1-pers.-HH","8","","",""
"Totally disagree","1996","Hamburg","(Married) couple without C. ","26","","",""
"Totally disagree","1996","Hamburg","Single parent ","1","","",""
"Totally disagree","1996","Hamburg","Couple + C. LE 16 ","13","","",""
"Totally disagree","1996","Hamburg","Couple + C. GT 16 ","7","","",""
"Totally disagree","1996","Hamburg","Couple + C. LE and GT 16","5","","",""
"Totally disagree","1996","Lower Saxony","1-pers.-HH","36","0.261748498344746","0.183097953245869","0.340399043443624"
"Totally disagree","1996","Lower Saxony","(Married) couple without C. ","176","0.542143591543831","0.485952634064905","0.598334549022758"
"Totally disagree","1996","Lower Saxony","Single parent ","19","","",""
"Totally disagree","1996","Lower Saxony","Couple + C. LE 16 ","123","0.463497075636218","0.399329793529826","0.52766435774261"
"Totally disagree","1996","Lower Saxony","Couple + C. GT 16 ","96","0.507344379227879","0.433483426585396","0.581205331870362"
"Totally disagree","1996","Lower Saxony","Couple + C. LE and GT 16","54","0.620324016292447","0.513307599239139","0.727340433345755"
"Totally disagree","1996","Bremen","1-pers.-HH","7","","",""
"Totally disagree","1996","Bremen","(Married) couple without C. ","17","","",""
"Totally disagree","1996","Bremen","Single parent ","","","",""
"Totally disagree","1996","Bremen","Couple + C. LE 16 ","8","","",""
"Totally disagree","1996","Bremen","Couple + C. GT 16 ","16","","",""
"Totally disagree","1996","Bremen","Couple + C. LE and GT 16","","","",""
"Totally disagree","1996","North Rhine-Westphalia","1-pers.-HH","92","0.305308185836838","0.253019795325699","0.357596576347977"
"Totally disagree","1996","North Rhine-Westphalia","(Married) couple without C. ","354","0.51249696823642","0.474100444449085","0.550893492023755"
"Totally disagree","1996","North Rhine-Westphalia","Single parent ","58","0.417392858439231","0.336284739791767","0.498500977086695"
"Totally disagree","1996","North Rhine-Westphalia","Couple + C. LE 16 ","333","0.567738723403705","0.528231451077212","0.607245995730198"
"Totally disagree","1996","North Rhine-Westphalia","Couple + C. GT 16 ","247","0.523273450607895","0.478167207411895","0.568379693803896"
"Totally disagree","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","154","0.534033561221791","0.474198732149656","0.593868390293926"
"Totally disagree","1996","Hesse","1-pers.-HH","28","","",""
"Totally disagree","1996","Hesse","(Married) couple without C. ","155","0.526489702964295","0.46862353421978","0.58435587170881"
"Totally disagree","1996","Hesse","Single parent ","12","","",""
"Totally disagree","1996","Hesse","Couple + C. LE 16 ","141","0.600973205813692","0.535363243447728","0.666583168179656"
"Totally disagree","1996","Hesse","Couple + C. GT 16 ","90","0.504292074551152","0.428003390844156","0.580580758258147"
"Totally disagree","1996","Hesse","Couple + C. LE and GT 16","45","0.626202265289108","0.5103548524356","0.742049678142616"
"Totally disagree","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","17","","",""
"Totally disagree","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","121","0.575699507704043","0.505972001436984","0.645427013971102"
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Single parent ","12","","",""
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","98","0.486518338613957","0.411822579726173","0.561214097501741"
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","78","0.602869200669766","0.519079473410724","0.686658927928807"
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","16","","",""
"Totally disagree","1996","Baden-Württemberg","1-pers.-HH","54","0.277098833331071","0.211896128061625","0.342301538600517"
"Totally disagree","1996","Baden-Württemberg","(Married) couple without C. ","196","0.500275912020493","0.452054157997054","0.548497666043932"
"Totally disagree","1996","Baden-Württemberg","Single parent ","33","0.384588836468532","0.278642339065937","0.490535333871126"
"Totally disagree","1996","Baden-Württemberg","Couple + C. LE 16 ","190","0.503183883218231","0.453688321577542","0.55267944485892"
"Totally disagree","1996","Baden-Württemberg","Couple + C. GT 16 ","107","0.32468198531168","0.272640322983065","0.376723647640295"
"Totally disagree","1996","Baden-Württemberg","Couple + C. LE and GT 16","95","0.36993531507042","0.305099682187163","0.434770947953677"
"Totally disagree","1996","Bavaria","1-pers.-HH","52","0.192053077601174","0.137460305901838","0.24664584930051"
"Totally disagree","1996","Bavaria","(Married) couple without C. ","246","0.518836624301175","0.472466073377965","0.565207175224386"
"Totally disagree","1996","Bavaria","Single parent ","18","","",""
"Totally disagree","1996","Bavaria","Couple + C. LE 16 ","229","0.521396061501026","0.472684795645641","0.57010732735641"
"Totally disagree","1996","Bavaria","Couple + C. GT 16 ","143","0.453697548516441","0.398007359196532","0.509387737836351"
"Totally disagree","1996","Bavaria","Couple + C. LE and GT 16","66","0.504105738814526","0.421579149531645","0.586632328097406"
"Totally disagree","1996","Berlin","1-pers.-HH","33","0.35783931386207","0.2619482012504","0.453730426473741"
"Totally disagree","1996","Berlin","(Married) couple without C. ","85","0.55376890042973","0.472293918894331","0.635243881965129"
"Totally disagree","1996","Berlin","Single parent ","15","","",""
"Totally disagree","1996","Berlin","Couple + C. LE 16 ","61","0.395758840249268","0.316164066080795","0.475353614417742"
"Totally disagree","1996","Berlin","Couple + C. GT 16 ","38","0.4630857447148","0.353819436190652","0.572352053238947"
"Totally disagree","1996","Berlin","Couple + C. LE and GT 16","12","","",""
"Totally disagree","1996","Brandenburg","1-pers.-HH","18","","",""
"Totally disagree","1996","Brandenburg","(Married) couple without C. ","92","0.559668611616142","0.484377249683616","0.634959973548669"
"Totally disagree","1996","Brandenburg","Single parent ","16","","",""
"Totally disagree","1996","Brandenburg","Couple + C. LE 16 ","59","0.556131980591317","0.463285037154028","0.648978924028606"
"Totally disagree","1996","Brandenburg","Couple + C. GT 16 ","39","0.415439096029606","0.315283508715912","0.5155946833433"
"Totally disagree","1996","Brandenburg","Couple + C. LE and GT 16","38","0.489841304444536","0.383569274473818","0.596113334415254"
"Totally disagree","1996","Mecklenburg-Western Pomerania","1-pers.-HH","8","","",""
"Totally disagree","1996","Mecklenburg-Western Pomerania","(Married) couple without C. ","63","0.557851163189126","0.465460088990795","0.650242237387456"
"Totally disagree","1996","Mecklenburg-Western Pomerania","Single parent ","5","","",""
"Totally disagree","1996","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","37","0.452921615757531","0.348919288712355","0.556923942802706"
"Totally disagree","1996","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","37","0.423452306815328","0.319023879800991","0.527880733829665"
"Totally disagree","1996","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","25","","",""
"Totally disagree","1996","Saxony","1-pers.-HH","16","","",""
"Totally disagree","1996","Saxony","(Married) couple without C. ","182","0.545545493039318","0.491985594862709","0.599105391215927"
"Totally disagree","1996","Saxony","Single parent ","13","","",""
"Totally disagree","1996","Saxony","Couple + C. LE 16 ","126","0.481623863653493","0.420054547589482","0.543193179717505"
"Totally disagree","1996","Saxony","Couple + C. GT 16 ","94","0.477792468994334","0.407683755029326","0.547901182959342"
"Totally disagree","1996","Saxony","Couple + C. LE and GT 16","42","0.369249437840883","0.281426524273795","0.45707235140797"
"Totally disagree","1996","Saxony-Anhalt","1-pers.-HH","19","","",""
"Totally disagree","1996","Saxony-Anhalt","(Married) couple without C. ","88","0.474989305994433","0.405432202829349","0.544546409159517"
"Totally disagree","1996","Saxony-Anhalt","Single parent ","10","","",""
"Totally disagree","1996","Saxony-Anhalt","Couple + C. LE 16 ","91","0.526471625814818","0.447867972672595","0.605075278957041"
"Totally disagree","1996","Saxony-Anhalt","Couple + C. GT 16 ","55","0.423347967827455","0.340912482155327","0.505783453499583"
"Totally disagree","1996","Saxony-Anhalt","Couple + C. LE and GT 16","29","","",""
"Totally disagree","1996","Thuringia","1-pers.-HH","24","","",""
"Totally disagree","1996","Thuringia","(Married) couple without C. ","86","0.507306200606367","0.43237310585108","0.582239295361654"
"Totally disagree","1996","Thuringia","Single parent ","7","","",""
"Totally disagree","1996","Thuringia","Couple + C. LE 16 ","73","0.521925981611502","0.439182059566433","0.60466990365657"
"Totally disagree","1996","Thuringia","Couple + C. GT 16 ","63","0.511224732080996","0.424627572861457","0.597821891300536"
"Totally disagree","1996","Thuringia","Couple + C. LE and GT 16","38","0.489885193850044","0.381020588383326","0.598749799316761"
"True entirely","1997","Schleswig-Holstein","1-pers.-HH","1","","",""
"True entirely","1997","Schleswig-Holstein","(Married) couple without C. ","3","","",""
"True entirely","1997","Schleswig-Holstein","Single parent ","","","",""
"True entirely","1997","Schleswig-Holstein","Couple + C. LE 16 ","3","","",""
"True entirely","1997","Schleswig-Holstein","Couple + C. GT 16 ","5","","",""
"True entirely","1997","Schleswig-Holstein","Couple + C. LE and GT 16","1","","",""
"True entirely","1997","Hamburg","1-pers.-HH","1","","",""
"True entirely","1997","Hamburg","(Married) couple without C. ","1","","",""
"True entirely","1997","Hamburg","Single parent ","","","",""
"True entirely","1997","Hamburg","Couple + C. LE 16 ","","","",""
"True entirely","1997","Hamburg","Couple + C. GT 16 ","2","","",""
"True entirely","1997","Hamburg","Couple + C. LE and GT 16","","","",""
"True entirely","1997","Lower Saxony","1-pers.-HH","15","","",""
"True entirely","1997","Lower Saxony","(Married) couple without C. ","20","","",""
"True entirely","1997","Lower Saxony","Single parent ","8","","",""
"True entirely","1997","Lower Saxony","Couple + C. LE 16 ","11","","",""
"True entirely","1997","Lower Saxony","Couple + C. GT 16 ","7","","",""
"True entirely","1997","Lower Saxony","Couple + C. LE and GT 16","","","",""
"True entirely","1997","Bremen","1-pers.-HH","4","","",""
"True entirely","1997","Bremen","(Married) couple without C. ","6","","",""
"True entirely","1997","Bremen","Single parent ","","","",""
"True entirely","1997","Bremen","Couple + C. LE 16 ","","","",""
"True entirely","1997","Bremen","Couple + C. GT 16 ","3","","",""
"True entirely","1997","Bremen","Couple + C. LE and GT 16","","","",""
"True entirely","1997","North Rhine-Westphalia","1-pers.-HH","38","0.133856062862487","0.0945994135865377","0.173112712138435"
"True entirely","1997","North Rhine-Westphalia","(Married) couple without C. ","50","0.0860726713565372","0.0648353781700279","0.107309964543047"
"True entirely","1997","North Rhine-Westphalia","Single parent ","15","","",""
"True entirely","1997","North Rhine-Westphalia","Couple + C. LE 16 ","18","","",""
"True entirely","1997","North Rhine-Westphalia","Couple + C. GT 16 ","22","","",""
"True entirely","1997","North Rhine-Westphalia","Couple + C. LE and GT 16","13","","",""
"True entirely","1997","Hesse","1-pers.-HH","14","","",""
"True entirely","1997","Hesse","(Married) couple without C. ","19","","",""
"True entirely","1997","Hesse","Single parent ","2","","",""
"True entirely","1997","Hesse","Couple + C. LE 16 ","11","","",""
"True entirely","1997","Hesse","Couple + C. GT 16 ","9","","",""
"True entirely","1997","Hesse","Couple + C. LE and GT 16","5","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","1-pers.-HH","18","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","(Married) couple without C. ","5","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","Single parent ","4","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","9","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","1","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","3","","",""
"True entirely","1997","Baden-Württemberg","1-pers.-HH","23","","",""
"True entirely","1997","Baden-Württemberg","(Married) couple without C. ","20","","",""
"True entirely","1997","Baden-Württemberg","Single parent ","7","","",""
"True entirely","1997","Baden-Württemberg","Couple + C. LE 16 ","15","","",""
"True entirely","1997","Baden-Württemberg","Couple + C. GT 16 ","19","","",""
"True entirely","1997","Baden-Württemberg","Couple + C. LE and GT 16","8","","",""
"True entirely","1997","Bavaria","1-pers.-HH","34","0.202089100474714","0.145582930665469","0.258595270283958"
"True entirely","1997","Bavaria","(Married) couple without C. ","27","","",""
"True entirely","1997","Bavaria","Single parent ","5","","",""
"True entirely","1997","Bavaria","Couple + C. LE 16 ","22","","",""
"True entirely","1997","Bavaria","Couple + C. GT 16 ","9","","",""
"True entirely","1997","Bavaria","Couple + C. LE and GT 16","8","","",""
"True entirely","1997","Berlin","1-pers.-HH","11","","",""
"True entirely","1997","Berlin","(Married) couple without C. ","4","","",""
"True entirely","1997","Berlin","Single parent ","3","","",""
"True entirely","1997","Berlin","Couple + C. LE 16 ","11","","",""
"True entirely","1997","Berlin","Couple + C. GT 16 ","4","","",""
"True entirely","1997","Berlin","Couple + C. LE and GT 16","1","","",""
"True entirely","1997","Brandenburg","1-pers.-HH","14","","",""
"True entirely","1997","Brandenburg","(Married) couple without C. ","11","","",""
"True entirely","1997","Brandenburg","Single parent ","1","","",""
"True entirely","1997","Brandenburg","Couple + C. LE 16 ","7","","",""
"True entirely","1997","Brandenburg","Couple + C. GT 16 ","4","","",""
"True entirely","1997","Brandenburg","Couple + C. LE and GT 16","2","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","1-pers.-HH","4","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","(Married) couple without C. ","11","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","Single parent ","3","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","5","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","",""
"True entirely","1997","Saxony","1-pers.-HH","9","","",""
"True entirely","1997","Saxony","(Married) couple without C. ","20","","",""
"True entirely","1997","Saxony","Single parent ","3","","",""
"True entirely","1997","Saxony","Couple + C. LE 16 ","14","","",""
"True entirely","1997","Saxony","Couple + C. GT 16 ","5","","",""
"True entirely","1997","Saxony","Couple + C. LE and GT 16","4","","",""
"True entirely","1997","Saxony-Anhalt","1-pers.-HH","9","","",""
"True entirely","1997","Saxony-Anhalt","(Married) couple without C. ","18","","",""
"True entirely","1997","Saxony-Anhalt","Single parent ","4","","",""
"True entirely","1997","Saxony-Anhalt","Couple + C. LE 16 ","1","","",""
"True entirely","1997","Saxony-Anhalt","Couple + C. GT 16 ","11","","",""
"True entirely","1997","Saxony-Anhalt","Couple + C. LE and GT 16","5","","",""
"True entirely","1997","Thuringia","1-pers.-HH","4","","",""
"True entirely","1997","Thuringia","(Married) couple without C. ","13","","",""
"True entirely","1997","Thuringia","Single parent ","1","","",""
"True entirely","1997","Thuringia","Couple + C. LE 16 ","11","","",""
"True entirely","1997","Thuringia","Couple + C. GT 16 ","8","","",""
"True entirely","1997","Thuringia","Couple + C. LE and GT 16","7","","",""
"Tends to agree","1997","Schleswig-Holstein","1-pers.-HH","10","","",""
"Tends to agree","1997","Schleswig-Holstein","(Married) couple without C. ","6","","",""
"Tends to agree","1997","Schleswig-Holstein","Single parent ","2","","",""
"Tends to agree","1997","Schleswig-Holstein","Couple + C. LE 16 ","4","","",""
"Tends to agree","1997","Schleswig-Holstein","Couple + C. GT 16 ","1","","",""
"Tends to agree","1997","Schleswig-Holstein","Couple + C. LE and GT 16","2","","",""
"Tends to agree","1997","Hamburg","1-pers.-HH","16","","",""
"Tends to agree","1997","Hamburg","(Married) couple without C. ","","","",""
"Tends to agree","1997","Hamburg","Single parent ","","","",""
"Tends to agree","1997","Hamburg","Couple + C. LE 16 ","1","","",""
"Tends to agree","1997","Hamburg","Couple + C. GT 16 ","","","",""
"Tends to agree","1997","Hamburg","Couple + C. LE and GT 16","","","",""
"Tends to agree","1997","Lower Saxony","1-pers.-HH","24","","",""
"Tends to agree","1997","Lower Saxony","(Married) couple without C. ","35","0.102311846564048","0.0691072039401698","0.135516489187927"
"Tends to agree","1997","Lower Saxony","Single parent ","10","","",""
"Tends to agree","1997","Lower Saxony","Couple + C. LE 16 ","22","","",""
"Tends to agree","1997","Lower Saxony","Couple + C. GT 16 ","11","","",""
"Tends to agree","1997","Lower Saxony","Couple + C. LE and GT 16","8","","",""
"Tends to agree","1997","Bremen","1-pers.-HH","3","","",""
"Tends to agree","1997","Bremen","(Married) couple without C. ","2","","",""
"Tends to agree","1997","Bremen","Single parent ","2","","",""
"Tends to agree","1997","Bremen","Couple + C. LE 16 ","","","",""
"Tends to agree","1997","Bremen","Couple + C. GT 16 ","1","","",""
"Tends to agree","1997","Bremen","Couple + C. LE and GT 16","","","",""
"Tends to agree","1997","North Rhine-Westphalia","1-pers.-HH","61","0.208980612163549","0.162105131695034","0.255856092632063"
"Tends to agree","1997","North Rhine-Westphalia","(Married) couple without C. ","61","0.102817088656281","0.0798194186852923","0.12581475862727"
"Tends to agree","1997","North Rhine-Westphalia","Single parent ","29","","",""
"Tends to agree","1997","North Rhine-Westphalia","Couple + C. LE 16 ","48","0.085411500267816","0.0626850781946997","0.108137922340932"
"Tends to agree","1997","North Rhine-Westphalia","Couple + C. GT 16 ","46","0.097829479974642","0.0703196268084646","0.12533933314082"
"Tends to agree","1997","North Rhine-Westphalia","Couple + C. LE and GT 16","20","","",""
"Tends to agree","1997","Hesse","1-pers.-HH","23","","",""
"Tends to agree","1997","Hesse","(Married) couple without C. ","19","","",""
"Tends to agree","1997","Hesse","Single parent ","3","","",""
"Tends to agree","1997","Hesse","Couple + C. LE 16 ","18","","",""
"Tends to agree","1997","Hesse","Couple + C. GT 16 ","16","","",""
"Tends to agree","1997","Hesse","Couple + C. LE and GT 16","6","","",""
"Tends to agree","1997","Rhineland-Palatinate,Saarland","1-pers.-HH","8","","",""
"Tends to agree","1997","Rhineland-Palatinate,Saarland","(Married) couple without C. ","14","","",""
"Tends to agree","1997","Rhineland-Palatinate,Saarland","Single parent ","10","","",""
"Tends to agree","1997","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","12","","",""
