"plb0196_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"No","2015","Full Time","Other degree","144","0.24493985450994","0.210671685105136","0.279208023914744"
"No","2015","Full Time","no degree/no degree yet","12","","",""
"No","2015","Part Time","lower secondary degree","149","0.350752804097071","0.304673586099532","0.39683202209461"
"No","2015","Part Time","secondary school degree","299","0.312327336891834","0.283473262777608","0.341181411006061"
"No","2015","Part Time","college entrance qualification","215","0.296041882950891","0.266200548881117","0.325883217020665"
"No","2015","Part Time","Other degree","78","0.375170627095443","0.311337357868584","0.439003896322301"
"No","2015","Part Time","no degree/no degree yet","12","","",""
"No","2015","Not Working","lower secondary degree","8","","",""
"No","2015","Not Working","secondary school degree","20","","",""
"No","2015","Not Working","college entrance qualification","18","","",""
"No","2015","Not Working","Other degree","129","0.31083395305473","0.267239593166275","0.354428312943185"
"No","2015","Not Working","no degree/no degree yet","11","","",""
"Yes","2016","Full Time","lower secondary degree","795","0.739864958048604","0.713304038388687","0.766425877708521"
"Yes","2016","Full Time","secondary school degree","1517","0.780940608673471","0.762680863159225","0.799200354187718"
"Yes","2016","Full Time","college entrance qualification","1818","0.839757521368535","0.824383429295237","0.855131613441833"
"Yes","2016","Full Time","Other degree","534","0.75437772841833","0.722781763208746","0.785973693627915"
"Yes","2016","Full Time","no degree/no degree yet","41","0.783242128149758","0.671251449146804","0.895232807152713"
"Yes","2016","Part Time","lower secondary degree","264","0.601253598373406","0.553742481233338","0.648764715513475"
"Yes","2016","Part Time","secondary school degree","672","0.710816379857527","0.681848358108252","0.739784401606802"
"Yes","2016","Part Time","college entrance qualification","708","0.727211313362336","0.699066132372642","0.755356494352031"
"Yes","2016","Part Time","Other degree","209","0.638357410633985","0.584871550860099","0.69184327040787"
"Yes","2016","Part Time","no degree/no degree yet","26","","",""
"Yes","2016","Not Working","lower secondary degree","17","","",""
"Yes","2016","Not Working","secondary school degree","18","","",""
"Yes","2016","Not Working","college entrance qualification","39","0.680007914921378","0.554423207479089","0.805592622363666"
"Yes","2016","Not Working","Other degree","16","","",""
"Yes","2016","Not Working","no degree/no degree yet","1","","",""
"No","2016","Full Time","lower secondary degree","253","0.260135041951396","0.233574122291479","0.286695961611313"
"No","2016","Full Time","secondary school degree","454","0.219059391326529","0.200799645812283","0.237319136840775"
"No","2016","Full Time","college entrance qualification","369","0.160242478631465","0.144868386558167","0.175616570704763"
"No","2016","Full Time","Other degree","179","0.24562227158167","0.214026306372085","0.277218236791254"
"No","2016","Full Time","no degree/no degree yet","11","","",""
"No","2016","Part Time","lower secondary degree","144","0.398746401626594","0.351235284486525","0.446257518766662"
"No","2016","Part Time","secondary school degree","269","0.289183620142473","0.260215598393198","0.318151641891748"
"No","2016","Part Time","college entrance qualification","254","0.272788686637664","0.244643505647969","0.300933867627358"
"No","2016","Part Time","Other degree","101","0.361642589366016","0.30815672959213","0.415128449139901"
"No","2016","Part Time","no degree/no degree yet","18","","",""
"No","2016","Not Working","lower secondary degree","5","","",""
"No","2016","Not Working","secondary school degree","17","","",""
"No","2016","Not Working","college entrance qualification","14","","",""
"No","2016","Not Working","Other degree","6","","",""
"No","2016","Not Working","no degree/no degree yet","2","","",""
"Yes","2017","Full Time","lower secondary degree","796","0.720584323809944","0.693970666480019","0.74719798113987"
"Yes","2017","Full Time","secondary school degree","1708","0.789466731592608","0.77241924546907","0.806514217716145"
"Yes","2017","Full Time","college entrance qualification","2037","0.81882288726021","0.803679202924694","0.833966571595727"
"Yes","2017","Full Time","Other degree","522","0.763529376198752","0.731709075511419","0.795349676886084"
"Yes","2017","Full Time","no degree/no degree yet","36","0.653068469453967","0.529498793624726","0.776638145283209"
"Yes","2017","Part Time","lower secondary degree","286","0.631074836250234","0.585521621939279","0.676628050561189"
"Yes","2017","Part Time","secondary school degree","694","0.713298326906018","0.685100195174178","0.741496458637858"
"Yes","2017","Part Time","college entrance qualification","788","0.72984834973005","0.703079437423951","0.75661726203615"
"Yes","2017","Part Time","Other degree","172","0.595858760592431","0.536663848962437","0.655053672222425"
"Yes","2017","Part Time","no degree/no degree yet","22","","",""
"Yes","2017","Not Working","lower secondary degree","12","","",""
"Yes","2017","Not Working","secondary school degree","24","","",""
"Yes","2017","Not Working","college entrance qualification","21","","",""
"Yes","2017","Not Working","Other degree","53","0.705585585197448","0.604438080229544","0.806733090165352"
"Yes","2017","Not Working","no degree/no degree yet","25","","",""
"No","2017","Full Time","lower secondary degree","296","0.279415676190056","0.25280201886013","0.306029333519981"
"No","2017","Full Time","secondary school degree","489","0.210533268407392","0.193485782283855","0.22758075453093"
"No","2017","Full Time","college entrance qualification","448","0.18117711273979","0.166033428404273","0.196320797075306"
"No","2017","Full Time","Other degree","163","0.236470623801248","0.204650323113916","0.268290924488581"
"No","2017","Full Time","no degree/no degree yet","21","","",""
"No","2017","Part Time","lower secondary degree","145","0.368925163749766","0.323371949438811","0.414478378060721"
"No","2017","Part Time","secondary school degree","294","0.286701673093982","0.258503541362142","0.314899804825822"
"No","2017","Part Time","college entrance qualification","269","0.27015165026995","0.24338273796385","0.296920562576049"
"No","2017","Part Time","Other degree","92","0.404141239407569","0.344946327777575","0.463336151037563"
"No","2017","Part Time","no degree/no degree yet","17","","",""
"No","2017","Not Working","lower secondary degree","8","","",""
"No","2017","Not Working","secondary school degree","10","","",""
"No","2017","Not Working","college entrance qualification","14","","",""
"No","2017","Not Working","Other degree","25","","",""
"No","2017","Not Working","no degree/no degree yet","11","","",""
"Yes","2018","Full Time","lower secondary degree","793","0.74059896356543","0.714299718332826","0.766898208798034"
"Yes","2018","Full Time","secondary school degree","1639","0.775229421163861","0.757637847690233","0.79282099463749"
"Yes","2018","Full Time","college entrance qualification","1962","0.801565189425745","0.785798681758028","0.817331697093463"
"Yes","2018","Full Time","Other degree","500","0.738457490196031","0.705831357709286","0.771083622682777"
"Yes","2018","Full Time","no degree/no degree yet","43","0.630796915135251","0.510672942268068","0.750920888002435"
"Yes","2018","Part Time","lower secondary degree","276","0.636237105010076","0.592369310678432","0.68010489934172"
"Yes","2018","Part Time","secondary school degree","704","0.702887292205114","0.674842549197881","0.730932035212347"
"Yes","2018","Part Time","college entrance qualification","787","0.698509250614897","0.671799819357928","0.725218681871865"
"Yes","2018","Part Time","Other degree","211","0.649252628068292","0.599541853407417","0.698963402729167"
"Yes","2018","Part Time","no degree/no degree yet","33","0.652621045959945","0.523207806586795","0.782034285333095"
"Yes","2018","Not Working","lower secondary degree","15","","",""
"Yes","2018","Not Working","secondary school degree","23","","",""
"Yes","2018","Not Working","college entrance qualification","32","0.559163365973487","0.420149460342205","0.698177271604769"
"Yes","2018","Not Working","Other degree","93","0.66876143019687","0.586252844301333","0.751270016092407"
"Yes","2018","Not Working","no degree/no degree yet","32","0.395440277140252","0.258538178097175","0.532342376183329"
"No","2018","Full Time","lower secondary degree","274","0.25940103643457","0.233101791201966","0.285700281667174"
"No","2018","Full Time","secondary school degree","524","0.224770578836139","0.207179005362511","0.242362152309767"
"No","2018","Full Time","college entrance qualification","496","0.198434810574255","0.182668302906537","0.214201318241972"
"No","2018","Full Time","Other degree","197","0.261542509803968","0.228916377317222","0.294168642290714"
"No","2018","Full Time","no degree/no degree yet","19","","",""
"No","2018","Part Time","lower secondary degree","186","0.363762894989924","0.31989510065828","0.407630689321568"
"No","2018","Part Time","secondary school degree","316","0.297112707794886","0.269067964787653","0.325157450802119"
"No","2018","Part Time","college entrance qualification","347","0.301490749385103","0.274781318128135","0.328200180642072"
"No","2018","Part Time","Other degree","143","0.350747371931708","0.301036597270833","0.400458146592583"
"No","2018","Part Time","no degree/no degree yet","19","","",""
"No","2018","Not Working","lower secondary degree","9","","",""
"No","2018","Not Working","secondary school degree","13","","",""
"No","2018","Not Working","college entrance qualification","17","","",""
"No","2018","Not Working","Other degree","32","0.33123856980313","0.248729983907593","0.413747155698667"
"No","2018","Not Working","no degree/no degree yet","17","","",""
"Yes","2019","Full Time","lower secondary degree","674","0.744251849948501","0.715780304982557","0.772723394914446"
"Yes","2019","Full Time","secondary school degree","1547","0.789758809837283","0.771787874403934","0.807729745270631"
"Yes","2019","Full Time","college entrance qualification","1946","0.806442193339315","0.790599391748741","0.822284994929888"
"Yes","2019","Full Time","Other degree","472","0.777110805808184","0.744271687370379","0.80994992424599"
"Yes","2019","Full Time","no degree/no degree yet","60","0.804527737902118","0.719213380248949","0.889842095555287"
"Yes","2019","Part Time","lower secondary degree","225","0.692553474047901","0.643862328237947","0.741244619857855"
"Yes","2019","Part Time","secondary school degree","628","0.710742932109764","0.681020961786455","0.740464902433074"
"Yes","2019","Part Time","college entrance qualification","766","0.756865397687206","0.731089726209093","0.782641069165319"
"Yes","2019","Part Time","Other degree","179","0.653155903988718","0.597003399455066","0.70930840852237"
"Yes","2019","Part Time","no degree/no degree yet","40","0.736551406085564","0.626903152159091","0.846199660012037"
"Yes","2019","Not Working","lower secondary degree","24","","",""
"Yes","2019","Not Working","secondary school degree","31","0.469390804115946","0.331060362452514","0.607721245779378"
"Yes","2019","Not Working","college entrance qualification","46","0.543882291982673","0.43190441713111","0.655860166834236"
"Yes","2019","Not Working","Other degree","50","0.92167307328458","0.855846371243329","0.98749977532583"
"Yes","2019","Not Working","no degree/no degree yet","22","","",""
"No","2019","Full Time","lower secondary degree","228","0.255748150051499","0.227276605085554","0.284219695017443"
"No","2019","Full Time","secondary school degree","428","0.210241190162717","0.192270254729369","0.228212125596066"
"No","2019","Full Time","college entrance qualification","443","0.193557806660685","0.177715005070111","0.209400608251259"
"No","2019","Full Time","Other degree","145","0.222889194191816","0.19005007575401","0.255728312629621"
"No","2019","Full Time","no degree/no degree yet","23","","",""
"No","2019","Part Time","lower secondary degree","120","0.307446525952099","0.258755380142145","0.356137671762053"
"No","2019","Part Time","secondary school degree","266","0.289257067890236","0.259535097566926","0.318979038213545"
"No","2019","Part Time","college entrance qualification","298","0.243134602312794","0.217358930834681","0.268910273790907"
"No","2019","Part Time","Other degree","97","0.346844096011282","0.29069159147763","0.402996600544934"
"No","2019","Part Time","no degree/no degree yet","22","","",""
"No","2019","Not Working","lower secondary degree","14","","",""
"No","2019","Not Working","secondary school degree","19","","",""
"No","2019","Not Working","college entrance qualification","30","0.456117708017327","0.344139833165764","0.56809558286889"
"No","2019","Not Working","Other degree","14","","",""
"No","2019","Not Working","no degree/no degree yet","11","","",""
