"plb0196_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","1993","66 and older","(1b) general elementary school","","","",""
"Yes","1993","66 and older","(1c) basic vocational qualification","","","",""
"Yes","1993","66 and older","(2b) intermediate general qualification","","","",""
"Yes","1993","66 and older","(2a) intermediate vocational","","","",""
"Yes","1993","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","1993","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","1993","66 and older","(3a) lower tertiary education","","","",""
"Yes","1993","66 and older","(3b) higher tertiary education","","","",""
"No","1993","16-34 y.","(0) in school","3","","",""
"No","1993","16-34 y.","(1a) inadequately completed","64","1","1","1"
"No","1993","16-34 y.","(1b) general elementary school","317","1","1","1"
"No","1993","16-34 y.","(1c) basic vocational qualification","469","1","1","1"
"No","1993","16-34 y.","(2b) intermediate general qualification","182","1","1","1"
"No","1993","16-34 y.","(2a) intermediate vocational","552","1","1","1"
"No","1993","16-34 y.","(2c_gen) general maturity certificate","113","1","1","1"
"No","1993","16-34 y.","(2c_voc) vocational maturity certificate","114","1","1","1"
"No","1993","16-34 y.","(3a) lower tertiary education","96","1","1","1"
"No","1993","16-34 y.","(3b) higher tertiary education","66","1","1","1"
"No","1993","35-65 y.","(0) in school","","","",""
"No","1993","35-65 y.","(1a) inadequately completed","216","1","1","1"
"No","1993","35-65 y.","(1b) general elementary school","470","1","1","1"
"No","1993","35-65 y.","(1c) basic vocational qualification","1113","1","1","1"
"No","1993","35-65 y.","(2b) intermediate general qualification","26","","",""
"No","1993","35-65 y.","(2a) intermediate vocational","484","1","1","1"
"No","1993","35-65 y.","(2c_gen) general maturity certificate","23","","",""
"No","1993","35-65 y.","(2c_voc) vocational maturity certificate","94","1","1","1"
"No","1993","35-65 y.","(3a) lower tertiary education","214","1","1","1"
"No","1993","35-65 y.","(3b) higher tertiary education","199","1","1","1"
"No","1993","66 and older","(0) in school","","","",""
"No","1993","66 and older","(1a) inadequately completed","","","",""
"No","1993","66 and older","(1b) general elementary school","5","","",""
"No","1993","66 and older","(1c) basic vocational qualification","7","","",""
"No","1993","66 and older","(2b) intermediate general qualification","","","",""
"No","1993","66 and older","(2a) intermediate vocational","4","","",""
"No","1993","66 and older","(2c_gen) general maturity certificate","","","",""
"No","1993","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"No","1993","66 and older","(3a) lower tertiary education","3","","",""
"No","1993","66 and older","(3b) higher tertiary education","4","","",""
"Yes","1994","16-34 y.","(0) in school","","","",""
"Yes","1994","16-34 y.","(1a) inadequately completed","","","",""
"Yes","1994","16-34 y.","(1b) general elementary school","","","",""
"Yes","1994","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","1994","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","1994","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","1994","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1994","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1994","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","1994","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","1994","35-65 y.","(0) in school","","","",""
"Yes","1994","35-65 y.","(1a) inadequately completed","","","",""
"Yes","1994","35-65 y.","(1b) general elementary school","","","",""
"Yes","1994","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","1994","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","1994","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","1994","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1994","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1994","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","1994","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","1994","66 and older","(0) in school","","","",""
"Yes","1994","66 and older","(1a) inadequately completed","","","",""
"Yes","1994","66 and older","(1b) general elementary school","","","",""
"Yes","1994","66 and older","(1c) basic vocational qualification","","","",""
"Yes","1994","66 and older","(2b) intermediate general qualification","","","",""
"Yes","1994","66 and older","(2a) intermediate vocational","","","",""
"Yes","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","1994","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","1994","66 and older","(3a) lower tertiary education","","","",""
"Yes","1994","66 and older","(3b) higher tertiary education","","","",""
"No","1994","16-34 y.","(0) in school","2","","",""
"No","1994","16-34 y.","(1a) inadequately completed","56","1","1","1"
"No","1994","16-34 y.","(1b) general elementary school","242","1","1","1"
"No","1994","16-34 y.","(1c) basic vocational qualification","399","1","1","1"
"No","1994","16-34 y.","(2b) intermediate general qualification","167","1","1","1"
"No","1994","16-34 y.","(2a) intermediate vocational","517","1","1","1"
"No","1994","16-34 y.","(2c_gen) general maturity certificate","126","1","1","1"
"No","1994","16-34 y.","(2c_voc) vocational maturity certificate","96","1","1","1"
"No","1994","16-34 y.","(3a) lower tertiary education","79","1","1","1"
"No","1994","16-34 y.","(3b) higher tertiary education","80","1","1","1"
"No","1994","35-65 y.","(0) in school","","","",""
"No","1994","35-65 y.","(1a) inadequately completed","201","1","1","1"
"No","1994","35-65 y.","(1b) general elementary school","416","1","1","1"
"No","1994","35-65 y.","(1c) basic vocational qualification","1018","1","1","1"
"No","1994","35-65 y.","(2b) intermediate general qualification","20","","",""
"No","1994","35-65 y.","(2a) intermediate vocational","487","1","1","1"
"No","1994","35-65 y.","(2c_gen) general maturity certificate","21","","",""
"No","1994","35-65 y.","(2c_voc) vocational maturity certificate","87","1","1","1"
"No","1994","35-65 y.","(3a) lower tertiary education","207","1","1","1"
"No","1994","35-65 y.","(3b) higher tertiary education","218","1","1","1"
"No","1994","66 and older","(0) in school","","","",""
"No","1994","66 and older","(1a) inadequately completed","","","",""
"No","1994","66 and older","(1b) general elementary school","4","","",""
"No","1994","66 and older","(1c) basic vocational qualification","6","","",""
"No","1994","66 and older","(2b) intermediate general qualification","","","",""
"No","1994","66 and older","(2a) intermediate vocational","2","","",""
"No","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"No","1994","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"No","1994","66 and older","(3a) lower tertiary education","5","","",""
"No","1994","66 and older","(3b) higher tertiary education","3","","",""
"Yes","1995","16-34 y.","(0) in school","","","",""
"Yes","1995","16-34 y.","(1a) inadequately completed","","","",""
"Yes","1995","16-34 y.","(1b) general elementary school","","","",""
"Yes","1995","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","1995","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","1995","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","1995","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1995","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1995","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","1995","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","1995","35-65 y.","(0) in school","","","",""
"Yes","1995","35-65 y.","(1a) inadequately completed","","","",""
"Yes","1995","35-65 y.","(1b) general elementary school","","","",""
"Yes","1995","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","1995","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","1995","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","1995","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1995","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1995","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","1995","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","1995","66 and older","(0) in school","","","",""
"Yes","1995","66 and older","(1a) inadequately completed","","","",""
"Yes","1995","66 and older","(1b) general elementary school","","","",""
"Yes","1995","66 and older","(1c) basic vocational qualification","","","",""
"Yes","1995","66 and older","(2b) intermediate general qualification","","","",""
"Yes","1995","66 and older","(2a) intermediate vocational","","","",""
"Yes","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","1995","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","1995","66 and older","(3a) lower tertiary education","","","",""
"Yes","1995","66 and older","(3b) higher tertiary education","","","",""
"No","1995","16-34 y.","(0) in school","4","","",""
"No","1995","16-34 y.","(1a) inadequately completed","46","1","1","1"
"No","1995","16-34 y.","(1b) general elementary school","231","1","1","1"
"No","1995","16-34 y.","(1c) basic vocational qualification","407","1","1","1"
"No","1995","16-34 y.","(2b) intermediate general qualification","163","1","1","1"
"No","1995","16-34 y.","(2a) intermediate vocational","496","1","1","1"
"No","1995","16-34 y.","(2c_gen) general maturity certificate","126","1","1","1"
"No","1995","16-34 y.","(2c_voc) vocational maturity certificate","106","1","1","1"
"No","1995","16-34 y.","(3a) lower tertiary education","77","1","1","1"
"No","1995","16-34 y.","(3b) higher tertiary education","72","1","1","1"
"No","1995","35-65 y.","(0) in school","1","","",""
"No","1995","35-65 y.","(1a) inadequately completed","161","1","1","1"
"No","1995","35-65 y.","(1b) general elementary school","392","1","1","1"
"No","1995","35-65 y.","(1c) basic vocational qualification","985","1","1","1"
"No","1995","35-65 y.","(2b) intermediate general qualification","27","","",""
"No","1995","35-65 y.","(2a) intermediate vocational","518","1","1","1"
"No","1995","35-65 y.","(2c_gen) general maturity certificate","37","1","1","1"
"No","1995","35-65 y.","(2c_voc) vocational maturity certificate","102","1","1","1"
"No","1995","35-65 y.","(3a) lower tertiary education","231","1","1","1"
"No","1995","35-65 y.","(3b) higher tertiary education","250","1","1","1"
"No","1995","66 and older","(0) in school","","","",""
"No","1995","66 and older","(1a) inadequately completed","","","",""
"No","1995","66 and older","(1b) general elementary school","5","","",""
"No","1995","66 and older","(1c) basic vocational qualification","10","","",""
"No","1995","66 and older","(2b) intermediate general qualification","1","","",""
"No","1995","66 and older","(2a) intermediate vocational","5","","",""
"No","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"No","1995","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"No","1995","66 and older","(3a) lower tertiary education","5","","",""
"No","1995","66 and older","(3b) higher tertiary education","2","","",""
"Yes","1996","16-34 y.","(0) in school","","","",""
"Yes","1996","16-34 y.","(1a) inadequately completed","","","",""
"Yes","1996","16-34 y.","(1b) general elementary school","","","",""
"Yes","1996","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","1996","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","1996","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","1996","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1996","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1996","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","1996","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","1996","35-65 y.","(0) in school","","","",""
"Yes","1996","35-65 y.","(1a) inadequately completed","","","",""
"Yes","1996","35-65 y.","(1b) general elementary school","","","",""
"Yes","1996","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","1996","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","1996","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","1996","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1996","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1996","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","1996","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","1996","66 and older","(0) in school","","","",""
"Yes","1996","66 and older","(1a) inadequately completed","","","",""
"Yes","1996","66 and older","(1b) general elementary school","","","",""
"Yes","1996","66 and older","(1c) basic vocational qualification","","","",""
"Yes","1996","66 and older","(2b) intermediate general qualification","","","",""
"Yes","1996","66 and older","(2a) intermediate vocational","","","",""
"Yes","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","1996","66 and older","(3a) lower tertiary education","","","",""
"Yes","1996","66 and older","(3b) higher tertiary education","","","",""
"No","1996","16-34 y.","(0) in school","3","","",""
"No","1996","16-34 y.","(1a) inadequately completed","43","1","1","1"
"No","1996","16-34 y.","(1b) general elementary school","240","1","1","1"
"No","1996","16-34 y.","(1c) basic vocational qualification","392","1","1","1"
"No","1996","16-34 y.","(2b) intermediate general qualification","161","1","1","1"
"No","1996","16-34 y.","(2a) intermediate vocational","451","1","1","1"
"No","1996","16-34 y.","(2c_gen) general maturity certificate","109","1","1","1"
"No","1996","16-34 y.","(2c_voc) vocational maturity certificate","101","1","1","1"
"No","1996","16-34 y.","(3a) lower tertiary education","72","1","1","1"
"No","1996","16-34 y.","(3b) higher tertiary education","74","1","1","1"
"No","1996","35-65 y.","(0) in school","","","",""
"No","1996","35-65 y.","(1a) inadequately completed","150","1","1","1"
"No","1996","35-65 y.","(1b) general elementary school","372","1","1","1"
"No","1996","35-65 y.","(1c) basic vocational qualification","946","1","1","1"
"No","1996","35-65 y.","(2b) intermediate general qualification","31","1","1","1"
"No","1996","35-65 y.","(2a) intermediate vocational","539","1","1","1"
"No","1996","35-65 y.","(2c_gen) general maturity certificate","32","1","1","1"
"No","1996","35-65 y.","(2c_voc) vocational maturity certificate","104","1","1","1"
"No","1996","35-65 y.","(3a) lower tertiary education","237","1","1","1"
"No","1996","35-65 y.","(3b) higher tertiary education","234","1","1","1"
"No","1996","66 and older","(0) in school","","","",""
"No","1996","66 and older","(1a) inadequately completed","","","",""
"No","1996","66 and older","(1b) general elementary school","2","","",""
"No","1996","66 and older","(1c) basic vocational qualification","12","","",""
"No","1996","66 and older","(2b) intermediate general qualification","1","","",""
"No","1996","66 and older","(2a) intermediate vocational","4","","",""
"No","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"No","1996","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"No","1996","66 and older","(3a) lower tertiary education","6","","",""
"No","1996","66 and older","(3b) higher tertiary education","5","","",""
"Yes","1997","16-34 y.","(0) in school","","","",""
"Yes","1997","16-34 y.","(1a) inadequately completed","","","",""
"Yes","1997","16-34 y.","(1b) general elementary school","","","",""
"Yes","1997","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","1997","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","1997","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","1997","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1997","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1997","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","1997","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","1997","35-65 y.","(0) in school","","","",""
"Yes","1997","35-65 y.","(1a) inadequately completed","","","",""
"Yes","1997","35-65 y.","(1b) general elementary school","","","",""
"Yes","1997","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","1997","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","1997","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","1997","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1997","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1997","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","1997","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","1997","66 and older","(0) in school","","","",""
"Yes","1997","66 and older","(1a) inadequately completed","","","",""
"Yes","1997","66 and older","(1b) general elementary school","","","",""
"Yes","1997","66 and older","(1c) basic vocational qualification","","","",""
"Yes","1997","66 and older","(2b) intermediate general qualification","","","",""
"Yes","1997","66 and older","(2a) intermediate vocational","","","",""
"Yes","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","1997","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","1997","66 and older","(3a) lower tertiary education","","","",""
"Yes","1997","66 and older","(3b) higher tertiary education","","","",""
"No","1997","16-34 y.","(0) in school","1","","",""
"No","1997","16-34 y.","(1a) inadequately completed","13","","",""
"No","1997","16-34 y.","(1b) general elementary school","70","1","1","1"
"No","1997","16-34 y.","(1c) basic vocational qualification","153","1","1","1"
"No","1997","16-34 y.","(2b) intermediate general qualification","53","1","1","1"
"No","1997","16-34 y.","(2a) intermediate vocational","186","1","1","1"
"No","1997","16-34 y.","(2c_gen) general maturity certificate","21","","",""
"No","1997","16-34 y.","(2c_voc) vocational maturity certificate","45","1","1","1"
"No","1997","16-34 y.","(3a) lower tertiary education","34","1","1","1"
"No","1997","16-34 y.","(3b) higher tertiary education","20","","",""
"No","1997","35-65 y.","(0) in school","","","",""
"No","1997","35-65 y.","(1a) inadequately completed","32","1","1","1"
"No","1997","35-65 y.","(1b) general elementary school","79","1","1","1"
"No","1997","35-65 y.","(1c) basic vocational qualification","288","1","1","1"
"No","1997","35-65 y.","(2b) intermediate general qualification","3","","",""
"No","1997","35-65 y.","(2a) intermediate vocational","199","1","1","1"
"No","1997","35-65 y.","(2c_gen) general maturity certificate","11","","",""
"No","1997","35-65 y.","(2c_voc) vocational maturity certificate","34","1","1","1"
"No","1997","35-65 y.","(3a) lower tertiary education","71","1","1","1"
"No","1997","35-65 y.","(3b) higher tertiary education","69","1","1","1"
"No","1997","66 and older","(0) in school","","","",""
"No","1997","66 and older","(1a) inadequately completed","","","",""
"No","1997","66 and older","(1b) general elementary school","","","",""
"No","1997","66 and older","(1c) basic vocational qualification","","","",""
"No","1997","66 and older","(2b) intermediate general qualification","","","",""
"No","1997","66 and older","(2a) intermediate vocational","","","",""
"No","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"No","1997","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No","1997","66 and older","(3a) lower tertiary education","","","",""
"No","1997","66 and older","(3b) higher tertiary education","","","",""
"Yes","1998","16-34 y.","(0) in school","","","",""
"Yes","1998","16-34 y.","(1a) inadequately completed","","","",""
"Yes","1998","16-34 y.","(1b) general elementary school","","","",""
"Yes","1998","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","1998","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","1998","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","1998","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1998","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1998","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","1998","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","1998","35-65 y.","(0) in school","","","",""
"Yes","1998","35-65 y.","(1a) inadequately completed","","","",""
"Yes","1998","35-65 y.","(1b) general elementary school","","","",""
"Yes","1998","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","1998","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","1998","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","1998","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1998","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1998","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","1998","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","1998","66 and older","(0) in school","","","",""
"Yes","1998","66 and older","(1a) inadequately completed","","","",""
"Yes","1998","66 and older","(1b) general elementary school","","","",""
"Yes","1998","66 and older","(1c) basic vocational qualification","","","",""
"Yes","1998","66 and older","(2b) intermediate general qualification","","","",""
"Yes","1998","66 and older","(2a) intermediate vocational","","","",""
"Yes","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","1998","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","1998","66 and older","(3a) lower tertiary education","","","",""
"Yes","1998","66 and older","(3b) higher tertiary education","","","",""
"No","1998","16-34 y.","(0) in school","","","",""
"No","1998","16-34 y.","(1a) inadequately completed","12","","",""
"No","1998","16-34 y.","(1b) general elementary school","62","1","1","1"
"No","1998","16-34 y.","(1c) basic vocational qualification","130","1","1","1"
"No","1998","16-34 y.","(2b) intermediate general qualification","53","1","1","1"
"No","1998","16-34 y.","(2a) intermediate vocational","197","1","1","1"
"No","1998","16-34 y.","(2c_gen) general maturity certificate","30","1","1","1"
"No","1998","16-34 y.","(2c_voc) vocational maturity certificate","36","1","1","1"
"No","1998","16-34 y.","(3a) lower tertiary education","30","1","1","1"
"No","1998","16-34 y.","(3b) higher tertiary education","20","","",""
"No","1998","35-65 y.","(0) in school","","","",""
"No","1998","35-65 y.","(1a) inadequately completed","26","","",""
"No","1998","35-65 y.","(1b) general elementary school","104","1","1","1"
"No","1998","35-65 y.","(1c) basic vocational qualification","303","1","1","1"
"No","1998","35-65 y.","(2b) intermediate general qualification","6","","",""
"No","1998","35-65 y.","(2a) intermediate vocational","228","1","1","1"
"No","1998","35-65 y.","(2c_gen) general maturity certificate","10","","",""
"No","1998","35-65 y.","(2c_voc) vocational maturity certificate","28","","",""
"No","1998","35-65 y.","(3a) lower tertiary education","75","1","1","1"
"No","1998","35-65 y.","(3b) higher tertiary education","90","1","1","1"
"No","1998","66 and older","(0) in school","","","",""
"No","1998","66 and older","(1a) inadequately completed","","","",""
"No","1998","66 and older","(1b) general elementary school","","","",""
"No","1998","66 and older","(1c) basic vocational qualification","1","","",""
"No","1998","66 and older","(2b) intermediate general qualification","","","",""
"No","1998","66 and older","(2a) intermediate vocational","","","",""
"No","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"No","1998","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"No","1998","66 and older","(3a) lower tertiary education","","","",""
"No","1998","66 and older","(3b) higher tertiary education","","","",""
"Yes","1999","16-34 y.","(0) in school","","","",""
"Yes","1999","16-34 y.","(1a) inadequately completed","","","",""
"Yes","1999","16-34 y.","(1b) general elementary school","","","",""
"Yes","1999","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","1999","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","1999","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","1999","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1999","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1999","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","1999","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","1999","35-65 y.","(0) in school","","","",""
"Yes","1999","35-65 y.","(1a) inadequately completed","","","",""
"Yes","1999","35-65 y.","(1b) general elementary school","","","",""
"Yes","1999","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","1999","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","1999","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","1999","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","1999","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","1999","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","1999","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","1999","66 and older","(0) in school","","","",""
"Yes","1999","66 and older","(1a) inadequately completed","","","",""
"Yes","1999","66 and older","(1b) general elementary school","","","",""
"Yes","1999","66 and older","(1c) basic vocational qualification","","","",""
"Yes","1999","66 and older","(2b) intermediate general qualification","","","",""
"Yes","1999","66 and older","(2a) intermediate vocational","","","",""
"Yes","1999","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","1999","66 and older","(3a) lower tertiary education","","","",""
"Yes","1999","66 and older","(3b) higher tertiary education","","","",""
"No","1999","16-34 y.","(0) in school","1","","",""
"No","1999","16-34 y.","(1a) inadequately completed","11","","",""
"No","1999","16-34 y.","(1b) general elementary school","52","1","1","1"
"No","1999","16-34 y.","(1c) basic vocational qualification","132","1","1","1"
"No","1999","16-34 y.","(2b) intermediate general qualification","58","1","1","1"
"No","1999","16-34 y.","(2a) intermediate vocational","183","1","1","1"
"No","1999","16-34 y.","(2c_gen) general maturity certificate","24","","",""
"No","1999","16-34 y.","(2c_voc) vocational maturity certificate","39","1","1","1"
"No","1999","16-34 y.","(3a) lower tertiary education","16","","",""
"No","1999","16-34 y.","(3b) higher tertiary education","20","","",""
"No","1999","35-65 y.","(0) in school","","","",""
"No","1999","35-65 y.","(1a) inadequately completed","23","","",""
"No","1999","35-65 y.","(1b) general elementary school","64","1","1","1"
"No","1999","35-65 y.","(1c) basic vocational qualification","288","1","1","1"
"No","1999","35-65 y.","(2b) intermediate general qualification","7","","",""
"No","1999","35-65 y.","(2a) intermediate vocational","251","1","1","1"
"No","1999","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"No","1999","35-65 y.","(2c_voc) vocational maturity certificate","25","","",""
"No","1999","35-65 y.","(3a) lower tertiary education","89","1","1","1"
"No","1999","35-65 y.","(3b) higher tertiary education","81","1","1","1"
"No","1999","66 and older","(0) in school","","","",""
"No","1999","66 and older","(1a) inadequately completed","","","",""
"No","1999","66 and older","(1b) general elementary school","","","",""
"No","1999","66 and older","(1c) basic vocational qualification","2","","",""
"No","1999","66 and older","(2b) intermediate general qualification","","","",""
"No","1999","66 and older","(2a) intermediate vocational","","","",""
"No","1999","66 and older","(2c_gen) general maturity certificate","","","",""
"No","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
"No","1999","66 and older","(3a) lower tertiary education","","","",""
"No","1999","66 and older","(3b) higher tertiary education","1","","",""
"Yes","2000","16-34 y.","(0) in school","","","",""
"Yes","2000","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2000","16-34 y.","(1b) general elementary school","","","",""
"Yes","2000","16-34 y.","(1c) basic vocational qualification","","","",""
"Yes","2000","16-34 y.","(2b) intermediate general qualification","","","",""
"Yes","2000","16-34 y.","(2a) intermediate vocational","","","",""
"Yes","2000","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2000","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2000","16-34 y.","(3a) lower tertiary education","","","",""
"Yes","2000","16-34 y.","(3b) higher tertiary education","","","",""
"Yes","2000","35-65 y.","(0) in school","","","",""
"Yes","2000","35-65 y.","(1a) inadequately completed","","","",""
"Yes","2000","35-65 y.","(1b) general elementary school","","","",""
"Yes","2000","35-65 y.","(1c) basic vocational qualification","","","",""
"Yes","2000","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes","2000","35-65 y.","(2a) intermediate vocational","","","",""
"Yes","2000","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Yes","2000","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Yes","2000","35-65 y.","(3a) lower tertiary education","","","",""
"Yes","2000","35-65 y.","(3b) higher tertiary education","","","",""
"Yes","2000","66 and older","(0) in school","","","",""
"Yes","2000","66 and older","(1a) inadequately completed","","","",""
"Yes","2000","66 and older","(1b) general elementary school","","","",""
"Yes","2000","66 and older","(1c) basic vocational qualification","","","",""
"Yes","2000","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2000","66 and older","(2a) intermediate vocational","","","",""
"Yes","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes","2000","66 and older","(3a) lower tertiary education","","","",""
"Yes","2000","66 and older","(3b) higher tertiary education","","","",""
"No","2000","16-34 y.","(0) in school","3","","",""
"No","2000","16-34 y.","(1a) inadequately completed","3","","",""
"No","2000","16-34 y.","(1b) general elementary school","64","1","1","1"
"No","2000","16-34 y.","(1c) basic vocational qualification","175","1","1","1"
"No","2000","16-34 y.","(2b) intermediate general qualification","66","1","1","1"
"No","2000","16-34 y.","(2a) intermediate vocational","316","1","1","1"
"No","2000","16-34 y.","(2c_gen) general maturity certificate","41","1","1","1"
"No","2000","16-34 y.","(2c_voc) vocational maturity certificate","87","1","1","1"
"No","2000","16-34 y.","(3a) lower tertiary education","46","1","1","1"
"No","2000","16-34 y.","(3b) higher tertiary education","43","1","1","1"
"No","2000","35-65 y.","(0) in school","","","",""
"No","2000","35-65 y.","(1a) inadequately completed","23","","",""
"No","2000","35-65 y.","(1b) general elementary school","110","1","1","1"
"No","2000","35-65 y.","(1c) basic vocational qualification","573","1","1","1"
