"plb0196_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No","2002","35-65 y.","secondary school degree","579","0.297066307453603","0.276948523264994","0.317184091642212"
"No","2002","35-65 y.","college entrance qualification","397","0.237827091056555","0.218277786134328","0.257376395978783"
"No","2002","35-65 y.","Other degree","97","0.412764412917154","0.351735533835579","0.473793291998728"
"No","2002","35-65 y.","no degree/no degree yet","8","","",""
"No","2002","66 and older","lower secondary degree","","","",""
"No","2002","66 and older","secondary school degree","","","",""
"No","2002","66 and older","college entrance qualification","3","","",""
"No","2002","66 and older","Other degree","","","",""
"No","2002","66 and older","no degree/no degree yet","","","",""
"Yes","2003","16-34 y.","lower secondary degree","301","0.666569100432988","0.623627017498527","0.709511183367449"
"Yes","2003","16-34 y.","secondary school degree","620","0.669920093991206","0.639762568844707","0.700077619137705"
"Yes","2003","16-34 y.","college entrance qualification","570","0.788938093420313","0.760040605039848","0.817835581800778"
"Yes","2003","16-34 y.","Other degree","31","0.523013027394884","0.393348800377818","0.65267725441195"
"Yes","2003","16-34 y.","no degree/no degree yet","12","","",""
"Yes","2003","35-65 y.","lower secondary degree","892","0.632420525945782","0.60707395021164","0.657767101679925"
"Yes","2003","35-65 y.","secondary school degree","1386","0.719391111347018","0.699439091857761","0.739343130836275"
"Yes","2003","35-65 y.","college entrance qualification","1310","0.779906116327337","0.760100453362011","0.799711779292663"
"Yes","2003","35-65 y.","Other degree","132","0.543927369544796","0.478991997547256","0.608862741542336"
"Yes","2003","35-65 y.","no degree/no degree yet","15","","",""
"Yes","2003","66 and older","lower secondary degree","2","","",""
"Yes","2003","66 and older","secondary school degree","1","","",""
"Yes","2003","66 and older","college entrance qualification","1","","",""
"Yes","2003","66 and older","Other degree","","","",""
"Yes","2003","66 and older","no degree/no degree yet","","","",""
"No","2003","16-34 y.","lower secondary degree","162","0.333430899567012","0.290488816632551","0.376372982501473"
"No","2003","16-34 y.","secondary school degree","314","0.330079906008794","0.299922380862295","0.360237431155293"
"No","2003","16-34 y.","college entrance qualification","196","0.211061906579687","0.182164418199222","0.239959394960152"
"No","2003","16-34 y.","Other degree","26","","",""
"No","2003","16-34 y.","no degree/no degree yet","8","","",""
"No","2003","35-65 y.","lower secondary degree","498","0.367579474054217","0.342232898320075","0.39292604978836"
"No","2003","35-65 y.","secondary school degree","562","0.280608888652982","0.260656869163725","0.300560908142239"
"No","2003","35-65 y.","college entrance qualification","371","0.220093883672663","0.200288220707337","0.239899546637989"
"No","2003","35-65 y.","Other degree","94","0.456072630455204","0.391137258457664","0.521008002452744"
"No","2003","35-65 y.","no degree/no degree yet","7","","",""
"No","2003","66 and older","lower secondary degree","2","","",""
"No","2003","66 and older","secondary school degree","","","",""
"No","2003","66 and older","college entrance qualification","2","","",""
"No","2003","66 and older","Other degree","","","",""
"No","2003","66 and older","no degree/no degree yet","","","",""
"Yes","2004","16-34 y.","lower secondary degree","272","0.64960300242987","0.60325243168491","0.695953573174831"
"Yes","2004","16-34 y.","secondary school degree","580","0.66937849165462","0.637696840031804","0.701060143277435"
"Yes","2004","16-34 y.","college entrance qualification","510","0.751220097505032","0.719263416006028","0.783176779004037"
"Yes","2004","16-34 y.","Other degree","22","","",""
"Yes","2004","16-34 y.","no degree/no degree yet","13","","",""
"Yes","2004","35-65 y.","lower secondary degree","864","0.634782462287675","0.608934798963948","0.660630125611402"
"Yes","2004","35-65 y.","secondary school degree","1432","0.732068433654716","0.712456579500852","0.75168028780858"
"Yes","2004","35-65 y.","college entrance qualification","1271","0.764590521146887","0.7442366814183","0.784944360875473"
"Yes","2004","35-65 y.","Other degree","147","0.685067780338063","0.62239453531144","0.747741025364686"
"Yes","2004","35-65 y.","no degree/no degree yet","12","","",""
"Yes","2004","66 and older","lower secondary degree","5","","",""
"Yes","2004","66 and older","secondary school degree","","","",""
"Yes","2004","66 and older","college entrance qualification","2","","",""
"Yes","2004","66 and older","Other degree","","","",""
"Yes","2004","66 and older","no degree/no degree yet","","","",""
"No","2004","16-34 y.","lower secondary degree","135","0.35039699757013","0.304046426825169","0.39674756831509"
"No","2004","16-34 y.","secondary school degree","267","0.33062150834538","0.298939856722565","0.362303159968196"
"No","2004","16-34 y.","college entrance qualification","193","0.248779902494968","0.216823220995963","0.280736583993972"
"No","2004","16-34 y.","Other degree","25","","",""
"No","2004","16-34 y.","no degree/no degree yet","4","","",""
"No","2004","35-65 y.","lower secondary degree","469","0.365217537712325","0.339369874388597","0.391065201036052"
"No","2004","35-65 y.","secondary school degree","527","0.267931566345284","0.248319712191419","0.287543420499148"
"No","2004","35-65 y.","college entrance qualification","398","0.235409478853113","0.215055639124527","0.2557633185817"
"No","2004","35-65 y.","Other degree","64","0.314932219661937","0.252258974635314","0.37760546468856"
"No","2004","35-65 y.","no degree/no degree yet","8","","",""
"No","2004","66 and older","lower secondary degree","1","","",""
"No","2004","66 and older","secondary school degree","","","",""
"No","2004","66 and older","college entrance qualification","3","","",""
"No","2004","66 and older","Other degree","","","",""
"No","2004","66 and older","no degree/no degree yet","","","",""
"Yes","2005","16-34 y.","lower secondary degree","245","0.691854613344028","0.644092215434786","0.73961701125327"
"Yes","2005","16-34 y.","secondary school degree","544","0.685159674827052","0.652772309598134","0.717547040055969"
"Yes","2005","16-34 y.","college entrance qualification","493","0.718303248673091","0.684267785468369","0.752338711877813"
"Yes","2005","16-34 y.","Other degree","29","","",""
"Yes","2005","16-34 y.","no degree/no degree yet","8","","",""
"Yes","2005","35-65 y.","lower secondary degree","801","0.660900726703072","0.634138182265412","0.687663271140733"
"Yes","2005","35-65 y.","secondary school degree","1289","0.722526863463672","0.701989949887364","0.743063777039979"
"Yes","2005","35-65 y.","college entrance qualification","1190","0.749058703508456","0.727369784993382","0.77074762202353"
"Yes","2005","35-65 y.","Other degree","134","0.606446113651431","0.540213306938643","0.672678920364218"
"Yes","2005","35-65 y.","no degree/no degree yet","15","","",""
"Yes","2005","66 and older","lower secondary degree","2","","",""
"Yes","2005","66 and older","secondary school degree","2","","",""
"Yes","2005","66 and older","college entrance qualification","3","","",""
"Yes","2005","66 and older","Other degree","","","",""
"Yes","2005","66 and older","no degree/no degree yet","1","","",""
"No","2005","16-34 y.","lower secondary degree","114","0.308145386655972","0.26038298874673","0.355907784565214"
"No","2005","16-34 y.","secondary school degree","246","0.314840325172948","0.282452959944031","0.347227690401866"
"No","2005","16-34 y.","college entrance qualification","178","0.281696751326909","0.247661288122187","0.315732214531631"
"No","2005","16-34 y.","Other degree","11","","",""
"No","2005","16-34 y.","no degree/no degree yet","9","","",""
"No","2005","35-65 y.","lower secondary degree","401","0.339099273296928","0.312336728859267","0.365861817734588"
"No","2005","35-65 y.","secondary school degree","537","0.277473136536328","0.256936222960021","0.298010050112636"
"No","2005","35-65 y.","college entrance qualification","345","0.250941296491544","0.22925237797647","0.272630215006618"
"No","2005","35-65 y.","Other degree","75","0.393553886348569","0.327321079635782","0.459786693061357"
"No","2005","35-65 y.","no degree/no degree yet","7","","",""
"No","2005","66 and older","lower secondary degree","2","","",""
"No","2005","66 and older","secondary school degree","","","",""
"No","2005","66 and older","college entrance qualification","","","",""
"No","2005","66 and older","Other degree","","","",""
"No","2005","66 and older","no degree/no degree yet","","","",""
"Yes","2006","16-34 y.","lower secondary degree","241","0.651290807081278","0.601076298824392","0.701505315338164"
"Yes","2006","16-34 y.","secondary school degree","589","0.707333251614935","0.675961328701828","0.738705174528041"
"Yes","2006","16-34 y.","college entrance qualification","523","0.74396610121073","0.711471831404814","0.776460371016647"
"Yes","2006","16-34 y.","Other degree","31","0.588819619873378","0.448147999459117","0.729491240287639"
"Yes","2006","16-34 y.","no degree/no degree yet","6","","",""
"Yes","2006","35-65 y.","lower secondary degree","923","0.684981841248498","0.660184194524871","0.709779487972124"
"Yes","2006","35-65 y.","secondary school degree","1489","0.736823974162974","0.717775567569722","0.755872380756227"
"Yes","2006","35-65 y.","college entrance qualification","1391","0.78289063538374","0.763705665995337","0.802075604772143"
"Yes","2006","35-65 y.","Other degree","156","0.668399324546368","0.607688265959598","0.729110383133138"
"Yes","2006","35-65 y.","no degree/no degree yet","12","","",""
"Yes","2006","66 and older","lower secondary degree","6","","",""
"Yes","2006","66 and older","secondary school degree","3","","",""
"Yes","2006","66 and older","college entrance qualification","3","","",""
"Yes","2006","66 and older","Other degree","","","",""
"Yes","2006","66 and older","no degree/no degree yet","1","","",""
"No","2006","16-34 y.","lower secondary degree","105","0.348709192918722","0.298494684661836","0.398923701175608"
"No","2006","16-34 y.","secondary school degree","219","0.292666748385065","0.261294825471959","0.324038671298172"
"No","2006","16-34 y.","college entrance qualification","170","0.25603389878927","0.223539628983354","0.288528168595186"
"No","2006","16-34 y.","Other degree","16","","",""
"No","2006","16-34 y.","no degree/no degree yet","10","","",""
"No","2006","35-65 y.","lower secondary degree","425","0.315018158751502","0.290220512027876","0.339815805475129"
"No","2006","35-65 y.","secondary school degree","564","0.263176025837026","0.244127619243773","0.282224432430278"
"No","2006","35-65 y.","college entrance qualification","383","0.21710936461626","0.197924395227857","0.236294334004663"
"No","2006","35-65 y.","Other degree","75","0.331600675453632","0.270889616866862","0.392311734040402"
"No","2006","35-65 y.","no degree/no degree yet","5","","",""
"No","2006","66 and older","lower secondary degree","3","","",""
"No","2006","66 and older","secondary school degree","3","","",""
"No","2006","66 and older","college entrance qualification","2","","",""
"No","2006","66 and older","Other degree","","","",""
"No","2006","66 and older","no degree/no degree yet","","","",""
"Yes","2007","16-34 y.","lower secondary degree","209","0.672220720802978","0.620135142610597","0.724306298995359"
"Yes","2007","16-34 y.","secondary school degree","512","0.712396984342246","0.678936811312623","0.74585715737187"
"Yes","2007","16-34 y.","college entrance qualification","535","0.829270434232758","0.800757790278946","0.857783078186569"
"Yes","2007","16-34 y.","Other degree","27","","",""
"Yes","2007","16-34 y.","no degree/no degree yet","6","","",""
"Yes","2007","35-65 y.","lower secondary degree","871","0.716251342550602","0.691006092373315","0.741496592727888"
"Yes","2007","35-65 y.","secondary school degree","1446","0.749432330845804","0.730247905963373","0.768616755728235"
"Yes","2007","35-65 y.","college entrance qualification","1291","0.771949695069478","0.751808273490791","0.792091116648165"
"Yes","2007","35-65 y.","Other degree","144","0.731187573920366","0.668961864487035","0.793413283353698"
"Yes","2007","35-65 y.","no degree/no degree yet","8","","",""
"Yes","2007","66 and older","lower secondary degree","6","","",""
"Yes","2007","66 and older","secondary school degree","3","","",""
"Yes","2007","66 and older","college entrance qualification","6","","",""
"Yes","2007","66 and older","Other degree","","","",""
"Yes","2007","66 and older","no degree/no degree yet","","","",""
"No","2007","16-34 y.","lower secondary degree","103","0.327779279197022","0.275693701004641","0.379864857389403"
"No","2007","16-34 y.","secondary school degree","191","0.287603015657754","0.25414284262813","0.321063188687378"
"No","2007","16-34 y.","college entrance qualification","134","0.170729565767242","0.142216921813431","0.199242209721054"
"No","2007","16-34 y.","Other degree","15","","",""
"No","2007","16-34 y.","no degree/no degree yet","11","","",""
"No","2007","35-65 y.","lower secondary degree","354","0.283748657449398","0.258503407272112","0.308993907626685"
"No","2007","35-65 y.","secondary school degree","514","0.250567669154196","0.231383244271765","0.269752094036627"
"No","2007","35-65 y.","college entrance qualification","376","0.228050304930522","0.207908883351835","0.248191726509209"
"No","2007","35-65 y.","Other degree","51","0.268812426079634","0.206586716646303","0.331038135512965"
"No","2007","35-65 y.","no degree/no degree yet","3","","",""
"No","2007","66 and older","lower secondary degree","2","","",""
"No","2007","66 and older","secondary school degree","2","","",""
"No","2007","66 and older","college entrance qualification","4","","",""
"No","2007","66 and older","Other degree","","","",""
"No","2007","66 and older","no degree/no degree yet","","","",""
"Yes","2008","16-34 y.","lower secondary degree","208","0.688742432600153","0.636261580667386","0.741223284532921"
"Yes","2008","16-34 y.","secondary school degree","518","0.72222876472786","0.689236472683068","0.755221056772652"
"Yes","2008","16-34 y.","college entrance qualification","473","0.743930352555244","0.71003629474785","0.777824410362638"
"Yes","2008","16-34 y.","Other degree","26","","",""
"Yes","2008","16-34 y.","no degree/no degree yet","11","","",""
"Yes","2008","35-65 y.","lower secondary degree","802","0.682981488045933","0.656599293645756","0.709363682446111"
"Yes","2008","35-65 y.","secondary school degree","1408","0.720959607398451","0.701011004642166","0.740908210154736"
"Yes","2008","35-65 y.","college entrance qualification","1266","0.768636226199203","0.748220411345411","0.789052041052995"
"Yes","2008","35-65 y.","Other degree","129","0.630146715281152","0.561137872483994","0.699155558078309"
"Yes","2008","35-65 y.","no degree/no degree yet","8","","",""
"Yes","2008","66 and older","lower secondary degree","5","","",""
"Yes","2008","66 and older","secondary school degree","2","","",""
"Yes","2008","66 and older","college entrance qualification","3","","",""
"Yes","2008","66 and older","Other degree","1","","",""
"Yes","2008","66 and older","no degree/no degree yet","","","",""
"No","2008","16-34 y.","lower secondary degree","91","0.311257567399847","0.258776715467079","0.363738419332614"
"No","2008","16-34 y.","secondary school degree","190","0.27777123527214","0.244778943227348","0.310763527316932"
"No","2008","16-34 y.","college entrance qualification","164","0.256069647444756","0.222175589637362","0.28996370525215"
"No","2008","16-34 y.","Other degree","8","","",""
"No","2008","16-34 y.","no degree/no degree yet","10","","",""
"No","2008","35-65 y.","lower secondary degree","393","0.317018511954067","0.290636317553889","0.343400706354244"
"No","2008","35-65 y.","secondary school degree","534","0.279040392601549","0.259091789845264","0.298988995357834"
"No","2008","35-65 y.","college entrance qualification","373","0.231363773800797","0.210947958947005","0.251779588654589"
"No","2008","35-65 y.","Other degree","59","0.369853284718848","0.300844441921691","0.438862127516006"
"No","2008","35-65 y.","no degree/no degree yet","4","","",""
"No","2008","66 and older","lower secondary degree","6","","",""
"No","2008","66 and older","secondary school degree","1","","",""
"No","2008","66 and older","college entrance qualification","","","",""
"No","2008","66 and older","Other degree","","","",""
"No","2008","66 and older","no degree/no degree yet","","","",""
"Yes","2009","16-34 y.","lower secondary degree","157","0.698898275742864","0.640494957353264","0.757301594132464"
"Yes","2009","16-34 y.","secondary school degree","411","0.645339902197719","0.606866969503287","0.683812834892151"
"Yes","2009","16-34 y.","college entrance qualification","456","0.779739676095128","0.746933107538684","0.812546244651571"
"Yes","2009","16-34 y.","Other degree","21","","",""
"Yes","2009","16-34 y.","no degree/no degree yet","8","","",""
"Yes","2009","35-65 y.","lower secondary degree","658","0.639829260755762","0.6104554242705","0.669203097241025"
"Yes","2009","35-65 y.","secondary school degree","1212","0.711174887583131","0.689849151348408","0.732500623817854"
"Yes","2009","35-65 y.","college entrance qualification","1167","0.787875565334339","0.767166459114434","0.808584671554245"
"Yes","2009","35-65 y.","Other degree","78","0.581994444686493","0.496548087437671","0.667440801935316"
"Yes","2009","35-65 y.","no degree/no degree yet","7","","",""
"Yes","2009","66 and older","lower secondary degree","4","","",""
"Yes","2009","66 and older","secondary school degree","5","","",""
"Yes","2009","66 and older","college entrance qualification","5","","",""
"Yes","2009","66 and older","Other degree","2","","",""
"Yes","2009","66 and older","no degree/no degree yet","","","",""
"No","2009","16-34 y.","lower secondary degree","80","0.301101724257136","0.242698405867536","0.359505042646737"
"No","2009","16-34 y.","secondary school degree","183","0.354660097802281","0.316187165107849","0.393133030496713"
"No","2009","16-34 y.","college entrance qualification","157","0.220260323904872","0.187453755348429","0.253066892461316"
"No","2009","16-34 y.","Other degree","13","","",""
"No","2009","16-34 y.","no degree/no degree yet","6","","",""
"No","2009","35-65 y.","lower secondary degree","368","0.360170739244238","0.330796902758975","0.3895445757295"
"No","2009","35-65 y.","secondary school degree","523","0.288825112416869","0.267499376182146","0.310150848651592"
"No","2009","35-65 y.","college entrance qualification","330","0.212124434665661","0.191415328445755","0.232833540885566"
"No","2009","35-65 y.","Other degree","50","0.418005555313507","0.332559198064684","0.503451912562329"
"No","2009","35-65 y.","no degree/no degree yet","4","","",""
"No","2009","66 and older","lower secondary degree","2","","",""
"No","2009","66 and older","secondary school degree","2","","",""
"No","2009","66 and older","college entrance qualification","1","","",""
"No","2009","66 and older","Other degree","","","",""
"No","2009","66 and older","no degree/no degree yet","","","",""
"Yes","2010","16-34 y.","lower secondary degree","245","0.632887694416113","0.584487355795601","0.681288033036626"
"Yes","2010","16-34 y.","secondary school degree","609","0.632024820411165","0.600180171382561","0.66386946943977"
"Yes","2010","16-34 y.","college entrance qualification","589","0.733044370700176","0.702485674286714","0.763603067113638"
"Yes","2010","16-34 y.","Other degree","68","0.722946307037731","0.634338896140806","0.811553717934655"
"Yes","2010","16-34 y.","no degree/no degree yet","16","","",""
"Yes","2010","35-65 y.","lower secondary degree","791","0.623803941914919","0.597224005877982","0.650383877951857"
"Yes","2010","35-65 y.","secondary school degree","1534","0.67399788678129","0.654710636411044","0.693285137151536"
"Yes","2010","35-65 y.","college entrance qualification","1596","0.748463971199833","0.730007076106333","0.766920866293332"
"Yes","2010","35-65 y.","Other degree","193","0.638879905509057","0.583975161904273","0.693784649113842"
"Yes","2010","35-65 y.","no degree/no degree yet","18","","",""
"Yes","2010","66 and older","lower secondary degree","7","","",""
"Yes","2010","66 and older","secondary school degree","4","","",""
"Yes","2010","66 and older","college entrance qualification","5","","",""
"Yes","2010","66 and older","Other degree","2","","",""
"Yes","2010","66 and older","no degree/no degree yet","","","",""
"No","2010","16-34 y.","lower secondary degree","136","0.367112305583887","0.318711966963375","0.415512644204399"
"No","2010","16-34 y.","secondary school degree","272","0.367975179588835","0.33613053056023","0.399819828617439"
"No","2010","16-34 y.","college entrance qualification","216","0.266955629299824","0.236396932886362","0.297514325713286"
"No","2010","16-34 y.","Other degree","30","0.277053692962269","0.188446282065345","0.365661103859194"
"No","2010","16-34 y.","no degree/no degree yet","10","","",""
"No","2010","35-65 y.","lower secondary degree","485","0.376196058085081","0.349616122048143","0.402775994122018"
"No","2010","35-65 y.","secondary school degree","735","0.32600211321871","0.306714862848464","0.345289363588956"
"No","2010","35-65 y.","college entrance qualification","527","0.251536028800167","0.233079133706668","0.269992923893667"
"No","2010","35-65 y.","Other degree","101","0.361120094490943","0.306215350886158","0.416024838095727"
"No","2010","35-65 y.","no degree/no degree yet","10","","",""
"No","2010","66 and older","lower secondary degree","4","","",""
"No","2010","66 and older","secondary school degree","3","","",""
"No","2010","66 and older","college entrance qualification","2","","",""
"No","2010","66 and older","Other degree","1","","",""
"No","2010","66 and older","no degree/no degree yet","","","",""
"Yes","2011","16-34 y.","lower secondary degree","275","0.669891725668065","0.623865388285007","0.715918063051123"
"Yes","2011","16-34 y.","secondary school degree","697","0.757901952110328","0.730504041049832","0.785299863170823"
"Yes","2011","16-34 y.","college entrance qualification","706","0.780646798956884","0.753641803900977","0.80765179401279"
"Yes","2011","16-34 y.","Other degree","63","0.75533650967538","0.667493137486897","0.843179881863863"
"Yes","2011","16-34 y.","no degree/no degree yet","21","","",""
"Yes","2011","35-65 y.","lower secondary degree","1056","0.662864056477025","0.639284305913556","0.686443807040494"
"Yes","2011","35-65 y.","secondary school degree","2086","0.748011778186193","0.732108679421053","0.763914876951334"
"Yes","2011","35-65 y.","college entrance qualification","2054","0.78137862381081","0.765528283916996","0.797228963704623"
"Yes","2011","35-65 y.","Other degree","283","0.698659660976986","0.653917301874995","0.743402020078977"
"Yes","2011","35-65 y.","no degree/no degree yet","42","0.817541877419889","0.71356260812364","0.921521146716139"
"Yes","2011","66 and older","lower secondary degree","6","","",""
"Yes","2011","66 and older","secondary school degree","3","","",""
"Yes","2011","66 and older","college entrance qualification","4","","",""
"Yes","2011","66 and older","Other degree","1","","",""
"Yes","2011","66 and older","no degree/no degree yet","","","",""
"No","2011","16-34 y.","lower secondary degree","126","0.330108274331935","0.284081936948877","0.376134611714992"
"No","2011","16-34 y.","secondary school degree","242","0.242098047889672","0.214700136829177","0.269495958950168"
"No","2011","16-34 y.","college entrance qualification","196","0.219353201043116","0.19234820598721","0.246358196099023"
"No","2011","16-34 y.","Other degree","29","","",""
"No","2011","16-34 y.","no degree/no degree yet","10","","",""
"No","2011","35-65 y.","lower secondary degree","488","0.337135943522975","0.313556192959505","0.360715694086444"
"No","2011","35-65 y.","secondary school degree","777","0.251988221813807","0.236085123048666","0.267891320578947"
"No","2011","35-65 y.","college entrance qualification","558","0.21862137618919","0.202771036295377","0.234471716083004"
"No","2011","35-65 y.","Other degree","121","0.301340339023014","0.256597979921023","0.346082698125005"
"No","2011","35-65 y.","no degree/no degree yet","11","","",""
"No","2011","66 and older","lower secondary degree","5","","",""
"No","2011","66 and older","secondary school degree","3","","",""
"No","2011","66 and older","college entrance qualification","4","","",""
"No","2011","66 and older","Other degree","","","",""
"No","2011","66 and older","no degree/no degree yet","","","",""
"Yes","2012","16-34 y.","lower secondary degree","277","0.690504310792474","0.645087456094633","0.735921165490316"
"Yes","2012","16-34 y.","secondary school degree","624","0.747073997411974","0.717868684656025","0.776279310167922"
"Yes","2012","16-34 y.","college entrance qualification","686","0.765852480364415","0.738124934738242","0.793580025990588"
"Yes","2012","16-34 y.","Other degree","60","0.613996918646716","0.50797783085247","0.720016006440961"
"Yes","2012","16-34 y.","no degree/no degree yet","29","","",""
"Yes","2012","35-65 y.","lower secondary degree","1041","0.630653919764018","0.606998200582606","0.654309638945429"
"Yes","2012","35-65 y.","secondary school degree","2076","0.706515394844475","0.690108398333698","0.722922391355253"
"Yes","2012","35-65 y.","college entrance qualification","2114","0.783817334451179","0.768398582039599","0.799236086862758"
"Yes","2012","35-65 y.","Other degree","300","0.672398591906419","0.629082816061288","0.71571436775155"
"Yes","2012","35-65 y.","no degree/no degree yet","34","0.67721372700733","0.56176258816448","0.792664865850179"
"Yes","2012","66 and older","lower secondary degree","12","","",""
"Yes","2012","66 and older","secondary school degree","6","","",""
"Yes","2012","66 and older","college entrance qualification","3","","",""
"Yes","2012","66 and older","Other degree","","","",""
"Yes","2012","66 and older","no degree/no degree yet","","","",""
"No","2012","16-34 y.","lower secondary degree","121","0.309495689207526","0.264078834509685","0.354912543905367"
"No","2012","16-34 y.","secondary school degree","227","0.252926002588026","0.223720689832078","0.282131315343975"
"No","2012","16-34 y.","college entrance qualification","210","0.234147519635585","0.206419974009412","0.261875065261758"
"No","2012","16-34 y.","Other degree","21","","",""
"No","2012","16-34 y.","no degree/no degree yet","12","","",""
"No","2012","35-65 y.","lower secondary degree","558","0.369346080235982","0.345690361054571","0.393001799417394"
"No","2012","35-65 y.","secondary school degree","883","0.293484605155524","0.277077608644747","0.309891601666302"
"No","2012","35-65 y.","college entrance qualification","624","0.216182665548821","0.200763913137242","0.231601417960401"
"No","2012","35-65 y.","Other degree","151","0.327601408093581","0.28428563224845","0.370917183938712"
"No","2012","35-65 y.","no degree/no degree yet","29","","",""
"No","2012","66 and older","lower secondary degree","11","","",""
"No","2012","66 and older","secondary school degree","7","","",""
"No","2012","66 and older","college entrance qualification","6","","",""
"No","2012","66 and older","Other degree","","","",""
"No","2012","66 and older","no degree/no degree yet","","","",""
"Yes","2013","16-34 y.","lower secondary degree","356","0.706740921272698","0.666140515156651","0.747341327388746"
"Yes","2013","16-34 y.","secondary school degree","664","0.706965536495514","0.677554342953544","0.736376730037484"
"Yes","2013","16-34 y.","college entrance qualification","730","0.745137526190778","0.717613870751461","0.772661181630095"
"Yes","2013","16-34 y.","Other degree","163","0.662717382124557","0.603027498715801","0.722407265533312"
"Yes","2013","16-34 y.","no degree/no degree yet","41","0.683778407253447","0.56611920001953","0.801437614487363"
"Yes","2013","35-65 y.","lower secondary degree","1001","0.679114218758975","0.655266829840397","0.702961607677553"
"Yes","2013","35-65 y.","secondary school degree","2013","0.729660249377819","0.713156416156123","0.746164082599515"
"Yes","2013","35-65 y.","college entrance qualification","2027","0.781501125657037","0.765756128846096","0.797246122467978"
"Yes","2013","35-65 y.","Other degree","746","0.660388919066565","0.632184011714939","0.68859382641819"
"Yes","2013","35-65 y.","no degree/no degree yet","49","0.642946860476331","0.537292235350788","0.748601485601874"
"Yes","2013","66 and older","lower secondary degree","8","","",""
"Yes","2013","66 and older","secondary school degree","3","","",""
"Yes","2013","66 and older","college entrance qualification","4","","",""
"Yes","2013","66 and older","Other degree","1","","",""
"Yes","2013","66 and older","no degree/no degree yet","","","",""
"No","2013","16-34 y.","lower secondary degree","127","0.293259078727302","0.252658672611254","0.333859484843349"
"No","2013","16-34 y.","secondary school degree","256","0.293034463504486","0.263623269962516","0.322445657046456"
"No","2013","16-34 y.","college entrance qualification","233","0.254862473809222","0.227338818369905","0.282386129248539"
"No","2013","16-34 y.","Other degree","78","0.337282617875443","0.277592734466688","0.396972501284198"
"No","2013","16-34 y.","no degree/no degree yet","19","","",""
"No","2013","35-65 y.","lower secondary degree","471","0.320885781241025","0.297038392322447","0.344733170159603"
"No","2013","35-65 y.","secondary school degree","769","0.270339750622181","0.253835917400485","0.286843583843877"
"No","2013","35-65 y.","college entrance qualification","619","0.218498874342963","0.202753877532022","0.234243871153904"
"No","2013","35-65 y.","Other degree","337","0.339611080933435","0.31140617358181","0.367815988285061"
"No","2013","35-65 y.","no degree/no degree yet","30","0.357053139523669","0.251398514398126","0.462707764649212"
"No","2013","66 and older","lower secondary degree","9","","",""
"No","2013","66 and older","secondary school degree","3","","",""
"No","2013","66 and older","college entrance qualification","2","","",""
"No","2013","66 and older","Other degree","1","","",""
"No","2013","66 and older","no degree/no degree yet","","","",""
"Yes","2014","16-34 y.","lower secondary degree","294","0.673340138323729","0.627888287160667","0.718791989486791"
"Yes","2014","16-34 y.","secondary school degree","569","0.755141715106372","0.724730126034414","0.785553304178329"
"Yes","2014","16-34 y.","college entrance qualification","654","0.760389710249923","0.73221985299754","0.788559567502306"
"Yes","2014","16-34 y.","Other degree","132","0.784309187430366","0.724554514790589","0.844063860070144"
"Yes","2014","16-34 y.","no degree/no degree yet","28","","",""
"Yes","2014","35-65 y.","lower secondary degree","901","0.658637010332721","0.633230131491427","0.684043889174016"
"Yes","2014","35-65 y.","secondary school degree","1840","0.716347227491638","0.698970294519944","0.733724160463332"
"Yes","2014","35-65 y.","college entrance qualification","1935","0.783587776179609","0.767598341862156","0.799577210497062"
"Yes","2014","35-65 y.","Other degree","583","0.713827690366327","0.683353636121651","0.744301744611002"
"Yes","2014","35-65 y.","no degree/no degree yet","39","0.734598078703567","0.626421054775478","0.842775102631657"
"Yes","2014","66 and older","lower secondary degree","11","","",""
"Yes","2014","66 and older","secondary school degree","5","","",""
"Yes","2014","66 and older","college entrance qualification","1","","",""
"Yes","2014","66 and older","Other degree","3","","",""
"Yes","2014","66 and older","no degree/no degree yet","","","",""
"No","2014","16-34 y.","lower secondary degree","115","0.326659861676271","0.281208010513208","0.372111712839333"
"No","2014","16-34 y.","secondary school degree","199","0.244858284893628","0.214446695821671","0.275269873965586"
"No","2014","16-34 y.","college entrance qualification","228","0.239610289750077","0.211440432497694","0.26778014700246"
"No","2014","16-34 y.","Other degree","50","0.215690812569634","0.155936139929856","0.275445485209412"
"No","2014","16-34 y.","no degree/no degree yet","6","","",""
"No","2014","35-65 y.","lower secondary degree","437","0.341362989667279","0.315956110825984","0.366769868508573"
"No","2014","35-65 y.","secondary school degree","745","0.283652772508362","0.266275839536668","0.301029705480056"
"No","2014","35-65 y.","college entrance qualification","613","0.216412223820391","0.200422789502938","0.232401658137843"
"No","2014","35-65 y.","Other degree","262","0.286172309633673","0.255698255388998","0.316646363878349"
"No","2014","35-65 y.","no degree/no degree yet","25","","",""
"No","2014","66 and older","lower secondary degree","12","","",""
"No","2014","66 and older","secondary school degree","4","","",""
"No","2014","66 and older","college entrance qualification","6","","",""
"No","2014","66 and older","Other degree","2","","",""
"No","2014","66 and older","no degree/no degree yet","","","",""
"Yes","2015","16-34 y.","lower secondary degree","234","0.750663104443426","0.70391479057317","0.797411418313683"
"Yes","2015","16-34 y.","secondary school degree","525","0.767187539796241","0.735879710914624","0.798495368677859"
