"plb0196_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2014","(1c) basic vocational qualification","East Germany","40","0.260630178468365","0.188681423502253","0.332578933434477"
"No","2014","(2b) intermediate general qualification","West Germany","71","0.347881856597566","0.285784530094865","0.409979183100268"
"No","2014","(2b) intermediate general qualification","East Germany","8","","",""
"No","2014","(2a) intermediate vocational","West Germany","511","0.235276725658223","0.216229038970407","0.25432441234604"
"No","2014","(2a) intermediate vocational","East Germany","290","0.347125112464679","0.31657834436599","0.377671880563368"
"No","2014","(2c_gen) general maturity certificate","West Germany","99","0.288057548600038","0.239850525123126","0.33626457207695"
"No","2014","(2c_gen) general maturity certificate","East Germany","13","","",""
"No","2014","(2c_voc) vocational maturity certificate","West Germany","278","0.239611614832941","0.214107302067829","0.265115927598054"
"No","2014","(2c_voc) vocational maturity certificate","East Germany","43","0.206785665054639","0.148107295532672","0.265464034576607"
"No","2014","(3a) lower tertiary education","West Germany","162","0.210251586339361","0.180630914323183","0.239872258355539"
"No","2014","(3a) lower tertiary education","East Germany","63","0.25833451679668","0.20151782800091","0.315151205592449"
"No","2014","(3b) higher tertiary education","West Germany","363","0.211581707601386","0.190602706370801","0.232560708831971"
"No","2014","(3b) higher tertiary education","East Germany","93","0.285348486168636","0.238829659597986","0.331867312739287"
"Yes","2015","(0) in school","West Germany","3","","",""
"Yes","2015","(0) in school","East Germany","1","","",""
"Yes","2015","(1a) inadequately completed","West Germany","59","0.793522075972075","0.708466109455022","0.878578042489129"
"Yes","2015","(1a) inadequately completed","East Germany","4","","",""
"Yes","2015","(1b) general elementary school","West Germany","280","0.742313814692879","0.699237371381136","0.785390258004621"
"Yes","2015","(1b) general elementary school","East Germany","23","","",""
"Yes","2015","(1c) basic vocational qualification","West Germany","1037","0.70940569540723","0.685765337331073","0.733046053483387"
"Yes","2015","(1c) basic vocational qualification","East Germany","83","0.656581704557963","0.571621887091179","0.741541522024747"
"Yes","2015","(2b) intermediate general qualification","West Germany","137","0.780666114501003","0.72103845574812","0.840293773253886"
"Yes","2015","(2b) intermediate general qualification","East Germany","24","","",""
"Yes","2015","(2a) intermediate vocational","West Germany","1385","0.779115813894112","0.759924744032544","0.79830688375568"
"Yes","2015","(2a) intermediate vocational","East Germany","621","0.711658513405338","0.681488289298727","0.741828737511948"
"Yes","2015","(2c_gen) general maturity certificate","West Germany","234","0.696446510876204","0.646303740159705","0.746589281592703"
"Yes","2015","(2c_gen) general maturity certificate","East Germany","22","","",""
"Yes","2015","(2c_voc) vocational maturity certificate","West Germany","808","0.757498749050772","0.731537672259335","0.783459825842208"
"Yes","2015","(2c_voc) vocational maturity certificate","East Germany","135","0.811200738980189","0.752715242438063","0.869686235522314"
"Yes","2015","(3a) lower tertiary education","West Germany","545","0.822686653890225","0.793679914358469","0.851693393421981"
"Yes","2015","(3a) lower tertiary education","East Germany","158","0.740001079846026","0.679956596905836","0.800045562786216"
"Yes","2015","(3b) higher tertiary education","West Germany","1247","0.83701924477644","0.818475754017827","0.855562735535052"
"Yes","2015","(3b) higher tertiary education","East Germany","281","0.791037800465757","0.748745004365885","0.833330596565629"
"No","2015","(0) in school","West Germany","4","","",""
"No","2015","(0) in school","East Germany","1","","",""
"No","2015","(1a) inadequately completed","West Germany","28","","",""
"No","2015","(1a) inadequately completed","East Germany","2","","",""
"No","2015","(1b) general elementary school","West Germany","116","0.257686185307121","0.214609741995379","0.300762628618864"
"No","2015","(1b) general elementary school","East Germany","9","","",""
"No","2015","(1c) basic vocational qualification","West Germany","380","0.29059430459277","0.266953946516612","0.314234662668927"
"No","2015","(1c) basic vocational qualification","East Germany","37","0.343418295442037","0.258458477975253","0.428378112908821"
"No","2015","(2b) intermediate general qualification","West Germany","48","0.219333885498997","0.159706226746114","0.278961544251881"
"No","2015","(2b) intermediate general qualification","East Germany","11","","",""
"No","2015","(2a) intermediate vocational","West Germany","410","0.220884186105888","0.20169311624432","0.240075255967456"
"No","2015","(2a) intermediate vocational","East Germany","245","0.288341486594662","0.258171262488052","0.318511710701273"
"No","2015","(2c_gen) general maturity certificate","West Germany","89","0.303553489123796","0.253410718407297","0.353696259840295"
"No","2015","(2c_gen) general maturity certificate","East Germany","11","","",""
"No","2015","(2c_voc) vocational maturity certificate","West Germany","239","0.242501250949228","0.216540174157792","0.268462327740665"
"No","2015","(2c_voc) vocational maturity certificate","East Germany","37","0.188799261019811","0.130313764477686","0.247284757561937"
"No","2015","(3a) lower tertiary education","West Germany","121","0.177313346109775","0.148306606578019","0.206320085641531"
"No","2015","(3a) lower tertiary education","East Germany","47","0.259998920153974","0.199954437213784","0.320043403094164"
"No","2015","(3b) higher tertiary education","West Germany","277","0.16298075522356","0.144437264464948","0.181524245982173"
"No","2015","(3b) higher tertiary education","East Germany","74","0.208962199534243","0.166669403434371","0.251254995634114"
"Yes","2016","(0) in school","West Germany","7","","",""
"Yes","2016","(0) in school","East Germany","","","",""
"Yes","2016","(1a) inadequately completed","West Germany","57","0.672762537297894","0.571207008223412","0.774318066372376"
"Yes","2016","(1a) inadequately completed","East Germany","3","","",""
"Yes","2016","(1b) general elementary school","West Germany","239","0.66385845168622","0.613939240721558","0.713777662650882"
"Yes","2016","(1b) general elementary school","East Germany","15","","",""
"Yes","2016","(1c) basic vocational qualification","West Germany","976","0.725811197206511","0.701708988879659","0.749913405533362"
"Yes","2016","(1c) basic vocational qualification","East Germany","85","0.635180384668361","0.549408878712985","0.720951890623737"
"Yes","2016","(2b) intermediate general qualification","West Germany","127","0.745824510671568","0.681316414200283","0.810332607142852"
"Yes","2016","(2b) intermediate general qualification","East Germany","18","","",""
"Yes","2016","(2a) intermediate vocational","West Germany","1312","0.78241233418817","0.762815958910011","0.802008709466328"
"Yes","2016","(2a) intermediate vocational","East Germany","578","0.692270893250238","0.660621937377378","0.723919849123098"
"Yes","2016","(2c_gen) general maturity certificate","West Germany","226","0.731357934853956","0.6815311004217","0.781184769286212"
"Yes","2016","(2c_gen) general maturity certificate","East Germany","24","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","West Germany","809","0.78504928934292","0.760023036892332","0.810075541793509"
"Yes","2016","(2c_voc) vocational maturity certificate","East Germany","141","0.772351131838785","0.710923790778061","0.833778472899509"
"Yes","2016","(3a) lower tertiary education","West Germany","514","0.827064220809355","0.797602488427172","0.856525953191539"
"Yes","2016","(3a) lower tertiary education","East Germany","157","0.807635053833665","0.752453922122727","0.862816185544602"
"Yes","2016","(3b) higher tertiary education","West Germany","1135","0.815450382697661","0.795357977542547","0.835542787852775"
"Yes","2016","(3b) higher tertiary education","East Germany","288","0.783602855823519","0.741587439088299","0.825618272558739"
"No","2016","(0) in school","West Germany","4","","",""
"No","2016","(0) in school","East Germany","","","",""
"No","2016","(1a) inadequately completed","West Germany","25","","",""
"No","2016","(1a) inadequately completed","East Germany","2","","",""
"No","2016","(1b) general elementary school","West Germany","105","0.33614154831378","0.286222337349118","0.386060759278442"
"No","2016","(1b) general elementary school","East Germany","12","","",""
"No","2016","(1c) basic vocational qualification","West Germany","340","0.274188802793489","0.250086594466638","0.298291011120341"
"No","2016","(1c) basic vocational qualification","East Germany","36","0.364819615331639","0.279048109376263","0.450591121287015"
"No","2016","(2b) intermediate general qualification","West Germany","48","0.254175489328432","0.189667392857148","0.318683585799717"
"No","2016","(2b) intermediate general qualification","East Germany","13","","",""
"No","2016","(2a) intermediate vocational","West Germany","391","0.21758766581183","0.197991290533672","0.237184041089989"
"No","2016","(2a) intermediate vocational","East Germany","239","0.307729106749762","0.276080150876902","0.339378062622622"
"No","2016","(2c_gen) general maturity certificate","West Germany","78","0.268642065146044","0.218815230713788","0.3184688995783"
"No","2016","(2c_gen) general maturity certificate","East Germany","9","","",""
"No","2016","(2c_voc) vocational maturity certificate","West Germany","226","0.21495071065708","0.189924458206491","0.239976963107668"
"No","2016","(2c_voc) vocational maturity certificate","East Germany","38","0.227648868161215","0.166221527100491","0.289076209221939"
"No","2016","(3a) lower tertiary education","West Germany","119","0.172935779190645","0.143474046808461","0.202397511572828"
"No","2016","(3a) lower tertiary education","East Germany","39","0.192364946166335","0.137183814455398","0.247546077877273"
"No","2016","(3b) higher tertiary education","West Germany","297","0.184549617302339","0.164457212147225","0.204642022457453"
"No","2016","(3b) higher tertiary education","East Germany","81","0.216397144176481","0.174381727441261","0.258412560911701"
"Yes","2017","(0) in school","West Germany","3","","",""
"Yes","2017","(0) in school","East Germany","1","","",""
"Yes","2017","(1a) inadequately completed","West Germany","76","0.653402470126297","0.566045254533801","0.740759685718793"
"Yes","2017","(1a) inadequately completed","East Germany","2","","",""
"Yes","2017","(1b) general elementary school","West Germany","261","0.66261130626088","0.615009528822067","0.710213083699692"
"Yes","2017","(1b) general elementary school","East Germany","23","","",""
"Yes","2017","(1c) basic vocational qualification","West Germany","950","0.697827013685316","0.673092361627331","0.722561665743301"
"Yes","2017","(1c) basic vocational qualification","East Germany","91","0.737631551872116","0.664233574255316","0.811029529488915"
"Yes","2017","(2b) intermediate general qualification","West Germany","134","0.694840379210175","0.628306133592239","0.76137462482811"
"Yes","2017","(2b) intermediate general qualification","East Germany","32","0.946810498407127","0.874501603912383","1.01911939290187"
"Yes","2017","(2a) intermediate vocational","West Germany","1440","0.786895422815935","0.768330278104203","0.805460567527668"
"Yes","2017","(2a) intermediate vocational","East Germany","642","0.727610575804314","0.698476818922493","0.756744332686134"
"Yes","2017","(2c_gen) general maturity certificate","West Germany","261","0.695495496683597","0.648540811943339","0.742450181423856"
"Yes","2017","(2c_gen) general maturity certificate","East Germany","40","0.787855334329956","0.676737001421829","0.898973667238083"
"Yes","2017","(2c_voc) vocational maturity certificate","West Germany","834","0.754032037781251","0.728453935356223","0.77961014020628"
"Yes","2017","(2c_voc) vocational maturity certificate","East Germany","145","0.796268900963478","0.739881951939689","0.852655849987267"
"Yes","2017","(3a) lower tertiary education","West Germany","587","0.833537282454598","0.806176463069865","0.860898101839332"
"Yes","2017","(3a) lower tertiary education","East Germany","160","0.742262011673437","0.683245342100134","0.80127868124674"
"Yes","2017","(3b) higher tertiary education","West Germany","1281","0.811143671508359","0.791770990600511","0.830516352416207"
"Yes","2017","(3b) higher tertiary education","East Germany","277","0.822030487559597","0.782519889048978","0.861541086070215"
"No","2017","(0) in school","West Germany","3","","",""
"No","2017","(0) in school","East Germany","","","",""
"No","2017","(1a) inadequately completed","West Germany","38","0.346597529873703","0.259240314281207","0.433954745466199"
"No","2017","(1a) inadequately completed","East Germany","7","","",""
"No","2017","(1b) general elementary school","West Germany","118","0.33738869373912","0.289786916300308","0.384990471177933"
"No","2017","(1b) general elementary school","East Germany","15","","",""
"No","2017","(1c) basic vocational qualification","West Germany","374","0.302172986314684","0.277438334256699","0.326907638372669"
"No","2017","(1c) basic vocational qualification","East Germany","47","0.262368448127884","0.188970470511085","0.335766425744684"
"No","2017","(2b) intermediate general qualification","West Germany","50","0.305159620789825","0.23862537517189","0.371693866407761"
"No","2017","(2b) intermediate general qualification","East Germany","5","","",""
"No","2017","(2a) intermediate vocational","West Germany","429","0.213104577184064","0.194539432472332","0.231669721895797"
"No","2017","(2a) intermediate vocational","East Germany","255","0.272389424195686","0.243255667313866","0.301523181077507"
"No","2017","(2c_gen) general maturity certificate","West Germany","108","0.304504503316403","0.257549818576144","0.351459188056661"
"No","2017","(2c_gen) general maturity certificate","East Germany","12","","",""
"No","2017","(2c_voc) vocational maturity certificate","West Germany","255","0.245967962218749","0.22038985979372","0.271546064643777"
"No","2017","(2c_voc) vocational maturity certificate","East Germany","51","0.203731099036522","0.147344150012733","0.260118048060311"
"No","2017","(3a) lower tertiary education","West Germany","125","0.166462717545402","0.139101898160668","0.193823536930135"
"No","2017","(3a) lower tertiary education","East Germany","51","0.257737988326563","0.198721318753261","0.316754657899866"
"No","2017","(3b) higher tertiary education","West Germany","287","0.188856328491641","0.169483647583793","0.208229009399489"
"No","2017","(3b) higher tertiary education","East Germany","83","0.177969512440404","0.138458913929785","0.217480110951022"
"Yes","2018","(0) in school","West Germany","3","","",""
"Yes","2018","(0) in school","East Germany","","","",""
"Yes","2018","(1a) inadequately completed","West Germany","94","0.602522932343317","0.521168068979489","0.683877795707145"
"Yes","2018","(1a) inadequately completed","East Germany","13","","",""
"Yes","2018","(1b) general elementary school","West Germany","260","0.696216356587526","0.650920883249989","0.741511829925064"
"Yes","2018","(1b) general elementary school","East Germany","35","0.759658267685738","0.647745971779203","0.871570563592274"
"Yes","2018","(1c) basic vocational qualification","West Germany","929","0.699941650469072","0.675385866104972","0.724497434833172"
"Yes","2018","(1c) basic vocational qualification","East Germany","99","0.738205704730661","0.665385338122676","0.811026071338646"
"Yes","2018","(2b) intermediate general qualification","West Germany","147","0.806864167151999","0.750284689909181","0.863443644394817"
"Yes","2018","(2b) intermediate general qualification","East Germany","24","","",""
"Yes","2018","(2a) intermediate vocational","West Germany","1399","0.771904159209916","0.752773167602077","0.791035150817754"
"Yes","2018","(2a) intermediate vocational","East Germany","621","0.694147791917479","0.664061582169733","0.724234001665224"
"Yes","2018","(2c_gen) general maturity certificate","West Germany","296","0.722451064432704","0.679472286330709","0.765429842534699"
"Yes","2018","(2c_gen) general maturity certificate","East Germany","38","0.626517262608057","0.504119281805333","0.748915243410782"
"Yes","2018","(2c_voc) vocational maturity certificate","West Germany","827","0.779105355181358","0.754556261362141","0.803654449000575"
"Yes","2018","(2c_voc) vocational maturity certificate","East Germany","151","0.78983642868189","0.733511926444391","0.84616093091939"
"Yes","2018","(3a) lower tertiary education","West Germany","575","0.791411890635841","0.762118345664211","0.820705435607471"
"Yes","2018","(3a) lower tertiary education","East Germany","151","0.725594301786915","0.665810339008906","0.785378264564923"
"Yes","2018","(3b) higher tertiary education","West Germany","1294","0.779896525792708","0.76003137766603","0.799761673919385"
"Yes","2018","(3b) higher tertiary education","East Germany","249","0.721074626104116","0.674939799021004","0.767209453187229"
"No","2018","(0) in school","West Germany","3","","",""
"No","2018","(0) in school","East Germany","","","",""
"No","2018","(1a) inadequately completed","West Germany","45","0.397477067656683","0.316122204292855","0.478831931020511"
"No","2018","(1a) inadequately completed","East Germany","6","","",""
"No","2018","(1b) general elementary school","West Germany","136","0.303783643412473","0.258488170074936","0.349079116750011"
"No","2018","(1b) general elementary school","East Germany","21","","",""
"No","2018","(1c) basic vocational qualification","West Germany","409","0.300058349530928","0.275502565166828","0.324614133895027"
"No","2018","(1c) basic vocational qualification","East Germany","41","0.261794295269339","0.188973928661354","0.334614661877324"
"No","2018","(2b) intermediate general qualification","West Germany","40","0.193135832848001","0.136556355605183","0.249715310090819"
"No","2018","(2b) intermediate general qualification","East Germany","14","","",""
"No","2018","(2a) intermediate vocational","West Germany","449","0.228095840790084","0.208964849182246","0.247226832397923"
"No","2018","(2a) intermediate vocational","East Germany","280","0.305852208082521","0.275765998334776","0.335938417830266"
"No","2018","(2c_gen) general maturity certificate","West Germany","121","0.277548935567296","0.234570157465301","0.320527713669291"
"No","2018","(2c_gen) general maturity certificate","East Germany","22","","",""
"No","2018","(2c_voc) vocational maturity certificate","West Germany","270","0.220894644818642","0.196345550999425","0.245443738637859"
"No","2018","(2c_voc) vocational maturity certificate","East Germany","50","0.21016357131811","0.15383906908061","0.266488073555609"
"No","2018","(3a) lower tertiary education","West Germany","164","0.208588109364159","0.179294564392529","0.237881654335789"
"No","2018","(3a) lower tertiary education","East Germany","63","0.274405698213085","0.214621735435077","0.334189660991094"
"No","2018","(3b) higher tertiary education","West Germany","377","0.220103474207292","0.200238326080614","0.23996862233397"
"No","2018","(3b) higher tertiary education","East Germany","114","0.278925373895884","0.232790546812771","0.325060200978996"
"Yes","2019","(0) in school","West Germany","7","","",""
"Yes","2019","(0) in school","East Germany","1","","",""
"Yes","2019","(1a) inadequately completed","West Germany","97","0.769049434176979","0.700688449940261","0.837410418413697"
"Yes","2019","(1a) inadequately completed","East Germany","15","","",""
"Yes","2019","(1b) general elementary school","West Germany","236","0.748896117358147","0.702459220432115","0.795333014284179"
"Yes","2019","(1b) general elementary school","East Germany","23","","",""
"Yes","2019","(1c) basic vocational qualification","West Germany","786","0.73457014588676","0.708211066884419","0.7609292248891"
"Yes","2019","(1c) basic vocational qualification","East Germany","77","0.602432888302712","0.511389971408903","0.693475805196521"
"Yes","2019","(2b) intermediate general qualification","West Germany","131","0.698664806603352","0.632003816635397","0.765325796571307"
"Yes","2019","(2b) intermediate general qualification","East Germany","24","","",""
"Yes","2019","(2a) intermediate vocational","West Germany","1272","0.773608383070278","0.753494648222251","0.793722117918306"
"Yes","2019","(2a) intermediate vocational","East Germany","596","0.752417442908353","0.722546402011309","0.782288483805397"
"Yes","2019","(2c_gen) general maturity certificate","West Germany","250","0.661615175766439","0.613337864364115","0.709892487168763"
"Yes","2019","(2c_gen) general maturity certificate","East Germany","32","0.595553215219473","0.462158876127884","0.728947554311061"
"Yes","2019","(2c_voc) vocational maturity certificate","West Germany","801","0.790972884064853","0.766116746400118","0.815829021729588"
"Yes","2019","(2c_voc) vocational maturity certificate","East Germany","153","0.787920111079267","0.729947582431074","0.84589263972746"
"Yes","2019","(3a) lower tertiary education","West Germany","536","0.806943628890035","0.77721208755104","0.83667517022903"
"Yes","2019","(3a) lower tertiary education","East Germany","159","0.703442592134724","0.641520778679309","0.76536440559014"
"Yes","2019","(3b) higher tertiary education","West Germany","1267","0.816682220180426","0.79773499223557","0.835629448125282"
"Yes","2019","(3b) higher tertiary education","East Germany","295","0.786456873033891","0.745034552632369","0.827879193435413"
"No","2019","(0) in school","West Germany","2","","",""
"No","2019","(0) in school","East Germany","","","",""
"No","2019","(1a) inadequately completed","West Germany","49","0.230950565823021","0.162589581586303","0.299311550059739"
"No","2019","(1a) inadequately completed","East Germany","6","","",""
"No","2019","(1b) general elementary school","West Germany","99","0.251103882641853","0.204666985715821","0.297540779567885"
"No","2019","(1b) general elementary school","East Germany","12","","",""
"No","2019","(1c) basic vocational qualification","West Germany","292","0.26542985411324","0.2390707751109","0.291788933115581"
"No","2019","(1c) basic vocational qualification","East Germany","34","0.397567111697288","0.306524194803479","0.488610028591097"
"No","2019","(2b) intermediate general qualification","West Germany","51","0.301335193396648","0.234674203428693","0.367996183364603"
"No","2019","(2b) intermediate general qualification","East Germany","13","","",""
"No","2019","(2a) intermediate vocational","West Germany","391","0.226391616929722","0.206277882081694","0.24650535177775"
"No","2019","(2a) intermediate vocational","East Germany","206","0.247582557091647","0.217711516194604","0.277453597988691"
"No","2019","(2c_gen) general maturity certificate","West Germany","119","0.338384824233561","0.290107512831237","0.386662135635885"
"No","2019","(2c_gen) general maturity certificate","East Germany","20","","",""
"No","2019","(2c_voc) vocational maturity certificate","West Germany","227","0.209027115935147","0.184170978270412","0.233883253599882"
"No","2019","(2c_voc) vocational maturity certificate","East Germany","38","0.212079888920733","0.15410736027254","0.270052417568926"
"No","2019","(3a) lower tertiary education","West Germany","141","0.193056371109965","0.16332482977097","0.22278791244896"
"No","2019","(3a) lower tertiary education","East Germany","50","0.296557407865276","0.23463559440986","0.358479221320691"
"No","2019","(3b) higher tertiary education","West Germany","335","0.183317779819574","0.164370551874718","0.20226500776443"
"No","2019","(3b) higher tertiary education","East Germany","81","0.213543126966109","0.172120806564587","0.254965447367631"
