"plb0196_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2007","Not Employed","(1b) general elementary school","2","","",""
"No","2007","Not Employed","(1c) basic vocational qualification","5","","",""
"No","2007","Not Employed","(2b) intermediate general qualification","1","","",""
"No","2007","Not Employed","(2a) intermediate vocational","8","","",""
"No","2007","Not Employed","(2c_gen) general maturity certificate","1","","",""
"No","2007","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"No","2007","Not Employed","(3a) lower tertiary education","3","","",""
"No","2007","Not Employed","(3b) higher tertiary education","4","","",""
"No","2007","Employed","(0) in school","3","","",""
"No","2007","Employed","(1a) inadequately completed","11","","",""
"No","2007","Employed","(1b) general elementary school","63","0.376307804376859","0.303482820379481","0.449132788374236"
"No","2007","Employed","(1c) basic vocational qualification","413","0.287810964655798","0.264312491876319","0.311309437435276"
"No","2007","Employed","(2b) intermediate general qualification","48","0.349065516595684","0.269822170722317","0.42830886246905"
"No","2007","Employed","(2a) intermediate vocational","574","0.251218914624591","0.233140625827782","0.2692972034214"
"No","2007","Employed","(2c_gen) general maturity certificate","44","0.207771916791744","0.145102782866845","0.270441050716643"
"No","2007","Employed","(2c_voc) vocational maturity certificate","169","0.217412490782094","0.187283086525438","0.24754189503875"
"No","2007","Employed","(3a) lower tertiary education","168","0.212918529244446","0.183871454980528","0.241965603508364"
"No","2007","Employed","(3b) higher tertiary education","244","0.208793342772551","0.185343038795095","0.232243646750008"
"Yes","2008","Not Employed","(0) in school","","","",""
"Yes","2008","Not Employed","(1a) inadequately completed","","","",""
"Yes","2008","Not Employed","(1b) general elementary school","2","","",""
"Yes","2008","Not Employed","(1c) basic vocational qualification","5","","",""
"Yes","2008","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes","2008","Not Employed","(2a) intermediate vocational","8","","",""
"Yes","2008","Not Employed","(2c_gen) general maturity certificate","","","",""
"Yes","2008","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2008","Not Employed","(3a) lower tertiary education","7","","",""
"Yes","2008","Not Employed","(3b) higher tertiary education","8","","",""
"Yes","2008","Employed","(0) in school","4","","",""
"Yes","2008","Employed","(1a) inadequately completed","15","","",""
"Yes","2008","Employed","(1b) general elementary school","123","0.625549121110735","0.557444691132498","0.693653551088972"
"Yes","2008","Employed","(1c) basic vocational qualification","930","0.686636035646952","0.662091271810407","0.711180799483496"
"Yes","2008","Employed","(2b) intermediate general qualification","103","0.654625400845792","0.579282211737107","0.729968589954477"
"Yes","2008","Employed","(2a) intermediate vocational","1605","0.721575702197562","0.702905294584037","0.740246109811087"
"Yes","2008","Employed","(2c_gen) general maturity certificate","97","0.685035987320555","0.609946941684766","0.760125032956344"
"Yes","2008","Employed","(2c_voc) vocational maturity certificate","523","0.752322105945218","0.720321733140811","0.784322478749625"
"Yes","2008","Employed","(3a) lower tertiary education","567","0.806053081603455","0.777331677697649","0.834774485509261"
"Yes","2008","Employed","(3b) higher tertiary education","873","0.763415390997411","0.73840295342285","0.788427828571972"
"No","2008","Not Employed","(0) in school","1","","",""
"No","2008","Not Employed","(1a) inadequately completed","","","",""
"No","2008","Not Employed","(1b) general elementary school","3","","",""
"No","2008","Not Employed","(1c) basic vocational qualification","4","","",""
"No","2008","Not Employed","(2b) intermediate general qualification","","","",""
"No","2008","Not Employed","(2a) intermediate vocational","5","","",""
"No","2008","Not Employed","(2c_gen) general maturity certificate","3","","",""
"No","2008","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"No","2008","Not Employed","(3a) lower tertiary education","4","","",""
"No","2008","Not Employed","(3b) higher tertiary education","3","","",""
"No","2008","Employed","(0) in school","4","","",""
"No","2008","Employed","(1a) inadequately completed","9","","",""
"No","2008","Employed","(1b) general elementary school","71","0.374450878889265","0.306346448911028","0.442555308867502"
"No","2008","Employed","(1c) basic vocational qualification","442","0.313363964353048","0.288819200516504","0.337908728189593"
"No","2008","Employed","(2b) intermediate general qualification","50","0.345374599154208","0.270031410045523","0.420717788262893"
"No","2008","Employed","(2a) intermediate vocational","609","0.278424297802438","0.259753890188913","0.297094705415963"
"No","2008","Employed","(2c_gen) general maturity certificate","50","0.314964012679445","0.239874967043656","0.390053058315234"
"No","2008","Employed","(2c_voc) vocational maturity certificate","176","0.247677894054782","0.215677521250375","0.279678266859189"
"No","2008","Employed","(3a) lower tertiary education","161","0.193946918396545","0.165225514490739","0.222668322302351"
"No","2008","Employed","(3b) higher tertiary education","236","0.236584609002589","0.211572171428028","0.26159704657715"
"Yes","2009","Not Employed","(0) in school","","","",""
"Yes","2009","Not Employed","(1a) inadequately completed","","","",""
"Yes","2009","Not Employed","(1b) general elementary school","1","","",""
"Yes","2009","Not Employed","(1c) basic vocational qualification","","","",""
"Yes","2009","Not Employed","(2b) intermediate general qualification","","","",""
"Yes","2009","Not Employed","(2a) intermediate vocational","5","","",""
"Yes","2009","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Yes","2009","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2009","Not Employed","(3a) lower tertiary education","","","",""
"Yes","2009","Not Employed","(3b) higher tertiary education","4","","",""
"Yes","2009","Employed","(0) in school","3","","",""
"Yes","2009","Employed","(1a) inadequately completed","12","","",""
"Yes","2009","Employed","(1b) general elementary school","88","0.625632177061734","0.547397693679958","0.70386666044351"
"Yes","2009","Employed","(1c) basic vocational qualification","757","0.648920695658191","0.621512303757686","0.676329087558695"
"Yes","2009","Employed","(2b) intermediate general qualification","72","0.64386978414519","0.559586648947834","0.728152919342546"
"Yes","2009","Employed","(2a) intermediate vocational","1371","0.690004971352555","0.669498577902896","0.710511364802213"
"Yes","2009","Employed","(2c_gen) general maturity certificate","94","0.73671607654755","0.667604939859031","0.805827213236069"
"Yes","2009","Employed","(2c_voc) vocational maturity certificate","461","0.753702813944771","0.719706228272889","0.787699399616654"
"Yes","2009","Employed","(3a) lower tertiary education","531","0.773233162010758","0.742190817739257","0.804275506282259"
"Yes","2009","Employed","(3b) higher tertiary education","800","0.783195442143341","0.757782398408236","0.808608485878447"
"No","2009","Not Employed","(0) in school","","","",""
"No","2009","Not Employed","(1a) inadequately completed","","","",""
"No","2009","Not Employed","(1b) general elementary school","1","","",""
"No","2009","Not Employed","(1c) basic vocational qualification","2","","",""
"No","2009","Not Employed","(2b) intermediate general qualification","","","",""
"No","2009","Not Employed","(2a) intermediate vocational","6","","",""
"No","2009","Not Employed","(2c_gen) general maturity certificate","2","","",""
"No","2009","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"No","2009","Not Employed","(3a) lower tertiary education","1","","",""
"No","2009","Not Employed","(3b) higher tertiary education","3","","",""
"No","2009","Employed","(0) in school","2","","",""
"No","2009","Employed","(1a) inadequately completed","8","","",""
"No","2009","Employed","(1b) general elementary school","59","0.374367822938266","0.29613333955649","0.452602306320042"
"No","2009","Employed","(1c) basic vocational qualification","408","0.351079304341809","0.323670912441305","0.378487696242314"
"No","2009","Employed","(2b) intermediate general qualification","52","0.35613021585481","0.271847080657454","0.440413351052166"
"No","2009","Employed","(2a) intermediate vocational","583","0.309995028647445","0.289488635197787","0.330501422097104"
"No","2009","Employed","(2c_gen) general maturity certificate","62","0.26328392345245","0.194172786763931","0.332395060140969"
"No","2009","Employed","(2c_voc) vocational maturity certificate","156","0.246297186055229","0.212300600383346","0.280293771727111"
"No","2009","Employed","(3a) lower tertiary education","168","0.226766837989242","0.19572449371774","0.257809182260743"
"No","2009","Employed","(3b) higher tertiary education","210","0.216804557856659","0.191391514121553","0.242217601591764"
"Yes","2010","Not Employed","(0) in school","","","",""
"Yes","2010","Not Employed","(1a) inadequately completed","1","","",""
"Yes","2010","Not Employed","(1b) general elementary school","2","","",""
"Yes","2010","Not Employed","(1c) basic vocational qualification","8","","",""
"Yes","2010","Not Employed","(2b) intermediate general qualification","2","","",""
"Yes","2010","Not Employed","(2a) intermediate vocational","26","","",""
"Yes","2010","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Yes","2010","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2010","Not Employed","(3a) lower tertiary education","9","","",""
"Yes","2010","Not Employed","(3b) higher tertiary education","9","","",""
"Yes","2010","Employed","(0) in school","5","","",""
"Yes","2010","Employed","(1a) inadequately completed","28","","",""
"Yes","2010","Employed","(1b) general elementary school","150","0.53438948643176","0.473045559424372","0.595733413439149"
"Yes","2010","Employed","(1c) basic vocational qualification","964","0.625414297259501","0.601271702528165","0.649556891990837"
"Yes","2010","Employed","(2b) intermediate general qualification","123","0.626216667734011","0.555341540314918","0.697091795153104"
"Yes","2010","Employed","(2a) intermediate vocational","1810","0.665374533709892","0.647459729487758","0.683289337932025"
"Yes","2010","Employed","(2c_gen) general maturity certificate","119","0.668899364046704","0.60126739715341","0.736531330939999"
"Yes","2010","Employed","(2c_voc) vocational maturity certificate","679","0.724961118634906","0.696231589583099","0.753690647686713"
"Yes","2010","Employed","(3a) lower tertiary education","653","0.766111691404403","0.737902519401234","0.794320863407573"
"Yes","2010","Employed","(3b) higher tertiary education","1096","0.757187859160374","0.734995139083623","0.779380579237125"
"No","2010","Not Employed","(0) in school","","","",""
"No","2010","Not Employed","(1a) inadequately completed","2","","",""
"No","2010","Not Employed","(1b) general elementary school","4","","",""
"No","2010","Not Employed","(1c) basic vocational qualification","6","","",""
"No","2010","Not Employed","(2b) intermediate general qualification","4","","",""
"No","2010","Not Employed","(2a) intermediate vocational","19","","",""
"No","2010","Not Employed","(2c_gen) general maturity certificate","5","","",""
"No","2010","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"No","2010","Not Employed","(3a) lower tertiary education","4","","",""
"No","2010","Not Employed","(3b) higher tertiary education","6","","",""
"No","2010","Employed","(0) in school","2","","",""
"No","2010","Employed","(1a) inadequately completed","15","","",""
"No","2010","Employed","(1b) general elementary school","104","0.46561051356824","0.404266586560851","0.526954440575628"
"No","2010","Employed","(1c) basic vocational qualification","580","0.374585702740499","0.350443108009163","0.398728297471835"
"No","2010","Employed","(2b) intermediate general qualification","56","0.373783332265989","0.302908204846896","0.444658459685082"
"No","2010","Employed","(2a) intermediate vocational","855","0.334625466290108","0.316710662067975","0.352540270512242"
"No","2010","Employed","(2c_gen) general maturity certificate","67","0.331100635953296","0.263468669060001","0.39873260284659"
"No","2010","Employed","(2c_voc) vocational maturity certificate","249","0.275038881365094","0.246309352313287","0.303768410416901"
"No","2010","Employed","(3a) lower tertiary education","212","0.233888308595597","0.205679136592427","0.262097480598766"
"No","2010","Employed","(3b) higher tertiary education","338","0.242812140839626","0.220619420762875","0.265004860916377"
"Yes","2011","Not Employed","(0) in school","","","",""
"Yes","2011","Not Employed","(1a) inadequately completed","2","","",""
"Yes","2011","Not Employed","(1b) general elementary school","4","","",""
"Yes","2011","Not Employed","(1c) basic vocational qualification","12","","",""
"Yes","2011","Not Employed","(2b) intermediate general qualification","1","","",""
"Yes","2011","Not Employed","(2a) intermediate vocational","21","","",""
"Yes","2011","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Yes","2011","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2011","Not Employed","(3a) lower tertiary education","10","","",""
"Yes","2011","Not Employed","(3b) higher tertiary education","21","","",""
"Yes","2011","Employed","(0) in school","8","","",""
"Yes","2011","Employed","(1a) inadequately completed","52","0.780313145925009","0.684006687296887","0.87661960455313"
"Yes","2011","Employed","(1b) general elementary school","224","0.623760354701582","0.572862481988901","0.674658227414263"
"Yes","2011","Employed","(1c) basic vocational qualification","1235","0.670043437946607","0.648249074054274","0.69183780183894"
"Yes","2011","Employed","(2b) intermediate general qualification","160","0.747780236147715","0.69090795731261","0.80465251498282"
"Yes","2011","Employed","(2a) intermediate vocational","2370","0.752917585513482","0.738038509354518","0.767796661672446"
"Yes","2011","Employed","(2c_gen) general maturity certificate","148","0.660594289791405","0.599399964183752","0.721788615399058"
"Yes","2011","Employed","(2c_voc) vocational maturity certificate","882","0.781185795411393","0.757058509775009","0.805313081047777"
"Yes","2011","Employed","(3a) lower tertiary education","811","0.792281999019794","0.767709365037853","0.816854633001736"
"Yes","2011","Employed","(3b) higher tertiary education","1344","0.789696172435609","0.77027256499362","0.809119779877598"
"No","2011","Not Employed","(0) in school","","","",""
"No","2011","Not Employed","(1a) inadequately completed","","","",""
"No","2011","Not Employed","(1b) general elementary school","6","","",""
"No","2011","Not Employed","(1c) basic vocational qualification","7","","",""
"No","2011","Not Employed","(2b) intermediate general qualification","5","","",""
"No","2011","Not Employed","(2a) intermediate vocational","10","","",""
"No","2011","Not Employed","(2c_gen) general maturity certificate","4","","",""
"No","2011","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"No","2011","Not Employed","(3a) lower tertiary education","3","","",""
"No","2011","Not Employed","(3b) higher tertiary education","5","","",""
"No","2011","Employed","(0) in school","2","","",""
"No","2011","Employed","(1a) inadequately completed","19","","",""
"No","2011","Employed","(1b) general elementary school","124","0.376239645298418","0.325341772585737","0.427137518011099"
"No","2011","Employed","(1c) basic vocational qualification","553","0.329956562053393","0.30816219816106","0.351750925945726"
"No","2011","Employed","(2b) intermediate general qualification","64","0.252219763852285","0.19534748501718","0.30909204268739"
"No","2011","Employed","(2a) intermediate vocational","858","0.247082414486518","0.232203338327555","0.261961490645482"
"No","2011","Employed","(2c_gen) general maturity certificate","82","0.339405710208595","0.278211384600942","0.400600035816249"
"No","2011","Employed","(2c_voc) vocational maturity certificate","246","0.218814204588607","0.194686918952223","0.242941490224991"
"No","2011","Employed","(3a) lower tertiary education","236","0.207718000980206","0.183145366998264","0.232290634962147"
"No","2011","Employed","(3b) higher tertiary education","347","0.210303827564391","0.190880220122402","0.22972743500638"
"Yes","2012","Not Employed","(0) in school","1","","",""
"Yes","2012","Not Employed","(1a) inadequately completed","2","","",""
"Yes","2012","Not Employed","(1b) general elementary school","6","","",""
"Yes","2012","Not Employed","(1c) basic vocational qualification","25","","",""
"Yes","2012","Not Employed","(2b) intermediate general qualification","5","","",""
"Yes","2012","Not Employed","(2a) intermediate vocational","39","0.560925054630321","0.439340095967776","0.682510013292867"
"Yes","2012","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Yes","2012","Not Employed","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2012","Not Employed","(3a) lower tertiary education","14","","",""
"Yes","2012","Not Employed","(3b) higher tertiary education","11","","",""
"Yes","2012","Employed","(0) in school","9","","",""
"Yes","2012","Employed","(1a) inadequately completed","50","0.718996429529652","0.622296016119779","0.815696842939524"
"Yes","2012","Employed","(1b) general elementary school","239","0.607128162518793","0.557297054234594","0.656959270802991"
"Yes","2012","Employed","(1c) basic vocational qualification","1195","0.646882252864428","0.624827499006839","0.668937006722018"
"Yes","2012","Employed","(2b) intermediate general qualification","148","0.678949632270117","0.617255747897176","0.740643516643059"
"Yes","2012","Employed","(2a) intermediate vocational","2304","0.719251861620804","0.703809810022416","0.734693913219193"
"Yes","2012","Employed","(2c_gen) general maturity certificate","171","0.701192055951324","0.643640175613094","0.758743936289553"
"Yes","2012","Employed","(2c_voc) vocational maturity certificate","916","0.762704477004208","0.738634238803443","0.786774715204974"
"Yes","2012","Employed","(3a) lower tertiary education","792","0.798051996943148","0.773523226461873","0.822580767424423"
"Yes","2012","Employed","(3b) higher tertiary education","1343","0.771114720046703","0.751352230235803","0.790877209857602"
"No","2012","Not Employed","(0) in school","","","",""
"No","2012","Not Employed","(1a) inadequately completed","4","","",""
"No","2012","Not Employed","(1b) general elementary school","5","","",""
"No","2012","Not Employed","(1c) basic vocational qualification","21","","",""
"No","2012","Not Employed","(2b) intermediate general qualification","2","","",""
"No","2012","Not Employed","(2a) intermediate vocational","25","","",""
"No","2012","Not Employed","(2c_gen) general maturity certificate","4","","",""
"No","2012","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"No","2012","Not Employed","(3a) lower tertiary education","5","","",""
"No","2012","Not Employed","(3b) higher tertiary education","11","","",""
"No","2012","Employed","(0) in school","4","","",""
"No","2012","Employed","(1a) inadequately completed","33","0.281003570470348","0.184303157060476","0.377703983880221"
"No","2012","Employed","(1b) general elementary school","130","0.392871837481207","0.343040729197009","0.442702945765406"
"No","2012","Employed","(1c) basic vocational qualification","609","0.353117747135572","0.331062993277982","0.375172500993161"
"No","2012","Employed","(2b) intermediate general qualification","72","0.321050367729883","0.259356483356941","0.382744252102824"
"No","2012","Employed","(2a) intermediate vocational","949","0.280748138379196","0.265306086780807","0.296190189977584"
"No","2012","Employed","(2c_gen) general maturity certificate","72","0.298807944048676","0.241256063710447","0.356359824386906"
"No","2012","Employed","(2c_voc) vocational maturity certificate","284","0.237295522995792","0.213225284795026","0.261365761196557"
"No","2012","Employed","(3a) lower tertiary education","237","0.201948003056852","0.177419232575577","0.226476773538127"
"No","2012","Employed","(3b) higher tertiary education","393","0.228885279953297","0.209122790142398","0.248647769764197"
"Yes","2013","Not Employed","(0) in school","4","","",""
"Yes","2013","Not Employed","(1a) inadequately completed","36","0.78659058847239","0.676286575389705","0.896894601555076"
"Yes","2013","Not Employed","(1b) general elementary school","154","0.657978810124391","0.597961720618575","0.717995899630207"
"Yes","2013","Not Employed","(1c) basic vocational qualification","213","0.650875284413772","0.599598800572855","0.702151768254688"
"Yes","2013","Not Employed","(2b) intermediate general qualification","55","0.852893884612141","0.771638991222615","0.934148778001667"
"Yes","2013","Not Employed","(2a) intermediate vocational","152","0.701343087678754","0.641542097111206","0.761144078246302"
"Yes","2013","Not Employed","(2c_gen) general maturity certificate","114","0.686686908417361","0.615479866667872","0.75789395016685"
"Yes","2013","Not Employed","(2c_voc) vocational maturity certificate","192","0.682326440230179","0.626997764699072","0.737655115761286"
"Yes","2013","Not Employed","(3a) lower tertiary education","60","0.707105755128351","0.601987184241687","0.812224326015014"
"Yes","2013","Not Employed","(3b) higher tertiary education","276","0.739409741179135","0.695844767095497","0.782974715262773"
"Yes","2013","Employed","(0) in school","12","","",""
"Yes","2013","Employed","(1a) inadequately completed","37","0.599556148451395","0.478562224448604","0.720550072454186"
"Yes","2013","Employed","(1b) general elementary school","207","0.689055875715295","0.637528782712898","0.740582968717692"
"Yes","2013","Employed","(1c) basic vocational qualification","1106","0.671507844842255","0.648451419303945","0.694564270380564"
"Yes","2013","Employed","(2b) intermediate general qualification","140","0.688624362605143","0.625081538349775","0.752167186860511"
"Yes","2013","Employed","(2a) intermediate vocational","2122","0.719377771044526","0.703100699526858","0.735654842562193"
"Yes","2013","Employed","(2c_gen) general maturity certificate","175","0.774430437184332","0.721879990743351","0.826980883625313"
"Yes","2013","Employed","(2c_voc) vocational maturity certificate","820","0.758239370804807","0.732833641299355","0.783645100310259"
"Yes","2013","Employed","(3a) lower tertiary education","726","0.772261791347306","0.745452558397016","0.799071024297597"
"Yes","2013","Employed","(3b) higher tertiary education","1230","0.771093311707504","0.750423223170771","0.791763400244237"
"No","2013","Not Employed","(0) in school","2","","",""
"No","2013","Not Employed","(1a) inadequately completed","17","","",""
"No","2013","Not Employed","(1b) general elementary school","86","0.342021189875609","0.282004100369793","0.402038279381425"
"No","2013","Not Employed","(1c) basic vocational qualification","119","0.349124715586228","0.297848231745312","0.400401199427145"
"No","2013","Not Employed","(2b) intermediate general qualification","18","","",""
"No","2013","Not Employed","(2a) intermediate vocational","73","0.298656912321246","0.238855921753698","0.358457902888794"
"No","2013","Not Employed","(2c_gen) general maturity certificate","49","0.313313091582639","0.24210604983315","0.384520133332128"
"No","2013","Not Employed","(2c_voc) vocational maturity certificate","80","0.317673559769821","0.262344884238714","0.373002235300928"
"No","2013","Not Employed","(3a) lower tertiary education","12","","",""
"No","2013","Not Employed","(3b) higher tertiary education","114","0.260590258820865","0.217025284737227","0.304155232904503"
"No","2013","Employed","(0) in school","3","","",""
"No","2013","Employed","(1a) inadequately completed","26","","",""
"No","2013","Employed","(1b) general elementary school","103","0.310944124284705","0.259417031282308","0.362471217287101"
"No","2013","Employed","(1c) basic vocational qualification","488","0.328492155157745","0.305435729619436","0.351548580696055"
"No","2013","Employed","(2b) intermediate general qualification","64","0.311375637394857","0.247832813139489","0.374918461650225"
"No","2013","Employed","(2a) intermediate vocational","805","0.280622228955474","0.264345157437807","0.296899300473142"
"No","2013","Employed","(2c_gen) general maturity certificate","68","0.225569562815668","0.173019116374687","0.278120009256649"
"No","2013","Employed","(2c_voc) vocational maturity certificate","271","0.241760629195193","0.216354899689741","0.267166358700645"
"No","2013","Employed","(3a) lower tertiary education","214","0.227738208652694","0.200928975702403","0.254547441602984"
"No","2013","Employed","(3b) higher tertiary education","357","0.228906688292496","0.208236599755763","0.249576776829229"
"Yes","2014","Not Employed","(0) in school","1","","",""
"Yes","2014","Not Employed","(1a) inadequately completed","1","","",""
"Yes","2014","Not Employed","(1b) general elementary school","12","","",""
"Yes","2014","Not Employed","(1c) basic vocational qualification","28","","",""
"Yes","2014","Not Employed","(2b) intermediate general qualification","9","","",""
"Yes","2014","Not Employed","(2a) intermediate vocational","29","","",""
"Yes","2014","Not Employed","(2c_gen) general maturity certificate","13","","",""
"Yes","2014","Not Employed","(2c_voc) vocational maturity certificate","19","","",""
"Yes","2014","Not Employed","(3a) lower tertiary education","6","","",""
"Yes","2014","Not Employed","(3b) higher tertiary education","22","","",""
"Yes","2014","Employed","(0) in school","12","","",""
"Yes","2014","Employed","(1a) inadequately completed","52","0.786160936171651","0.69516960010862","0.877152272234681"
"Yes","2014","Employed","(1b) general elementary school","277","0.67517789877904","0.630602313183476","0.719753484374605"
"Yes","2014","Employed","(1c) basic vocational qualification","1136","0.664281746777316","0.641591716942768","0.686971776611865"
"Yes","2014","Employed","(2b) intermediate general qualification","171","0.636425156018012","0.5763145481858","0.696535763850224"
"Yes","2014","Employed","(2a) intermediate vocational","2008","0.73585540106512","0.719490295364775","0.752220506765464"
"Yes","2014","Employed","(2c_gen) general maturity certificate","246","0.712190285604582","0.664622907266147","0.759757663943017"
"Yes","2014","Employed","(2c_voc) vocational maturity certificate","919","0.764944426168792","0.741256923088953","0.78863192924863"
"Yes","2014","Employed","(3a) lower tertiary education","724","0.781973919772482","0.755648061153293","0.808299778391672"
"Yes","2014","Employed","(3b) higher tertiary education","1340","0.78136945228777","0.762168546111801","0.800570358463739"
"No","2014","Not Employed","(0) in school","","","",""
"No","2014","Not Employed","(1a) inadequately completed","2","","",""
"No","2014","Not Employed","(1b) general elementary school","10","","",""
"No","2014","Not Employed","(1c) basic vocational qualification","10","","",""
"No","2014","Not Employed","(2b) intermediate general qualification","4","","",""
"No","2014","Not Employed","(2a) intermediate vocational","21","","",""
"No","2014","Not Employed","(2c_gen) general maturity certificate","10","","",""
"No","2014","Not Employed","(2c_voc) vocational maturity certificate","9","","",""
"No","2014","Not Employed","(3a) lower tertiary education","4","","",""
"No","2014","Not Employed","(3b) higher tertiary education","16","","",""
"No","2014","Employed","(0) in school","2","","",""
"No","2014","Employed","(1a) inadequately completed","26","","",""
"No","2014","Employed","(1b) general elementary school","147","0.32482210122096","0.280246515625395","0.369397686816524"
"No","2014","Employed","(1c) basic vocational qualification","528","0.335718253222684","0.313028223388135","0.358408283057232"
"No","2014","Employed","(2b) intermediate general qualification","75","0.363574843981988","0.303464236149776","0.4236854518142"
"No","2014","Employed","(2a) intermediate vocational","780","0.26414459893488","0.247779493234535","0.280509704635225"
"No","2014","Employed","(2c_gen) general maturity certificate","102","0.287809714395418","0.240242336056983","0.335377092733853"
"No","2014","Employed","(2c_voc) vocational maturity certificate","312","0.235055573831208","0.21136807075137","0.258743076911047"
"No","2014","Employed","(3a) lower tertiary education","221","0.218026080227518","0.191700221608328","0.244351938846707"
"No","2014","Employed","(3b) higher tertiary education","440","0.21863054771223","0.199429641536261","0.237831453888199"
"Yes","2015","Not Employed","(0) in school","2","","",""
"Yes","2015","Not Employed","(1a) inadequately completed","14","","",""
"Yes","2015","Not Employed","(1b) general elementary school","45","0.741374993568111","0.635734518123017","0.847015469013204"
"Yes","2015","Not Employed","(1c) basic vocational qualification","46","0.429792058020893","0.316230201195505","0.543353914846281"
"Yes","2015","Not Employed","(2b) intermediate general qualification","8","","",""
"Yes","2015","Not Employed","(2a) intermediate vocational","26","","",""
"Yes","2015","Not Employed","(2c_gen) general maturity certificate","49","0.77961484196759","0.681811258689003","0.877418425246177"
"Yes","2015","Not Employed","(2c_voc) vocational maturity certificate","50","0.6786591219065","0.571532972566315","0.785785271246685"
"Yes","2015","Not Employed","(3a) lower tertiary education","10","","",""
"Yes","2015","Not Employed","(3b) higher tertiary education","190","0.806141898182092","0.757138543565304","0.85514525279888"
"Yes","2015","Employed","(0) in school","2","","",""
"Yes","2015","Employed","(1a) inadequately completed","49","0.773503015517062","0.675449924531417","0.871556106502707"
"Yes","2015","Employed","(1b) general elementary school","258","0.751137977336743","0.706599744717286","0.795676209956201"
"Yes","2015","Employed","(1c) basic vocational qualification","1074","0.711626587429916","0.688421605002043","0.73483156985779"
"Yes","2015","Employed","(2b) intermediate general qualification","153","0.756883985720919","0.698305799186549","0.815462172255289"
"Yes","2015","Employed","(2a) intermediate vocational","1980","0.760735777882838","0.744402611635704","0.777068944129972"
"Yes","2015","Employed","(2c_gen) general maturity certificate","207","0.662356888342388","0.607644947862668","0.717068828822108"
"Yes","2015","Employed","(2c_voc) vocational maturity certificate","893","0.766129837887918","0.741622599292988","0.790637076482849"
"Yes","2015","Employed","(3a) lower tertiary education","693","0.806726307667959","0.780289612602436","0.833163002733482"
"Yes","2015","Employed","(3b) higher tertiary education","1338","0.831614083807832","0.813442141520509","0.849786026095155"
"No","2015","Not Employed","(0) in school","2","","",""
"No","2015","Not Employed","(1a) inadequately completed","9","","",""
"No","2015","Not Employed","(1b) general elementary school","21","","",""
"No","2015","Not Employed","(1c) basic vocational qualification","27","","",""
"No","2015","Not Employed","(2b) intermediate general qualification","6","","",""
"No","2015","Not Employed","(2a) intermediate vocational","14","","",""
"No","2015","Not Employed","(2c_gen) general maturity certificate","20","","",""
"No","2015","Not Employed","(2c_voc) vocational maturity certificate","23","","",""
"No","2015","Not Employed","(3a) lower tertiary education","4","","",""
"No","2015","Not Employed","(3b) higher tertiary education","60","0.193858101817908","0.14485474720112","0.242861456434696"
"No","2015","Employed","(0) in school","3","","",""
"No","2015","Employed","(1a) inadequately completed","21","","",""
"No","2015","Employed","(1b) general elementary school","104","0.248862022663257","0.204323790043799","0.293400255282714"
"No","2015","Employed","(1c) basic vocational qualification","390","0.288373412570083","0.26516843014221","0.311578394997957"
"No","2015","Employed","(2b) intermediate general qualification","53","0.243116014279081","0.184537827744711","0.301694200813451"
"No","2015","Employed","(2a) intermediate vocational","641","0.239264222117162","0.222931055870028","0.255597388364296"
"No","2015","Employed","(2c_gen) general maturity certificate","80","0.337643111657612","0.282931171177892","0.392355052137332"
"No","2015","Employed","(2c_voc) vocational maturity certificate","253","0.233870162112081","0.209362923517151","0.258377400707012"
"No","2015","Employed","(3a) lower tertiary education","164","0.193273692332041","0.166836997266518","0.219710387397564"
"No","2015","Employed","(3b) higher tertiary education","291","0.168385916192168","0.150213973904845","0.186557858479491"
"Yes","2016","Not Employed","(0) in school","","","",""
"Yes","2016","Not Employed","(1a) inadequately completed","1","","",""
"Yes","2016","Not Employed","(1b) general elementary school","12","","",""
"Yes","2016","Not Employed","(1c) basic vocational qualification","13","","",""
"Yes","2016","Not Employed","(2b) intermediate general qualification","3","","",""
"Yes","2016","Not Employed","(2a) intermediate vocational","12","","",""
"Yes","2016","Not Employed","(2c_gen) general maturity certificate","12","","",""
"Yes","2016","Not Employed","(2c_voc) vocational maturity certificate","15","","",""
"Yes","2016","Not Employed","(3a) lower tertiary education","11","","",""
"Yes","2016","Not Employed","(3b) higher tertiary education","12","","",""
"Yes","2016","Employed","(0) in school","7","","",""
