"plb0196_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2007","(2c_voc) vocational maturity certificate","Female","284","0.792477377099092","0.751487149560746","0.833467604637439"
"Yes","2007","(3a) lower tertiary education","Male","320","0.81738458458052","0.779138498625216","0.855630670535825"
"Yes","2007","(3a) lower tertiary education","Female","278","0.739929126351347","0.695648032980842","0.784210219721852"
"Yes","2007","(3b) higher tertiary education","Male","556","0.848199864836753","0.820988831250675","0.875410898422831"
"Yes","2007","(3b) higher tertiary education","Female","360","0.703731249002502","0.663547209306565","0.743915288698439"
"No","2007","(0) in school","Male","","","",""
"No","2007","(0) in school","Female","3","","",""
"No","2007","(1a) inadequately completed","Male","6","","",""
"No","2007","(1a) inadequately completed","Female","5","","",""
"No","2007","(1b) general elementary school","Male","28","","",""
"No","2007","(1b) general elementary school","Female","37","0.480005712071776","0.368415727461634","0.591595696681917"
"No","2007","(1c) basic vocational qualification","Male","268","0.275288789103693","0.247194682330566","0.303382895876821"
"No","2007","(1c) basic vocational qualification","Female","150","0.3144468088963","0.272381959465897","0.356511658326702"
"No","2007","(2b) intermediate general qualification","Male","23","","",""
"No","2007","(2b) intermediate general qualification","Female","26","","",""
"No","2007","(2a) intermediate vocational","Male","276","0.24586015306271","0.220675948927047","0.271044357198373"
"No","2007","(2a) intermediate vocational","Female","306","0.260777679701664","0.23493693281147","0.286618426591858"
"No","2007","(2c_gen) general maturity certificate","Male","18","","",""
"No","2007","(2c_gen) general maturity certificate","Female","27","","",""
"No","2007","(2c_voc) vocational maturity certificate","Male","78","0.224213066080961","0.180457121183417","0.267969010978505"
"No","2007","(2c_voc) vocational maturity certificate","Female","92","0.207522622900908","0.166532395362561","0.248512850439254"
"No","2007","(3a) lower tertiary education","Male","72","0.18261541541948","0.144369329464176","0.220861501374784"
"No","2007","(3a) lower tertiary education","Female","99","0.260070873648653","0.215789780278148","0.304351967019158"
"No","2007","(3b) higher tertiary education","Male","112","0.151800135163247","0.124589101577169","0.179011168749325"
"No","2007","(3b) higher tertiary education","Female","136","0.296268750997498","0.256084711301561","0.336452790693435"
"Yes","2008","(0) in school","Male","1","","",""
"Yes","2008","(0) in school","Female","3","","",""
"Yes","2008","(1a) inadequately completed","Male","11","","",""
"Yes","2008","(1a) inadequately completed","Female","4","","",""
"Yes","2008","(1b) general elementary school","Male","77","0.630081761190744","0.540269024878116","0.719894497503372"
"Yes","2008","(1b) general elementary school","Female","48","0.604107948285092","0.501931119131619","0.706284777438565"
"Yes","2008","(1c) basic vocational qualification","Male","635","0.704996653374244","0.67536646626643","0.734626840482058"
"Yes","2008","(1c) basic vocational qualification","Female","300","0.645354646403853","0.602149647822405","0.688559644985301"
"Yes","2008","(2b) intermediate general qualification","Male","52","0.698125475523947","0.596247392433923","0.800003558613971"
"Yes","2008","(2b) intermediate general qualification","Female","52","0.613486441346727","0.504008620060542","0.722964262632912"
"Yes","2008","(2a) intermediate vocational","Male","801","0.7241294806868","0.697656564051081","0.75060239732252"
"Yes","2008","(2a) intermediate vocational","Female","812","0.715627057180341","0.689347842063904","0.741906272296778"
"Yes","2008","(2c_gen) general maturity certificate","Male","50","0.717744546363082","0.617858019803436","0.817631072922728"
"Yes","2008","(2c_gen) general maturity certificate","Female","47","0.573738428162784","0.459509289122676","0.687967567202891"
"Yes","2008","(2c_voc) vocational maturity certificate","Male","252","0.77439695700497","0.729162907952474","0.819631006057466"
"Yes","2008","(2c_voc) vocational maturity certificate","Female","276","0.725277571863337","0.680338130641481","0.770217013085192"
"Yes","2008","(3a) lower tertiary education","Male","304","0.844414803100984","0.807581668756163","0.881247937445804"
"Yes","2008","(3a) lower tertiary education","Female","270","0.749097923308661","0.704743546321577","0.793452300295745"
"Yes","2008","(3b) higher tertiary education","Male","518","0.790425671950484","0.758669147094454","0.822182196806514"
"Yes","2008","(3b) higher tertiary education","Female","363","0.721903044200398","0.682190179561876","0.761615908838921"
"No","2008","(0) in school","Male","1","","",""
"No","2008","(0) in school","Female","4","","",""
"No","2008","(1a) inadequately completed","Male","7","","",""
"No","2008","(1a) inadequately completed","Female","2","","",""
"No","2008","(1b) general elementary school","Male","34","0.369918238809256","0.280105502496628","0.459730975121884"
"No","2008","(1b) general elementary school","Female","40","0.395892051714908","0.293715222561435","0.498068880868381"
"No","2008","(1c) basic vocational qualification","Male","275","0.295003346625756","0.265373159517942","0.32463353373357"
"No","2008","(1c) basic vocational qualification","Female","171","0.354645353596147","0.311440355014699","0.397850352177595"
"No","2008","(2b) intermediate general qualification","Male","26","","",""
"No","2008","(2b) intermediate general qualification","Female","24","","",""
"No","2008","(2a) intermediate vocational","Male","294","0.2758705193132","0.24939760267748","0.302343435948919"
"No","2008","(2a) intermediate vocational","Female","320","0.284372942819659","0.258093727703222","0.310652157936096"
"No","2008","(2c_gen) general maturity certificate","Male","28","","",""
"No","2008","(2c_gen) general maturity certificate","Female","25","","",""
"No","2008","(2c_voc) vocational maturity certificate","Male","76","0.22560304299503","0.180368993942534","0.270837092047526"
"No","2008","(2c_voc) vocational maturity certificate","Female","103","0.274722428136663","0.229782986914808","0.319661869358519"
"No","2008","(3a) lower tertiary education","Male","68","0.155585196899016","0.118752062554196","0.192418331243837"
"No","2008","(3a) lower tertiary education","Female","97","0.250902076691339","0.206547699704255","0.295256453678423"
"No","2008","(3b) higher tertiary education","Male","113","0.209574328049516","0.177817803193486","0.241330852905546"
"No","2008","(3b) higher tertiary education","Female","126","0.278096955799602","0.238384091161079","0.317809820438125"
"Yes","2009","(0) in school","Male","1","","",""
"Yes","2009","(0) in school","Female","2","","",""
"Yes","2009","(1a) inadequately completed","Male","10","","",""
"Yes","2009","(1a) inadequately completed","Female","2","","",""
"Yes","2009","(1b) general elementary school","Male","52","0.687910728145789","0.588229241590123","0.787592214701454"
"Yes","2009","(1b) general elementary school","Female","37","0.538091222112718","0.417814333586471","0.658368110638965"
"Yes","2009","(1c) basic vocational qualification","Male","488","0.650798818765008","0.61701734413392","0.684580293396096"
"Yes","2009","(1c) basic vocational qualification","Female","269","0.643391407578851","0.596567398597337","0.690215416560364"
"Yes","2009","(2b) intermediate general qualification","Male","35","0.649715614508893","0.52798659428082","0.771444634736966"
"Yes","2009","(2b) intermediate general qualification","Female","37","0.637960291655205","0.521127073393162","0.754793509917248"
"Yes","2009","(2a) intermediate vocational","Male","677","0.699947483655438","0.670987926266927","0.728907041043948"
"Yes","2009","(2a) intermediate vocational","Female","699","0.675641746231408","0.646670422489996","0.704613069972821"
"Yes","2009","(2c_gen) general maturity certificate","Male","48","0.787428394994922","0.697776131446785","0.877080658543059"
"Yes","2009","(2c_gen) general maturity certificate","Female","47","0.653291481002642","0.548344415544677","0.758238546460608"
"Yes","2009","(2c_voc) vocational maturity certificate","Male","209","0.783371576732769","0.734859503995402","0.831883649470137"
"Yes","2009","(2c_voc) vocational maturity certificate","Female","254","0.734066658653356","0.687308739512737","0.780824577793975"
"Yes","2009","(3a) lower tertiary education","Male","276","0.803972407528372","0.762381993487069","0.845562821569675"
"Yes","2009","(3a) lower tertiary education","Female","255","0.731535419769487","0.685107925408292","0.777962914130681"
"Yes","2009","(3b) higher tertiary education","Male","478","0.810688426746433","0.778778605007397","0.84259824848547"
"Yes","2009","(3b) higher tertiary education","Female","326","0.739530408907201","0.698427972302955","0.780632845511448"
"No","2009","(0) in school","Male","1","","",""
"No","2009","(0) in school","Female","1","","",""
"No","2009","(1a) inadequately completed","Male","6","","",""
"No","2009","(1a) inadequately completed","Female","2","","",""
"No","2009","(1b) general elementary school","Male","31","0.312089271854211","0.212407785298546","0.411770758409877"
"No","2009","(1b) general elementary school","Female","29","","",""
"No","2009","(1c) basic vocational qualification","Male","277","0.349201181234992","0.315419706603904","0.38298265586608"
"No","2009","(1c) basic vocational qualification","Female","133","0.35660859242115","0.309784583439636","0.403432601402663"
"No","2009","(2b) intermediate general qualification","Male","24","","",""
"No","2009","(2b) intermediate general qualification","Female","28","","",""
"No","2009","(2a) intermediate vocational","Male","285","0.300052516344562","0.271092958956052","0.329012073733073"
"No","2009","(2a) intermediate vocational","Female","304","0.324358253768592","0.295386930027179","0.353329577510005"
"No","2009","(2c_gen) general maturity certificate","Male","32","0.212571605005078","0.122919341456941","0.302223868553215"
"No","2009","(2c_gen) general maturity certificate","Female","32","0.346708518997358","0.241761453539393","0.451655584455323"
"No","2009","(2c_voc) vocational maturity certificate","Male","68","0.216628423267231","0.168116350529863","0.265140496004598"
"No","2009","(2c_voc) vocational maturity certificate","Female","89","0.265933341346644","0.219175422206026","0.312691260487263"
"No","2009","(3a) lower tertiary education","Male","74","0.196027592471628","0.154437178430325","0.237618006512931"
"No","2009","(3a) lower tertiary education","Female","95","0.268464580230513","0.222037085869319","0.314892074591708"
"No","2009","(3b) higher tertiary education","Male","101","0.189311573253567","0.15740175151453","0.221221394992603"
"No","2009","(3b) higher tertiary education","Female","112","0.260469591092799","0.219367154488552","0.301572027697045"
"Yes","2010","(0) in school","Male","3","","",""
"Yes","2010","(0) in school","Female","2","","",""
"Yes","2010","(1a) inadequately completed","Male","22","","",""
"Yes","2010","(1a) inadequately completed","Female","7","","",""
"Yes","2010","(1b) general elementary school","Male","100","0.613796962125746","0.537148675347747","0.690445248903744"
"Yes","2010","(1b) general elementary school","Female","52","0.452358593642844","0.357157266508229","0.547559920777459"
"Yes","2010","(1c) basic vocational qualification","Male","682","0.629932763513943","0.601057007247636","0.658808519780251"
"Yes","2010","(1c) basic vocational qualification","Female","290","0.617519726669594","0.574222971625274","0.660816481713915"
"Yes","2010","(2b) intermediate general qualification","Male","56","0.566338920519776","0.460984671492075","0.671693169547476"
"Yes","2010","(2b) intermediate general qualification","Female","69","0.667693110066163","0.5753708959615","0.760015324170827"
"Yes","2010","(2a) intermediate vocational","Male","907","0.659507238973067","0.634020587591698","0.684993890354436"
"Yes","2010","(2a) intermediate vocational","Female","929","0.66511249749356","0.640230164720826","0.689994830266294"
"Yes","2010","(2c_gen) general maturity certificate","Male","72","0.698095683063875","0.612691579335869","0.783499786791882"
"Yes","2010","(2c_gen) general maturity certificate","Female","51","0.611696265579647","0.507473607249685","0.71591892390961"
"Yes","2010","(2c_voc) vocational maturity certificate","Male","328","0.73714194516538","0.695965197790237","0.778318692540523"
"Yes","2010","(2c_voc) vocational maturity certificate","Female","359","0.711172777411492","0.671722438779001","0.750623116043983"
"Yes","2010","(3a) lower tertiary education","Male","363","0.834553802523145","0.800373513577183","0.868734091469106"
"Yes","2010","(3a) lower tertiary education","Female","299","0.685384792359962","0.641184794292454","0.729584790427469"
"Yes","2010","(3b) higher tertiary education","Male","651","0.804200769450912","0.777024247644008","0.831377291257816"
"Yes","2010","(3b) higher tertiary education","Female","454","0.698393583702396","0.66255521568395","0.734231951720841"
"No","2010","(0) in school","Male","1","","",""
"No","2010","(0) in school","Female","1","","",""
"No","2010","(1a) inadequately completed","Male","12","","",""
"No","2010","(1a) inadequately completed","Female","5","","",""
"No","2010","(1b) general elementary school","Male","55","0.386203037874254","0.309554751096255","0.462851324652253"
"No","2010","(1b) general elementary school","Female","53","0.547641406357156","0.452440079222541","0.642842733491771"
"No","2010","(1c) basic vocational qualification","Male","392","0.370067236486057","0.341191480219749","0.398942992752364"
"No","2010","(1c) basic vocational qualification","Female","194","0.382480273330406","0.339183518286085","0.425777028374726"
"No","2010","(2b) intermediate general qualification","Male","29","","",""
"No","2010","(2b) intermediate general qualification","Female","31","0.332306889933837","0.239984675829173","0.4246291040385"
"No","2010","(2a) intermediate vocational","Male","421","0.340492761026933","0.315006109645564","0.365979412408302"
"No","2010","(2a) intermediate vocational","Female","453","0.33488750250644","0.310005169733706","0.359769835279174"
"No","2010","(2c_gen) general maturity certificate","Male","39","0.301904316936125","0.216500213208118","0.387308420664131"
"No","2010","(2c_gen) general maturity certificate","Female","33","0.388303734420353","0.28408107609039","0.492526392750315"
"No","2010","(2c_voc) vocational maturity certificate","Male","111","0.26285805483462","0.221681307459477","0.304034802209763"
"No","2010","(2c_voc) vocational maturity certificate","Female","148","0.288827222588508","0.249376883956017","0.328277561220999"
"No","2010","(3a) lower tertiary education","Male","91","0.165446197476855","0.131265908530894","0.199626486422817"
"No","2010","(3a) lower tertiary education","Female","125","0.314615207640038","0.270415209572531","0.358815205707546"
"No","2010","(3b) higher tertiary education","Male","168","0.195799230549088","0.168622708742184","0.222975752355992"
"No","2010","(3b) higher tertiary education","Female","176","0.301606416297604","0.265768048279159","0.33744478431605"
"Yes","2011","(0) in school","Male","5","","",""
"Yes","2011","(0) in school","Female","3","","",""
"Yes","2011","(1a) inadequately completed","Male","38","0.734092205778937","0.618375804798615","0.849808606759259"
"Yes","2011","(1a) inadequately completed","Female","16","","",""
"Yes","2011","(1b) general elementary school","Male","138","0.678476515449125","0.61342023101923","0.743532799879021"
"Yes","2011","(1b) general elementary school","Female","90","0.526779151455579","0.449415969527681","0.604142333383476"
"Yes","2011","(1c) basic vocational qualification","Male","852","0.696193052023999","0.67023703021479","0.722149073833208"
"Yes","2011","(1c) basic vocational qualification","Female","395","0.619052519256171","0.58022790445083","0.657877134061512"
"Yes","2011","(2b) intermediate general qualification","Male","74","0.78955683354253","0.710060606643564","0.869053060441496"
"Yes","2011","(2b) intermediate general qualification","Female","87","0.672853158858544","0.591890502406491","0.753815815310598"
"Yes","2011","(2a) intermediate vocational","Male","1161","0.765806570208099","0.744675960645972","0.786937179770227"
"Yes","2011","(2a) intermediate vocational","Female","1230","0.740481222484008","0.719740166315304","0.761222278652713"
"Yes","2011","(2c_gen) general maturity certificate","Male","76","0.640673811089409","0.555534310746762","0.725813311432056"
"Yes","2011","(2c_gen) general maturity certificate","Female","75","0.674077772499325","0.588411244803702","0.759744300194948"
"Yes","2011","(2c_voc) vocational maturity certificate","Male","404","0.804748651975298","0.770176250203006","0.83932105374759"
"Yes","2011","(2c_voc) vocational maturity certificate","Female","490","0.760830195875118","0.727781437474523","0.793878954275714"
"Yes","2011","(3a) lower tertiary education","Male","435","0.801861576996368","0.768335539287192","0.835387614705545"
"Yes","2011","(3a) lower tertiary education","Female","386","0.780622643190044","0.744951314072069","0.816293972308018"
"Yes","2011","(3b) higher tertiary education","Male","786","0.828347254087163","0.804381592161039","0.852312916013288"
"Yes","2011","(3b) higher tertiary education","Female","579","0.728649017634466","0.697160037338424","0.760137997930508"
"No","2011","(0) in school","Male","2","","",""
"No","2011","(0) in school","Female","","","",""
"No","2011","(1a) inadequately completed","Male","18","","",""
"No","2011","(1a) inadequately completed","Female","1","","",""
"No","2011","(1b) general elementary school","Male","60","0.321523484550874","0.256467200120979","0.38657976898077"
"No","2011","(1b) general elementary school","Female","70","0.473220848544421","0.395857666616524","0.550584030472319"
"No","2011","(1c) basic vocational qualification","Male","354","0.303806947976001","0.277850926166792","0.32976296978521"
"No","2011","(1c) basic vocational qualification","Female","206","0.380947480743829","0.342122865938488","0.41977209554917"
"No","2011","(2b) intermediate general qualification","Male","27","","",""
"No","2011","(2b) intermediate general qualification","Female","42","0.327146841141456","0.246184184689402","0.408109497593509"
"No","2011","(2a) intermediate vocational","Male","382","0.234193429791901","0.213062820229773","0.255324039354028"
"No","2011","(2a) intermediate vocational","Female","486","0.259518777515992","0.238777721347287","0.280259833684696"
"No","2011","(2c_gen) general maturity certificate","Male","46","0.359326188910591","0.274186688567944","0.444465689253238"
"No","2011","(2c_gen) general maturity certificate","Female","40","0.325922227500675","0.240255699805052","0.411588755196298"
"No","2011","(2c_voc) vocational maturity certificate","Male","101","0.195251348024702","0.16067894625241","0.229823749796994"
"No","2011","(2c_voc) vocational maturity certificate","Female","150","0.239169804124882","0.206121045724286","0.272218562525477"
"No","2011","(3a) lower tertiary education","Male","108","0.198138423003632","0.164612385294455","0.231664460712808"
"No","2011","(3a) lower tertiary education","Female","131","0.219377356809956","0.183706027691982","0.255048685927931"
"No","2011","(3b) higher tertiary education","Male","165","0.171652745912837","0.147687083986713","0.195618407838961"
"No","2011","(3b) higher tertiary education","Female","187","0.271350982365534","0.239862002069492","0.302839962661576"
"Yes","2012","(0) in school","Male","7","","",""
"Yes","2012","(0) in school","Female","3","","",""
"Yes","2012","(1a) inadequately completed","Male","39","0.722475871603056","0.614447415162356","0.830504328043757"
"Yes","2012","(1a) inadequately completed","Female","13","","",""
"Yes","2012","(1b) general elementary school","Male","138","0.625592126911934","0.559502605892663","0.691681647931204"
"Yes","2012","(1b) general elementary school","Female","107","0.58138962742406","0.50808825615634","0.654690998691781"
"Yes","2012","(1c) basic vocational qualification","Male","826","0.65401044583354","0.627404865056574","0.680616026610507"
"Yes","2012","(1c) basic vocational qualification","Female","394","0.62622868599547","0.588207788773426","0.664249583217513"
"Yes","2012","(2b) intermediate general qualification","Male","78","0.722462207082523","0.638011197614597","0.806913216550449"
"Yes","2012","(2b) intermediate general qualification","Female","75","0.633265132418436","0.546679965217959","0.719850299618913"
"Yes","2012","(2a) intermediate vocational","Male","1090","0.729026326792498","0.706660216825666","0.751392436759331"
"Yes","2012","(2a) intermediate vocational","Female","1253","0.703076716684136","0.681969288341834","0.724184145026438"
"Yes","2012","(2c_gen) general maturity certificate","Male","91","0.656488545932864","0.575477299661088","0.737499792204639"
"Yes","2012","(2c_gen) general maturity certificate","Female","86","0.750927511146381","0.673869589053795","0.827985433238968"
"Yes","2012","(2c_voc) vocational maturity certificate","Male","419","0.756074107398585","0.719339147213954","0.792809067583215"
"Yes","2012","(2c_voc) vocational maturity certificate","Female","513","0.766077690486921","0.734650617723351","0.797504763250491"
"Yes","2012","(3a) lower tertiary education","Male","424","0.814169503421597","0.780991745128777","0.847347261714417"
"Yes","2012","(3a) lower tertiary education","Female","382","0.775824635926346","0.739980167496525","0.811669104356167"
"Yes","2012","(3b) higher tertiary education","Male","759","0.815703545631569","0.790917409577357","0.840489681685781"
"Yes","2012","(3b) higher tertiary education","Female","595","0.705144867614278","0.673897390427212","0.736392344801344"
"No","2012","(0) in school","Male","1","","",""
"No","2012","(0) in school","Female","3","","",""
"No","2012","(1a) inadequately completed","Male","27","","",""
"No","2012","(1a) inadequately completed","Female","10","","",""
"No","2012","(1b) general elementary school","Male","68","0.374407873088066","0.308318352068796","0.440497394107337"
"No","2012","(1b) general elementary school","Female","67","0.41861037257594","0.345309001308219","0.49191174384366"
"No","2012","(1c) basic vocational qualification","Male","402","0.34598955416646","0.319383973389493","0.372595134943426"
"No","2012","(1c) basic vocational qualification","Female","228","0.37377131400453","0.335750416782487","0.411792211226574"
"No","2012","(2b) intermediate general qualification","Male","30","0.277537792917477","0.193086783449551","0.361988802385403"
"No","2012","(2b) intermediate general qualification","Female","44","0.366734867581564","0.280149700381087","0.453320034782041"
"No","2012","(2a) intermediate vocational","Male","427","0.270973673207502","0.248607563240669","0.293339783174334"
"No","2012","(2a) intermediate vocational","Female","547","0.296923283315864","0.275815854973562","0.318030711658166"
"No","2012","(2c_gen) general maturity certificate","Male","41","0.343511454067137","0.262500207795361","0.424522700338912"
"No","2012","(2c_gen) general maturity certificate","Female","35","0.249072488853619","0.172014566761032","0.326130410946205"
"No","2012","(2c_voc) vocational maturity certificate","Male","106","0.243925892601415","0.207190932416784","0.280660852786046"
"No","2012","(2c_voc) vocational maturity certificate","Female","184","0.233922309513079","0.202495236749509","0.265349382276649"
"No","2012","(3a) lower tertiary education","Male","104","0.185830496578403","0.152652738285583","0.219008254871223"
"No","2012","(3a) lower tertiary education","Female","138","0.224175364073654","0.188330895643833","0.260019832503475"
"No","2012","(3b) higher tertiary education","Male","181","0.184296454368431","0.159510318314219","0.209082590422643"
"No","2012","(3b) higher tertiary education","Female","223","0.294855132385722","0.263607655198656","0.326102609572788"
"Yes","2013","(0) in school","Male","4","","",""
"Yes","2013","(0) in school","Female","12","","",""
"Yes","2013","(1a) inadequately completed","Male","42","0.623075301337707","0.511136820390084","0.73501378228533"
"Yes","2013","(1a) inadequately completed","Female","31","0.702664845636713","0.567607255673746","0.837722435599679"
"Yes","2013","(1b) general elementary school","Male","229","0.675542255240211","0.626140329814702","0.72494418066572"
"Yes","2013","(1b) general elementary school","Female","132","0.688574098032532","0.625183643341822","0.751964552723243"
"Yes","2013","(1c) basic vocational qualification","Male","889","0.681815706130715","0.656269552937328","0.707361859324101"
"Yes","2013","(1c) basic vocational qualification","Female","430","0.644642715124446","0.607819823163085","0.681465607085806"
"Yes","2013","(2b) intermediate general qualification","Male","104","0.734307488341786","0.661400833779647","0.807214142903926"
"Yes","2013","(2b) intermediate general qualification","Female","91","0.686270842006746","0.608287139210321","0.76425454480317"
"Yes","2013","(2a) intermediate vocational","Male","1039","0.720173925062323","0.696898653137992","0.743449196986654"
"Yes","2013","(2a) intermediate vocational","Female","1235","0.717133714699925","0.69586721001248","0.73840021938737"
"Yes","2013","(2c_gen) general maturity certificate","Male","144","0.765027343734515","0.706120101023967","0.823934586445063"
"Yes","2013","(2c_gen) general maturity certificate","Female","145","0.741488995666994","0.681846639648258","0.80113135168573"
"Yes","2013","(2c_voc) vocational maturity certificate","Male","459","0.72160156918177","0.686062208426864","0.757140929936676"
"Yes","2013","(2c_voc) vocational maturity certificate","Female","553","0.776625566594401","0.74685673807182","0.806394395116982"
"Yes","2013","(3a) lower tertiary education","Male","437","0.783664482762092","0.748936448098476","0.818392517425709"
"Yes","2013","(3a) lower tertiary education","Female","349","0.749482096615216","0.71039106718206","0.788573126048371"
"Yes","2013","(3b) higher tertiary education","Male","818","0.802365055660169","0.778151521200894","0.826578590119443"
"Yes","2013","(3b) higher tertiary education","Female","688","0.720978809652079","0.692275860894469","0.749681758409689"
"No","2013","(0) in school","Male","1","","",""
"No","2013","(0) in school","Female","4","","",""
"No","2013","(1a) inadequately completed","Male","30","0.376924698662293","0.26498621771467","0.488863179609916"
"No","2013","(1a) inadequately completed","Female","13","","",""
"No","2013","(1b) general elementary school","Male","116","0.324457744759789","0.27505581933428","0.373859670185298"
"No","2013","(1b) general elementary school","Female","73","0.311425901967467","0.248035447276757","0.374816356658178"
"No","2013","(1c) basic vocational qualification","Male","388","0.318184293869285","0.292638140675899","0.343730447062672"
"No","2013","(1c) basic vocational qualification","Female","219","0.355357284875554","0.318534392914194","0.392180176836915"
"No","2013","(2b) intermediate general qualification","Male","37","0.265692511658214","0.192785857096074","0.338599166220353"
"No","2013","(2b) intermediate general qualification","Female","45","0.313729157993254","0.23574545519683","0.391712860789679"
"No","2013","(2a) intermediate vocational","Male","390","0.279826074937677","0.256550803013346","0.303101346862008"
"No","2013","(2a) intermediate vocational","Female","488","0.282866285300075","0.26159978061263","0.30413278998752"
"No","2013","(2c_gen) general maturity certificate","Male","55","0.234972656265485","0.176065413554936","0.293879898976033"
"No","2013","(2c_gen) general maturity certificate","Female","62","0.258511004333006","0.19886864831427","0.318153360351742"
"No","2013","(2c_voc) vocational maturity certificate","Male","152","0.27839843081823","0.242859070063324","0.313937791573136"
"No","2013","(2c_voc) vocational maturity certificate","Female","199","0.223374433405599","0.193605604883018","0.25314326192818"
"No","2013","(3a) lower tertiary education","Male","103","0.216335517237908","0.181607482574291","0.251063551901524"
"No","2013","(3a) lower tertiary education","Female","123","0.250517903384784","0.211426873951629","0.28960893281794"
"No","2013","(3b) higher tertiary education","Male","221","0.197634944339831","0.173421409880557","0.221848478799106"
"No","2013","(3b) higher tertiary education","Female","250","0.279021190347921","0.250318241590311","0.307724139105531"
"Yes","2014","(0) in school","Male","6","","",""
"Yes","2014","(0) in school","Female","7","","",""
"Yes","2014","(1a) inadequately completed","Male","36","0.830157938657471","0.725021553765842","0.9352943235491"
"Yes","2014","(1a) inadequately completed","Female","17","","",""
"Yes","2014","(1b) general elementary school","Male","180","0.670692174250052","0.613894197970904","0.727490150529201"
"Yes","2014","(1b) general elementary school","Female","109","0.67237745707649","0.604376346309524","0.740378567843456"
"Yes","2014","(1c) basic vocational qualification","Male","777","0.666943668523681","0.638977102720528","0.694910234326834"
"Yes","2014","(1c) basic vocational qualification","Female","387","0.647171019590427","0.609281496284775","0.685060542896079"
"Yes","2014","(2b) intermediate general qualification","Male","88","0.600819177196367","0.516956413436303","0.684681940956431"
"Yes","2014","(2b) intermediate general qualification","Female","92","0.676313322199011","0.595258381949058","0.757368262448963"
"Yes","2014","(2a) intermediate vocational","Male","954","0.733289092557267","0.709137367249906","0.757440817864628"
"Yes","2014","(2a) intermediate vocational","Female","1083","0.728084245313197","0.705933403057025","0.750235087569369"
"Yes","2014","(2c_gen) general maturity certificate","Male","139","0.747677142588681","0.68671417012787","0.808640115049492"
"Yes","2014","(2c_gen) general maturity certificate","Female","120","0.650668224879805","0.580232887073399","0.721103562686211"
"Yes","2014","(2c_voc) vocational maturity certificate","Male","424","0.774050622598965","0.739036111366057","0.809065133831873"
"Yes","2014","(2c_voc) vocational maturity certificate","Female","514","0.755792757637809","0.724214081199723","0.787371434075894"
"Yes","2014","(3a) lower tertiary education","Male","376","0.790861524749225","0.754364614962017","0.827358434536433"
"Yes","2014","(3a) lower tertiary education","Female","354","0.769490093157431","0.731734573101572","0.807245613213291"
"Yes","2014","(3b) higher tertiary education","Male","736","0.816074096369324","0.791174468165253","0.840973724573394"
"Yes","2014","(3b) higher tertiary education","Female","626","0.729623758657953","0.700410812717194","0.758836704598712"
"No","2014","(0) in school","Male","","","",""
"No","2014","(0) in school","Female","2","","",""
"No","2014","(1a) inadequately completed","Male","13","","",""
"No","2014","(1a) inadequately completed","Female","15","","",""
"No","2014","(1b) general elementary school","Male","83","0.329307825749948","0.272509849470799","0.386105802029096"
"No","2014","(1b) general elementary school","Female","74","0.32762254292351","0.259621432156544","0.395623653690476"
"No","2014","(1c) basic vocational qualification","Male","314","0.333056331476319","0.305089765673166","0.361022897279472"
"No","2014","(1c) basic vocational qualification","Female","224","0.352828980409573","0.314939457103921","0.390718503715225"
"No","2014","(2b) intermediate general qualification","Male","43","0.399180822803633","0.315318059043569","0.483043586563697"
"No","2014","(2b) intermediate general qualification","Female","36","0.323686677800989","0.242631737551037","0.404741618050941"
"No","2014","(2a) intermediate vocational","Male","334","0.266710907442733","0.242559182135372","0.290862632750094"
"No","2014","(2a) intermediate vocational","Female","467","0.271915754686803","0.249764912430631","0.294066596942975"
"No","2014","(2c_gen) general maturity certificate","Male","56","0.252322857411319","0.191359884950508","0.31328582987213"
"No","2014","(2c_gen) general maturity certificate","Female","56","0.349331775120195","0.278896437313789","0.419767112926601"
"No","2014","(2c_voc) vocational maturity certificate","Male","124","0.225949377401035","0.190934866168128","0.260963888633943"
"No","2014","(2c_voc) vocational maturity certificate","Female","197","0.244207242362192","0.212628565924106","0.275785918800277"
"No","2014","(3a) lower tertiary education","Male","101","0.209138475250775","0.172641565463567","0.245635385037983"
"No","2014","(3a) lower tertiary education","Female","124","0.230509906842569","0.192754386786709","0.268265426898428"
"No","2014","(3b) higher tertiary education","Male","194","0.183925903630676","0.159026275426606","0.208825531834747"
"No","2014","(3b) higher tertiary education","Female","262","0.270376241342047","0.241163295401287","0.299589187282806"
"Yes","2015","(0) in school","Male","2","","",""
"Yes","2015","(0) in school","Female","2","","",""
"Yes","2015","(1a) inadequately completed","Male","43","0.787077784263395","0.684346553977939","0.889809014548852"
"Yes","2015","(1a) inadequately completed","Female","20","","",""
"Yes","2015","(1b) general elementary school","Male","189","0.734991647199446","0.681346258036544","0.788637036362347"
"Yes","2015","(1b) general elementary school","Female","114","0.768795101973081","0.705042594743318","0.832547609202845"
"Yes","2015","(1c) basic vocational qualification","Male","744","0.703130352348739","0.674925836681997","0.731334868015482"
"Yes","2015","(1c) basic vocational qualification","Female","376","0.711710670838065","0.673110762136339","0.750310579539791"
"Yes","2015","(2b) intermediate general qualification","Male","76","0.701864735581304","0.614369012001598","0.789360459161011"
