"plb0196_h","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2001","Part Time","(3b) higher tertiary education","","","",""
"Yes","2001","Not Working","(0) in school","","","",""
"Yes","2001","Not Working","(1a) inadequately completed","","","",""
"Yes","2001","Not Working","(1b) general elementary school","","","",""
"Yes","2001","Not Working","(1c) basic vocational qualification","","","",""
"Yes","2001","Not Working","(2b) intermediate general qualification","","","",""
"Yes","2001","Not Working","(2a) intermediate vocational","","","",""
"Yes","2001","Not Working","(2c_gen) general maturity certificate","","","",""
"Yes","2001","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Yes","2001","Not Working","(3a) lower tertiary education","","","",""
"Yes","2001","Not Working","(3b) higher tertiary education","","","",""
"No","2001","Full Time","(0) in school","","","",""
"No","2001","Full Time","(1a) inadequately completed","11","","",""
"No","2001","Full Time","(1b) general elementary school","91","1","1","1"
"No","2001","Full Time","(1c) basic vocational qualification","512","1","1","1"
"No","2001","Full Time","(2b) intermediate general qualification","54","1","1","1"
"No","2001","Full Time","(2a) intermediate vocational","522","1","1","1"
"No","2001","Full Time","(2c_gen) general maturity certificate","26","","",""
"No","2001","Full Time","(2c_voc) vocational maturity certificate","136","1","1","1"
"No","2001","Full Time","(3a) lower tertiary education","148","1","1","1"
"No","2001","Full Time","(3b) higher tertiary education","155","1","1","1"
"No","2001","Part Time","(0) in school","6","","",""
"No","2001","Part Time","(1a) inadequately completed","3","","",""
"No","2001","Part Time","(1b) general elementary school","58","1","1","1"
"No","2001","Part Time","(1c) basic vocational qualification","188","1","1","1"
"No","2001","Part Time","(2b) intermediate general qualification","12","","",""
"No","2001","Part Time","(2a) intermediate vocational","190","1","1","1"
"No","2001","Part Time","(2c_gen) general maturity certificate","40","1","1","1"
"No","2001","Part Time","(2c_voc) vocational maturity certificate","59","1","1","1"
"No","2001","Part Time","(3a) lower tertiary education","54","1","1","1"
"No","2001","Part Time","(3b) higher tertiary education","56","1","1","1"
"No","2001","Not Working","(0) in school","1","","",""
"No","2001","Not Working","(1a) inadequately completed","","","",""
"No","2001","Not Working","(1b) general elementary school","","","",""
"No","2001","Not Working","(1c) basic vocational qualification","6","","",""
"No","2001","Not Working","(2b) intermediate general qualification","2","","",""
"No","2001","Not Working","(2a) intermediate vocational","13","","",""
"No","2001","Not Working","(2c_gen) general maturity certificate","2","","",""
"No","2001","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"No","2001","Not Working","(3a) lower tertiary education","2","","",""
"No","2001","Not Working","(3b) higher tertiary education","2","","",""
"Yes","2002","Full Time","(0) in school","1","","",""
"Yes","2002","Full Time","(1a) inadequately completed","18","","",""
"Yes","2002","Full Time","(1b) general elementary school","126","0.526527255267495","0.459631413200803","0.593423097334187"
"Yes","2002","Full Time","(1c) basic vocational qualification","946","0.655086863418454","0.63040687384631","0.679766852990598"
"Yes","2002","Full Time","(2b) intermediate general qualification","62","0.658213999227353","0.566615117573828","0.749812880880877"
"Yes","2002","Full Time","(2a) intermediate vocational","1361","0.722340556274852","0.702171511599829","0.742509600949876"
"Yes","2002","Full Time","(2c_gen) general maturity certificate","76","0.692944683528851","0.602536928483051","0.783352438574651"
"Yes","2002","Full Time","(2c_voc) vocational maturity certificate","438","0.779959060960561","0.745799560126196","0.814118561794926"
"Yes","2002","Full Time","(3a) lower tertiary education","589","0.793345570138509","0.764033285862012","0.822657854415005"
"Yes","2002","Full Time","(3b) higher tertiary education","883","0.835541007552179","0.813443263378852","0.857638751725507"
"Yes","2002","Part Time","(0) in school","13","","",""
"Yes","2002","Part Time","(1a) inadequately completed","5","","",""
"Yes","2002","Part Time","(1b) general elementary school","48","0.557221039402673","0.449711152233501","0.664730926571845"
"Yes","2002","Part Time","(1c) basic vocational qualification","191","0.522916164229405","0.470958777550328","0.574873550908483"
"Yes","2002","Part Time","(2b) intermediate general qualification","41","0.599641428879697","0.474617694841638","0.724665162917756"
"Yes","2002","Part Time","(2a) intermediate vocational","367","0.657175574544077","0.618243582848283","0.69610756623987"
"Yes","2002","Part Time","(2c_gen) general maturity certificate","44","0.624269294961499","0.516094256229502","0.732444333693495"
"Yes","2002","Part Time","(2c_voc) vocational maturity certificate","88","0.491920962446054","0.412704457188465","0.571137467703644"
"Yes","2002","Part Time","(3a) lower tertiary education","94","0.6532664435757","0.573860746972155","0.732672140179245"
"Yes","2002","Part Time","(3b) higher tertiary education","174","0.671679359828544","0.612876947472421","0.730481772184668"
"Yes","2002","Not Working","(0) in school","","","",""
"Yes","2002","Not Working","(1a) inadequately completed","","","",""
"Yes","2002","Not Working","(1b) general elementary school","2","","",""
"Yes","2002","Not Working","(1c) basic vocational qualification","7","","",""
"Yes","2002","Not Working","(2b) intermediate general qualification","","","",""
"Yes","2002","Not Working","(2a) intermediate vocational","6","","",""
"Yes","2002","Not Working","(2c_gen) general maturity certificate","3","","",""
"Yes","2002","Not Working","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2002","Not Working","(3a) lower tertiary education","","","",""
"Yes","2002","Not Working","(3b) higher tertiary education","1","","",""
"No","2002","Full Time","(0) in school","","","",""
"No","2002","Full Time","(1a) inadequately completed","10","","",""
"No","2002","Full Time","(1b) general elementary school","88","0.473472744732505","0.406576902665813","0.540368586799197"
"No","2002","Full Time","(1c) basic vocational qualification","479","0.344913136581546","0.320233147009402","0.36959312615369"
"No","2002","Full Time","(2b) intermediate general qualification","41","0.341786000772647","0.250187119119122","0.433384882426172"
"No","2002","Full Time","(2a) intermediate vocational","533","0.277659443725148","0.257490399050124","0.297828488400171"
"No","2002","Full Time","(2c_gen) general maturity certificate","24","","",""
"No","2002","Full Time","(2c_voc) vocational maturity certificate","127","0.220040939039439","0.185881438205074","0.254200439873804"
"No","2002","Full Time","(3a) lower tertiary education","144","0.206654429861491","0.177342145584995","0.235966714137988"
"No","2002","Full Time","(3b) higher tertiary education","198","0.164458992447821","0.142361248274493","0.186556736621148"
"No","2002","Part Time","(0) in school","11","","",""
"No","2002","Part Time","(1a) inadequately completed","5","","",""
"No","2002","Part Time","(1b) general elementary school","34","0.442778960597327","0.335269073428155","0.550288847766499"
"No","2002","Part Time","(1c) basic vocational qualification","164","0.477083835770595","0.425126449091517","0.529041222449672"
"No","2002","Part Time","(2b) intermediate general qualification","18","","",""
"No","2002","Part Time","(2a) intermediate vocational","204","0.342824425455923","0.30389243376013","0.381756417151717"
"No","2002","Part Time","(2c_gen) general maturity certificate","33","0.375730705038501","0.267555666306505","0.483905743770498"
"No","2002","Part Time","(2c_voc) vocational maturity certificate","65","0.508079037553946","0.428862532296357","0.587295542811535"
"No","2002","Part Time","(3a) lower tertiary education","44","0.3467335564243","0.267327859820755","0.426139253027845"
"No","2002","Part Time","(3b) higher tertiary education","71","0.328320640171456","0.269518227815332","0.387123052527579"
"No","2002","Not Working","(0) in school","1","","",""
"No","2002","Not Working","(1a) inadequately completed","","","",""
"No","2002","Not Working","(1b) general elementary school","4","","",""
"No","2002","Not Working","(1c) basic vocational qualification","2","","",""
"No","2002","Not Working","(2b) intermediate general qualification","5","","",""
"No","2002","Not Working","(2a) intermediate vocational","9","","",""
"No","2002","Not Working","(2c_gen) general maturity certificate","2","","",""
"No","2002","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"No","2002","Not Working","(3a) lower tertiary education","3","","",""
"No","2002","Not Working","(3b) higher tertiary education","4","","",""
"Yes","2003","Full Time","(0) in school","","","",""
"Yes","2003","Full Time","(1a) inadequately completed","22","","",""
"Yes","2003","Full Time","(1b) general elementary school","103","0.569088729504241","0.496544062004923","0.64163339700356"
"Yes","2003","Full Time","(1c) basic vocational qualification","863","0.657720222512929","0.632143577166476","0.683296867859382"
"Yes","2003","Full Time","(2b) intermediate general qualification","84","0.716916544496083","0.636313951462244","0.797519137529921"
"Yes","2003","Full Time","(2a) intermediate vocational","1283","0.731985898429968","0.711478561437137","0.752493235422799"
"Yes","2003","Full Time","(2c_gen) general maturity certificate","76","0.675537817041973","0.586412305746409","0.764663328337537"
"Yes","2003","Full Time","(2c_voc) vocational maturity certificate","425","0.740089895122479","0.70350242576744","0.776677364477517"
"Yes","2003","Full Time","(3a) lower tertiary education","527","0.789148546268639","0.758004641412693","0.820292451124584"
"Yes","2003","Full Time","(3b) higher tertiary education","821","0.827825142056329","0.804622267750493","0.851028016362165"
"Yes","2003","Part Time","(0) in school","1","","",""
"Yes","2003","Part Time","(1a) inadequately completed","3","","",""
"Yes","2003","Part Time","(1b) general elementary school","50","0.600193298628441","0.497845769919507","0.702540827337374"
"Yes","2003","Part Time","(1c) basic vocational qualification","210","0.54687837651272","0.49509543887724","0.5986613141482"
"Yes","2003","Part Time","(2b) intermediate general qualification","34","0.508118119271576","0.377179779215814","0.639056459327338"
"Yes","2003","Part Time","(2a) intermediate vocational","369","0.635283831009925","0.596076234619683","0.674491427400168"
"Yes","2003","Part Time","(2c_gen) general maturity certificate","49","0.649674301341502","0.545780550914383","0.753568051768621"
"Yes","2003","Part Time","(2c_voc) vocational maturity certificate","103","0.647352115881466","0.57466875947859","0.720035472284342"
"Yes","2003","Part Time","(3a) lower tertiary education","92","0.667402055219216","0.589078166560357","0.745725943878076"
"Yes","2003","Part Time","(3b) higher tertiary education","132","0.73162443113254","0.670818128587028","0.792430733678052"
"Yes","2003","Not Working","(0) in school","1","","",""
"Yes","2003","Not Working","(1a) inadequately completed","","","",""
"Yes","2003","Not Working","(1b) general elementary school","4","","",""
"Yes","2003","Not Working","(1c) basic vocational qualification","6","","",""
"Yes","2003","Not Working","(2b) intermediate general qualification","","","",""
"Yes","2003","Not Working","(2a) intermediate vocational","6","","",""
"Yes","2003","Not Working","(2c_gen) general maturity certificate","2","","",""
"Yes","2003","Not Working","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2003","Not Working","(3a) lower tertiary education","3","","",""
"Yes","2003","Not Working","(3b) higher tertiary education","3","","",""
"No","2003","Full Time","(0) in school","","","",""
"No","2003","Full Time","(1a) inadequately completed","8","","",""
"No","2003","Full Time","(1b) general elementary school","76","0.430911270495759","0.35836660299644","0.503455937995077"
"No","2003","Full Time","(1c) basic vocational qualification","459","0.342279777487071","0.316703132140618","0.367856422833524"
"No","2003","Full Time","(2b) intermediate general qualification","36","0.283083455503917","0.202480862470079","0.363686048537756"
"No","2003","Full Time","(2a) intermediate vocational","509","0.268014101570032","0.247506764577201","0.288521438562863"
"No","2003","Full Time","(2c_gen) general maturity certificate","30","0.324462182958027","0.235336671662463","0.413587694253591"
"No","2003","Full Time","(2c_voc) vocational maturity certificate","127","0.259910104877521","0.223322635522483","0.29649757423256"
"No","2003","Full Time","(3a) lower tertiary education","132","0.210851453731362","0.179707548875416","0.241995358587307"
"No","2003","Full Time","(3b) higher tertiary education","196","0.172174857943671","0.148971983637835","0.195377732249507"
"No","2003","Part Time","(0) in school","2","","",""
"No","2003","Part Time","(1a) inadequately completed","5","","",""
"No","2003","Part Time","(1b) general elementary school","38","0.399806701371559","0.297459172662626","0.502154230080493"
"No","2003","Part Time","(1c) basic vocational qualification","145","0.45312162348728","0.4013386858518","0.50490456112276"
"No","2003","Part Time","(2b) intermediate general qualification","22","","",""
"No","2003","Part Time","(2a) intermediate vocational","210","0.364716168990075","0.325508572599832","0.403923765380318"
"No","2003","Part Time","(2c_gen) general maturity certificate","32","0.350325698658498","0.246431948231379","0.454219449085617"
"No","2003","Part Time","(2c_voc) vocational maturity certificate","63","0.352647884118534","0.279964527715658","0.42533124052141"
"No","2003","Part Time","(3a) lower tertiary education","47","0.332597944780784","0.254274056121924","0.410921833439643"
"No","2003","Part Time","(3b) higher tertiary education","72","0.26837556886746","0.207569266321948","0.329181871412972"
"No","2003","Not Working","(0) in school","","","",""
"No","2003","Not Working","(1a) inadequately completed","","","",""
"No","2003","Not Working","(1b) general elementary school","4","","",""
"No","2003","Not Working","(1c) basic vocational qualification","4","","",""
"No","2003","Not Working","(2b) intermediate general qualification","3","","",""
"No","2003","Not Working","(2a) intermediate vocational","9","","",""
"No","2003","Not Working","(2c_gen) general maturity certificate","6","","",""
"No","2003","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"No","2003","Not Working","(3a) lower tertiary education","","","",""
"No","2003","Not Working","(3b) higher tertiary education","5","","",""
"Yes","2004","Full Time","(0) in school","1","","",""
"Yes","2004","Full Time","(1a) inadequately completed","15","","",""
"Yes","2004","Full Time","(1b) general elementary school","116","0.587648473144453","0.518379326789136","0.65691761949977"
"Yes","2004","Full Time","(1c) basic vocational qualification","836","0.679975875135133","0.653745888839009","0.706205861431257"
"Yes","2004","Full Time","(2b) intermediate general qualification","76","0.628192092525565","0.540244361392318","0.716139823658813"
"Yes","2004","Full Time","(2a) intermediate vocational","1297","0.736585037201061","0.715900029723607","0.757270044678515"
"Yes","2004","Full Time","(2c_gen) general maturity certificate","71","0.892279770464255","0.8278699266246","0.956689614303909"
"Yes","2004","Full Time","(2c_voc) vocational maturity certificate","407","0.771575940345315","0.736068349288268","0.807083531402362"
"Yes","2004","Full Time","(3a) lower tertiary education","505","0.761224240251586","0.728474412568807","0.793974067934365"
"Yes","2004","Full Time","(3b) higher tertiary education","790","0.797519060669769","0.772398233170903","0.822639888168635"
"Yes","2004","Part Time","(0) in school","2","","",""
"Yes","2004","Part Time","(1a) inadequately completed","6","","",""
"Yes","2004","Part Time","(1b) general elementary school","40","0.547613074874476","0.431839126893532","0.66338702285542"
"Yes","2004","Part Time","(1c) basic vocational qualification","189","0.492127238353115","0.438908520891728","0.545345955814502"
"Yes","2004","Part Time","(2b) intermediate general qualification","30","0.664438808230126","0.532229080644866","0.796648535815386"
"Yes","2004","Part Time","(2a) intermediate vocational","370","0.649051830177274","0.609939719155775","0.688163941198773"
"Yes","2004","Part Time","(2c_gen) general maturity certificate","50","0.578936186857833","0.475188655301609","0.682683718414057"
"Yes","2004","Part Time","(2c_voc) vocational maturity certificate","95","0.662070374037913","0.588778924543765","0.735361823532062"
"Yes","2004","Part Time","(3a) lower tertiary education","93","0.76925756328321","0.697923770380443","0.840591356185976"
"Yes","2004","Part Time","(3b) higher tertiary education","123","0.531544115177821","0.464372751186218","0.598715479169424"
"Yes","2004","Not Working","(0) in school","1","","",""
"Yes","2004","Not Working","(1a) inadequately completed","","","",""
"Yes","2004","Not Working","(1b) general elementary school","1","","",""
"Yes","2004","Not Working","(1c) basic vocational qualification","2","","",""
"Yes","2004","Not Working","(2b) intermediate general qualification","4","","",""
"Yes","2004","Not Working","(2a) intermediate vocational","4","","",""
"Yes","2004","Not Working","(2c_gen) general maturity certificate","5","","",""
"Yes","2004","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2004","Not Working","(3a) lower tertiary education","2","","",""
"Yes","2004","Not Working","(3b) higher tertiary education","2","","",""
"No","2004","Full Time","(0) in school","","","",""
"No","2004","Full Time","(1a) inadequately completed","6","","",""
"No","2004","Full Time","(1b) general elementary school","78","0.412351526855547","0.34308238050023","0.481620673210864"
"No","2004","Full Time","(1c) basic vocational qualification","379","0.320024124864867","0.293794138568743","0.346254111160992"
"No","2004","Full Time","(2b) intermediate general qualification","40","0.371807907474435","0.283860176341187","0.459755638607682"
"No","2004","Full Time","(2a) intermediate vocational","445","0.263414962798939","0.242729955321485","0.284099970276393"
"No","2004","Full Time","(2c_gen) general maturity certificate","18","","",""
"No","2004","Full Time","(2c_voc) vocational maturity certificate","130","0.228424059654685","0.192916468597638","0.263931650711732"
"No","2004","Full Time","(3a) lower tertiary education","146","0.238775759748414","0.206025932065635","0.271525587431193"
"No","2004","Full Time","(3b) higher tertiary education","193","0.202480939330231","0.177360111831365","0.227601766829097"
"No","2004","Part Time","(0) in school","3","","",""
"No","2004","Part Time","(1a) inadequately completed","3","","",""
"No","2004","Part Time","(1b) general elementary school","31","0.452386925125524","0.33661297714458","0.568160873106468"
"No","2004","Part Time","(1c) basic vocational qualification","150","0.507872761646885","0.454654044185499","0.561091479108272"
"No","2004","Part Time","(2b) intermediate general qualification","19","","",""
"No","2004","Part Time","(2a) intermediate vocational","202","0.350948169822726","0.311836058801227","0.390060280844225"
"No","2004","Part Time","(2c_gen) general maturity certificate","37","0.421063813142167","0.317316281585943","0.524811344698391"
"No","2004","Part Time","(2c_voc) vocational maturity certificate","65","0.337929625962087","0.264638176467938","0.411221075456235"
"No","2004","Part Time","(3a) lower tertiary education","41","0.23074243671679","0.159408643814024","0.302076229619557"
"No","2004","Part Time","(3b) higher tertiary education","89","0.468455884822179","0.401284520830576","0.535627248813782"
"No","2004","Not Working","(0) in school","","","",""
"No","2004","Not Working","(1a) inadequately completed","","","",""
"No","2004","Not Working","(1b) general elementary school","","","",""
"No","2004","Not Working","(1c) basic vocational qualification","3","","",""
"No","2004","Not Working","(2b) intermediate general qualification","2","","",""
"No","2004","Not Working","(2a) intermediate vocational","4","","",""
"No","2004","Not Working","(2c_gen) general maturity certificate","1","","",""
"No","2004","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"No","2004","Not Working","(3a) lower tertiary education","4","","",""
"No","2004","Not Working","(3b) higher tertiary education","4","","",""
"Yes","2005","Full Time","(0) in school","","","",""
"Yes","2005","Full Time","(1a) inadequately completed","18","","",""
"Yes","2005","Full Time","(1b) general elementary school","95","0.653900723109844","0.580416956732069","0.727384489487619"
"Yes","2005","Full Time","(1c) basic vocational qualification","775","0.681370760912669","0.653947640051513","0.708793881773826"
"Yes","2005","Full Time","(2b) intermediate general qualification","87","0.700999373203246","0.61839520705383","0.783603539352661"
"Yes","2005","Full Time","(2a) intermediate vocational","1165","0.727459352380922","0.70573652588486","0.749182178876983"
"Yes","2005","Full Time","(2c_gen) general maturity certificate","63","0.784258309424194","0.694122014824991","0.874394604023397"
"Yes","2005","Full Time","(2c_voc) vocational maturity certificate","400","0.714766386946344","0.676252837826225","0.753279936066464"
"Yes","2005","Full Time","(3a) lower tertiary education","435","0.765759224282626","0.731051395695396","0.800467052869856"
"Yes","2005","Full Time","(3b) higher tertiary education","745","0.823331699479655","0.798400970407184","0.848262428552127"
"Yes","2005","Part Time","(0) in school","2","","",""
"Yes","2005","Part Time","(1a) inadequately completed","3","","",""
"Yes","2005","Part Time","(1b) general elementary school","43","0.63834129342184","0.529600276192965","0.747082310650715"
"Yes","2005","Part Time","(1c) basic vocational qualification","183","0.611306334601761","0.556510887013422","0.666101782190101"
"Yes","2005","Part Time","(2b) intermediate general qualification","35","0.577145001173162","0.451089939583626","0.703200062762699"
"Yes","2005","Part Time","(2a) intermediate vocational","340","0.655370044732614","0.614717452420572","0.696022637044657"
"Yes","2005","Part Time","(2c_gen) general maturity certificate","44","0.486518267374799","0.370258087284266","0.602778447465333"
"Yes","2005","Part Time","(2c_voc) vocational maturity certificate","89","0.550009322508492","0.470920869504381","0.629097775512603"
"Yes","2005","Part Time","(3a) lower tertiary education","91","0.708275067834055","0.634288677249063","0.782261458419047"
"Yes","2005","Part Time","(3b) higher tertiary education","126","0.632619153175206","0.565638253517227","0.699600052833185"
"Yes","2005","Not Working","(0) in school","","","",""
"Yes","2005","Not Working","(1a) inadequately completed","1","","",""
"Yes","2005","Not Working","(1b) general elementary school","2","","",""
"Yes","2005","Not Working","(1c) basic vocational qualification","1","","",""
"Yes","2005","Not Working","(2b) intermediate general qualification","1","","",""
"Yes","2005","Not Working","(2a) intermediate vocational","4","","",""
"Yes","2005","Not Working","(2c_gen) general maturity certificate","5","","",""
"Yes","2005","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2005","Not Working","(3a) lower tertiary education","2","","",""
"Yes","2005","Not Working","(3b) higher tertiary education","4","","",""
"No","2005","Full Time","(0) in school","1","","",""
"No","2005","Full Time","(1a) inadequately completed","6","","",""
"No","2005","Full Time","(1b) general elementary school","66","0.346099276890156","0.272615510512381","0.419583043267931"
"No","2005","Full Time","(1c) basic vocational qualification","334","0.318629239087331","0.291206118226174","0.346052359948487"
"No","2005","Full Time","(2b) intermediate general qualification","31","0.299000626796754","0.216396460647339","0.38160479294617"
"No","2005","Full Time","(2a) intermediate vocational","449","0.272540647619078","0.250817821123017","0.29426347411514"
"No","2005","Full Time","(2c_gen) general maturity certificate","17","","",""
"No","2005","Full Time","(2c_voc) vocational maturity certificate","128","0.285233613053656","0.246720063933536","0.323747162173775"
"No","2005","Full Time","(3a) lower tertiary education","137","0.234240775717374","0.199532947130144","0.268948604304604"
"No","2005","Full Time","(3b) higher tertiary education","154","0.176668300520345","0.151737571447873","0.201599029592816"
"No","2005","Part Time","(0) in school","4","","",""
"No","2005","Part Time","(1a) inadequately completed","5","","",""
"No","2005","Part Time","(1b) general elementary school","32","0.36165870657816","0.252917689349285","0.470399723807035"
"No","2005","Part Time","(1c) basic vocational qualification","121","0.388693665398239","0.333898217809899","0.443489112986578"
"No","2005","Part Time","(2b) intermediate general qualification","24","","",""
"No","2005","Part Time","(2a) intermediate vocational","185","0.344629955267386","0.303977362955343","0.385282547579428"
"No","2005","Part Time","(2c_gen) general maturity certificate","27","","",""
"No","2005","Part Time","(2c_voc) vocational maturity certificate","63","0.449990677491508","0.370902224487397","0.529079130495619"
"No","2005","Part Time","(3a) lower tertiary education","54","0.291724932165945","0.217738541580953","0.365711322750937"
"No","2005","Part Time","(3b) higher tertiary education","73","0.367380846824794","0.300399947166815","0.434361746482774"
"No","2005","Not Working","(0) in school","","","",""
"No","2005","Not Working","(1a) inadequately completed","","","",""
"No","2005","Not Working","(1b) general elementary school","2","","",""
"No","2005","Not Working","(1c) basic vocational qualification","2","","",""
"No","2005","Not Working","(2b) intermediate general qualification","1","","",""
"No","2005","Not Working","(2a) intermediate vocational","2","","",""
"No","2005","Not Working","(2c_gen) general maturity certificate","3","","",""
"No","2005","Not Working","(2c_voc) vocational maturity certificate","","","",""
"No","2005","Not Working","(3a) lower tertiary education","3","","",""
"No","2005","Not Working","(3b) higher tertiary education","3","","",""
"Yes","2006","Full Time","(0) in school","1","","",""
"Yes","2006","Full Time","(1a) inadequately completed","11","","",""
"Yes","2006","Full Time","(1b) general elementary school","89","0.631049209325266","0.552238963687274","0.709859454963258"
"Yes","2006","Full Time","(1c) basic vocational qualification","879","0.714149059922486","0.688806265195338","0.739491854649634"
"Yes","2006","Full Time","(2b) intermediate general qualification","83","0.756866208589927","0.677063281550103","0.836669135629752"
"Yes","2006","Full Time","(2a) intermediate vocational","1311","0.74940243693313","0.728904558381551","0.769900315484708"
"Yes","2006","Full Time","(2c_gen) general maturity certificate","67","0.77687942849865","0.687310853981306","0.866448003015994"
"Yes","2006","Full Time","(2c_voc) vocational maturity certificate","456","0.796745515707515","0.763910285433877","0.829580745981152"
"Yes","2006","Full Time","(3a) lower tertiary education","544","0.847958912507535","0.820482244926239","0.87543558008883"
"Yes","2006","Full Time","(3b) higher tertiary education","823","0.827757333101519","0.80435441676513","0.851160249437907"
"Yes","2006","Part Time","(0) in school","3","","",""
"Yes","2006","Part Time","(1a) inadequately completed","3","","",""
"Yes","2006","Part Time","(1b) general elementary school","41","0.535192775293288","0.423059927760825","0.64732562282575"
"Yes","2006","Part Time","(1c) basic vocational qualification","203","0.555297136991751","0.502860331831163","0.607733942152338"
"Yes","2006","Part Time","(2b) intermediate general qualification","36","0.62593051857726","0.505484777365373","0.746376259789147"
"Yes","2006","Part Time","(2a) intermediate vocational","380","0.629478126399237","0.591432913915596","0.667523338882878"
"Yes","2006","Part Time","(2c_gen) general maturity certificate","44","0.528101794948238","0.4193870212665","0.636816568629976"
"Yes","2006","Part Time","(2c_voc) vocational maturity certificate","118","0.543958667427202","0.474584058255745","0.61333327659866"
"Yes","2006","Part Time","(3a) lower tertiary education","105","0.665962386977422","0.592185419295076","0.739739354659768"
"Yes","2006","Part Time","(3b) higher tertiary education","143","0.611351425107988","0.546496609585279","0.676206240630696"
"Yes","2006","Not Working","(0) in school","","","",""
"Yes","2006","Not Working","(1a) inadequately completed","","","",""
"Yes","2006","Not Working","(1b) general elementary school","4","","",""
"Yes","2006","Not Working","(1c) basic vocational qualification","8","","",""
"Yes","2006","Not Working","(2b) intermediate general qualification","2","","",""
"Yes","2006","Not Working","(2a) intermediate vocational","18","","",""
"Yes","2006","Not Working","(2c_gen) general maturity certificate","1","","",""
"Yes","2006","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2006","Not Working","(3a) lower tertiary education","2","","",""
"Yes","2006","Not Working","(3b) higher tertiary education","2","","",""
"No","2006","Full Time","(0) in school","2","","",""
"No","2006","Full Time","(1a) inadequately completed","8","","",""
"No","2006","Full Time","(1b) general elementary school","55","0.368950790674734","0.290140545036742","0.447761036312727"
"No","2006","Full Time","(1c) basic vocational qualification","342","0.285850940077514","0.260508145350366","0.311193734804662"
"No","2006","Full Time","(2b) intermediate general qualification","28","","",""
"No","2006","Full Time","(2a) intermediate vocational","406","0.25059756306687","0.230099684515292","0.271095441618449"
"No","2006","Full Time","(2c_gen) general maturity certificate","16","","",""
"No","2006","Full Time","(2c_voc) vocational maturity certificate","121","0.203254484292486","0.170419254018848","0.236089714566123"
"No","2006","Full Time","(3a) lower tertiary education","112","0.152041087492465","0.124564419911169","0.179517755073761"
"No","2006","Full Time","(3b) higher tertiary education","177","0.172242666898481","0.148839750562093","0.19564558323487"
"No","2006","Part Time","(0) in school","3","","",""
"No","2006","Part Time","(1a) inadequately completed","2","","",""
"No","2006","Part Time","(1b) general elementary school","35","0.464807224706712","0.35267437717425","0.576940072239175"
"No","2006","Part Time","(1c) basic vocational qualification","142","0.444702863008249","0.392266057847662","0.497139668168837"
"No","2006","Part Time","(2b) intermediate general qualification","26","","",""
"No","2006","Part Time","(2a) intermediate vocational","239","0.370521873600763","0.332476661117122","0.408567086084404"
"No","2006","Part Time","(2c_gen) general maturity certificate","37","0.471898205051762","0.363183431370024","0.5806129787335"
"No","2006","Part Time","(2c_voc) vocational maturity certificate","80","0.456041332572798","0.38666672340134","0.525415941744255"
"No","2006","Part Time","(3a) lower tertiary education","52","0.334037613022578","0.260260645340232","0.407814580704923"
"No","2006","Part Time","(3b) higher tertiary education","74","0.388648574892012","0.323793759369304","0.453503390414721"
"No","2006","Not Working","(0) in school","","","",""
"No","2006","Not Working","(1a) inadequately completed","","","",""
"No","2006","Not Working","(1b) general elementary school","2","","",""
"No","2006","Not Working","(1c) basic vocational qualification","5","","",""
"No","2006","Not Working","(2b) intermediate general qualification","1","","",""
"No","2006","Not Working","(2a) intermediate vocational","10","","",""
"No","2006","Not Working","(2c_gen) general maturity certificate","2","","",""
"No","2006","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"No","2006","Not Working","(3a) lower tertiary education","","","",""
"No","2006","Not Working","(3b) higher tertiary education","3","","",""
"Yes","2007","Full Time","(0) in school","","","",""
"Yes","2007","Full Time","(1a) inadequately completed","9","","",""
"Yes","2007","Full Time","(1b) general elementary school","82","0.679689438718163","0.595856343635977","0.763522533800349"
"Yes","2007","Full Time","(1c) basic vocational qualification","817","0.743903234115052","0.718260709607205","0.769545758622899"
"Yes","2007","Full Time","(2b) intermediate general qualification","64","0.645144396214039","0.54683801862135","0.743450773806728"
"Yes","2007","Full Time","(2a) intermediate vocational","1239","0.761611097401173","0.740963663222672","0.782258531579674"
"Yes","2007","Full Time","(2c_gen) general maturity certificate","72","0.87926038291588","0.811184951109634","0.947335814722127"
"Yes","2007","Full Time","(2c_voc) vocational maturity certificate","428","0.798445737830712","0.764704044579662","0.832187431081763"
"Yes","2007","Full Time","(3a) lower tertiary education","495","0.819780064441319","0.789401963238928","0.850158165643709"
"Yes","2007","Full Time","(3b) higher tertiary education","775","0.837125076434489","0.813519943394974","0.860730209474004"
"Yes","2007","Part Time","(0) in school","2","","",""
"Yes","2007","Part Time","(1a) inadequately completed","3","","",""
"Yes","2007","Part Time","(1b) general elementary school","25","","",""
