"plj0046","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2003","Employed","(2c_voc) vocational maturity certificate","410","0.347149970978133","0.319894758900491","0.374405183055775"
"No worries","2003","Employed","(3a) lower tertiary education","477","0.35952310864644","0.333069209615432","0.385977007677449"
"No worries","2003","Employed","(3b) higher tertiary education","1004","0.455550168559266","0.434335575686024","0.476764761432508"
"No worries","2003","Not Employed","(0) in school","233","0.412781686341847","0.369584264806984","0.45597910787671"
"No worries","2003","Not Employed","(1a) inadequately completed","59","0.34700739509421","0.273705689445548","0.420309100742871"
"No worries","2003","Not Employed","(1b) general elementary school","272","0.191694604225756","0.170088041542466","0.213301166909047"
"No worries","2003","Not Employed","(1c) basic vocational qualification","545","0.179520382203926","0.165812085562623","0.19322867884523"
"No worries","2003","Not Employed","(2a) intermediate vocational","235","0.177421635203732","0.155596758961665","0.199246511445798"
"No worries","2003","Not Employed","(2b) intermediate general qualification","67","0.296822723257495","0.235324701300675","0.358320745214316"
"No worries","2003","Not Employed","(2c_gen) general maturity certificate","166","0.470340988193984","0.417365435289063","0.523316541098906"
"No worries","2003","Not Employed","(2c_voc) vocational maturity certificate","116","0.308178027350451","0.262410471156251","0.353945583544651"
"No worries","2003","Not Employed","(3a) lower tertiary education","122","0.285746873345333","0.243959820808264","0.327533925882401"
"No worries","2003","Not Employed","(3b) higher tertiary education","179","0.353579307401582","0.31216845634401","0.394990158459155"
"Some worries","2003","Employed","(0) in school","48","0.405363029699819","0.316018674565779","0.494707384833859"
"Some worries","2003","Employed","(1a) inadequately completed","40","0.320177986611121","0.232593298375452","0.407762674846789"
"Some worries","2003","Employed","(1b) general elementary school","393","0.462103616053049","0.428626557687011","0.495580674419087"
"Some worries","2003","Employed","(1c) basic vocational qualification","1583","0.480298278367406","0.463239301735946","0.497357254998866"
"Some worries","2003","Employed","(2a) intermediate vocational","1904","0.466909353050528","0.451364669541085","0.482454036559971"
"Some worries","2003","Employed","(2b) intermediate general qualification","189","0.481699657628141","0.433741887663505","0.529657427592776"
"Some worries","2003","Employed","(2c_gen) general maturity certificate","206","0.365536231128818","0.324064531022602","0.407007931235034"
"Some worries","2003","Employed","(2c_voc) vocational maturity certificate","545","0.455932065858676","0.427417883737626","0.484446247979726"
"Some worries","2003","Employed","(3a) lower tertiary education","576","0.479394953074208","0.451854221661571","0.506935684486845"
"Some worries","2003","Employed","(3b) higher tertiary education","875","0.424361566110222","0.403307762125753","0.445415370094691"
"Some worries","2003","Not Employed","(0) in school","200","0.407239612363966","0.364131161880703","0.45034806284723"
"Some worries","2003","Not Employed","(1a) inadequately completed","71","0.441865914639215","0.365393446465009","0.518338382813422"
"Some worries","2003","Not Employed","(1b) general elementary school","632","0.489117569366806","0.461679085278015","0.516556053455598"
"Some worries","2003","Not Employed","(1c) basic vocational qualification","1524","0.48323556064626","0.465386372539408","0.501084748753111"
"Some worries","2003","Not Employed","(2a) intermediate vocational","581","0.510912448400943","0.482354539334525","0.539470357467361"
"Some worries","2003","Not Employed","(2b) intermediate general qualification","97","0.441056564212354","0.374220443355919","0.507892685068788"
"Some worries","2003","Not Employed","(2c_gen) general maturity certificate","125","0.365766173307965","0.314645405096163","0.416886941519766"
"Some worries","2003","Not Employed","(2c_voc) vocational maturity certificate","189","0.461180434860703","0.411770210253743","0.510590659467662"
"Some worries","2003","Not Employed","(3a) lower tertiary education","229","0.496326670099622","0.450079708578644","0.5425736316206"
"Some worries","2003","Not Employed","(3b) higher tertiary education","246","0.451875452571559","0.408767031984642","0.494983873158475"
"Big worries","2004","Employed","(0) in school","20","","",""
"Big worries","2004","Employed","(1a) inadequately completed","37","0.438133427672403","0.343231893431494","0.533034961913312"
"Big worries","2004","Employed","(1b) general elementary school","257","0.380300731909882","0.345944582617443","0.41465688120232"
"Big worries","2004","Employed","(1c) basic vocational qualification","1222","0.390583083661254","0.373477533463861","0.407688633858646"
"Big worries","2004","Employed","(2a) intermediate vocational","1392","0.37356026485383","0.358143000656991","0.38897752905067"
"Big worries","2004","Employed","(2b) intermediate general qualification","147","0.419154924843229","0.370556975903129","0.467752873783329"
"Big worries","2004","Employed","(2c_gen) general maturity certificate","84","0.170661573613207","0.137384807671237","0.203938339555178"
"Big worries","2004","Employed","(2c_voc) vocational maturity certificate","275","0.234081853986315","0.20987132874719","0.258292379225439"
"Big worries","2004","Employed","(3a) lower tertiary education","297","0.276067250713294","0.251244744571386","0.300889756855203"
"Big worries","2004","Employed","(3b) higher tertiary education","301","0.162207677921922","0.146280849649642","0.178134506194202"
"Big worries","2004","Not Employed","(0) in school","100","0.211154867114762","0.176827175536967","0.245482558692558"
"Big worries","2004","Not Employed","(1a) inadequately completed","38","0.308100590996902","0.23517911071384","0.381022071279965"
"Big worries","2004","Not Employed","(1b) general elementary school","374","0.307342700331821","0.281366989547289","0.333318411116352"
"Big worries","2004","Not Employed","(1c) basic vocational qualification","1110","0.390559888820435","0.37290953666594","0.408210240974929"
"Big worries","2004","Not Employed","(2a) intermediate vocational","438","0.36706757388835","0.339998329659408","0.394136818117292"
"Big worries","2004","Not Employed","(2b) intermediate general qualification","66","0.31724985074792","0.254894630228844","0.379605071266996"
"Big worries","2004","Not Employed","(2c_gen) general maturity certificate","60","0.193595817109366","0.152436246945089","0.234755387273644"
"Big worries","2004","Not Employed","(2c_voc) vocational maturity certificate","101","0.314577260438928","0.268073120024559","0.361081400853297"
"Big worries","2004","Not Employed","(3a) lower tertiary education","143","0.340385759798371","0.297084565180963","0.383686954415778"
"Big worries","2004","Not Employed","(3b) higher tertiary education","136","0.277178824413646","0.23910764875706","0.315250000070233"
"No worries","2004","Employed","(0) in school","29","","",""
"No worries","2004","Employed","(1a) inadequately completed","35","0.313679200830934","0.224930933446562","0.402427468215307"
"No worries","2004","Employed","(1b) general elementary school","173","0.215901814337125","0.186783664300171","0.245019964374079"
"No worries","2004","Employed","(1c) basic vocational qualification","491","0.163858288933723","0.150880603821037","0.176835974046409"
"No worries","2004","Employed","(2a) intermediate vocational","704","0.18314071341701","0.170813826697626","0.195467600136394"
"No worries","2004","Employed","(2b) intermediate general qualification","94","0.199769577740935","0.160389850582677","0.239149304899193"
"No worries","2004","Employed","(2c_gen) general maturity certificate","201","0.420696331437538","0.377030187019555","0.464362475855522"
"No worries","2004","Employed","(2c_voc) vocational maturity certificate","346","0.299168835008601","0.272987364476367","0.325350305540836"
"No worries","2004","Employed","(3a) lower tertiary education","370","0.302087411342864","0.276592359484532","0.327582463201196"
"No worries","2004","Employed","(3b) higher tertiary education","845","0.42515049437624","0.4037918428017","0.44650914595078"
"No worries","2004","Not Employed","(0) in school","213","0.355312942419264","0.315057169871081","0.395568714967446"
"No worries","2004","Not Employed","(1a) inadequately completed","49","0.285546911627362","0.214210161034532","0.356883662220193"
"No worries","2004","Not Employed","(1b) general elementary school","258","0.209734385056518","0.186814198798317","0.232654571314718"
"No worries","2004","Not Employed","(1c) basic vocational qualification","444","0.149903591998955","0.136988897163842","0.162818286834069"
"No worries","2004","Not Employed","(2a) intermediate vocational","196","0.148733985118683","0.128750915483516","0.16871705475385"
"No worries","2004","Not Employed","(2b) intermediate general qualification","63","0.232906520478495","0.17627526711342","0.28953777384357"
"No worries","2004","Not Employed","(2c_gen) general maturity certificate","140","0.407813554841045","0.356621033554138","0.459006076127952"
"No worries","2004","Not Employed","(2c_voc) vocational maturity certificate","97","0.248111434141825","0.20485518740736","0.291367680876291"
"No worries","2004","Not Employed","(3a) lower tertiary education","97","0.215124774926744","0.177574363484279","0.25267518636921"
"No worries","2004","Not Employed","(3b) higher tertiary education","156","0.273221468554935","0.235319716505125","0.311123220604746"
"Some worries","2004","Employed","(0) in school","44","0.408017654385863","0.30813260889191","0.507902699879815"
"Some worries","2004","Employed","(1a) inadequately completed","33","0.248187371496662","0.165564917588954","0.33080982540437"
"Some worries","2004","Employed","(1b) general elementary school","337","0.403797453752993","0.369073504703041","0.438521402802945"
"Some worries","2004","Employed","(1c) basic vocational qualification","1412","0.445558627405023","0.428132402135581","0.462984852674465"
"Some worries","2004","Employed","(2a) intermediate vocational","1686","0.44329902172916","0.427466623412631","0.459131420045688"
"Some worries","2004","Employed","(2b) intermediate general qualification","155","0.381075497415837","0.333242802622061","0.428908192209612"
"Some worries","2004","Employed","(2c_gen) general maturity certificate","206","0.408642094949254","0.365160636839145","0.452123553059364"
"Some worries","2004","Employed","(2c_voc) vocational maturity certificate","554","0.466749311005084","0.438223584559815","0.495275037450354"
"Some worries","2004","Employed","(3a) lower tertiary education","579","0.421845337943841","0.394424058614033","0.449266617273649"
"Some worries","2004","Employed","(3b) higher tertiary education","912","0.412641827701838","0.39137202125485","0.433911634148826"
"Some worries","2004","Not Employed","(0) in school","230","0.433532190465974","0.391850390124435","0.475213990807513"
"Some worries","2004","Not Employed","(1a) inadequately completed","67","0.406352497375735","0.328780759764982","0.483924234986489"
"Some worries","2004","Not Employed","(1b) general elementary school","580","0.482922914611662","0.454790090321848","0.511055738901475"
"Some worries","2004","Not Employed","(1c) basic vocational qualification","1381","0.45953651918061","0.441506871909067","0.477566166452153"
"Some worries","2004","Not Employed","(2a) intermediate vocational","584","0.484198440992967","0.456132638444495","0.512264243541439"
"Some worries","2004","Not Employed","(2b) intermediate general qualification","85","0.449843628773585","0.38319134039633","0.51649591715084"
"Some worries","2004","Not Employed","(2c_gen) general maturity certificate","154","0.398590628049589","0.347587701421965","0.449593554677212"
"Some worries","2004","Not Employed","(2c_voc) vocational maturity certificate","185","0.437311305419247","0.387631698461855","0.486990912376638"
"Some worries","2004","Not Employed","(3a) lower tertiary education","220","0.444489465274885","0.399080034172782","0.489898896376988"
"Some worries","2004","Not Employed","(3b) higher tertiary education","239","0.449599707031419","0.407288718852212","0.491910695210625"
"Big worries","2005","Employed","(0) in school","18","","",""
"Big worries","2005","Employed","(1a) inadequately completed","36","0.408021583539343","0.306485281777925","0.509557885300761"
"Big worries","2005","Employed","(1b) general elementary school","274","0.464317282100806","0.427185763120999","0.501448801080612"
"Big worries","2005","Employed","(1c) basic vocational qualification","1396","0.489675003308147","0.471465370218965","0.50788463639733"
"Big worries","2005","Employed","(2a) intermediate vocational","1608","0.451260258216277","0.435136598002994","0.46738391842956"
"Big worries","2005","Employed","(2b) intermediate general qualification","146","0.422046769174361","0.371722918277703","0.472370620071018"
"Big worries","2005","Employed","(2c_gen) general maturity certificate","94","0.191771489569395","0.156404041984781","0.227138937154008"
"Big worries","2005","Employed","(2c_voc) vocational maturity certificate","300","0.257416438478114","0.23200327894139","0.282829598014838"
"Big worries","2005","Employed","(3a) lower tertiary education","333","0.260452164864387","0.235442789807297","0.285461539921477"
"Big worries","2005","Employed","(3b) higher tertiary education","353","0.169676841099759","0.153106187466575","0.186247494732942"
"Big worries","2005","Not Employed","(0) in school","107","0.219778554615454","0.185044669159251","0.254512440071657"
"Big worries","2005","Not Employed","(1a) inadequately completed","47","0.333337635683616","0.258884520272572","0.40779075109466"
"Big worries","2005","Not Employed","(1b) general elementary school","470","0.406283838166674","0.377922542959346","0.434645133374002"
"Big worries","2005","Not Employed","(1c) basic vocational qualification","1303","0.469800455840673","0.451350553990616","0.48825035769073"
"Big worries","2005","Not Employed","(2a) intermediate vocational","485","0.44520930458264","0.416283312417332","0.474135296747948"
"Big worries","2005","Not Employed","(2b) intermediate general qualification","78","0.375982935393653","0.30983797190736","0.442127898879946"
"Big worries","2005","Not Employed","(2c_gen) general maturity certificate","64","0.251670880456459","0.203973191425448","0.29936856948747"
"Big worries","2005","Not Employed","(2c_voc) vocational maturity certificate","135","0.345585709451773","0.29751744481306","0.393653974090487"
"Big worries","2005","Not Employed","(3a) lower tertiary education","170","0.363797375321099","0.319833427460573","0.407761323181624"
"Big worries","2005","Not Employed","(3b) higher tertiary education","148","0.267911998713542","0.230558701989589","0.305265295437496"
"No worries","2005","Employed","(0) in school","33","0.224385439669999","0.143819812649684","0.304951066690314"
"No worries","2005","Employed","(1a) inadequately completed","22","","",""
"No worries","2005","Employed","(1b) general elementary school","127","0.164648386234246","0.137036576577786","0.192260195890707"
"No worries","2005","Employed","(1c) basic vocational qualification","347","0.123813555599609","0.11181562985628","0.135811481342938"
"No worries","2005","Employed","(2a) intermediate vocational","499","0.132088826326893","0.121118044796136","0.143059607857651"
"No worries","2005","Employed","(2b) intermediate general qualification","77","0.207229449383057","0.165929766216833","0.248529132549281"
"No worries","2005","Employed","(2c_gen) general maturity certificate","175","0.398813576065235","0.354825581379888","0.442801570750583"
"No worries","2005","Employed","(2c_voc) vocational maturity certificate","287","0.27677281351957","0.250767209551108","0.302778417488033"
"No worries","2005","Employed","(3a) lower tertiary education","315","0.258969192274124","0.234006127610972","0.283932256937276"
"No worries","2005","Employed","(3b) higher tertiary education","697","0.372597523676162","0.351252439332335","0.393942608019989"
"No worries","2005","Not Employed","(0) in school","193","0.343193154616233","0.303369609986127","0.38301669924634"
"No worries","2005","Not Employed","(1a) inadequately completed","41","0.253064378902569","0.184397892499628","0.321730865305509"
"No worries","2005","Not Employed","(1b) general elementary school","189","0.15915433754743","0.138029701505003","0.180278973589857"
"No worries","2005","Not Employed","(1c) basic vocational qualification","324","0.120698231821477","0.108655165018044","0.132741298624911"
"No worries","2005","Not Employed","(2a) intermediate vocational","133","0.113711101360056","0.0952341357080157","0.132188067012096"
"No worries","2005","Not Employed","(2b) intermediate general qualification","52","0.264844932873134","0.204589003061487","0.325100862684781"
"No worries","2005","Not Employed","(2c_gen) general maturity certificate","117","0.348706979117883","0.296328478402721","0.401085479833045"
"No worries","2005","Not Employed","(2c_voc) vocational maturity certificate","72","0.188108111356442","0.148607207671831","0.227609015041052"
"No worries","2005","Not Employed","(3a) lower tertiary education","66","0.151110627763003","0.118380912412228","0.183840343113778"
"No worries","2005","Not Employed","(3b) higher tertiary education","130","0.251047695636772","0.214475047182874","0.287620344090669"
"Some worries","2005","Employed","(0) in school","52","0.496719378133915","0.400160961711299","0.593277794556531"
"Some worries","2005","Employed","(1a) inadequately completed","32","0.359682277104685","0.260534240811938","0.458830313397433"
"Some worries","2005","Employed","(1b) general elementary school","292","0.371034331664948","0.335067515742239","0.407001147587656"
"Some worries","2005","Employed","(1c) basic vocational qualification","1152","0.386511441092244","0.36877329538965","0.404249586794837"
"Some worries","2005","Employed","(2a) intermediate vocational","1552","0.41665091545683","0.400676781692891","0.432625049220769"
"Some worries","2005","Employed","(2b) intermediate general qualification","147","0.370723781442583","0.321509277520313","0.419938285364853"
"Some worries","2005","Employed","(2c_gen) general maturity certificate","207","0.40941493436537","0.365240836884899","0.453589031845841"
"Some worries","2005","Employed","(2c_voc) vocational maturity certificate","550","0.465810748002316","0.436815943552575","0.494805552452057"
"Some worries","2005","Employed","(3a) lower tertiary education","535","0.480578642861489","0.452107961990558","0.50904932373242"
"Some worries","2005","Employed","(3b) higher tertiary education","921","0.45772563522408","0.435730991372593","0.479720279075566"
"Some worries","2005","Not Employed","(0) in school","246","0.437028290768313","0.395422878384308","0.478633703152318"
"Some worries","2005","Not Employed","(1a) inadequately completed","66","0.413597985413815","0.335816780817192","0.491379190010439"
"Some worries","2005","Not Employed","(1b) general elementary school","493","0.434561824285896","0.405937173273819","0.463186475297973"
"Some worries","2005","Not Employed","(1c) basic vocational qualification","1184","0.409501312337849","0.391322948750443","0.427679675925256"
"Some worries","2005","Not Employed","(2a) intermediate vocational","516","0.441079594057304","0.412181112102415","0.469978076012193"
"Some worries","2005","Not Employed","(2b) intermediate general qualification","76","0.359172131733213","0.293657773366133","0.424686490100293"
"Some worries","2005","Not Employed","(2c_gen) general maturity certificate","137","0.399622140425657","0.345786282799646","0.453457998051669"
"Some worries","2005","Not Employed","(2c_voc) vocational maturity certificate","169","0.466306179191785","0.415882347900672","0.516730010482898"
"Some worries","2005","Not Employed","(3a) lower tertiary education","224","0.485091996915898","0.439420415358524","0.530763578473273"
"Some worries","2005","Not Employed","(3b) higher tertiary education","262","0.481040305649686","0.438898925090523","0.523181686208849"
"Big worries","2006","Employed","(0) in school","15","","",""
"Big worries","2006","Employed","(1a) inadequately completed","27","","",""
"Big worries","2006","Employed","(1b) general elementary school","247","0.396170461478673","0.358856243340709","0.433484679616636"
"Big worries","2006","Employed","(1c) basic vocational qualification","1284","0.428243435845684","0.410624579531238","0.44586229216013"
"Big worries","2006","Employed","(2a) intermediate vocational","1515","0.404974283704821","0.389397334247341","0.420551233162302"
"Big worries","2006","Employed","(2b) intermediate general qualification","121","0.369648873077658","0.320263195245862","0.419034550909455"
"Big worries","2006","Employed","(2c_gen) general maturity certificate","88","0.217949067188865","0.179930651359645","0.255967483018084"
"Big worries","2006","Employed","(2c_voc) vocational maturity certificate","294","0.220832375333712","0.197584584804009","0.244080165863416"
"Big worries","2006","Employed","(3a) lower tertiary education","315","0.235618454753871","0.212396727964737","0.258840181543006"
"Big worries","2006","Employed","(3b) higher tertiary education","336","0.155407822265728","0.140000371110829","0.170815273420626"
"Big worries","2006","Not Employed","(0) in school","62","0.170990944468655","0.130613293421555","0.211368595515754"
"Big worries","2006","Not Employed","(1a) inadequately completed","39","0.257061749067579","0.188040499234965","0.326082998900193"
"Big worries","2006","Not Employed","(1b) general elementary school","429","0.337192029889692","0.311150664597796","0.363233395181588"
"Big worries","2006","Not Employed","(1c) basic vocational qualification","1236","0.406617760015202","0.389332033486101","0.423903486544303"
"Big worries","2006","Not Employed","(2a) intermediate vocational","522","0.40341344489855","0.37707774096114","0.429749148835959"
"Big worries","2006","Not Employed","(2b) intermediate general qualification","62","0.337529686031904","0.273421402857923","0.401637969205886"
"Big worries","2006","Not Employed","(2c_gen) general maturity certificate","56","0.17092627308852","0.132723519862871","0.209129026314169"
"Big worries","2006","Not Employed","(2c_voc) vocational maturity certificate","117","0.304947803036782","0.259943242096513","0.349952363977052"
"Big worries","2006","Not Employed","(3a) lower tertiary education","155","0.329232727991125","0.288880579611931","0.369584876370318"
"Big worries","2006","Not Employed","(3b) higher tertiary education","162","0.272635596275064","0.23821567240746","0.307055520142668"
"No worries","2006","Employed","(0) in school","27","","",""
"No worries","2006","Employed","(1a) inadequately completed","15","","",""
"No worries","2006","Employed","(1b) general elementary school","139","0.211438857529434","0.180286837645784","0.242590877413084"
"No worries","2006","Employed","(1c) basic vocational qualification","450","0.145361720747658","0.132811742446031","0.157911699049285"
"No worries","2006","Employed","(2a) intermediate vocational","638","0.170601305330062","0.15866489695994","0.182537713700184"
"No worries","2006","Employed","(2b) intermediate general qualification","91","0.216751900947058","0.174597182677359","0.258906619216757"
"No worries","2006","Employed","(2c_gen) general maturity certificate","165","0.331478712378413","0.288129178493544","0.374828246263282"
"No worries","2006","Employed","(2c_voc) vocational maturity certificate","336","0.289206218093755","0.263795877538821","0.314616558648688"
"No worries","2006","Employed","(3a) lower tertiary education","378","0.309881642665223","0.284577333941536","0.335185951388909"
"No worries","2006","Employed","(3b) higher tertiary education","840","0.423156208304555","0.402145035008875","0.444167381600235"
"No worries","2006","Not Employed","(0) in school","124","0.346258276969886","0.295233861160101","0.397282692779672"
"No worries","2006","Not Employed","(1a) inadequately completed","60","0.360689884522358","0.284847758270547","0.436532010774169"
"No worries","2006","Not Employed","(1b) general elementary school","268","0.212844715099631","0.190297501372072","0.23539192882719"
"No worries","2006","Not Employed","(1c) basic vocational qualification","421","0.137056607076526","0.124954295313292","0.149158918839761"
"No worries","2006","Not Employed","(2a) intermediate vocational","211","0.168521319969218","0.148426412934251","0.188616227004184"
"No worries","2006","Not Employed","(2b) intermediate general qualification","54","0.238442930038523","0.180670797349223","0.296215062727823"
"No worries","2006","Not Employed","(2c_gen) general maturity certificate","140","0.409952776754504","0.36004089120433","0.459864662304679"
"No worries","2006","Not Employed","(2c_voc) vocational maturity certificate","90","0.208841247590593","0.169106082437599","0.248576412743588"
"No worries","2006","Not Employed","(3a) lower tertiary education","116","0.223232718689789","0.187476332798196","0.258989104581382"
"No worries","2006","Not Employed","(3b) higher tertiary education","180","0.279937770154884","0.245235461397354","0.314640078912414"
"Some worries","2006","Employed","(0) in school","30","0.378088991092907","0.266082554370924","0.49009542781489"
"Some worries","2006","Employed","(1a) inadequately completed","41","0.481034531379101","0.373544942379636","0.588524120378566"
"Some worries","2006","Employed","(1b) general elementary school","274","0.392390680991894","0.355138845309886","0.429642516673902"
"Some worries","2006","Employed","(1c) basic vocational qualification","1296","0.426394843406658","0.40878565775581","0.444004029057505"
"Some worries","2006","Employed","(2a) intermediate vocational","1662","0.424424410965117","0.408740579006766","0.440108242923468"
"Some worries","2006","Employed","(2b) intermediate general qualification","155","0.413599225975283","0.363214118996482","0.463984332954084"
"Some worries","2006","Employed","(2c_gen) general maturity certificate","200","0.450572220432722","0.404754180847193","0.496390260018252"
"Some worries","2006","Employed","(2c_voc) vocational maturity certificate","593","0.489961406572533","0.461944684716256","0.51797812842881"
"Some worries","2006","Employed","(3a) lower tertiary education","590","0.454499902580906","0.427254133196771","0.481745671965042"
"Some worries","2006","Employed","(3b) higher tertiary education","948","0.421435969429717","0.400436305249923","0.442435633609512"
"Some worries","2006","Not Employed","(0) in school","148","0.482750778561459","0.429160468242601","0.536341088880317"
"Some worries","2006","Not Employed","(1a) inadequately completed","55","0.382248366410063","0.305500289710361","0.458996443109765"
"Some worries","2006","Not Employed","(1b) general elementary school","569","0.449963255010677","0.422559150523721","0.477367359497633"
"Some worries","2006","Not Employed","(1c) basic vocational qualification","1445","0.456325632908272","0.438797564662909","0.473853701153635"
"Some worries","2006","Not Employed","(2a) intermediate vocational","600","0.428065235132233","0.40150320631928","0.454627263945185"
"Some worries","2006","Not Employed","(2b) intermediate general qualification","93","0.424027383929573","0.357027690090784","0.491027077768362"
"Some worries","2006","Not Employed","(2c_gen) general maturity certificate","177","0.419120950156976","0.369047649813667","0.469194250500284"
"Some worries","2006","Not Employed","(2c_voc) vocational maturity certificate","195","0.486210949372624","0.4373524803472","0.535069418398048"
"Some worries","2006","Not Employed","(3a) lower tertiary education","250","0.447534553319086","0.404837778033633","0.490231328604539"
"Some worries","2006","Not Employed","(3b) higher tertiary education","301","0.447426633570052","0.408994146036205","0.485859121103899"
"Big worries","2007","Employed","(0) in school","9","","",""
"Big worries","2007","Employed","(1a) inadequately completed","22","","",""
"Big worries","2007","Employed","(1b) general elementary school","211","0.34321159864229","0.305030485659951","0.38139271162463"
"Big worries","2007","Employed","(1c) basic vocational qualification","1061","0.400347568119447","0.381991524148923","0.41870361208997"
"Big worries","2007","Employed","(2a) intermediate vocational","1254","0.357505817940744","0.341865298355131","0.373146337526358"
"Big worries","2007","Employed","(2b) intermediate general qualification","126","0.456387501372554","0.401206762665756","0.511568240079351"
"Big worries","2007","Employed","(2c_gen) general maturity certificate","73","0.177674984020748","0.142932848648547","0.212417119392949"
"Big worries","2007","Employed","(2c_voc) vocational maturity certificate","228","0.188628893826232","0.166125612007546","0.211132175644918"
"Big worries","2007","Employed","(3a) lower tertiary education","271","0.214448642889143","0.191274509079771","0.237622776698514"
"Big worries","2007","Employed","(3b) higher tertiary education","305","0.138706423223359","0.123659590001224","0.153753256445494"
"Big worries","2007","Not Employed","(0) in school","54","0.149411302415774","0.108167502414833","0.190655102416715"
"Big worries","2007","Not Employed","(1a) inadequately completed","30","0.205424431871453","0.137273019970575","0.273575843772331"
"Big worries","2007","Not Employed","(1b) general elementary school","337","0.315666924866507","0.288410442302804","0.34292340743021"
"Big worries","2007","Not Employed","(1c) basic vocational qualification","977","0.351883684844253","0.334357016319541","0.369410353368966"
"Big worries","2007","Not Employed","(2a) intermediate vocational","428","0.35159001927504","0.325205396761015","0.377974641789065"
"Big worries","2007","Not Employed","(2b) intermediate general qualification","67","0.332208613953913","0.268045007079315","0.396372220828511"
"Big worries","2007","Not Employed","(2c_gen) general maturity certificate","54","0.136178871849991","0.0999874770781347","0.172370266621848"
"Big worries","2007","Not Employed","(2c_voc) vocational maturity certificate","88","0.215187080573937","0.174660430003912","0.255713731143961"
"Big worries","2007","Not Employed","(3a) lower tertiary education","146","0.304074457884478","0.263953272044614","0.344195643724343"
"Big worries","2007","Not Employed","(3b) higher tertiary education","132","0.21837197925772","0.186414016062671","0.25032994245277"
"No worries","2007","Employed","(0) in school","19","","",""
"No worries","2007","Employed","(1a) inadequately completed","22","","",""
"No worries","2007","Employed","(1b) general elementary school","124","0.224009050248269","0.190480407067322","0.257537693429216"
"No worries","2007","Employed","(1c) basic vocational qualification","504","0.190421039042078","0.175711543997774","0.205130534086381"
"No worries","2007","Employed","(2a) intermediate vocational","715","0.189328544043208","0.176543403447601","0.202113684638814"
"No worries","2007","Employed","(2b) intermediate general qualification","72","0.210308589082262","0.165161148576974","0.25545602958755"
"No worries","2007","Employed","(2c_gen) general maturity certificate","197","0.371071258084242","0.327162516135887","0.414980000032597"
"No worries","2007","Employed","(2c_voc) vocational maturity certificate","350","0.319168975946787","0.292354952490681","0.345982999402892"
"No worries","2007","Employed","(3a) lower tertiary education","438","0.370249110493416","0.34298533641748","0.397512884569351"
"No worries","2007","Employed","(3b) higher tertiary education","874","0.456490186179212","0.434806124473233","0.478174247885192"
"No worries","2007","Not Employed","(0) in school","118","0.417973945734584","0.360911161091288","0.475036730377879"
"No worries","2007","Not Employed","(1a) inadequately completed","46","0.307735790474148","0.229877269294274","0.385594311654022"
"No worries","2007","Not Employed","(1b) general elementary school","247","0.223554174064467","0.199121642087822","0.247986706041113"
"No worries","2007","Not Employed","(1c) basic vocational qualification","484","0.174753522423826","0.160816238760311","0.188690806087341"
"No worries","2007","Not Employed","(2a) intermediate vocational","227","0.185461245270069","0.163983423587139","0.206939066952999"
"No worries","2007","Not Employed","(2b) intermediate general qualification","62","0.355727295785721","0.290510962150683","0.420943629420759"
"No worries","2007","Not Employed","(2c_gen) general maturity certificate","146","0.439154436519778","0.386786094407245","0.491522778632311"
"No worries","2007","Not Employed","(2c_voc) vocational maturity certificate","117","0.302502077273996","0.257203435216543","0.347800719331449"
"No worries","2007","Not Employed","(3a) lower tertiary education","141","0.245682326861836","0.208136082544861","0.283228571178811"
"No worries","2007","Not Employed","(3b) higher tertiary education","237","0.353022704037314","0.316054664856009","0.389990743218619"
"Some worries","2007","Employed","(0) in school","23","","",""
"Some worries","2007","Employed","(1a) inadequately completed","36","0.528400361905882","0.41901193363416","0.637788790177603"
"Some worries","2007","Employed","(1b) general elementary school","259","0.432779351109441","0.392935239274188","0.472623462944693"
"Some worries","2007","Employed","(1c) basic vocational qualification","1172","0.409231392838476","0.390810788774116","0.427651996902836"
"Some worries","2007","Employed","(2a) intermediate vocational","1638","0.453165638016048","0.436920200801551","0.469411075230545"
"Some worries","2007","Employed","(2b) intermediate general qualification","115","0.333303909545184","0.281081118331658","0.385526700758711"
"Some worries","2007","Employed","(2c_gen) general maturity certificate","195","0.451253757895011","0.406024672057926","0.496482843732095"
"Some worries","2007","Employed","(2c_voc) vocational maturity certificate","583","0.492202130226981","0.46344476037491","0.520959500079053"
"Some worries","2007","Employed","(3a) lower tertiary education","496","0.415302246617442","0.387479344981427","0.443125148253456"
"Some worries","2007","Employed","(3b) higher tertiary education","848","0.404803390597429","0.383434916452649","0.426171864742208"
"Some worries","2007","Not Employed","(0) in school","115","0.432614751849642","0.375295986784821","0.489933516914464"
"Some worries","2007","Not Employed","(1a) inadequately completed","59","0.486839777654399","0.402525577042909","0.571153978265888"
"Some worries","2007","Not Employed","(1b) general elementary school","533","0.460778901069025","0.431547392060811","0.49001041007724"
"Some worries","2007","Not Employed","(1c) basic vocational qualification","1391","0.473362792731921","0.455038544802193","0.491687040661649"
"Some worries","2007","Not Employed","(2a) intermediate vocational","603","0.462948735454891","0.435394897923491","0.490502572986291"
"Some worries","2007","Not Employed","(2b) intermediate general qualification","78","0.312064090260366","0.248945279660391","0.375182900860341"
