"plj0046","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2017","direct migration background","East Germany","149","0.329647510164841","0.281553435617928","0.377741584711755"
"Big worries","2017","indirect migration background","West Germany","488","0.288304819435662","0.266102577911837","0.310507060959486"
"Big worries","2017","indirect migration background","East Germany","39","0.306580037223934","0.218806163626908","0.394353910820959"
"Big worries","2017","no migration background","West Germany","5231","0.363826890843199","0.356151082314062","0.371502699372337"
"Big worries","2017","no migration background","East Germany","2398","0.477450096385362","0.463792353905956","0.491107838864768"
"No worries","2017","direct migration background","West Germany","816","0.204005294598402","0.191892976384344","0.21611761281246"
"No worries","2017","direct migration background","East Germany","66","0.206835471774204","0.165396477046477","0.248274466501931"
"No worries","2017","indirect migration background","West Germany","428","0.272729143126017","0.250899947866064","0.29455833838597"
"No worries","2017","indirect migration background","East Germany","","","",""
"No worries","2017","no migration background","West Germany","3238","0.199902540875917","0.193521820920374","0.20628326083146"
"No worries","2017","no migration background","East Germany","760","0.145197376572938","0.135564336896943","0.154830416248934"
"Some worries","2017","direct migration background","West Germany","1901","0.442733471311097","0.427803666816662","0.457663275805533"
"Some worries","2017","direct migration background","East Germany","152","0.463517018060955","0.412498730671763","0.514535305450146"
"Some worries","2017","indirect migration background","West Germany","683","0.438966037438321","0.41464209900277","0.463289975873873"
"Some worries","2017","indirect migration background","East Germany","43","0.383031777039147","0.29048869498004","0.475574859098254"
"Some worries","2017","no migration background","West Germany","6622","0.436270568280884","0.428358274684294","0.444182861877474"
"Some worries","2017","no migration background","East Germany","1980","0.3773525270417","0.364098563020775","0.390606491062624"
"Big worries","2018","direct migration background","West Germany","1207","0.278818408757652","0.265026809332031","0.292610008183272"
"Big worries","2018","direct migration background","East Germany","94","0.240874541365688","0.195620928251087","0.286128154480288"
"Big worries","2018","indirect migration background","West Germany","371","0.224670293876015","0.204129721648432","0.245210866103598"
"Big worries","2018","indirect migration background","East Germany","37","0.240863483387194","0.164672982507299","0.317053984267089"
"Big worries","2018","no migration background","West Germany","4008","0.296832615912763","0.289404127459486","0.304261104366041"
"Big worries","2018","no migration background","East Germany","2054","0.425769273135261","0.412107466105569","0.439431080164953"
"No worries","2018","direct migration background","West Germany","999","0.25747342649528","0.244025547178776","0.270921305811783"
"No worries","2018","direct migration background","East Germany","103","0.318689065488028","0.269376534679198","0.368001596296858"
"No worries","2018","indirect migration background","West Germany","514","0.319828906094527","0.296874585579554","0.3427832266095"
"No worries","2018","indirect migration background","East Germany","35","0.301088453790113","0.219352419199968","0.382824488380258"
"No worries","2018","no migration background","West Germany","4125","0.267099078039553","0.259905017099543","0.274293138979564"
"No worries","2018","no migration background","East Germany","947","0.184926244712319","0.174199313274506","0.195653176150131"
"Some worries","2018","direct migration background","West Germany","1855","0.463708164747068","0.448370665294319","0.479045664199817"
"Some worries","2018","direct migration background","East Germany","146","0.440436393146285","0.38789914027375","0.492973646018819"
"Some worries","2018","indirect migration background","West Germany","701","0.455500800029458","0.430991004141051","0.480010595917865"
"Some worries","2018","indirect migration background","East Germany","49","0.458048062822693","0.36927293266047","0.546823192984916"
"Some worries","2018","no migration background","West Germany","6397","0.436068306047684","0.428005136407704","0.444131475687663"
"Some worries","2018","no migration background","East Germany","2031","0.38930448215242","0.375832396261109","0.402776568043732"
"Big worries","2019","direct migration background","West Germany","966","0.255914198790173","0.241504647099706","0.270323750480641"
"Big worries","2019","direct migration background","East Germany","76","0.20980603579518","0.162699302784924","0.256912768805436"
"Big worries","2019","indirect migration background","West Germany","378","0.227845238106197","0.207004387044489","0.248686089167904"
"Big worries","2019","indirect migration background","East Germany","42","0.273605304686597","0.197553466753816","0.349657142619378"
"Big worries","2019","no migration background","West Germany","3761","0.274846437806169","0.267704233637587","0.281988641974752"
"Big worries","2019","no migration background","East Germany","1966","0.39565056723831","0.382281265107946","0.409019869368675"
"No worries","2019","direct migration background","West Germany","912","0.267289331280831","0.252676013140048","0.281902649421614"
"No worries","2019","direct migration background","East Germany","83","0.326848660577241","0.27258153048752","0.381115790666962"
"No worries","2019","indirect migration background","West Germany","520","0.363547990855723","0.339647490112066","0.387448491599379"
"No worries","2019","indirect migration background","East Germany","40","0.295532926829873","0.217694435048447","0.3733714186113"
"No worries","2019","no migration background","West Germany","4743","0.28852547035793","0.281277040015681","0.29577390070018"
"No worries","2019","no migration background","East Germany","1093","0.19626844560701","0.185409453106932","0.207127438107087"
"Some worries","2019","direct migration background","West Germany","1645","0.476796469928995","0.460303699347885","0.493289240510106"
"Some worries","2019","direct migration background","East Germany","128","0.463345303627579","0.405654446352525","0.521036160902633"
"Some worries","2019","indirect migration background","West Germany","658","0.408606771038081","0.384181789273478","0.433031752802684"
"Some worries","2019","indirect migration background","East Germany","50","0.43086176848353","0.346384670688266","0.515338866278794"
"Some worries","2019","no migration background","West Germany","6505","0.4366280918359","0.428693480780951","0.444562702890849"
"Some worries","2019","no migration background","East Germany","2080","0.40808098715468","0.394643653291923","0.421518321017437"
