"plj0046","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","2006","inadequately","West Germany","72","0.313527255052787","0.250327962341278","0.376726547764295"
"No worries","2006","inadequately","East Germany","3","","",""
"No worries","2006","middle vocational","West Germany","1386","0.165900594187463","0.157865297627543","0.173935890747383"
"No worries","2006","middle vocational","East Germany","445","0.15883344131243","0.145299446752034","0.172367435872826"
"No worries","2006","vocational + Abi","West Germany","279","0.283284254630653","0.255951554754685","0.310616954506622"
"No worries","2006","vocational + Abi","East Germany","49","0.253837368029852","0.188027961248156","0.319646774811548"
"Some worries","2006","general elemantary","West Germany","920","0.429107687053073","0.407893259391873","0.450322114714273"
"Some worries","2006","general elemantary","East Germany","155","0.407831160166085","0.357689595060313","0.457972725271856"
"Some worries","2006","higher education","West Germany","1455","0.434709606807629","0.417632583831283","0.451786629783975"
"Some worries","2006","higher education","East Germany","634","0.448373940183615","0.421686141972602","0.475061738394629"
"Some worries","2006","higher vocational","West Germany","548","0.434308322677561","0.406540210656514","0.462076434698608"
"Some worries","2006","higher vocational","East Germany","200","0.451169850263302","0.403805217080439","0.498534483446165"
"Some worries","2006","in school","West Germany","138","0.441895341223377","0.387737123327501","0.496053559119254"
"Some worries","2006","in school","East Germany","36","0.611330000306298","0.499511149298359","0.723148851314236"
"Some worries","2006","inadequately","West Germany","81","0.402846857099328","0.336031580693693","0.469662133504963"
"Some worries","2006","inadequately","East Germany","9","","",""
"Some worries","2006","middle vocational","West Germany","3680","0.439927172309621","0.429205027250573","0.450649317368669"
"Some worries","2006","middle vocational","East Germany","1221","0.425809959643452","0.407501586265422","0.444118333021481"
"Some worries","2006","vocational + Abi","West Germany","523","0.493558993045541","0.463231828455209","0.523886157635873"
"Some worries","2006","vocational + Abi","East Germany","67","0.401677508630415","0.327546506382816","0.475808510878015"
"Big worries","2007","general elemantary","West Germany","605","0.330461642389081","0.309096464532411","0.35182682024575"
"Big worries","2007","general elemantary","East Germany","122","0.422342945339564","0.368807443559349","0.475878447119779"
"Big worries","2007","higher education","West Germany","542","0.172786144306243","0.159438791792082","0.186133496820405"
"Big worries","2007","higher education","East Germany","312","0.258442781742573","0.234617796530054","0.282267766955092"
"Big worries","2007","higher vocational","West Germany","324","0.316163032624563","0.288919408526513","0.343406656722613"
"Big worries","2007","higher vocational","East Germany","155","0.387558440118712","0.340051360388392","0.435065519849033"
"Big worries","2007","in school","West Germany","38","0.117250957196805","0.0778410933526853","0.156660821040924"
"Big worries","2007","in school","East Germany","25","","",""
"Big worries","2007","inadequately","West Germany","43","0.234130782406543","0.174389299027388","0.293872265785698"
"Big worries","2007","inadequately","East Germany","10","","",""
"Big worries","2007","middle vocational","West Germany","2583","0.346897310438271","0.336245748377326","0.357548872499216"
"Big worries","2007","middle vocational","East Germany","934","0.367676191865899","0.349213289764902","0.386139093966896"
"Big worries","2007","vocational + Abi","West Germany","196","0.181295539391378","0.157476612147452","0.205114466635304"
"Big worries","2007","vocational + Abi","East Germany","30","0.269807655789639","0.202286507583083","0.337328803996195"
"No worries","2007","general elemantary","West Germany","422","0.237165485862838","0.217845839901772","0.256485131823905"
"No worries","2007","general elemantary","East Germany","74","0.203574394633237","0.15993201750679","0.247216771759684"
"No worries","2007","higher education","West Germany","1266","0.409719039162348","0.392356859962353","0.427081218362343"
"No worries","2007","higher education","East Germany","424","0.325799588495293","0.300293264306621","0.351305912683965"
"No worries","2007","higher vocational","West Germany","265","0.243134621356592","0.218000380640207","0.268268862072978"
"No worries","2007","higher vocational","East Germany","72","0.190271175306378","0.151996306685235","0.228546043927521"
"No worries","2007","in school","West Germany","107","0.426065399320635","0.365489838225705","0.486640960415565"
"No worries","2007","in school","East Germany","30","0.320259196211225","0.21927262198466","0.42124577043779"
"No worries","2007","inadequately","West Germany","63","0.262167969218265","0.200118509552623","0.324217428883907"
"No worries","2007","inadequately","East Germany","7","","",""
"No worries","2007","middle vocational","West Germany","1589","0.201323829920153","0.192350470676884","0.210297189163421"
"No worries","2007","middle vocational","East Germany","507","0.193559886124312","0.178431549293506","0.208688222955117"
"No worries","2007","vocational + Abi","West Germany","284","0.306883120236608","0.278369339970176","0.335396900503039"
"No worries","2007","vocational + Abi","East Germany","63","0.329419139808657","0.257921115993146","0.400917163624168"
"Some worries","2007","general elemantary","West Germany","835","0.432372871748081","0.40987097938208","0.454874764114082"
"Some worries","2007","general elemantary","East Germany","131","0.374082660027199","0.321636161949186","0.426529158105212"
"Some worries","2007","higher education","West Germany","1274","0.417494816531409","0.400084478034048","0.434905155028769"
"Some worries","2007","higher education","East Germany","561","0.415757629762134","0.38893540844278","0.442579851081488"
"Some worries","2007","higher vocational","West Germany","530","0.440702346018844","0.411613450765761","0.469791241271928"
"Some worries","2007","higher vocational","East Germany","177","0.422170384574909","0.374008753238166","0.470332015911653"
"Some worries","2007","in school","West Germany","111","0.45668364348256","0.395665045200671","0.517702241764449"
"Some worries","2007","in school","East Germany","27","","",""
"Some worries","2007","inadequately","West Germany","87","0.503701248375192","0.433162533759514","0.57423996299087"
"Some worries","2007","inadequately","East Germany","6","","",""
"Some worries","2007","middle vocational","West Germany","3499","0.451778859641576","0.440641994995539","0.462915724287614"
"Some worries","2007","middle vocational","East Germany","1179","0.438763922009789","0.419762518054295","0.457765325965284"
"Some worries","2007","vocational + Abi","West Germany","525","0.511821340372014","0.480917414716707","0.542725266027322"
"Some worries","2007","vocational + Abi","East Germany","73","0.400773204401704","0.326224689150464","0.475321719652944"
"Big worries","2008","general elemantary","West Germany","481","0.290569928245404","0.269081920160114","0.312057936330695"
"Big worries","2008","general elemantary","East Germany","91","0.376908721764096","0.322522097780562","0.43129534574763"
"Big worries","2008","higher education","West Germany","408","0.136003679855605","0.123631620902565","0.148375738808644"
"Big worries","2008","higher education","East Germany","238","0.198121833738478","0.175972622522434","0.220271044954521"
"Big worries","2008","higher vocational","West Germany","268","0.252113468391512","0.225735666270915","0.278491270512108"
"Big worries","2008","higher vocational","East Germany","121","0.304243547733318","0.257615031118753","0.350872064347883"
"Big worries","2008","in school","West Germany","50","0.152717134319165","0.109889750997033","0.195544517641297"
"Big worries","2008","in school","East Germany","22","","",""
"Big worries","2008","inadequately","West Germany","35","0.247398123388487","0.181757167625898","0.313039079151076"
"Big worries","2008","inadequately","East Germany","8","","",""
"Big worries","2008","middle vocational","West Germany","2134","0.302134618435842","0.291537048182642","0.312732188689041"
"Big worries","2008","middle vocational","East Germany","813","0.348241791717712","0.329611400594336","0.366872182841088"
"Big worries","2008","vocational + Abi","West Germany","152","0.149761181304592","0.126864245719681","0.172658116889502"
"Big worries","2008","vocational + Abi","East Germany","33","0.24444117305068","0.179065621116586","0.309816724984774"
"No worries","2008","general elemantary","West Germany","480","0.263262244154296","0.24241892964216","0.284105558666433"
"No worries","2008","general elemantary","East Germany","62","0.199279963347364","0.15444979840741","0.244110128287318"
"No worries","2008","higher education","West Germany","1348","0.462604775525541","0.444609327565363","0.480600223485718"
"No worries","2008","higher education","East Germany","449","0.364973846284721","0.338221333570068","0.391726358999374"
"No worries","2008","higher vocational","West Germany","290","0.294505870299888","0.266816287873158","0.322195452726619"
"No worries","2008","higher vocational","East Germany","77","0.222003125405737","0.179883862692015","0.264122388119459"
"No worries","2008","in school","West Germany","119","0.486185330946523","0.426678390619693","0.545692271273354"
"No worries","2008","in school","East Germany","30","0.267008499453892","0.170666069919217","0.363350928988567"
"No worries","2008","inadequately","West Germany","65","0.345974288304279","0.273611820333646","0.418336756274911"
"No worries","2008","inadequately","East Germany","5","","",""
"No worries","2008","middle vocational","West Germany","1713","0.226639028729403","0.216976768996147","0.236301288462659"
"No worries","2008","middle vocational","East Germany","555","0.214008529510975","0.197970067067416","0.230046991954534"
"No worries","2008","vocational + Abi","West Germany","348","0.400665628045568","0.36922198152946","0.432109274561677"
"No worries","2008","vocational + Abi","East Germany","59","0.381723418771062","0.307820796644232","0.455626040897891"
"Some worries","2008","general elemantary","West Germany","754","0.446167827600299","0.422641494349164","0.469694160851434"
"Some worries","2008","general elemantary","East Germany","152","0.42381131488854","0.368352982318373","0.479269647458706"
"Some worries","2008","higher education","West Germany","1193","0.401391544618855","0.383699980200757","0.419083109036952"
"Some worries","2008","higher education","East Germany","557","0.436904319976802","0.409341593961696","0.464467045991907"
"Some worries","2008","higher vocational","West Germany","483","0.4533806613086","0.423139621611765","0.483621701005435"
"Some worries","2008","higher vocational","East Germany","176","0.473753326860946","0.423149529502264","0.524357124219628"
"Some worries","2008","in school","West Germany","102","0.361097534734311","0.303911104242145","0.418283965226478"
"Some worries","2008","in school","East Germany","29","","",""
"Some worries","2008","inadequately","West Germany","66","0.406627588307234","0.331904271246623","0.481350905367846"
"Some worries","2008","inadequately","East Germany","6","","",""
"Some worries","2008","middle vocational","West Germany","3365","0.471226352834755","0.4597058902353","0.48274681543421"
"Some worries","2008","middle vocational","East Germany","1144","0.437749678771313","0.418349039186753","0.457150318355872"
"Some worries","2008","vocational + Abi","West Germany","433","0.44957319064984","0.41765360382902","0.48149277747066"
"Some worries","2008","vocational + Abi","East Germany","74","0.373835408178259","0.300235289163675","0.447435527192842"
"Big worries","2009","general elemantary","West Germany","387","0.278710804159207","0.25622967972002","0.301191928598395"
"Big worries","2009","general elemantary","East Germany","77","0.307099269321079","0.251560013628532","0.362638525013625"
"Big worries","2009","higher education","West Germany","273","0.0932789437099654","0.0825584731840947","0.103999414235836"
"Big worries","2009","higher education","East Germany","177","0.138251989555541","0.118755308498492","0.15774867061259"
"Big worries","2009","higher vocational","West Germany","195","0.228333320600664","0.201683078364615","0.254983562836713"
"Big worries","2009","higher vocational","East Germany","99","0.261190529300943","0.2165507991298","0.305830259472087"
"Big worries","2009","in school","West Germany","37","0.160661205526148","0.115589690160409","0.205732720891888"
"Big worries","2009","in school","East Germany","6","","",""
"Big worries","2009","inadequately","West Germany","32","0.163128701106157","0.104196299021482","0.222061103190832"
"Big worries","2009","inadequately","East Germany","7","","",""
"Big worries","2009","middle vocational","West Germany","1657","0.250753714605506","0.240345367578082","0.261162061632931"
"Big worries","2009","middle vocational","East Germany","685","0.309499138529707","0.290988708052265","0.328009569007149"
"Big worries","2009","vocational + Abi","West Germany","124","0.160025791291678","0.135349599774889","0.184701982808467"
"Big worries","2009","vocational + Abi","East Germany","23","","",""
"No worries","2009","general elemantary","West Germany","467","0.293894078405414","0.271052991902546","0.316735164908281"
"No worries","2009","general elemantary","East Germany","59","0.220550314954893","0.170630491799983","0.270470138109803"
"No worries","2009","higher education","West Germany","1554","0.547404941054623","0.529056699560502","0.565753182548744"
"No worries","2009","higher education","East Germany","502","0.435259077035726","0.407254217701172","0.463263936370281"
"No worries","2009","higher vocational","West Germany","354","0.365554569746871","0.334978976927305","0.396130162566437"
"No worries","2009","higher vocational","East Germany","83","0.233984389429894","0.190962560096989","0.277006218762799"
"No worries","2009","in school","West Germany","134","0.560143341958347","0.499220076257854","0.621066607658839"
"No worries","2009","in school","East Germany","20","","",""
"No worries","2009","inadequately","West Germany","63","0.473017317684483","0.393383724948402","0.552650910420564"
"No worries","2009","inadequately","East Germany","5","","",""
"No worries","2009","middle vocational","West Germany","1936","0.279334944278184","0.268560989628626","0.290108898927742"
"No worries","2009","middle vocational","East Germany","598","0.235600432551703","0.21860810221932","0.252592762884086"
"No worries","2009","vocational + Abi","West Germany","368","0.424930723383126","0.391659458329349","0.458201988436904"
"No worries","2009","vocational + Abi","East Germany","64","0.486540342656993","0.407342205367587","0.565738479946399"
"Some worries","2009","general elemantary","West Germany","674","0.427395117435379","0.402590718043671","0.452199516827087"
"Some worries","2009","general elemantary","East Germany","129","0.472350415724028","0.412242716415456","0.532458115032601"
"Some worries","2009","higher education","West Germany","1000","0.359316115235412","0.341629471220456","0.377002759250367"
"Some worries","2009","higher education","East Germany","525","0.426488933408733","0.398553228654395","0.454424638163071"
"Some worries","2009","higher vocational","West Germany","404","0.406112109652465","0.374932056908978","0.437292162395951"
"Some worries","2009","higher vocational","East Germany","190","0.504825081269163","0.454017747782571","0.555632414755754"
"Some worries","2009","in school","West Germany","84","0.279195452515505","0.224134853748262","0.334256051282748"
"Some worries","2009","in school","East Germany","28","","",""
"Some worries","2009","inadequately","West Germany","56","0.36385398120936","0.287117551372778","0.440590411045942"
"Some worries","2009","inadequately","East Germany","4","","",""
"Some worries","2009","middle vocational","West Germany","3069","0.46991134111631","0.457926618232626","0.481896063999993"
"Some worries","2009","middle vocational","East Germany","1113","0.45490042891859","0.434961548099004","0.474839309738177"
"Some worries","2009","vocational + Abi","West Germany","356","0.415043485325196","0.38188010766478","0.448206862985611"
"Some worries","2009","vocational + Abi","East Germany","66","0.355383931174499","0.279543318491926","0.431224543857071"
"Big worries","2010","general elemantary","West Germany","578","0.284005032969278","0.264777819615135","0.303232246323421"
"Big worries","2010","general elemantary","East Germany","95","0.2641624701148","0.216737662825953","0.311587277403647"
"Big worries","2010","higher education","West Germany","359","0.11015033707744","0.100407886167306","0.119892787987574"
"Big worries","2010","higher education","East Germany","193","0.148686359251768","0.129969467967963","0.167403250535572"
"Big worries","2010","higher vocational","West Germany","223","0.203845712194773","0.181042926324951","0.226648498064595"
"Big worries","2010","higher vocational","East Germany","99","0.275265974808727","0.23218964861677","0.318342301000684"
"Big worries","2010","in school","West Germany","58","0.142370155197085","0.106571478729539","0.178168831664631"
"Big worries","2010","in school","East Germany","4","","",""
"Big worries","2010","inadequately","West Germany","85","0.272922879310278","0.223011727840712","0.322834030779845"
"Big worries","2010","inadequately","East Germany","12","","",""
"Big worries","2010","middle vocational","West Germany","2214","0.25259705468011","0.243515788529568","0.261678320830652"
"Big worries","2010","middle vocational","East Germany","865","0.305485881811381","0.288793386341511","0.322178377281251"
"Big worries","2010","vocational + Abi","West Germany","210","0.14431194672879","0.12618714053852","0.16243675291906"
"Big worries","2010","vocational + Abi","East Germany","54","0.192711154493804","0.144582231813517","0.240840077174091"
"No worries","2010","general elemantary","West Germany","652","0.300470905335485","0.280922900111834","0.320018910559137"
"No worries","2010","general elemantary","East Germany","100","0.292628712154016","0.243689020234567","0.341568404073464"
"No worries","2010","higher education","West Germany","2309","0.562559262670257","0.547122339482711","0.577996185857803"
"No worries","2010","higher education","East Germany","658","0.454845708861601","0.428649096948077","0.481042320775124"
"No worries","2010","higher vocational","West Germany","438","0.374075621417968","0.34668643474925","0.401464808086687"
"No worries","2010","higher vocational","East Germany","123","0.262568856422564","0.220130807508857","0.305006905336271"
"No worries","2010","in school","West Germany","173","0.40528794003309","0.354990861342441","0.455585018723738"
"No worries","2010","in school","East Germany","26","","",""
"No worries","2010","inadequately","West Germany","102","0.346525419718998","0.293207981285605","0.399842858152391"
"No worries","2010","inadequately","East Germany","8","","",""
"No worries","2010","middle vocational","West Germany","2680","0.28722750863902","0.277770727435192","0.296684289842848"
"No worries","2010","middle vocational","East Germany","771","0.26433992015191","0.248358876858672","0.280320963445149"
"No worries","2010","vocational + Abi","West Germany","627","0.448320511169068","0.422669634208865","0.47397138812927"
"No worries","2010","vocational + Abi","East Germany","116","0.464926020152982","0.40406530091354","0.525786739392425"
"Some worries","2010","general elemantary","West Germany","883","0.415524061695237","0.394511463806121","0.436536659584352"
"Some worries","2010","general elemantary","East Germany","137","0.443208817731185","0.38977337405592","0.496644261406449"
"Some worries","2010","higher education","West Germany","1299","0.327290400252303","0.312688901455467","0.341891899049139"
"Some worries","2010","higher education","East Germany","537","0.396467931886632","0.370733915919448","0.422201947853815"
"Some worries","2010","higher vocational","West Germany","538","0.422078666387259","0.394123018382987","0.45003431439153"
"Some worries","2010","higher vocational","East Germany","191","0.462165168768709","0.414081662034429","0.510248675502989"
"Some worries","2010","in school","West Germany","135","0.452341904769825","0.401350648082094","0.503333161457557"
"Some worries","2010","in school","East Germany","17","","",""
"Some worries","2010","inadequately","West Germany","119","0.380551700970723","0.32615197100906","0.434951430932387"
"Some worries","2010","inadequately","East Germany","10","","",""
"Some worries","2010","middle vocational","West Germany","3900","0.46017543668087","0.449758431072219","0.470592442289521"
"Some worries","2010","middle vocational","East Germany","1289","0.430174198036708","0.412231886635951","0.448116509437466"
"Some worries","2010","vocational + Abi","West Germany","607","0.407367542102142","0.382024985650161","0.432710098554124"
"Some worries","2010","vocational + Abi","East Germany","88","0.342362825353214","0.28446333828442","0.400262312422008"
"Big worries","2011","general elemantary","West Germany","490","0.27867693232521","0.258174332554429","0.29917953209599"
"Big worries","2011","general elemantary","East Germany","81","0.31359790869844","0.260014822347733","0.367180995049147"
"Big worries","2011","higher education","West Germany","376","0.106379004512271","0.0958338934119657","0.116924115612577"
"Big worries","2011","higher education","East Germany","233","0.197157574433087","0.175387663446948","0.218927485419225"
"Big worries","2011","higher vocational","West Germany","215","0.211528881168676","0.186684559393878","0.236373202943474"
"Big worries","2011","higher vocational","East Germany","121","0.337871838061279","0.291635642535006","0.384108033587552"
"Big worries","2011","in school","West Germany","36","0.127134470672554","0.087833897795523","0.166435043549584"
"Big worries","2011","in school","East Germany","6","","",""
"Big worries","2011","inadequately","West Germany","48","0.24495910146723","0.183646574250174","0.306271628684287"
"Big worries","2011","inadequately","East Germany","7","","",""
"Big worries","2011","middle vocational","West Germany","2077","0.269074308952942","0.259231901017588","0.278916716888297"
"Big worries","2011","middle vocational","East Germany","868","0.358304810994176","0.339887835405091","0.376721786583261"
"Big worries","2011","vocational + Abi","West Germany","163","0.158170950003824","0.135777380714434","0.180564519293214"
"Big worries","2011","vocational + Abi","East Germany","39","0.211595206673343","0.151253262631781","0.271937150714906"
"No worries","2011","general elemantary","West Germany","529","0.277041540073747","0.256576027265168","0.297507052882326"
"No worries","2011","general elemantary","East Germany","81","0.280264730406449","0.228393988029153","0.332135472783745"
"No worries","2011","higher education","West Germany","1778","0.555586738713454","0.53859194265905","0.572581534767858"
"No worries","2011","higher education","East Germany","492","0.392467191074411","0.365748122810579","0.419186259338244"
"No worries","2011","higher vocational","West Germany","357","0.344929766023764","0.316012403201224","0.373847128846305"
"No worries","2011","higher vocational","East Germany","103","0.222130783783187","0.181496488576948","0.262765078989425"
"No worries","2011","in school","West Germany","127","0.483093731848231","0.424139477533336","0.542047986163127"
"No worries","2011","in school","East Germany","16","","",""
"No worries","2011","inadequately","West Germany","75","0.448868148179826","0.377958661920428","0.519777634439225"
"No worries","2011","inadequately","East Germany","11","","",""
"No worries","2011","middle vocational","West Germany","2157","0.268228628979329","0.258396016955823","0.278061241002836"
"No worries","2011","middle vocational","East Germany","610","0.237944302443908","0.221588998726869","0.254299606160947"
"No worries","2011","vocational + Abi","West Germany","417","0.406722229412307","0.376576486025911","0.436867972798704"
"No worries","2011","vocational + Abi","East Germany","66","0.364579218657541","0.293471225956315","0.435687211358766"
"Some worries","2011","general elemantary","West Germany","818","0.444281527601044","0.42155934436733","0.467003710834757"
"Some worries","2011","general elemantary","East Germany","126","0.406137360895111","0.349418001086545","0.462856720703676"
"Some worries","2011","higher education","West Germany","1130","0.338034256774275","0.321855519163052","0.354212994385498"
"Some worries","2011","higher education","East Germany","558","0.410375234492502","0.38345906880317","0.437291400181833"
"Some worries","2011","higher vocational","West Germany","466","0.44354135280756","0.413318676453486","0.473764029161633"
"Some worries","2011","higher vocational","East Germany","178","0.439997378155535","0.391473540735361","0.488521215575708"
"Some worries","2011","in school","West Germany","113","0.389771797479215","0.332235104880819","0.447308490077612"
"Some worries","2011","in school","East Germany","13","","",""
"Some worries","2011","inadequately","West Germany","66","0.306172750352943","0.240463557437714","0.371881943268172"
"Some worries","2011","inadequately","East Germany","9","","",""
"Some worries","2011","middle vocational","West Germany","3565","0.462697062067728","0.451631165426878","0.473762958708579"
"Some worries","2011","middle vocational","East Germany","1126","0.403750886561916","0.384905796439542","0.422595976684291"
"Some worries","2011","vocational + Abi","West Germany","440","0.435106820583869","0.404681923611155","0.465531717556582"
"Some worries","2011","vocational + Abi","East Germany","71","0.423825574669116","0.350818940673481","0.496832208664751"
"Big worries","2012","general elemantary","West Germany","406","0.228008956706948","0.20876564614131","0.247252267272585"
"Big worries","2012","general elemantary","East Germany","73","0.279859400510444","0.227087310956836","0.332631490064053"
"Big worries","2012","higher education","West Germany","263","0.0777631473777493","0.0687390194487041","0.0867872753067944"
"Big worries","2012","higher education","East Germany","164","0.147846497588649","0.128271088228137","0.167421906949162"
"Big worries","2012","higher vocational","West Germany","152","0.167153023255699","0.144433043603256","0.189873002908142"
"Big worries","2012","higher vocational","East Germany","93","0.241787487747077","0.200292196044338","0.283282779449816"
"Big worries","2012","in school","West Germany","25","","",""
"Big worries","2012","in school","East Germany","3","","",""
"Big worries","2012","inadequately","West Germany","47","0.207205600039722","0.150172332044825","0.264238868034618"
"Big worries","2012","inadequately","East Germany","9","","",""
"Big worries","2012","middle vocational","West Germany","1653","0.216899059471615","0.207679327088397","0.226118791854833"
"Big worries","2012","middle vocational","East Germany","682","0.277833401668509","0.260585935114775","0.295080868222244"
"Big worries","2012","vocational + Abi","West Germany","133","0.125543488236588","0.105169903927873","0.145917072545303"
"Big worries","2012","vocational + Abi","East Germany","28","","",""
"No worries","2012","general elemantary","West Germany","577","0.304478811211373","0.283371572361632","0.325586050061113"
"No worries","2012","general elemantary","East Germany","103","0.319632059534483","0.2648141108252","0.374450008243765"
"No worries","2012","higher education","West Germany","2166","0.646396060664037","0.630285710132437","0.662506411195638"
"No worries","2012","higher education","East Germany","599","0.47711789616179","0.449571730303621","0.504664062019959"
"No worries","2012","higher vocational","West Germany","473","0.460868481950378","0.430515310263107","0.491221653637649"
"No worries","2012","higher vocational","East Germany","129","0.341377198026313","0.295423329981433","0.387331066071193"
"No worries","2012","in school","West Germany","148","0.578976028472237","0.517153216884282","0.640798840060192"
"No worries","2012","in school","East Germany","17","","",""
"No worries","2012","inadequately","West Germany","71","0.463079263530953","0.392912736427591","0.533245790634316"
"No worries","2012","inadequately","East Germany","18","","",""
"No worries","2012","middle vocational","West Germany","2622","0.33410415782862","0.323552402806064","0.344655912851177"
"No worries","2012","middle vocational","East Germany","721","0.275318924594611","0.258119818446277","0.292518030742946"
"No worries","2012","vocational + Abi","West Germany","501","0.497671977621049","0.46692754137795","0.528416413864149"
"No worries","2012","vocational + Abi","East Germany","93","0.446081191712762","0.375400416743512","0.516761966682012"
"Some worries","2012","general elemantary","West Germany","843","0.46751223208168","0.444627332479635","0.490397131683724"
"Some worries","2012","general elemantary","East Germany","102","0.400508539955073","0.342908460313371","0.458108619596775"
"Some worries","2012","higher education","West Germany","954","0.275840791958214","0.260780154081986","0.290901429834441"
"Some worries","2012","higher education","East Germany","500","0.375035606249561","0.348335665095082","0.401735547404041"
"Some worries","2012","higher vocational","West Germany","411","0.371978494793923","0.342546859895583","0.401410129692264"
"Some worries","2012","higher vocational","East Germany","187","0.41683531422661","0.369053317074824","0.464617311378395"
"Some worries","2012","in school","West Germany","72","0.304595505337908","0.246965913886719","0.362225096789098"
"Some worries","2012","in school","East Germany","13","","",""
"Some worries","2012","inadequately","West Germany","76","0.329715136429325","0.263562619183593","0.395867653675058"
"Some worries","2012","inadequately","East Germany","7","","",""
"Some worries","2012","middle vocational","West Germany","3401","0.448996782699765","0.437869751908016","0.460123813491514"
"Some worries","2012","middle vocational","East Germany","1188","0.446847673736879","0.427704386897345","0.465990960576414"
"Some worries","2012","vocational + Abi","West Germany","382","0.376784534142363","0.346987922385545","0.40658114589918"
"Some worries","2012","vocational + Abi","East Germany","69","0.369412921447682","0.300785154886623","0.438040688008741"
"Big worries","2013","general elemantary","West Germany","416","0.292699951241562","0.27037734921697","0.315022553266154"
"Big worries","2013","general elemantary","East Germany","71","0.294000355582994","0.23729835010584","0.350702361060148"
"Big worries","2013","higher education","West Germany","316","0.0938794069276118","0.0838582587084818","0.103900555146742"
"Big worries","2013","higher education","East Germany","186","0.178862358932036","0.157224114370733","0.200500603493338"
"Big worries","2013","higher vocational","West Germany","186","0.200520326735298","0.175099799392227","0.225940854078368"
"Big worries","2013","higher vocational","East Germany","91","0.240716637141789","0.197388772525753","0.284044501757826"
"Big worries","2013","in school","West Germany","27","","",""
"Big worries","2013","in school","East Germany","6","","",""
"Big worries","2013","inadequately","West Germany","48","0.230788547283991","0.165297863259937","0.296279231308046"
"Big worries","2013","inadequately","East Germany","7","","",""
"Big worries","2013","middle vocational","West Germany","1775","0.249633101211555","0.239522417418614","0.259743785004497"
"Big worries","2013","middle vocational","East Germany","691","0.305500725709495","0.28693267232128","0.324068779097709"
"Big worries","2013","vocational + Abi","West Germany","143","0.161974896092891","0.138283393645341","0.18566639854044"
"Big worries","2013","vocational + Abi","East Germany","22","","",""
"No worries","2013","general elemantary","West Germany","480","0.291427359671892","0.269133308280578","0.313721411063207"
"No worries","2013","general elemantary","East Germany","81","0.325286618231332","0.266980381551818","0.383592854910845"
"No worries","2013","higher education","West Germany","1890","0.586708728104947","0.569789571586708","0.603627884623186"
"No worries","2013","higher education","East Germany","524","0.435449505179822","0.407454866634097","0.463444143725546"
"No worries","2013","higher vocational","West Germany","366","0.370043159078794","0.339389436060505","0.400696882097083"
"No worries","2013","higher vocational","East Germany","103","0.307594255842633","0.260822709193753","0.354365802491513"
"No worries","2013","in school","West Germany","138","0.603476459881558","0.53984090771242","0.667112012050697"
"No worries","2013","in school","East Germany","13","","",""
"No worries","2013","inadequately","West Germany","58","0.447187470950484","0.369904593942514","0.524470347958454"
"No worries","2013","inadequately","East Germany","13","","",""
"No worries","2013","middle vocational","West Germany","2148","0.295957061429119","0.285293395399227","0.306620727459011"
"No worries","2013","middle vocational","East Germany","599","0.242976747724392","0.225688088188081","0.260265407260704"
"No worries","2013","vocational + Abi","West Germany","432","0.472906670878014","0.440801741858706","0.505011599897322"
"No worries","2013","vocational + Abi","East Germany","77","0.423266455527546","0.349213129787529","0.497319781267564"
"Some worries","2013","general elemantary","West Germany","700","0.415872689086546","0.391692170878477","0.440053207294616"
"Some worries","2013","general elemantary","East Germany","96","0.380713026185674","0.320281008938993","0.441145043432356"
"Some worries","2013","higher education","West Germany","1048","0.319411864967441","0.303392067329201","0.335431662605682"
"Some worries","2013","higher education","East Germany","495","0.385688135888143","0.358204944710937","0.413171327065348"
"Some worries","2013","higher vocational","West Germany","401","0.429436514185908","0.398009500652786","0.460863527719031"
"Some worries","2013","higher vocational","East Germany","180","0.451689107015578","0.401252538030546","0.50212567600061"
"Some worries","2013","in school","West Germany","62","0.284363194867517","0.225679400179206","0.343046989555827"
"Some worries","2013","in school","East Germany","14","","",""
"Some worries","2013","inadequately","West Germany","53","0.322023981765525","0.249396530652328","0.394651432878722"
"Some worries","2013","inadequately","East Germany","11","","",""
"Some worries","2013","middle vocational","West Germany","3116","0.454409837359325","0.442777962095605","0.466041712623046"
"Some worries","2013","middle vocational","East Germany","1074","0.451522526566113","0.43146194756703","0.471583105565195"
"Some worries","2013","vocational + Abi","West Germany","354","0.365118433029096","0.334158253348871","0.396078612709321"
"Some worries","2013","vocational + Abi","East Germany","72","0.434519294604361","0.360223631319472","0.508814957889251"
"Big worries","2014","general elemantary","West Germany","841","0.32504521177079","0.307403814146632","0.342686609394948"
"Big worries","2014","general elemantary","East Germany","125","0.341998322246178","0.294364976041047","0.389631668451309"
"Big worries","2014","higher education","West Germany","527","0.103889141706061","0.0952322133659322","0.11254607004619"
"Big worries","2014","higher education","East Germany","263","0.209609082819159","0.188593467036177","0.230624698602142"
"Big worries","2014","higher vocational","West Germany","274","0.253929244409615","0.229178615467451","0.278679873351778"
"Big worries","2014","higher vocational","East Germany","117","0.293299692780296","0.249123177644422","0.33747620791617"
"Big worries","2014","in school","West Germany","61","0.165724597925257","0.128868621723956","0.202580574126558"
"Big worries","2014","in school","East Germany","5","","",""
"Big worries","2014","inadequately","West Germany","124","0.26608245958101","0.22488516345639","0.307279755705629"
