"plj0046","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2006","higher education","Female","414","0.211571934030094","0.193761173186268","0.229382694873921","1"
"Big worries","2006","general elemantary","Male","275","0.391118390846929","0.356537361174951","0.425699420518906","1"
"Big worries","2006","higher education","Male","554","0.222996917757034","0.206843900291347","0.239149935222721","1"
"Big worries","2006","general elemantary","Female","569","0.343886046182731","0.321272943554248","0.366499148811214","1"
"No worries","2006","vocational + Abi","Female","199","0.269249235796471","0.237049952462222","0.301448519130721","3"
"No worries","2006","vocational + Abi","Male","129","0.2951346126183","0.254458663929314","0.335810561307285","3"
"No worries","2006","middle vocational","Female","979","0.159562889122905","0.150136073844202","0.168989704401607","3"
"No worries","2006","middle vocational","Male","852","0.169549558381389","0.159387760895271","0.179711355867508","3"
"No worries","2006","higher vocational","Male","175","0.18654524964834","0.161589595192772","0.211500904103908","3"
"No worries","2006","inadequately","Male","28","","","","3"
"No worries","2006","general elemantary","Female","355","0.214706178736702","0.195158211554453","0.23425414591895","3"
"No worries","2006","in school","Male","67","0.300600935095758","0.23673442531878","0.364467444872736","3"
"No worries","2006","inadequately","Female","47","0.347709364614926","0.267669305201558","0.427749424028293","3"
"No worries","2006","higher vocational","Female","157","0.227294897221921","0.196511976257289","0.258077818186552","3"
"No worries","2006","higher education","Female","642","0.333080840804483","0.312527433465009","0.353634248143957","3"
"No worries","2006","in school","Female","81","0.388488757332933","0.320598579479868","0.456378935185998","3"
"No worries","2006","general elemantary","Male","186","0.213928311798023","0.184869183475936","0.242987440120111","3"
"No worries","2006","higher education","Male","872","0.352148738091241","0.333613695664684","0.370683780517798","3"
"Some worries","2006","vocational + Abi","Male","226","0.462733802209091","0.418267102538683","0.5072005018795","2"
"Some worries","2006","middle vocational","Female","2686","0.459695808148379","0.446866569583821","0.472525046712936","2"
"Some worries","2006","vocational + Abi","Female","364","0.502369519757155","0.466074297988723","0.538664741525586","2"
"Some worries","2006","middle vocational","Male","2215","0.413619673174484","0.400282750501952","0.426956595847015","2"
"Some worries","2006","higher vocational","Male","400","0.421580211201281","0.389944919272024","0.453215503130539","2"
"Some worries","2006","in school","Female","89","0.432183983644924","0.363183259388941","0.501184707900907","2"
"Some worries","2006","in school","Male","85","0.494457658216469","0.424817649362829","0.564097667070109","2"
"Some worries","2006","inadequately","Female","51","0.385247221423411","0.303457515901326","0.467036926945497","2"
"Some worries","2006","inadequately","Male","39","0.450524641276717","0.349403956456992","0.551645326096442","2"
"Some worries","2006","general elemantary","Female","771","0.441407775080567","0.417768689533837","0.465046860627298","2"
"Some worries","2006","general elemantary","Male","304","0.394953297355048","0.360312754068536","0.429593840641559","2"
"Some worries","2006","higher education","Female","964","0.455347225165423","0.433630036023682","0.477064414307163","2"
"Some worries","2006","higher education","Male","1125","0.424854344151725","0.405671993955208","0.444036694348242","2"
"Some worries","2006","higher vocational","Female","348","0.460633659498257","0.424021288937903","0.497246030058611","2"
"Big worries","2007","inadequately","Male","20","","","","1"
"Big worries","2007","middle vocational","Female","1738","0.333615809127411","0.32104579123637","0.346185827018453","1"
"Big worries","2007","middle vocational","Male","1779","0.369164714705534","0.355633417277681","0.382696012133388","1"
"Big worries","2007","vocational + Abi","Female","134","0.189314636598877","0.160355294545096","0.218273978652657","1"
"Big worries","2007","vocational + Abi","Male","92","0.190910332746979","0.155303101156567","0.226517564337392","1"
"Big worries","2007","higher vocational","Female","170","0.307744410078526","0.271702637787863","0.343786182369188","1"
"Big worries","2007","higher vocational","Male","309","0.348468973314868","0.317217393925887","0.379720552703849","1"
"Big worries","2007","in school","Male","40","0.191907113094669","0.130696644111429","0.253117582077908","1"
"Big worries","2007","in school","Female","23","","","","1"
"Big worries","2007","inadequately","Female","33","0.227552730169592","0.157090873385401","0.298014586953784","1"
"Big worries","2007","general elemantary","Female","488","0.323477316617321","0.29983515019013","0.347119483044512","1"
"Big worries","2007","higher education","Female","358","0.17354128080227","0.156809293508734","0.190273268095805","1"
"Big worries","2007","higher education","Male","496","0.207306048953141","0.19112494137846","0.223487156527821","1"
"Big worries","2007","general elemantary","Male","239","0.379193281433904","0.342859439175592","0.415527123692217","1"
"No worries","2007","middle vocational","Female","1093","0.19765839556424","0.187041744809064","0.208275046319415","3"
"No worries","2007","middle vocational","Male","1003","0.201937610177518","0.190681239451951","0.213193980903086","3"
"No worries","2007","vocational + Abi","Female","202","0.276696522640284","0.243626647465859","0.309766397814708","3"
"No worries","2007","vocational + Abi","Male","145","0.352163891259374","0.3088895812565","0.395438201262248","3"
"No worries","2007","higher vocational","Male","185","0.215429478667816","0.188465068796703","0.242393888538928","3"
"No worries","2007","inadequately","Male","22","","","","3"
"No worries","2007","general elemantary","Female","328","0.229813603753311","0.208551317480576","0.251075890026045","3"
"No worries","2007","higher vocational","Female","152","0.255000735441607","0.220965680595172","0.289035790288043","3"
"No worries","2007","in school","Male","58","0.338306359006213","0.264764756363417","0.411847961649008","3"
"No worries","2007","in school","Female","79","0.472975426977115","0.399835201131575","0.546115652822654","3"
"No worries","2007","inadequately","Female","48","0.320940375690443","0.242481014180011","0.399399737200876","3"
"No worries","2007","general elemantary","Male","168","0.240600308509434","0.208590276870964","0.272610340147904","3"
"No worries","2007","higher education","Female","724","0.375018417875354","0.353629173018036","0.396407662732673","3"
"No worries","2007","higher education","Male","966","0.401762075037428","0.382192971737793","0.421331178337062","3"
"Some worries","2007","middle vocational","Female","2574","0.468725795308349","0.455422199730016","0.482029390886682","2"
"Some worries","2007","middle vocational","Male","2104","0.428897675116947","0.415020368955256","0.442774981278639","2"
"Some worries","2007","vocational + Abi","Female","367","0.533988840760839","0.497113615886419","0.570864065635259","2"
"Some worries","2007","vocational + Abi","Male","231","0.456925775993647","0.411794502473186","0.502057049514107","2"
"Some worries","2007","higher vocational","Male","399","0.436101548017316","0.403576598819017","0.468626497215615","2"
"Some worries","2007","in school","Female","77","0.426920041448796","0.354459352759027","0.499380730138566","2"
"Some worries","2007","in school","Male","61","0.469786527899118","0.39221092004397","0.547362135754267","2"
"Some worries","2007","inadequately","Female","55","0.451506894139965","0.367870285107338","0.535143503172591","2"
"Some worries","2007","inadequately","Male","38","0.503990401403957","0.394428573171027","0.613552229636887","2"
"Some worries","2007","general elemantary","Female","688","0.446709079629368","0.42158365938027","0.471834499878467","2"
"Some worries","2007","general elemantary","Male","278","0.380206410056662","0.343853761095146","0.416559059018177","2"
"Some worries","2007","higher education","Female","886","0.451440301322376","0.429454228784272","0.47342637386048","2"
"Some worries","2007","higher education","Male","949","0.390931876009431","0.371454387216696","0.410409364802167","2"
"Some worries","2007","higher vocational","Female","308","0.437254854479867","0.398520081511681","0.475989627448053","2"
"Big worries","2008","inadequately","Male","19","","","","1"
"Big worries","2008","middle vocational","Female","1454","0.293443911641928","0.280965447219563","0.305922376064293","1"
"Big worries","2008","middle vocational","Male","1493","0.329885091127664","0.316311313773569","0.343458868481759","1"
"Big worries","2008","vocational + Abi","Female","104","0.158521106429586","0.130593702448124","0.186448510411048","1"
"Big worries","2008","vocational + Abi","Male","81","0.16113946131653","0.126864040734291","0.195414881898769","1"
"Big worries","2008","higher vocational","Female","124","0.206585865658126","0.17369412424003","0.239477607076222","1"
"Big worries","2008","higher vocational","Male","265","0.301391535233739","0.270230775519763","0.332552294947715","1"
"Big worries","2008","in school","Female","30","0.212332536926544","0.152918081020177","0.271746992832911","1"
"Big worries","2008","in school","Male","42","0.196378004808037","0.136661282912811","0.256094726703262","1"
"Big worries","2008","inadequately","Female","24","","","","1"
"Big worries","2008","general elemantary","Female","390","0.289308706783904","0.26547970907811","0.313137704489697","1"
"Big worries","2008","general elemantary","Male","182","0.323337499020888","0.286783334641032","0.359891663400744","1"
"Big worries","2008","higher education","Female","280","0.144699725688193","0.128881256602059","0.160518194774328","1"
"Big worries","2008","higher education","Male","366","0.153916998158603","0.139146476254608","0.168687520062599","1"
"No worries","2008","vocational + Abi","Female","234","0.377268749472584","0.34020569970882","0.414331799236348","3"
"No worries","2008","inadequately","Male","27","","","","3"
"No worries","2008","middle vocational","Male","1087","0.22839058539311","0.216271144226439","0.240510026559782","3"
"No worries","2008","middle vocational","Female","1181","0.220055124020097","0.208701801652835","0.23140844638736","3"
"No worries","2008","vocational + Abi","Male","173","0.425583233508712","0.379489406743336","0.471677060274087","3"
"No worries","2008","higher vocational","Male","217","0.291755172391606","0.260885886839144","0.322624457944068","3"
"No worries","2008","in school","Female","89","0.467285449135357","0.394800004775225","0.539770893495489","3"
"No worries","2008","in school","Male","60","0.412320592415142","0.338324058126918","0.486317126703366","3"
"No worries","2008","inadequately","Female","43","0.339434609169675","0.251739565573608","0.427129652765743","3"
"No worries","2008","general elemantary","Female","361","0.246842902875974","0.224184064845889","0.269501740906059","3"
"No worries","2008","higher vocational","Female","150","0.259901637625376","0.224269996277123","0.295533278973629","3"
"No worries","2008","general elemantary","Male","181","0.276842084288708","0.241875324052426","0.31180884452499","3"
"No worries","2008","higher education","Female","787","0.429079094765382","0.406824077206891","0.451334112323874","3"
"No worries","2008","higher education","Male","1010","0.449701770111633","0.429340380220758","0.470063160002507","3"
"Some worries","2008","middle vocational","Female","2480","0.486500964337975","0.472803602109157","0.500198326566793","2"
"Some worries","2008","vocational + Abi","Female","319","0.46421014409783","0.426075476695851","0.502344811499807","2"
"Some worries","2008","middle vocational","Male","2029","0.441724323479226","0.427387770387278","0.456060876571174","2"
"Some worries","2008","vocational + Abi","Male","188","0.413277305174758","0.367370805606007","0.45918380474351","2"
"Some worries","2008","in school","Female","63","0.320382013938098","0.252589944339925","0.388174083536272","2"
"Some worries","2008","in school","Male","68","0.391301402776821","0.317937828304186","0.464664977249456","2"
"Some worries","2008","inadequately","Female","45","0.48071293614138","0.388182259871405","0.573243612411354","2"
"Some worries","2008","inadequately","Male","27","","","","2"
"Some worries","2008","higher vocational","Male","351","0.406853292374656","0.373493328646539","0.440213256102772","2"
"Some worries","2008","general elemantary","Female","640","0.463848390340122","0.4376414475861","0.490055333094144","2"
"Some worries","2008","general elemantary","Male","266","0.399820416690404","0.361538307217111","0.438102526163698","2"
"Some worries","2008","higher education","Female","833","0.426221179546424","0.403984954511119","0.44845740458173","2"
"Some worries","2008","higher education","Male","917","0.396381231729764","0.376360314393536","0.416402149065992","2"
"Some worries","2008","higher vocational","Female","308","0.533512496716498","0.492982282052027","0.57404271138097","2"
"Big worries","2009","inadequately","Male","18","","","","1"
"Big worries","2009","middle vocational","Female","1167","0.248004074529402","0.235757697607406","0.260250451451398","1"
"Big worries","2009","middle vocational","Male","1175","0.277546192871983","0.264132506236245","0.290959879507722","1"
"Big worries","2009","vocational + Abi","Female","89","0.157631970566994","0.128667246765385","0.186596694368603","1"
"Big worries","2009","vocational + Abi","Male","58","0.16270330299742","0.126211973232603","0.199194632762238","1"
"Big worries","2009","higher vocational","Female","101","0.208163769622506","0.174171663948588","0.242155875296423","1"
"Big worries","2009","higher vocational","Male","193","0.254893491500725","0.224250854728389","0.285536128273061","1"
"Big worries","2009","in school","Female","17","","","","1"
"Big worries","2009","in school","Male","26","","","","1"
"Big worries","2009","inadequately","Female","21","","","","1"
"Big worries","2009","higher education","Female","202","0.093604748939203","0.0803209468857036","0.106888550992702","1"
"Big worries","2009","general elemantary","Male","152","0.307621944995654","0.269295300575301","0.345948589416006","1"
"Big worries","2009","general elemantary","Female","312","0.269792482993294","0.245048082972443","0.294536883014145","1"
"Big worries","2009","higher education","Male","248","0.110899152394773","0.0977298915592621","0.124068413230283","1"
"No worries","2009","middle vocational","Female","1287","0.255864641247266","0.243490884395959","0.268238398098572","3"
"No worries","2009","vocational + Abi","Female","266","0.431690189504824","0.392319323515191","0.471061055494457","3"
"No worries","2009","middle vocational","Male","1247","0.286120363661814","0.272582119006399","0.299658608317228","3"
"No worries","2009","inadequately","Male","31","0.484036382230147","0.366120558718389","0.601952205741905","3"
"No worries","2009","vocational + Abi","Male","166","0.432639809210108","0.383656910185529","0.481622708234687","3"
"No worries","2009","higher vocational","Male","246","0.329783622791103","0.296726911721916","0.36284033386029","3"
"No worries","2009","in school","Female","81","0.540268309002431","0.458297185665614","0.622239432339248","3"
"No worries","2009","in school","Male","73","0.473848271039052","0.398118785493538","0.549577756584566","3"
"No worries","2009","inadequately","Female","37","0.433116010846691","0.33501256367274","0.531219458020642","3"
"No worries","2009","general elemantary","Female","350","0.278358221205267","0.253371934666108","0.303344507744427","3"
"No worries","2009","higher vocational","Female","191","0.345566543784315","0.305750656051595","0.385382431517035","3"
"No worries","2009","higher education","Female","905","0.507814562986558","0.485014733518693","0.530614392454423","3"
"No worries","2009","general elemantary","Male","176","0.302219518562341","0.264082990132607","0.340356046992075","3"
"No worries","2009","higher education","Male","1151","0.533799723853927","0.512878012329135","0.554721435378718","3"
"Some worries","2009","middle vocational","Female","2323","0.496131284223332","0.481952876070924","0.510309692375741","2"
"Some worries","2009","vocational + Abi","Male","169","0.404656887792471","0.356130389763433","0.45318338582151","2"
"Some worries","2009","vocational + Abi","Female","253","0.410677839928182","0.371573647448404","0.44978203240796","2"
"Some worries","2009","middle vocational","Male","1859","0.436333443466203","0.421477649696335","0.451189237236072","2"
"Some worries","2009","higher vocational","Male","338","0.415322885708172","0.380674056805017","0.449971714611328","2"
"Some worries","2009","in school","Female","44","0.32872440156823","0.251461623300029","0.405987179836431","2"
"Some worries","2009","in school","Male","68","0.352953830376772","0.280474121472778","0.425433539280766","2"
"Some worries","2009","inadequately","Female","40","0.396305083174749","0.299464223943655","0.493145942405843","2"
"Some worries","2009","inadequately","Male","20","","","","2"
"Some worries","2009","general elemantary","Female","574","0.451849295801439","0.424104237054466","0.479594354548411","2"
"Some worries","2009","general elemantary","Male","229","0.390158536442005","0.349649722777721","0.430667350106289","2"
"Some worries","2009","higher education","Female","740","0.398580688074239","0.37625209010137","0.420909286047108","2"
"Some worries","2009","higher education","Male","785","0.355301123751301","0.335228759884946","0.375373487617656","2"
"Some worries","2009","higher vocational","Female","256","0.44626968659318","0.404649343562802","0.487890029623558","2"
"Big worries","2010","inadequately","Male","37","0.322062452742144","0.241739196374922","0.402385709109366","1"
"Big worries","2010","middle vocational","Female","1600","0.253558606130394","0.242949742486095","0.264167469774692","1"
"Big worries","2010","middle vocational","Male","1479","0.273083741066891","0.261042073904831","0.28512540822895","1"
"Big worries","2010","vocational + Abi","Female","169","0.121481790182298","0.102228653097312","0.140734927267283","1"
"Big worries","2010","vocational + Abi","Male","95","0.18551211439973","0.154305014341703","0.216719214457756","1"
"Big worries","2010","inadequately","Female","60","0.216743992419922","0.16047879040012","0.273009194439725","1"
"Big worries","2010","higher vocational","Female","109","0.238988161417022","0.20620315196517","0.271773170868873","1"
"Big worries","2010","higher vocational","Male","213","0.206527094712689","0.180946235730502","0.232107953694876","1"
"Big worries","2010","in school","Female","25","","","","1"
"Big worries","2010","in school","Male","37","0.113430375873481","0.072177306067313","0.154683445679649","1"
"Big worries","2010","general elemantary","Female","459","0.287699397461438","0.26583676652734","0.309562028395537","1"
"Big worries","2010","higher education","Female","253","0.100143002685541","0.0885842375814123","0.111701767789671","1"
"Big worries","2010","general elemantary","Male","214","0.270262946779525","0.239450719085979","0.301075174473071","1"
"Big worries","2010","higher education","Male","299","0.133159598865986","0.120493733042664","0.145825464689307","1"
"No worries","2010","middle vocational","Female","1879","0.276449361926837","0.265543145960668","0.287355577893006","3"
"No worries","2010","middle vocational","Male","1572","0.289285659078877","0.27703082325807","0.301540494899684","3"
"No worries","2010","vocational + Abi","Female","462","0.447428239923445","0.418124262821066","0.476732217025825","3"
"No worries","2010","inadequately","Male","40","0.361257394355497","0.278682556373665","0.443832232337328","3"
"No worries","2010","vocational + Abi","Male","281","0.453725773291857","0.41375642736548","0.493695119218234","3"
"No worries","2010","higher vocational","Male","317","0.333343233842312","0.303554124207988","0.363132343476635","3"
"No worries","2010","in school","Female","92","0.461840273074845","0.390194080392395","0.533486465757294","3"
"No worries","2010","in school","Male","107","0.388500278495554","0.325094482149895","0.451906074841213","3"
"No worries","2010","inadequately","Female","70","0.328836948108125","0.264683677015388","0.392990219200861","3"
"No worries","2010","general elemantary","Female","481","0.281487954694047","0.259768534586305","0.30320737480179","3"
"No worries","2010","higher education","Male","1569","0.544874155747609","0.526309242463303","0.563439069031915","3"
"No worries","2010","higher education","Female","1398","0.532508811433073","0.513297168841964","0.551720454024182","3"
"No worries","2010","higher vocational","Female","244","0.372986142327657","0.335808972042599","0.410163312612715","3"
"No worries","2010","general elemantary","Male","271","0.336117718704286","0.303343081892326","0.368892355516246","3"
"Some worries","2010","middle vocational","Female","2981","0.469992031942769","0.45782125567493","0.482162808210608","2"
"Some worries","2010","middle vocational","Male","2208","0.437630599854232","0.42422268674171","0.451038512966755","2"
"Some worries","2010","vocational + Abi","Female","475","0.431089969894257","0.401903855388888","0.460276084399626","2"
"Some worries","2010","vocational + Abi","Male","220","0.360762112308413","0.322208357985089","0.399315866631737","2"
"Some worries","2010","higher vocational","Male","432","0.460129671444999","0.428634396469067","0.491624946420931","2"
"Some worries","2010","in school","Female","69","0.369984936811509","0.30060097297401","0.439368900649007","2"
"Some worries","2010","in school","Male","83","0.498069345630965","0.433026141202107","0.563112550059822","2"
"Some worries","2010","inadequately","Female","76","0.454419059471953","0.386424784824346","0.52241333411956","2"
"Some worries","2010","inadequately","Male","53","0.316680152902359","0.236715352903215","0.396644952901503","2"
"Some worries","2010","general elemantary","Female","707","0.430812647844514","0.406897496454445","0.454727799234584","2"
"Some worries","2010","general elemantary","Male","313","0.393619334516189","0.35972262595492","0.427516043077458","2"
"Some worries","2010","higher education","Female","940","0.367348185881386","0.348785718089393","0.385910653673379","2"
"Some worries","2010","higher education","Male","896","0.321966245386405","0.304547779565611","0.3393847112072","2"
"Some worries","2010","higher vocational","Female","297","0.388025696255321","0.350563930013373","0.425487462497269","2"
"Big worries","2011","inadequately","Male","28","","","","1"
"Big worries","2011","middle vocational","Female","1489","0.276878836625002","0.265103605916804","0.288654067333199","1"
"Big worries","2011","middle vocational","Male","1456","0.297101255875924","0.284248170880481","0.309954340871367","1"
"Big worries","2011","vocational + Abi","Female","121","0.153738702962765","0.127889858215055","0.179587547710475","1"
"Big worries","2011","vocational + Abi","Male","81","0.177643115952324","0.142250436615814","0.213035795288834","1"
"Big worries","2011","higher vocational","Female","104","0.194619342974689","0.161380688236553","0.227857997712825","1"
"Big worries","2011","higher vocational","Male","232","0.267657466741544","0.238651764528563","0.296663168954525","1"
"Big worries","2011","in school","Female","18","","","","1"
"Big worries","2011","in school","Male","24","","","","1"
"Big worries","2011","inadequately","Female","27","","","","1"
"Big worries","2011","general elemantary","Female","387","0.268143541577966","0.245497825966557","0.290789257189374","1"
"Big worries","2011","general elemantary","Male","184","0.311112523116738","0.275658923775253","0.346566122458223","1"
"Big worries","2011","higher education","Female","270","0.1154686605677","0.101825924913951","0.129111396221448","1"
"Big worries","2011","higher education","Male","339","0.134228213666612","0.120754340763216","0.147702086570008","1"
"No worries","2011","middle vocational","Female","1471","0.257923231539281","0.246410227509366","0.269436235569197","3"
"No worries","2011","middle vocational","Male","1296","0.266745983151622","0.254306998799493","0.279184967503751","3"
"No worries","2011","vocational + Abi","Female","300","0.40469813669059","0.369523346516086","0.439872926865094","3"
"No worries","2011","higher vocational","Male","296","0.329194246565216","0.298407692511588","0.359980800618843","3"
"No worries","2011","in school","Male","66","0.462804914821158","0.385545200812801","0.540064628829515","3"
"No worries","2011","in school","Female","77","0.513962054764393","0.434243350006268","0.593680759522517","3"
"No worries","2011","inadequately","Male","32","0.401960321874821","0.297111141420539","0.506809502329104","3"
"No worries","2011","vocational + Abi","Male","183","0.398552631306669","0.353215844265241","0.443889418348097","3"
"No worries","2011","higher vocational","Female","164","0.295776825483129","0.257460216423698","0.334093434542559","3"
"No worries","2011","inadequately","Female","54","0.472107062543541","0.386943405971214","0.557270719115868","3"
"No worries","2011","general elemantary","Female","416","0.287606984717477","0.264467751436789","0.310746217998164","3"
"No worries","2011","general elemantary","Male","194","0.257163224266732","0.223691462616849","0.290634985916614","3"
"No worries","2011","higher education","Female","1005","0.518018435201952","0.496687956147367","0.539348914256537","3"
"No worries","2011","higher education","Male","1265","0.522751268709195","0.503009376983954","0.542493160434437","3"
"Some worries","2011","vocational + Abi","Female","327","0.441563160346645","0.405977032152257","0.477149288541033","2"
"Some worries","2011","middle vocational","Female","2587","0.465197931835717","0.452071870335046","0.478323993336387","2"
"Some worries","2011","middle vocational","Male","2104","0.436152760972454","0.42220486196592","0.450100659978989","2"
"Some worries","2011","vocational + Abi","Male","184","0.423804252741007","0.378045227609863","0.469563277872151","2"
"Some worries","2011","higher vocational","Male","367","0.40314828669324","0.371011518139879","0.435285055246601","2"
"Some worries","2011","in school","Male","70","0.380537591612649","0.305307020175322","0.455768163049976","2"
"Some worries","2011","in school","Female","56","0.392634641731556","0.314745138596995","0.470524144866117","2"
"Some worries","2011","inadequately","Female","51","0.351038944820606","0.269615758564325","0.432462131076888","2"
"Some worries","2011","inadequately","Male","24","","","","2"
"Some worries","2011","general elemantary","Female","667","0.444249473704558","0.418848940933319","0.469650006475797","2"
"Some worries","2011","general elemantary","Male","277","0.43172425261653","0.39379186104292","0.469656644190141","2"
"Some worries","2011","higher education","Female","833","0.366512904230349","0.345943282318211","0.387082526142486","2"
"Some worries","2011","higher education","Male","855","0.343020517624193","0.324257409598622","0.361783625649763","2"
"Some worries","2011","higher vocational","Female","277","0.509603831542182","0.467633759337481","0.551573903746883","2"
"Big worries","2012","inadequately","Male","24","","","","1"
"Big worries","2012","middle vocational","Female","1170","0.221437384502349","0.210461046623555","0.232413722381143","1"
"Big worries","2012","middle vocational","Male","1165","0.236373685710554","0.224316973131614","0.248430398289494","1"
"Big worries","2012","vocational + Abi","Female","96","0.113191975508114","0.090577576789453","0.135806374226774","1"
"Big worries","2012","vocational + Abi","Male","65","0.157386892978305","0.12381488947444","0.19095889648217","1"
"Big worries","2012","higher vocational","Female","76","0.194598599063405","0.161361287745672","0.227835910381138","1"
"Big worries","2012","higher vocational","Male","169","0.179536973931613","0.154462415484536","0.20461153237869","1"
"Big worries","2012","in school","Female","9","","","","1"
"Big worries","2012","in school","Male","19","","","","1"
"Big worries","2012","inadequately","Female","32","0.183500313963091","0.117962476238285","0.249038151687897","1"
"Big worries","2012","higher education","Female","190","0.0862254638832008","0.074442429641924","0.0980084981244776","1"
"Big worries","2012","general elemantary","Male","144","0.231207605069317","0.199519283870173","0.26289592626846","1"
"Big worries","2012","higher education","Male","237","0.0966088755607193","0.0849488909217647","0.108268860199674","1"
"Big worries","2012","general elemantary","Female","335","0.234761501300835","0.212747198237927","0.256775804363743","1"
"No worries","2012","middle vocational","Female","1783","0.318453519002164","0.306137907272565","0.330769130731763","3"
"No worries","2012","vocational + Abi","Female","361","0.472813076820999","0.437177033977497","0.508449119664501","3"
"No worries","2012","in school","Male","77","0.52894130472942","0.44378782908691","0.61409478037193","3"
"No worries","2012","middle vocational","Male","1560","0.327103184626321","0.313789277468708","0.340417091783933","3"
"No worries","2012","inadequately","Male","34","0.438166183610352","0.337864659925635","0.538467707295069","3"
"No worries","2012","higher vocational","Male","366","0.421669724221652","0.389407001888543","0.453932446554761","3"
"No worries","2012","in school","Female","88","0.605238454796562","0.525951390077042","0.684525519516082","3"
"No worries","2012","vocational + Abi","Male","233","0.516319206468174","0.470249288910452","0.562389124025897","3"
"No worries","2012","higher vocational","Female","236","0.450895921048763","0.40912102979141","0.492670812306116","3"
"No worries","2012","inadequately","Female","55","0.494801987005093","0.410149011834773","0.579454962175413","3"
"No worries","2012","higher education","Female","1265","0.603535982669097","0.58300199406106","0.624069971277134","3"
"No worries","2012","higher education","Male","1500","0.619823842877718","0.600664609292812","0.638983076462625","3"
"No worries","2012","general elemantary","Female","429","0.274699717239599","0.251516103846619","0.297883330632579","3"
"No worries","2012","general elemantary","Male","251","0.365086895828963","0.328900202284518","0.401273589373407","3"
"Some worries","2012","vocational + Abi","Male","154","0.326293900553521","0.283070533888338","0.369517267218703","2"
"Some worries","2012","middle vocational","Female","2544","0.460109096495487","0.446933550016637","0.473284642974337","2"
"Some worries","2012","vocational + Abi","Female","297","0.413994947670887","0.378838044016756","0.449151851325018","2"
"Some worries","2012","middle vocational","Male","2045","0.436523129663125","0.422448707340317","0.450597551985934","2"
"Some worries","2012","higher vocational","Male","365","0.398793301846735","0.366803417558678","0.430783186134792","2"
"Some worries","2012","in school","Female","49","0.323890336154829","0.247983790161071","0.399796882148586","2"
"Some worries","2012","in school","Male","36","0.316124404086373","0.236805137416955","0.395443670755792","2"
"Some worries","2012","inadequately","Female","47","0.321697699031816","0.242605925475641","0.40078947258799","2"
"Some worries","2012","inadequately","Male","36","0.301606499547539","0.208826448563582","0.394386550531496","2"
"Some worries","2012","general elemantary","Female","660","0.490538781459566","0.464573960316069","0.516503602603063","2"
"Some worries","2012","general elemantary","Male","285","0.403705499101721","0.366828432352077","0.440582565851364","2"
"Some worries","2012","higher education","Female","725","0.310238553447702","0.29081998609426","0.329657120801144","2"
"Some worries","2012","higher education","Male","729","0.283567281561562","0.265777634973183","0.301356928149942","2"
"Some worries","2012","higher vocational","Female","233","0.354505479887832","0.314344195248131","0.394666764527533","2"
"Big worries","2013","inadequately","Male","27","","","","1"
"Big worries","2013","middle vocational","Female","1284","0.253092832996421","0.241142614406879","0.265043051585963","1"
"Big worries","2013","middle vocational","Male","1182","0.27003564735579","0.256793203277339","0.283278091434242","1"
"Big worries","2013","vocational + Abi","Female","105","0.158438746449013","0.131013654026798","0.185863838871229","1"
"Big worries","2013","vocational + Abi","Male","60","0.161059762224189","0.125863210348968","0.19625631409941","1"
"Big worries","2013","higher vocational","Male","189","0.218269001316963","0.190030809771574","0.246507192862353","1"
"Big worries","2013","in school","Female","15","","","","1"
"Big worries","2013","in school","Male","18","","","","1"
"Big worries","2013","inadequately","Female","28","","","","1"
"Big worries","2013","higher vocational","Female","88","0.196467563715599","0.161813869555477","0.231121257875721","1"
"Big worries","2013","general elemantary","Female","340","0.291304208642039","0.266275724650705","0.316332692633373","1"
"Big worries","2013","higher education","Female","217","0.104494381389739","0.091432779265134","0.117555983514344","1"
"Big worries","2013","higher education","Male","285","0.117531388015969","0.104516033607839","0.130546742424098","1"
"Big worries","2013","general elemantary","Male","147","0.295970407612918","0.258756628610661","0.333184186615176","1"
"No worries","2013","middle vocational","Female","1445","0.275860898771489","0.263576364814627","0.288145432728351","3"
"No worries","2013","middle vocational","Male","1302","0.294771160608703","0.281171931212503","0.308370390004904","3"
"No worries","2013","vocational + Abi","Female","308","0.43121996847376","0.39402397718785","0.46841595975967","3"
"No worries","2013","higher vocational","Male","293","0.357064706500593","0.324310334419524","0.389819078581663","3"
"No worries","2013","in school","Female","81","0.621405021842648","0.540479901921274","0.702330141764021","3"
"No worries","2013","in school","Male","70","0.516738757211226","0.42806508847925","0.605412425943203","3"
"No worries","2013","inadequately","Male","29","","","","3"
"No worries","2013","vocational + Abi","Male","201","0.511175452474914","0.463312159118252","0.559038745831577","3"
"No worries","2013","higher vocational","Female","176","0.350032683324197","0.308431808830874","0.391633557817521","3"
"No worries","2013","inadequately","Female","42","0.463264790461294","0.368337770322865","0.558191810599722","3"
"No worries","2013","higher education","Female","1143","0.561735987926235","0.540549944783606","0.582922031068865","3"
"No worries","2013","higher education","Male","1271","0.549560365300141","0.529452987737554","0.569667742862728","3"
"No worries","2013","general elemantary","Male","204","0.35269124896082","0.31373857704534","0.391643920876299","3"
"No worries","2013","general elemantary","Female","357","0.266930787248891","0.242563731209761","0.29129784328802","3"
"Some worries","2013","vocational + Abi","Male","158","0.327764785300897","0.282819633161692","0.372709937440101","2"
