"plj0046","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","Bavaria","(2a) intermediate vocational","150","0.245623818406453","0.209908032198014","0.281339604614891"
"Big worries","2008","Bavaria","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2008","Bavaria","(3a) lower tertiary education","33","0.167949975133246","0.11786518074222","0.218034769524272"
"Big worries","2008","Bavaria","(3b) higher tertiary education","35","0.123942453631906","0.08922191900425","0.158662988259562"
"Big worries","2008","Berlin","(0) in school","","","",""
"Big worries","2008","Berlin","(1a) inadequately completed","","","",""
"Big worries","2008","Berlin","(1b) general elementary school","","","",""
"Big worries","2008","Berlin","(1c) basic vocational qualification","36","0.41038347888643","0.307608709414581","0.513158248358279"
"Big worries","2008","Berlin","(2b) intermediate general qualification","","","",""
"Big worries","2008","Berlin","(2a) intermediate vocational","67","0.386041078540626","0.314721627292858","0.457360529788393"
"Big worries","2008","Berlin","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2008","Berlin","(3a) lower tertiary education","33","0.377816078213796","0.278200558585938","0.477431597841653"
"Big worries","2008","Berlin","(3b) higher tertiary education","42","0.26298150576762","0.196009108643402","0.329953902891839"
"Big worries","2008","Brandenburg","(0) in school","","","",""
"Big worries","2008","Brandenburg","(1a) inadequately completed","","","",""
"Big worries","2008","Brandenburg","(1b) general elementary school","","","",""
"Big worries","2008","Brandenburg","(1c) basic vocational qualification","57","0.348162722577341","0.276125960845505","0.420199484309176"
"Big worries","2008","Brandenburg","(2b) intermediate general qualification","","","",""
"Big worries","2008","Brandenburg","(2a) intermediate vocational","83","0.291830611235228","0.235923734594668","0.347737487875788"
"Big worries","2008","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2008","Brandenburg","(3a) lower tertiary education","35","0.250148063772603","0.175983102440677","0.324313025104529"
"Big worries","2008","Brandenburg","(3b) higher tertiary education","","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","38","0.444801723646652","0.34590782249363","0.543695624799674"
"Big worries","2008","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(2a) intermediate vocational","52","0.39287589816609","0.31924312297941","0.466508673352771"
"Big worries","2008","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Big worries","2008","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Big worries","2008","Saxony","(0) in school","","","",""
"Big worries","2008","Saxony","(1a) inadequately completed","","","",""
"Big worries","2008","Saxony","(1b) general elementary school","","","",""
"Big worries","2008","Saxony","(1c) basic vocational qualification","85","0.321881546876948","0.267830020346313","0.375933073407584"
"Big worries","2008","Saxony","(2b) intermediate general qualification","","","",""
"Big worries","2008","Saxony","(2a) intermediate vocational","165","0.339365193123967","0.299280360871817","0.379450025376117"
"Big worries","2008","Saxony","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2008","Saxony","(3a) lower tertiary education","39","0.251024034215535","0.187145778134832","0.314902290296239"
"Big worries","2008","Saxony","(3b) higher tertiary education","","","",""
"Big worries","2008","Saxony-Anhalt","(0) in school","","","",""
"Big worries","2008","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Big worries","2008","Saxony-Anhalt","(1b) general elementary school","","","",""
"Big worries","2008","Saxony-Anhalt","(1c) basic vocational qualification","68","0.369192763237192","0.29946365632563","0.438921870148754"
"Big worries","2008","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Big worries","2008","Saxony-Anhalt","(2a) intermediate vocational","86","0.399340332469356","0.339578478590826","0.459102186347887"
"Big worries","2008","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2008","Saxony-Anhalt","(3a) lower tertiary education","30","0.280902164952062","0.195342969474129","0.366461360429994"
"Big worries","2008","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Big worries","2008","Thuringia","(0) in school","","","",""
"Big worries","2008","Thuringia","(1a) inadequately completed","","","",""
"Big worries","2008","Thuringia","(1b) general elementary school","","","",""
"Big worries","2008","Thuringia","(1c) basic vocational qualification","78","0.389282213466818","0.327074440442159","0.451489986491478"
"Big worries","2008","Thuringia","(2b) intermediate general qualification","","","",""
"Big worries","2008","Thuringia","(2a) intermediate vocational","111","0.282182973093133","0.231920365809223","0.332445580377043"
"Big worries","2008","Thuringia","(2c_gen) general maturity certificate","","","",""
"Big worries","2008","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2008","Thuringia","(3a) lower tertiary education","","","",""
"Big worries","2008","Thuringia","(3b) higher tertiary education","","","",""
"Some worries","2008","Schleswig-Holstein","(0) in school","","","",""
"Some worries","2008","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Some worries","2008","Schleswig-Holstein","(1b) general elementary school","","","",""
"Some worries","2008","Schleswig-Holstein","(1c) basic vocational qualification","85","0.559319126601298","0.48356643735141","0.635071815851186"
"Some worries","2008","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Some worries","2008","Schleswig-Holstein","(2a) intermediate vocational","56","0.403825475034737","0.320748771535085","0.486902178534388"
"Some worries","2008","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2008","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Some worries","2008","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Some worries","2008","Hamburg","(0) in school","","","",""
"Some worries","2008","Hamburg","(1a) inadequately completed","","","",""
"Some worries","2008","Hamburg","(1b) general elementary school","","","",""
"Some worries","2008","Hamburg","(1c) basic vocational qualification","","","",""
"Some worries","2008","Hamburg","(2b) intermediate general qualification","","","",""
"Some worries","2008","Hamburg","(2a) intermediate vocational","36","0.521936296524658","0.402327719051615","0.641544873997701"
"Some worries","2008","Hamburg","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2008","Hamburg","(3a) lower tertiary education","","","",""
"Some worries","2008","Hamburg","(3b) higher tertiary education","","","",""
"Some worries","2008","Lower Saxony","(0) in school","","","",""
"Some worries","2008","Lower Saxony","(1a) inadequately completed","","","",""
"Some worries","2008","Lower Saxony","(1b) general elementary school","72","0.422382543992939","0.344872331524323","0.499892756461555"
"Some worries","2008","Lower Saxony","(1c) basic vocational qualification","248","0.447868816619226","0.404150196366821","0.49158743687163"
"Some worries","2008","Lower Saxony","(2b) intermediate general qualification","","","",""
"Some worries","2008","Lower Saxony","(2a) intermediate vocational","242","0.51793970983756","0.472277233657044","0.563602186018076"
"Some worries","2008","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Lower Saxony","(2c_voc) vocational maturity certificate","65","0.457629822119857","0.373276779571797","0.541982864667916"
"Some worries","2008","Lower Saxony","(3a) lower tertiary education","37","0.26996668591118","0.187748951199075","0.352184420623285"
"Some worries","2008","Lower Saxony","(3b) higher tertiary education","87","0.361137372218287","0.294232852957502","0.428041891479072"
"Some worries","2008","Bremen","(0) in school","","","",""
"Some worries","2008","Bremen","(1a) inadequately completed","","","",""
"Some worries","2008","Bremen","(1b) general elementary school","","","",""
"Some worries","2008","Bremen","(1c) basic vocational qualification","","","",""
"Some worries","2008","Bremen","(2b) intermediate general qualification","","","",""
"Some worries","2008","Bremen","(2a) intermediate vocational","","","",""
"Some worries","2008","Bremen","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2008","Bremen","(3a) lower tertiary education","","","",""
"Some worries","2008","Bremen","(3b) higher tertiary education","","","",""
"Some worries","2008","North Rhine-Westphalia","(0) in school","","","",""
"Some worries","2008","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"Some worries","2008","North Rhine-Westphalia","(1b) general elementary school","162","0.420143851830928","0.369918813633693","0.470368890028163"
"Some worries","2008","North Rhine-Westphalia","(1c) basic vocational qualification","534","0.485296023663066","0.456220182453904","0.514371864872228"
"Some worries","2008","North Rhine-Westphalia","(2b) intermediate general qualification","43","0.377609599900214","0.285320987877637","0.469898211922791"
"Some worries","2008","North Rhine-Westphalia","(2a) intermediate vocational","326","0.460464469385014","0.423904394853205","0.497024543916824"
"Some worries","2008","North Rhine-Westphalia","(2c_gen) general maturity certificate","69","0.368365948865078","0.298479165422221","0.438252732307934"
"Some worries","2008","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","188","0.412792844342404","0.364961494615345","0.460624194069463"
"Some worries","2008","North Rhine-Westphalia","(3a) lower tertiary education","81","0.360817113821856","0.301047784312838","0.420586443330874"
"Some worries","2008","North Rhine-Westphalia","(3b) higher tertiary education","213","0.383343692877398","0.342028667401446","0.424658718353351"
"Some worries","2008","Hesse","(0) in school","","","",""
"Some worries","2008","Hesse","(1a) inadequately completed","","","",""
"Some worries","2008","Hesse","(1b) general elementary school","50","0.576905646868165","0.482854051258524","0.670957242477806"
"Some worries","2008","Hesse","(1c) basic vocational qualification","146","0.475543979731762","0.42065509424606","0.530432865217465"
"Some worries","2008","Hesse","(2b) intermediate general qualification","","","",""
"Some worries","2008","Hesse","(2a) intermediate vocational","135","0.494206546737724","0.437153619479892","0.551259473995557"
"Some worries","2008","Hesse","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Hesse","(2c_voc) vocational maturity certificate","53","0.430914336140227","0.343399873721022","0.518428798559432"
"Some worries","2008","Hesse","(3a) lower tertiary education","43","0.402986829010209","0.307328060314042","0.498645597706375"
"Some worries","2008","Hesse","(3b) higher tertiary education","89","0.427400463419177","0.36261656591574","0.492184360922613"
"Some worries","2008","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Some worries","2008","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Some worries","2008","Rhineland-Palatinate,Saarland","(1b) general elementary school","70","0.530368700569998","0.448854306427718","0.611883094712279"
"Some worries","2008","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","187","0.462686210726738","0.412945531656937","0.512426889796539"
"Some worries","2008","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Some worries","2008","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","107","0.540781882770895","0.47029341825279","0.611270347289"
"Some worries","2008","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","34","0.437593400535839","0.326787391132447","0.54839940993923"
"Some worries","2008","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","31","0.645862770913754","0.521707094209767","0.770018447617741"
"Some worries","2008","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","56","0.456276420345575","0.367159419029577","0.545393421661572"
"Some worries","2008","Baden-Württemberg","(0) in school","","","",""
"Some worries","2008","Baden-Württemberg","(1a) inadequately completed","","","",""
"Some worries","2008","Baden-Württemberg","(1b) general elementary school","108","0.410602017116563","0.349983865124045","0.471220169109081"
"Some worries","2008","Baden-Württemberg","(1c) basic vocational qualification","293","0.464005732769773","0.425930100026213","0.502081365513332"
"Some worries","2008","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Some worries","2008","Baden-Württemberg","(2a) intermediate vocational","222","0.473078180852066","0.428131412619126","0.518024949085006"
"Some worries","2008","Baden-Württemberg","(2c_gen) general maturity certificate","43","0.504899653243614","0.405911276024373","0.603888030462855"
"Some worries","2008","Baden-Württemberg","(2c_voc) vocational maturity certificate","87","0.482766422121175","0.410759522809228","0.554773321433121"
"Some worries","2008","Baden-Württemberg","(3a) lower tertiary education","82","0.522801039181972","0.447046646444297","0.598555431919646"
"Some worries","2008","Baden-Württemberg","(3b) higher tertiary education","123","0.420759457048586","0.363841986875839","0.477676927221334"
"Some worries","2008","Bavaria","(0) in school","","","",""
"Some worries","2008","Bavaria","(1a) inadequately completed","","","",""
"Some worries","2008","Bavaria","(1b) general elementary school","118","0.496309311686537","0.434942130703169","0.557676492669905"
"Some worries","2008","Bavaria","(1c) basic vocational qualification","442","0.45837497787006","0.426454456403636","0.490295499336483"
"Some worries","2008","Bavaria","(2b) intermediate general qualification","","","",""
"Some worries","2008","Bavaria","(2a) intermediate vocational","263","0.492012007291582","0.45053135607679","0.533492658506375"
"Some worries","2008","Bavaria","(2c_gen) general maturity certificate","32","0.253801501216449","0.16235591601681","0.345247086416087"
"Some worries","2008","Bavaria","(2c_voc) vocational maturity certificate","92","0.528019447710018","0.455492498706471","0.600546396713566"
"Some worries","2008","Bavaria","(3a) lower tertiary education","81","0.428749662078786","0.362443126885518","0.495056197272054"
"Some worries","2008","Bavaria","(3b) higher tertiary education","140","0.360413572767533","0.309824091075941","0.411003054459126"
"Some worries","2008","Berlin","(0) in school","","","",""
"Some worries","2008","Berlin","(1a) inadequately completed","","","",""
"Some worries","2008","Berlin","(1b) general elementary school","","","",""
"Some worries","2008","Berlin","(1c) basic vocational qualification","37","0.387488271180722","0.285701054182354","0.48927548817909"
"Some worries","2008","Berlin","(2b) intermediate general qualification","","","",""
"Some worries","2008","Berlin","(2a) intermediate vocational","90","0.528433260723307","0.455304497091813","0.601562024354801"
"Some worries","2008","Berlin","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2008","Berlin","(3a) lower tertiary education","31","0.311604588958105","0.216445932728997","0.406763245187214"
"Some worries","2008","Berlin","(3b) higher tertiary education","67","0.386124284861218","0.312061876212622","0.460186693509814"
"Some worries","2008","Brandenburg","(0) in school","","","",""
"Some worries","2008","Brandenburg","(1a) inadequately completed","","","",""
"Some worries","2008","Brandenburg","(1b) general elementary school","","","",""
"Some worries","2008","Brandenburg","(1c) basic vocational qualification","75","0.445820132013518","0.370658074408222","0.520982189618814"
"Some worries","2008","Brandenburg","(2b) intermediate general qualification","","","",""
"Some worries","2008","Brandenburg","(2a) intermediate vocational","116","0.51910021776425","0.457655560166179","0.580544875362322"
"Some worries","2008","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2008","Brandenburg","(3a) lower tertiary education","64","0.545846431059413","0.460585701119272","0.631107160999554"
"Some worries","2008","Brandenburg","(3b) higher tertiary education","36","0.278817736626171","0.194247230330216","0.363388242922127"
"Some worries","2008","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Some worries","2008","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Some worries","2008","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Some worries","2008","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","43","0.389133477717782","0.292108247025527","0.486158708410037"
"Some worries","2008","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Some worries","2008","Mecklenburg-Western Pomerania","(2a) intermediate vocational","87","0.393886052331054","0.320220037018719","0.467552067643388"
"Some worries","2008","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2008","Mecklenburg-Western Pomerania","(3a) lower tertiary education","35","0.485858281880676","0.370412499826707","0.601304063934644"
"Some worries","2008","Mecklenburg-Western Pomerania","(3b) higher tertiary education","36","0.616917356666342","0.501371768684194","0.732462944648491"
"Some worries","2008","Saxony","(0) in school","","","",""
"Some worries","2008","Saxony","(1a) inadequately completed","","","",""
"Some worries","2008","Saxony","(1b) general elementary school","","","",""
"Some worries","2008","Saxony","(1c) basic vocational qualification","127","0.400389485241676","0.343702534739539","0.457076435743813"
"Some worries","2008","Saxony","(2b) intermediate general qualification","","","",""
"Some worries","2008","Saxony","(2a) intermediate vocational","248","0.467774109542301","0.425533343541839","0.510014875542763"
"Some worries","2008","Saxony","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2008","Saxony","(3a) lower tertiary education","77","0.41816040355955","0.345493852556164","0.490826954562936"
"Some worries","2008","Saxony","(3b) higher tertiary education","75","0.443159529285724","0.370989340858301","0.515329717713148"
"Some worries","2008","Saxony-Anhalt","(0) in school","","","",""
"Some worries","2008","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Some worries","2008","Saxony-Anhalt","(1b) general elementary school","","","",""
"Some worries","2008","Saxony-Anhalt","(1c) basic vocational qualification","80","0.427724249296578","0.356237789894917","0.49921070869824"
"Some worries","2008","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Some worries","2008","Saxony-Anhalt","(2a) intermediate vocational","121","0.410219625271285","0.350200230276461","0.47023902026611"
"Some worries","2008","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2008","Saxony-Anhalt","(3a) lower tertiary education","53","0.434786546791486","0.340415352238289","0.529157741344683"
"Some worries","2008","Saxony-Anhalt","(3b) higher tertiary education","41","0.424547611109804","0.325674005023087","0.523421217196521"
"Some worries","2008","Thuringia","(0) in school","","","",""
"Some worries","2008","Thuringia","(1a) inadequately completed","","","",""
"Some worries","2008","Thuringia","(1b) general elementary school","","","",""
"Some worries","2008","Thuringia","(1c) basic vocational qualification","113","0.408122518567195","0.345417359031103","0.470827678103288"
"Some worries","2008","Thuringia","(2b) intermediate general qualification","","","",""
"Some worries","2008","Thuringia","(2a) intermediate vocational","145","0.535586835945526","0.479888792373658","0.591284879517394"
"Some worries","2008","Thuringia","(2c_gen) general maturity certificate","","","",""
"Some worries","2008","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2008","Thuringia","(3a) lower tertiary education","51","0.497631463129221","0.396555172439767","0.598707753818675"
"Some worries","2008","Thuringia","(3b) higher tertiary education","45","0.506496816653248","0.403206365202955","0.60978726810354"
"No worries","2008","Schleswig-Holstein","(0) in school","","","",""
"No worries","2008","Schleswig-Holstein","(1a) inadequately completed","","","",""
"No worries","2008","Schleswig-Holstein","(1b) general elementary school","","","",""
"No worries","2008","Schleswig-Holstein","(1c) basic vocational qualification","51","0.253124687750178","0.186781333773231","0.319468041727126"
"No worries","2008","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"No worries","2008","Schleswig-Holstein","(2a) intermediate vocational","49","0.35245278547823","0.271565197495579","0.433340373460881"
"No worries","2008","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"No worries","2008","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"No worries","2008","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"No worries","2008","Schleswig-Holstein","(3b) higher tertiary education","30","0.53245969289891","0.395524240627498","0.669395145170322"
"No worries","2008","Hamburg","(0) in school","","","",""
"No worries","2008","Hamburg","(1a) inadequately completed","","","",""
"No worries","2008","Hamburg","(1b) general elementary school","","","",""
"No worries","2008","Hamburg","(1c) basic vocational qualification","","","",""
"No worries","2008","Hamburg","(2b) intermediate general qualification","","","",""
"No worries","2008","Hamburg","(2a) intermediate vocational","","","",""
"No worries","2008","Hamburg","(2c_gen) general maturity certificate","","","",""
"No worries","2008","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"No worries","2008","Hamburg","(3a) lower tertiary education","","","",""
"No worries","2008","Hamburg","(3b) higher tertiary education","","","",""
"No worries","2008","Lower Saxony","(0) in school","","","",""
"No worries","2008","Lower Saxony","(1a) inadequately completed","","","",""
"No worries","2008","Lower Saxony","(1b) general elementary school","32","0.205226523676429","0.141850612152253","0.268602435200604"
"No worries","2008","Lower Saxony","(1c) basic vocational qualification","82","0.184921258977719","0.150789151822122","0.219053366133317"
"No worries","2008","Lower Saxony","(2b) intermediate general qualification","","","",""
"No worries","2008","Lower Saxony","(2a) intermediate vocational","107","0.203714395268276","0.166908747379005","0.240520043157547"
"No worries","2008","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"No worries","2008","Lower Saxony","(2c_voc) vocational maturity certificate","45","0.343871089929266","0.263446637744972","0.42429554211356"
"No worries","2008","Lower Saxony","(3a) lower tertiary education","55","0.497963087255168","0.405364261335577","0.590561913174759"
"No worries","2008","Lower Saxony","(3b) higher tertiary education","90","0.541000760434479","0.471591020580103","0.610410500288856"
"No worries","2008","Bremen","(0) in school","","","",""
"No worries","2008","Bremen","(1a) inadequately completed","","","",""
"No worries","2008","Bremen","(1b) general elementary school","","","",""
"No worries","2008","Bremen","(1c) basic vocational qualification","","","",""
"No worries","2008","Bremen","(2b) intermediate general qualification","","","",""
"No worries","2008","Bremen","(2a) intermediate vocational","","","",""
"No worries","2008","Bremen","(2c_gen) general maturity certificate","","","",""
"No worries","2008","Bremen","(2c_voc) vocational maturity certificate","","","",""
"No worries","2008","Bremen","(3a) lower tertiary education","","","",""
"No worries","2008","Bremen","(3b) higher tertiary education","","","",""
"No worries","2008","North Rhine-Westphalia","(0) in school","","","",""
"No worries","2008","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"No worries","2008","North Rhine-Westphalia","(1b) general elementary school","85","0.230727413467143","0.187857672125939","0.273597154808346"
"No worries","2008","North Rhine-Westphalia","(1c) basic vocational qualification","186","0.158227059043375","0.136995200170935","0.179458917915815"
"No worries","2008","North Rhine-Westphalia","(2b) intermediate general qualification","32","0.322974861382726","0.23395602439273","0.411993698372723"
"No worries","2008","North Rhine-Westphalia","(2a) intermediate vocational","174","0.24931929585277","0.217586776228137","0.281051815477404"
"No worries","2008","North Rhine-Westphalia","(2c_gen) general maturity certificate","87","0.500038297655281","0.427595944483941","0.572480650826622"
"No worries","2008","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","144","0.408855001598387","0.361092996175674","0.4566170070211"
"No worries","2008","North Rhine-Westphalia","(3a) lower tertiary education","113","0.423099226713662","0.361610722706672","0.484587730720652"
"No worries","2008","North Rhine-Westphalia","(3b) higher tertiary education","234","0.480524556924803","0.438069191880796","0.522979921968811"
"No worries","2008","Hesse","(0) in school","","","",""
"No worries","2008","Hesse","(1a) inadequately completed","","","",""
"No worries","2008","Hesse","(1b) general elementary school","32","0.237958762313599","0.156893415332292","0.319024109294905"
"No worries","2008","Hesse","(1c) basic vocational qualification","66","0.195561435249736","0.151967850778097","0.239155019721375"
"No worries","2008","Hesse","(2b) intermediate general qualification","","","",""
"No worries","2008","Hesse","(2a) intermediate vocational","63","0.185970614636389","0.141570991120725","0.230370238152052"
"No worries","2008","Hesse","(2c_gen) general maturity certificate","","","",""
"No worries","2008","Hesse","(2c_voc) vocational maturity certificate","44","0.375564750761425","0.289982904204537","0.461146597318312"
"No worries","2008","Hesse","(3a) lower tertiary education","46","0.490375718014336","0.392881931305925","0.587869504722748"
"No worries","2008","Hesse","(3b) higher tertiary education","118","0.490051156642486","0.424586318767177","0.555515994517795"
"No worries","2008","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"No worries","2008","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"No worries","2008","Rhineland-Palatinate,Saarland","(1b) general elementary school","51","0.31898742203951","0.242861741002264","0.395113103076757"
"No worries","2008","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","100","0.281498277554719","0.236633427936143","0.326363127173295"
"No worries","2008","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"No worries","2008","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","33","0.166482966852495","0.113791581195797","0.219174352509194"
"No worries","2008","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"No worries","2008","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","32","0.408218522308808","0.298436869354352","0.518000175263263"
"No worries","2008","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"No worries","2008","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","53","0.452188167624988","0.363138404360215","0.541237930889761"
"No worries","2008","Baden-Württemberg","(0) in school","","","",""
"No worries","2008","Baden-Württemberg","(1a) inadequately completed","","","",""
"No worries","2008","Baden-Württemberg","(1b) general elementary school","85","0.33311441431426","0.275036607405225","0.391192221223295"
"No worries","2008","Baden-Württemberg","(1c) basic vocational qualification","165","0.210137186066026","0.179032009283562","0.241242362848489"
"No worries","2008","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"No worries","2008","Baden-Württemberg","(2a) intermediate vocational","122","0.249414103764319","0.210463012987156","0.288365194541482"
"No worries","2008","Baden-Württemberg","(2c_gen) general maturity certificate","43","0.380249832097755","0.284137769999385","0.476361894196125"
"No worries","2008","Baden-Württemberg","(2c_voc) vocational maturity certificate","60","0.332184329712958","0.264313977915882","0.400054681510035"
"No worries","2008","Baden-Württemberg","(3a) lower tertiary education","65","0.361754938633248","0.288877882446357","0.434631994820139"
"No worries","2008","Baden-Württemberg","(3b) higher tertiary education","134","0.52739304165115","0.469833619784687","0.584952463517614"
"No worries","2008","Bavaria","(0) in school","","","",""
"No worries","2008","Bavaria","(1a) inadequately completed","","","",""
"No worries","2008","Bavaria","(1b) general elementary school","48","0.176269388133125","0.129500283877864","0.223038492388387"
"No worries","2008","Bavaria","(1c) basic vocational qualification","160","0.175599695487987","0.151224892304358","0.199974498671616"
"No worries","2008","Bavaria","(2b) intermediate general qualification","","","",""
"No worries","2008","Bavaria","(2a) intermediate vocational","145","0.262364174301965","0.225863216699098","0.298865131904832"
"No worries","2008","Bavaria","(2c_gen) general maturity certificate","41","0.536656507276267","0.431874141756647","0.641438872795886"
"No worries","2008","Bavaria","(2c_voc) vocational maturity certificate","70","0.385890591481394","0.31516650157197","0.456614681390818"
"No worries","2008","Bavaria","(3a) lower tertiary education","100","0.403300362787968","0.337574938617529","0.469025786958407"
"No worries","2008","Bavaria","(3b) higher tertiary education","171","0.515643973600561","0.462985608820419","0.568302338380702"
"No worries","2008","Berlin","(0) in school","","","",""
"No worries","2008","Berlin","(1a) inadequately completed","","","",""
"No worries","2008","Berlin","(1b) general elementary school","","","",""
"No worries","2008","Berlin","(1c) basic vocational qualification","","","",""
"No worries","2008","Berlin","(2b) intermediate general qualification","","","",""
"No worries","2008","Berlin","(2a) intermediate vocational","","","",""
"No worries","2008","Berlin","(2c_gen) general maturity certificate","","","",""
"No worries","2008","Berlin","(2c_voc) vocational maturity certificate","","","",""
"No worries","2008","Berlin","(3a) lower tertiary education","","","",""
"No worries","2008","Berlin","(3b) higher tertiary education","57","0.350894209371161","0.27829366294866","0.423494755793663"
"No worries","2008","Brandenburg","(0) in school","","","",""
"No worries","2008","Brandenburg","(1a) inadequately completed","","","",""
"No worries","2008","Brandenburg","(1b) general elementary school","","","",""
"No worries","2008","Brandenburg","(1c) basic vocational qualification","36","0.206017145409141","0.144859508680061","0.267174782138221"
"No worries","2008","Brandenburg","(2b) intermediate general qualification","","","",""
"No worries","2008","Brandenburg","(2a) intermediate vocational","55","0.189069171000522","0.140915045719828","0.237223296281215"
"No worries","2008","Brandenburg","(2c_gen) general maturity certificate","","","",""
