"plj0046","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","2014","35-65 y.","vocational + Abi","594","0.407395579676176","0.381803412507465","0.432987746844887"
"Some worries","2014","35-65 y.","higher vocational","495","0.429985692578335","0.401004572550194","0.458966812606475"
"Some worries","2014","35-65 y.","higher education","1490","0.350723755897449","0.336109878307473","0.365337633487426"
"Some worries","2014","66 and older","in school","","","",""
"Some worries","2014","66 and older","inadequately","","","",""
"Some worries","2014","66 and older","general elemantary","327","0.479603084817044","0.442326863093615","0.516879306540472"
"Some worries","2014","66 and older","middle vocational","1249","0.475756161809768","0.456463031486125","0.495049292133411"
"Some worries","2014","66 and older","vocational + Abi","67","0.538351667404784","0.451987861420735","0.624715473388834"
"Some worries","2014","66 and older","higher vocational","168","0.44415161846444","0.3917213187048","0.49658191822408"
"Some worries","2014","66 and older","higher education","479","0.393725401941387","0.365706050835795","0.421744753046978"
"No worries","2014","16-34 y.","in school","226","0.53930926462574","0.492997453509121","0.585621075742359"
"No worries","2014","16-34 y.","inadequately","40","0.213359871242417","0.149880514301786","0.276839228183047"
"No worries","2014","16-34 y.","general elemantary","340","0.262392884050106","0.237291615921309","0.287494152178902"
"No worries","2014","16-34 y.","middle vocational","866","0.326682002539693","0.308988273800782","0.344375731278604"
"No worries","2014","16-34 y.","vocational + Abi","173","0.381805827433705","0.339348971682897","0.424262683184512"
"No worries","2014","16-34 y.","higher vocational","46","0.479960578251776","0.39407953090253","0.565841625601022"
"No worries","2014","16-34 y.","higher education","531","0.592324888584969","0.56106034631208","0.623589430857858"
"No worries","2014","35-65 y.","in school","","","",""
"No worries","2014","35-65 y.","inadequately","97","0.348156662054576","0.293137899573288","0.403175424535864"
"No worries","2014","35-65 y.","general elemantary","292","0.232880961345009","0.209153864029204","0.256608058660815"
"No worries","2014","35-65 y.","middle vocational","1667","0.231354349067897","0.221652121641312","0.241056576494482"
"No worries","2014","35-65 y.","vocational + Abi","560","0.418650768646882","0.392955038537037","0.444346498756727"
"No worries","2014","35-65 y.","higher vocational","355","0.304359941829765","0.277424052296308","0.331295831363221"
"No worries","2014","35-65 y.","higher education","2144","0.542998810421397","0.5277433183199","0.558254302522895"
"No worries","2014","66 and older","in school","","","",""
"No worries","2014","66 and older","inadequately","","","",""
"No worries","2014","66 and older","general elemantary","152","0.199928434010137","0.170086618174002","0.229770249846272"
"No worries","2014","66 and older","middle vocational","549","0.216610649586456","0.200696898757048","0.232524400415864"
"No worries","2014","66 and older","vocational + Abi","36","0.269570280297532","0.192698253985651","0.346442306609414"
"No worries","2014","66 and older","higher vocational","86","0.275046425074407","0.227927362280719","0.322165487868096"
"No worries","2014","66 and older","higher education","466","0.407863072663019","0.379679571989084","0.436046573336954"
"Big worries","2015","16-34 y.","in school","59","0.150192921002673","0.112711134582388","0.187674707422958"
"Big worries","2015","16-34 y.","inadequately","53","0.501362415830419","0.413710487169543","0.589014344491296"
"Big worries","2015","16-34 y.","general elemantary","352","0.379770394687048","0.349196750176944","0.410344039197153"
"Big worries","2015","16-34 y.","middle vocational","809","0.342557122550162","0.323283699241066","0.361830545859257"
"Big worries","2015","16-34 y.","vocational + Abi","121","0.26298323994696","0.222032729108879","0.303933750785041"
"Big worries","2015","16-34 y.","higher vocational","39","0.31181537244412","0.229950652596819","0.39368009229142"
"Big worries","2015","16-34 y.","higher education","140","0.16571799030997","0.140852743327293","0.190583237292646"
"Big worries","2015","35-65 y.","in school","","","",""
"Big worries","2015","35-65 y.","inadequately","97","0.477040491151617","0.413316386333367","0.540764595969866"
"Big worries","2015","35-65 y.","general elemantary","408","0.420536028077229","0.390330305149316","0.450741751005141"
"Big worries","2015","35-65 y.","middle vocational","2758","0.410465243672877","0.398753481363339","0.422177005982415"
"Big worries","2015","35-65 y.","vocational + Abi","353","0.236468195869434","0.213918492113507","0.259017899625361"
"Big worries","2015","35-65 y.","higher vocational","333","0.314420833158231","0.286431338311498","0.342410328004964"
"Big worries","2015","35-65 y.","higher education","622","0.157742545864585","0.146179190686457","0.169305901042713"
"Big worries","2015","66 and older","in school","","","",""
"Big worries","2015","66 and older","inadequately","","","",""
"Big worries","2015","66 and older","general elemantary","232","0.396261130855881","0.358717212314097","0.433805049397664"
"Big worries","2015","66 and older","middle vocational","904","0.367338628812341","0.348538952259662","0.38613830536502"
"Big worries","2015","66 and older","vocational + Abi","36","0.272770479345236","0.198728993691609","0.346811964998864"
"Big worries","2015","66 and older","higher vocational","114","0.319011216177927","0.26982861440043","0.368193817955423"
"Big worries","2015","66 and older","higher education","273","0.23402019452011","0.20986322700319","0.258177162037029"
"Some worries","2015","16-34 y.","in school","126","0.439741023406027","0.387666143056681","0.491815903755374"
"Some worries","2015","16-34 y.","inadequately","43","0.295034549713969","0.215085475453772","0.374983623974166"
"Some worries","2015","16-34 y.","general elemantary","384","0.393668852284444","0.362891526700312","0.424446177868576"
"Some worries","2015","16-34 y.","middle vocational","906","0.400145390998645","0.380248040224544","0.420042741772747"
"Some worries","2015","16-34 y.","vocational + Abi","174","0.386010284091363","0.340727138019097","0.43129343016363"
"Some worries","2015","16-34 y.","higher vocational","44","0.280323760522951","0.200946871687749","0.359700649358153"
"Some worries","2015","16-34 y.","higher education","312","0.299288313875218","0.268664021025409","0.329912606725028"
"Some worries","2015","35-65 y.","in school","","","",""
"Some worries","2015","35-65 y.","inadequately","87","0.336250087691043","0.275976709830201","0.396523465551886"
"Some worries","2015","35-65 y.","general elemantary","408","0.3821359613347","0.352403571065127","0.411868351604274"
"Some worries","2015","35-65 y.","middle vocational","2850","0.417142401645328","0.405402816554041","0.428881986736615"
"Some worries","2015","35-65 y.","vocational + Abi","629","0.465807445104352","0.439335062309945","0.492279827898759"
"Some worries","2015","35-65 y.","higher vocational","465","0.444495869893139","0.414539574220671","0.474452165565606"
"Some worries","2015","35-65 y.","higher education","1638","0.399342214609662","0.383804999541733","0.41487942967759"
"Some worries","2015","66 and older","in school","","","",""
"Some worries","2015","66 and older","inadequately","","","",""
"Some worries","2015","66 and older","general elemantary","304","0.437222685928673","0.399147333815852","0.475298038041493"
"Some worries","2015","66 and older","middle vocational","1211","0.474594683162774","0.455121359428361","0.494068006897188"
"Some worries","2015","66 and older","vocational + Abi","71","0.489624527774816","0.406521438007953","0.572727617541679"
"Some worries","2015","66 and older","higher vocational","161","0.47075941225537","0.418089254274598","0.523429570236143"
"Some worries","2015","66 and older","higher education","529","0.439482747131754","0.411164100448533","0.467801393814974"
"No worries","2015","16-34 y.","in school","164","0.4100660555913","0.358464358996104","0.461667752186495"
"No worries","2015","16-34 y.","inadequately","","","",""
"No worries","2015","16-34 y.","general elemantary","232","0.226560753028508","0.200190405392819","0.252931100664196"
"No worries","2015","16-34 y.","middle vocational","614","0.257297486451193","0.239543799186853","0.275051173715533"
"No worries","2015","16-34 y.","vocational + Abi","149","0.351006475961676","0.306611446130646","0.395401505792707"
"No worries","2015","16-34 y.","higher vocational","40","0.407860867032929","0.321012144231916","0.494709589833943"
"No worries","2015","16-34 y.","higher education","407","0.534993695814812","0.501639132302883","0.568348259326741"
"No worries","2015","35-65 y.","in school","","","",""
"No worries","2015","35-65 y.","inadequately","52","0.18670942115734","0.136993203975608","0.236425638339072"
"No worries","2015","35-65 y.","general elemantary","210","0.197328010588071","0.172975831257636","0.221680189918506"
"No worries","2015","35-65 y.","middle vocational","1169","0.172392354681796","0.163399437456145","0.181385271907446"
"No worries","2015","35-65 y.","vocational + Abi","382","0.297724359026214","0.273458152319298","0.32199056573313"
"No worries","2015","35-65 y.","higher vocational","259","0.24108329694863","0.215296867326832","0.266869726570428"
"No worries","2015","35-65 y.","higher education","1557","0.442915239525754","0.427156990408094","0.458673488643414"
"No worries","2015","66 and older","in school","","","",""
"No worries","2015","66 and older","inadequately","","","",""
"No worries","2015","66 and older","general elemantary","116","0.166516183215447","0.137920458805847","0.195111907625047"
"No worries","2015","66 and older","middle vocational","411","0.158066688024885","0.143840437862704","0.172292938187065"
"No worries","2015","66 and older","vocational + Abi","32","0.237604992879948","0.166849771549786","0.30836021421011"
"No worries","2015","66 and older","higher vocational","70","0.210229371566703","0.16723261177381","0.253226131359596"
"No worries","2015","66 and older","higher education","378","0.326497058348137","0.299741348832734","0.353252767863539"
"Big worries","2016","16-34 y.","in school","72","0.172871673772224","0.132011660103772","0.213731687440675"
"Big worries","2016","16-34 y.","inadequately","57","0.34254789130537","0.256923046392859","0.42817273621788"
"Big worries","2016","16-34 y.","general elemantary","411","0.40766393599186","0.376149474740605","0.439178397243115"
"Big worries","2016","16-34 y.","middle vocational","900","0.43017523855202","0.409315309567099","0.451035167536941"
"Big worries","2016","16-34 y.","vocational + Abi","176","0.358002335202084","0.315069458594345","0.400935211809824"
"Big worries","2016","16-34 y.","higher vocational","55","0.478263304961177","0.38616151067633","0.570365099246024"
"Big worries","2016","16-34 y.","higher education","221","0.248755522335215","0.221135101524388","0.276375943146041"
"Big worries","2016","35-65 y.","in school","","","",""
"Big worries","2016","35-65 y.","inadequately","129","0.538421824820321","0.475741835332319","0.601101814308324"
"Big worries","2016","35-65 y.","general elemantary","556","0.589359837774405","0.558807854903813","0.619911820644998"
"Big worries","2016","35-65 y.","middle vocational","3517","0.566041710397786","0.553904000990988","0.578179419804584"
"Big worries","2016","35-65 y.","vocational + Abi","547","0.369600627610659","0.344378874024475","0.394822381196843"
"Big worries","2016","35-65 y.","higher vocational","447","0.487932467494287","0.456411248320489","0.519453686668084"
"Big worries","2016","35-65 y.","higher education","1081","0.280936493277178","0.266553069980343","0.295319916574013"
"Big worries","2016","66 and older","in school","","","",""
"Big worries","2016","66 and older","inadequately","","","",""
"Big worries","2016","66 and older","general elemantary","342","0.562449347686018","0.523525866721088","0.601372828650948"
"Big worries","2016","66 and older","middle vocational","1358","0.555543973942257","0.535762647805911","0.575325300078602"
"Big worries","2016","66 and older","vocational + Abi","59","0.429362237052023","0.343945021004322","0.514779453099725"
"Big worries","2016","66 and older","higher vocational","167","0.490542802560033","0.436524311677194","0.544561293442873"
"Big worries","2016","66 and older","higher education","478","0.392232777424836","0.364538725224067","0.419926829625605"
"Some worries","2016","16-34 y.","in school","154","0.491059569262721","0.437040050884045","0.545079087641398"
"Some worries","2016","16-34 y.","inadequately","40","0.435247229890387","0.345792299902243","0.524702159878531"
"Some worries","2016","16-34 y.","general elemantary","341","0.385908109612258","0.354688081733394","0.417128137491121"
"Some worries","2016","16-34 y.","middle vocational","836","0.374907065190049","0.354510662846422","0.395303467533677"
"Some worries","2016","16-34 y.","vocational + Abi","210","0.404018902849304","0.360075122070958","0.447962683627651"
"Some worries","2016","16-34 y.","higher vocational","41","0.370563791326905","0.281517421127731","0.459610161526079"
"Some worries","2016","16-34 y.","higher education","469","0.474312301641974","0.442407989865792","0.506216613418156"
"Some worries","2016","35-65 y.","in school","","","",""
"Some worries","2016","35-65 y.","inadequately","81","0.337681002116102","0.278220047891165","0.397141956341039"
"Some worries","2016","35-65 y.","general elemantary","316","0.296589049683113","0.268222890187628","0.324955209178597"
"Some worries","2016","35-65 y.","middle vocational","2172","0.33338336403937","0.321838241148527","0.344928486930213"
"Some worries","2016","35-65 y.","vocational + Abi","607","0.470860279363992","0.444778798149557","0.496941760578427"
"Some worries","2016","35-65 y.","higher vocational","374","0.382241417478496","0.351597958002611","0.41288487695438"
"Some worries","2016","35-65 y.","higher education","1773","0.48264622728152","0.466654962031444","0.498637492531595"
"Some worries","2016","66 and older","in school","","","",""
"Some worries","2016","66 and older","inadequately","","","",""
"Some worries","2016","66 and older","general elemantary","234","0.367010432397591","0.329192892210245","0.404827972584937"
"Some worries","2016","66 and older","middle vocational","854","0.34628851533532","0.327347908686057","0.365229121984583"
"Some worries","2016","66 and older","vocational + Abi","47","0.385601046797531","0.301607180709425","0.469594912885638"
"Some worries","2016","66 and older","higher vocational","129","0.411216747631793","0.358047163546906","0.464386331716681"
"Some worries","2016","66 and older","higher education","514","0.43932885232567","0.411177783119783","0.467479921531557"
"No worries","2016","16-34 y.","in school","103","0.336068756965055","0.285026982422414","0.387110531507696"
"No worries","2016","16-34 y.","inadequately","","","",""
"No worries","2016","16-34 y.","general elemantary","182","0.206427954395882","0.180471098393258","0.232384810398506"
"No worries","2016","16-34 y.","middle vocational","428","0.194917696257931","0.178227354174312","0.21160803834155"
"No worries","2016","16-34 y.","vocational + Abi","93","0.237978761948611","0.199842952181977","0.276114571715246"
"No worries","2016","16-34 y.","higher vocational","","","",""
"No worries","2016","16-34 y.","higher education","251","0.276932176022812","0.248341165425885","0.305523186619738"
"No worries","2016","35-65 y.","in school","","","",""
"No worries","2016","35-65 y.","inadequately","33","0.123897173063577","0.0824730623616352","0.165321283765518"
"No worries","2016","35-65 y.","general elemantary","124","0.114051112542482","0.0943099593624248","0.13379226572254"
"No worries","2016","35-65 y.","middle vocational","716","0.100574925562844","0.0932091941368895","0.107940656988798"
"No worries","2016","35-65 y.","vocational + Abi","253","0.159539093025349","0.140405639736007","0.178672546314691"
"No worries","2016","35-65 y.","higher vocational","145","0.129826115027218","0.108630619167504","0.151021610886931"
"No worries","2016","35-65 y.","higher education","897","0.236417279441302","0.222820307146038","0.250014251736567"
"No worries","2016","66 and older","in school","","","",""
"No worries","2016","66 and older","inadequately","","","",""
"No worries","2016","66 and older","general elemantary","48","0.0705402199163909","0.0504497774512666","0.0906306623815152"
"No worries","2016","66 and older","middle vocational","212","0.0981675107224235","0.0863226867477307","0.110012334697116"
"No worries","2016","66 and older","vocational + Abi","","","",""
"No worries","2016","66 and older","higher vocational","33","0.0982404498081734","0.0660786245187237","0.130402275097623"
"No worries","2016","66 and older","higher education","202","0.168438370249494","0.147210146142893","0.189666594356096"
"Big worries","2017","16-34 y.","in school","63","0.107652428184159","0.0776148181184758","0.137690038249841"
"Big worries","2017","16-34 y.","inadequately","54","0.381770086192105","0.297934348255245","0.465605824128965"
"Big worries","2017","16-34 y.","general elemantary","349","0.337922661569258","0.308278328526257","0.367566994612259"
"Big worries","2017","16-34 y.","middle vocational","827","0.340604981136642","0.321900318332062","0.359309643941222"
"Big worries","2017","16-34 y.","vocational + Abi","142","0.2575024071649","0.220381151510516","0.294623662819283"
"Big worries","2017","16-34 y.","higher vocational","44","0.325274083649269","0.244116046819665","0.406432120478873"
"Big worries","2017","16-34 y.","higher education","180","0.157513526255653","0.13553177663761","0.179495275873696"
"Big worries","2017","35-65 y.","in school","","","",""
"Big worries","2017","35-65 y.","inadequately","129","0.50294586394706","0.444276895011465","0.561614832882654"
"Big worries","2017","35-65 y.","general elemantary","546","0.495922074577912","0.466821797548023","0.5250223516078"
"Big worries","2017","35-65 y.","middle vocational","3343","0.486207178840145","0.474530262755971","0.49788409492432"
"Big worries","2017","35-65 y.","vocational + Abi","498","0.297775860802189","0.274944626379381","0.320607095224998"
"Big worries","2017","35-65 y.","higher vocational","409","0.387660720428975","0.358426747529933","0.416894693328016"
"Big worries","2017","35-65 y.","higher education","927","0.214550680730471","0.202160708792671","0.226940652668272"
"Big worries","2017","66 and older","in school","","","",""
"Big worries","2017","66 and older","inadequately","","","",""
"Big worries","2017","66 and older","general elemantary","278","0.449565935526446","0.410218787856667","0.488913083196225"
"Big worries","2017","66 and older","middle vocational","1251","0.481073124608063","0.461718411515274","0.500427837700852"
"Big worries","2017","66 and older","vocational + Abi","49","0.334631030448872","0.256468528936754","0.412793531960989"
"Big worries","2017","66 and older","higher vocational","165","0.47336640696855","0.420832905293916","0.525899908643183"
"Big worries","2017","66 and older","higher education","408","0.30193025538172","0.276641121065149","0.327219389698291"
"Some worries","2017","16-34 y.","in school","174","0.522204905377156","0.473795722292016","0.570614088462296"
"Some worries","2017","16-34 y.","inadequately","46","0.319416174959787","0.23895756970077","0.399874780218804"
"Some worries","2017","16-34 y.","general elemantary","410","0.437315428558403","0.406226298693657","0.46840455842315"
"Some worries","2017","16-34 y.","middle vocational","1071","0.429272676338225","0.409736817414406","0.448808535262044"
"Some worries","2017","16-34 y.","vocational + Abi","241","0.438589817075854","0.39646346030864","0.480716173843068"
"Some worries","2017","16-34 y.","higher vocational","63","0.522660862944926","0.436130879902399","0.609190845987453"
"Some worries","2017","16-34 y.","higher education","469","0.442501123123511","0.412530135918701","0.47247211032832"
"Some worries","2017","35-65 y.","in school","","","",""
"Some worries","2017","35-65 y.","inadequately","98","0.32475296077441","0.269804707257968","0.379701214290852"
"Some worries","2017","35-65 y.","general elemantary","431","0.368641144233597","0.340562146312699","0.396720142154495"
"Some worries","2017","35-65 y.","middle vocational","2778","0.39342302324487","0.38201011550371","0.404835930986031"
"Some worries","2017","35-65 y.","vocational + Abi","723","0.48473391649238","0.45978140558762","0.50968642739714"
"Some worries","2017","35-65 y.","higher vocational","467","0.431255701285108","0.401539599709647","0.460971802860569"
"Some worries","2017","35-65 y.","higher education","2019","0.47476890585869","0.459697192050737","0.489840619666644"
"Some worries","2017","66 and older","in school","","","",""
"Some worries","2017","66 and older","inadequately","","","",""
"Some worries","2017","66 and older","general elemantary","266","0.432159964373171","0.392976829813655","0.471343098932686"
"Some worries","2017","66 and older","middle vocational","1025","0.396687025203813","0.377736404515754","0.415637645891872"
"Some worries","2017","66 and older","vocational + Abi","61","0.482432070318851","0.399659615123644","0.565204525514058"
"Some worries","2017","66 and older","higher vocational","149","0.426597122272998","0.374558924364238","0.478635320181758"
"Some worries","2017","66 and older","higher education","610","0.496319100749584","0.468777481271876","0.523860720227292"
"No worries","2017","16-34 y.","in school","172","0.370142666438685","0.323348457834138","0.416936875043232"
"No worries","2017","16-34 y.","inadequately","","","",""
"No worries","2017","16-34 y.","general elemantary","219","0.224761909872338","0.198600715231666","0.250923104513011"
"No worries","2017","16-34 y.","middle vocational","568","0.230122342525133","0.213509581945839","0.246735103104428"
"No worries","2017","16-34 y.","vocational + Abi","150","0.303907775759246","0.264860675841214","0.342954875677278"
"No worries","2017","16-34 y.","higher vocational","","","",""
"No worries","2017","16-34 y.","higher education","406","0.399985350620836","0.370423961990266","0.429546739251407"
"No worries","2017","35-65 y.","in school","","","",""
"No worries","2017","35-65 y.","inadequately","52","0.17230117527853","0.127988672622944","0.216613677934117"
"No worries","2017","35-65 y.","general elemantary","157","0.135436781188491","0.115520499814909","0.155353062562073"
"No worries","2017","35-65 y.","middle vocational","917","0.120369797914985","0.112767720433345","0.127971875396624"
"No worries","2017","35-65 y.","vocational + Abi","320","0.217490222705431","0.196892864254427","0.238087581156434"
"No worries","2017","35-65 y.","higher vocational","191","0.181083578285917","0.157977555077258","0.204189601494577"
"No worries","2017","35-65 y.","higher education","1271","0.310680413410838","0.296713078812156","0.324647748009521"
"No worries","2017","66 and older","in school","","","",""
"No worries","2017","66 and older","inadequately","","","",""
"No worries","2017","66 and older","general elemantary","70","0.118274100100383","0.0927308867633073","0.143817313437459"
"No worries","2017","66 and older","middle vocational","284","0.122239850188124","0.109550994945559","0.134928705430689"
"No worries","2017","66 and older","vocational + Abi","30","0.182936899232278","0.11889524685561","0.246978551608945"
"No worries","2017","66 and older","higher vocational","33","0.100036470758453","0.0684664411282185","0.131606500388687"
"No worries","2017","66 and older","higher education","248","0.201750643868695","0.179644754544826","0.223856533192564"
"Big worries","2018","16-34 y.","in school","39","0.148720616391583","0.111065614197958","0.186375618585209"
"Big worries","2018","16-34 y.","inadequately","58","0.353787425136606","0.277013480448235","0.430561369824978"
"Big worries","2018","16-34 y.","general elemantary","283","0.2784924222867","0.25022497002109","0.306759874552311"
"Big worries","2018","16-34 y.","middle vocational","565","0.252535536012403","0.234783576183389","0.270287495841417"
"Big worries","2018","16-34 y.","vocational + Abi","100","0.20636386903353","0.171032507868151","0.24169523019891"
"Big worries","2018","16-34 y.","higher vocational","32","0.267169024554061","0.189287900722363","0.345050148385759"
"Big worries","2018","16-34 y.","higher education","118","0.123167906563786","0.103337625951072","0.1429981871765"
"Big worries","2018","35-65 y.","in school","","","",""
"Big worries","2018","35-65 y.","inadequately","106","0.428159913507317","0.371112038760988","0.485207788253647"
"Big worries","2018","35-65 y.","general elemantary","475","0.432710220632676","0.403431452209213","0.461988989056139"
"Big worries","2018","35-65 y.","middle vocational","2758","0.430061589751421","0.418121052989104","0.442002126513738"
"Big worries","2018","35-65 y.","vocational + Abi","354","0.240861986131268","0.218860152011687","0.262863820250849"
"Big worries","2018","35-65 y.","higher vocational","316","0.331498547091465","0.301919535111488","0.361077559071442"
"Big worries","2018","35-65 y.","higher education","614","0.146902127859958","0.135901203609506","0.157903052110411"
"Big worries","2018","66 and older","in school","","","",""
"Big worries","2018","66 and older","inadequately","","","",""
"Big worries","2018","66 and older","general elemantary","214","0.364552419248449","0.326040751739421","0.403064086757477"
"Big worries","2018","66 and older","middle vocational","1023","0.394770009079091","0.37584630779511","0.413693710363072"
"Big worries","2018","66 and older","vocational + Abi","48","0.270309115834847","0.200392234484959","0.340225997184735"
"Big worries","2018","66 and older","higher vocational","127","0.372625526897987","0.32211562990638","0.423135423889594"
"Big worries","2018","66 and older","higher education","337","0.246172761261294","0.222692401857256","0.269653120665331"
"Some worries","2018","16-34 y.","in school","137","0.368577045572239","0.317523564909671","0.419630526234807"
"Some worries","2018","16-34 y.","inadequately","49","0.289126585721921","0.216332665746549","0.361920505697292"
"Some worries","2018","16-34 y.","general elemantary","413","0.470054857978837","0.438581052366799","0.501528663590875"
"Some worries","2018","16-34 y.","middle vocational","1001","0.428686996344134","0.40846625884836","0.448907733839908"
"Some worries","2018","16-34 y.","vocational + Abi","215","0.417401080468102","0.374348970126313","0.460453190809892"
"Some worries","2018","16-34 y.","higher vocational","58","0.487845735533706","0.399866759797754","0.575824711269658"
"Some worries","2018","16-34 y.","higher education","443","0.408121927874839","0.378464536307281","0.437779319442397"
"Some worries","2018","35-65 y.","in school","","","",""
"Some worries","2018","35-65 y.","inadequately","125","0.407722733357944","0.35106696093995","0.464378505775938"
"Some worries","2018","35-65 y.","general elemantary","423","0.394929862387833","0.366042053976028","0.423817670799638"
"Some worries","2018","35-65 y.","middle vocational","2768","0.410658527955009","0.398793507711728","0.42252354819829"
"Some worries","2018","35-65 y.","vocational + Abi","662","0.468428955420464","0.442753573686629","0.494104337154299"
"Some worries","2018","35-65 y.","higher vocational","422","0.422111321575278","0.391078071272228","0.453144571878329"
"Some worries","2018","35-65 y.","higher education","1777","0.439556604539469","0.424132889800296","0.454980319278641"
"Some worries","2018","66 and older","in school","","","",""
"Some worries","2018","66 and older","inadequately","","","",""
"Some worries","2018","66 and older","general elemantary","289","0.474361571885904","0.434406605509095","0.514316538262712"
"Some worries","2018","66 and older","middle vocational","1160","0.451245604613165","0.431980592510294","0.470510616716035"
"Some worries","2018","66 and older","vocational + Abi","69","0.450864370487789","0.372531324999753","0.529197415975826"
"Some worries","2018","66 and older","higher vocational","177","0.466558678353371","0.414442420712637","0.518674935994105"
"Some worries","2018","66 and older","higher education","606","0.460982139395576","0.433811963115822","0.48815231567533"
"No worries","2018","16-34 y.","in school","167","0.482702338036178","0.429819958354844","0.535584717717511"
"No worries","2018","16-34 y.","inadequately","42","0.357085989141473","0.280152078781148","0.434019899501798"
"No worries","2018","16-34 y.","general elemantary","270","0.251452719734462","0.224093902710524","0.278811536758401"
"No worries","2018","16-34 y.","middle vocational","735","0.318777467643463","0.299736978895973","0.337817956390952"
"No worries","2018","16-34 y.","vocational + Abi","189","0.376235050498367","0.333941618082971","0.418528482913763"
"No worries","2018","16-34 y.","higher vocational","34","0.244985239912233","0.169287148606789","0.320683331217677"
"No worries","2018","16-34 y.","higher education","494","0.468710165561375","0.438598151764055","0.498822179358695"
"No worries","2018","35-65 y.","in school","","","",""
"No worries","2018","35-65 y.","inadequately","58","0.164117353134739","0.12141526856408","0.206819437705398"
"No worries","2018","35-65 y.","general elemantary","202","0.172359916979491","0.150040099216139","0.194679734742844"
"No worries","2018","35-65 y.","middle vocational","1078","0.15927988229357","0.150454150170643","0.168105614416497"
"No worries","2018","35-65 y.","vocational + Abi","435","0.290709058448268","0.267344591683604","0.314073525212932"
"No worries","2018","35-65 y.","higher vocational","235","0.246390131333257","0.219314623324209","0.273465639342306"
"No worries","2018","35-65 y.","higher education","1587","0.413541267600573","0.398237658725056","0.42884487647609"
"No worries","2018","66 and older","in school","","","",""
"No worries","2018","66 and older","inadequately","","","",""
"No worries","2018","66 and older","general elemantary","97","0.161086008865647","0.131671602007362","0.190500415723932"
"No worries","2018","66 and older","middle vocational","380","0.153984386307745","0.140011011112877","0.167957761502612"
"No worries","2018","66 and older","vocational + Abi","38","0.278826513677363","0.208232292376611","0.349420734978116"
"No worries","2018","66 and older","higher vocational","48","0.160815794748642","0.12243890623115","0.199192683266134"
"No worries","2018","66 and older","higher education","350","0.29284509934313","0.268040907216029","0.317649291470231"
"Big worries","2019","16-34 y.","in school","31","0.106028207459178","0.0726077870746809","0.139448627843675"
"Big worries","2019","16-34 y.","inadequately","40","0.400878640822009","0.305771776065427","0.49598550557859"
"Big worries","2019","16-34 y.","general elemantary","262","0.322278385631762","0.290484009849243","0.354072761414281"
"Big worries","2019","16-34 y.","middle vocational","499","0.251604055398712","0.232874464486015","0.270333646311408"
"Big worries","2019","16-34 y.","vocational + Abi","89","0.184518631787356","0.149070258574536","0.219967005000177"
"Big worries","2019","16-34 y.","higher vocational","31","0.245066761184313","0.172510033798343","0.317623488570284"
"Big worries","2019","16-34 y.","higher education","88","0.0878643599989694","0.0703443757188414","0.105384344279097"
"Big worries","2019","35-65 y.","in school","","","",""
"Big worries","2019","35-65 y.","inadequately","97","0.406891653597433","0.345252085588854","0.468531221606011"
"Big worries","2019","35-65 y.","general elemantary","408","0.424995111341646","0.394583263730048","0.455406958953245"
"Big worries","2019","35-65 y.","middle vocational","2492","0.400275211098477","0.388307035499998","0.412243386696955"
"Big worries","2019","35-65 y.","vocational + Abi","341","0.219803708344885","0.199073843906408","0.240533572783363"
"Big worries","2019","35-65 y.","higher vocational","339","0.274792073620744","0.248912426658834","0.300671720582655"
"Big worries","2019","35-65 y.","higher education","652","0.14998059377492","0.139589924476228","0.160371263073613"
"Big worries","2019","66 and older","in school","","","",""
"Big worries","2019","66 and older","inadequately","","","",""
"Big worries","2019","66 and older","general elemantary","201","0.35170913425636","0.311838874360166","0.391579394152553"
"Big worries","2019","66 and older","middle vocational","939","0.34634604670856","0.327982714821985","0.364709378595135"
"Big worries","2019","66 and older","vocational + Abi","47","0.229819253872151","0.165818722337657","0.293819785406646"
"Big worries","2019","66 and older","higher vocational","118","0.340097494539395","0.293019831590588","0.387175157488201"
"Big worries","2019","66 and older","higher education","351","0.240061062426149","0.218152096813668","0.26197002803863"
"Some worries","2019","16-34 y.","in school","134","0.408863162961497","0.355496223799201","0.462230102123792"
"Some worries","2019","16-34 y.","inadequately","39","0.412269483484562","0.31674213569086","0.507796831278265"
"Some worries","2019","16-34 y.","general elemantary","352","0.413480931499469","0.379978382124851","0.446983480874086"
"Some worries","2019","16-34 y.","middle vocational","876","0.437345027009849","0.415934027689366","0.458756026330331"
"Some worries","2019","16-34 y.","vocational + Abi","195","0.390773417150249","0.346185097695889","0.435361736604608"
"Some worries","2019","16-34 y.","higher vocational","56","0.464543786639975","0.380412696607617","0.548674876672333"
"Some worries","2019","16-34 y.","higher education","411","0.439551919256158","0.40883551264353","0.470268325868785"
"Some worries","2019","35-65 y.","in school","","","",""
"Some worries","2019","35-65 y.","inadequately","100","0.430955726130779","0.368819834544161","0.493091617717397"
"Some worries","2019","35-65 y.","general elemantary","428","0.423016638198355","0.392623507368503","0.453409769028206"
"Some worries","2019","35-65 y.","middle vocational","2689","0.413566763826804","0.401537066300173","0.425596461353435"
"Some worries","2019","35-65 y.","vocational + Abi","702","0.478226664148187","0.453221204164289","0.503232124132085"
