"plj0046","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2014","1-pers.-HH","1452","0.395018572607831","0.379128864016845","0.410908281198816","2"
"Some worries","2014","Couple + C. LE and GT 16","928","0.397079164105944","0.376734770036746","0.417423558175141","2"
"Some worries","2014","Single parent ","964","0.409773412322725","0.390227876604101","0.42931894804135","2"
"Some worries","2014","Couple + C. GT 16 ","1273","0.424311936206611","0.406783232033645","0.441840640379577","2"
"Some worries","2014","Couple + C. LE 16 ","2809","0.392259130316373","0.380683187950798","0.403835072681947","2"
"Big worries","2015","1-pers.-HH","1074","0.316191548479674","0.300749186991174","0.331633909968174","1"
"Big worries","2015","Couple + C. GT 16 ","881","0.327973212125377","0.310821196038589","0.345125228212164","1"
"Big worries","2015","Couple + C. LE 16 ","1790","0.278554621670442","0.267257619535672","0.289851623805213","1"
"Big worries","2015","Couple + C. LE and GT 16","657","0.306653918956954","0.287076489923661","0.326231347990248","1"
"Big worries","2015","Single parent ","834","0.356998773178966","0.337452253036205","0.376545293321726","1"
"Big worries","2015","(Married) couple without C. ","2467","0.347937337333225","0.337125728468611","0.358748946197839","1"
"No worries","2015","1-pers.-HH","974","0.275594141600275","0.260755391483183","0.290432891717367","3"
"No worries","2015","Single parent ","552","0.23472718027267","0.217436183728479","0.252018176816861","3"
"No worries","2015","(Married) couple without C. ","1716","0.226253282307224","0.216756160779922","0.235750403834527","3"
"No worries","2015","Couple + C. GT 16 ","769","0.26266588133368","0.246587708471497","0.278744054195864","3"
"No worries","2015","Couple + C. LE and GT 16","589","0.26950091755918","0.250662417206652","0.288339417911709","3"
"No worries","2015","Couple + C. LE 16 ","1707","0.301578487849842","0.290012964700236","0.313144010999447","3"
"Some worries","2015","(Married) couple without C. ","3273","0.425809380359551","0.414585816027207","0.437032944691895","2"
"Some worries","2015","1-pers.-HH","1435","0.408214309920051","0.391891395793325","0.424537224046777","2"
"Some worries","2015","Couple + C. LE and GT 16","885","0.423845163483865","0.402863999022886","0.444826327944844","2"
"Some worries","2015","Single parent ","922","0.408274046548365","0.388221645382751","0.428326447713978","2"
"Some worries","2015","Couple + C. GT 16 ","1228","0.409360906540943","0.391396330455769","0.427325482626117","2"
"Some worries","2015","Couple + C. LE 16 ","2552","0.419866890479716","0.407429595369672","0.43230418558976","2"
"Big worries","2016","1-pers.-HH","1617","0.457557328072606","0.440995514641147","0.474119141504065","1"
"Big worries","2016","Couple + C. GT 16 ","1257","0.474995622518716","0.456283790484076","0.493707454553356","1"
"Big worries","2016","Couple + C. LE 16 ","2409","0.410474562441617","0.397784045046005","0.423165079837229","1"
"Big worries","2016","Couple + C. LE and GT 16","750","0.366190991268971","0.345457294299944","0.386924688237998","1"
"Big worries","2016","Single parent ","957","0.454795180288526","0.433663188497901","0.475927172079152","1"
"Big worries","2016","(Married) couple without C. ","3550","0.485253168802468","0.47381728161688","0.496689055988056","1"
"No worries","2016","1-pers.-HH","577","0.161628678820831","0.149391378301198","0.173865979340465","3"
"No worries","2016","Single parent ","369","0.166917054732453","0.151091930004939","0.182742179459968","3"
"No worries","2016","(Married) couple without C. ","964","0.132600333214323","0.124840171624224","0.140360494804421","3"
"No worries","2016","Couple + C. GT 16 ","422","0.135955788858696","0.12311307285259","0.148798504864802","3"
"No worries","2016","Couple + C. LE and GT 16","461","0.210304778059671","0.192766052192052","0.227843503927291","3"
"No worries","2016","Couple + C. LE 16 ","1006","0.178891692032597","0.169004334497486","0.188779049567709","3"
"Some worries","2016","(Married) couple without C. ","2823","0.38214649798321","0.371027989550074","0.393265006416345","2"
"Some worries","2016","1-pers.-HH","1282","0.380813993106563","0.364671328529426","0.396956657683699","2"
"Some worries","2016","Couple + C. LE and GT 16","863","0.423504230671357","0.402238972784512","0.444769488558203","2"
"Some worries","2016","Single parent ","807","0.37828776497902","0.357707141946887","0.398868388011153","2"
"Some worries","2016","Couple + C. GT 16 ","1057","0.389048588622588","0.370780407754896","0.40731676949028","2"
"Some worries","2016","Couple + C. LE 16 ","2357","0.410633745525785","0.397942481449612","0.423325009601959","2"
"Big worries","2017","1-pers.-HH","1458","0.361118266668106","0.346087750292249","0.376148783043963","1"
"Big worries","2017","Couple + C. GT 16 ","1117","0.363690066814959","0.347133332186533","0.380246801443386","1"
"Big worries","2017","Couple + C. LE 16 ","2054","0.347401615722346","0.335283836293255","0.359519395151436","1"
"Big worries","2017","Couple + C. LE and GT 16","705","0.320871658256775","0.301470739078957","0.340272577434593","1"
"Big worries","2017","Single parent ","816","0.378063853991534","0.357888325601275","0.398239382381794","1"
"Big worries","2017","(Married) couple without C. ","3410","0.41083881815935","0.400210899837273","0.421466736481426","1"
"No worries","2017","1-pers.-HH","833","0.209341761148986","0.196610797617956","0.222072724680016","3"
"No worries","2017","Single parent ","462","0.20013902724916","0.183491774025353","0.216786280472968","3"
"No worries","2017","(Married) couple without C. ","1344","0.164922313794252","0.15690555975414","0.172939067834363","3"
"No worries","2017","Couple + C. GT 16 ","692","0.200481575904969","0.186702309763402","0.214260842046535","3"
"No worries","2017","Couple + C. LE 16 ","1278","0.225684092658559","0.215045266948284","0.236322918368834","3"
"No worries","2017","Couple + C. LE and GT 16","545","0.218537357663039","0.201362321737151","0.235712393588928","3"
"Some worries","2017","(Married) couple without C. ","3478","0.424238868046399","0.413562542461189","0.434915193631608","2"
"Some worries","2017","1-pers.-HH","1632","0.429539972182908","0.414049903669261","0.445030040696554","2"
"Some worries","2017","Couple + C. GT 16 ","1434","0.435828357280072","0.418762111909509","0.452894602650635","2"
"Some worries","2017","Couple + C. LE 16 ","2599","0.426914291619095","0.414326073340227","0.439502509897964","2"
"Some worries","2017","Couple + C. LE and GT 16","974","0.460590984080185","0.439875384088085","0.481306584072286","2"
"Some worries","2017","Single parent ","941","0.421797118759305","0.401249506111903","0.442344731406708","2"
"Big worries","2018","1-pers.-HH","1269","0.30484265170149","0.290780975867984","0.318904327534996","1"
"Big worries","2018","Couple + C. GT 16 ","825","0.288928059336675","0.272721997792838","0.305134120880512","1"
"Big worries","2018","Single parent ","699","0.30815874631734","0.288890782871077","0.327426709763603","1"
"Big worries","2018","(Married) couple without C. ","2731","0.345332133494998","0.33491168528822","0.355752581701776","1"
"Big worries","2018","Couple + C. LE 16 ","1490","0.269029669134135","0.257254165108499","0.280805173159771","1"
"Big worries","2018","Couple + C. LE and GT 16","556","0.26322873392795","0.244742313245878","0.281715154610023","1"
"No worries","2018","1-pers.-HH","1155","0.280613278883818","0.266888891268272","0.294337666499363","3"
"No worries","2018","Single parent ","616","0.286674046925095","0.267803541244054","0.305544552606137","3"
"No worries","2018","(Married) couple without C. ","1699","0.214459813340835","0.205464536025718","0.223455090655952","3"
"No worries","2018","Couple + C. LE and GT 16","705","0.304731783470164","0.285409657498665","0.324053909441663","3"
"No worries","2018","Couple + C. GT 16 ","817","0.245106945169556","0.229727297854013","0.260486592485099","3"
"No worries","2018","Couple + C. LE 16 ","1522","0.294676265006093","0.282570384879811","0.306782145132375","3"
"Some worries","2018","(Married) couple without C. ","3568","0.440208053164167","0.429328784396032","0.451087321932302","2"
"Some worries","2018","1-pers.-HH","1693","0.414544069414692","0.399495676728287","0.429592462101097","2"
"Some worries","2018","Couple + C. GT 16 ","1363","0.46596499549377","0.448129410373588","0.483800580613952","2"
"Some worries","2018","Couple + C. LE 16 ","2436","0.436294065859772","0.423125287205549","0.449462844513995","2"
"Some worries","2018","Couple + C. LE and GT 16","919","0.432039482601886","0.411245358290357","0.452833606913415","2"
"Some worries","2018","Single parent ","891","0.405167206757565","0.384681076381955","0.425653337133175","2"
"Big worries","2019","1-pers.-HH","1162","0.276330525076579","0.262871967619104","0.289789082534054","1"
"Big worries","2019","Single parent ","623","0.280257162888212","0.260801044240013","0.29971328153641","1"
"Big worries","2019","Couple + C. GT 16 ","770","0.278592124190115","0.262425561058089","0.29475868732214","1"
"Big worries","2019","(Married) couple without C. ","2676","0.326036692899635","0.316084856847392","0.335988528951877","1"
"Big worries","2019","Couple + C. LE 16 ","1291","0.244951105373721","0.233228340364953","0.256673870382488","1"
"Big worries","2019","Couple + C. LE and GT 16","508","0.239371109207737","0.221409686789491","0.257332531625983","1"
"No worries","2019","1-pers.-HH","1248","0.280751854758637","0.267227559389632","0.294276150127641","3"
"No worries","2019","Single parent ","564","0.292523025815339","0.272815806348735","0.312230245281943","3"
"No worries","2019","(Married) couple without C. ","2177","0.246453757184034","0.237304738323859","0.25560277604421","3"
"No worries","2019","Couple + C. LE and GT 16","725","0.320710176746407","0.301062899355505","0.340357454137308","3"
"No worries","2019","Couple + C. GT 16 ","877","0.267945377672137","0.251974171212379","0.283916584131895","3"
"No worries","2019","Couple + C. LE 16 ","1653","0.321097740856796","0.308370769361787","0.333824712351805","3"
"Some worries","2019","(Married) couple without C. ","3670","0.427509549916331","0.417006658384454","0.438012441448208","2"
"Some worries","2019","1-pers.-HH","1831","0.442917620164784","0.427967828353721","0.457867411975848","2"
"Some worries","2019","Couple + C. GT 16 ","1307","0.453462498137748","0.435510056756381","0.471414939519116","2"
"Some worries","2019","Couple + C. LE 16 ","2226","0.433951153769484","0.420441314008486","0.447460993530481","2"
"Some worries","2019","Couple + C. LE and GT 16","935","0.439918714045857","0.419024299755377","0.460813128336336","2"
"Some worries","2019","Single parent ","860","0.427219811296449","0.405790468323088","0.448649154269811","2"
