"plj0046","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2003","16-34 y.","(3b) higher tertiary education","170","0.451509209249372","0.397898436081087","0.505119982417657"
"No worries","2003","35-65 y.","(0) in school","","","",""
"No worries","2003","35-65 y.","(1a) inadequately completed","49","0.287813274560712","0.217661211529301","0.357965337592122"
"No worries","2003","35-65 y.","(1b) general elementary school","193","0.204530985270165","0.177986306743435","0.231075663796895"
"No worries","2003","35-65 y.","(1c) basic vocational qualification","727","0.180459393483556","0.168325904872185","0.192592882094926"
"No worries","2003","35-65 y.","(2b) intermediate general qualification","24","","",""
"No worries","2003","35-65 y.","(2a) intermediate vocational","734","0.211426734463662","0.197626526436571","0.225226942490752"
"No worries","2003","35-65 y.","(2c_gen) general maturity certificate","65","0.506643985396716","0.418999470067284","0.594288500726148"
"No worries","2003","35-65 y.","(2c_voc) vocational maturity certificate","322","0.364081979017682","0.332380712490686","0.395783245544677"
"No worries","2003","35-65 y.","(3a) lower tertiary education","447","0.353736690006185","0.327027306206513","0.380446073805857"
"No worries","2003","35-65 y.","(3b) higher tertiary education","910","0.457783577350712","0.435816561728621","0.479750592972804"
"No worries","2003","66 and older","(0) in school","","","",""
"No worries","2003","66 and older","(1a) inadequately completed","26","","",""
"No worries","2003","66 and older","(1b) general elementary school","157","0.186160022929176","0.158303289978444","0.214016755879908"
"No worries","2003","66 and older","(1c) basic vocational qualification","315","0.186649751694682","0.168073535846038","0.205225967543327"
"No worries","2003","66 and older","(2b) intermediate general qualification","5","","",""
"No worries","2003","66 and older","(2a) intermediate vocational","75","0.171184050466176","0.133943806717616","0.208424294214735"
"No worries","2003","66 and older","(2c_gen) general maturity certificate","1","","",""
"No worries","2003","66 and older","(2c_voc) vocational maturity certificate","27","","",""
"No worries","2003","66 and older","(3a) lower tertiary education","60","0.248051840396185","0.194729034074795","0.301374646717576"
"No worries","2003","66 and older","(3b) higher tertiary education","103","0.287996386646156","0.238536311319238","0.337456461973074"
"Big worries","2004","16-34 y.","(0) in school","120","0.210763009713924","0.179065842937089","0.24246017649076"
"Big worries","2004","16-34 y.","(1a) inadequately completed","17","","",""
"Big worries","2004","16-34 y.","(1b) general elementary school","132","0.299418320148615","0.256864685705959","0.341971954591271"
"Big worries","2004","16-34 y.","(1c) basic vocational qualification","260","0.349102696041033","0.313300689069379","0.384904703012686"
"Big worries","2004","16-34 y.","(2b) intermediate general qualification","163","0.370458950791801","0.326983810397736","0.413934091185867"
"Big worries","2004","16-34 y.","(2a) intermediate vocational","438","0.331209205583854","0.305232331421939","0.357186079745769"
"Big worries","2004","16-34 y.","(2c_gen) general maturity certificate","112","0.16848253196909","0.140892543885638","0.196072520052543"
"Big worries","2004","16-34 y.","(2c_voc) vocational maturity certificate","118","0.187843198828289","0.154746179738667","0.220940217917912"
"Big worries","2004","16-34 y.","(3a) lower tertiary education","45","0.356444577472942","0.292719964394245","0.420169190551639"
"Big worries","2004","16-34 y.","(3b) higher tertiary education","37","0.122195219664716","0.086533550646829","0.157856888682603"
"Big worries","2004","35-65 y.","(0) in school","","","",""
"Big worries","2004","35-65 y.","(1a) inadequately completed","46","0.395845351485154","0.317845019217716","0.473845683752593"
"Big worries","2004","35-65 y.","(1b) general elementary school","254","0.355927374302748","0.322913953575398","0.388940795030097"
"Big worries","2004","35-65 y.","(1c) basic vocational qualification","1396","0.399340203314549","0.383434095567102","0.415246311061996"
"Big worries","2004","35-65 y.","(2b) intermediate general qualification","38","0.495297852636843","0.396810312031737","0.593785393241949"
"Big worries","2004","35-65 y.","(2a) intermediate vocational","1243","0.387328436744806","0.37078295078375","0.403873922705861"
"Big worries","2004","35-65 y.","(2c_gen) general maturity certificate","28","","",""
"Big worries","2004","35-65 y.","(2c_voc) vocational maturity certificate","200","0.243664757994707","0.215252756877367","0.272076759112047"
"Big worries","2004","35-65 y.","(3a) lower tertiary education","290","0.250690166652687","0.22625955692092","0.275120776384454"
"Big worries","2004","35-65 y.","(3b) higher tertiary education","291","0.164447797059016","0.147862951640701","0.18103264247733"
"Big worries","2004","66 and older","(0) in school","","","",""
"Big worries","2004","66 and older","(1a) inadequately completed","12","","",""
"Big worries","2004","66 and older","(1b) general elementary school","245","0.333006795088951","0.298724725420105","0.367288864757797"
"Big worries","2004","66 and older","(1c) basic vocational qualification","676","0.387426100865431","0.364516271012127","0.410335930718735"
"Big worries","2004","66 and older","(2b) intermediate general qualification","12","","",""
"Big worries","2004","66 and older","(2a) intermediate vocational","149","0.374385696280481","0.327482828698757","0.421288563862205"
"Big worries","2004","66 and older","(2c_gen) general maturity certificate","4","","",""
"Big worries","2004","66 and older","(2c_voc) vocational maturity certificate","58","0.475103758307778","0.394100474034026","0.55610704258153"
"Big worries","2004","66 and older","(3a) lower tertiary education","105","0.387975904879969","0.330899617898536","0.445052191861402"
"Big worries","2004","66 and older","(3b) higher tertiary education","109","0.367196090714795","0.316404286173102","0.417987895256489"
"Some worries","2004","16-34 y.","(0) in school","274","0.430350338286747","0.391870385593929","0.468830290979564"
"Some worries","2004","16-34 y.","(1a) inadequately completed","10","","",""
"Some worries","2004","16-34 y.","(1b) general elementary school","181","0.413786508699752","0.36802670492805","0.459546312471455"
"Some worries","2004","16-34 y.","(1c) basic vocational qualification","310","0.50298737640303","0.465435055147166","0.540539697658894"
"Some worries","2004","16-34 y.","(2b) intermediate general qualification","181","0.394880791570065","0.350874740948303","0.438886842191827"
"Some worries","2004","16-34 y.","(2a) intermediate vocational","567","0.468699750951085","0.441156961711632","0.496242540190538"
"Some worries","2004","16-34 y.","(2c_gen) general maturity certificate","304","0.398500174907852","0.362411544962073","0.434588804853631"
"Some worries","2004","16-34 y.","(2c_voc) vocational maturity certificate","247","0.442329760972125","0.400244210262779","0.484415311681471"
"Some worries","2004","16-34 y.","(3a) lower tertiary education","102","0.363810925375944","0.299800723646951","0.427821127104937"
"Some worries","2004","16-34 y.","(3b) higher tertiary education","132","0.359179260026445","0.306939702331646","0.411418817721244"
"Some worries","2004","35-65 y.","(0) in school","","","",""
"Some worries","2004","35-65 y.","(1a) inadequately completed","62","0.381746539365459","0.304259253403738","0.459233825327181"
"Some worries","2004","35-65 y.","(1b) general elementary school","399","0.445352036673785","0.411082925272585","0.479621148074984"
"Some worries","2004","35-65 y.","(1c) basic vocational qualification","1680","0.436271721963198","0.42016557852041","0.452377865405985"
"Some worries","2004","35-65 y.","(2b) intermediate general qualification","41","0.349869578521719","0.2559223811372","0.443816775906238"
"Some worries","2004","35-65 y.","(2a) intermediate vocational","1501","0.441655018591418","0.424788755611322","0.458521281571515"
"Some worries","2004","35-65 y.","(2c_gen) general maturity certificate","49","0.403912637701561","0.317548005770805","0.490277269632317"
"Some worries","2004","35-65 y.","(2c_voc) vocational maturity certificate","420","0.478056793764875","0.444997036077114","0.511116551452637"
"Some worries","2004","35-65 y.","(3a) lower tertiary education","573","0.443612297099868","0.415607947528107","0.471616646671629"
"Some worries","2004","35-65 y.","(3b) higher tertiary education","869","0.436112795496529","0.413925409541776","0.458300181451282"
"Some worries","2004","66 and older","(0) in school","","","",""
"Some worries","2004","66 and older","(1a) inadequately completed","28","","",""
"Some worries","2004","66 and older","(1b) general elementary school","337","0.48240850774374","0.446060482211581","0.518756533275898"
"Some worries","2004","66 and older","(1c) basic vocational qualification","803","0.466795297043399","0.443333655056006","0.490256939030793"
"Some worries","2004","66 and older","(2b) intermediate general qualification","18","","",""
"Some worries","2004","66 and older","(2a) intermediate vocational","202","0.492249391167057","0.443798222461853","0.540700559872262"
"Some worries","2004","66 and older","(2c_gen) general maturity certificate","7","","",""
"Some worries","2004","66 and older","(2c_voc) vocational maturity certificate","72","0.417089946623024","0.337108860603921","0.497071032642126"
"Some worries","2004","66 and older","(3a) lower tertiary education","124","0.430018872641244","0.372030212870245","0.488007532412243"
"Some worries","2004","66 and older","(3b) higher tertiary education","150","0.429010626204105","0.376860173912425","0.481161078495785"
"No worries","2004","16-34 y.","(0) in school","242","0.358886651999329","0.321607536829868","0.39616576716879"
"No worries","2004","16-34 y.","(1a) inadequately completed","15","","",""
"No worries","2004","16-34 y.","(1b) general elementary school","132","0.286795171151633","0.244774678444955","0.328815663858311"
"No worries","2004","16-34 y.","(1c) basic vocational qualification","111","0.147909927555937","0.121246501645829","0.174573353466045"
"No worries","2004","16-34 y.","(2b) intermediate general qualification","130","0.234660257638134","0.196509266538996","0.272811248737271"
"No worries","2004","16-34 y.","(2a) intermediate vocational","256","0.200091043465061","0.178009742759651","0.222172344170471"
"No worries","2004","16-34 y.","(2c_gen) general maturity certificate","291","0.433017293123058","0.396493496902046","0.469541089344069"
"No worries","2004","16-34 y.","(2c_voc) vocational maturity certificate","170","0.369827040199586","0.328919778144781","0.410734302254391"
"No worries","2004","16-34 y.","(3a) lower tertiary education","70","0.279744497151114","0.220021403953412","0.339467590348817"
"No worries","2004","16-34 y.","(3b) higher tertiary education","155","0.518625520308839","0.464219863358163","0.573031177259515"
"No worries","2004","35-65 y.","(0) in school","","","",""
"No worries","2004","35-65 y.","(1a) inadequately completed","43","0.222408109149386","0.156077988423325","0.288738229875447"
"No worries","2004","35-65 y.","(1b) general elementary school","155","0.198720589023468","0.171206455830134","0.226234722216802"
"No worries","2004","35-65 y.","(1c) basic vocational qualification","566","0.164388074722253","0.152351148752611","0.176425000691896"
"No worries","2004","35-65 y.","(2b) intermediate general qualification","20","","",""
"No worries","2004","35-65 y.","(2a) intermediate vocational","586","0.171016544663776","0.158228092906195","0.183804996421357"
"No worries","2004","35-65 y.","(2c_gen) general maturity certificate","47","0.384490719236301","0.298866330927972","0.47011510754463"
"No worries","2004","35-65 y.","(2c_voc) vocational maturity certificate","257","0.278278448240417","0.248618327274879","0.307938569205956"
"No worries","2004","35-65 y.","(3a) lower tertiary education","346","0.305697536247445","0.279728534054206","0.331666538440684"
"No worries","2004","35-65 y.","(3b) higher tertiary education","759","0.399439407444455","0.377525769916929","0.421353044971981"
"No worries","2004","66 and older","(0) in school","","","",""
"No worries","2004","66 and older","(1a) inadequately completed","26","","",""
"No worries","2004","66 and older","(1b) general elementary school","144","0.184584697167309","0.156364044334301","0.212805350000318"
"No worries","2004","66 and older","(1c) basic vocational qualification","258","0.14577860209117","0.129183485974222","0.162373718208118"
"No worries","2004","66 and older","(2b) intermediate general qualification","7","","",""
"No worries","2004","66 and older","(2a) intermediate vocational","58","0.133364912552462","0.100417192788271","0.166312632316652"
"No worries","2004","66 and older","(2c_gen) general maturity certificate","3","","",""
"No worries","2004","66 and older","(2c_voc) vocational maturity certificate","16","","",""
"No worries","2004","66 and older","(3a) lower tertiary education","51","0.182005222478787","0.136810651744613","0.227199793212961"
"No worries","2004","66 and older","(3b) higher tertiary education","87","0.203793283081099","0.161349127964781","0.246237438197417"
"Big worries","2005","16-34 y.","(0) in school","125","0.229214086596025","0.196876077473254","0.261552095718795"
"Big worries","2005","16-34 y.","(1a) inadequately completed","17","","",""
"Big worries","2005","16-34 y.","(1b) general elementary school","150","0.392171397419552","0.345027225994811","0.439315568844293"
"Big worries","2005","16-34 y.","(1c) basic vocational qualification","292","0.45909327398076","0.419515524000449","0.498671023961071"
"Big worries","2005","16-34 y.","(2b) intermediate general qualification","162","0.381562569184098","0.336276177113193","0.426848961255003"
"Big worries","2005","16-34 y.","(2a) intermediate vocational","469","0.395520912680215","0.367223824514461","0.42381800084597"
"Big worries","2005","16-34 y.","(2c_gen) general maturity certificate","123","0.189811297210517","0.15980238234002","0.219820212081014"
"Big worries","2005","16-34 y.","(2c_voc) vocational maturity certificate","127","0.20098676085759","0.16596606173512","0.236007459980059"
"Big worries","2005","16-34 y.","(3a) lower tertiary education","38","0.178987444613277","0.125592310820598","0.232382578405955"
"Big worries","2005","16-34 y.","(3b) higher tertiary education","44","0.13756118809088","0.0999983035623858","0.175124072619375"
"Big worries","2005","35-65 y.","(0) in school","","","",""
"Big worries","2005","35-65 y.","(1a) inadequately completed","53","0.396632746766181","0.316171071519194","0.477094422013167"
"Big worries","2005","35-65 y.","(1b) general elementary school","285","0.43169537620171","0.395764653362306","0.467626099041113"
"Big worries","2005","35-65 y.","(1c) basic vocational qualification","1614","0.494235891906352","0.477338261725847","0.511133522086856"
"Big worries","2005","35-65 y.","(2b) intermediate general qualification","44","0.513844249010412","0.415883622288984","0.611804875731841"
"Big worries","2005","35-65 y.","(2a) intermediate vocational","1432","0.464947788083834","0.44777361795319","0.482121958214478"
"Big worries","2005","35-65 y.","(2c_gen) general maturity certificate","31","0.298079483603636","0.21691272802746","0.379246239179811"
"Big worries","2005","35-65 y.","(2c_voc) vocational maturity certificate","247","0.300661540823675","0.270032798734784","0.331290282912565"
"Big worries","2005","35-65 y.","(3a) lower tertiary education","348","0.292270675149408","0.266007449299968","0.318533900998848"
"Big worries","2005","35-65 y.","(3b) higher tertiary education","338","0.173169146628131","0.155765760164631","0.190572533091632"
"Big worries","2005","66 and older","(0) in school","","","",""
"Big worries","2005","66 and older","(1a) inadequately completed","13","","",""
"Big worries","2005","66 and older","(1b) general elementary school","309","0.446234892225224","0.409488476392535","0.482981308057914"
"Big worries","2005","66 and older","(1c) basic vocational qualification","793","0.461175927148288","0.4377130992857","0.484638755010876"
"Big worries","2005","66 and older","(2b) intermediate general qualification","18","","",""
"Big worries","2005","66 and older","(2a) intermediate vocational","192","0.479406235114878","0.43081181606794","0.528000654161817"
"Big worries","2005","66 and older","(2c_gen) general maturity certificate","4","","",""
"Big worries","2005","66 and older","(2c_voc) vocational maturity certificate","61","0.403005888635543","0.324247707747558","0.481764069523528"
"Big worries","2005","66 and older","(3a) lower tertiary education","117","0.370010936467927","0.314728386599031","0.425293486336823"
"Big worries","2005","66 and older","(3b) higher tertiary education","119","0.330020695770977","0.282237201796227","0.377804189745726"
"Some worries","2005","16-34 y.","(0) in school","298","0.446555511566302","0.408308236164911","0.484802786967694"
"Some worries","2005","16-34 y.","(1a) inadequately completed","12","","",""
"Some worries","2005","16-34 y.","(1b) general elementary school","162","0.379499338209245","0.332642161337457","0.426356515081034"
"Some worries","2005","16-34 y.","(1c) basic vocational qualification","233","0.407934591098832","0.368902703406454","0.44696647879121"
"Some worries","2005","16-34 y.","(2b) intermediate general qualification","173","0.373870981940285","0.328765455963083","0.418976507917487"
"Some worries","2005","16-34 y.","(2a) intermediate vocational","500","0.443877181562518","0.415124182544604","0.472630180580432"
"Some worries","2005","16-34 y.","(2c_gen) general maturity certificate","280","0.397698711722909","0.360246268055524","0.435151155390294"
"Some worries","2005","16-34 y.","(2c_voc) vocational maturity certificate","241","0.448887259373585","0.405420930298309","0.49235358844886"
"Some worries","2005","16-34 y.","(3a) lower tertiary education","104","0.563702573154735","0.494625833629548","0.632779312679923"
"Some worries","2005","16-34 y.","(3b) higher tertiary education","134","0.355668021113511","0.303461580751509","0.407874461475514"
"Some worries","2005","35-65 y.","(0) in school","","","",""
"Some worries","2005","35-65 y.","(1a) inadequately completed","58","0.397134543633767","0.316655473271052","0.477613613996482"
"Some worries","2005","35-65 y.","(1b) general elementary school","326","0.414893361166853","0.379151890659644","0.450634831674061"
"Some worries","2005","35-65 y.","(1c) basic vocational qualification","1374","0.391555461381498","0.37505896185488","0.408051960908117"
"Some worries","2005","35-65 y.","(2b) intermediate general qualification","42","0.360584102681371","0.266472516387976","0.454695688974766"
"Some worries","2005","35-65 y.","(2a) intermediate vocational","1390","0.412469076544234","0.39551841517155","0.429419737916918"
"Some worries","2005","35-65 y.","(2c_gen) general maturity certificate","54","0.426431995828793","0.338674236612901","0.514189755044684"
"Some worries","2005","35-65 y.","(2c_voc) vocational maturity certificate","414","0.487177746252013","0.453791032950452","0.520564459553574"
"Some worries","2005","35-65 y.","(3a) lower tertiary education","518","0.464230787256877","0.435431768022082","0.493029806491671"
"Some worries","2005","35-65 y.","(3b) higher tertiary education","876","0.494783222058063","0.471788056880208","0.517778387235918"
"Some worries","2005","66 and older","(0) in school","","","",""
"Some worries","2005","66 and older","(1a) inadequately completed","28","","",""
"Some worries","2005","66 and older","(1b) general elementary school","297","0.423087315865878","0.386566499664375","0.45960813206738"
"Some worries","2005","66 and older","(1c) basic vocational qualification","729","0.405687265061451","0.382575838667571","0.42879869145533"
"Some worries","2005","66 and older","(2b) intermediate general qualification","8","","",""
"Some worries","2005","66 and older","(2a) intermediate vocational","178","0.437829936571737","0.389571676649318","0.486088196494157"
"Some worries","2005","66 and older","(2c_gen) general maturity certificate","10","","",""
"Some worries","2005","66 and older","(2c_voc) vocational maturity certificate","64","0.419799098562667","0.340555368984605","0.499042828140729"
"Some worries","2005","66 and older","(3a) lower tertiary education","137","0.478953087533023","0.421752672117028","0.536153502949018"
"Some worries","2005","66 and older","(3b) higher tertiary education","173","0.453058695633715","0.402473408761669","0.503643982505762"
"No worries","2005","16-34 y.","(0) in school","226","0.324230401837673","0.288218012669031","0.360242791006314"
"No worries","2005","16-34 y.","(1a) inadequately completed","11","","",""
"No worries","2005","16-34 y.","(1b) general elementary school","100","0.228329264371203","0.187797427408599","0.268861101333807"
"No worries","2005","16-34 y.","(1c) basic vocational qualification","84","0.132972134920408","0.10600490777963","0.159939362061187"
"No worries","2005","16-34 y.","(2b) intermediate general qualification","107","0.244566448875617","0.204495139864033","0.284637757887201"
"No worries","2005","16-34 y.","(2a) intermediate vocational","178","0.160601905757267","0.139353530934961","0.181850280579573"
"No worries","2005","16-34 y.","(2c_gen) general maturity certificate","253","0.412489991066574","0.374818699206755","0.450161282926392"
"No worries","2005","16-34 y.","(2c_voc) vocational maturity certificate","135","0.350125979768826","0.308439919229626","0.391812040308026"
"No worries","2005","16-34 y.","(3a) lower tertiary education","56","0.257309982231988","0.196419753331384","0.318200211132591"
"No worries","2005","16-34 y.","(3b) higher tertiary education","145","0.506770790795608","0.45224813385144","0.561293447739776"
"No worries","2005","35-65 y.","(0) in school","","","",""
"No worries","2005","35-65 y.","(1a) inadequately completed","31","0.206232709600053","0.139685585462769","0.272779833737336"
"No worries","2005","35-65 y.","(1b) general elementary school","119","0.153411262631438","0.127268497186401","0.179554028076474"
"No worries","2005","35-65 y.","(1c) basic vocational qualification","375","0.11420864671215","0.103458859481392","0.124958433942908"
"No worries","2005","35-65 y.","(2b) intermediate general qualification","14","","",""
"No worries","2005","35-65 y.","(2a) intermediate vocational","418","0.122583135371932","0.11129053557185","0.133875735172014"
"No worries","2005","35-65 y.","(2c_gen) general maturity certificate","37","0.275488520567572","0.196212368041337","0.354764673093806"
"No worries","2005","35-65 y.","(2c_voc) vocational maturity certificate","200","0.212160712924312","0.18485221484793","0.239469211000695"
"No worries","2005","35-65 y.","(3a) lower tertiary education","286","0.243498537593716","0.218714336964562","0.268282738222869"
"No worries","2005","35-65 y.","(3b) higher tertiary education","602","0.332047631313806","0.310387399047594","0.353707863580017"
"No worries","2005","66 and older","(0) in school","","","",""
"No worries","2005","66 and older","(1a) inadequately completed","21","","",""
"No worries","2005","66 and older","(1b) general elementary school","97","0.130677791908898","0.105762744982527","0.15559283883527"
"No worries","2005","66 and older","(1c) basic vocational qualification","212","0.133136807790262","0.117146828704614","0.149126786875909"
"No worries","2005","66 and older","(2b) intermediate general qualification","8","","",""
"No worries","2005","66 and older","(2a) intermediate vocational","36","0.0827638283133846","0.0559631401053594","0.10956451652141"
"No worries","2005","66 and older","(2c_gen) general maturity certificate","2","","",""
"No worries","2005","66 and older","(2c_voc) vocational maturity certificate","24","","",""
"No worries","2005","66 and older","(3a) lower tertiary education","39","0.15103597599905","0.110034534327699","0.192037417670401"
"No worries","2005","66 and older","(3b) higher tertiary education","80","0.216920608595308","0.175038366244136","0.258802850946479"
"Big worries","2006","16-34 y.","(0) in school","73","0.18957310754266","0.150771444129742","0.228374770955579"
"Big worries","2006","16-34 y.","(1a) inadequately completed","14","","",""
"Big worries","2006","16-34 y.","(1b) general elementary school","130","0.351018110614704","0.303092610444878","0.398943610784529"
"Big worries","2006","16-34 y.","(1c) basic vocational qualification","260","0.443899874022266","0.404374794434624","0.483424953609908"
"Big worries","2006","16-34 y.","(2b) intermediate general qualification","126","0.334529238764086","0.289881345077112","0.37917713245106"
"Big worries","2006","16-34 y.","(2a) intermediate vocational","421","0.357090557613174","0.329178685732332","0.385002429494016"
"Big worries","2006","16-34 y.","(2c_gen) general maturity certificate","105","0.165732663712609","0.137702126680791","0.193763200744428"
"Big worries","2006","16-34 y.","(2c_voc) vocational maturity certificate","109","0.167030080980057","0.134783881491837","0.199276280468277"
"Big worries","2006","16-34 y.","(3a) lower tertiary education","38","0.204626327805686","0.150191954884566","0.259060700726805"
"Big worries","2006","16-34 y.","(3b) higher tertiary education","46","0.144668359095751","0.108431724846997","0.180904993344505"
"Big worries","2006","35-65 y.","(0) in school","2","","",""
"Big worries","2006","35-65 y.","(1a) inadequately completed","34","0.294691442637842","0.215401232379687","0.373981652895998"
"Big worries","2006","35-65 y.","(1b) general elementary school","290","0.409677934946134","0.37445926283039","0.444896607061877"
"Big worries","2006","35-65 y.","(1c) basic vocational qualification","1470","0.427468551608736","0.411097745798492","0.443839357418981"
"Big worries","2006","35-65 y.","(2b) intermediate general qualification","44","0.466317051827284","0.373927812510547","0.558706291144021"
"Big worries","2006","35-65 y.","(2a) intermediate vocational","1424","0.426644011320771","0.410295859534327","0.442992163107216"
"Big worries","2006","35-65 y.","(2c_gen) general maturity certificate","33","0.339308399102744","0.257603154619567","0.42101364358592"
"Big worries","2006","35-65 y.","(2c_voc) vocational maturity certificate","240","0.24654929866527","0.219040504664331","0.274058092666209"
"Big worries","2006","35-65 y.","(3a) lower tertiary education","316","0.254375743278884","0.230057029632293","0.278694456925476"
"Big worries","2006","35-65 y.","(3b) higher tertiary education","336","0.163725316780087","0.147356385115835","0.180094248444338"
"Big worries","2006","66 and older","(0) in school","2","","",""
"Big worries","2006","66 and older","(1a) inadequately completed","18","","",""
"Big worries","2006","66 and older","(1b) general elementary school","256","0.316382698773405","0.284075117684545","0.348690279862265"
"Big worries","2006","66 and older","(1c) basic vocational qualification","790","0.392725984198079","0.371413586597437","0.414038381798722"
"Big worries","2006","66 and older","(2b) intermediate general qualification","13","","",""
"Big worries","2006","66 and older","(2a) intermediate vocational","192","0.374712919627532","0.332284959680145","0.417140879574919"
"Big worries","2006","66 and older","(2c_gen) general maturity certificate","6","","",""
"Big worries","2006","66 and older","(2c_voc) vocational maturity certificate","62","0.413686388372133","0.339214210560669","0.488158566183598"
"Big worries","2006","66 and older","(3a) lower tertiary education","116","0.330419264858478","0.281898387490361","0.378940142226594"
"Big worries","2006","66 and older","(3b) higher tertiary education","116","0.310072680900258","0.266953512195829","0.353191849604687"
"Some worries","2006","16-34 y.","(0) in school","171","0.458551681652862","0.409225476218177","0.507877887087546"
"Some worries","2006","16-34 y.","(1a) inadequately completed","18","","",""
"Some worries","2006","16-34 y.","(1b) general elementary school","148","0.392713916620139","0.343677309491341","0.441750523748938"
"Some worries","2006","16-34 y.","(1c) basic vocational qualification","236","0.38578669954385","0.347062096093834","0.424511302993867"
"Some worries","2006","16-34 y.","(2b) intermediate general qualification","193","0.434704422996863","0.387795628935899","0.481613217057828"
"Some worries","2006","16-34 y.","(2a) intermediate vocational","525","0.462618169871433","0.43357274660028","0.491663593142585"
"Some worries","2006","16-34 y.","(2c_gen) general maturity certificate","312","0.441798052611378","0.404362666632372","0.479233438590385"
"Some worries","2006","16-34 y.","(2c_voc) vocational maturity certificate","249","0.48789570618161","0.444683221542388","0.531108190820832"
"Some worries","2006","16-34 y.","(3a) lower tertiary education","92","0.426743369924835","0.360006659180014","0.493480080669657"
"Some worries","2006","16-34 y.","(3b) higher tertiary education","150","0.376223344572988","0.326319818334611","0.426126870811366"
"Some worries","2006","35-65 y.","(0) in school","4","","",""
"Some worries","2006","35-65 y.","(1a) inadequately completed","52","0.465417951264198","0.378666853104203","0.552169049424193"
"Some worries","2006","35-65 y.","(1b) general elementary school","308","0.38770266756029","0.352809711750666","0.422595623369913"
"Some worries","2006","35-65 y.","(1c) basic vocational qualification","1560","0.437792639581377","0.421375375275558","0.454209903887197"
"Some worries","2006","35-65 y.","(2b) intermediate general qualification","39","0.318218819164167","0.23195582779625","0.404481810532083"
"Some worries","2006","35-65 y.","(2a) intermediate vocational","1504","0.406598913664431","0.390362842981604","0.422834984347257"
"Some worries","2006","35-65 y.","(2c_gen) general maturity certificate","55","0.396616429378413","0.312198377358099","0.481034481398728"
"Some worries","2006","35-65 y.","(2c_voc) vocational maturity certificate","462","0.498472745867283","0.466560290310366","0.530385201424201"
"Some worries","2006","35-65 y.","(3a) lower tertiary education","576","0.448375387548293","0.420604776404808","0.476145998691777"
"Some worries","2006","35-65 y.","(3b) higher tertiary education","890","0.437951275098592","0.41600363538986","0.459898914807325"
"Some worries","2006","66 and older","(0) in school","3","","",""
"Some worries","2006","66 and older","(1a) inadequately completed","26","","",""
"Some worries","2006","66 and older","(1b) general elementary school","387","0.485126510568707","0.450407341189596","0.519845679947818"
"Some worries","2006","66 and older","(1c) basic vocational qualification","945","0.4643445768382","0.442579606286906","0.486109547389495"
"Some worries","2006","66 and older","(2b) intermediate general qualification","16","","",""
"Some worries","2006","66 and older","(2a) intermediate vocational","233","0.456919388425301","0.413256241686397","0.500582535164206"
"Some worries","2006","66 and older","(2c_gen) general maturity certificate","10","","",""
"Some worries","2006","66 and older","(2c_voc) vocational maturity certificate","77","0.449906327211472","0.374679486114559","0.525133168308385"
"Some worries","2006","66 and older","(3a) lower tertiary education","172","0.477318794999954","0.425793890003657","0.52884369999625"
"Some worries","2006","66 and older","(3b) higher tertiary education","209","0.441901181254989","0.395603942553182","0.488198419956795"
"No worries","2006","16-34 y.","(0) in school","148","0.351875210804478","0.304600518598895","0.399149903010062"
"No worries","2006","16-34 y.","(1a) inadequately completed","5","","",""
"No worries","2006","16-34 y.","(1b) general elementary school","103","0.256267972765157","0.212430953950594","0.30010499157972"
"No worries","2006","16-34 y.","(1c) basic vocational qualification","111","0.170313426433884","0.14040901771951","0.200217835148258"
"No worries","2006","16-34 y.","(2b) intermediate general qualification","110","0.230766338239051","0.190897386715105","0.270635289762997"
"No worries","2006","16-34 y.","(2a) intermediate vocational","186","0.180291272515393","0.157896739580022","0.202685805450764"
"No worries","2006","16-34 y.","(2c_gen) general maturity certificate","259","0.392469283676012","0.355659632694822","0.429278934657202"
"No worries","2006","16-34 y.","(2c_voc) vocational maturity certificate","156","0.345074212838333","0.303976388656535","0.386172037020131"
"No worries","2006","16-34 y.","(3a) lower tertiary education","81","0.368630302269479","0.303535809577965","0.433724794960992"
"No worries","2006","16-34 y.","(3b) higher tertiary education","166","0.479108296331261","0.427646567552851","0.530570025109671"
"No worries","2006","35-65 y.","(0) in school","1","","",""
"No worries","2006","35-65 y.","(1a) inadequately completed","41","0.239890606097959","0.16562445765408","0.314156754541838"
"No worries","2006","35-65 y.","(1b) general elementary school","151","0.202619397493577","0.173833450240308","0.231405344746845"
"No worries","2006","35-65 y.","(1c) basic vocational qualification","478","0.134738808809886","0.123439854225822","0.146037763393951"
"No worries","2006","35-65 y.","(2b) intermediate general qualification","29","","",""
"No worries","2006","35-65 y.","(2a) intermediate vocational","588","0.166757075014798","0.154435914664301","0.179078235365295"
"No worries","2006","35-65 y.","(2c_gen) general maturity certificate","41","0.264075171518843","0.188001610035409","0.340148733002277"
"No worries","2006","35-65 y.","(2c_voc) vocational maturity certificate","241","0.254977955467447","0.227159813221588","0.282796097713305"
"No worries","2006","35-65 y.","(3a) lower tertiary education","340","0.297248869172823","0.27172752059877","0.322770217746876"
"No worries","2006","35-65 y.","(3b) higher tertiary education","737","0.398323408121321","0.376666950812433","0.419979865430209"
"No worries","2006","66 and older","(0) in school","2","","",""
"No worries","2006","66 and older","(1a) inadequately completed","29","","",""
