"plj0046","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"No worries","2004","Saxony","Other degree","5","","",""
"No worries","2004","Saxony","no degree/no degree yet","23","","",""
"No worries","2004","Saxony-Anhalt","lower secondary degree","39","0.12704570612366","0.0889785727013633","0.165112839545956"
"No worries","2004","Saxony-Anhalt","secondary school degree","66","0.179515383810634","0.140775039773679","0.218255727847588"
"No worries","2004","Saxony-Anhalt","college entrance qualification","54","0.297236308454051","0.232249250292596","0.362223366615507"
"No worries","2004","Saxony-Anhalt","Other degree","2","","",""
"No worries","2004","Saxony-Anhalt","no degree/no degree yet","14","","",""
"No worries","2004","Thuringia","lower secondary degree","32","0.0931258995480543","0.0604042253104098","0.125847573785699"
"No worries","2004","Thuringia","secondary school degree","59","0.152574866727151","0.118389062925919","0.186760670528383"
"No worries","2004","Thuringia","college entrance qualification","55","0.366987493860752","0.292995272400497","0.440979715321007"
"No worries","2004","Thuringia","Other degree","3","","",""
"No worries","2004","Thuringia","no degree/no degree yet","6","","",""
"Big worries","2005","Schleswig-Holstein","lower secondary degree","74","0.341179626136234","0.283102761350414","0.399256490922055"
"Big worries","2005","Schleswig-Holstein","secondary school degree","42","0.292309959210368","0.223328368720228","0.361291549700508"
"Big worries","2005","Schleswig-Holstein","college entrance qualification","14","","",""
"Big worries","2005","Schleswig-Holstein","Other degree","4","","",""
"Big worries","2005","Schleswig-Holstein","no degree/no degree yet","3","","",""
"Big worries","2005","Hamburg","lower secondary degree","28","","",""
"Big worries","2005","Hamburg","secondary school degree","36","0.426037735709629","0.322720575881974","0.529354895537284"
"Big worries","2005","Hamburg","college entrance qualification","18","","",""
"Big worries","2005","Hamburg","Other degree","1","","",""
"Big worries","2005","Hamburg","no degree/no degree yet","6","","",""
"Big worries","2005","Lower Saxony","lower secondary degree","291","0.471507708188886","0.432893751585202","0.510121664792569"
"Big worries","2005","Lower Saxony","secondary school degree","209","0.419951908652295","0.378285555625429","0.461618261679162"
"Big worries","2005","Lower Saxony","college entrance qualification","95","0.250731157572588","0.208466203832404","0.292996111312772"
"Big worries","2005","Lower Saxony","Other degree","13","","",""
"Big worries","2005","Lower Saxony","no degree/no degree yet","14","","",""
"Big worries","2005","Bremen","lower secondary degree","20","","",""
"Big worries","2005","Bremen","secondary school degree","20","","",""
"Big worries","2005","Bremen","college entrance qualification","6","","",""
"Big worries","2005","Bremen","Other degree","2","","",""
"Big worries","2005","Bremen","no degree/no degree yet","1","","",""
"Big worries","2005","North Rhine-Westphalia","lower secondary degree","770","0.4915961483838","0.466708097056975","0.516484199710624"
"Big worries","2005","North Rhine-Westphalia","secondary school degree","413","0.436463430310272","0.40484304413576","0.468083816484784"
"Big worries","2005","North Rhine-Westphalia","college entrance qualification","319","0.225734903055302","0.202446915136501","0.249022890974104"
"Big worries","2005","North Rhine-Westphalia","Other degree","102","0.302304226416301","0.251344633554969","0.353263819277633"
"Big worries","2005","North Rhine-Westphalia","no degree/no degree yet","55","0.273201740489868","0.213499603786309","0.332903877193426"
"Big worries","2005","Hesse","lower secondary degree","212","0.508226623589739","0.460808390615032","0.555644856564445"
"Big worries","2005","Hesse","secondary school degree","137","0.445610040683686","0.392933141785321","0.498286939582051"
"Big worries","2005","Hesse","college entrance qualification","84","0.177324450070495","0.140034296330753","0.214614603810238"
"Big worries","2005","Hesse","Other degree","28","","",""
"Big worries","2005","Hesse","no degree/no degree yet","13","","",""
"Big worries","2005","Rhineland-Palatinate,Saarland","lower secondary degree","233","0.385084175406722","0.345379115528669","0.424789235284774"
"Big worries","2005","Rhineland-Palatinate,Saarland","secondary school degree","111","0.460184720465656","0.399833489975836","0.520535950955476"
"Big worries","2005","Rhineland-Palatinate,Saarland","college entrance qualification","59","0.27477146700169","0.218177205398178","0.331365728605202"
"Big worries","2005","Rhineland-Palatinate,Saarland","Other degree","13","","",""
"Big worries","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"Big worries","2005","Baden-Württemberg","lower secondary degree","405","0.491493841525391","0.458023138938197","0.524964544112585"
"Big worries","2005","Baden-Württemberg","secondary school degree","200","0.327770390548288","0.289667537848954","0.365873243247623"
"Big worries","2005","Baden-Württemberg","college entrance qualification","139","0.230696542272205","0.19709965775521","0.264293426789201"
"Big worries","2005","Baden-Württemberg","Other degree","71","0.274411741587865","0.22088892884032","0.32793455433541"
"Big worries","2005","Baden-Württemberg","no degree/no degree yet","40","0.314632314363531","0.241527544143536","0.387737084583527"
"Big worries","2005","Bavaria","lower secondary degree","611","0.545666862587395","0.517221540423685","0.574112184751105"
"Big worries","2005","Bavaria","secondary school degree","285","0.453878664823193","0.417179782311305","0.49057754733508"
"Big worries","2005","Bavaria","college entrance qualification","150","0.271578143112026","0.238816147049548","0.304340139174503"
"Big worries","2005","Bavaria","Other degree","31","0.278209496364032","0.205769072863354","0.350649919864709"
"Big worries","2005","Bavaria","no degree/no degree yet","25","","",""
"Big worries","2005","Berlin","lower secondary degree","67","0.50888890794801","0.424558816609373","0.593218999286647"
"Big worries","2005","Berlin","secondary school degree","109","0.422251436127947","0.361025830230747","0.483477042025148"
"Big worries","2005","Berlin","college entrance qualification","71","0.207678977927943","0.159994991971138","0.255362963884748"
"Big worries","2005","Berlin","Other degree","8","","",""
"Big worries","2005","Berlin","no degree/no degree yet","8","","",""
"Big worries","2005","Brandenburg","lower secondary degree","107","0.484801607333627","0.421039690460651","0.548563524206604"
"Big worries","2005","Brandenburg","secondary school degree","164","0.449398420609845","0.399902805536413","0.498894035683277"
"Big worries","2005","Brandenburg","college entrance qualification","47","0.264491337139708","0.204406824824317","0.324575849455099"
"Big worries","2005","Brandenburg","Other degree","7","","",""
"Big worries","2005","Brandenburg","no degree/no degree yet","6","","",""
"Big worries","2005","Mecklenburg-Western Pomerania","lower secondary degree","56","0.440148941618053","0.355143148076262","0.525154735159844"
"Big worries","2005","Mecklenburg-Western Pomerania","secondary school degree","88","0.443066319840145","0.37941956393314","0.506713075747151"
"Big worries","2005","Mecklenburg-Western Pomerania","college entrance qualification","22","","",""
"Big worries","2005","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Big worries","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","4","","",""
"Big worries","2005","Saxony","lower secondary degree","179","0.434724982886104","0.385962025933037","0.483487939839172"
"Big worries","2005","Saxony","secondary school degree","363","0.517114662819033","0.480384003336842","0.553845322301223"
"Big worries","2005","Saxony","college entrance qualification","68","0.187958104559359","0.146613315784808","0.22930289333391"
"Big worries","2005","Saxony","Other degree","3","","",""
"Big worries","2005","Saxony","no degree/no degree yet","10","","",""
"Big worries","2005","Saxony-Anhalt","lower secondary degree","126","0.479555075457541","0.420828817593758","0.538281333321323"
"Big worries","2005","Saxony-Anhalt","secondary school degree","164","0.516052807198752","0.464213398052943","0.567892216344561"
"Big worries","2005","Saxony-Anhalt","college entrance qualification","49","0.328954373532429","0.262669673686027","0.395239073378831"
"Big worries","2005","Saxony-Anhalt","Other degree","7","","",""
"Big worries","2005","Saxony-Anhalt","no degree/no degree yet","5","","",""
"Big worries","2005","Thuringia","lower secondary degree","162","0.565989727698406","0.509142283479656","0.622837171917157"
"Big worries","2005","Thuringia","secondary school degree","202","0.524558950525201","0.474995529361078","0.574122371689324"
"Big worries","2005","Thuringia","college entrance qualification","38","0.217336391041041","0.153629127763361","0.28104365431872"
"Big worries","2005","Thuringia","Other degree","1","","",""
"Big worries","2005","Thuringia","no degree/no degree yet","5","","",""
"Some worries","2005","Schleswig-Holstein","lower secondary degree","89","0.317602885816757","0.260574783636252","0.374630987997262"
"Some worries","2005","Schleswig-Holstein","secondary school degree","71","0.437448447371571","0.36221092958599","0.512685965157152"
"Some worries","2005","Schleswig-Holstein","college entrance qualification","60","0.465066843154865","0.387539129496884","0.542594556812847"
"Some worries","2005","Schleswig-Holstein","Other degree","10","","",""
"Some worries","2005","Schleswig-Holstein","no degree/no degree yet","9","","",""
"Some worries","2005","Hamburg","lower secondary degree","29","","",""
"Some worries","2005","Hamburg","secondary school degree","42","0.52252032143332","0.418159907254779","0.626880735611861"
"Some worries","2005","Hamburg","college entrance qualification","48","0.435386402347445","0.34144234793644","0.529330456758451"
"Some worries","2005","Hamburg","Other degree","1","","",""
"Some worries","2005","Hamburg","no degree/no degree yet","5","","",""
"Some worries","2005","Lower Saxony","lower secondary degree","274","0.416739289528549","0.378602497213332","0.454876081843765"
"Some worries","2005","Lower Saxony","secondary school degree","242","0.430622708764086","0.388820209909016","0.472425207619156"
"Some worries","2005","Lower Saxony","college entrance qualification","188","0.433978266344348","0.38564925039469","0.482307282294006"
"Some worries","2005","Lower Saxony","Other degree","53","0.51422120807609","0.40797024002832","0.62047217612386"
"Some worries","2005","Lower Saxony","no degree/no degree yet","41","0.504057608156135","0.395174305652674","0.612940910659596"
"Some worries","2005","Bremen","lower secondary degree","21","","",""
"Some worries","2005","Bremen","secondary school degree","17","","",""
"Some worries","2005","Bremen","college entrance qualification","17","","",""
"Some worries","2005","Bremen","Other degree","5","","",""
"Some worries","2005","Bremen","no degree/no degree yet","7","","",""
"Some worries","2005","North Rhine-Westphalia","lower secondary degree","626","0.41841424674764","0.393856283030353","0.442972210464927"
"Some worries","2005","North Rhine-Westphalia","secondary school degree","408","0.436873748726509","0.405250022029243","0.468497475423776"
"Some worries","2005","North Rhine-Westphalia","college entrance qualification","571","0.490852456188274","0.463005028848654","0.518699883527895"
"Some worries","2005","North Rhine-Westphalia","Other degree","139","0.467941637041819","0.412575238319697","0.523308035763941"
"Some worries","2005","North Rhine-Westphalia","no degree/no degree yet","100","0.476332292659969","0.409417195381292","0.543247389938646"
"Some worries","2005","Hesse","lower secondary degree","160","0.372424093625415","0.326569149430828","0.418279037820002"
"Some worries","2005","Hesse","secondary school degree","149","0.416421433842561","0.364175650886376","0.468667216798745"
"Some worries","2005","Hesse","college entrance qualification","204","0.560290918969387","0.511830732913846","0.608751105024928"
"Some worries","2005","Hesse","Other degree","49","0.380786606622959","0.287908266674246","0.473664946571672"
"Some worries","2005","Hesse","no degree/no degree yet","29","","",""
"Some worries","2005","Rhineland-Palatinate,Saarland","lower secondary degree","267","0.468736728796516","0.428019372442774","0.509454085150258"
"Some worries","2005","Rhineland-Palatinate,Saarland","secondary school degree","111","0.383325294468921","0.324453231843725","0.442197357094117"
"Some worries","2005","Rhineland-Palatinate,Saarland","college entrance qualification","117","0.436187639397061","0.373316241860297","0.499059036933825"
"Some worries","2005","Rhineland-Palatinate,Saarland","Other degree","40","0.444806652744645","0.337247114624661","0.552366190864629"
"Some worries","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","12","","",""
"Some worries","2005","Baden-Württemberg","lower secondary degree","342","0.385853399988336","0.353261860761941","0.418444939214731"
"Some worries","2005","Baden-Württemberg","secondary school degree","275","0.489211560393915","0.448634302144738","0.529788818643092"
"Some worries","2005","Baden-Württemberg","college entrance qualification","293","0.471190794081968","0.4313821373254","0.510999450838536"
"Some worries","2005","Baden-Württemberg","Other degree","129","0.46413091632279","0.404311515269982","0.523950317375598"
"Some worries","2005","Baden-Württemberg","no degree/no degree yet","56","0.374577890902226","0.298380530522713","0.450775251281739"
"Some worries","2005","Bavaria","lower secondary degree","457","0.353309647245261","0.326001904757287","0.380617389733236"
"Some worries","2005","Bavaria","secondary school degree","321","0.409617183447246","0.373368326030894","0.445866040863597"
"Some worries","2005","Bavaria","college entrance qualification","325","0.401425845634664","0.365318704131685","0.437532987137643"
"Some worries","2005","Bavaria","Other degree","71","0.408954601758441","0.32947834693869","0.488430856578192"
"Some worries","2005","Bavaria","no degree/no degree yet","48","0.352825896200156","0.263119040572654","0.442532751827658"
"Some worries","2005","Berlin","lower secondary degree","53","0.383008543634645","0.301006436390651","0.465010650878638"
"Some worries","2005","Berlin","secondary school degree","104","0.400624349597547","0.339881340051691","0.461367359143402"
"Some worries","2005","Berlin","college entrance qualification","115","0.417024255618264","0.359063826284042","0.474984684952487"
"Some worries","2005","Berlin","Other degree","17","","",""
"Some worries","2005","Berlin","no degree/no degree yet","22","","",""
"Some worries","2005","Brandenburg","lower secondary degree","102","0.404773636482921","0.342149856515302","0.46739741645054"
"Some worries","2005","Brandenburg","secondary school degree","172","0.416643613928648","0.367588806940112","0.465698420917185"
"Some worries","2005","Brandenburg","college entrance qualification","91","0.458759747601882","0.390878375097496","0.526641120106267"
"Some worries","2005","Brandenburg","Other degree","3","","",""
"Some worries","2005","Brandenburg","no degree/no degree yet","14","","",""
"Some worries","2005","Mecklenburg-Western Pomerania","lower secondary degree","63","0.459716529486813","0.374373443389083","0.545059615584544"
"Some worries","2005","Mecklenburg-Western Pomerania","secondary school degree","114","0.441870197624942","0.37824119373461","0.505499201515275"
"Some worries","2005","Mecklenburg-Western Pomerania","college entrance qualification","49","0.58890939632235","0.489967710611551","0.687851082033149"
"Some worries","2005","Mecklenburg-Western Pomerania","Other degree","5","","",""
"Some worries","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","11","","",""
"Some worries","2005","Saxony","lower secondary degree","173","0.433558253149595","0.384810546022245","0.482305960276944"
"Some worries","2005","Saxony","secondary school degree","258","0.358164989970204","0.322922502171855","0.393407477768553"
"Some worries","2005","Saxony","college entrance qualification","165","0.450206005514379","0.39755500010099","0.502857010927768"
"Some worries","2005","Saxony","Other degree","3","","",""
"Some worries","2005","Saxony","no degree/no degree yet","13","","",""
"Some worries","2005","Saxony-Anhalt","lower secondary degree","115","0.389442640931933","0.332122047363467","0.446763234500398"
"Some worries","2005","Saxony-Anhalt","secondary school degree","144","0.375268704142157","0.325042334565221","0.425495073719092"
"Some worries","2005","Saxony-Anhalt","college entrance qualification","98","0.457568955093382","0.38728276855827","0.527855141628493"
"Some worries","2005","Saxony-Anhalt","Other degree","3","","",""
"Some worries","2005","Saxony-Anhalt","no degree/no degree yet","20","","",""
"Some worries","2005","Thuringia","lower secondary degree","112","0.381065064700287","0.3253620460088","0.436768083391774"
"Some worries","2005","Thuringia","secondary school degree","154","0.393521472138785","0.345036436481268","0.442006507796301"
"Some worries","2005","Thuringia","college entrance qualification","73","0.440890345293937","0.364198543145048","0.517582147442826"
"Some worries","2005","Thuringia","Other degree","3","","",""
"Some worries","2005","Thuringia","no degree/no degree yet","10","","",""
"No worries","2005","Schleswig-Holstein","lower secondary degree","93","0.341217488047009","0.283139069786373","0.399295906307645"
"No worries","2005","Schleswig-Holstein","secondary school degree","54","0.270241593418061","0.202888816642347","0.337594370193776"
"No worries","2005","Schleswig-Holstein","college entrance qualification","85","0.436764642613701","0.359671061330146","0.513858223897256"
"No worries","2005","Schleswig-Holstein","Other degree","9","","",""
"No worries","2005","Schleswig-Holstein","no degree/no degree yet","17","","",""
"No worries","2005","Hamburg","lower secondary degree","12","","",""
"No worries","2005","Hamburg","secondary school degree","10","","",""
"No worries","2005","Hamburg","college entrance qualification","41","0.411536237241515","0.318292406879306","0.504780067603725"
"No worries","2005","Hamburg","Other degree","8","","",""
"No worries","2005","Hamburg","no degree/no degree yet","3","","",""
"No worries","2005","Lower Saxony","lower secondary degree","77","0.111753002282566","0.0873817945874483","0.136124209977683"
"No worries","2005","Lower Saxony","secondary school degree","88","0.149425382583619","0.119328458978793","0.179522306188445"
"No worries","2005","Lower Saxony","college entrance qualification","121","0.315290576083064","0.269983497864583","0.360597654301545"
"No worries","2005","Lower Saxony","Other degree","19","","",""
"No worries","2005","Lower Saxony","no degree/no degree yet","26","","",""
"No worries","2005","Bremen","lower secondary degree","3","","",""
"No worries","2005","Bremen","secondary school degree","8","","",""
"No worries","2005","Bremen","college entrance qualification","14","","",""
"No worries","2005","Bremen","Other degree","1","","",""
"No worries","2005","Bremen","no degree/no degree yet","2","","",""
"No worries","2005","North Rhine-Westphalia","lower secondary degree","154","0.0899896048685608","0.0757433210888456","0.104235888648276"
"No worries","2005","North Rhine-Westphalia","secondary school degree","124","0.126662820963219","0.105457358936644","0.147868282989793"
"No worries","2005","North Rhine-Westphalia","college entrance qualification","348","0.283412640756423","0.258309275308955","0.308516006203892"
"No worries","2005","North Rhine-Westphalia","Other degree","71","0.22975413654188","0.183075608672504","0.276432664411256"
"No worries","2005","North Rhine-Westphalia","no degree/no degree yet","59","0.250465966850164","0.192414761165197","0.30851717253513"
"No worries","2005","Hesse","lower secondary degree","55","0.119349282784846","0.0885992270817699","0.150099338487923"
"No worries","2005","Hesse","secondary school degree","56","0.137968525473754","0.101418590305008","0.174518460642499"
"No worries","2005","Hesse","college entrance qualification","115","0.262384630960118","0.21943299174713","0.305336270173106"
"No worries","2005","Hesse","Other degree","28","","",""
"No worries","2005","Hesse","no degree/no degree yet","13","","",""
"No worries","2005","Rhineland-Palatinate,Saarland","lower secondary degree","77","0.146179095796762","0.1173529743658","0.175005217227725"
"No worries","2005","Rhineland-Palatinate,Saarland","secondary school degree","40","0.156489985065423","0.112496755840686","0.200483214290161"
"No worries","2005","Rhineland-Palatinate,Saarland","college entrance qualification","63","0.289040893601249","0.231569583566427","0.346512203636071"
"No worries","2005","Rhineland-Palatinate,Saarland","Other degree","29","","",""
"No worries","2005","Rhineland-Palatinate,Saarland","no degree/no degree yet","18","","",""
"No worries","2005","Baden-Württemberg","lower secondary degree","110","0.122652758486273","0.100690242149884","0.144615274822662"
"No worries","2005","Baden-Württemberg","secondary school degree","108","0.183018049057796","0.151629806109782","0.214406292005811"
"No worries","2005","Baden-Württemberg","college entrance qualification","172","0.298112663645826","0.261632772174852","0.3345925551168"
"No worries","2005","Baden-Württemberg","Other degree","67","0.261457342089345","0.208748840054855","0.314165844123835"
"No worries","2005","Baden-Württemberg","no degree/no degree yet","59","0.310789794734243","0.237929408938459","0.383650180530026"
"No worries","2005","Bavaria","lower secondary degree","109","0.101023490167344","0.0838069763388192","0.118240003995868"
"No worries","2005","Bavaria","secondary school degree","101","0.136504151729562","0.111197106499813","0.161811196959311"
"No worries","2005","Bavaria","college entrance qualification","233","0.32699601125331","0.292440962597061","0.36155105990956"
"No worries","2005","Bavaria","Other degree","45","0.312835901877527","0.237884812722244","0.387786991032811"
"No worries","2005","Bavaria","no degree/no degree yet","36","0.308106613880076","0.221429400181269","0.394783827578884"
"No worries","2005","Berlin","lower secondary degree","15","","",""
"No worries","2005","Berlin","secondary school degree","37","0.177124214274506","0.129799914530887","0.224448514018124"
"No worries","2005","Berlin","college entrance qualification","92","0.375296766453793","0.31837872058644","0.432214812321146"
"No worries","2005","Berlin","Other degree","7","","",""
"No worries","2005","Berlin","no degree/no degree yet","5","","",""
"No worries","2005","Brandenburg","lower secondary degree","27","","",""
"No worries","2005","Brandenburg","secondary school degree","52","0.133957965461507","0.10006684044593","0.167849090477084"
"No worries","2005","Brandenburg","college entrance qualification","69","0.27674891525841","0.215802182510248","0.337695648006573"
"No worries","2005","Brandenburg","Other degree","1","","",""
"No worries","2005","Brandenburg","no degree/no degree yet","10","","",""
"No worries","2005","Mecklenburg-Western Pomerania","lower secondary degree","12","","",""
"No worries","2005","Mecklenburg-Western Pomerania","secondary school degree","32","0.115063482534912","0.0741783906672905","0.155948574402534"
"No worries","2005","Mecklenburg-Western Pomerania","college entrance qualification","24","","",""
"No worries","2005","Mecklenburg-Western Pomerania","Other degree","1","","",""
"No worries","2005","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"No worries","2005","Saxony","lower secondary degree","45","0.131716763964301","0.0984504967348624","0.16498303119374"
"No worries","2005","Saxony","secondary school degree","90","0.124720347210763","0.100434382331181","0.149006312090345"
"No worries","2005","Saxony","college entrance qualification","110","0.361835889926262","0.310982133347967","0.412689646504557"
"No worries","2005","Saxony","Other degree","2","","",""
"No worries","2005","Saxony","no degree/no degree yet","20","","",""
"No worries","2005","Saxony-Anhalt","lower secondary degree","37","0.131002283610526","0.0913402988079644","0.170664268413088"
"No worries","2005","Saxony-Anhalt","secondary school degree","49","0.108678488659091","0.0763933264991636","0.140963650819019"
"No worries","2005","Saxony-Anhalt","college entrance qualification","46","0.213476671374189","0.155667006466282","0.271286336282096"
"No worries","2005","Saxony-Anhalt","Other degree","1","","",""
"No worries","2005","Saxony-Anhalt","no degree/no degree yet","9","","",""
"No worries","2005","Thuringia","lower secondary degree","18","","",""
"No worries","2005","Thuringia","secondary school degree","34","0.0819195773360142","0.054701966370255","0.109137188301773"
"No worries","2005","Thuringia","college entrance qualification","50","0.341773263665022","0.268509039462573","0.415037487867472"
"No worries","2005","Thuringia","Other degree","1","","",""
"No worries","2005","Thuringia","no degree/no degree yet","7","","",""
"Big worries","2006","Schleswig-Holstein","lower secondary degree","95","0.412926218660715","0.352613253442948","0.473239183878483"
"Big worries","2006","Schleswig-Holstein","secondary school degree","57","0.352692623856578","0.28269633060383","0.422688917109326"
"Big worries","2006","Schleswig-Holstein","college entrance qualification","23","","",""
"Big worries","2006","Schleswig-Holstein","Other degree","4","","",""
"Big worries","2006","Schleswig-Holstein","no degree/no degree yet","4","","",""
"Big worries","2006","Hamburg","lower secondary degree","27","","",""
"Big worries","2006","Hamburg","secondary school degree","29","","",""
"Big worries","2006","Hamburg","college entrance qualification","12","","",""
"Big worries","2006","Hamburg","Other degree","1","","",""
"Big worries","2006","Hamburg","no degree/no degree yet","3","","",""
"Big worries","2006","Lower Saxony","lower secondary degree","305","0.444184725202305","0.408066372522406","0.480303077882205"
"Big worries","2006","Lower Saxony","secondary school degree","222","0.392668141529889","0.353658163070992","0.431678119988785"
"Big worries","2006","Lower Saxony","college entrance qualification","88","0.220321435896695","0.182027676176646","0.258615195616743"
"Big worries","2006","Lower Saxony","Other degree","21","","",""
"Big worries","2006","Lower Saxony","no degree/no degree yet","9","","",""
"Big worries","2006","Bremen","lower secondary degree","24","","",""
"Big worries","2006","Bremen","secondary school degree","17","","",""
"Big worries","2006","Bremen","college entrance qualification","10","","",""
"Big worries","2006","Bremen","Other degree","","","",""
"Big worries","2006","Bremen","no degree/no degree yet","","","",""
"Big worries","2006","North Rhine-Westphalia","lower secondary degree","728","0.449780164763334","0.425666818456025","0.473893511070643"
"Big worries","2006","North Rhine-Westphalia","secondary school degree","378","0.374010103927773","0.34370037346708","0.404319834388466"
"Big worries","2006","North Rhine-Westphalia","college entrance qualification","296","0.222465053529633","0.199951834157491","0.244978272901776"
"Big worries","2006","North Rhine-Westphalia","Other degree","117","0.342099244048148","0.290991072472854","0.393207415623442"
"Big worries","2006","North Rhine-Westphalia","no degree/no degree yet","41","0.230421022880327","0.166361795724182","0.294480250036473"
"Big worries","2006","Hesse","lower secondary degree","195","0.411655125742421","0.366682118794675","0.456628132690167"
"Big worries","2006","Hesse","secondary school degree","132","0.398412915216947","0.348993981335718","0.447831849098176"
"Big worries","2006","Hesse","college entrance qualification","71","0.144067305384287","0.11169442086031","0.176440189908263"
"Big worries","2006","Hesse","Other degree","19","","",""
"Big worries","2006","Hesse","no degree/no degree yet","11","","",""
"Big worries","2006","Rhineland-Palatinate,Saarland","lower secondary degree","190","0.343932681343868","0.305635635425077","0.382229727262659"
"Big worries","2006","Rhineland-Palatinate,Saarland","secondary school degree","101","0.397716588289417","0.340184121343301","0.455249055235533"
"Big worries","2006","Rhineland-Palatinate,Saarland","college entrance qualification","58","0.190582115269884","0.143023969366837","0.238140261172931"
"Big worries","2006","Rhineland-Palatinate,Saarland","Other degree","12","","",""
"Big worries","2006","Rhineland-Palatinate,Saarland","no degree/no degree yet","9","","",""
"Big worries","2006","Baden-Württemberg","lower secondary degree","347","0.388028129110839","0.356539662495283","0.419516595726396"
"Big worries","2006","Baden-Württemberg","secondary school degree","225","0.371239896367132","0.334352738572871","0.408127054161393"
"Big worries","2006","Baden-Württemberg","college entrance qualification","143","0.185323132360649","0.156225321687995","0.214420943033304"
"Big worries","2006","Baden-Württemberg","Other degree","58","0.250968346269519","0.198063214782183","0.303873477756855"
"Big worries","2006","Baden-Württemberg","no degree/no degree yet","25","","",""
"Big worries","2006","Bavaria","lower secondary degree","567","0.427087474645175","0.400083716579269","0.45409123271108"
"Big worries","2006","Bavaria","secondary school degree","256","0.330259927495452","0.296997911809789","0.363521943181116"
"Big worries","2006","Bavaria","college entrance qualification","119","0.205575773224677","0.176768682561542","0.234382863887812"
"Big worries","2006","Bavaria","Other degree","29","","",""
"Big worries","2006","Bavaria","no degree/no degree yet","16","","",""
"Big worries","2006","Berlin","lower secondary degree","67","0.451668203858637","0.371219157942629","0.532117249774644"
"Big worries","2006","Berlin","secondary school degree","123","0.472768427296264","0.41254422376136","0.532992630831169"
"Big worries","2006","Berlin","college entrance qualification","73","0.222797626308147","0.175231611717742","0.270363640898552"
"Big worries","2006","Berlin","Other degree","12","","",""
"Big worries","2006","Berlin","no degree/no degree yet","4","","",""
"Big worries","2006","Brandenburg","lower secondary degree","96","0.33854777804903","0.281247507954508","0.395848048143553"
"Big worries","2006","Brandenburg","secondary school degree","156","0.379020572010302","0.331771794395325","0.426269349625279"
"Big worries","2006","Brandenburg","college entrance qualification","41","0.181915877733666","0.131054720288951","0.232777035178381"
"Big worries","2006","Brandenburg","Other degree","6","","",""
"Big worries","2006","Brandenburg","no degree/no degree yet","5","","",""
"Big worries","2006","Mecklenburg-Western Pomerania","lower secondary degree","46","0.363311560679746","0.283925980058167","0.442697141301325"
"Big worries","2006","Mecklenburg-Western Pomerania","secondary school degree","90","0.410817898478612","0.351245251662607","0.470390545294618"
"Big worries","2006","Mecklenburg-Western Pomerania","college entrance qualification","21","","",""
"Big worries","2006","Mecklenburg-Western Pomerania","Other degree","4","","",""
"Big worries","2006","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Big worries","2006","Saxony","lower secondary degree","150","0.355246779590828","0.309090063766544","0.401403495415112"
"Big worries","2006","Saxony","secondary school degree","317","0.455552033311878","0.419572430175478","0.491531636448277"
"Big worries","2006","Saxony","college entrance qualification","86","0.24353735642073","0.199137925515387","0.287936787326074"
"Big worries","2006","Saxony","Other degree","7","","",""
"Big worries","2006","Saxony","no degree/no degree yet","5","","",""
"Big worries","2006","Saxony-Anhalt","lower secondary degree","112","0.429518012158964","0.371329486706262","0.487706537611666"
"Big worries","2006","Saxony-Anhalt","secondary school degree","154","0.468903474478213","0.418529540175787","0.519277408780639"
"Big worries","2006","Saxony-Anhalt","college entrance qualification","50","0.301756333564316","0.23876733453283","0.364745332595803"
"Big worries","2006","Saxony-Anhalt","Other degree","5","","",""
"Big worries","2006","Saxony-Anhalt","no degree/no degree yet","6","","",""
"Big worries","2006","Thuringia","lower secondary degree","129","0.410397577208638","0.356161711894876","0.464633442522401"
"Big worries","2006","Thuringia","secondary school degree","181","0.378256661524391","0.332096850123016","0.424416472925765"
"Big worries","2006","Thuringia","college entrance qualification","30","0.220174032641847","0.158249068706177","0.282098996577516"
"Big worries","2006","Thuringia","Other degree","","","",""
"Big worries","2006","Thuringia","no degree/no degree yet","3","","",""
"Some worries","2006","Schleswig-Holstein","lower secondary degree","107","0.413923758695833","0.353589310667977","0.474258206723689"
"Some worries","2006","Schleswig-Holstein","secondary school degree","79","0.434961319445376","0.362336346470062","0.50758629242069"
"Some worries","2006","Schleswig-Holstein","college entrance qualification","73","0.43686927227003","0.364208177344251","0.50953036719581"
"Some worries","2006","Schleswig-Holstein","Other degree","11","","",""
"Some worries","2006","Schleswig-Holstein","no degree/no degree yet","6","","",""
"Some worries","2006","Hamburg","lower secondary degree","35","0.475702515566883","0.364155144477014","0.587249886656752"
"Some worries","2006","Hamburg","secondary school degree","42","0.457141254506619","0.352462850626909","0.561819658386329"
"Some worries","2006","Hamburg","college entrance qualification","46","0.388215612271124","0.296726263683157","0.479704960859091"
"Some worries","2006","Hamburg","Other degree","3","","",""
"Some worries","2006","Hamburg","no degree/no degree yet","1","","",""
"Some worries","2006","Lower Saxony","lower secondary degree","338","0.434686345373367","0.398652250104857","0.470720440641877"
