"plj0046","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","2006","Couple + C. GT 16 ","West Germany","546","0.188195111292445","0.173139026019758","0.203251196565131"
"No worries","2006","Couple + C. GT 16 ","East Germany","227","0.209434117403131","0.184926964495605","0.233941270310657"
"No worries","2006","Couple + C. LE 16 ","West Germany","775","0.220519097766489","0.206120532618951","0.234917662914027"
"No worries","2006","Couple + C. LE 16 ","East Germany","166","0.233533851219699","0.202435690711942","0.264632011727456"
"No worries","2006","Couple + C. LE and GT 16","West Germany","333","0.279977301991352","0.254381198439333","0.305573405543371"
"No worries","2006","Couple + C. LE and GT 16","East Germany","66","0.20741804100302","0.161689223103981","0.253146858902059"
"No worries","2006","Single parent ","West Germany","222","0.261007349485241","0.231705898892118","0.290308800078364"
"No worries","2006","Single parent ","East Germany","61","0.181358186178906","0.137388574865162","0.225327797492651"
"Some worries","2006","(Married) couple without C. ","West Germany","2632","0.43458303469247","0.421915083462098","0.447250985922842"
"Some worries","2006","(Married) couple without C. ","East Germany","877","0.436768951634727","0.414766181723245","0.458771721546209"
"Some worries","2006","1-pers.-HH","West Germany","1095","0.431446366461584","0.411973314528259","0.450919418394909"
"Some worries","2006","1-pers.-HH","East Germany","366","0.435952971300407","0.402094919580231","0.469811023020583"
"Some worries","2006","Couple + C. GT 16 ","West Germany","1171","0.437973935668452","0.418862891019901","0.457084980317004"
"Some worries","2006","Couple + C. GT 16 ","East Germany","464","0.423747712661141","0.39398584881386","0.453509576508421"
"Some worries","2006","Couple + C. LE 16 ","West Germany","1482","0.472207353103543","0.45486965592916","0.489545050277926"
"Some worries","2006","Couple + C. LE 16 ","East Germany","292","0.391460204586439","0.355584404764073","0.427336004408806"
"Some worries","2006","Couple + C. LE and GT 16","West Germany","514","0.41771184709276","0.389596287861553","0.445827406323968"
"Some worries","2006","Couple + C. LE and GT 16","East Germany","140","0.429108237628417","0.373286296593013","0.484930178663821"
"Some worries","2006","Single parent ","West Germany","394","0.441338829597777","0.408210235478642","0.474467423716912"
"Some worries","2006","Single parent ","East Germany","141","0.47056300273763","0.413605214629818","0.527520790845442"
"Big worries","2007","(Married) couple without C. ","West Germany","1602","0.30993471287839","0.297644235200362","0.322225190556418"
"Big worries","2007","(Married) couple without C. ","East Germany","628","0.347986714266863","0.326489271513118","0.369484157020609"
"Big worries","2007","1-pers.-HH","West Germany","683","0.296783398981026","0.278402634029247","0.315164163932804"
"Big worries","2007","1-pers.-HH","East Germany","243","0.333437486451115","0.300246138167684","0.366628834734547"
"Big worries","2007","Couple + C. GT 16 ","West Germany","726","0.297201924167018","0.279276067887089","0.315127780446947"
"Big worries","2007","Couple + C. GT 16 ","East Germany","318","0.331743836381896","0.302877241253292","0.3606104315105"
"Big worries","2007","Couple + C. LE 16 ","West Germany","802","0.285254533290787","0.268882599959372","0.301626466622202"
"Big worries","2007","Couple + C. LE 16 ","East Germany","204","0.324189147093755","0.287982159446515","0.360396134740996"
"Big worries","2007","Couple + C. LE and GT 16","West Germany","249","0.258409183997654","0.232142695008735","0.284675672986573"
"Big worries","2007","Couple + C. LE and GT 16","East Germany","77","0.336227249504583","0.279455348547471","0.392999150461695"
"Big worries","2007","Single parent ","West Germany","224","0.277884495980185","0.246508125584131","0.309260866376239"
"Big worries","2007","Single parent ","East Germany","96","0.368368873842773","0.313785460745838","0.422952286939709"
"No worries","2007","(Married) couple without C. ","West Germany","1324","0.229529766914379","0.218353776986542","0.240705756842215"
"No worries","2007","(Married) couple without C. ","East Germany","405","0.213015016795194","0.194536565060115","0.231493468530272"
"No worries","2007","1-pers.-HH","West Germany","657","0.278574402184161","0.260537348432153","0.296611455936168"
"No worries","2007","1-pers.-HH","East Germany","216","0.275145245322407","0.243703710216612","0.306586780428201"
"No worries","2007","Couple + C. GT 16 ","West Germany","639","0.236547502236857","0.219879290322992","0.253215714150723"
"No worries","2007","Couple + C. GT 16 ","East Germany","241","0.203685081538892","0.178993740401544","0.22837642267624"
"No worries","2007","Couple + C. LE 16 ","West Germany","825","0.273554866625777","0.257391507691703","0.289718225559852"
"No worries","2007","Couple + C. LE 16 ","East Germany","175","0.256078504566933","0.222316308055682","0.289840701078185"
"No worries","2007","Couple + C. LE and GT 16","West Germany","313","0.275088090111073","0.248293668121183","0.301882512100964"
"No worries","2007","Couple + C. LE and GT 16","East Germany","65","0.258178812603987","0.205587115091072","0.310770510116903"
"No worries","2007","Single parent ","West Germany","218","0.315802704892926","0.283244098372795","0.348361311413058"
"No worries","2007","Single parent ","East Germany","70","0.203626915113263","0.158058561115398","0.249195269111127"
"Some worries","2007","(Married) couple without C. ","West Germany","2513","0.460535520207231","0.447289007668132","0.473782032746331"
"Some worries","2007","(Married) couple without C. ","East Germany","853","0.438998268937943","0.416601222453957","0.461395315421929"
"Some worries","2007","1-pers.-HH","West Germany","1033","0.424642198834814","0.404754716819789","0.444529680849839"
"Some worries","2007","1-pers.-HH","East Germany","316","0.391417268226478","0.357055378227078","0.425779158225878"
"Some worries","2007","Couple + C. GT 16 ","West Germany","1132","0.466250573596125","0.446683890100694","0.485817257091556"
"Some worries","2007","Couple + C. GT 16 ","East Germany","463","0.464571082079212","0.433993746381326","0.495148417777099"
"Some worries","2007","Couple + C. LE 16 ","West Germany","1295","0.441190600083436","0.423187265110378","0.459193935056494"
"Some worries","2007","Couple + C. LE 16 ","East Germany","263","0.419732348339312","0.381557178507251","0.457907518171372"
"Some worries","2007","Couple + C. LE and GT 16","West Germany","505","0.466502725891273","0.436569117230949","0.496436334551597"
"Some worries","2007","Couple + C. LE and GT 16","East Germany","124","0.40559393789143","0.34658814978787","0.464599725994989"
"Some worries","2007","Single parent ","West Germany","341","0.406312799126889","0.371911384261975","0.440714213991804"
"Some worries","2007","Single parent ","East Germany","134","0.428004211043964","0.372014541996826","0.483993880091103"
"Big worries","2008","(Married) couple without C. ","West Germany","1373","0.274327899144473","0.262186931285858","0.286468867003087"
"Big worries","2008","(Married) couple without C. ","East Germany","571","0.336707133081037","0.3152418275434","0.358172438618673"
"Big worries","2008","1-pers.-HH","West Germany","561","0.248987470072482","0.231190793677301","0.266784146467664"
"Big worries","2008","1-pers.-HH","East Germany","215","0.304091863822937","0.271429398427929","0.336754329217945"
"Big worries","2008","Couple + C. GT 16 ","West Germany","588","0.248632632699243","0.231440530714579","0.265824734683908"
"Big worries","2008","Couple + C. GT 16 ","East Germany","250","0.302637189467657","0.27311169660466","0.332162682330655"
"Big worries","2008","Couple + C. LE 16 ","West Germany","581","0.235807324475605","0.219443006937897","0.252171642013313"
"Big worries","2008","Couple + C. LE 16 ","East Germany","162","0.315808257636939","0.279070623221455","0.352545892052423"
"Big worries","2008","Couple + C. LE and GT 16","West Germany","196","0.216109976856464","0.190194978869602","0.242024974843326"
"Big worries","2008","Couple + C. LE and GT 16","East Germany","56","0.270679838106837","0.214350298142262","0.327009378071412"
"Big worries","2008","Single parent ","West Germany","208","0.243266740188185","0.213646174447464","0.272887305928906"
"Big worries","2008","Single parent ","East Germany","65","0.264706266688412","0.213031131776544","0.31638140160028"
"No worries","2008","(Married) couple without C. ","West Germany","1472","0.275886986475311","0.263724653440848","0.288049319509774"
"No worries","2008","(Married) couple without C. ","East Germany","438","0.229594170536295","0.210491307523348","0.248697033549242"
"No worries","2008","1-pers.-HH","West Germany","695","0.303640041701771","0.284715604080293","0.322564479323249"
"No worries","2008","1-pers.-HH","East Germany","213","0.274044737043908","0.242375597229222","0.305713876858595"
"No worries","2008","Couple + C. GT 16 ","West Germany","720","0.282263561352857","0.264360237984965","0.30016688472075"
"No worries","2008","Couple + C. GT 16 ","East Germany","237","0.242176633481682","0.214643430808359","0.269709836155004"
"No worries","2008","Couple + C. LE 16 ","West Germany","868","0.310166660747646","0.292335177725496","0.327998143769797"
"No worries","2008","Couple + C. LE 16 ","East Germany","192","0.293613574162668","0.257620431270348","0.329606717054987"
"No worries","2008","Couple + C. LE and GT 16","West Germany","346","0.353448741907069","0.32334982256769","0.383547661246447"
"No worries","2008","Couple + C. LE and GT 16","East Germany","63","0.209510774153221","0.157916643531859","0.261104904774583"
"No worries","2008","Single parent ","West Germany","253","0.329874244331912","0.29741540925419","0.362333079409634"
"No worries","2008","Single parent ","East Germany","86","0.292334686738752","0.239059717892871","0.345609655584633"
"Some worries","2008","(Married) couple without C. ","West Germany","2343","0.449785114380217","0.436248289385435","0.463321939374998"
"Some worries","2008","(Married) couple without C. ","East Germany","853","0.433698696382669","0.411188665452288","0.456208727313049"
"Some worries","2008","1-pers.-HH","West Germany","1012","0.447372488225746","0.426909104253869","0.467835872197624"
"Some worries","2008","1-pers.-HH","East Germany","334","0.421863399133155","0.386798567210855","0.456928231055455"
"Some worries","2008","Couple + C. GT 16 ","West Germany","1120","0.469103805947899","0.449253690633606","0.488953921262193"
"Some worries","2008","Couple + C. GT 16 ","East Germany","443","0.455186177050661","0.423180633425637","0.487191720675685"
"Some worries","2008","Couple + C. LE 16 ","West Germany","1136","0.454026014776749","0.434832957423599","0.473219072129899"
"Some worries","2008","Couple + C. LE 16 ","East Germany","261","0.390578168200394","0.352019367334777","0.42913696906601"
"Some worries","2008","Couple + C. LE and GT 16","West Germany","427","0.430441281236467","0.399265854105691","0.461616708367243"
"Some worries","2008","Couple + C. LE and GT 16","East Germany","120","0.519809387739943","0.456469391609631","0.583149383870255"
"Some worries","2008","Single parent ","West Germany","345","0.426859015479903","0.392711938627919","0.461006092331887"
"Some worries","2008","Single parent ","East Germany","129","0.442959046572836","0.384776272230768","0.501141820914904"
"Big worries","2009","(Married) couple without C. ","West Germany","1004","0.209676207402598","0.198205445545263","0.221146969259933"
"Big worries","2009","(Married) couple without C. ","East Germany","477","0.285796028757594","0.264936239190802","0.306655818324385"
"Big worries","2009","1-pers.-HH","West Germany","435","0.213639243107772","0.196297822836214","0.230980663379331"
"Big worries","2009","1-pers.-HH","East Germany","181","0.254999316666125","0.223595670527111","0.28640296280514"
"Big worries","2009","Couple + C. GT 16 ","West Germany","528","0.245006812534714","0.227479276396002","0.262534348673427"
"Big worries","2009","Couple + C. GT 16 ","East Germany","192","0.271372466976569","0.241157501086965","0.301587432866173"
"Big worries","2009","Couple + C. LE 16 ","West Germany","437","0.215390495159845","0.198381576098607","0.232399414221083"
"Big worries","2009","Couple + C. LE 16 ","East Germany","130","0.239911943077405","0.205743093710231","0.27408079244458"
"Big worries","2009","Couple + C. LE and GT 16","West Germany","143","0.162322442144604","0.138886330576939","0.185758553712269"
"Big worries","2009","Couple + C. LE and GT 16","East Germany","42","0.180498052438284","0.129905934701557","0.23109017017501"
"Big worries","2009","Single parent ","West Germany","160","0.23219842742367","0.201442208495398","0.262954646351942"
"Big worries","2009","Single parent ","East Germany","56","0.205383499738633","0.157017267322505","0.253749732154761"
"No worries","2009","(Married) couple without C. ","West Germany","1726","0.339957893385232","0.326609974937441","0.353305811833023"
"No worries","2009","(Married) couple without C. ","East Germany","482","0.263433104878222","0.243094930303428","0.283771279453016"
"No worries","2009","1-pers.-HH","West Germany","802","0.369483975514081","0.349062877000455","0.389905074027706"
"No worries","2009","1-pers.-HH","East Germany","240","0.328530180024295","0.294689964857207","0.362370395191383"
"No worries","2009","Couple + C. GT 16 ","West Germany","788","0.320625209955609","0.301605065034048","0.33964535487717"
"No worries","2009","Couple + C. GT 16 ","East Germany","248","0.276732100567056","0.24633264590129","0.307131555232822"
"No worries","2009","Couple + C. LE 16 ","West Germany","858","0.352134227661709","0.332372118076894","0.371896337246525"
"No worries","2009","Couple + C. LE 16 ","East Germany","206","0.324507936155761","0.287045565844088","0.361970306467435"
"No worries","2009","Couple + C. LE and GT 16","West Germany","419","0.42706101504392","0.395622864904113","0.458499165183727"
"No worries","2009","Couple + C. LE and GT 16","East Germany","70","0.256483959682818","0.199039667853721","0.313928251511915"
"No worries","2009","Single parent ","West Germany","276","0.400911757134442","0.365213369380965","0.436610144887918"
"No worries","2009","Single parent ","East Germany","85","0.266083017804273","0.213176065931005","0.318989969677541"
"Some worries","2009","(Married) couple without C. ","West Germany","2108","0.450365899212171","0.436346327596779","0.464385470827563"
"Some worries","2009","(Married) couple without C. ","East Germany","843","0.450770866364184","0.427797459688644","0.473744273039725"
"Some worries","2009","1-pers.-HH","West Germany","909","0.416876781378147","0.396016639739429","0.437736923016865"
"Some worries","2009","1-pers.-HH","East Germany","319","0.41647050330958","0.380951909630316","0.451989096988844"
"Some worries","2009","Couple + C. GT 16 ","West Germany","997","0.434367977509677","0.414167754260408","0.454568200758946"
"Some worries","2009","Couple + C. GT 16 ","East Germany","392","0.451895432456375","0.418078273854666","0.485712591058083"
"Some worries","2009","Couple + C. LE 16 ","West Germany","949","0.432475277178446","0.411977361597119","0.452973192759773"
"Some worries","2009","Couple + C. LE 16 ","East Germany","264","0.435580120766833","0.395905969753948","0.475254271779719"
"Some worries","2009","Couple + C. LE and GT 16","West Germany","389","0.410616542811476","0.37935034835731","0.441882737265642"
"Some worries","2009","Couple + C. LE and GT 16","East Germany","110","0.563017987878898","0.497770391281363","0.628265584476433"
"Some worries","2009","Single parent ","West Germany","288","0.366889815441888","0.331783416319061","0.401996214564715"
"Some worries","2009","Single parent ","East Germany","127","0.528533482457094","0.468769108537649","0.588297856376538"
"Big worries","2010","(Married) couple without C. ","West Germany","960","0.230690390529917","0.218500446342953","0.242880334716881"
"Big worries","2010","(Married) couple without C. ","East Germany","433","0.26831602562319","0.247278320013358","0.289353731233022"
"Big worries","2010","1-pers.-HH","West Germany","421","0.216310022419639","0.19845648100845","0.234163563830828"
"Big worries","2010","1-pers.-HH","East Germany","163","0.231744851175777","0.200261472544461","0.263228229807093"
"Big worries","2010","Couple + C. GT 16 ","West Germany","504","0.231287823618711","0.213534613211043","0.249041034026378"
"Big worries","2010","Couple + C. GT 16 ","East Germany","170","0.303095659222263","0.269193904017534","0.336997414426991"
"Big worries","2010","Couple + C. LE 16 ","West Germany","1179","0.188343511267647","0.17864715498377","0.198039867551525"
"Big worries","2010","Couple + C. LE 16 ","East Germany","348","0.275278957215311","0.252561652302135","0.297996262128486"
"Big worries","2010","Couple + C. LE and GT 16","West Germany","266","0.213563036883365","0.19154624354158","0.235579830225149"
"Big worries","2010","Couple + C. LE and GT 16","East Germany","63","0.179699478042908","0.13440414557164","0.224994810514175"
"Big worries","2010","Single parent ","West Germany","397","0.213912820675953","0.194711336270757","0.233114305081149"
"Big worries","2010","Single parent ","East Germany","138","0.202125795059802","0.167442323596867","0.236809266522737"
"No worries","2010","(Married) couple without C. ","West Germany","1640","0.334645208903717","0.320991352331593","0.348299065475842"
"No worries","2010","(Married) couple without C. ","East Germany","497","0.291722947089494","0.270140525203141","0.313305368975847"
"No worries","2010","1-pers.-HH","West Germany","781","0.377296914838987","0.356278689521431","0.398315140156543"
"No worries","2010","1-pers.-HH","East Germany","238","0.366529925025513","0.330576413265156","0.40248343678587"
"No worries","2010","Couple + C. GT 16 ","West Germany","756","0.334331403121238","0.314468795855624","0.354194010386851"
"No worries","2010","Couple + C. GT 16 ","East Germany","225","0.272746277718584","0.239893799727049","0.30559875571012"
"No worries","2010","Couple + C. LE 16 ","West Germany","2626","0.417610174568238","0.405379806526799","0.429840542609678"
"No worries","2010","Couple + C. LE 16 ","East Germany","570","0.37094958452778","0.346380722838599","0.395518446216962"
"No worries","2010","Couple + C. LE and GT 16","West Germany","525","0.388761859003713","0.362573631114787","0.414950086892639"
"No worries","2010","Couple + C. LE and GT 16","East Germany","91","0.288572693295499","0.235117927419748","0.34202745917125"
"No worries","2010","Single parent ","West Germany","622","0.357894449078789","0.335447271949863","0.380341626207714"
"No worries","2010","Single parent ","East Germany","188","0.326178150455125","0.285688460230572","0.366667840679678"
"Some worries","2010","(Married) couple without C. ","West Germany","1988","0.434664400566366","0.42032052233698","0.449008278795752"
"Some worries","2010","(Married) couple without C. ","East Germany","774","0.439961027287316","0.416392658528569","0.463529396046062"
"Some worries","2010","1-pers.-HH","West Germany","841","0.406393062741374","0.385095174956965","0.427690950525783"
"Some worries","2010","1-pers.-HH","East Germany","289","0.401725223798711","0.365145666696152","0.438304780901269"
"Some worries","2010","Couple + C. GT 16 ","West Germany","907","0.434380773260052","0.413511082481393","0.45525046403871"
"Some worries","2010","Couple + C. GT 16 ","East Germany","311","0.424158063059153","0.387702714991192","0.460613411127114"
"Some worries","2010","Couple + C. LE 16 ","West Germany","2441","0.394046314164115","0.381928048989357","0.406164579338873"
"Some worries","2010","Couple + C. LE 16 ","East Germany","567","0.353771458256909","0.329452815788758","0.378090100725059"
"Some worries","2010","Couple + C. LE and GT 16","West Germany","540","0.397675104112923","0.371382193066726","0.423968015159119"
"Some worries","2010","Couple + C. LE and GT 16","East Germany","122","0.531727828661594","0.472858725491695","0.590596931831492"
"Some worries","2010","Single parent ","West Germany","733","0.428192730245259","0.405022757592286","0.451362702898231"
"Some worries","2010","Single parent ","East Germany","189","0.471696054485073","0.428582133112566","0.514809975857579"
"Big worries","2011","(Married) couple without C. ","West Germany","1400","0.241231201525491","0.230384085925981","0.252078317125001"
"Big worries","2011","(Married) couple without C. ","East Germany","612","0.317874131217624","0.297746327486229","0.338001934949019"
"Big worries","2011","1-pers.-HH","West Germany","579","0.22170563908244","0.205757089349764","0.237654188815116"
"Big worries","2011","1-pers.-HH","East Germany","244","0.294770714560562","0.264646613816795","0.32489481530433"
"Big worries","2011","Couple + C. GT 16 ","West Germany","566","0.229747439080957","0.213167690219381","0.246327187942532"
"Big worries","2011","Couple + C. GT 16 ","East Germany","201","0.35390871950619","0.318510480813804","0.389306958198576"
"Big worries","2011","Couple + C. LE 16 ","West Germany","469","0.185156140072805","0.169731476266702","0.200580803878907"
"Big worries","2011","Couple + C. LE 16 ","East Germany","170","0.292120696197153","0.257454345009712","0.326787047384594"
"Big worries","2011","Couple + C. LE and GT 16","West Germany","186","0.167202358427209","0.144402542202771","0.190002174651648"
"Big worries","2011","Couple + C. LE and GT 16","East Germany","44","0.231891901448201","0.172195048138346","0.291588754758056"
"Big worries","2011","Single parent ","West Germany","190","0.243787808333538","0.215305918774987","0.27226969789209"
"Big worries","2011","Single parent ","East Germany","70","0.241390628236698","0.191533853814883","0.291247402658513"
"No worries","2011","(Married) couple without C. ","West Germany","1938","0.31619771877382","0.304408434621356","0.327987002926283"
"No worries","2011","(Married) couple without C. ","East Germany","540","0.26013503254774","0.241171807929035","0.279098257166446"
"No worries","2011","1-pers.-HH","West Germany","938","0.360126706772786","0.341696273618154","0.378557139927419"
"No worries","2011","1-pers.-HH","East Germany","279","0.318322520326839","0.287545263359076","0.349099777294603"
"No worries","2011","Couple + C. GT 16 ","West Germany","860","0.33156970719856","0.313015110562823","0.350124303834298"
"No worries","2011","Couple + C. GT 16 ","East Germany","186","0.235427582227458","0.204020537961078","0.266834626493837"
"No worries","2011","Couple + C. LE 16 ","West Germany","949","0.400661065479381","0.381201449499145","0.420120681459618"
"No worries","2011","Couple + C. LE 16 ","East Germany","209","0.298243694604574","0.263367735608493","0.333119653600654"
"No worries","2011","Couple + C. LE and GT 16","West Germany","406","0.384654782090133","0.354928856482505","0.414380707697761"
"No worries","2011","Couple + C. LE and GT 16","East Germany","58","0.298020247297165","0.233323468950538","0.362717025643793"
"No worries","2011","Single parent ","West Germany","329","0.357403819183536","0.32561388463883","0.389193753728242"
"No worries","2011","Single parent ","East Germany","92","0.350227053814442","0.294648079060147","0.405806028568736"
"Some worries","2011","(Married) couple without C. ","West Germany","2638","0.44257107970069","0.429978083840999","0.45516407556038"
"Some worries","2011","(Married) couple without C. ","East Germany","904","0.421990836234636","0.400642924042111","0.443338748427161"
"Some worries","2011","1-pers.-HH","West Germany","1089","0.418167654144774","0.399229613937993","0.437105694351554"
"Some worries","2011","1-pers.-HH","East Germany","357","0.386906765112598","0.354727718069042","0.419085812156155"
"Some worries","2011","Couple + C. GT 16 ","West Germany","1047","0.438682853720483","0.419125255629191","0.458240451811775"
"Some worries","2011","Couple + C. GT 16 ","East Germany","314","0.410663698266353","0.37424588743241","0.447081509100296"
"Some worries","2011","Couple + C. LE 16 ","West Germany","1018","0.414182794447814","0.394621997835991","0.433743591059637"
"Some worries","2011","Couple + C. LE 16 ","East Germany","282","0.409635609198273","0.372146399130852","0.447124819265695"
"Some worries","2011","Couple + C. LE and GT 16","West Germany","437","0.448142859482657","0.417757668020142","0.478528050945173"
"Some worries","2011","Couple + C. LE and GT 16","East Germany","90","0.470087851254633","0.399490415217409","0.540685287291857"
"Some worries","2011","Single parent ","West Germany","354","0.398808372482926","0.366327359532782","0.431289385433069"
"Some worries","2011","Single parent ","East Germany","121","0.408382317948861","0.351114727430989","0.465649908466732"
"Big worries","2012","(Married) couple without C. ","West Germany","1065","0.18358974488925","0.173801850157997","0.193377639620503"
"Big worries","2012","(Married) couple without C. ","East Germany","475","0.243943780795635","0.225584584914188","0.262302976677082"
"Big worries","2012","1-pers.-HH","West Germany","513","0.188758977803505","0.174058454637776","0.203459500969233"
"Big worries","2012","1-pers.-HH","East Germany","200","0.226966867392811","0.200118210091242","0.25381552469438"
"Big worries","2012","Couple + C. GT 16 ","West Germany","411","0.166404528496139","0.151297992413535","0.181511064578743"
"Big worries","2012","Couple + C. GT 16 ","East Germany","119","0.250291795578564","0.216412239755227","0.284171351401902"
"Big worries","2012","Couple + C. LE 16 ","West Germany","371","0.160697890579763","0.146014192338179","0.175381588821347"
"Big worries","2012","Couple + C. LE 16 ","East Germany","148","0.218070650869918","0.186543280346693","0.249598021393143"
"Big worries","2012","Couple + C. LE and GT 16","West Germany","151","0.169448099180642","0.14535043269022","0.193545765671063"
"Big worries","2012","Couple + C. LE and GT 16","East Germany","29","","",""
"Big worries","2012","Single parent ","West Germany","158","0.184171763138229","0.159000802426574","0.209342723849884"
"Big worries","2012","Single parent ","East Germany","77","0.33485393328651","0.279476578703744","0.390231287869276"
"No worries","2012","(Married) couple without C. ","West Germany","2407","0.399078141163258","0.386697337790494","0.411458944536022"
"No worries","2012","(Married) couple without C. ","East Germany","664","0.308492332375643","0.288747546778509","0.328237117972778"
"No worries","2012","1-pers.-HH","West Germany","1149","0.415264037625112","0.396752346553561","0.433775728696662"
"No worries","2012","1-pers.-HH","East Germany","363","0.380731937509168","0.34960823314581","0.411855641872525"
"No worries","2012","Couple + C. GT 16 ","West Germany","967","0.393061516394844","0.373250477580759","0.412872555208929"
"No worries","2012","Couple + C. GT 16 ","East Germany","219","0.313543259834912","0.27725855533195","0.349827964337873"
"No worries","2012","Couple + C. LE 16 ","West Germany","1121","0.469013900029892","0.449061017817923","0.48896678224186"
"No worries","2012","Couple + C. LE 16 ","East Germany","242","0.337171528755814","0.301077828388797","0.37326522912283"
"No worries","2012","Couple + C. LE and GT 16","West Germany","446","0.483002795364665","0.450903746042354","0.515101844686976"
"No worries","2012","Couple + C. LE and GT 16","East Germany","71","0.436709930844513","0.358629028569385","0.514790833119641"
"No worries","2012","Single parent ","West Germany","423","0.439327177041941","0.407098855337353","0.471555498746528"
"No worries","2012","Single parent ","East Germany","99","0.368542990616382","0.311937056515082","0.425148924717683"
"Some worries","2012","(Married) couple without C. ","West Germany","2538","0.417332113947493","0.404865104205325","0.42979912368966"
"Some worries","2012","(Married) couple without C. ","East Germany","963","0.447563886828722","0.426306969472759","0.468820804184684"
"Some worries","2012","1-pers.-HH","West Germany","1060","0.395976984571383","0.377604590749024","0.414349378393742"
"Some worries","2012","1-pers.-HH","East Germany","372","0.392301195098021","0.361004657571609","0.423597732624433"
"Some worries","2012","Couple + C. GT 16 ","West Germany","957","0.440533955109017","0.420397583867996","0.460670326350038"
"Some worries","2012","Couple + C. GT 16 ","East Germany","290","0.436164944586524","0.39737941865474","0.474950470518308"
"Some worries","2012","Couple + C. LE 16 ","West Germany","911","0.370288209390345","0.350981331050706","0.389595087729985"
"Some worries","2012","Couple + C. LE 16 ","East Germany","269","0.444757820374268","0.406816852501872","0.482698788246665"
"Some worries","2012","Couple + C. LE and GT 16","West Germany","334","0.347549105454694","0.316960811614519","0.378137399294868"
"Some worries","2012","Couple + C. LE and GT 16","East Germany","55","0.373136071099539","0.296997889695865","0.449274252503213"
"Some worries","2012","Single parent ","West Germany","330","0.376501059819831","0.345038803574842","0.407963316064819"
"Some worries","2012","Single parent ","East Germany","103","0.296603076097108","0.243006870162171","0.350199282032044"
"Big worries","2013","(Married) couple without C. ","West Germany","1190","0.221637853015501","0.210770074533671","0.232505631497332"
"Big worries","2013","(Married) couple without C. ","East Germany","508","0.269604476435152","0.250117429785412","0.289091523084892"
"Big worries","2013","1-pers.-HH","West Germany","556","0.22123121792227","0.205227189704217","0.237235246140323"
"Big worries","2013","1-pers.-HH","East Germany","214","0.266669786301771","0.237250988306993","0.296088584296548"
"Big worries","2013","Couple + C. GT 16 ","West Germany","436","0.204562501370963","0.187342672511001","0.221782330230925"
"Big worries","2013","Couple + C. GT 16 ","East Germany","123","0.268965799108616","0.230706182128876","0.307225416088356"
"Big worries","2013","Couple + C. LE 16 ","West Germany","401","0.168221143636396","0.152409642999093","0.184032644273698"
"Big worries","2013","Couple + C. LE 16 ","East Germany","132","0.212545901430165","0.180080396273614","0.245011406586716"
"Big worries","2013","Couple + C. LE and GT 16","West Germany","148","0.193310429384338","0.166031268028672","0.220589590740004"
"Big worries","2013","Couple + C. LE and GT 16","East Germany","26","","",""
"Big worries","2013","Single parent ","West Germany","173","0.190996263009076","0.164570573552564","0.217421952465588"
"Big worries","2013","Single parent ","East Germany","54","0.19567408238816","0.147544674163598","0.243803490612722"
"No worries","2013","(Married) couple without C. ","West Germany","2004","0.341803193918642","0.329392561857943","0.35421382597934"
"No worries","2013","(Married) couple without C. ","East Germany","561","0.287755986388884","0.267875362395213","0.307636610382555"
"No worries","2013","1-pers.-HH","West Germany","1012","0.380196473484214","0.361479617446665","0.398913329521762"
"No worries","2013","1-pers.-HH","East Germany","298","0.338270312885313","0.306795693979036","0.36974493179159"
"No worries","2013","Couple + C. GT 16 ","West Germany","844","0.397572030378495","0.376680355280326","0.418463705476664"
"No worries","2013","Couple + C. GT 16 ","East Germany","166","0.272562231738309","0.234142528908645","0.310981934567972"
"No worries","2013","Couple + C. LE 16 ","West Germany","957","0.472398050968374","0.451295444249657","0.493500657687091"
"No worries","2013","Couple + C. LE 16 ","East Germany","224","0.318973219275097","0.281986792245339","0.355959646304856"
"No worries","2013","Couple + C. LE and GT 16","West Germany","349","0.400707388519844","0.366855469934618","0.43455930710507"
"No worries","2013","Couple + C. LE and GT 16","East Germany","56","0.329751078789562","0.24798796829302","0.411514189286104"
"No worries","2013","Single parent ","West Germany","346","0.427557479732376","0.394299043537153","0.4608159159276"
"No worries","2013","Single parent ","East Germany","85","0.314470917723134","0.258142049777118","0.370799785669151"
"Some worries","2013","(Married) couple without C. ","West Germany","2417","0.436558953065857","0.423581972702032","0.449535933429682"
"Some worries","2013","(Married) couple without C. ","East Germany","923","0.442639537175964","0.420827481146279","0.464451593205649"
"Some worries","2013","1-pers.-HH","West Germany","1016","0.398572308593516","0.37969469433254","0.417449922854493"
"Some worries","2013","1-pers.-HH","East Germany","356","0.395059900812916","0.362538002301516","0.427581799324317"
"Some worries","2013","Couple + C. GT 16 ","West Germany","828","0.397865468250542","0.37697117534734","0.418759761153743"
"Some worries","2013","Couple + C. GT 16 ","East Germany","227","0.458471969153075","0.41547972602011","0.501464212286041"
"Some worries","2013","Couple + C. LE 16 ","West Germany","792","0.35938080539523","0.33909901577987","0.379662595010591"
"Some worries","2013","Couple + C. LE 16 ","East Germany","254","0.468480879294738","0.428881483935553","0.508080274653922"
"Some worries","2013","Couple + C. LE and GT 16","West Germany","308","0.405982182095818","0.372058469620514","0.439905894571122"
