"plj0046","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No worries","2009","Brandenburg","West Germany","","","","","3"
"No worries","2009","Brandenburg","East Germany","253","0.330623084378824","0.297818352127496","0.363427816630152","3"
"No worries","2009","Saxony","West Germany","","","","","3"
"No worries","2009","Saxony","East Germany","465","0.318831395144359","0.294136175476065","0.343526614812653","3"
"No worries","2009","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2009","Mecklenburg-Western Pomerania","East Germany","117","0.203132262732193","0.166989013729526","0.23927551173486","3"
"No worries","2009","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2009","Saxony-Anhalt","East Germany","204","0.251450781170763","0.220787290225581","0.282114272115944","3"
"No worries","2009","Thuringia","West Germany","","","","","3"
"No worries","2009","Thuringia","East Germany","226","0.271467931355074","0.241029324713519","0.301906537996629","3"
"Some worries","2009","Lower Saxony","East Germany","","","","","2"
"Some worries","2009","Schleswig-Holstein","West Germany","189","0.36956190652332","0.327587838902603","0.411535974144038","2"
"Some worries","2009","Hamburg","West Germany","115","0.403285568165859","0.344663442486949","0.461907693844769","2"
"Some worries","2009","Hamburg","East Germany","","","","","2"
"Some worries","2009","Lower Saxony","West Germany","748","0.471547766301409","0.447351133855178","0.49574439874764","2"
"Some worries","2009","Bremen","West Germany","47","0.509218689290929","0.41939915772926","0.599038220852598","2"
"Some worries","2009","Bremen","East Germany","","","","","2"
"Some worries","2009","North Rhine-Westphalia","West Germany","1508","0.395421033772194","0.379489036984361","0.411353030560027","2"
"Some worries","2009","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2009","Hesse","West Germany","492","0.430010800922339","0.402184575520098","0.457837026324579","2"
"Some worries","2009","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2009","Hesse","East Germany","","","","","2"
"Some worries","2009","Rhineland-Palatinate,Saarland","West Germany","435","0.461649476331534","0.431115254512273","0.492183698150796","2"
"Some worries","2009","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2009","Baden-Württemberg","West Germany","909","0.434845769180762","0.413668343954959","0.456023194406566","2"
"Some worries","2009","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2009","Bavaria","West Germany","1166","0.459320204854987","0.440205284169478","0.478435125540495","2"
"Some worries","2009","Bavaria","East Germany","","","","","2"
"Some worries","2009","Berlin","West Germany","136","0.383666445563556","0.333711071576705","0.433621819550406","2"
"Some worries","2009","Thuringia","West Germany","","","","","2"
"Some worries","2009","Berlin","East Germany","133","0.396796957835994","0.34311001451617","0.450483901155817","2"
"Some worries","2009","Brandenburg","West Germany","","","","","2"
"Some worries","2009","Brandenburg","East Germany","343","0.420722880227109","0.386297733624839","0.455148026829379","2"
"Some worries","2009","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2009","Mecklenburg-Western Pomerania","East Germany","247","0.498587722405855","0.453670500612808","0.543504944198902","2"
"Some worries","2009","Saxony","East Germany","584","0.415838869620067","0.389721230836811","0.441956508403323","2"
"Some worries","2009","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2009","Saxony-Anhalt","East Germany","395","0.515363646837109","0.480041279276484","0.550686014397735","2"
"Some worries","2009","Thuringia","East Germany","388","0.499034552401851","0.464812160563163","0.533256944240539","2"
"Some worries","2009","Saxony","West Germany","","","","","2"
"Big worries","2010","Schleswig-Holstein","West Germany","143","0.18811249487536","0.159782522366909","0.216442467383812","1"
"Big worries","2010","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2010","Hamburg","West Germany","70","0.25892795040978","0.215228686426344","0.302627214393217","1"
"Big worries","2010","Hamburg","East Germany","","","","","1"
"Big worries","2010","Bremen","West Germany","40","0.212581745960248","0.151438345010633","0.273725146909863","1"
"Big worries","2010","Bremen","East Germany","","","","","1"
"Big worries","2010","North Rhine-Westphalia","West Germany","1110","0.23929703320558","0.227443700275389","0.251150366135771","1"
"Big worries","2010","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2010","Hesse","West Germany","312","0.217910997996274","0.198093539591226","0.237728456401322","1"
"Big worries","2010","Hesse","East Germany","","","","","1"
"Big worries","2010","Rhineland-Palatinate,Saarland","West Germany","240","0.183366730101354","0.162467561558047","0.204265898644662","1"
"Big worries","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2010","Baden-Württemberg","West Germany","509","0.183140641943798","0.169039146218504","0.197242137669092","1"
"Big worries","2010","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2010","Bavaria","West Germany","745","0.223027735333271","0.209385962404566","0.236669508261975","1"
"Big worries","2010","Bavaria","East Germany","","","","","1"
"Big worries","2010","Berlin","West Germany","141","0.228279489036131","0.192911291626016","0.263647686446246","1"
"Big worries","2010","Berlin","East Germany","84","0.283693486801061","0.238428777478087","0.328958196124035","1"
"Big worries","2010","Brandenburg","West Germany","","","","","1"
"Big worries","2010","Lower Saxony","West Germany","473","0.22918041499819","0.211536905917241","0.24682392407914","1"
"Big worries","2010","Lower Saxony","East Germany","","","","","1"
"Big worries","2010","Brandenburg","East Germany","245","0.218800440790961","0.192579305199021","0.245021576382901","1"
"Big worries","2010","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2010","Mecklenburg-Western Pomerania","East Germany","146","0.260751770355753","0.225294996040734","0.296208544670772","1"
"Big worries","2010","Saxony","West Germany","","","","","1"
"Big worries","2010","Saxony","East Germany","387","0.251196637092853","0.230402032360008","0.271991241825698","1"
"Big worries","2010","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2010","Saxony-Anhalt","East Germany","244","0.309998735991987","0.279916502944002","0.340080969039971","1"
"Big worries","2010","Thuringia","West Germany","","","","","1"
"Big worries","2010","Thuringia","East Germany","231","0.239360264355809","0.212255530372421","0.266464998339198","1"
"No worries","2010","Schleswig-Holstein","West Germany","274","0.370200589235179","0.335197281966905","0.405203896503453","3"
"No worries","2010","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2010","Lower Saxony","West Germany","787","0.344301676037349","0.324356335786396","0.364247016288302","3"
"No worries","2010","Lower Saxony","East Germany","","","","","3"
"No worries","2010","Bremen","West Germany","69","0.23148340000912","0.168450045469574","0.294516754548666","3"
"No worries","2010","Hamburg","West Germany","176","0.414297547498701","0.365155964628289","0.463439130369113","3"
"No worries","2010","Hamburg","East Germany","","","","","3"
"No worries","2010","Bremen","East Germany","","","","","3"
"No worries","2010","North Rhine-Westphalia","West Germany","1849","0.347863908096136","0.334631524727031","0.361096291465241","3"
"No worries","2010","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2010","Hesse","West Germany","710","0.399241591318236","0.375731835997354","0.422751346639117","3"
"No worries","2010","Hesse","East Germany","","","","","3"
"No worries","2010","Rhineland-Palatinate,Saarland","West Germany","497","0.35222052848334","0.32642311728571","0.378017939680971","3"
"No worries","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2010","Baden-Württemberg","West Germany","1199","0.39279584495294","0.374990516905834","0.410601173000046","3"
"No worries","2010","Baden-Württemberg","East Germany","","","","","3"
"No worries","2010","Bavaria","West Germany","1324","0.346944712914625","0.331345821579991","0.362543604249259","3"
"No worries","2010","Bavaria","East Germany","","","","","3"
"No worries","2010","Berlin","West Germany","198","0.386502701068495","0.345469816109162","0.427535586027829","3"
"No worries","2010","Berlin","East Germany","167","0.399364776355673","0.350186208113997","0.44854334459735","3"
"No worries","2010","Brandenburg","West Germany","","","","","3"
"No worries","2010","Brandenburg","East Germany","288","0.305446141355137","0.27623377819699","0.334658504513284","3"
"No worries","2010","Saxony","West Germany","","","","","3"
"No worries","2010","Saxony","East Germany","628","0.333057170688283","0.310459505796425","0.35565483558014","3"
"No worries","2010","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2010","Mecklenburg-Western Pomerania","East Germany","173","0.268984224583717","0.233173160700597","0.304795288466838","3"
"No worries","2010","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2010","Saxony-Anhalt","East Germany","282","0.304806547104039","0.274865281827891","0.334747812380187","3"
"No worries","2010","Thuringia","West Germany","","","","","3"
"No worries","2010","Thuringia","East Germany","289","0.305999863491633","0.276726676217132","0.335273050766133","3"
"Some worries","2010","Lower Saxony","East Germany","","","","","2"
"Some worries","2010","North Rhine-Westphalia","West Germany","2018","0.412839058698284","0.399160723594603","0.426517393801965","2"
"Some worries","2010","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2010","Hesse","West Germany","645","0.38284741068549","0.359513398199697","0.406181423171283","2"
"Some worries","2010","Schleswig-Holstein","West Germany","314","0.44168691588946","0.405688319093824","0.477685512685097","2"
"Some worries","2010","Hamburg","West Germany","140","0.326774502091519","0.27998388233741","0.373565121845628","2"
"Some worries","2010","Hamburg","East Germany","","","","","2"
"Some worries","2010","Lower Saxony","West Germany","920","0.426517908964461","0.405756902199615","0.447278915729307","2"
"Some worries","2010","Bremen","West Germany","63","0.555934854030632","0.481680972187415","0.630188735873849","2"
"Some worries","2010","Bremen","East Germany","","","","","2"
"Some worries","2010","Hesse","East Germany","","","","","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","West Germany","580","0.464412741415305","0.437477406181615","0.491348076648995","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2010","Baden-Württemberg","West Germany","1182","0.424063513103262","0.406045706561548","0.442081319644976","2"
"Some worries","2010","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2010","Bavaria","West Germany","1508","0.430027551752105","0.413803336739431","0.446251766764779","2"
"Some worries","2010","Bavaria","East Germany","","","","","2"
"Some worries","2010","Berlin","West Germany","202","0.385217809895373","0.344210311532141","0.426225308258606","2"
"Some worries","2010","Berlin","East Germany","130","0.316941736843266","0.270221590475122","0.363661883211409","2"
"Some worries","2010","Brandenburg","West Germany","","","","","2"
"Some worries","2010","Brandenburg","East Germany","422","0.475753417853902","0.444079253376786","0.507427582331018","2"
"Some worries","2010","Saxony","East Germany","656","0.415746192218864","0.392115590418043","0.439376794019686","2"
"Some worries","2010","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2010","Thuringia","West Germany","","","","","2"
"Some worries","2010","Thuringia","East Germany","432","0.454639872152558","0.42300944414015","0.486270300164967","2"
"Some worries","2010","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2010","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2010","Mecklenburg-Western Pomerania","East Germany","270","0.47026400506053","0.429956023183541","0.510571986937518","2"
"Some worries","2010","Saxony","West Germany","","","","","2"
"Some worries","2010","Saxony-Anhalt","East Germany","382","0.385194716903974","0.353541771903073","0.416847661904875","2"
"Big worries","2011","Schleswig-Holstein","West Germany","123","0.17577730536782","0.146334155979244","0.205220454756396","1"
"Big worries","2011","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2011","Hamburg","West Germany","46","0.147689750972945","0.108066804540921","0.187312697404968","1"
"Big worries","2011","Hamburg","East Germany","","","","","1"
"Big worries","2011","Bremen","West Germany","22","","","","1"
"Big worries","2011","Bremen","East Germany","","","","","1"
"Big worries","2011","North Rhine-Westphalia","West Germany","1013","0.244804874212019","0.231650080731468","0.25795966769257","1"
"Big worries","2011","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2011","Hesse","West Germany","289","0.206508309882383","0.185181789426401","0.227834830338364","1"
"Big worries","2011","Hesse","East Germany","","","","","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","West Germany","248","0.212827764762412","0.189630780553327","0.236024748971498","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2011","Baden-Württemberg","West Germany","495","0.202156011466593","0.186365826650229","0.217946196282957","1"
"Big worries","2011","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2011","Bavaria","West Germany","692","0.246968215362309","0.231874809528419","0.262061621196199","1"
"Big worries","2011","Bavaria","East Germany","","","","","1"
"Big worries","2011","Berlin","West Germany","103","0.201041491186776","0.162848570681009","0.239234411692542","1"
"Big worries","2011","Berlin","East Germany","108","0.30100809501316","0.253157659040649","0.348858530985671","1"
"Big worries","2011","Brandenburg","West Germany","","","","","1"
"Big worries","2011","Lower Saxony","West Germany","419","0.232413716126105","0.213416931942393","0.251410500309818","1"
"Big worries","2011","Lower Saxony","East Germany","","","","","1"
"Big worries","2011","Brandenburg","East Germany","243","0.301771827813925","0.271339834118479","0.33220382150937","1"
"Big worries","2011","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2011","Mecklenburg-Western Pomerania","East Germany","128","0.288851026896664","0.249360758617361","0.328341295175968","1"
"Big worries","2011","Saxony","West Germany","","","","","1"
"Big worries","2011","Saxony","East Germany","377","0.318697974509272","0.29426314125734","0.343132807761205","1"
"Big worries","2011","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2011","Saxony-Anhalt","East Germany","249","0.319296820455367","0.288192631633525","0.350401009277209","1"
"Big worries","2011","Thuringia","West Germany","","","","","1"
"Big worries","2011","Thuringia","East Germany","258","0.298098564169122","0.267720715028525","0.328476413309718","1"
"No worries","2011","Schleswig-Holstein","West Germany","236","0.342521295552376","0.30581291618253","0.379229674922221","3"
"No worries","2011","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2011","Hamburg","West Germany","146","0.41927563772433","0.364168536105224","0.474382739343436","3"
"No worries","2011","Hamburg","East Germany","","","","","3"
"No worries","2011","Lower Saxony","West Germany","579","0.287289200621869","0.266937442668932","0.307640958574805","3"
"No worries","2011","Lower Saxony","East Germany","","","","","3"
"No worries","2011","Bremen","West Germany","53","0.310445886223761","0.229010271325209","0.391881501122312","3"
"No worries","2011","Bremen","East Germany","","","","","3"
"No worries","2011","North Rhine-Westphalia","West Germany","1435","0.342060883677635","0.327546821634202","0.356574945721068","3"
"No worries","2011","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2011","Hesse","West Germany","481","0.346350684546983","0.321283216127825","0.371418152966141","3"
"No worries","2011","Hesse","East Germany","","","","","3"
"No worries","2011","Saxony","East Germany","450","0.304242513208579","0.280116321075228","0.328368705341931","3"
"No worries","2011","Rhineland-Palatinate,Saarland","West Germany","418","0.335264564034289","0.308509823529619","0.36201930453896","3"
"No worries","2011","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2011","Baden-Württemberg","West Germany","949","0.386661151027069","0.367514165847841","0.405808136206296","3"
"No worries","2011","Baden-Württemberg","East Germany","","","","","3"
"No worries","2011","Bavaria","West Germany","1081","0.332831620486125","0.316338984216298","0.349324256755951","3"
"No worries","2011","Bavaria","East Germany","","","","","3"
"No worries","2011","Berlin","West Germany","157","0.405572986597195","0.358782055590484","0.452363917603906","3"
"No worries","2011","Berlin","East Germany","100","0.277532192979619","0.230820385544448","0.32424400041479","3"
"No worries","2011","Brandenburg","West Germany","","","","","3"
"No worries","2011","Brandenburg","East Germany","258","0.300915486022422","0.270508072183564","0.33132289986128","3"
"No worries","2011","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2011","Mecklenburg-Western Pomerania","East Germany","133","0.252192674892779","0.214354173812654","0.290031175972904","3"
"No worries","2011","Saxony","West Germany","","","","","3"
"No worries","2011","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2011","Saxony-Anhalt","East Germany","226","0.267222522101549","0.23769919632207","0.296745847881028","3"
"No worries","2011","Thuringia","West Germany","","","","","3"
"No worries","2011","Thuringia","East Germany","230","0.260557535644581","0.231407235807312","0.28970783548185","3"
"Some worries","2011","Lower Saxony","East Germany","","","","","2"
"Some worries","2011","North Rhine-Westphalia","West Germany","1656","0.413134242110346","0.398069579961235","0.428198904259457","2"
"Some worries","2011","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2011","Hesse","West Germany","614","0.447141005570634","0.420946543434725","0.473335467706543","2"
"Some worries","2011","Schleswig-Holstein","West Germany","283","0.481701399079805","0.443050504595499","0.520352293564111","2"
"Some worries","2011","Hamburg","West Germany","116","0.433034611302726","0.377698031720309","0.488371190885143","2"
"Some worries","2011","Hamburg","East Germany","","","","","2"
"Some worries","2011","Lower Saxony","West Germany","901","0.480297083252026","0.457826302600018","0.502767863904035","2"
"Some worries","2011","Bremen","West Germany","49","0.452921940373056","0.365307926537615","0.540535954208497","2"
"Some worries","2011","Bremen","East Germany","","","","","2"
"Some worries","2011","Hesse","East Germany","","","","","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","West Germany","530","0.451907671203299","0.423702144125011","0.480113198281586","2"
"Some worries","2011","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2011","Baden-Württemberg","West Germany","1041","0.411182837506339","0.391836773775081","0.430528901237597","2"
"Some worries","2011","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2011","Bavaria","West Germany","1363","0.420200164151567","0.402924799754644","0.437475528548489","2"
"Some worries","2011","Bavaria","East Germany","","","","","2"
"Some worries","2011","Berlin","West Germany","163","0.393385522216029","0.346832971791602","0.439938072640456","2"
"Some worries","2011","Berlin","East Germany","145","0.421459712007221","0.369948048505833","0.472971375508609","2"
"Some worries","2011","Brandenburg","West Germany","","","","","2"
"Some worries","2011","Brandenburg","East Germany","373","0.397312686163653","0.364870910573897","0.429754461753409","2"
"Some worries","2011","Saxony","East Germany","570","0.377059512282148","0.351645214285361","0.402473810278935","2"
"Some worries","2011","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2011","Thuringia","West Germany","","","","","2"
"Some worries","2011","Thuringia","East Germany","383","0.441343900186297","0.408367757748266","0.474320042624328","2"
"Some worries","2011","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2011","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2011","Mecklenburg-Western Pomerania","East Germany","245","0.458956298210557","0.415537812513545","0.502374783907569","2"
"Some worries","2011","Saxony","West Germany","","","","","2"
"Some worries","2011","Saxony-Anhalt","East Germany","388","0.413480657443084","0.380624901657617","0.446336413228551","2"
"Big worries","2012","Schleswig-Holstein","West Germany","112","0.167611646356044","0.138695915761738","0.196527376950351","1"
"Big worries","2012","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2012","Hamburg","West Germany","33","0.124441400253268","0.089094548278948","0.159788252227588","1"
"Big worries","2012","Hamburg","East Germany","","","","","1"
"Big worries","2012","Lower Saxony","West Germany","328","0.198916388625619","0.18083826263405","0.216994514617187","1"
"Big worries","2012","Lower Saxony","East Germany","","","","","1"
"Big worries","2012","Bremen","West Germany","16","","","","1"
"Big worries","2012","Bremen","East Germany","","","","","1"
"Big worries","2012","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2012","Hesse","West Germany","216","0.147007720156326","0.128438549418126","0.165576890894527","1"
"Big worries","2012","Hesse","East Germany","","","","","1"
"Big worries","2012","North Rhine-Westphalia","West Germany","894","0.22198825414854","0.209155864684822","0.234820643612257","1"
"Big worries","2012","Rhineland-Palatinate,Saarland","West Germany","179","0.165748718532339","0.144621217031136","0.186876220033542","1"
"Big worries","2012","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2012","Baden-Württemberg","West Germany","345","0.148554747452862","0.134266424944122","0.162843069961601","1"
"Big worries","2012","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2012","Bavaria","West Germany","510","0.163153677092326","0.150294807531935","0.176012546652717","1"
"Big worries","2012","Bavaria","East Germany","","","","","1"
"Big worries","2012","Berlin","West Germany","83","0.169653309208631","0.135317076355159","0.203989542062103","1"
"Big worries","2012","Berlin","East Germany","77","0.269390918181391","0.223045077140214","0.315736759222569","1"
"Big worries","2012","Brandenburg","West Germany","","","","","1"
"Big worries","2012","Brandenburg","East Germany","185","0.205756147911436","0.178753903963746","0.232758391859125","1"
"Big worries","2012","Saxony","West Germany","","","","","1"
"Big worries","2012","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2012","Mecklenburg-Western Pomerania","East Germany","95","0.220864815665493","0.184684522722989","0.257045108607997","1"
"Big worries","2012","Saxony","East Germany","316","0.225214413734421","0.20366160956983","0.246767217899012","1"
"Big worries","2012","Thuringia","West Germany","","","","","1"
"Big worries","2012","Thuringia","East Germany","202","0.255917954591522","0.226854319264655","0.284981589918389","1"
"Big worries","2012","Saxony-Anhalt","East Germany","185","0.279875963511534","0.249185839968777","0.310566087054292","1"
"Big worries","2012","Saxony-Anhalt","West Germany","","","","","1"
"No worries","2012","Schleswig-Holstein","West Germany","275","0.421276075703015","0.383051894381407","0.459500257024623","3"
"No worries","2012","Schleswig-Holstein","East Germany","","","","","3"
"No worries","2012","Hamburg","West Germany","170","0.480557919707299","0.427056276409321","0.534059563005278","3"
"No worries","2012","Hamburg","East Germany","","","","","3"
"No worries","2012","Lower Saxony","West Germany","758","0.391607319755506","0.369502010612327","0.413712628898685","3"
"No worries","2012","Lower Saxony","East Germany","","","","","3"
"No worries","2012","Bremen","West Germany","70","0.359447875877301","0.277899095703095","0.440996656051508","3"
"No worries","2012","Bremen","East Germany","","","","","3"
"No worries","2012","North Rhine-Westphalia","West Germany","1616","0.385922856236879","0.370891049825171","0.400954662648588","3"
"No worries","2012","North Rhine-Westphalia","East Germany","","","","","3"
"No worries","2012","Hesse","West Germany","595","0.443938032663898","0.417884137549621","0.469991927778176","3"
"No worries","2012","Hesse","East Germany","","","","","3"
"No worries","2012","Saxony","East Germany","583","0.398912315730118","0.373647126074382","0.424177505385853","3"
"No worries","2012","Rhineland-Palatinate,Saarland","West Germany","519","0.43536135454791","0.407191484226519","0.463531224869301","3"
"No worries","2012","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"No worries","2012","Baden-Württemberg","West Germany","1073","0.446717404858056","0.426744117346755","0.466690692369356","3"
"No worries","2012","Baden-Württemberg","East Germany","","","","","3"
"No worries","2012","Bavaria","West Germany","1356","0.410464523778233","0.393345685561652","0.427583361994814","3"
"No worries","2012","Bavaria","East Germany","","","","","3"
"No worries","2012","Berlin","West Germany","221","0.482036293534453","0.436324182026472","0.527748405042435","3"
"No worries","2012","Berlin","East Germany","130","0.353113637730877","0.303185197088821","0.403042078372933","3"
"No worries","2012","Brandenburg","West Germany","","","","","3"
"No worries","2012","Brandenburg","East Germany","304","0.332646376040219","0.301174986022223","0.364117766058214","3"
"No worries","2012","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"No worries","2012","Mecklenburg-Western Pomerania","East Germany","171","0.3089809634842","0.268680200411285","0.349281726557115","3"
"No worries","2012","Saxony","West Germany","","","","","3"
"No worries","2012","Saxony-Anhalt","West Germany","","","","","3"
"No worries","2012","Saxony-Anhalt","East Germany","255","0.297241543920566","0.265997303104233","0.328485784736899","3"
"No worries","2012","Thuringia","West Germany","","","","","3"
"No worries","2012","Thuringia","East Germany","257","0.285342344245277","0.255266260690293","0.31541842780026","3"
"Some worries","2012","Lower Saxony","East Germany","","","","","2"
"Some worries","2012","North Rhine-Westphalia","West Germany","1519","0.392088889614581","0.377013735322529","0.407164043906633","2"
"Some worries","2012","North Rhine-Westphalia","East Germany","","","","","2"
"Some worries","2012","Hesse","West Germany","586","0.409054247179775","0.383272392928707","0.434836101430844","2"
"Some worries","2012","Bavaria","East Germany","","","","","2"
"Some worries","2012","Schleswig-Holstein","West Germany","254","0.411112277940941","0.37302187650649","0.449202679375392","2"
"Some worries","2012","Hamburg","West Germany","132","0.395000680039432","0.342652443949868","0.447348916128997","2"
"Some worries","2012","Hamburg","East Germany","","","","","2"
"Some worries","2012","Lower Saxony","West Germany","787","0.409476291618875","0.387206700037011","0.43174588320074","2"
"Some worries","2012","Bremen","West Germany","47","0.481086901530983","0.396172499915957","0.566001303146009","2"
"Some worries","2012","Bremen","East Germany","","","","","2"
"Some worries","2012","Hesse","East Germany","","","","","2"
"Some worries","2012","Rhineland-Palatinate,Saarland","West Germany","492","0.398889926919751","0.371068580250607","0.426711273588895","2"
"Some worries","2012","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Some worries","2012","Baden-Württemberg","West Germany","962","0.404727847689082","0.385008209639583","0.424447485738582","2"
"Some worries","2012","Baden-Württemberg","East Germany","","","","","2"
"Some worries","2012","Bavaria","West Germany","1306","0.426381799129441","0.409171346507578","0.443592251751304","2"
"Some worries","2012","Berlin","West Germany","155","0.348310397256916","0.304724562940178","0.391896231573654","2"
"Some worries","2012","Berlin","East Germany","145","0.377495444087732","0.326854256276418","0.428136631899046","2"
"Some worries","2012","Brandenburg","West Germany","","","","","2"
"Some worries","2012","Brandenburg","East Germany","372","0.461597476048346","0.428298431564526","0.494896520532166","2"
"Some worries","2012","Saxony","East Germany","544","0.375873270535461","0.350882937826649","0.400863603244273","2"
"Some worries","2012","Saxony-Anhalt","West Germany","","","","","2"
"Some worries","2012","Thuringia","West Germany","","","","","2"
"Some worries","2012","Thuringia","East Germany","407","0.458739701163201","0.425552135693208","0.491927266633194","2"
"Some worries","2012","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Some worries","2012","Schleswig-Holstein","East Germany","","","","","2"
"Some worries","2012","Mecklenburg-Western Pomerania","East Germany","239","0.470154220850307","0.426623354440365","0.513685087260249","2"
"Some worries","2012","Saxony","West Germany","","","","","2"
"Some worries","2012","Saxony-Anhalt","East Germany","382","0.4228824925679","0.389110696376534","0.456654288759265","2"
"Big worries","2013","Schleswig-Holstein","West Germany","108","0.167468910423457","0.137314018847981","0.197623801998933","1"
"Big worries","2013","Schleswig-Holstein","East Germany","","","","","1"
"Big worries","2013","Hamburg","West Germany","53","0.20109942205616","0.15655229758925","0.245646546523071","1"
"Big worries","2013","Hamburg","East Germany","","","","","1"
"Big worries","2013","Lower Saxony","West Germany","341","0.206209012289349","0.187398038423383","0.225019986155315","1"
"Big worries","2013","Lower Saxony","East Germany","","","","","1"
"Big worries","2013","Bremen","West Germany","23","","","","1"
"Big worries","2013","Bremen","East Germany","","","","","1"
"Big worries","2013","North Rhine-Westphalia","East Germany","","","","","1"
"Big worries","2013","Hesse","West Germany","257","0.194853376447258","0.173238901425425","0.216467851469091","1"
"Big worries","2013","Hesse","East Germany","","","","","1"
"Big worries","2013","North Rhine-Westphalia","West Germany","993","0.272104327814567","0.257779793189168","0.286428862439966","1"
"Big worries","2013","Rhineland-Palatinate,Saarland","West Germany","188","0.176026200066091","0.153448309264315","0.198604090867866","1"
"Big worries","2013","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Big worries","2013","Baden-Württemberg","West Germany","383","0.18607804527206","0.169535382744471","0.20262070779965","1"
"Big worries","2013","Baden-Württemberg","East Germany","","","","","1"
"Big worries","2013","Bavaria","West Germany","518","0.179992038751832","0.166081307403214","0.193902770100449","1"
"Big worries","2013","Bavaria","East Germany","","","","","1"
"Big worries","2013","Berlin","West Germany","92","0.223321467012173","0.184626545294192","0.262016388730154","1"
"Big worries","2013","Berlin","East Germany","99","0.363820224365639","0.311272549612154","0.416367899119125","1"
"Big worries","2013","Brandenburg","West Germany","","","","","1"
"Big worries","2013","Brandenburg","East Germany","198","0.232997511088305","0.203462662254192","0.262532359922418","1"
"Big worries","2013","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Big worries","2013","Mecklenburg-Western Pomerania","East Germany","96","0.255973992066963","0.215830777770891","0.296117206363035","1"
"Big worries","2013","Saxony","West Germany","","","","","1"
"Big worries","2013","Saxony","East Germany","294","0.237831671445309","0.215018780346524","0.260644562544093","1"
"Big worries","2013","Saxony-Anhalt","West Germany","","","","","1"
"Big worries","2013","Saxony-Anhalt","East Germany","212","0.3187861615769","0.285677073145975","0.351895250007825","1"
"Big worries","2013","Thuringia","West Germany","","","","","1"
"Big worries","2013","Thuringia","East Germany","186","0.235855477091345","0.206528933107002","0.265182021075688","1"
