"plj0046","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2008","(0) in school","131","0.353531213955753","0.303800856954739","0.403261570956766"
"Some worries","2008","(1a) inadequately completed","73","0.396204147616022","0.326101913440733","0.466306381791311"
"Some worries","2008","(1b) general elementary school","716","0.450600647632848","0.426020431099917","0.475180864165779"
"Some worries","2008","(1c) basic vocational qualification","2450","0.462991448297051","0.449482911271804","0.476499985322299"
"Some worries","2008","(2a) intermediate vocational","2208","0.481540330508578","0.467155755196823","0.495924905820333"
"Some worries","2008","(2b) intermediate general qualification","203","0.402682476415954","0.358944516828237","0.44642043600367"
"Some worries","2008","(2c_gen) general maturity certificate","289","0.396630630249859","0.361288401090636","0.431972859409082"
"Some worries","2008","(2c_voc) vocational maturity certificate","651","0.434607928558875","0.409084584331055","0.460131272786695"
"Some worries","2008","(3a) lower tertiary education","698","0.430251624324192","0.406325742846742","0.454177505801642"
"Some worries","2008","(3b) higher tertiary education","1052","0.395563492193681","0.376577564427017","0.414549419960346"
"Big worries","2009","(0) in school","43","0.15331041350947","0.113139030107092","0.193481796911847"
"Big worries","2009","(1a) inadequately completed","29","","",""
"Big worries","2009","(1b) general elementary school","366","0.289864218206928","0.266047347110099","0.313681089303758"
"Big worries","2009","(1c) basic vocational qualification","1385","0.29317352291099","0.280314326622662","0.306032719199318"
"Big worries","2009","(2a) intermediate vocational","1095","0.256281473257433","0.243338901131365","0.269224045383501"
"Big worries","2009","(2b) intermediate general qualification","113","0.269162376170986","0.227386865440442","0.310937886901529"
"Big worries","2009","(2c_gen) general maturity certificate","66","0.107569858152764","0.0844682889765585","0.13067142732897"
"Big worries","2009","(2c_voc) vocational maturity certificate","201","0.156572345247425","0.137012844028731","0.17613184646612"
"Big worries","2009","(3a) lower tertiary education","228","0.136108535211025","0.119211242666232","0.153005827755819"
"Big worries","2009","(3b) higher tertiary education","222","0.081493687762338","0.0706579931505242","0.0923293823741517"
"No worries","2009","(0) in school","154","0.505156838042918","0.449410575470898","0.560903100614938"
"No worries","2009","(1a) inadequately completed","72","0.44251332662295","0.368285919578011","0.51674073366789"
"No worries","2009","(1b) general elementary school","390","0.272346759149452","0.248977763703163","0.295715754595742"
"No worries","2009","(1c) basic vocational qualification","1155","0.244456668915962","0.23231647339797","0.256596864433955"
"No worries","2009","(2a) intermediate vocational","1211","0.257881484394608","0.244912546751833","0.270850422037383"
"No worries","2009","(2b) intermediate general qualification","145","0.338127892413549","0.293569277615578","0.38268650721152"
"No worries","2009","(2c_gen) general maturity certificate","391","0.5385472405855","0.501377922502636","0.575716558668364"
"No worries","2009","(2c_voc) vocational maturity certificate","579","0.43956092368799","0.412846237808657","0.466275609567322"
"No worries","2009","(3a) lower tertiary education","703","0.457322356509082","0.432773739351387","0.481870973666777"
"No worries","2009","(3b) higher tertiary education","1353","0.565673760808228","0.546042655659538","0.585304865956917"
"Some worries","2009","(0) in school","112","0.341532748447612","0.288657536883384","0.394407960011841"
"Some worries","2009","(1a) inadequately completed","71","0.441775612437781","0.367561048616134","0.515990176259428"
"Some worries","2009","(1b) general elementary school","638","0.437789022643619","0.411745555648528","0.46383248963871"
"Some worries","2009","(1c) basic vocational qualification","2274","0.462369808173048","0.448285626880825","0.47645398946527"
"Some worries","2009","(2a) intermediate vocational","2065","0.485837042347959","0.471020277361","0.500653807334918"
"Some worries","2009","(2b) intermediate general qualification","175","0.392709731415466","0.346711817572326","0.438707645258605"
"Some worries","2009","(2c_gen) general maturity certificate","234","0.353882901261736","0.318230033033322","0.38953576949015"
"Some worries","2009","(2c_voc) vocational maturity certificate","546","0.403866731064585","0.377456813332689","0.430276648796481"
"Some worries","2009","(3a) lower tertiary education","651","0.406569108279893","0.382364552576467","0.430773663983319"
"Some worries","2009","(3b) higher tertiary education","874","0.352832551429434","0.333907095382443","0.371758007476426"
"Big worries","2010","(0) in school","62","0.136890544277298","0.103779903707588","0.170001184847009"
"Big worries","2010","(1a) inadequately completed","90","0.201848137567323","0.159737626081134","0.243958649053512"
"Big worries","2010","(1b) general elementary school","523","0.29289739370942","0.272276372455085","0.313518414963756"
"Big worries","2010","(1c) basic vocational qualification","1618","0.278410664556693","0.266673464007542","0.290147865105843"
"Big worries","2010","(2a) intermediate vocational","1539","0.262054595327608","0.251060491875054","0.273048698780162"
"Big worries","2010","(2b) intermediate general qualification","171","0.249302311913935","0.215494391257244","0.283110232570626"
"Big worries","2010","(2c_gen) general maturity certificate","122","0.159696008704618","0.136037709495319","0.183354307913918"
"Big worries","2010","(2c_voc) vocational maturity certificate","341","0.155054347736145","0.13973317311191","0.17037552236038"
"Big worries","2010","(3a) lower tertiary education","281","0.149994734351667","0.13409755700078","0.165891911702554"
"Big worries","2010","(3b) higher tertiary education","271","0.0975614515827536","0.0876125863611946","0.107510316804313"
"No worries","2010","(0) in school","200","0.421670049737697","0.374101255847292","0.469238843628101"
"No worries","2010","(1a) inadequately completed","117","0.348647997534224","0.298651815407062","0.398644179661386"
"No worries","2010","(1b) general elementary school","540","0.277458787261778","0.257170669784876","0.297746904738679"
"No worries","2010","(1c) basic vocational qualification","1404","0.258030281275548","0.246572382866339","0.269488179684756"
"No worries","2010","(2a) intermediate vocational","1855","0.271487006112117","0.260368537142192","0.282605475082042"
"No worries","2010","(2b) intermediate general qualification","227","0.37480257668989","0.336972898924048","0.412632254455732"
"No worries","2010","(2c_gen) general maturity certificate","487","0.52449149934061","0.492238757125713","0.556744241555507"
"No worries","2010","(2c_voc) vocational maturity certificate","931","0.446790139500759","0.425745938238653","0.467834340762865"
"No worries","2010","(3a) lower tertiary education","928","0.489033350245952","0.466777882777466","0.511288817714438"
"No worries","2010","(3b) higher tertiary education","2039","0.572689503471011","0.556102917894303","0.589276089047719"
"Some worries","2010","(0) in school","152","0.441439405985005","0.393607397605673","0.489271414364337"
"Some worries","2010","(1a) inadequately completed","142","0.449503864898453","0.397314834326821","0.501692895470085"
"Some worries","2010","(1b) general elementary school","808","0.429643819028802","0.407213339531914","0.452074298525689"
"Some worries","2010","(1c) basic vocational qualification","2580","0.46355905416776","0.45050065221392","0.476617456121599"
"Some worries","2010","(2a) intermediate vocational","2752","0.466458398560275","0.453986217253314","0.478930579867236"
"Some worries","2010","(2b) intermediate general qualification","231","0.375895111396175","0.338043454105471","0.413746768686879"
"Some worries","2010","(2c_gen) general maturity certificate","312","0.315812491954772","0.285791813807126","0.345833170102417"
"Some worries","2010","(2c_voc) vocational maturity certificate","872","0.398155512763096","0.377434822896356","0.418876202629835"
"Some worries","2010","(3a) lower tertiary education","729","0.360971915402381","0.339588952410783","0.38235487839398"
"Some worries","2010","(3b) higher tertiary education","1107","0.329749044946235","0.313986145847971","0.3455119440445"
"Big worries","2011","(0) in school","42","0.124815359342229","0.0881416656491548","0.161489053035303"
"Big worries","2011","(1a) inadequately completed","52","0.242038148157246","0.187276092197395","0.296800204117097"
"Big worries","2011","(1b) general elementary school","453","0.296287906231692","0.274154733040158","0.318421079423227"
"Big worries","2011","(1c) basic vocational qualification","1618","0.2961825455504","0.284027455100064","0.308337636000735"
"Big worries","2011","(2a) intermediate vocational","1404","0.298742489058176","0.285995688593309","0.311489289523043"
"Big worries","2011","(2b) intermediate general qualification","135","0.232389177939396","0.196465621547978","0.268312734330815"
"Big worries","2011","(2c_gen) general maturity certificate","127","0.14753891406998","0.123905274383955","0.171172553756006"
"Big worries","2011","(2c_voc) vocational maturity certificate","266","0.163411499185289","0.145081356121591","0.181741642248987"
"Big worries","2011","(3a) lower tertiary education","295","0.162018745866871","0.144715650537943","0.179321841195799"
"Big worries","2011","(3b) higher tertiary education","314","0.102514792462396","0.0913295402072686","0.113700044717523"
"No worries","2011","(0) in school","143","0.487457269402413","0.431994173375355","0.542920365429472"
"No worries","2011","(1a) inadequately completed","101","0.462428044546197","0.398681808853446","0.526174280238947"
"No worries","2011","(1b) general elementary school","444","0.267164707350462","0.245716947205155","0.28861246749577"
"No worries","2011","(1c) basic vocational qualification","1226","0.220163271134906","0.209132071981097","0.231194470288714"
"No worries","2011","(2a) intermediate vocational","1345","0.264368288903161","0.252086861986644","0.276649715819678"
"No worries","2011","(2b) intermediate general qualification","174","0.305762348779267","0.266574906802345","0.34494979075619"
"No worries","2011","(2c_gen) general maturity certificate","438","0.510252306064803","0.47693892403456","0.543565688095045"
"No worries","2011","(2c_voc) vocational maturity certificate","630","0.406424386652039","0.382074524526666","0.430774248777411"
"No worries","2011","(3a) lower tertiary education","762","0.470045631943981","0.446608025128856","0.493483238759107"
"No worries","2011","(3b) higher tertiary education","1508","0.553227702843332","0.534894685780721","0.571560719905943"
"Some worries","2011","(0) in school","127","0.387727371255358","0.3336635863136","0.441791156197115"
"Some worries","2011","(1a) inadequately completed","82","0.295533807296557","0.237196306161301","0.353871308431814"
"Some worries","2011","(1b) general elementary school","738","0.436547386417845","0.41250743378536","0.460587339050331"
"Some worries","2011","(1c) basic vocational qualification","2576","0.483654183314695","0.470350060252778","0.496958306376612"
"Some worries","2011","(2a) intermediate vocational","2204","0.436889222038663","0.423075951669914","0.450702492407413"
"Some worries","2011","(2b) intermediate general qualification","222","0.461848473281336","0.419444859035754","0.504252087526919"
"Some worries","2011","(2c_gen) general maturity certificate","300","0.342208779865217","0.31059112551143","0.373826434219005"
"Some worries","2011","(2c_voc) vocational maturity certificate","667","0.430164114162673","0.405619252513347","0.454708975811999"
"Some worries","2011","(3a) lower tertiary education","685","0.367935622189148","0.345289669720477","0.390581574657819"
"Some worries","2011","(3b) higher tertiary education","1003","0.344257504694272","0.326736974769173","0.361778034619371"
"Big worries","2012","(0) in school","30","0.116764044760267","0.0792825870985599","0.154245502421975"
"Big worries","2012","(1a) inadequately completed","64","0.228419231309832","0.176992947950237","0.279845514669427"
"Big worries","2012","(1b) general elementary school","383","0.235251710660505","0.214552367737839","0.255951053583171"
"Big worries","2012","(1c) basic vocational qualification","1310","0.247902851717503","0.236303129470918","0.259502573964087"
"Big worries","2012","(2a) intermediate vocational","1050","0.223872710213297","0.212207417505308","0.235538002921285"
"Big worries","2012","(2b) intermediate general qualification","109","0.227302436602047","0.191623083370304","0.262981789833789"
"Big worries","2012","(2c_gen) general maturity certificate","96","0.118868150471391","0.0970213669054235","0.140714934037359"
"Big worries","2012","(2c_voc) vocational maturity certificate","213","0.129491977229709","0.112994375261979","0.14598957919744"
"Big worries","2012","(3a) lower tertiary education","214","0.125928023729163","0.110493838626843","0.141362208831483"
"Big worries","2012","(3b) higher tertiary education","213","0.0702976674704485","0.0609463260702949","0.0796490088706021"
"No worries","2012","(0) in school","166","0.560890649366031","0.502967925135213","0.618813373596848"
"No worries","2012","(1a) inadequately completed","93","0.413194724748672","0.352875951939631","0.473513497557713"
"No worries","2012","(1b) general elementary school","483","0.285124268587463","0.263091794075698","0.307156743099228"
"No worries","2012","(1c) basic vocational qualification","1478","0.276328354185646","0.264315302059126","0.288341406312167"
"No worries","2012","(2a) intermediate vocational","1678","0.343104631546219","0.329818762257608","0.356390500834829"
"No worries","2012","(2b) intermediate general qualification","209","0.387107679710301","0.345639197538812","0.42857616188179"
"No worries","2012","(2c_gen) general maturity certificate","511","0.575623162527432","0.542259073580176","0.608987251474687"
"No worries","2012","(2c_voc) vocational maturity certificate","780","0.49829314749948","0.473724543801545","0.522861751197416"
"No worries","2012","(3a) lower tertiary education","957","0.572412122141876","0.549396855236212","0.59542738904754"
"No worries","2012","(3b) higher tertiary education","1808","0.63763634515969","0.62005345179041","0.655219238528971"
"Some worries","2012","(0) in school","86","0.322345305873702","0.267796099375884","0.376894512371519"
"Some worries","2012","(1a) inadequately completed","99","0.358386043941496","0.299645149665715","0.417126938217278"
"Some worries","2012","(1b) general elementary school","747","0.479624020752032","0.455243667682681","0.504004373821383"
"Some worries","2012","(1c) basic vocational qualification","2535","0.475768794096851","0.462352601960578","0.489184986233124"
"Some worries","2012","(2a) intermediate vocational","2177","0.433022658240485","0.419156161696533","0.446889154784436"
"Some worries","2012","(2b) intermediate general qualification","212","0.385589883687653","0.344151562648663","0.427028204726642"
"Some worries","2012","(2c_gen) general maturity certificate","236","0.305508687001177","0.274414479354454","0.3366028946479"
"Some worries","2012","(2c_voc) vocational maturity certificate","598","0.372214875270811","0.348462044512612","0.395967706029009"
"Some worries","2012","(3a) lower tertiary education","604","0.301659854128961","0.280307725585186","0.323011982672735"
"Some worries","2012","(3b) higher tertiary education","850","0.292065987369861","0.275433072067615","0.308698902672108"
"Big worries","2013","(0) in school","34","0.118009996137266","0.0790192589488998","0.157000733325633"
"Big worries","2013","(1a) inadequately completed","62","0.244309938554607","0.187402576263008","0.301217300846206"
"Big worries","2013","(1b) general elementary school","377","0.300290281310167","0.276355901090146","0.324224661530188"
"Big worries","2013","(1c) basic vocational qualification","1377","0.281447739540342","0.268727060337172","0.294168418743512"
"Big worries","2013","(2a) intermediate vocational","1139","0.260004246483516","0.247281379937744","0.272727113029289"
"Big worries","2013","(2b) intermediate general qualification","123","0.270468332795668","0.230266860750183","0.310669804841153"
"Big worries","2013","(2c_gen) general maturity certificate","95","0.107708938108952","0.0857692953105626","0.129648580907341"
"Big worries","2013","(2c_voc) vocational maturity certificate","233","0.160188580940424","0.141355343580579","0.179021818300269"
"Big worries","2013","(3a) lower tertiary education","244","0.158934620656159","0.141441139324336","0.176428101987983"
"Big worries","2013","(3b) higher tertiary education","258","0.0808648555309556","0.0707323420497726","0.0909973690121387"
"No worries","2013","(0) in school","152","0.57013621631675","0.510305395642801","0.629967036990699"
"No worries","2013","(1a) inadequately completed","75","0.394421212995025","0.329693316654784","0.459149109335267"
"No worries","2013","(1b) general elementary school","387","0.275956345374546","0.252616651110805","0.299296039638287"
"No worries","2013","(1c) basic vocational qualification","1156","0.235226583165519","0.223229053569107","0.24722411276193"
"No worries","2013","(2a) intermediate vocational","1386","0.296792810699384","0.283541816103649","0.310043805295119"
"No worries","2013","(2b) intermediate general qualification","184","0.366493901728956","0.322885472281473","0.410102331176439"
"No worries","2013","(2c_gen) general maturity certificate","446","0.564515367493958","0.529426067002756","0.59960466798516"
"No worries","2013","(2c_voc) vocational maturity certificate","654","0.448006564265323","0.42247205825567","0.473541070274976"
"No worries","2013","(3a) lower tertiary education","788","0.490623189915055","0.466704040409017","0.514542339421092"
"No worries","2013","(3b) higher tertiary education","1626","0.597022805741421","0.578792947499957","0.615252663982885"
"Some worries","2013","(0) in school","77","0.311853787545984","0.255866930217277","0.367840644874691"
"Some worries","2013","(1a) inadequately completed","82","0.361268848450368","0.297647870613905","0.42488982628683"
"Some worries","2013","(1b) general elementary school","645","0.423753373315287","0.397951372968939","0.449555373661636"
"Some worries","2013","(1c) basic vocational qualification","2268","0.48332567729414","0.469190195631062","0.497461158957217"
"Some worries","2013","(2a) intermediate vocational","2041","0.4432029428171","0.428794072893744","0.457611812740455"
"Some worries","2013","(2b) intermediate general qualification","162","0.363037765475376","0.319517211560913","0.406558319389839"
"Some worries","2013","(2c_gen) general maturity certificate","226","0.32777569439709","0.294555980506945","0.360995408287234"
"Some worries","2013","(2c_voc) vocational maturity certificate","570","0.391804854794253","0.366739451526932","0.416870258061574"
"Some worries","2013","(3a) lower tertiary education","646","0.350442189428786","0.327614118676776","0.373270260180796"
"Some worries","2013","(3b) higher tertiary education","897","0.322112338727624","0.304745125290015","0.339479552165232"
"Big worries","2014","(0) in school","68","0.160749128205936","0.126999996303179","0.194498260108693"
"Big worries","2014","(1a) inadequately completed","173","0.313328705961036","0.274133631676708","0.352523780245365"
"Big worries","2014","(1b) general elementary school","747","0.336877004306452","0.317747249875831","0.356006758737072"
"Big worries","2014","(1c) basic vocational qualification","1995","0.341548286150479","0.329389757883214","0.353706814417745"
"Big worries","2014","(2a) intermediate vocational","1837","0.307945512972128","0.296318658346074","0.319572367598181"
"Big worries","2014","(2b) intermediate general qualification","234","0.289478962195217","0.258208133902909","0.320749790487525"
"Big worries","2014","(2c_gen) general maturity certificate","244","0.154719758868692","0.136080132910736","0.173359384826647"
"Big worries","2014","(2c_voc) vocational maturity certificate","509","0.203386092238591","0.187639165808078","0.219133018669104"
"Big worries","2014","(3a) lower tertiary education","344","0.176537708730941","0.159984331882257","0.193091085579625"
"Big worries","2014","(3b) higher tertiary education","446","0.0942717414660929","0.0854081531784523","0.103135329753733"
"No worries","2014","(0) in school","228","0.527635019632518","0.481762980579534","0.573507058685502"
"No worries","2014","(1a) inadequately completed","160","0.315966820333019","0.276682768344851","0.355250872321187"
"No worries","2014","(1b) general elementary school","558","0.211689923832207","0.19515602409548","0.228223823568935"
"No worries","2014","(1c) basic vocational qualification","1173","0.203457932025464","0.193136625905676","0.213779238145251"
"No worries","2014","(2a) intermediate vocational","1491","0.247100842442099","0.236237569875752","0.257964115008445"
"No worries","2014","(2b) intermediate general qualification","249","0.297614654149209","0.266089495019611","0.329139813278807"
"No worries","2014","(2c_gen) general maturity certificate","651","0.483721025502663","0.457963529187685","0.509478521817641"
"No worries","2014","(2c_voc) vocational maturity certificate","942","0.391050492719051","0.371959949309529","0.410141036128573"
"No worries","2014","(3a) lower tertiary education","912","0.454475721973047","0.432858076663289","0.476093367282804"
"No worries","2014","(3b) higher tertiary education","2229","0.562957556763136","0.547911611227498","0.578003502298775"
"Some worries","2014","(0) in school","159","0.311615852161546","0.269059186408539","0.354172517914553"
"Some worries","2014","(1a) inadequately completed","205","0.370704473705945","0.329891504741503","0.411517442670386"
"Some worries","2014","(1b) general elementary school","1040","0.451433071861341","0.431291740970352","0.47157440275233"
"Some worries","2014","(1c) basic vocational qualification","2676","0.454993781824057","0.44222655874583","0.467761004902283"
"Some worries","2014","(2a) intermediate vocational","2728","0.444953644585774","0.432437309842474","0.457469979329073"
"Some worries","2014","(2b) intermediate general qualification","325","0.412906383655574","0.378957782158523","0.446854985152624"
"Some worries","2014","(2c_gen) general maturity certificate","551","0.361559215628645","0.336795604611655","0.386322826645635"
"Some worries","2014","(2c_voc) vocational maturity certificate","1059","0.405563415042358","0.38635491817085","0.424771911913866"
"Some worries","2014","(3a) lower tertiary education","782","0.368986569296012","0.348037217876265","0.389935920715759"
"Some worries","2014","(3b) higher tertiary education","1500","0.342770701770771","0.328373431561616","0.357167971979925"
"Big worries","2015","(0) in school","61","0.153239274331803","0.115661925627962","0.190816623035644"
"Big worries","2015","(1a) inadequately completed","176","0.386308736344417","0.341520661023002","0.431096811665832"
"Big worries","2015","(1b) general elementary school","780","0.424180455664731","0.402367567957328","0.445993343372134"
"Big worries","2015","(1c) basic vocational qualification","2186","0.407169671046643","0.394042549318286","0.420296792775"
"Big worries","2015","(2a) intermediate vocational","2248","0.393895775402259","0.381259904143462","0.406531646661056"
"Big worries","2015","(2b) intermediate general qualification","237","0.340510475395978","0.306204853791402","0.374816097000554"
"Big worries","2015","(2c_gen) general maturity certificate","268","0.198232946649442","0.176220169356378","0.220245723942506"
"Big worries","2015","(2c_voc) vocational maturity certificate","638","0.246884854921499","0.22958669942632","0.264183010416678"
"Big worries","2015","(3a) lower tertiary education","412","0.218108475716751","0.199698988656267","0.236517962777236"
"Big worries","2015","(3b) higher tertiary education","623","0.15389205547345","0.142600340071664","0.165183770875235"
"No worries","2015","(0) in school","166","0.409217617762795","0.357925377538853","0.460509857986736"
"No worries","2015","(1a) inadequately completed","105","0.287016567718138","0.245405068139656","0.32862806729662"
"No worries","2015","(1b) general elementary school","392","0.177474015977949","0.160610938423663","0.194337093532235"
"No worries","2015","(1c) basic vocational qualification","817","0.14328000096621","0.133918858917246","0.152641143015173"
"No worries","2015","(2a) intermediate vocational","1046","0.184319281113991","0.174291926875479","0.194346635352504"
"No worries","2015","(2b) intermediate general qualification","183","0.248703251835719","0.217410584005819","0.279995919665619"
"No worries","2015","(2c_gen) general maturity certificate","495","0.402312963521115","0.375237135304536","0.429388791737694"
"No worries","2015","(2c_voc) vocational maturity certificate","690","0.306482878100836","0.287987910110954","0.324977846090718"
"No worries","2015","(3a) lower tertiary education","663","0.372915049657437","0.351357454674631","0.394472644640244"
"No worries","2015","(3b) higher tertiary education","1679","0.46900836603527","0.453392248428273","0.484624483642267"
"Some worries","2015","(0) in school","126","0.437543107905402","0.385792460958615","0.489293754852189"
"Some worries","2015","(1a) inadequately completed","173","0.326674695937445","0.283533678796294","0.369815713078595"
"Some worries","2015","(1b) general elementary school","800","0.39834552835732","0.376738343708558","0.419952713006081"
"Some worries","2015","(1c) basic vocational qualification","2378","0.449550327987147","0.436259116665253","0.462841539309042"
"Some worries","2015","(2a) intermediate vocational","2450","0.42178494348375","0.409013761016579","0.43455612595092"
"Some worries","2015","(2b) intermediate general qualification","313","0.410786272768303","0.375170654077357","0.446401891459249"
"Some worries","2015","(2c_gen) general maturity certificate","497","0.399454089829443","0.372410187341272","0.426497992317615"
"Some worries","2015","(2c_voc) vocational maturity certificate","1059","0.446632266977665","0.426688653659743","0.466575880295587"
"Some worries","2015","(3a) lower tertiary education","858","0.408976474625811","0.387059343216914","0.430893606034709"
"Some worries","2015","(3b) higher tertiary education","1621","0.377099578491281","0.361933396161816","0.392265760820745"
"Big worries","2016","(0) in school","72","0.172799491183838","0.132008172314813","0.213590810052864"
"Big worries","2016","(1a) inadequately completed","247","0.489111890189991","0.444252237242685","0.533971543137298"
"Big worries","2016","(1b) general elementary school","1021","0.552290740581107","0.530013620615837","0.574567860546378"
"Big worries","2016","(1c) basic vocational qualification","2928","0.581907489037973","0.568322339916106","0.595492638159841"
"Big worries","2016","(2a) intermediate vocational","2829","0.544099736608271","0.530722621493089","0.557476851723453"
"Big worries","2016","(2b) intermediate general qualification","309","0.433141347375305","0.396142287270447","0.470140407480162"
"Big worries","2016","(2c_gen) general maturity certificate","355","0.27313816201119","0.248447282425921","0.297829041596459"
"Big worries","2016","(2c_voc) vocational maturity certificate","947","0.38131883661594","0.362011018988363","0.400626654243517"
"Big worries","2016","(3a) lower tertiary education","615","0.35105209038757","0.329177902461513","0.372926278313627"
"Big worries","2016","(3b) higher tertiary education","1165","0.27164358554087","0.257956301214652","0.285330869867087"
"No worries","2016","(0) in school","103","0.335928431414756","0.284969308380273","0.38688755444924"
"No worries","2016","(1a) inadequately completed","72","0.161828023844836","0.128777196528294","0.194878851161377"
"No worries","2016","(1b) general elementary school","244","0.107778001102839","0.0938855572501614","0.121670444955516"
"No worries","2016","(1c) basic vocational qualification","479","0.083939074069523","0.0763016745580128","0.0915764735810333"
"No worries","2016","(2a) intermediate vocational","589","0.106392277596927","0.0981106290785019","0.114673926115353"
"No worries","2016","(2b) intermediate general qualification","118","0.185310665685361","0.156298195745287","0.214323135625434"
"No worries","2016","(2c_gen) general maturity certificate","354","0.309281159617258","0.283668963432264","0.334893355802253"
"No worries","2016","(2c_voc) vocational maturity certificate","444","0.179401088445827","0.164148848928618","0.194653327963035"
"No worries","2016","(3a) lower tertiary education","356","0.176674006500922","0.159195131335813","0.194152881666031"
"No worries","2016","(3b) higher tertiary education","994","0.25729075795995","0.243839370129862","0.270742145790039"
"Some worries","2016","(0) in school","155","0.491272077401405","0.437334063714109","0.545210091088701"
"Some worries","2016","(1a) inadequately completed","158","0.349060085965173","0.306283172196557","0.39183699973379"
"Some worries","2016","(1b) general elementary school","649","0.339931258316054","0.318710189260516","0.361152327371591"
"Some worries","2016","(1c) basic vocational qualification","1657","0.334153436892504","0.321161877296491","0.347144996488516"
"Some worries","2016","(2a) intermediate vocational","1907","0.349507985794802","0.336701268542668","0.362314703046936"
"Some worries","2016","(2b) intermediate general qualification","262","0.381547986939335","0.345276440922769","0.4178195329559"
"Some worries","2016","(2c_gen) general maturity certificate","542","0.417580678371552","0.390252699011911","0.444908657731192"
"Some worries","2016","(2c_voc) vocational maturity certificate","1040","0.439280074938234","0.419551334526312","0.459008815350155"
"Some worries","2016","(3a) lower tertiary education","858","0.472273903111508","0.449394615492626","0.49515319073039"
"Some worries","2016","(3b) higher tertiary education","1898","0.47106565649918","0.455705798814976","0.486425514183383"
"Big worries","2017","(0) in school","64","0.107557282335974","0.0776771063948346","0.137437458277114"
"Big worries","2017","(1a) inadequately completed","224","0.413082080639049","0.370515046269634","0.455649115008465"
"Big worries","2017","(1b) general elementary school","894","0.459902953615471","0.437928219885037","0.481877687345904"
"Big worries","2017","(1c) basic vocational qualification","2650","0.508566363239833","0.494957499982863","0.522175226496802"
"Big worries","2017","(2a) intermediate vocational","2770","0.457049135612514","0.44457570655755","0.469522564667478"
"Big worries","2017","(2b) intermediate general qualification","305","0.365213007015307","0.331972495515479","0.398453518515135"
"Big worries","2017","(2c_gen) general maturity certificate","333","0.236106002299783","0.21455667377268","0.257655330826887"
"Big worries","2017","(2c_voc) vocational maturity certificate","834","0.296884159711333","0.279528104631191","0.314240214791476"
"Big worries","2017","(3a) lower tertiary education","546","0.254953596788709","0.236082404294128","0.273824789283291"
"Big worries","2017","(3b) higher tertiary education","969","0.204487371411453","0.192688782390415","0.21628596043249"
"No worries","2017","(0) in school","174","0.373428509540526","0.326777385116783","0.420079633964269"
"No worries","2017","(1a) inadequately completed","97","0.238719555802275","0.201865705516452","0.275573406088098"
"No worries","2017","(1b) general elementary school","286","0.134392667579695","0.119354224671535","0.149431110487856"
"No worries","2017","(1c) basic vocational qualification","545","0.097629727935686","0.0895499574604373","0.105709498410935"
"No worries","2017","(2a) intermediate vocational","856","0.141119508181808","0.132402166932604","0.149836849431011"
"No worries","2017","(2b) intermediate general qualification","171","0.220227817574973","0.19161895927368","0.248836675876265"
"No worries","2017","(2c_gen) general maturity certificate","461","0.317393020921157","0.293774770228818","0.341011271613496"
"No worries","2017","(2c_voc) vocational maturity certificate","590","0.230974169687859","0.21496398888698","0.246984350488739"
"No worries","2017","(3a) lower tertiary education","514","0.26299450815298","0.243931746681344","0.282057269624617"
"No worries","2017","(3b) higher tertiary education","1411","0.327820706532806","0.314088698644445","0.341552714421167"
"Some worries","2017","(0) in school","175","0.5190142081235","0.47082732757531","0.56720108867169"
"Some worries","2017","(1a) inadequately completed","193","0.348198363558676","0.307013501320366","0.389383225796986"
"Some worries","2017","(1b) general elementary school","796","0.405704378804834","0.384054237579503","0.427354520030165"
"Some worries","2017","(1c) basic vocational qualification","1989","0.393803908824481","0.380503586323604","0.407104231325359"
"Some worries","2017","(2a) intermediate vocational","2501","0.401831356205678","0.389555327815329","0.414107384596028"
"Some worries","2017","(2b) intermediate general qualification","330","0.41455917540972","0.380548493627578","0.448569857191863"
"Some worries","2017","(2c_gen) general maturity certificate","698","0.446500976779059","0.421275852447258","0.47172610111086"
"Some worries","2017","(2c_voc) vocational maturity certificate","1238","0.472141670600807","0.453177278715729","0.491106062485886"
"Some worries","2017","(3a) lower tertiary education","989","0.482051895058311","0.460416385243358","0.503687404873263"
"Some worries","2017","(3b) higher tertiary education","2109","0.467691922055741","0.453095891927336","0.482287952184147"
"Big worries","2018","(0) in school","39","0.146827736732837","0.10953429564121","0.184121177824463"
"Big worries","2018","(1a) inadequately completed","206","0.373468377257028","0.332440799450458","0.414495955063598"
"Big worries","2018","(1b) general elementary school","747","0.386976701863618","0.365218969830942","0.408734433896293"
"Big worries","2018","(1c) basic vocational qualification","2115","0.436349556675114","0.422379352747669","0.45031976060256"
"Big worries","2018","(2a) intermediate vocational","2244","0.397986682359836","0.385389558095423","0.410583806624249"
"Big worries","2018","(2b) intermediate general qualification","246","0.307013604279435","0.274950490863707","0.339076717695163"
"Big worries","2018","(2c_gen) general maturity certificate","231","0.145187508287177","0.127129308202035","0.163245708372319"
"Big worries","2018","(2c_voc) vocational maturity certificate","601","0.233525122879254","0.21706881107706","0.249981434681448"
"Big worries","2018","(3a) lower tertiary education","403","0.191380201546544","0.174048313185458","0.20871208990763"
"Big worries","2018","(3b) higher tertiary education","666","0.151762139899236","0.141096330508177","0.162427949290295"
