"plj0046","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Big worries","2018","Employed","secondary school degree","1962","0.384957944317889","0.371864182193991","0.398051706441788"
"Big worries","2018","Not Employed","college entrance qualification","333","0.206683215347722","0.187383441798274","0.22598298889717"
"Big worries","2018","Not Employed","lower secondary degree","1233","0.423995672203559","0.405868142733871","0.442123201673246"
"Big worries","2018","Not Employed","no degree/no degree yet","132","0.229972628940067","0.195335034901688","0.264610222978446"
"Big worries","2018","Not Employed","Other degree","287","0.318534296276738","0.287503762475357","0.349564830078118"
"Big worries","2018","Not Employed","secondary school degree","718","0.356665334676691","0.335300187866949","0.378030481486433"
"No worries","2018","Employed","college entrance qualification","2471","0.416656171645485","0.404150352644678","0.429161990646291"
"No worries","2018","Employed","lower secondary degree","445","0.139149219951874","0.126455955852767","0.15184248405098"
"No worries","2018","Employed","no degree/no degree yet","73","0.201082353864348","0.156890467840087","0.245274239888609"
"No worries","2018","Employed","Other degree","530","0.300082734498964","0.280335253554948","0.319830215442981"
"No worries","2018","Employed","secondary school degree","1023","0.182544192329018","0.172149262812689","0.192939121845348"
"No worries","2018","Not Employed","college entrance qualification","589","0.339567376416907","0.31699623478876","0.362138518045053"
"No worries","2018","Not Employed","lower secondary degree","399","0.148624359118045","0.135576157993314","0.161672560242775"
"No worries","2018","Not Employed","no degree/no degree yet","219","0.414712459301668","0.374160229176955","0.455264689426381"
"No worries","2018","Not Employed","Other degree","204","0.217328880593035","0.189860217616929","0.24479754356914"
"No worries","2018","Not Employed","secondary school degree","350","0.181544696413282","0.164351911866023","0.198737480960541"
"Some worries","2018","Employed","college entrance qualification","2660","0.437562420812309","0.424978438510875","0.450146403113744"
"Some worries","2018","Employed","lower secondary degree","1138","0.406041928354025","0.388031156515903","0.424052700192147"
"Some worries","2018","Employed","no degree/no degree yet","130","0.374342334997057","0.320983368774505","0.427701301219609"
"Some worries","2018","Employed","Other degree","948","0.443966727351283","0.422557872013732","0.465375582688833"
"Some worries","2018","Employed","secondary school degree","2320","0.432497863353092","0.419166298474211","0.445829428231974"
"Some worries","2018","Not Employed","college entrance qualification","769","0.453749408235371","0.430020361960158","0.477478454510585"
"Some worries","2018","Not Employed","lower secondary degree","1223","0.427379968678397","0.409233781581527","0.445526155775266"
"Some worries","2018","Not Employed","no degree/no degree yet","216","0.355314911758265","0.315920275835861","0.39470954768067"
"Some worries","2018","Not Employed","Other degree","375","0.464136823130228","0.430921451576425","0.49735219468403"
"Some worries","2018","Not Employed","secondary school degree","863","0.461789968910027","0.439554049288895","0.484025888531159"
"Big worries","2019","Employed","college entrance qualification","918","0.138839973954859","0.130552939363111","0.147127008546607"
"Big worries","2019","Employed","lower secondary degree","1119","0.426682179926519","0.407797581493617","0.44556677835942"
"Big worries","2019","Employed","no degree/no degree yet","92","0.418853712398233","0.362264899473593","0.475442525322872"
"Big worries","2019","Employed","Other degree","461","0.232356484442283","0.212964105186897","0.251748863697669"
"Big worries","2019","Employed","secondary school degree","1860","0.357289486779129","0.34452254088954","0.370056432668718"
"Big worries","2019","Not Employed","college entrance qualification","346","0.20490280801268","0.186500123855295","0.223305492170066"
"Big worries","2019","Not Employed","lower secondary degree","1111","0.402116672911033","0.383500785403246","0.42073256041882"
"Big worries","2019","Not Employed","no degree/no degree yet","106","0.195700513644108","0.159984432693537","0.231416594594679"
"Big worries","2019","Not Employed","Other degree","229","0.27054334395933","0.238206527600606","0.302880160318054"
"Big worries","2019","Not Employed","secondary school degree","680","0.324375943787385","0.30384886161811","0.344903025956659"
"No worries","2019","Employed","college entrance qualification","2943","0.432821404189218","0.420946934037189","0.444695874341247"
"No worries","2019","Employed","lower secondary degree","451","0.15938548662739","0.145409560077035","0.173361413177745"
"No worries","2019","Employed","no degree/no degree yet","88","0.22195622586564","0.174292021609193","0.269620430122087"
"No worries","2019","Employed","Other degree","499","0.307611283442664","0.286420352974786","0.328802213910542"
"No worries","2019","Employed","secondary school degree","1206","0.209964574702315","0.199113681397995","0.220815468006635"
"No worries","2019","Not Employed","college entrance qualification","683","0.369197216097828","0.347194661008464","0.391199771187193"
"No worries","2019","Not Employed","lower secondary degree","416","0.15502634938143","0.141285175741977","0.168767523020883"
"No worries","2019","Not Employed","no degree/no degree yet","172","0.347587489946927","0.304717623664517","0.390457356229337"
"No worries","2019","Not Employed","Other degree","173","0.249487098153409","0.217989153553741","0.280985042753077"
"No worries","2019","Not Employed","secondary school degree","398","0.190030048388044","0.172827375058649","0.20723272171744"
"Some worries","2019","Employed","college entrance qualification","2827","0.428338621855923","0.416479214076559","0.440198029635286"
"Some worries","2019","Employed","lower secondary degree","1065","0.413932333446091","0.395126337503274","0.432738329388909"
"Some worries","2019","Employed","no degree/no degree yet","112","0.359190061736127","0.304162098239774","0.41421802523248"
"Some worries","2019","Employed","Other degree","862","0.460032232115053","0.437147177475158","0.482917286754947"
"Some worries","2019","Employed","secondary school degree","2346","0.432745938518556","0.419545921097744","0.445945955939369"
"Some worries","2019","Not Employed","college entrance qualification","819","0.425899975889492","0.403355263570657","0.448444688208326"
"Some worries","2019","Not Employed","lower secondary degree","1138","0.442856977707537","0.423998154981288","0.461715800433785"
"Some worries","2019","Not Employed","no degree/no degree yet","196","0.456711996408964","0.411868941855899","0.50155505096203"
"Some worries","2019","Not Employed","Other degree","323","0.479969557887261","0.443603157320152","0.51633595845437"
"Some worries","2019","Not Employed","secondary school degree","920","0.485594007824571","0.463679081345099","0.507508934304043"
