"plj0046","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","2003","(2c_gen) general maturity certificate","East Germany","77","0.477408040595834","0.404235556011711","0.550580525179956"
"No worries","2003","(2c_voc) vocational maturity certificate","West Germany","469","0.337105457187328","0.312091860174654","0.362119054200001"
"No worries","2003","(2c_voc) vocational maturity certificate","East Germany","57","0.319256768753144","0.253142814923181","0.385370722583107"
"No worries","2003","(3a) lower tertiary education","West Germany","416","0.371852092416619","0.342394049186677","0.40131013564656"
"No worries","2003","(3a) lower tertiary education","East Germany","183","0.264668119165758","0.231485877863342","0.297850360468173"
"No worries","2003","(3b) higher tertiary education","West Germany","923","0.440487480092802","0.418843525046186","0.462131435139419"
"No worries","2003","(3b) higher tertiary education","East Germany","260","0.387788920483737","0.349059179526625","0.426518661440849"
"Some worries","2003","(0) in school","West Germany","190","0.428265842767081","0.382748808936045","0.473782876598117"
"Some worries","2003","(0) in school","East Germany","58","0.325952089503466","0.253548946190253","0.398355232816679"
"Some worries","2003","(1a) inadequately completed","West Germany","102","0.39262751288051","0.332093981714894","0.453161044046126"
"Some worries","2003","(1a) inadequately completed","East Germany","","","",""
"Some worries","2003","(1b) general elementary school","West Germany","891","0.475159246932997","0.452555479895684","0.49776301397031"
"Some worries","2003","(1b) general elementary school","East Germany","134","0.516360361289549","0.454660354380644","0.578060368198454"
"Some worries","2003","(1c) basic vocational qualification","West Germany","2476","0.474796568081256","0.461098233140462","0.48849490302205"
"Some worries","2003","(1c) basic vocational qualification","East Germany","631","0.521538664398946","0.493287050216507","0.549790278581386"
"Some worries","2003","(2a) intermediate vocational","West Germany","1604","0.484230455723035","0.467205421580072","0.501255489865999"
"Some worries","2003","(2a) intermediate vocational","East Germany","881","0.46469767260142","0.441809006248038","0.487586338954802"
"Some worries","2003","(2b) intermediate general qualification","West Germany","211","0.471664153604785","0.4260951951022","0.51723311210737"
"Some worries","2003","(2b) intermediate general qualification","East Germany","75","0.450375702827638","0.375141748653882","0.525609657001394"
"Some worries","2003","(2c_gen) general maturity certificate","West Germany","258","0.361050776194804","0.324950464671978","0.397151087717629"
"Some worries","2003","(2c_gen) general maturity certificate","East Germany","73","0.390636687005383","0.319162990872963","0.462110383137802"
"Some worries","2003","(2c_voc) vocational maturity certificate","West Germany","640","0.457583573537113","0.431221918980039","0.483945228094186"
"Some worries","2003","(2c_voc) vocational maturity certificate","East Germany","94","0.456461871702728","0.385822200677972","0.527101542727485"
"Some worries","2003","(3a) lower tertiary education","West Germany","442","0.454416954403636","0.424067875281554","0.484766033525718"
"Some worries","2003","(3a) lower tertiary education","East Germany","363","0.547307856635872","0.509868314946555","0.584747398325189"
"Some worries","2003","(3b) higher tertiary education","West Germany","855","0.426485676282415","0.404923663773199","0.44804768879163"
"Some worries","2003","(3b) higher tertiary education","East Germany","266","0.450807219333142","0.411256522249528","0.490357916416756"
"Big worries","2004","(0) in school","West Germany","86","0.205207862463191","0.168735708136184","0.241680016790198"
"Big worries","2004","(0) in school","East Germany","34","0.234346545591603","0.169713961468049","0.298979129715158"
"Big worries","2004","(1a) inadequately completed","West Germany","68","0.357773753365935","0.297129349130608","0.418418157601262"
"Big worries","2004","(1a) inadequately completed","East Germany","","","",""
"Big worries","2004","(1b) general elementary school","West Germany","547","0.325429379650232","0.303515063357826","0.347343695942637"
"Big worries","2004","(1b) general elementary school","East Germany","84","0.420852141780274","0.356055103216767","0.485649180343782"
"Big worries","2004","(1c) basic vocational qualification","West Germany","1885","0.391326983512381","0.37766748414204","0.404986482882722"
"Big worries","2004","(1c) basic vocational qualification","East Germany","447","0.386112924955233","0.358047566809844","0.414178283100621"
"Big worries","2004","(2a) intermediate vocational","West Germany","1101","0.346655039952037","0.330268184685821","0.363041895218253"
"Big worries","2004","(2a) intermediate vocational","East Germany","729","0.433290069724706","0.410139507829327","0.456440631620085"
"Big worries","2004","(2b) intermediate general qualification","West Germany","148","0.375329349057251","0.330541858021432","0.42011684009307"
"Big worries","2004","(2b) intermediate general qualification","East Germany","65","0.410583257447461","0.334594909100399","0.486571605794524"
"Big worries","2004","(2c_gen) general maturity certificate","West Germany","110","0.178045520108026","0.148681622440521","0.207409417775531"
"Big worries","2004","(2c_gen) general maturity certificate","East Germany","34","0.192077643987115","0.136500956343786","0.247654331630444"
"Big worries","2004","(2c_voc) vocational maturity certificate","West Germany","324","0.257793711180659","0.234511902262717","0.281075520098601"
"Big worries","2004","(2c_voc) vocational maturity certificate","East Germany","52","0.252756498141961","0.192825067544295","0.312687928739627"
"Big worries","2004","(3a) lower tertiary education","West Germany","235","0.291317356526887","0.263514879594972","0.319119833458802"
"Big worries","2004","(3a) lower tertiary education","East Germany","205","0.307009129517138","0.272340790373237","0.34167746866104"
"Big worries","2004","(3b) higher tertiary education","West Germany","327","0.183512020559707","0.166504981505891","0.200519059613523"
"Big worries","2004","(3b) higher tertiary education","East Germany","110","0.220946305020838","0.187721553073842","0.254171056967835"
"No worries","2004","(0) in school","West Germany","181","0.357074447275741","0.313803403906556","0.400345490644926"
"No worries","2004","(0) in school","East Germany","61","0.366580092548685","0.293054859215765","0.440105325881604"
"No worries","2004","(1a) inadequately completed","West Germany","80","0.303445984831491","0.245281140807613","0.36161082885537"
"No worries","2004","(1a) inadequately completed","East Germany","","","",""
"No worries","2004","(1b) general elementary school","West Germany","391","0.216159883109771","0.196907383330314","0.235412382889229"
"No worries","2004","(1b) general elementary school","East Germany","40","0.171329645415623","0.121875486652996","0.220783804178249"
"No worries","2004","(1c) basic vocational qualification","West Germany","791","0.160661187954769","0.150383462788783","0.170938913120755"
"No worries","2004","(1c) basic vocational qualification","East Germany","144","0.134663519505685","0.114985261027011","0.154341777984359"
"No worries","2004","(2a) intermediate vocational","West Germany","613","0.177878773356074","0.164711205058024","0.191046341654124"
"No worries","2004","(2a) intermediate vocational","East Germany","287","0.163949156697978","0.146652478905844","0.181245834490112"
"No worries","2004","(2b) intermediate general qualification","West Germany","116","0.207509165268558","0.169999716115945","0.24501861442117"
"No worries","2004","(2b) intermediate general qualification","East Germany","41","0.225245052865435","0.160717534567615","0.289772571163255"
"No worries","2004","(2c_gen) general maturity certificate","West Germany","258","0.40831370011742","0.370585418430783","0.446041981804057"
"No worries","2004","(2c_gen) general maturity certificate","East Germany","83","0.447890117121372","0.377733613515893","0.518046620726851"
"No worries","2004","(2c_voc) vocational maturity certificate","West Germany","383","0.279391910338814","0.255509688590974","0.303274132086654"
"No worries","2004","(2c_voc) vocational maturity certificate","East Germany","60","0.333113112510636","0.268115955692805","0.398110269328467"
"No worries","2004","(3a) lower tertiary education","West Germany","328","0.305332383722818","0.277151839785305","0.333512927660331"
"No worries","2004","(3a) lower tertiary education","East Germany","139","0.208458018166466","0.177927096573598","0.238988939759335"
"No worries","2004","(3b) higher tertiary education","West Germany","796","0.399820429851923","0.378297834143091","0.421343025560755"
"No worries","2004","(3b) higher tertiary education","East Germany","205","0.335590496831346","0.29777607847434","0.373404915188352"
"Some worries","2004","(0) in school","West Germany","204","0.437717690261068","0.392914194898823","0.482521185623313"
"Some worries","2004","(0) in school","East Germany","70","0.399073361859712","0.324352268735579","0.473794454983845"
"Some worries","2004","(1a) inadequately completed","West Germany","92","0.338780261802574","0.278901277575645","0.398659246029503"
"Some worries","2004","(1a) inadequately completed","East Germany","","","",""
"Some worries","2004","(1b) general elementary school","West Germany","818","0.458410737239997","0.435105783306681","0.481715691173313"
"Some worries","2004","(1b) general elementary school","East Germany","99","0.407818212804103","0.343318691534594","0.472317734073613"
"Some worries","2004","(1c) basic vocational qualification","West Germany","2228","0.44801182853285","0.434093647334593","0.461930009731108"
"Some worries","2004","(1c) basic vocational qualification","East Germany","565","0.479223555539082","0.450425450026262","0.508021661051902"
"Some worries","2004","(2a) intermediate vocational","West Germany","1526","0.47546618669189","0.458270396039193","0.492661977344586"
"Some worries","2004","(2a) intermediate vocational","East Germany","744","0.402760773577316","0.37984737538451","0.425674171770122"
"Some worries","2004","(2b) intermediate general qualification","West Germany","185","0.417161485674191","0.371552423263554","0.462770548084829"
"Some worries","2004","(2b) intermediate general qualification","East Germany","55","0.364171689687104","0.289842709518374","0.438500669855834"
"Some worries","2004","(2c_gen) general maturity certificate","West Germany","284","0.413640779774554","0.375838512660407","0.451443046888701"
"Some worries","2004","(2c_gen) general maturity certificate","East Germany","76","0.360032238891513","0.292311891013756","0.42775258676927"
"Some worries","2004","(2c_voc) vocational maturity certificate","West Germany","649","0.462814378480527","0.436275421066023","0.489353335895031"
"Some worries","2004","(2c_voc) vocational maturity certificate","East Germany","90","0.414130389347403","0.346203544499556","0.48205723419525"
"Some worries","2004","(3a) lower tertiary education","West Germany","463","0.403350259750295","0.373332705164404","0.433367814336186"
"Some worries","2004","(3a) lower tertiary education","East Germany","336","0.484532852316395","0.44697024374219","0.522095460890601"
"Some worries","2004","(3b) higher tertiary education","West Germany","867","0.41666754958837","0.395006751184757","0.438328347991984"
"Some worries","2004","(3b) higher tertiary education","East Germany","284","0.443463198147815","0.403679017687509","0.483247378608122"
"Big worries","2005","(0) in school","West Germany","97","0.216485597989083","0.180458089504122","0.252513106474044"
"Big worries","2005","(0) in school","East Germany","","","",""
"Big worries","2005","(1a) inadequately completed","West Germany","77","0.367078779404066","0.303957099319586","0.430200459488546"
"Big worries","2005","(1a) inadequately completed","East Germany","","","",""
"Big worries","2005","(1b) general elementary school","West Germany","648","0.422812717498951","0.398874663686796","0.446750771311106"
"Big worries","2005","(1b) general elementary school","East Germany","96","0.484803429123127","0.417047973298853","0.552558884947401"
"Big worries","2005","(1c) basic vocational qualification","West Germany","2172","0.47721605958552","0.462813298806734","0.491618820364307"
"Big worries","2005","(1c) basic vocational qualification","East Germany","527","0.49612093188852","0.466384413949061","0.525857449827979"
"Big worries","2005","(2a) intermediate vocational","West Germany","1265","0.42617272583571","0.408747783251009","0.44359766842041"
"Big worries","2005","(2a) intermediate vocational","East Germany","828","0.505174256660861","0.481400481558619","0.528948031763104"
"Big worries","2005","(2b) intermediate general qualification","West Germany","159","0.387933398637554","0.342247171021225","0.433619626253882"
"Big worries","2005","(2b) intermediate general qualification","East Germany","65","0.497767306605778","0.414647147599907","0.580887465611649"
"Big worries","2005","(2c_gen) general maturity certificate","West Germany","122","0.214733295522235","0.182119771307418","0.247346819737052"
"Big worries","2005","(2c_gen) general maturity certificate","East Germany","36","0.214556951143361","0.155402031096262","0.27371187119046"
"Big worries","2005","(2c_voc) vocational maturity certificate","West Germany","375","0.277947381988837","0.253604322516933","0.302290441460741"
"Big worries","2005","(2c_voc) vocational maturity certificate","East Germany","60","0.309513713353057","0.247284023391702","0.371743403314412"
"Big worries","2005","(3a) lower tertiary education","West Germany","260","0.261391071083577","0.233978980039054","0.2888031621281"
"Big worries","2005","(3a) lower tertiary education","East Germany","243","0.360136329518139","0.323401894493502","0.396870764542775"
"Big worries","2005","(3b) higher tertiary education","West Germany","380","0.187853194214096","0.17038648979618","0.205319898632013"
"Big worries","2005","(3b) higher tertiary education","East Germany","121","0.222749530956643","0.189174920642317","0.25632414127097"
"No worries","2005","(0) in school","West Germany","179","0.338421396335896","0.29702944845519","0.379813344216602"
"No worries","2005","(0) in school","East Germany","47","0.261002791594891","0.190006870383047","0.331998712806735"
"No worries","2005","(1a) inadequately completed","West Germany","55","0.240174816282212","0.184231957310564","0.29611767525386"
"No worries","2005","(1a) inadequately completed","East Germany","","","",""
"No worries","2005","(1b) general elementary school","West Germany","282","0.160899583681657","0.143094629114262","0.178704538249052"
"No worries","2005","(1b) general elementary school","East Germany","34","0.164831771167993","0.114530102417115","0.215133439918872"
"No worries","2005","(1c) basic vocational qualification","West Germany","573","0.1266481930119","0.117058135455004","0.136238250568796"
"No worries","2005","(1c) basic vocational qualification","East Germany","98","0.0957264519765273","0.078228022436824","0.113224881516231"
"No worries","2005","(2a) intermediate vocational","West Germany","447","0.139585705428205","0.127374396520154","0.151797014336256"
"No worries","2005","(2a) intermediate vocational","East Germany","185","0.0984832271545499","0.0843148717317548","0.112651582577345"
"No worries","2005","(2b) intermediate general qualification","West Germany","99","0.22955901046408","0.190129241285628","0.268988779642532"
"No worries","2005","(2b) intermediate general qualification","East Germany","30","0.211332718245338","0.143463792885377","0.279201643605299"
"No worries","2005","(2c_gen) general maturity certificate","West Germany","220","0.375227222048386","0.336772678290398","0.413681765806374"
"No worries","2005","(2c_gen) general maturity certificate","East Germany","72","0.400469293127227","0.329861513715717","0.471077072538737"
"No worries","2005","(2c_voc) vocational maturity certificate","West Germany","309","0.251702445311942","0.228119919245976","0.275284971377908"
"No worries","2005","(2c_voc) vocational maturity certificate","East Germany","50","0.263240819743842","0.203959268997733","0.322522370489951"
"No worries","2005","(3a) lower tertiary education","West Germany","272","0.253280680491805","0.22614946562875","0.280411895354861"
"No worries","2005","(3a) lower tertiary education","East Germany","109","0.164881768697943","0.136485814141612","0.193277723254274"
"No worries","2005","(3b) higher tertiary education","West Germany","641","0.351438036130405","0.330088692484777","0.372787379776034"
"No worries","2005","(3b) higher tertiary education","East Germany","186","0.30114747937503","0.264130202323806","0.338164756426255"
"Some worries","2005","(0) in school","West Germany","226","0.445093005675022","0.401618793885675","0.488567217464368"
"Some worries","2005","(0) in school","East Germany","72","0.453071668871787","0.372600911842005","0.533542425901569"
"Some worries","2005","(1a) inadequately completed","West Germany","92","0.392746404313722","0.328792768689949","0.456700039937495"
"Some worries","2005","(1a) inadequately completed","East Germany","","","",""
"Some worries","2005","(1b) general elementary school","West Germany","706","0.416287698819392","0.392401191434403","0.440174206204381"
"Some worries","2005","(1b) general elementary school","East Germany","79","0.350364799708879","0.285684807927149","0.41504479149061"
"Some worries","2005","(1c) basic vocational qualification","West Germany","1875","0.39613574740258","0.382032511143716","0.410238983661444"
"Some worries","2005","(1c) basic vocational qualification","East Germany","461","0.408152616134953","0.37892123491647","0.437383997353435"
"Some worries","2005","(2a) intermediate vocational","West Germany","1382","0.434241568736085","0.4167765461671","0.45170659130507"
"Some worries","2005","(2a) intermediate vocational","East Germany","686","0.396342516184589","0.373083998794829","0.419601033574349"
"Some worries","2005","(2b) intermediate general qualification","West Germany","179","0.382507590898366","0.336941348808803","0.42807383298793"
"Some worries","2005","(2b) intermediate general qualification","East Germany","44","0.290899975148884","0.215396614362747","0.366403335935022"
"Some worries","2005","(2c_gen) general maturity certificate","West Germany","267","0.410039482429379","0.370976647624553","0.449102317234206"
"Some worries","2005","(2c_gen) general maturity certificate","East Germany","77","0.384973755729412","0.314856547991476","0.455090963467348"
"Some worries","2005","(2c_voc) vocational maturity certificate","West Germany","617","0.470350172699221","0.443228622182937","0.497471723215504"
"Some worries","2005","(2c_voc) vocational maturity certificate","East Germany","102","0.427245466903101","0.360656364640808","0.493834569165394"
"Some worries","2005","(3a) lower tertiary education","West Germany","455","0.485328248424618","0.454148510121259","0.516507986727976"
"Some worries","2005","(3a) lower tertiary education","East Germany","304","0.474981901783918","0.436767959829212","0.513195843738624"
"Some worries","2005","(3b) higher tertiary education","West Germany","900","0.460708769655498","0.438418807699985","0.482998731611012"
"Some worries","2005","(3b) higher tertiary education","East Germany","283","0.476102989668327","0.43580387552543","0.516402103811223"
"Big worries","2006","(0) in school","West Germany","64","0.198641885285109","0.155789528911192","0.241494241659026"
"Big worries","2006","(0) in school","East Germany","","","",""
"Big worries","2006","(1a) inadequately completed","West Germany","56","0.30077328929159","0.239186590266024","0.362359988317156"
"Big worries","2006","(1a) inadequately completed","East Germany","","","",""
"Big worries","2006","(1b) general elementary school","West Germany","596","0.358057110141286","0.335246782813271","0.380867437469301"
"Big worries","2006","(1b) general elementary school","East Germany","80","0.346650392586941","0.285012324918987","0.408288460254895"
"Big worries","2006","(1c) basic vocational qualification","West Germany","2065","0.421965457988795","0.40823499306419","0.4356959229134"
"Big worries","2006","(1c) basic vocational qualification","East Germany","455","0.391667033856704","0.363601441529618","0.41973262618379"
"Big worries","2006","(2a) intermediate vocational","West Germany","1260","0.384212601027005","0.367756069130022","0.400669132923987"
"Big worries","2006","(2a) intermediate vocational","East Germany","777","0.453023677832149","0.429976178954611","0.476071176709688"
"Big worries","2006","(2b) intermediate general qualification","West Germany","131","0.357057122885133","0.311504994770974","0.402609250999292"
"Big worries","2006","(2b) intermediate general qualification","East Germany","52","0.367627425248334","0.290723221117097","0.444531629379572"
"Big worries","2006","(2c_gen) general maturity certificate","West Germany","115","0.204210817954469","0.173051998660804","0.235369637248135"
"Big worries","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","2006","(2c_voc) vocational maturity certificate","West Germany","339","0.232179564141078","0.210070474903976","0.25428865337818"
"Big worries","2006","(2c_voc) vocational maturity certificate","East Germany","72","0.337382476522394","0.275464493432133","0.399300459612654"
"Big worries","2006","(3a) lower tertiary education","West Germany","256","0.238021765418985","0.213080487667008","0.262963043170962"
"Big worries","2006","(3a) lower tertiary education","East Germany","214","0.329433900003469","0.294211010440152","0.364656789566785"
"Big worries","2006","(3b) higher tertiary education","West Germany","376","0.179125999729472","0.16279152302604","0.195460476432904"
"Big worries","2006","(3b) higher tertiary education","East Germany","122","0.215929544745788","0.184297665652822","0.247561423838755"
"No worries","2006","(0) in school","West Germany","127","0.360694929560564","0.309118643332346","0.412271215788781"
"No worries","2006","(0) in school","East Germany","","","",""
"No worries","2006","(1a) inadequately completed","West Germany","70","0.284688512944213","0.224085968193247","0.34529105769518"
"No worries","2006","(1a) inadequately completed","East Germany","","","",""
"No worries","2006","(1b) general elementary school","West Germany","364","0.214101012515777","0.194584604228858","0.233617420802697"
"No worries","2006","(1b) general elementary school","East Germany","43","0.196832990395349","0.145335955271333","0.248330025519365"
"No worries","2006","(1c) basic vocational qualification","West Germany","693","0.138209138493041","0.128614265754947","0.147804011231135"
"No worries","2006","(1c) basic vocational qualification","East Germany","178","0.158833511350364","0.137817171790166","0.179849850910562"
"No worries","2006","(2a) intermediate vocational","West Germany","591","0.184515456284745","0.171391603269386","0.197639309300105"
"No worries","2006","(2a) intermediate vocational","East Germany","258","0.135476853044257","0.119631571832062","0.151322134256453"
"No worries","2006","(2b) intermediate general qualification","West Germany","101","0.208748582079249","0.170109869836336","0.247387294322161"
"No worries","2006","(2b) intermediate general qualification","East Germany","44","0.287536441721866","0.215344721228161","0.359728162215571"
"No worries","2006","(2c_gen) general maturity certificate","West Germany","243","0.356009789941991","0.319000290810279","0.393019289073702"
"No worries","2006","(2c_gen) general maturity certificate","East Germany","62","0.415083044468672","0.343693082877501","0.486473006059844"
"No worries","2006","(2c_voc) vocational maturity certificate","West Germany","370","0.274092645323047","0.250735577983212","0.297449712662882"
"No worries","2006","(2c_voc) vocational maturity certificate","East Germany","56","0.216609856777612","0.162664727167242","0.270554986387983"
"No worries","2006","(3a) lower tertiary education","West Germany","363","0.322725094195705","0.295344810727308","0.350105377664103"
"No worries","2006","(3a) lower tertiary education","East Germany","131","0.188087723564311","0.158802076826437","0.217373370302186"
"No worries","2006","(3b) higher tertiary education","West Germany","787","0.388806368014341","0.368040802779259","0.409571933249423"
"No worries","2006","(3b) higher tertiary education","East Germany","233","0.372099240912691","0.334940044910981","0.409258436914402"
"Some worries","2006","(0) in school","West Germany","142","0.440663185154327","0.38734000268269","0.493986367625964"
"Some worries","2006","(0) in school","East Germany","36","0.611330000306298","0.499511149298359","0.723148851314236"
"Some worries","2006","(1a) inadequately completed","West Germany","87","0.414538197764197","0.348379058035512","0.480697337492881"
"Some worries","2006","(1a) inadequately completed","East Germany","","","",""
"Some worries","2006","(1b) general elementary school","West Germany","737","0.427841877342936","0.404301856156593","0.45138189852928"
"Some worries","2006","(1b) general elementary school","East Germany","106","0.45651661701771","0.392002942316136","0.521030291719284"
"Some worries","2006","(1c) basic vocational qualification","West Germany","2212","0.439825403518164","0.426025636427043","0.453625170609285"
"Some worries","2006","(1c) basic vocational qualification","East Germany","529","0.449499454792932","0.420897975989502","0.478100933596363"
"Some worries","2006","(2a) intermediate vocational","West Germany","1505","0.43127194268825","0.414516147449186","0.448027737927314"
"Some worries","2006","(2a) intermediate vocational","East Germany","757","0.411499469123593","0.388715092153688","0.434283846093499"
"Some worries","2006","(2b) intermediate general qualification","West Germany","193","0.434194295035618","0.387071684321582","0.481316905749655"
"Some worries","2006","(2b) intermediate general qualification","East Germany","55","0.3448361330298","0.269023606652745","0.420648659406855"
"Some worries","2006","(2c_gen) general maturity certificate","West Germany","285","0.43977939210354","0.401414005217361","0.478144778989719"
"Some worries","2006","(2c_gen) general maturity certificate","East Germany","92","0.422075276135594","0.350518108860333","0.493632443410855"
"Some worries","2006","(2c_voc) vocational maturity certificate","West Germany","692","0.493727790535874","0.467548079163643","0.519907501908106"
"Some worries","2006","(2c_voc) vocational maturity certificate","East Germany","96","0.446007666699994","0.380912743162177","0.511102590237812"
"Some worries","2006","(3a) lower tertiary education","West Germany","501","0.439253140385309","0.410187496899377","0.468318783871242"
"Some worries","2006","(3a) lower tertiary education","East Germany","339","0.48247837643222","0.445030842973562","0.519925909890878"
"Some worries","2006","(3b) higher tertiary education","West Germany","954","0.432067632256187","0.410966204619069","0.453169059893305"
"Some worries","2006","(3b) higher tertiary education","East Germany","295","0.41197121434152","0.374133565549045","0.449808863133996"
"Big worries","2007","(0) in school","West Germany","38","0.117250957196805","0.0778410933526853","0.156660821040924"
"Big worries","2007","(0) in school","East Germany","","","",""
"Big worries","2007","(1a) inadequately completed","West Germany","45","0.234911588857593","0.175408594890726","0.29441458282446"
"Big worries","2007","(1a) inadequately completed","East Germany","","","",""
"Big worries","2007","(1b) general elementary school","West Germany","473","0.31378371264509","0.290301005013407","0.337266420276773"
"Big worries","2007","(1b) general elementary school","East Germany","75","0.422227770399093","0.355584148424369","0.488871392373816"
"Big worries","2007","(1c) basic vocational qualification","West Germany","1675","0.380971510731502","0.366828284146913","0.395114737316092"
"Big worries","2007","(1c) basic vocational qualification","East Germany","363","0.348473571856148","0.319789150045014","0.377157993667282"
"Big worries","2007","(2a) intermediate vocational","West Germany","1018","0.334597204062359","0.318174168454365","0.351020239670354"
"Big worries","2007","(2a) intermediate vocational","East Germany","664","0.407030683311886","0.383635789775897","0.430425576847875"
"Big worries","2007","(2b) intermediate general qualification","West Germany","139","0.402680009777941","0.354068034068424","0.451291985487458"
"Big worries","2007","(2b) intermediate general qualification","East Germany","54","0.447261307511823","0.361460014264216","0.533062600759431"
"Big worries","2007","(2c_gen) general maturity certificate","West Germany","103","0.161017723582834","0.132519952314893","0.189515494850774"
"Big worries","2007","(2c_gen) general maturity certificate","East Germany","","","",""
"Big worries","2007","(2c_voc) vocational maturity certificate","West Germany","267","0.186655564019227","0.165754654828053","0.207556473210401"
"Big worries","2007","(2c_voc) vocational maturity certificate","East Germany","49","0.272789965600483","0.214068608879813","0.331511322321152"
"Big worries","2007","(3a) lower tertiary education","West Germany","224","0.209241139938696","0.184742290821069","0.233739989056324"
"Big worries","2007","(3a) lower tertiary education","East Germany","193","0.317611737439101","0.281849750307661","0.353373724570541"
"Big worries","2007","(3b) higher tertiary education","West Germany","318","0.151994905263545","0.136350325715176","0.167639484811915"
"Big worries","2007","(3b) higher tertiary education","East Germany","119","0.193077190837052","0.16263938701178","0.223514994662324"
"No worries","2007","(0) in school","West Germany","107","0.426065399320635","0.365489838225705","0.486640960415565"
"No worries","2007","(0) in school","East Germany","30","0.320259196211225","0.21927262198466","0.42124577043779"
"No worries","2007","(1a) inadequately completed","West Germany","61","0.248379176113793","0.187735184592387","0.309023167635199"
"No worries","2007","(1a) inadequately completed","East Germany","","","",""
"No worries","2007","(1b) general elementary school","West Germany","329","0.228903430609062","0.207642464375119","0.250164396843005"
"No worries","2007","(1b) general elementary school","East Germany","42","0.17937678939993","0.127608730036848","0.231144848763012"
"No worries","2007","(1c) basic vocational qualification","West Germany","809","0.18076485554175","0.169557369224197","0.191972341859304"
"No worries","2007","(1c) basic vocational qualification","East Germany","179","0.193620395331244","0.169833351266952","0.217407439395537"
"No worries","2007","(2a) intermediate vocational","West Germany","638","0.196719041324581","0.18288315752845","0.210554925120712"
"No worries","2007","(2a) intermediate vocational","East Germany","304","0.167903067593472","0.150103573288936","0.185702561898009"
"No worries","2007","(2b) intermediate general qualification","West Germany","101","0.269562297149427","0.22557969928991","0.313544895008944"
"No worries","2007","(2b) intermediate general qualification","East Germany","33","0.237038771002671","0.163652610931809","0.310424931073533"
"No worries","2007","(2c_gen) general maturity certificate","West Germany","267","0.384182557942228","0.346469436763819","0.421895679120637"
"No worries","2007","(2c_gen) general maturity certificate","East Germany","76","0.468869957640443","0.39407425045693","0.543665664823956"
"No worries","2007","(2c_voc) vocational maturity certificate","West Germany","392","0.315309120615422","0.290384819110027","0.340233422120817"
"No worries","2007","(2c_voc) vocational maturity certificate","East Germany","75","0.308895915243739","0.247980141239948","0.36981168924753"
"No worries","2007","(3a) lower tertiary education","West Germany","400","0.361342361615425","0.332409352380747","0.390275370850103"
"No worries","2007","(3a) lower tertiary education","East Germany","179","0.26372580906705","0.229876196519714","0.297575421614387"
"No worries","2007","(3b) higher tertiary education","West Germany","866","0.437309525720361","0.415693323231639","0.458925728209083"
"No worries","2007","(3b) higher tertiary education","East Germany","245","0.394374218963279","0.356687505341433","0.432060932585124"
"Some worries","2007","(0) in school","West Germany","111","0.45668364348256","0.395665045200671","0.517702241764449"
"Some worries","2007","(0) in school","East Germany","","","",""
"Some worries","2007","(1a) inadequately completed","West Germany","89","0.516709235028614","0.446570465051989","0.586848005005239"
"Some worries","2007","(1a) inadequately completed","East Germany","","","",""
"Some worries","2007","(1b) general elementary school","West Germany","698","0.457312856745849","0.432102213108991","0.482523500382706"
"Some worries","2007","(1b) general elementary school","East Germany","94","0.398395440200977","0.332338325153145","0.46445255524881"
"Some worries","2007","(1c) basic vocational qualification","West Germany","2045","0.438263633726747","0.423813198800706","0.452714068652788"
"Some worries","2007","(1c) basic vocational qualification","East Germany","518","0.457906032812608","0.427912983046578","0.487899082578637"
"Some worries","2007","(2a) intermediate vocational","West Germany","1515","0.46868375461306","0.451315088455365","0.486052420770754"
"Some worries","2007","(2a) intermediate vocational","East Germany","726","0.425066249094641","0.401525048851916","0.448607449337367"
"Some worries","2007","(2b) intermediate general qualification","West Germany","151","0.327757693072632","0.281231332738498","0.374284053406766"
"Some worries","2007","(2b) intermediate general qualification","East Germany","42","0.315699921485506","0.235492645366116","0.395907197604895"
"Some worries","2007","(2c_gen) general maturity certificate","West Germany","269","0.454799718474938","0.416190964017149","0.493408472932727"
"Some worries","2007","(2c_gen) general maturity certificate","East Germany","71","0.367620750145574","0.295353945921156","0.439887554369993"
"Some worries","2007","(2c_voc) vocational maturity certificate","West Germany","676","0.498035315365351","0.471214368255058","0.524856262475645"
"Some worries","2007","(2c_voc) vocational maturity certificate","East Germany","97","0.418314119155778","0.353279069369529","0.483349168942028"
"Some worries","2007","(3a) lower tertiary education","West Germany","435","0.429416498445879","0.399603951584581","0.459229045307177"
"Some worries","2007","(3a) lower tertiary education","East Germany","279","0.418662453493849","0.38076554434976","0.456559362637937"
"Some worries","2007","(3b) higher tertiary education","West Germany","839","0.410695569016094","0.389257779054977","0.432133358977211"
"Some worries","2007","(3b) higher tertiary education","East Germany","282","0.41254859019967","0.37458604160218","0.450511138797159"
"Big worries","2008","(0) in school","West Germany","52","0.158014514387375","0.114746440721815","0.201282588052936"
"Big worries","2008","(0) in school","East Germany","","","",""
"Big worries","2008","(1a) inadequately completed","West Germany","33","0.241182932860481","0.176874864977714","0.305491000743247"
"Big worries","2008","(1a) inadequately completed","East Germany","","","",""
"Big worries","2008","(1b) general elementary school","West Germany","397","0.295471790093402","0.271399591749521","0.319543988437282"
"Big worries","2008","(1b) general elementary school","East Germany","60","0.417848238428088","0.348445817204378","0.487250659651797"
