"plj0046","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No worries","2010","Thuringia","Single parent ","31","0.28578771510165","0.19493838599689","0.37663704420641","3"
"No worries","2010","Thuringia","Couple + C. LE 16 ","103","0.447891239150213","0.386856568712149","0.508925909588276","3"
"No worries","2010","Thuringia","Couple + C. GT 16 ","40","0.212114348564517","0.143907942338643","0.280320754790391","3"
"No worries","2010","Thuringia","Couple + C. LE and GT 16","8","","","","3"
"Some worries","2010","Saxony-Anhalt","Couple + C. GT 16 ","64","0.3338225070092","0.257329021895748","0.410315992122651","2"
"Some worries","2010","Saxony-Anhalt","Couple + C. LE and GT 16","18","","","","2"
"Some worries","2010","Schleswig-Holstein","1-pers.-HH","44","0.491229202179776","0.385571285887111","0.596887118472441","2"
"Some worries","2010","Schleswig-Holstein","(Married) couple without C. ","72","0.408821982964523","0.338547861523378","0.479096104405668","2"
"Some worries","2010","Schleswig-Holstein","Single parent ","39","0.503596207680813","0.397304985935922","0.609887429425705","2"
"Some worries","2010","Schleswig-Holstein","Couple + C. LE 16 ","107","0.475448223712633","0.412786985357681","0.538109462067585","2"
"Some worries","2010","Hamburg","Single parent ","12","","","","2"
"Some worries","2010","Hamburg","Couple + C. LE 16 ","34","0.284376253134069","0.19808982786327","0.370662678404868","2"
"Some worries","2010","Hamburg","Couple + C. GT 16 ","8","","","","2"
"Some worries","2010","Hamburg","Couple + C. LE and GT 16","7","","","","2"
"Some worries","2010","Lower Saxony","1-pers.-HH","102","0.412939302555089","0.3503868667967","0.475491738313478","2"
"Some worries","2010","Lower Saxony","(Married) couple without C. ","251","0.443953469183819","0.403518381518341","0.484388556849297","2"
"Some worries","2010","Lower Saxony","Single parent ","95","0.496173207284264","0.429802395695931","0.562544018872597","2"
"Some worries","2010","Lower Saxony","Couple + C. LE 16 ","278","0.35546468671528","0.320157157249947","0.390772216180613","2"
"Some worries","2010","Lower Saxony","Couple + C. GT 16 ","109","0.400769195265826","0.339900688280548","0.461637702251104","2"
"Some worries","2010","Lower Saxony","Couple + C. LE and GT 16","67","0.522057077659529","0.442384910837474","0.601729244481583","2"
"Some worries","2010","Bremen","Single parent ","10","","","","2"
"Some worries","2010","Bremen","Couple + C. LE 16 ","14","","","","2"
"Some worries","2010","Bremen","Couple + C. GT 16 ","4","","","","2"
"Some worries","2010","Bremen","Couple + C. LE and GT 16","2","","","","2"
"Some worries","2010","North Rhine-Westphalia","1-pers.-HH","187","0.358496693429045","0.315992117431512","0.401001269426577","2"
"Some worries","2010","North Rhine-Westphalia","(Married) couple without C. ","539","0.414408400296635","0.387153918919181","0.441662881674088","2"
"Some worries","2010","North Rhine-Westphalia","Single parent ","196","0.45428890274175","0.407227884458035","0.501349921025464","2"
"Some worries","2010","North Rhine-Westphalia","Couple + C. LE 16 ","635","0.397104368030403","0.373919934613451","0.420288801447354","2"
"Some worries","2010","North Rhine-Westphalia","Couple + C. GT 16 ","274","0.468767215187659","0.429923164520002","0.507611265855316","2"
"Some worries","2010","North Rhine-Westphalia","Couple + C. LE and GT 16","153","0.436101751880104","0.384588688135141","0.487614815625067","2"
"Some worries","2010","Hesse","1-pers.-HH","65","0.349608582008618","0.278756615223368","0.420460548793869","2"
"Some worries","2010","Hesse","(Married) couple without C. ","179","0.401547341343741","0.355846916850282","0.4472477658372","2"
"Some worries","2010","Hesse","Single parent ","57","0.322190888484355","0.247155646864762","0.397226130103949","2"
"Some worries","2010","Hesse","Couple + C. LE 16 ","221","0.342847272361889","0.304448923752706","0.381245620971073","2"
"Some worries","2010","Hesse","Couple + C. GT 16 ","64","0.473010146883516","0.399038477165409","0.546981816601623","2"
"Some worries","2010","Hesse","Couple + C. LE and GT 16","49","0.370459322098834","0.282953424761723","0.457965219435946","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","1-pers.-HH","81","0.484961213935669","0.412352980919766","0.557569446951571","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","(Married) couple without C. ","141","0.512757907290512","0.456570384876496","0.568945429704527","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","Single parent ","49","0.372675303013888","0.286522997264849","0.458827608762927","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","202","0.49871366154881","0.45128916593559","0.54613815716203","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","71","0.452037875203993","0.377442359834681","0.526633390573304","2"
"Some worries","2010","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","30","0.274977775225552","0.185660198598296","0.364295351852808","2"
"Some worries","2010","Baden-Württemberg","1-pers.-HH","121","0.414427718450541","0.359940088235913","0.46891534866517","2"
"Some worries","2010","Baden-Württemberg","(Married) couple without C. ","275","0.425046207052405","0.386865874962347","0.463226539142464","2"
"Some worries","2010","Baden-Württemberg","Single parent ","105","0.451850124315118","0.391472683569805","0.512227565060432","2"
"Some worries","2010","Baden-Württemberg","Couple + C. LE 16 ","400","0.41924213053475","0.388990230650654","0.449494030418846","2"
"Some worries","2010","Baden-Württemberg","Couple + C. GT 16 ","163","0.425486847020733","0.374765040107946","0.47620865393352","2"
"Some worries","2010","Baden-Württemberg","Couple + C. LE and GT 16","96","0.422738868669067","0.35903521383739","0.486442523500744","2"
"Some worries","2010","Bavaria","1-pers.-HH","165","0.438553481876922","0.387437196759624","0.489669766994219","2"
"Some worries","2010","Bavaria","(Married) couple without C. ","398","0.464230897617476","0.431110551486149","0.497351243748803","2"
"Some worries","2010","Bavaria","Single parent ","138","0.369272467358646","0.317898559708744","0.420646375008549","2"
"Some worries","2010","Bavaria","Couple + C. LE 16 ","502","0.401751513065469","0.374398191180178","0.429104834950759","2"
"Some worries","2010","Bavaria","Couple + C. GT 16 ","178","0.414347036098671","0.367291650766364","0.461402421430978","2"
"Some worries","2010","Bavaria","Couple + C. LE and GT 16","98","0.318647315714059","0.264455957153745","0.372838674274373","2"
"Some worries","2010","Berlin","1-pers.-HH","64","0.359997868773271","0.288054509802279","0.431941227744263","2"
"Some worries","2010","Berlin","(Married) couple without C. ","100","0.412641243521744","0.353255230630905","0.472027256412582","2"
"Some worries","2010","Berlin","Single parent ","44","0.408391706269739","0.320810486471149","0.495972926068328","2"
"Some worries","2010","Berlin","Couple + C. LE 16 ","74","0.226234585855466","0.17426699622621","0.278202175484723","2"
"Some worries","2010","Berlin","Couple + C. GT 16 ","35","0.236107004962313","0.145287496336947","0.326926513587678","2"
"Some worries","2010","Berlin","Couple + C. LE and GT 16","12","","","","2"
"Some worries","2010","Brandenburg","1-pers.-HH","50","0.498668764112718","0.408454429059998","0.588883099165437","2"
"Some worries","2010","Brandenburg","(Married) couple without C. ","148","0.483603075651199","0.428591408007095","0.538614743295303","2"
"Some worries","2010","Brandenburg","Single parent ","38","0.370100942579412","0.274506943999546","0.465694941159277","2"
"Some worries","2010","Brandenburg","Couple + C. LE 16 ","108","0.456118003577953","0.393104530206417","0.519131476949489","2"
"Some worries","2010","Brandenburg","Couple + C. GT 16 ","45","0.4357147334573","0.34429091683573","0.52713855007887","2"
"Some worries","2010","Brandenburg","Couple + C. LE and GT 16","23","","","","2"
"Some worries","2010","Mecklenburg-Western Pomerania","1-pers.-HH","39","0.5450395853864","0.434529575447911","0.655549595324889","2"
"Some worries","2010","Mecklenburg-Western Pomerania","(Married) couple without C. ","96","0.464914852253056","0.396133522978893","0.53369618152722","2"
"Some worries","2010","Mecklenburg-Western Pomerania","Single parent ","25","","","","2"
"Some worries","2010","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","62","0.32207299504771","0.247044958744781","0.39710103135064","2"
"Some worries","2010","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","31","0.496048439316476","0.360153632612057","0.631943246020896","2"
"Some worries","2010","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","15","","","","2"
"Some worries","2010","Saxony","1-pers.-HH","78","0.385603773170974","0.317111412736702","0.454096133605245","2"
"Some worries","2010","Saxony","(Married) couple without C. ","220","0.413712387900246","0.370413721702672","0.457011054097819","2"
"Some worries","2010","Saxony","Single parent ","47","0.62456610704522","0.536823384680399","0.712308829410042","2"
"Some worries","2010","Saxony","Couple + C. LE 16 ","183","0.360952538825195","0.320255500294979","0.40164957735541","2"
"Some worries","2010","Saxony","Couple + C. GT 16 ","82","0.40806230547374","0.342970357087869","0.473154253859611","2"
"Some worries","2010","Saxony","Couple + C. LE and GT 16","39","0.566402913318802","0.462861837771589","0.669943988866015","2"
"Some worries","2010","Saxony-Anhalt","1-pers.-HH","45","0.308596574875533","0.224173632410192","0.393019517340875","2"
"Some worries","2010","Saxony-Anhalt","(Married) couple without C. ","135","0.452433848429845","0.39474911157625","0.51011858528344","2"
"Some worries","2010","Saxony-Anhalt","Single parent ","28","","","","2"
"Some worries","2010","Saxony-Anhalt","Couple + C. LE 16 ","87","0.315128030709459","0.253316935661803","0.376939125757116","2"
"Some worries","2010","Thuringia","1-pers.-HH","54","0.405799267773712","0.317573218695077","0.494025316852347","2"
"Some worries","2010","Thuringia","(Married) couple without C. ","131","0.460223200405671","0.402051079517949","0.518395321293394","2"
"Some worries","2010","Thuringia","Single parent ","39","0.499665102051263","0.399121093654394","0.600209110448133","2"
"Some worries","2010","Thuringia","Couple + C. LE 16 ","101","0.305561539395378","0.249023046414371","0.362100032376386","2"
"Some worries","2010","Thuringia","Couple + C. GT 16 ","71","0.630273648363515","0.549733333086322","0.710813963640708","2"
"Some worries","2010","Thuringia","Couple + C. LE and GT 16","22","","","","2"
"Some worries","2010","Schleswig-Holstein","Couple + C. GT 16 ","19","","","","2"
"Some worries","2010","Schleswig-Holstein","Couple + C. LE and GT 16","31","0.645365101380759","0.520066116801511","0.770664085960007","2"
"Some worries","2010","Hamburg","1-pers.-HH","26","","","","2"
"Some worries","2010","Hamburg","(Married) couple without C. ","53","0.36489353807398","0.276133961601071","0.453653114546888","2"
"Some worries","2010","Bremen","1-pers.-HH","9","","","","2"
"Some worries","2010","Bremen","(Married) couple without C. ","24","","","","2"
"Big worries","2011","Schleswig-Holstein","1-pers.-HH","18","","","","1"
"Big worries","2011","Schleswig-Holstein","(Married) couple without C. ","69","0.223818540309847","0.175930037612659","0.271707043007034","1"
"Big worries","2011","Schleswig-Holstein","Single parent ","7","","","","1"
"Big worries","2011","Schleswig-Holstein","Couple + C. LE 16 ","11","","","","1"
"Big worries","2011","Schleswig-Holstein","Couple + C. GT 16 ","13","","","","1"
"Big worries","2011","Schleswig-Holstein","Couple + C. LE and GT 16","3","","","","1"
"Big worries","2011","Hamburg","1-pers.-HH","12","","","","1"
"Big worries","2011","Hamburg","(Married) couple without C. ","17","","","","1"
"Big worries","2011","Hamburg","Single parent ","2","","","","1"
"Big worries","2011","Hamburg","Couple + C. LE 16 ","10","","","","1"
"Big worries","2011","Hamburg","Couple + C. GT 16 ","2","","","","1"
"Big worries","2011","Hamburg","Couple + C. LE and GT 16","3","","","","1"
"Big worries","2011","Lower Saxony","1-pers.-HH","66","0.237409134417353","0.186843186760371","0.287975082074335","1"
"Big worries","2011","Bremen","Couple + C. LE 16 ","1","","","","1"
"Big worries","2011","Bremen","Couple + C. GT 16 ","2","","","","1"
"Big worries","2011","Bremen","Couple + C. LE and GT 16","2","","","","1"
"Big worries","2011","North Rhine-Westphalia","1-pers.-HH","167","0.245085518267295","0.211629909887394","0.278541126647196","1"
"Big worries","2011","North Rhine-Westphalia","(Married) couple without C. ","399","0.262181001131831","0.240264134747408","0.284097867516254","1"
"Big worries","2011","Hesse","Single parent ","20","","","","1"
"Big worries","2011","Hesse","Couple + C. LE 16 ","45","0.199451246962454","0.148470715317094","0.250431778607814","1"
"Big worries","2011","Hesse","Couple + C. GT 16 ","37","0.156338103433353","0.106255252442454","0.206420954424251","1"
"Big worries","2011","Hesse","Couple + C. LE and GT 16","18","","","","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","37","0.19168026089754","0.140133145145291","0.24322737664979","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","96","0.232769530130306","0.192780080139702","0.272758980120909","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","Single parent ","13","","","","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","38","0.161010888128526","0.108332427816672","0.213689348440379","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","42","0.262666362012885","0.194688201844444","0.330644522181326","1"
"Big worries","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","14","","","","1"
"Big worries","2011","Baden-Württemberg","1-pers.-HH","85","0.220930599971381","0.18042532569889","0.261435874243872","1"
"Big worries","2011","Baden-Württemberg","(Married) couple without C. ","212","0.236387888127294","0.208490839883452","0.264284936371135","1"
"Big worries","2011","Baden-Württemberg","Single parent ","25","","","","1"
"Big worries","2011","Baden-Württemberg","Couple + C. LE 16 ","55","0.115314689682394","0.0836151823255771","0.147014197039212","1"
"Big worries","2011","Baden-Württemberg","Couple + C. GT 16 ","67","0.156171560790802","0.120773011596093","0.19157010998551","1"
"Big worries","2011","Baden-Württemberg","Couple + C. LE and GT 16","40","0.199809206854383","0.14234516868132","0.257273245027447","1"
"Big worries","2011","Bavaria","1-pers.-HH","106","0.231645100913942","0.194554626452749","0.268735575375136","1"
"Big worries","2011","Bavaria","(Married) couple without C. ","274","0.264286660798577","0.239306630957263","0.28926669063989","1"
"Big worries","2011","Bavaria","Single parent ","34","0.21763074683877","0.155234356880852","0.280027136796687","1"
"Big worries","2011","Bavaria","Couple + C. LE 16 ","98","0.191565199898215","0.156613812564035","0.226516587232395","1"
"Big worries","2011","Bavaria","Couple + C. GT 16 ","126","0.311541301301325","0.271108895499393","0.351973707103257","1"
"Big worries","2011","Bavaria","Couple + C. LE and GT 16","42","0.151848241606583","0.105060127710458","0.198636355502707","1"
"Big worries","2011","Berlin","1-pers.-HH","54","0.265552782760856","0.205679830775195","0.325425734746517","1"
"Big worries","2011","Berlin","(Married) couple without C. ","96","0.254768432293346","0.206106297018044","0.303430567568647","1"
"Big worries","2011","Berlin","Single parent ","12","","","","1"
"Big worries","2011","Berlin","Couple + C. LE 16 ","20","","","","1"
"Big worries","2011","Berlin","Couple + C. GT 16 ","27","","","","1"
"Big worries","2011","Berlin","Couple + C. LE and GT 16","2","","","","1"
"Big worries","2011","Brandenburg","1-pers.-HH","46","0.325523135478053","0.251757056260563","0.399289214695542","1"
"Big worries","2011","Brandenburg","(Married) couple without C. ","119","0.31695246286959","0.270950713647386","0.362954212091793","1"
"Big worries","2011","Brandenburg","Single parent ","8","","","","1"
"Big worries","2011","Brandenburg","Couple + C. LE 16 ","22","","","","1"
"Big worries","2011","Brandenburg","Couple + C. GT 16 ","29","","","","1"
"Big worries","2011","Brandenburg","Couple + C. LE and GT 16","15","","","","1"
"Big worries","2011","Lower Saxony","(Married) couple without C. ","162","0.214196684123156","0.185405197495594","0.242988170750718","1"
"Big worries","2011","Lower Saxony","Single parent ","25","","","","1"
"Big worries","2011","Lower Saxony","Couple + C. LE 16 ","72","0.278634710107913","0.227647048447511","0.329622371768315","1"
"Big worries","2011","Lower Saxony","Couple + C. GT 16 ","65","0.259153943444989","0.208460704527077","0.309847182362901","1"
"Big worries","2011","Lower Saxony","Couple + C. LE and GT 16","24","","","","1"
"Big worries","2011","Bremen","1-pers.-HH","5","","","","1"
"Big worries","2011","Bremen","(Married) couple without C. ","11","","","","1"
"Big worries","2011","Bremen","Single parent ","1","","","","1"
"Big worries","2011","North Rhine-Westphalia","Single parent ","57","0.363156341626661","0.299463699614879","0.426848983638443","1"
"Big worries","2011","North Rhine-Westphalia","Couple + C. LE 16 ","130","0.210736736985028","0.179041018337305","0.242432455632752","1"
"Big worries","2011","North Rhine-Westphalia","Couple + C. GT 16 ","201","0.225127537852672","0.195075386828198","0.255179688877146","1"
"Big worries","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","39","0.166689485844719","0.119537498231662","0.213841473457777","1"
"Big worries","2011","Hesse","1-pers.-HH","50","0.229721936640151","0.174879231197728","0.284564642082574","1"
"Big worries","2011","Hesse","(Married) couple without C. ","117","0.217783041700434","0.182170835171785","0.253395248229084","1"
"Big worries","2011","Mecklenburg-Western Pomerania","1-pers.-HH","28","","","","1"
"Big worries","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","61","0.295423507845514","0.235942205165148","0.354904810525881","1"
"Big worries","2011","Mecklenburg-Western Pomerania","Single parent ","13","","","","1"
"Big worries","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","13","","","","1"
"Big worries","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","9","","","","1"
"Big worries","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","","","1"
"Big worries","2011","Saxony","1-pers.-HH","56","0.259202725131063","0.203296321053992","0.315109129208135","1"
"Big worries","2011","Saxony","(Married) couple without C. ","175","0.354721945799801","0.315952674822637","0.393491216776966","1"
"Big worries","2011","Saxony","Single parent ","15","","","","1"
"Big worries","2011","Saxony","Couple + C. LE 16 ","51","0.302292631551903","0.241329077207697","0.363256185896109","1"
"Big worries","2011","Saxony","Couple + C. GT 16 ","63","0.423905071697509","0.354721753562279","0.493088389832738","1"
"Big worries","2011","Saxony","Couple + C. LE and GT 16","13","","","","1"
"Big worries","2011","Saxony-Anhalt","1-pers.-HH","49","0.368050220849774","0.291127534618029","0.44497290708152","1"
"Big worries","2011","Saxony-Anhalt","(Married) couple without C. ","99","0.251849971837577","0.206374274176884","0.29732566949827","1"
"Big worries","2011","Thuringia","Single parent ","16","","","","1"
"Big worries","2011","Thuringia","Couple + C. LE 16 ","36","0.352273813623043","0.267511249927949","0.437036377318136","1"
"Big worries","2011","Thuringia","Couple + C. GT 16 ","43","0.351178048052025","0.270657327117907","0.431698768986143","1"
"Big worries","2011","Thuringia","Couple + C. LE and GT 16","6","","","","1"
"Big worries","2011","Saxony-Anhalt","Couple + C. LE 16 ","37","0.372831890815854","0.290958231408935","0.454705550222773","1"
"Big worries","2011","Saxony-Anhalt","Couple + C. GT 16 ","41","0.376095845492451","0.292504475564364","0.459687215420538","1"
"Big worries","2011","Saxony-Anhalt","Couple + C. LE and GT 16","8","","","","1"
"Big worries","2011","Saxony-Anhalt","Single parent ","12","","","","1"
"Big worries","2011","Thuringia","(Married) couple without C. ","105","0.318904611329679","0.270492116728235","0.367317105931123","1"
"Big worries","2011","Thuringia","1-pers.-HH","44","0.247607653726674","0.180518278759116","0.314697028694233","1"
"No worries","2011","Schleswig-Holstein","1-pers.-HH","48","0.387803072789488","0.299514121989992","0.476092023588984","3"
"No worries","2011","Schleswig-Holstein","(Married) couple without C. ","103","0.318086285746164","0.264575813791","0.371596757701327","3"
"No worries","2011","Schleswig-Holstein","Single parent ","8","","","","3"
"No worries","2011","Schleswig-Holstein","Couple + C. LE 16 ","39","0.361051488524842","0.267380542712553","0.454722434337131","3"
"No worries","2011","Schleswig-Holstein","Couple + C. GT 16 ","23","","","","3"
"No worries","2011","Schleswig-Holstein","Couple + C. LE and GT 16","15","","","","3"
"No worries","2011","Hamburg","1-pers.-HH","33","0.448308352023247","0.33722746272279","0.559389241323705","3"
"No worries","2011","Hamburg","(Married) couple without C. ","58","0.37712742651886","0.290411048297682","0.463843804740038","3"
"No worries","2011","Hamburg","Single parent ","5","","","","3"
"No worries","2011","Hamburg","Couple + C. LE 16 ","17","","","","3"
"No worries","2011","Hamburg","Couple + C. GT 16 ","22","","","","3"
"No worries","2011","Hamburg","Couple + C. LE and GT 16","8","","","","3"
"No worries","2011","Lower Saxony","1-pers.-HH","76","0.298885989702597","0.244484506457879","0.353287472947315","3"
"No worries","2011","Lower Saxony","(Married) couple without C. ","253","0.297088996275933","0.265019344521034","0.329158648030831","3"
"No worries","2011","Lower Saxony","Single parent ","23","","","","3"
"No worries","2011","Lower Saxony","Couple + C. LE 16 ","93","0.27302831216732","0.222360464374932","0.323696159959708","3"
"No worries","2011","Lower Saxony","Couple + C. GT 16 ","85","0.26732655750735","0.216124970714253","0.318528144300446","3"
"No worries","2011","Lower Saxony","Couple + C. LE and GT 16","32","0.306406064059849","0.225265397652042","0.387546730467655","3"
"No worries","2011","Bremen","1-pers.-HH","11","","","","3"
"No worries","2011","Bremen","(Married) couple without C. ","13","","","","3"
"No worries","2011","Bremen","Single parent ","11","","","","3"
"No worries","2011","Bremen","Couple + C. LE 16 ","7","","","","3"
"No worries","2011","Bremen","Couple + C. GT 16 ","7","","","","3"
"No worries","2011","Bremen","Couple + C. LE and GT 16","4","","","","3"
"No worries","2011","North Rhine-Westphalia","1-pers.-HH","219","0.350870603605719","0.313751253929561","0.387989953281878","3"
"No worries","2011","North Rhine-Westphalia","(Married) couple without C. ","485","0.304268614488516","0.281341346338953","0.327195882638079","3"
"No worries","2011","North Rhine-Westphalia","Single parent ","83","0.314937064493672","0.253418930066592","0.376455198920752","3"
"No worries","2011","North Rhine-Westphalia","Couple + C. LE 16 ","266","0.433594010404672","0.395079437258473","0.47210858355087","3"
"No worries","2011","North Rhine-Westphalia","Couple + C. GT 16 ","256","0.348417949884613","0.314134781262432","0.382701118506793","3"
"No worries","2011","North Rhine-Westphalia","Couple + C. LE and GT 16","98","0.41179101947955","0.349525626829506","0.474056412129594","3"
"No worries","2011","Hesse","1-pers.-HH","88","0.396674962135024","0.332894605938415","0.460455318331634","3"
"No worries","2011","Hesse","(Married) couple without C. ","157","0.311030555246835","0.271089020467954","0.350972090025715","3"
"No worries","2011","Hesse","Single parent ","26","","","","3"
"No worries","2011","Hesse","Couple + C. LE 16 ","87","0.364155880580106","0.302763979390163","0.425547781770048","3"
"No worries","2011","Hesse","Couple + C. GT 16 ","70","0.287077867078553","0.224690980797906","0.349464753359201","3"
"No worries","2011","Hesse","Couple + C. LE and GT 16","47","0.463699209172877","0.366922599985918","0.560475818359836","3"
"No worries","2011","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","16","","","","3"
"No worries","2011","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","10","","","","3"
"No worries","2011","Saxony","1-pers.-HH","89","0.367483886047811","0.305973700555032","0.428994071540591","3"
"No worries","2011","Saxony","(Married) couple without C. ","164","0.281598246803767","0.245150656299394","0.318045837308141","3"
"No worries","2011","Saxony","Single parent ","38","0.445433257410055","0.340390262413874","0.550476252406236","3"
"No worries","2011","Saxony","Couple + C. LE 16 ","87","0.330452611046189","0.268012294156238","0.39289292793614","3"
"No worries","2011","Saxony","Couple + C. GT 16 ","51","0.183402044510541","0.129223630717585","0.237580458303497","3"
"No worries","2011","Rhineland-Palatinate,Saarland","1-pers.-HH","72","0.306226074635668","0.245865390672423","0.366586758598913","3"
"No worries","2011","Rhineland-Palatinate,Saarland","(Married) couple without C. ","145","0.343433481518322","0.298498959404004","0.388368003632641","3"
"No worries","2011","Rhineland-Palatinate,Saarland","Single parent ","38","0.323769932637688","0.225447195366087","0.422092669909289","3"
"No worries","2011","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","68","0.372167781683063","0.30288609152754","0.441449471838586","3"
"No worries","2011","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","63","0.381054605955585","0.306038428826822","0.456070783084349","3"
"No worries","2011","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","23","","","","3"
"No worries","2011","Baden-Württemberg","1-pers.-HH","148","0.35491072638922","0.308194791891875","0.401626660886566","3"
"No worries","2011","Baden-Württemberg","(Married) couple without C. ","317","0.378861843458065","0.347009324896911","0.410714362019219","3"
"No worries","2011","Baden-Württemberg","Single parent ","58","0.424285741169695","0.343841158825201","0.504730323514188","3"
"No worries","2011","Baden-Württemberg","Couple + C. LE 16 ","170","0.448038284358002","0.398683662566746","0.497392906149258","3"
"No worries","2011","Baden-Württemberg","Couple + C. GT 16 ","158","0.416616102960337","0.368542944888183","0.46468926103249","3"
"No worries","2011","Baden-Württemberg","Couple + C. LE and GT 16","72","0.357625491734204","0.28874440314909","0.426506580319318","3"
"No worries","2011","Bavaria","1-pers.-HH","189","0.37455112805522","0.331998992762596","0.417103263347845","3"
"No worries","2011","Bavaria","(Married) couple without C. ","359","0.291724506840091","0.265973834038699","0.317475179641484","3"
"No worries","2011","Bavaria","Single parent ","68","0.395157204979711","0.321230787855768","0.469083622103655","3"
"No worries","2011","Bavaria","Couple + C. LE 16 ","184","0.421953513036748","0.378090617553683","0.465816408519813","3"
"No worries","2011","Bavaria","Couple + C. GT 16 ","154","0.257107876143645","0.218952706378483","0.295263045908806","3"
"No worries","2011","Bavaria","Couple + C. LE and GT 16","104","0.412155672903286","0.347982180011788","0.476329165794785","3"
"No worries","2011","Berlin","1-pers.-HH","78","0.377120522499863","0.31141270496879","0.442828340030937","3"
"No worries","2011","Berlin","(Married) couple without C. ","87","0.281014508307501","0.230815265384003","0.331213751230999","3"
"No worries","2011","Berlin","Single parent ","15","","","","3"
"No worries","2011","Berlin","Couple + C. LE 16 ","31","0.495509343037516","0.389839429258413","0.601179256816618","3"
"No worries","2011","Berlin","Couple + C. GT 16 ","34","0.346698907962581","0.254788983833999","0.438608832091164","3"
"No worries","2011","Berlin","Couple + C. LE and GT 16","8","","","","3"
"No worries","2011","Brandenburg","1-pers.-HH","45","0.301981581556809","0.229703617494126","0.374259545619492","3"
"No worries","2011","Brandenburg","(Married) couple without C. ","114","0.288359604625538","0.243572877917232","0.333146331333845","3"
"No worries","2011","Brandenburg","Single parent ","14","","","","3"
"No worries","2011","Brandenburg","Couple + C. LE 16 ","28","","","","3"
"No worries","2011","Brandenburg","Couple + C. GT 16 ","47","0.369535061717155","0.286879755667685","0.452190367766625","3"
"No worries","2011","Brandenburg","Couple + C. LE and GT 16","9","","","","3"
"No worries","2011","Mecklenburg-Western Pomerania","1-pers.-HH","29","","","","3"
"No worries","2011","Mecklenburg-Western Pomerania","(Married) couple without C. ","52","0.199734655816732","0.147610673447624","0.25185863818584","3"
"No worries","2011","Mecklenburg-Western Pomerania","Single parent ","6","","","","3"
"No worries","2011","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","17","","","","3"
"No worries","2011","Saxony","Couple + C. LE and GT 16","11","","","","3"
"No worries","2011","Saxony-Anhalt","1-pers.-HH","48","0.317359301918417","0.243120437213547","0.391598166623287","3"
"No worries","2011","Saxony-Anhalt","(Married) couple without C. ","80","0.235079116247634","0.190653920243468","0.279504312251801","3"
"No worries","2011","Saxony-Anhalt","Single parent ","14","","","","3"
"No worries","2011","Saxony-Anhalt","Couple + C. LE 16 ","32","0.238241610498266","0.166112077074906","0.310371143921626","3"
"No worries","2011","Saxony-Anhalt","Couple + C. GT 16 ","26","","","","3"
"No worries","2011","Saxony-Anhalt","Couple + C. LE and GT 16","16","","","","3"
"No worries","2011","Thuringia","1-pers.-HH","44","0.268475548521758","0.199591871524657","0.337359225518859","3"
"No worries","2011","Thuringia","(Married) couple without C. ","91","0.273802615844755","0.227482543543082","0.320122688146429","3"
"No worries","2011","Thuringia","Single parent ","14","","","","3"
"No worries","2011","Thuringia","Couple + C. LE 16 ","32","0.181369706439675","0.112995160296427","0.249744252582923","3"
"No worries","2011","Thuringia","Couple + C. GT 16 ","34","0.214123184283567","0.14492570221687","0.283320666350263","3"
"No worries","2011","Thuringia","Couple + C. LE and GT 16","7","","","","3"
"Some worries","2011","Saxony-Anhalt","Couple + C. GT 16 ","62","0.416820262941922","0.331739992766097","0.501900533117746","2"
"Some worries","2011","Saxony-Anhalt","Couple + C. LE and GT 16","11","","","","2"
"Some worries","2011","Schleswig-Holstein","1-pers.-HH","51","0.501410928867241","0.410811922349057","0.592009935385426","2"
"Some worries","2011","Schleswig-Holstein","(Married) couple without C. ","119","0.45809517394399","0.400849725198963","0.515340622689016","2"
