"plj0046","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2002","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","2003","lower secondary degree","(0) in school","","","",""
"Big worries","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","2003","lower secondary degree","(1b) general elementary school","530","0.327319774065248","0.305157109698462","0.349482438432033"
"Big worries","2003","lower secondary degree","(1c) basic vocational qualification","1914","0.341449614290738","0.329352841685549","0.353546386895927"
"Big worries","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","2003","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2003","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2003","lower secondary degree","(3a) lower tertiary education","39","0.266941386344003","0.195431394244876","0.338451378443131"
"Big worries","2003","lower secondary degree","(3b) higher tertiary education","","","",""
"Big worries","2003","secondary school degree","(0) in school","","","",""
"Big worries","2003","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","2003","secondary school degree","(1b) general elementary school","","","",""
"Big worries","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","2003","secondary school degree","(2b) intermediate general qualification","157","0.263435896076491","0.22895670472819","0.297915087424792"
"Big worries","2003","secondary school degree","(2a) intermediate vocational","1521","0.304361334778173","0.291747728667375","0.31697494088897"
"Big worries","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2003","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2003","secondary school degree","(3a) lower tertiary education","112","0.224833958734021","0.189292235615775","0.260375681852268"
"Big worries","2003","secondary school degree","(3b) higher tertiary education","","","",""
"Big worries","2003","college entrance qualification","(0) in school","","","",""
"Big worries","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","2003","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","2003","college entrance qualification","(2c_gen) general maturity certificate","105","0.13315353908592","0.109356952967035","0.156950125204804"
"Big worries","2003","college entrance qualification","(2c_voc) vocational maturity certificate","255","0.202142243325277","0.180542910835901","0.223741575814652"
"Big worries","2003","college entrance qualification","(3a) lower tertiary education","158","0.152473714542206","0.130292946179581","0.174654482904832"
"Big worries","2003","college entrance qualification","(3b) higher tertiary education","266","0.124167992652155","0.110670245140267","0.137665740164043"
"Big worries","2003","Other degree","(0) in school","","","",""
"Big worries","2003","Other degree","(1a) inadequately completed","","","",""
"Big worries","2003","Other degree","(1b) general elementary school","63","0.165283320381747","0.129108645239611","0.201457995523884"
"Big worries","2003","Other degree","(1c) basic vocational qualification","69","0.169605813319668","0.132965592282705","0.20624603435663"
"Big worries","2003","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","2003","Other degree","(2a) intermediate vocational","","","",""
"Big worries","2003","Other degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2003","Other degree","(2c_voc) vocational maturity certificate","34","0.249042365585536","0.182448393671638","0.315636337499435"
"Big worries","2003","Other degree","(3a) lower tertiary education","","","",""
"Big worries","2003","Other degree","(3b) higher tertiary education","","","",""
"Big worries","2003","no degree/no degree yet","(0) in school","89","0.182211908467396","0.151703517542867","0.212720299391925"
"Big worries","2003","no degree/no degree yet","(1a) inadequately completed","70","0.262253085372755","0.209883703280016","0.314622467465494"
"Big worries","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Big worries","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Big worries","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Big worries","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Big worries","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Some worries","2003","lower secondary degree","(0) in school","","","",""
"Some worries","2003","lower secondary degree","(1a) inadequately completed","","","",""
"Some worries","2003","lower secondary degree","(1b) general elementary school","826","0.47855135317537","0.454957353768928","0.502145352581813"
"Some worries","2003","lower secondary degree","(1c) basic vocational qualification","2917","0.484293771218995","0.47154502929867","0.497042513139321"
"Some worries","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"Some worries","2003","lower secondary degree","(2a) intermediate vocational","","","",""
"Some worries","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2003","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2003","lower secondary degree","(3a) lower tertiary education","73","0.496647561586438","0.41582182598924","0.577473297183636"
"Some worries","2003","lower secondary degree","(3b) higher tertiary education","","","",""
"Some worries","2003","secondary school degree","(0) in school","","","",""
"Some worries","2003","secondary school degree","(1a) inadequately completed","","","",""
"Some worries","2003","secondary school degree","(1b) general elementary school","","","",""
"Some worries","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"Some worries","2003","secondary school degree","(2b) intermediate general qualification","285","0.467684077206922","0.42862919419381","0.506738960220033"
"Some worries","2003","secondary school degree","(2a) intermediate vocational","2474","0.477359097719969","0.46366678000526","0.491051415434678"
"Some worries","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2003","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2003","secondary school degree","(3a) lower tertiary education","277","0.516162591519513","0.473617139612468","0.558708043426558"
"Some worries","2003","secondary school degree","(3b) higher tertiary education","56","0.459879938598321","0.368790807914123","0.55096906928252"
"Some worries","2003","college entrance qualification","(0) in school","","","",""
"Some worries","2003","college entrance qualification","(1a) inadequately completed","","","",""
"Some worries","2003","college entrance qualification","(1b) general elementary school","","","",""
"Some worries","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"Some worries","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"Some worries","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"Some worries","2003","college entrance qualification","(2c_gen) general maturity certificate","302","0.371488991142442","0.337643826690703","0.405334155594181"
"Some worries","2003","college entrance qualification","(2c_voc) vocational maturity certificate","626","0.462715497838229","0.435898618793353","0.489532376883105"
"Some worries","2003","college entrance qualification","(3a) lower tertiary education","440","0.468538609435756","0.437748512243486","0.499328706628025"
"Some worries","2003","college entrance qualification","(3b) higher tertiary education","962","0.420091727496106","0.399889568703559","0.440293886288652"
"Some worries","2003","Other degree","(0) in school","","","",""
"Some worries","2003","Other degree","(1a) inadequately completed","","","",""
"Some worries","2003","Other degree","(1b) general elementary school","199","0.482169554878749","0.433504831166922","0.530834278590576"
"Some worries","2003","Other degree","(1c) basic vocational qualification","190","0.442764652244052","0.394269160454935","0.491260144033168"
"Some worries","2003","Other degree","(2b) intermediate general qualification","","","",""
"Some worries","2003","Other degree","(2a) intermediate vocational","","","",""
"Some worries","2003","Other degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2003","Other degree","(2c_voc) vocational maturity certificate","75","0.444587661055575","0.368067293357675","0.521108028753476"
"Some worries","2003","Other degree","(3a) lower tertiary education","","","",""
"Some worries","2003","Other degree","(3b) higher tertiary education","81","0.482436709052263","0.407759896335854","0.557113521768673"
"Some worries","2003","no degree/no degree yet","(0) in school","248","0.406950133708932","0.368123768342576","0.445776499075289"
"Some worries","2003","no degree/no degree yet","(1a) inadequately completed","111","0.394634998689197","0.336442112240128","0.452827885138266"
"Some worries","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"Some worries","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Some worries","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Some worries","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Some worries","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Some worries","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Some worries","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No worries","2003","lower secondary degree","(0) in school","","","",""
"No worries","2003","lower secondary degree","(1a) inadequately completed","","","",""
"No worries","2003","lower secondary degree","(1b) general elementary school","366","0.194128872759382","0.175447474376946","0.212810271141818"
"No worries","2003","lower secondary degree","(1c) basic vocational qualification","1072","0.174256614490267","0.164579878614142","0.183933350366391"
"No worries","2003","lower secondary degree","(2b) intermediate general qualification","","","",""
"No worries","2003","lower secondary degree","(2a) intermediate vocational","","","",""
"No worries","2003","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No worries","2003","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2003","lower secondary degree","(3a) lower tertiary education","35","0.236411052069559","0.167727439717259","0.305094664421859"
"No worries","2003","lower secondary degree","(3b) higher tertiary education","","","",""
"No worries","2003","secondary school degree","(0) in school","","","",""
"No worries","2003","secondary school degree","(1a) inadequately completed","","","",""
"No worries","2003","secondary school degree","(1b) general elementary school","","","",""
"No worries","2003","secondary school degree","(1c) basic vocational qualification","","","",""
"No worries","2003","secondary school degree","(2b) intermediate general qualification","185","0.268880026716588","0.234175356956289","0.303584696476886"
"No worries","2003","secondary school degree","(2a) intermediate vocational","1117","0.218279567501858","0.206955956477566","0.229603178526151"
"No worries","2003","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No worries","2003","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2003","secondary school degree","(3a) lower tertiary education","141","0.259003449746466","0.221706696818461","0.296300202674471"
"No worries","2003","secondary school degree","(3b) higher tertiary education","31","0.219149750512247","0.143544224751075","0.294755276273419"
"No worries","2003","college entrance qualification","(0) in school","","","",""
"No worries","2003","college entrance qualification","(1a) inadequately completed","","","",""
"No worries","2003","college entrance qualification","(1b) general elementary school","","","",""
"No worries","2003","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","2003","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","2003","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","2003","college entrance qualification","(2c_gen) general maturity certificate","376","0.495357469771638","0.4603372801947","0.530377659348576"
"No worries","2003","college entrance qualification","(2c_voc) vocational maturity certificate","447","0.335142258836495","0.309754286605996","0.360530231066993"
"No worries","2003","college entrance qualification","(3a) lower tertiary education","411","0.378987676022038","0.349053647978603","0.408921704065473"
"No worries","2003","college entrance qualification","(3b) higher tertiary education","1065","0.455740279851739","0.435355413521162","0.476125146182315"
"No worries","2003","Other degree","(0) in school","","","",""
"No worries","2003","Other degree","(1a) inadequately completed","","","",""
"No worries","2003","Other degree","(1b) general elementary school","143","0.352547124739504","0.306017103596636","0.399077145882371"
"No worries","2003","Other degree","(1c) basic vocational qualification","144","0.38762953443628","0.340061947994759","0.435197120877802"
"No worries","2003","Other degree","(2b) intermediate general qualification","","","",""
"No worries","2003","Other degree","(2a) intermediate vocational","","","",""
"No worries","2003","Other degree","(2c_gen) general maturity certificate","35","0.643244689012279","0.524003698658105","0.762485679366452"
"No worries","2003","Other degree","(2c_voc) vocational maturity certificate","53","0.306369973358888","0.235383169016614","0.377356777701163"
"No worries","2003","Other degree","(3a) lower tertiary education","","","",""
"No worries","2003","Other degree","(3b) higher tertiary education","70","0.351340019946443","0.279996221092206","0.42268381880068"
"No worries","2003","no degree/no degree yet","(0) in school","278","0.410837957823672","0.371954650898137","0.449721264749207"
"No worries","2003","no degree/no degree yet","(1a) inadequately completed","90","0.343111915938048","0.286588677285252","0.399635154590844"
"No worries","2003","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","2003","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","2003","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","2003","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","2003","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","2003","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","2003","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","2003","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","2004","lower secondary degree","(0) in school","","","",""
"Big worries","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","2004","lower secondary degree","(1b) general elementary school","560","0.362712033697195","0.339176168334264","0.386247899060126"
"Big worries","2004","lower secondary degree","(1c) basic vocational qualification","2246","0.4036943112119","0.390920153441844","0.416468468981957"
"Big worries","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2004","lower secondary degree","(3a) lower tertiary education","54","0.40296727771825","0.323676371454759","0.482258183981741"
"Big worries","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Big worries","2004","secondary school degree","(0) in school","","","",""
"Big worries","2004","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","2004","secondary school degree","(1b) general elementary school","","","",""
"Big worries","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","2004","secondary school degree","(2b) intermediate general qualification","213","0.386768424509511","0.348025579824699","0.425511269194323"
"Big worries","2004","secondary school degree","(2a) intermediate vocational","1823","0.372791341946525","0.359357408212826","0.386225275680223"
"Big worries","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2004","secondary school degree","(3a) lower tertiary education","162","0.32003058373164","0.280315947610072","0.359745219853207"
"Big worries","2004","secondary school degree","(3b) higher tertiary education","35","0.311007749868582","0.226403545647238","0.395611954089925"
"Big worries","2004","college entrance qualification","(0) in school","","","",""
"Big worries","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","2004","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","2004","college entrance qualification","(2c_gen) general maturity certificate","128","0.179714668985645","0.15263061460547","0.20679872336582"
"Big worries","2004","college entrance qualification","(2c_voc) vocational maturity certificate","323","0.25453088790444","0.231155692542741","0.277906083266138"
"Big worries","2004","college entrance qualification","(3a) lower tertiary education","222","0.279869546302413","0.25203085870581","0.307708233899016"
"Big worries","2004","college entrance qualification","(3b) higher tertiary education","360","0.17892033562055","0.163111181899328","0.194729489341772"
"Big worries","2004","Other degree","(0) in school","","","",""
"Big worries","2004","Other degree","(1a) inadequately completed","","","",""
"Big worries","2004","Other degree","(1b) general elementary school","71","0.178839396735625","0.140104730403787","0.217574063067464"
"Big worries","2004","Other degree","(1c) basic vocational qualification","86","0.204641768840264","0.164754863150493","0.244528674530034"
"Big worries","2004","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","2004","Other degree","(2a) intermediate vocational","","","",""
"Big worries","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2004","Other degree","(2c_voc) vocational maturity certificate","37","0.291527415041613","0.218799073023589","0.364255757059638"
"Big worries","2004","Other degree","(3a) lower tertiary education","","","",""
"Big worries","2004","Other degree","(3b) higher tertiary education","31","0.222306384892003","0.159432009311432","0.285180760472575"
"Big worries","2004","no degree/no degree yet","(0) in school","120","0.210763009713924","0.179065842937089","0.24246017649076"
"Big worries","2004","no degree/no degree yet","(1a) inadequately completed","75","0.361420353381693","0.302912785094501","0.419927921668885"
"Big worries","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Big worries","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Big worries","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Big worries","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Big worries","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Big worries","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Big worries","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Some worries","2004","lower secondary degree","(0) in school","","","",""
"Some worries","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Some worries","2004","lower secondary degree","(1b) general elementary school","729","0.44614253615562","0.421808331733859","0.470476740577381"
"Some worries","2004","lower secondary degree","(1c) basic vocational qualification","2595","0.449187856110835","0.436237335085757","0.462138377135913"
"Some worries","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"Some worries","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"Some worries","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2004","lower secondary degree","(3a) lower tertiary education","69","0.450262559788792","0.369835906062084","0.5306892135155"
"Some worries","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"Some worries","2004","secondary school degree","(0) in school","","","",""
"Some worries","2004","secondary school degree","(1a) inadequately completed","","","",""
"Some worries","2004","secondary school degree","(1b) general elementary school","","","",""
"Some worries","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Some worries","2004","secondary school degree","(2b) intermediate general qualification","238","0.401440450859156","0.362444636593418","0.440436265124894"
"Some worries","2004","secondary school degree","(2a) intermediate vocational","2255","0.452379206079702","0.438551327642262","0.466207084517142"
"Some worries","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2004","secondary school degree","(3a) lower tertiary education","257","0.455523537651084","0.413124585601484","0.497922489700683"
"Some worries","2004","secondary school degree","(3b) higher tertiary education","52","0.466573484616819","0.375394133380161","0.557752835853477"
"Some worries","2004","college entrance qualification","(0) in school","","","",""
"Some worries","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Some worries","2004","college entrance qualification","(1b) general elementary school","","","",""
"Some worries","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Some worries","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Some worries","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Some worries","2004","college entrance qualification","(2c_gen) general maturity certificate","329","0.402623502245651","0.368028523494863","0.43721848099644"
"Some worries","2004","college entrance qualification","(2c_voc) vocational maturity certificate","623","0.450450970425187","0.423751837206722","0.477150103643651"
"Some worries","2004","college entrance qualification","(3a) lower tertiary education","455","0.409288776349825","0.378798042579282","0.439779510120369"
"Some worries","2004","college entrance qualification","(3b) higher tertiary education","1000","0.412834833256432","0.392527428222424","0.43314223829044"
"Some worries","2004","Other degree","(0) in school","","","",""
"Some worries","2004","Other degree","(1a) inadequately completed","","","",""
"Some worries","2004","Other degree","(1b) general elementary school","188","0.495164861524499","0.444628512235882","0.545701210813117"
"Some worries","2004","Other degree","(1c) basic vocational qualification","198","0.499946028288303","0.450512476260192","0.549379580316414"
"Some worries","2004","Other degree","(2b) intermediate general qualification","","","",""
"Some worries","2004","Other degree","(2a) intermediate vocational","","","",""
"Some worries","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"Some worries","2004","Other degree","(2c_voc) vocational maturity certificate","76","0.472762083761722","0.392865704569777","0.552658462953667"
"Some worries","2004","Other degree","(3a) lower tertiary education","","","",""
"Some worries","2004","Other degree","(3b) higher tertiary education","76","0.45258413519579","0.377317621001853","0.527850649389728"
"Some worries","2004","no degree/no degree yet","(0) in school","274","0.430350338286747","0.391870385593929","0.468830290979564"
"Some worries","2004","no degree/no degree yet","(1a) inadequately completed","100","0.341497133568836","0.283744661970558","0.399249605167115"
"Some worries","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Some worries","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Some worries","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Some worries","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Some worries","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Some worries","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Some worries","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Some worries","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"No worries","2004","lower secondary degree","(0) in school","","","",""
"No worries","2004","lower secondary degree","(1a) inadequately completed","","","",""
"No worries","2004","lower secondary degree","(1b) general elementary school","314","0.191145430147185","0.171896858349142","0.210394001945228"
"No worries","2004","lower secondary degree","(1c) basic vocational qualification","826","0.147117832677264","0.13789533274241","0.156340332612119"
"No worries","2004","lower secondary degree","(2b) intermediate general qualification","","","",""
"No worries","2004","lower secondary degree","(2a) intermediate vocational","","","",""
"No worries","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"No worries","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"No worries","2004","lower secondary degree","(3b) higher tertiary education","","","",""
"No worries","2004","secondary school degree","(0) in school","","","",""
"No worries","2004","secondary school degree","(1a) inadequately completed","","","",""
"No worries","2004","secondary school degree","(1b) general elementary school","","","",""
"No worries","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"No worries","2004","secondary school degree","(2b) intermediate general qualification","156","0.211791124631333","0.179287762677689","0.244294486584978"
"No worries","2004","secondary school degree","(2a) intermediate vocational","899","0.174829451973774","0.164277241910799","0.185381662036748"
"No worries","2004","secondary school degree","(2c_gen) general maturity certificate","","","",""
"No worries","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"No worries","2004","secondary school degree","(3a) lower tertiary education","111","0.224445878617276","0.188925954541198","0.259965802693355"
"No worries","2004","secondary school degree","(3b) higher tertiary education","","","",""
"No worries","2004","college entrance qualification","(0) in school","","","",""
"No worries","2004","college entrance qualification","(1a) inadequately completed","","","",""
"No worries","2004","college entrance qualification","(1b) general elementary school","","","",""
"No worries","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"No worries","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"No worries","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"No worries","2004","college entrance qualification","(2c_gen) general maturity certificate","315","0.417661828768704","0.382873027619389","0.452450629918018"
"No worries","2004","college entrance qualification","(2c_voc) vocational maturity certificate","388","0.295018141670374","0.270545350272777","0.31949093306797"
"No worries","2004","college entrance qualification","(3a) lower tertiary education","322","0.310841677347762","0.282140846345005","0.339542508350519"
"No worries","2004","college entrance qualification","(3b) higher tertiary education","898","0.408244831123018","0.387971855430693","0.428517806815343"
"No worries","2004","Other degree","(0) in school","","","",""
"No worries","2004","Other degree","(1a) inadequately completed","","","",""
"No worries","2004","Other degree","(1b) general elementary school","117","0.325995741739875","0.278616134927187","0.373375348552564"
"No worries","2004","Other degree","(1c) basic vocational qualification","109","0.295412202871433","0.250306278223402","0.340518127519464"
"No worries","2004","Other degree","(2b) intermediate general qualification","","","",""
"No worries","2004","Other degree","(2a) intermediate vocational","","","",""
"No worries","2004","Other degree","(2c_gen) general maturity certificate","","","",""
"No worries","2004","Other degree","(2c_voc) vocational maturity certificate","37","0.235710501196665","0.167786873415008","0.303634128978321"
"No worries","2004","Other degree","(3a) lower tertiary education","","","",""
"No worries","2004","Other degree","(3b) higher tertiary education","61","0.325109479912206","0.254278225895905","0.395940733928508"
"No worries","2004","no degree/no degree yet","(0) in school","242","0.358886651999329","0.321607536829868","0.39616576716879"
"No worries","2004","no degree/no degree yet","(1a) inadequately completed","84","0.297082513049471","0.241429468559735","0.352735557539206"
"No worries","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"No worries","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"No worries","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"No worries","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"No worries","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"No worries","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"No worries","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"No worries","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Big worries","2005","lower secondary degree","(0) in school","","","",""
"Big worries","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Big worries","2005","lower secondary degree","(1b) general elementary school","646","0.456578941699302","0.431244517697755","0.481913365700849"
"Big worries","2005","lower secondary degree","(1c) basic vocational qualification","2598","0.493961913080047","0.480554824345497","0.507369001814598"
"Big worries","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Big worries","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"Big worries","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2005","lower secondary degree","(3a) lower tertiary education","62","0.473129513366092","0.390425605903044","0.55583342082914"
"Big worries","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"Big worries","2005","secondary school degree","(0) in school","","","",""
"Big worries","2005","secondary school degree","(1a) inadequately completed","","","",""
"Big worries","2005","secondary school degree","(1b) general elementary school","","","",""
"Big worries","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Big worries","2005","secondary school degree","(2b) intermediate general qualification","223","0.409647487662957","0.369382123078475","0.449912852247438"
"Big worries","2005","secondary school degree","(2a) intermediate vocational","2083","0.449506064962403","0.435392331201287","0.463619798723519"
"Big worries","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2005","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Big worries","2005","secondary school degree","(3a) lower tertiary education","181","0.34610899370796","0.304699183910626","0.387518803505293"
"Big worries","2005","secondary school degree","(3b) higher tertiary education","35","0.36766922409197","0.27837160516267","0.45696684302127"
"Big worries","2005","college entrance qualification","(0) in school","","","",""
"Big worries","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Big worries","2005","college entrance qualification","(1b) general elementary school","","","",""
"Big worries","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Big worries","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Big worries","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Big worries","2005","college entrance qualification","(2c_gen) general maturity certificate","138","0.200909315036309","0.171843351022775","0.229975279049843"
"Big worries","2005","college entrance qualification","(2c_voc) vocational maturity certificate","360","0.266312956153538","0.242256609371656","0.290369302935421"
"Big worries","2005","college entrance qualification","(3a) lower tertiary education","257","0.25507262880635","0.227570055596987","0.282575202015713"
"Big worries","2005","college entrance qualification","(3b) higher tertiary education","424","0.185474435307668","0.169173363423458","0.201775507191877"
"Big worries","2005","Other degree","(0) in school","","","",""
"Big worries","2005","Other degree","(1a) inadequately completed","","","",""
"Big worries","2005","Other degree","(1b) general elementary school","98","0.291420437916265","0.244479565739267","0.338361310093262"
"Big worries","2005","Other degree","(1c) basic vocational qualification","101","0.281413872811174","0.235217320501891","0.327610425120457"
"Big worries","2005","Other degree","(2b) intermediate general qualification","","","",""
"Big worries","2005","Other degree","(2a) intermediate vocational","","","",""
"Big worries","2005","Other degree","(2c_gen) general maturity certificate","","","",""
"Big worries","2005","Other degree","(2c_voc) vocational maturity certificate","46","0.331465514448414","0.255880440934088","0.407050587962739"
"Big worries","2005","Other degree","(3a) lower tertiary education","","","",""
"Big worries","2005","Other degree","(3b) higher tertiary education","","","",""
"Big worries","2005","no degree/no degree yet","(0) in school","125","0.229214086596025","0.196876077473254","0.261552095718795"
