"plj0046","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"No worries","2006","1-pers.-HH","Male","372","0.268623592184451","0.245438592897059","0.291808591471843","3"
"No worries","2006","Couple + C. GT 16 ","Female","361","0.191529559364344","0.173013510035219","0.210045608693469","3"
"No worries","2006","Couple + C. LE 16 ","Male","465","0.220837687505639","0.202229859157687","0.239445515853592","3"
"No worries","2006","Couple + C. LE and GT 16","Female","204","0.301088806823666","0.267788929767291","0.334388683880041","3"
"No worries","2006","Couple + C. GT 16 ","Male","412","0.19383793301766","0.176123748237306","0.211552117798014","3"
"No worries","2006","Couple + C. LE and GT 16","Male","195","0.241586433943777","0.211053823745603","0.272119044141951","3"
"No worries","2006","(Married) couple without C. ","Male","783","0.20578019303468","0.193069511580867","0.218490874488493","3"
"Some worries","2006","(Married) couple without C. ","Female","1863","0.461371684869487","0.44582171406777","0.476921655671205","2"
"Some worries","2006","1-pers.-HH","Female","859","0.447231588399028","0.424904173393608","0.469559003404447","2"
"Some worries","2006","1-pers.-HH","Male","602","0.413520746867501","0.387761123101564","0.439280370633438","2"
"Some worries","2006","Couple + C. LE 16 ","Female","934","0.471241264120587","0.449293029630967","0.493189498610207","2"
"Some worries","2006","Couple + C. LE 16 ","Male","840","0.450889587907433","0.428568771800798","0.473210404014068","2"
"Some worries","2006","Single parent ","Female","379","0.445594071894582","0.411636876914792","0.479551266874372","2"
"Some worries","2006","Single parent ","Male","156","0.450221408365462","0.396945278264224","0.5034975384667","2"
"Some worries","2006","(Married) couple without C. ","Male","1646","0.40923942064085","0.393780072505772","0.424698768775927","2"
"Some worries","2006","Couple + C. GT 16 ","Female","842","0.474601002744931","0.45110427974969","0.498097725740172","2"
"Some worries","2006","Couple + C. GT 16 ","Male","793","0.403223729999455","0.381241617801168","0.425205842197743","2"
"Some worries","2006","Couple + C. LE and GT 16","Female","322","0.403879334758638","0.368260703074892","0.439497966442383","2"
"Some worries","2006","Couple + C. LE and GT 16","Male","332","0.432778805970013","0.397437399233494","0.468120212706532","2"
"Big worries","2007","1-pers.-HH","Female","528","0.294650791545445","0.273712125233811","0.315589457857079","1"
"Big worries","2007","1-pers.-HH","Male","398","0.31580120310744","0.290791376961084","0.340811029253796","1"
"Big worries","2007","Couple + C. GT 16 ","Female","457","0.282983621388535","0.261327644990908","0.304639597786162","1"
"Big worries","2007","Couple + C. GT 16 ","Male","587","0.321930393213606","0.300680327942389","0.343180458484822","1"
"Big worries","2007","Couple + C. LE 16 ","Female","482","0.271656979593338","0.251226830623444","0.292087128563233","1"
"Big worries","2007","Couple + C. LE 16 ","Male","524","0.308925813366278","0.287234350959517","0.33061727577304","1"
"Big worries","2007","Couple + C. LE and GT 16","Female","142","0.238030546917134","0.20561327569469","0.270447818139578","1"
"Big worries","2007","Couple + C. LE and GT 16","Male","184","0.298773962793513","0.26411535766328","0.333432567923747","1"
"Big worries","2007","Single parent ","Female","225","0.293481741280706","0.26131885857111","0.325644623990302","1"
"Big worries","2007","Single parent ","Male","95","0.305595765858896","0.254562217163159","0.356629314554633","1"
"Big worries","2007","(Married) couple without C. ","Female","1071","0.305107968539886","0.290221048345163","0.319994888734609","1"
"Big worries","2007","(Married) couple without C. ","Male","1159","0.329455467251718","0.314207433970426","0.34470350053301","1"
"No worries","2007","Single parent ","Female","213","0.304207027238502","0.271711217102515","0.336702837374489","3"
"No worries","2007","(Married) couple without C. ","Female","829","0.215267880085975","0.201979570093948","0.228556190078002","3"
"No worries","2007","1-pers.-HH","Female","468","0.255903898352826","0.235861666415526","0.275946130290125","3"
"No worries","2007","1-pers.-HH","Male","405","0.305395234188293","0.280614587446901","0.330175880929686","3"
"No worries","2007","Couple + C. GT 16 ","Female","416","0.22340630825409","0.203381091457996","0.243431525050184","3"
"No worries","2007","Couple + C. GT 16 ","Male","464","0.234509476027664","0.215239008703399","0.253779943351929","3"
"No worries","2007","Couple + C. LE 16 ","Female","503","0.272888058894726","0.252428982563478","0.293347135225974","3"
"No worries","2007","Couple + C. LE 16 ","Male","497","0.269446587382057","0.248617908324685","0.29027526643943","3"
"No worries","2007","Couple + C. LE and GT 16","Male","207","0.281107660857312","0.247068491148563","0.315146830566061","3"
"No worries","2007","Single parent ","Male","75","0.262916635460318","0.214147701772238","0.311685569148398","3"
"No worries","2007","Couple + C. LE and GT 16","Female","171","0.26209431861842","0.228619320803168","0.295569316433671","3"
"No worries","2007","(Married) couple without C. ","Male","900","0.236841689590045","0.22304934646356","0.250634032716531","3"
"Some worries","2007","(Married) couple without C. ","Female","1775","0.479624151374139","0.463472069503214","0.495776233245064","2"
"Some worries","2007","(Married) couple without C. ","Male","1591","0.433702843158237","0.417625288896782","0.449780397419692","2"
"Some worries","2007","1-pers.-HH","Female","825","0.44944531010173","0.426598173523403","0.472292446680056","2"
"Some worries","2007","1-pers.-HH","Male","524","0.378803562704267","0.352703945650372","0.404903179758162","2"
"Some worries","2007","Couple + C. GT 16 ","Female","789","0.493610070357375","0.469573797955589","0.517646342759161","2"
"Some worries","2007","Couple + C. LE 16 ","Female","836","0.455454961511936","0.432581455398842","0.478328467625029","2"
"Some worries","2007","Couple + C. LE 16 ","Male","722","0.421627599251665","0.398444702895496","0.444810495607833","2"
"Some worries","2007","Single parent ","Female","332","0.402311231480792","0.367675740022142","0.436946722939442","2"
"Some worries","2007","Single parent ","Male","143","0.431487598680786","0.376618218704342","0.486356978657231","2"
"Some worries","2007","Couple + C. GT 16 ","Male","806","0.44356013075873","0.420964341765095","0.466155919752366","2"
"Some worries","2007","Couple + C. LE and GT 16","Female","350","0.499875134464446","0.461815788781874","0.537934480147018","2"
"Some worries","2007","Couple + C. LE and GT 16","Male","279","0.420118376349175","0.382744667157664","0.457492085540686","2"
"Big worries","2008","1-pers.-HH","Female","449","0.255381328435098","0.234921032674799","0.275841624195396","1"
"Big worries","2008","1-pers.-HH","Male","327","0.265387136246092","0.241245554265115","0.289528718227069","1"
"Big worries","2008","Couple + C. GT 16 ","Female","342","0.232269077374641","0.211486628841421","0.25305152590786","1"
"Big worries","2008","Couple + C. GT 16 ","Male","496","0.281026902361106","0.260097997652179","0.301955807070034","1"
"Big worries","2008","Couple + C. LE 16 ","Female","356","0.224059045974489","0.203897450917019","0.244220641031959","1"
"Big worries","2008","Couple + C. LE 16 ","Male","387","0.268991574638291","0.246965641598238","0.291017507678345","1"
"Big worries","2008","Couple + C. LE and GT 16","Female","103","0.18601551982931","0.154723217257116","0.217307822401503","1"
"Big worries","2008","Couple + C. LE and GT 16","Male","149","0.257344867355377","0.222765642450301","0.291924092260452","1"
"Big worries","2008","Single parent ","Female","188","0.239748551585793","0.209613112329186","0.269883990842399","1"
"Big worries","2008","Single parent ","Male","85","0.265541575850822","0.216772706567861","0.314310445133784","1"
"Big worries","2008","(Married) couple without C. ","Female","938","0.28134923785239","0.26653255471048","0.296165920994301","1"
"Big worries","2008","(Married) couple without C. ","Male","1006","0.292211110570625","0.277170305933269","0.307251915207982","1"
"No worries","2008","Single parent ","Female","243","0.308473610644383","0.275872357850356","0.34107486343841","3"
"No worries","2008","(Married) couple without C. ","Female","927","0.25271526840083","0.238395764502732","0.267034772298927","3"
"No worries","2008","1-pers.-HH","Female","479","0.271402908213855","0.25053872726426","0.292267089163451","3"
"No worries","2008","1-pers.-HH","Male","429","0.330562413546547","0.304841978571761","0.356282848521332","3"
"No worries","2008","Couple + C. GT 16 ","Female","441","0.250383417299315","0.229061862376899","0.271704972221731","3"
"No worries","2008","Couple + C. GT 16 ","Male","516","0.294790491309214","0.273561368596719","0.316019614021709","3"
"No worries","2008","Couple + C. LE 16 ","Female","533","0.313314098469975","0.290885695854294","0.335742501085656","3"
"No worries","2008","Couple + C. LE 16 ","Male","527","0.302609500898565","0.279791211829842","0.325427789967289","3"
"No worries","2008","Couple + C. LE and GT 16","Female","207","0.351044344370985","0.312660950756868","0.389427737985102","3"
"No worries","2008","Couple + C. LE and GT 16","Male","202","0.313602242835799","0.276904325898151","0.350300159773447","3"
"No worries","2008","Single parent ","Male","96","0.355116790985598","0.302269959634255","0.407963622336941","3"
"No worries","2008","(Married) couple without C. ","Male","983","0.279849020304623","0.265001821945599","0.294696218663647","3"
"Some worries","2008","(Married) couple without C. ","Female","1673","0.46593549374678","0.449498252388136","0.482372735105424","2"
"Some worries","2008","(Married) couple without C. ","Male","1523","0.427939869124752","0.411576110953728","0.444303627295776","2"
"Some worries","2008","1-pers.-HH","Female","817","0.473215763351047","0.449789859185248","0.496641667516846","2"
"Some worries","2008","1-pers.-HH","Male","529","0.404050450207362","0.377220549050608","0.430880351364116","2"
"Some worries","2008","Couple + C. GT 16 ","Female","803","0.517347505326044","0.492754876403554","0.541940134248534","2"
"Some worries","2008","Couple + C. GT 16 ","Male","760","0.424182606329679","0.401171629766892","0.447193582892467","2"
"Some worries","2008","Couple + C. LE 16 ","Female","754","0.462626855555536","0.438517660614876","0.486736050496197","2"
"Some worries","2008","Couple + C. LE 16 ","Male","643","0.428398924463143","0.403819342673202","0.452978506253084","2"
"Some worries","2008","Couple + C. LE and GT 16","Female","284","0.462940135799705","0.422841588910334","0.503038682689076","2"
"Some worries","2008","Single parent ","Female","340","0.451777837769824","0.416649171814585","0.486906503725063","2"
"Some worries","2008","Single parent ","Male","134","0.379341633163579","0.325757726206558","0.432925540120601","2"
"Some worries","2008","Couple + C. LE and GT 16","Male","263","0.429052889808824","0.389904197416873","0.468201582200776","2"
"Big worries","2009","1-pers.-HH","Female","337","0.209230773899182","0.189722110475871","0.228739437322493","1"
"Big worries","2009","1-pers.-HH","Male","279","0.236721478785442","0.212830075630032","0.260612881940852","1"
"Big worries","2009","Couple + C. GT 16 ","Female","316","0.25741966744701","0.234946800964517","0.279892533929503","1"
"Big worries","2009","Couple + C. GT 16 ","Male","404","0.243029765663047","0.222586728293633","0.263472803032462","1"
"Big worries","2009","Couple + C. LE 16 ","Female","281","0.200821191308823","0.18031392103841","0.221328461579235","1"
"Big worries","2009","Couple + C. LE 16 ","Male","286","0.237202948808118","0.21474407231661","0.259661825299625","1"
"Big worries","2009","Couple + C. LE and GT 16","Female","89","0.160640384855309","0.130782335768802","0.190498433941815","1"
"Big worries","2009","Couple + C. LE and GT 16","Male","96","0.169350629029165","0.139137930654388","0.199563327403941","1"
"Big worries","2009","Single parent ","Female","151","0.21893782212953","0.188369357252639","0.249506287006422","1"
"Big worries","2009","Single parent ","Male","65","0.245028236778426","0.19544069361774","0.294615779939112","1"
"Big worries","2009","(Married) couple without C. ","Male","759","0.232068837082456","0.217656843887744","0.246480830277169","1"
"Big worries","2009","(Married) couple without C. ","Female","722","0.217750608211375","0.203762233348958","0.231738983073793","1"
"No worries","2009","Single parent ","Female","249","0.347074568963593","0.311885026737941","0.382264111189246","3"
"No worries","2009","(Married) couple without C. ","Female","1055","0.305312578989586","0.289703329470482","0.320921828508689","3"
"No worries","2009","1-pers.-HH","Female","568","0.336875157267572","0.314206698299793","0.35954361623535","3"
"No worries","2009","1-pers.-HH","Male","474","0.39148996119306","0.364056822934227","0.418923099451892","3"
"No worries","2009","Couple + C. GT 16 ","Female","468","0.307782818352639","0.284057652273357","0.331507984431921","3"
"No worries","2009","Couple + C. GT 16 ","Male","568","0.3176965446698","0.295505828519538","0.339887260820062","3"
"No worries","2009","Couple + C. LE 16 ","Female","530","0.329841600929333","0.305774567943823","0.353908633914844","3"
"No worries","2009","Couple + C. LE 16 ","Male","534","0.365404857794502","0.339979971917218","0.390829743671785","3"
"No worries","2009","Couple + C. LE and GT 16","Female","236","0.376427256458627","0.337031983134104","0.415822529783149","3"
"No worries","2009","Couple + C. LE and GT 16","Male","253","0.418136924417247","0.378403417590725","0.457870431243768","3"
"No worries","2009","Single parent ","Male","112","0.433915763657708","0.376775477075409","0.491056050240008","3"
"No worries","2009","(Married) couple without C. ","Male","1153","0.343284264800475","0.327074745003551","0.359493784597398","3"
"Some worries","2009","Single parent ","Male","112","0.321055999563866","0.26722821046789","0.374883788659842","2"
"Some worries","2009","Single parent ","Female","303","0.433987608906876","0.397350426828605","0.470624790985148","2"
"Some worries","2009","(Married) couple without C. ","Female","1567","0.476936812799039","0.460008157690507","0.493865467907571","2"
"Some worries","2009","(Married) couple without C. ","Male","1384","0.424646898117069","0.407772212248013","0.441521583986125","2"
"Some worries","2009","1-pers.-HH","Female","765","0.453894068833246","0.430015650526084","0.477772487140409","2"
"Some worries","2009","1-pers.-HH","Male","463","0.371788560021498","0.344625278473243","0.398951841569753","2"
"Some worries","2009","Couple + C. GT 16 ","Female","670","0.43479751420035","0.409316808863599","0.460278219537102","2"
"Some worries","2009","Couple + C. GT 16 ","Male","719","0.439273689667153","0.415618885855952","0.462928493478354","2"
"Some worries","2009","Couple + C. LE 16 ","Female","655","0.469337207761844","0.443790618973008","0.49488379655068","2"
"Some worries","2009","Couple + C. LE 16 ","Male","558","0.397392193397381","0.371554691313608","0.423229695481154","2"
"Some worries","2009","Couple + C. LE and GT 16","Female","256","0.462932358686065","0.42238773372658","0.50347698364555","2"
"Some worries","2009","Couple + C. LE and GT 16","Male","243","0.412512446553589","0.372856793972119","0.452168099135058","2"
"Big worries","2010","1-pers.-HH","Female","353","0.225567279617769","0.205062195961717","0.246072363273821","1"
"Big worries","2010","(Married) couple without C. ","Female","687","0.23984518142005","0.224995252686667","0.254695110153433","1"
"Big worries","2010","(Married) couple without C. ","Male","706","0.23661404801187","0.221691543765602","0.251536552258138","1"
"Big worries","2010","1-pers.-HH","Male","231","0.211859648197584","0.188107999355817","0.23561129703935","1"
"Big worries","2010","Couple + C. GT 16 ","Female","277","0.227020848959462","0.204465117588493","0.249576580330431","1"
"Big worries","2010","Couple + C. GT 16 ","Male","397","0.255789110111151","0.234054510272543","0.27752370994976","1"
"Big worries","2010","Couple + C. LE 16 ","Female","735","0.184880019976329","0.17289316595785","0.196866873994807","1"
"Big worries","2010","Couple + C. LE 16 ","Male","792","0.218672418230852","0.205357347876786","0.231987488584917","1"
"Big worries","2010","Couple + C. LE and GT 16","Female","165","0.211351450227024","0.182773279244139","0.23992962120991","1"
"Big worries","2010","Couple + C. LE and GT 16","Male","164","0.208302777453522","0.180558382100793","0.236047172806251","1"
"Big worries","2010","Single parent ","Female","447","0.203888109926116","0.18555896900895","0.222217250843282","1"
"Big worries","2010","Single parent ","Male","88","0.229091430615548","0.188462720092461","0.269720141138636","1"
"No worries","2010","Single parent ","Female","659","0.358928760168825","0.337105663254622","0.380751857083027","3"
"No worries","2010","(Married) couple without C. ","Female","1030","0.31069171143855","0.294597139582211","0.326786283294889","3"
"No worries","2010","1-pers.-HH","Female","559","0.350635605598483","0.32722547206876","0.374045739128206","3"
"No worries","2010","1-pers.-HH","Male","460","0.40495638505477","0.376423454204935","0.433489315904606","3"
"No worries","2010","Couple + C. GT 16 ","Female","441","0.32402574822148","0.298826070314363","0.349225426128598","3"
"No worries","2010","Couple + C. GT 16 ","Male","540","0.32414813095444","0.300831804176356","0.347464457732524","3"
"No worries","2010","Couple + C. LE 16 ","Female","1635","0.404221774104995","0.389068669450872","0.419374878759118","3"
"No worries","2010","Couple + C. LE 16 ","Male","1561","0.416448620773855","0.400568633582795","0.432328607964916","3"
"No worries","2010","Couple + C. LE and GT 16","Female","280","0.354186867576361","0.320708850777508","0.387664884375215","3"
"No worries","2010","Couple + C. LE and GT 16","Male","336","0.397103773339151","0.36367492128399","0.430532625394311","3"
"No worries","2010","Single parent ","Male","151","0.335960708491526","0.290297301334507","0.381624115648545","3"
"No worries","2010","(Married) couple without C. ","Male","1107","0.341170688738549","0.32452423688687","0.357817140590227","3"
"Some worries","2010","Single parent ","Female","750","0.437183129905059","0.414616102520917","0.459750157289202","2"
"Some worries","2010","Single parent ","Male","172","0.434947860892925","0.387019779798652","0.482875941987199","2"
"Some worries","2010","(Married) couple without C. ","Female","1459","0.4494631071414","0.432163028284023","0.466763185998778","2"
"Some worries","2010","(Married) couple without C. ","Male","1303","0.422215263249581","0.40487325599387","0.439557270505293","2"
"Some worries","2010","1-pers.-HH","Female","684","0.423797114783748","0.399553445017634","0.448040784549863","2"
"Some worries","2010","1-pers.-HH","Male","446","0.383183966747646","0.354925450805657","0.411442482689635","2"
"Some worries","2010","Couple + C. GT 16 ","Female","607","0.448953402819058","0.422171899707346","0.475734905930769","2"
"Some worries","2010","Couple + C. GT 16 ","Male","611","0.420062758934409","0.395475495060891","0.444650022807927","2"
"Some worries","2010","Couple + C. LE 16 ","Female","1659","0.410898205918676","0.395706317829319","0.426090094008034","2"
"Some worries","2010","Couple + C. LE 16 ","Male","1349","0.364878960995293","0.349371791107504","0.380386130883082","2"
"Some worries","2010","Couple + C. LE and GT 16","Female","339","0.434461682196614","0.399764291427711","0.469159072965517","2"
"Some worries","2010","Couple + C. LE and GT 16","Male","323","0.394593449207327","0.361201123570014","0.42798577484464","2"
"Big worries","2011","1-pers.-HH","Female","486","0.234867222355746","0.2164581380787","0.253276306632792","1"
"Big worries","2011","1-pers.-HH","Male","337","0.238090721159594","0.216160815427254","0.260020626891934","1"
"Big worries","2011","Couple + C. LE 16 ","Female","308","0.183554428560304","0.164662471069393","0.202446386051215","1"
"Big worries","2011","(Married) couple without C. ","Female","971","0.248928449593769","0.235590267586959","0.262266631600579","1"
"Big worries","2011","(Married) couple without C. ","Male","1041","0.263091252381988","0.249437571149651","0.276744933614324","1"
"Big worries","2011","Couple + C. GT 16 ","Female","327","0.226640042716357","0.205495671851208","0.247784413581506","1"
"Big worries","2011","Couple + C. GT 16 ","Male","440","0.269057753196265","0.247775659277919","0.29033984711461","1"
"Big worries","2011","Couple + C. LE 16 ","Male","331","0.220549232103296","0.199454293768707","0.241644170437886","1"
"Big worries","2011","Couple + C. LE and GT 16","Female","112","0.155398442208874","0.126386022649404","0.184410861768344","1"
"Big worries","2011","Couple + C. LE and GT 16","Male","118","0.190579889809929","0.159714026427927","0.22144575319193","1"
"Big worries","2011","Single parent ","Female","186","0.223444518847841","0.195088717618364","0.251800320077317","1"
"Big worries","2011","Single parent ","Male","74","0.274732975400086","0.226351559329369","0.323114391470803","1"
"No worries","2011","Single parent ","Female","299","0.356565658851902","0.323960020995297","0.389171296708507","3"
"No worries","2011","1-pers.-HH","Male","559","0.389483630779705","0.364375917553663","0.414591344005748","3"
"No worries","2011","(Married) couple without C. ","Female","1225","0.299490310553681","0.285361123399123","0.313619497708238","3"
"No worries","2011","1-pers.-HH","Female","658","0.322352941218911","0.302056486979143","0.342649395458679","3"
"No worries","2011","Couple + C. GT 16 ","Female","492","0.333625636554578","0.309812069526433","0.357439203582724","3"
"No worries","2011","Couple + C. GT 16 ","Male","554","0.301422564926285","0.279401149740813","0.323443980111756","3"
"No worries","2011","Couple + C. LE 16 ","Female","574","0.376911313000088","0.35326162438801","0.400561001612166","3"
"No worries","2011","Couple + C. LE 16 ","Male","584","0.391282789205991","0.366452355579719","0.416113222832264","3"
"No worries","2011","Couple + C. LE and GT 16","Female","210","0.373761898678415","0.335018123396441","0.412505673960388","3"
"No worries","2011","Couple + C. LE and GT 16","Male","254","0.375819459633424","0.337756930447891","0.413881988818957","3"
"No worries","2011","Single parent ","Male","122","0.355024174175581","0.303159112788373","0.406889235562789","3"
"No worries","2011","(Married) couple without C. ","Male","1253","0.311055143201559","0.296700228252819","0.325410058150298","3"
"Some worries","2011","Single parent ","Female","344","0.419989822300258","0.386392240806492","0.453587403794023","2"
"Some worries","2011","Single parent ","Male","131","0.370242850424334","0.317906418801643","0.422579282047024","2"
"Some worries","2011","(Married) couple without C. ","Female","1841","0.45158123985255","0.436230022759316","0.466932456945784","2"
"Some worries","2011","(Married) couple without C. ","Male","1701","0.425853604416454","0.410520461477392","0.441186747355516","2"
"Some worries","2011","1-pers.-HH","Female","893","0.442779836425343","0.421209351628868","0.464350321221818","2"
"Some worries","2011","1-pers.-HH","Male","553","0.3724256480607","0.34753327606626","0.397318020055141","2"
"Some worries","2011","Couple + C. GT 16 ","Female","687","0.439734320729064","0.414665852591028","0.464802788867101","2"
"Some worries","2011","Couple + C. GT 16 ","Male","674","0.429519681877451","0.405764304427589","0.453275059327312","2"
"Some worries","2011","Couple + C. LE 16 ","Female","731","0.439534258439608","0.415312715291987","0.463755801587229","2"
"Some worries","2011","Couple + C. LE 16 ","Male","569","0.388167978690713","0.363373379342137","0.412962578039288","2"
"Some worries","2011","Couple + C. LE and GT 16","Female","277","0.470839659112711","0.43086683414392","0.510812484081502","2"
"Some worries","2011","Couple + C. LE and GT 16","Male","250","0.433600650556647","0.394654975663594","0.472546325449701","2"
"Big worries","2012","1-pers.-HH","Female","437","0.204217945918976","0.18706171910957","0.221374172728383","1"
"Big worries","2012","1-pers.-HH","Male","276","0.18677428717496","0.167284074510007","0.206264499839912","1"
"Big worries","2012","Couple + C. LE 16 ","Female","241","0.153568891879582","0.135869784428926","0.171267999330237","1"
"Big worries","2012","Couple + C. LE 16 ","Male","278","0.18537027694621","0.165491702407734","0.205248851484686","1"
"Big worries","2012","Single parent ","Female","158","0.198671835227673","0.171942721171426","0.22540094928392","1"
"Big worries","2012","(Married) couple without C. ","Female","742","0.192416231403326","0.180316036149821","0.204516426656831","1"
"Big worries","2012","(Married) couple without C. ","Male","798","0.197856202310912","0.185564068739245","0.210148335882579","1"
"Big worries","2012","Couple + C. GT 16 ","Female","224","0.169677978112606","0.14993862179452","0.189417334430691","1"
"Big worries","2012","Couple + C. GT 16 ","Male","306","0.185619532660013","0.166412015104171","0.204827050215854","1"
"Big worries","2012","Couple + C. LE and GT 16","Female","90","0.152287029840492","0.122286552574633","0.182287507106351","1"
"Big worries","2012","Couple + C. LE and GT 16","Male","90","0.189173952809161","0.155987127053917","0.222360778564406","1"
"Big worries","2012","Single parent ","Male","77","0.238567112380716","0.192858718624292","0.284275506137141","1"
"No worries","2012","Single parent ","Female","366","0.404183943353843","0.371309618799058","0.437058267908628","3"
"No worries","2012","1-pers.-HH","Female","817","0.376129007172212","0.355513521660031","0.396744492684393","3"
"No worries","2012","Couple + C. LE 16 ","Female","693","0.435427219449187","0.411087157034949","0.459767281863425","3"
"No worries","2012","1-pers.-HH","Male","695","0.448841489401073","0.423967969956491","0.473715008845656","3"
"No worries","2012","Couple + C. GT 16 ","Female","546","0.380409549930725","0.354878126324077","0.405940973537374","3"
"No worries","2012","Couple + C. LE 16 ","Male","670","0.460491905233497","0.434994555205091","0.485989255261904","3"
"No worries","2012","Couple + C. LE and GT 16","Female","255","0.477295929999663","0.435590356465155","0.51900150353417","3"
"No worries","2012","Single parent ","Male","156","0.46398659284145","0.41050363720315","0.51746954847975","3"
"No worries","2012","(Married) couple without C. ","Female","1488","0.368784839867538","0.353974910898468","0.383594768836608","3"
"No worries","2012","Couple + C. GT 16 ","Male","640","0.382259319252581","0.358252873313518","0.406265765191643","3"
"No worries","2012","Couple + C. LE and GT 16","Male","262","0.4795791110396","0.437246145867595","0.521912076211605","3"
"No worries","2012","(Married) couple without C. ","Male","1583","0.394362763659437","0.379283485353006","0.409442041965869","3"
"Some worries","2012","Single parent ","Female","332","0.397144221418484","0.364365497179615","0.429922945657353","2"
"Some worries","2012","Single parent ","Male","101","0.297446294777833","0.248421147887155","0.346471441668511","2"
"Some worries","2012","(Married) couple without C. ","Female","1847","0.438798928729136","0.423566478762252","0.45403137869602","2"
"Some worries","2012","(Married) couple without C. ","Male","1654","0.40778103402965","0.392618178791465","0.422943889267835","2"
"Some worries","2012","1-pers.-HH","Female","867","0.419653046908812","0.398650749630525","0.440655344187099","2"
"Some worries","2012","1-pers.-HH","Male","565","0.364384223423967","0.340316799930622","0.388451646917312","2"
"Some worries","2012","Couple + C. GT 16 ","Female","619","0.449912471956669","0.423750113993496","0.476074829919842","2"
"Some worries","2012","Couple + C. GT 16 ","Male","628","0.432121148087406","0.407648760883393","0.456593535291419","2"
"Some worries","2012","Couple + C. LE 16 ","Female","660","0.411003888671232","0.386850219602538","0.435157557739925","2"
"Some worries","2012","Couple + C. LE 16 ","Male","520","0.354137817820293","0.329673047410873","0.378602588229712","2"
"Some worries","2012","Couple + C. LE and GT 16","Female","206","0.370417040159846","0.330094837072441","0.41073924324725","2"
"Some worries","2012","Couple + C. LE and GT 16","Male","183","0.331246936151239","0.291364651636711","0.371129220665767","2"
"Big worries","2013","1-pers.-HH","Female","466","0.242080669741572","0.2233314823183","0.260829857164845","1"
"Big worries","2013","(Married) couple without C. ","Female","820","0.221321631902988","0.208165647249748","0.234477616556228","1"
"Big worries","2013","(Married) couple without C. ","Male","878","0.241180837164166","0.227539477539995","0.254822196788337","1"
"Big worries","2013","1-pers.-HH","Male","304","0.215719955029689","0.194526851068367","0.23691305899101","1"
"Big worries","2013","Couple + C. GT 16 ","Female","254","0.201780769225637","0.179452082515442","0.224109455935832","1"
"Big worries","2013","Couple + C. GT 16 ","Male","305","0.225370025279574","0.203349269177006","0.247390781382142","1"
"Big worries","2013","Couple + C. LE 16 ","Female","257","0.161421257426032","0.142457856278536","0.180384658573528","1"
"Big worries","2013","Couple + C. LE 16 ","Male","276","0.191090902609301","0.169833006797581","0.212348798421021","1"
"Big worries","2013","Couple + C. LE and GT 16","Female","89","0.216140486062689","0.179695546880283","0.252585425245095","1"
"Big worries","2013","Couple + C. LE and GT 16","Male","85","0.181943768052416","0.145977355013656","0.217910181091176","1"
"Big worries","2013","Single parent ","Female","168","0.206594068938886","0.178521552335906","0.234666585541866","1"
"Big worries","2013","Single parent ","Male","59","0.166182369680877","0.124877733174359","0.207487006187395","1"
"No worries","2013","(Married) couple without C. ","Female","1229","0.312200683370366","0.297515473215356","0.326885893525377","3"
"No worries","2013","1-pers.-HH","Female","721","0.34993478155865","0.329058029998566","0.370811533118734","3"
"No worries","2013","1-pers.-HH","Male","589","0.399151271198658","0.373918487945558","0.424384054451757","3"
"No worries","2013","(Married) couple without C. ","Male","1336","0.349024739772891","0.333825304153867","0.364224175391914","3"
"No worries","2013","Couple + C. GT 16 ","Female","448","0.364097952159102","0.337326838974667","0.390869065343537","3"
"No worries","2013","Couple + C. GT 16 ","Male","562","0.388638123380772","0.362948432537455","0.414327814224089","3"
"No worries","2013","Couple + C. LE 16 ","Female","615","0.438925597966046","0.413347418694219","0.464503777237874","3"
"No worries","2013","Couple + C. LE 16 ","Male","566","0.449295235599134","0.422399976532914","0.476190494665355","3"
"No worries","2013","Couple + C. LE and GT 16","Female","211","0.369573793620309","0.326835442368391","0.412312144872227","3"
"No worries","2013","Couple + C. LE and GT 16","Male","194","0.414851307505445","0.368919206896537","0.460783408114354","3"
"No worries","2013","Single parent ","Female","305","0.37934673744412","0.34570198018153","0.41299149470671","3"
"No worries","2013","Single parent ","Male","126","0.448901614939438","0.393711544660793","0.504091685218082","3"
"Some worries","2013","(Married) couple without C. ","Female","1776","0.466477684726646","0.450667967497635","0.482287401955657","2"
"Some worries","2013","(Married) couple without C. ","Male","1564","0.409794423062943","0.394112410748774","0.425476435377112","2"
"Some worries","2013","1-pers.-HH","Female","818","0.407984548699777","0.386472623393938","0.429496474005617","2"
"Some worries","2013","1-pers.-HH","Male","554","0.385128773771653","0.360055624054368","0.410201923488938","2"
"Some worries","2013","Couple + C. GT 16 ","Female","539","0.434121278615261","0.406545396185384","0.461697161045138","2"
"Some worries","2013","Couple + C. GT 16 ","Male","516","0.385991851339655","0.360334422293404","0.411649280385905","2"
"Some worries","2013","Couple + C. LE 16 ","Female","574","0.399653144607922","0.374406324714995","0.424899964500849","2"
"Some worries","2013","Couple + C. LE 16 ","Male","472","0.359613861791565","0.333666716621874","0.385561006961255","2"
"Some worries","2013","Couple + C. LE and GT 16","Female","190","0.414285720317002","0.370670011052389","0.457901429581615","2"
"Some worries","2013","Couple + C. LE and GT 16","Male","163","0.403204924442139","0.357473736229019","0.448936112655258","2"
