"plj0046","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2008","Couple + C. GT 16 ","no migration background","1351","0.484099890879448","0.465781331542722","0.502418450216174","2"
"Some worries","2008","Couple + C. LE 16 ","direct migration background","180","0.47337981258958","0.426132940358218","0.520626684820942","2"
"Some worries","2008","Couple + C. LE 16 ","indirect migration background","92","0.569354941076601","0.49800173232139","0.640708149831812","2"
"Some worries","2008","Couple + C. LE 16 ","no migration background","1125","0.426578330150385","0.407516250661628","0.445640409639142","2"
"Some worries","2008","Couple + C. LE and GT 16","direct migration background","74","0.455886119650148","0.37989213687358","0.531880102426715","2"
"Some worries","2008","Couple + C. LE and GT 16","indirect migration background","37","0.452412616885994","0.346601158877146","0.558224074894843","2"
"Big worries","2009","1-pers.-HH","indirect migration background","14","","","","1"
"Big worries","2009","1-pers.-HH","no migration background","573","0.229846862608399","0.2137518518378","0.245941873378998","1"
"Big worries","2009","Couple + C. GT 16 ","direct migration background","41","0.136351888828623","0.0983351450999912","0.174368632557255","1"
"Big worries","2009","Couple + C. GT 16 ","indirect migration background","34","0.152064056932054","0.0965976591500938","0.207530454714014","1"
"Big worries","2009","Couple + C. GT 16 ","no migration background","645","0.282760033996322","0.26568142875532","0.299838639237324","1"
"Big worries","2009","Couple + C. LE 16 ","direct migration background","45","0.124914747688112","0.0895103078510185","0.160319187525205","1"
"Big worries","2009","Couple + C. LE 16 ","indirect migration background","26","","","","1"
"Big worries","2009","Couple + C. LE 16 ","no migration background","496","0.249744256411435","0.232209497333906","0.267279015488965","1"
"Big worries","2009","Couple + C. LE and GT 16","direct migration background","19","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","indirect migration background","11","","","","1"
"Big worries","2009","Couple + C. LE and GT 16","no migration background","155","0.168804204553643","0.144399862686572","0.193208546420714","1"
"Big worries","2009","Single parent ","direct migration background","13","","","","1"
"Big worries","2009","Single parent ","indirect migration background","15","","","","1"
"Big worries","2009","Single parent ","no migration background","188","0.217010301560621","0.188984000787522","0.24503660233372","1"
"Big worries","2009","1-pers.-HH","direct migration background","29","","","","1"
"Big worries","2009","(Married) couple without C. ","no migration background","1379","0.236125602765036","0.225382981469322","0.24686822406075","1"
"Big worries","2009","(Married) couple without C. ","direct migration background","83","0.156383407889831","0.125224607258092","0.18754220852157","1"
"Big worries","2009","(Married) couple without C. ","indirect migration background","19","","","","1"
"No worries","2009","Single parent ","no migration background","295","0.36816717186225","0.335374922846741","0.400959420877758","3"
"No worries","2009","Single parent ","indirect migration background","28","","","","3"
"No worries","2009","Single parent ","direct migration background","38","0.419627973365759","0.31710090502707","0.522155041704447","3"
"No worries","2009","1-pers.-HH","no migration background","927","0.352831049812222","0.334551071679482","0.371111027944962","3"
"No worries","2009","Couple + C. GT 16 ","direct migration background","136","0.43623348139481","0.381293936205793","0.491173026583827","3"
"No worries","2009","Couple + C. GT 16 ","indirect migration background","75","0.434090417034746","0.357530972053753","0.510649862015738","3"
"No worries","2009","Couple + C. LE and GT 16","no migration background","370","0.394614392810452","0.362770488674543","0.426458296946362","3"
"No worries","2009","1-pers.-HH","indirect migration background","29","","","","3"
"No worries","2009","Couple + C. GT 16 ","no migration background","825","0.275478685866829","0.258536059583245","0.292421312150413","3"
"No worries","2009","Couple + C. LE 16 ","direct migration background","138","0.414271961912814","0.361522690565994","0.467021233259634","3"
"No worries","2009","Couple + C. LE and GT 16","indirect migration background","42","0.350683401376884","0.257157059361545","0.444209743392222","3"
"No worries","2009","1-pers.-HH","direct migration background","86","0.473852760065583","0.401509529005084","0.546195991126083","3"
"No worries","2009","Couple + C. LE 16 ","indirect migration background","64","0.356421226341464","0.283998297147033","0.428844155535894","3"
"No worries","2009","Couple + C. LE 16 ","no migration background","862","0.332180070409648","0.31310070796201","0.351259432857286","3"
"No worries","2009","Couple + C. LE and GT 16","direct migration background","77","0.446001459722379","0.370836418422368","0.521166501022391","3"
"No worries","2009","(Married) couple without C. ","no migration background","1948","0.311835329668006","0.300117785633814","0.323552873702198","3"
"No worries","2009","(Married) couple without C. ","indirect migration background","52","0.480647204606131","0.388932259060568","0.572362150151693","3"
"No worries","2009","(Married) couple without C. ","direct migration background","208","0.398282204963954","0.356286515216705","0.440277894711203","3"
"Some worries","2009","Single parent ","indirect migration background","29","","","","2"
"Some worries","2009","Single parent ","no migration background","348","0.414822526577129","0.381324243747843","0.448320809406416","2"
"Some worries","2009","Single parent ","direct migration background","38","0.356407668103476","0.256905615940697","0.455909720266255","2"
"Some worries","2009","Couple + C. LE and GT 16","no migration background","380","0.436581402635905","0.404268795054067","0.468894010217742","2"
"Some worries","2009","(Married) couple without C. ","direct migration background","231","0.445334387146215","0.402698865973059","0.487969908319372","2"
"Some worries","2009","(Married) couple without C. ","indirect migration background","43","0.407104773844344","0.316919061563075","0.497290486125613","2"
"Some worries","2009","(Married) couple without C. ","no migration background","2677","0.452039067566958","0.439450087889681","0.464628047244236","2"
"Some worries","2009","1-pers.-HH","direct migration background","68","0.350242775209867","0.281126122467897","0.419359427951838","2"
"Some worries","2009","1-pers.-HH","indirect migration background","35","0.535420848312971","0.424738519867872","0.64610317675807","2"
"Some worries","2009","1-pers.-HH","no migration background","1125","0.417322087579379","0.398458104398039","0.43618607076072","2"
"Some worries","2009","Couple + C. GT 16 ","direct migration background","136","0.427414629776567","0.372609559669592","0.482219699883542","2"
"Some worries","2009","Couple + C. GT 16 ","indirect migration background","52","0.4138455260332","0.337767308749965","0.489923743316436","2"
"Some worries","2009","Couple + C. GT 16 ","no migration background","1201","0.441761280136849","0.422928477765537","0.460594082508161","2"
"Some worries","2009","Couple + C. LE 16 ","direct migration background","152","0.460813290399074","0.40743584623085","0.514190734567299","2"
"Some worries","2009","Couple + C. LE 16 ","indirect migration background","78","0.520783894908411","0.445241991167204","0.596325798649618","2"
"Some worries","2009","Couple + C. LE 16 ","no migration background","983","0.418075673178917","0.398095093242683","0.438056253115151","2"
"Some worries","2009","Couple + C. LE and GT 16","direct migration background","72","0.407918857287546","0.333604802888448","0.482232911686644","2"
"Some worries","2009","Couple + C. LE and GT 16","indirect migration background","47","0.474052249389342","0.376186100714471","0.571918398064213","2"
"Big worries","2010","1-pers.-HH","indirect migration background","15","","","","1"
"Big worries","2010","1-pers.-HH","no migration background","541","0.223513150156638","0.207166400623897","0.23985989968938","1"
"Big worries","2010","Couple + C. GT 16 ","direct migration background","42","0.175881147698786","0.130719337888527","0.221042957509045","1"
"Big worries","2010","Couple + C. GT 16 ","indirect migration background","29","","","","1"
"Big worries","2010","Couple + C. GT 16 ","no migration background","603","0.255176942151014","0.237921140941652","0.272432743360376","1"
"Big worries","2010","Couple + C. LE 16 ","direct migration background","209","0.177254793908012","0.157179016768869","0.197330571047155","1"
"Big worries","2010","Couple + C. LE 16 ","indirect migration background","102","0.155557049961637","0.124554426499219","0.186559673424055","1"
"Big worries","2010","Couple + C. LE 16 ","no migration background","1216","0.214087773809563","0.203545874890006","0.22462967272912","1"
"Big worries","2010","Couple + C. LE and GT 16","direct migration background","44","0.192595162079742","0.145903302572759","0.239287021586725","1"
"Big worries","2010","Couple + C. LE and GT 16","indirect migration background","22","","","","1"
"Big worries","2010","Couple + C. LE and GT 16","no migration background","263","0.225591701322354","0.201933318312741","0.249250084331967","1"
"Big worries","2010","Single parent ","direct migration background","31","0.172091132687898","0.121039579770756","0.223142685605041","1"
"Big worries","2010","Single parent ","indirect migration background","30","0.233574232587808","0.164468454854654","0.302680010320962","1"
"Big worries","2010","Single parent ","no migration background","474","0.216743086587863","0.198279530444951","0.235206642730775","1"
"Big worries","2010","1-pers.-HH","direct migration background","28","","","","1"
"Big worries","2010","(Married) couple without C. ","no migration background","1302","0.247592746764631","0.236400650815453","0.258784842713809","1"
"Big worries","2010","(Married) couple without C. ","indirect migration background","16","","","","1"
"Big worries","2010","(Married) couple without C. ","direct migration background","75","0.170627337802561","0.136974116785206","0.204280558819916","1"
"No worries","2010","Single parent ","no migration background","673","0.340558097917493","0.319322011619213","0.361794184215774","3"
"No worries","2010","Single parent ","indirect migration background","50","0.333938595521473","0.25690905851236","0.410968132530585","3"
"No worries","2010","Single parent ","direct migration background","87","0.421872587028974","0.355078060133012","0.488667113924936","3"
"No worries","2010","1-pers.-HH","no migration background","917","0.366713528766648","0.347804188044836","0.385622869488461","3"
"No worries","2010","Couple + C. GT 16 ","direct migration background","107","0.367821655336325","0.310620444472669","0.42502286619998","3"
"No worries","2010","Couple + C. LE and GT 16","no migration background","456","0.370679511904417","0.34334107208558","0.398017951723253","3"
"No worries","2010","1-pers.-HH","indirect migration background","31","0.437261217071981","0.327177092580317","0.547345341563645","3"
"No worries","2010","1-pers.-HH","direct migration background","71","0.454619461994244","0.377464843253446","0.531774080735041","3"
"No worries","2010","Couple + C. GT 16 ","indirect migration background","59","0.357814071250426","0.28058579637182","0.435042346129032","3"
"No worries","2010","(Married) couple without C. ","no migration background","1893","0.315402338065095","0.303352918165489","0.327451757964701","3"
"No worries","2010","Couple + C. GT 16 ","no migration background","815","0.312113511476613","0.293773376290563","0.330453646662662","3"
"No worries","2010","Couple + C. LE 16 ","direct migration background","622","0.446300862325398","0.420167729402398","0.472433995248397","3"
"No worries","2010","Couple + C. LE 16 ","indirect migration background","217","0.445540156839007","0.403024693649857","0.488055620028157","3"
"No worries","2010","Couple + C. LE 16 ","no migration background","2357","0.395155579335011","0.382591178277973","0.40771998039205","3"
"No worries","2010","Couple + C. LE and GT 16","direct migration background","101","0.353610613314789","0.297001993832012","0.410219232797565","3"
"No worries","2010","Couple + C. LE and GT 16","indirect migration background","59","0.490984155111443","0.406340369009946","0.575627941212939","3"
"No worries","2010","(Married) couple without C. ","indirect migration background","50","0.350061120771132","0.256102054612071","0.444020186930194","3"
"No worries","2010","(Married) couple without C. ","direct migration background","194","0.406978348526505","0.363029409029223","0.450927288023787","3"
"Some worries","2010","Single parent ","no migration background","766","0.442698815494644","0.420440629403189","0.464957001586099","2"
"Some worries","2010","Single parent ","indirect migration background","64","0.432487171890719","0.351569887084834","0.513404456696604","2"
"Some worries","2010","Couple + C. LE and GT 16","no migration background","480","0.403728786773229","0.37595690681975","0.431500666726708","2"
"Some worries","2010","Single parent ","direct migration background","92","0.406036280283128","0.339615981772533","0.472456578793723","2"
"Some worries","2010","(Married) couple without C. ","direct migration background","211","0.422394313670934","0.378206528503924","0.466582098837945","2"
"Some worries","2010","(Married) couple without C. ","indirect migration background","33","0.45534822714551","0.357249859781978","0.553446594509042","2"
"Some worries","2010","(Married) couple without C. ","no migration background","2518","0.437004915170274","0.424142828210827","0.44986700212972","2"
"Some worries","2010","1-pers.-HH","direct migration background","61","0.348700214279654","0.274858006253588","0.422542422305721","2"
"Some worries","2010","1-pers.-HH","indirect migration background","32","0.404154925059454","0.295251533679193","0.513058316439714","2"
"Some worries","2010","1-pers.-HH","no migration background","1037","0.409773321076713","0.39047613103192","0.429070511121507","2"
"Some worries","2010","Couple + C. GT 16 ","direct migration background","124","0.45629719696489","0.39721298412311","0.515381409806669","2"
"Some worries","2010","Couple + C. GT 16 ","indirect migration background","60","0.37222017847055","0.294341088881259","0.450099268059841","2"
"Some worries","2010","Couple + C. GT 16 ","no migration background","1034","0.432709546372373","0.413099038819915","0.452320053924831","2"
"Some worries","2010","Couple + C. LE 16 ","direct migration background","559","0.37644434376659","0.350974358693206","0.401914328839975","2"
"Some worries","2010","Couple + C. LE 16 ","indirect migration background","206","0.398902793199356","0.357016268091885","0.440789318306827","2"
"Some worries","2010","Couple + C. LE 16 ","no migration background","2243","0.390756646855425","0.378217023875729","0.403296269835121","2"
"Some worries","2010","Couple + C. LE and GT 16","direct migration background","129","0.453794224605469","0.394844682538958","0.51274376667198","2"
"Some worries","2010","Couple + C. LE and GT 16","indirect migration background","53","0.379344968539654","0.297189212589748","0.461500724489559","2"
"Big worries","2011","1-pers.-HH","indirect migration background","20","","","","1"
"Big worries","2011","1-pers.-HH","no migration background","762","0.243409853689944","0.228437881497747","0.258381825882142","1"
"Big worries","2011","Couple + C. GT 16 ","direct migration background","50","0.192730921988448","0.148963027762973","0.236498816213923","1"
"Big worries","2011","Couple + C. GT 16 ","indirect migration background","25","","","","1"
"Big worries","2011","Couple + C. GT 16 ","no migration background","692","0.270346281639322","0.253568707618021","0.287123855660623","1"
"Big worries","2011","Couple + C. LE 16 ","direct migration background","59","0.14312816468619","0.107635976529335","0.178620352843046","1"
"Big worries","2011","Couple + C. LE 16 ","indirect migration background","45","0.179574446803075","0.125562592939423","0.233586300666728","1"
"Big worries","2011","Couple + C. LE 16 ","no migration background","535","0.218736908541118","0.202625505384516","0.23484831169772","1"
"Big worries","2011","1-pers.-HH","direct migration background","41","0.154128072635705","0.108636223755042","0.199619921516369","1"
"Big worries","2011","Single parent ","direct migration background","15","","","","1"
"Big worries","2011","Couple + C. LE and GT 16","direct migration background","26","","","","1"
"Big worries","2011","Couple + C. LE and GT 16","indirect migration background","9","","","","1"
"Big worries","2011","Couple + C. LE and GT 16","no migration background","195","0.200343036804798","0.174422777486059","0.226263296123538","1"
"Big worries","2011","Single parent ","indirect migration background","11","","","","1"
"Big worries","2011","Single parent ","no migration background","234","0.27498364116675","0.24651547324706","0.303451809086439","1"
"Big worries","2011","(Married) couple without C. ","no migration background","1878","0.268157638991999","0.257975128240892","0.278340149743107","1"
"Big worries","2011","(Married) couple without C. ","indirect migration background","15","","","","1"
"Big worries","2011","(Married) couple without C. ","direct migration background","119","0.181534344909669","0.151411055140985","0.211657634678352","1"
"No worries","2011","Single parent ","no migration background","323","0.332963686209701","0.302916392575154","0.363010979844248","3"
"No worries","2011","Single parent ","indirect migration background","42","0.513841052163682","0.404995892080491","0.622686212246872","3"
"No worries","2011","Single parent ","direct migration background","56","0.386705286229154","0.302990710608572","0.470419861849737","3"
"No worries","2011","Couple + C. LE and GT 16","no migration background","346","0.376202194598144","0.344830864119632","0.407573525076656","3"
"No worries","2011","1-pers.-HH","indirect migration background","26","","","","3"
"No worries","2011","1-pers.-HH","no migration background","1081","0.344935678352525","0.328351627312376","0.361519729392674","3"
"No worries","2011","Couple + C. GT 16 ","direct migration background","114","0.335641793145044","0.283244366004719","0.388039220285369","3"
"No worries","2011","Couple + C. GT 16 ","indirect migration background","71","0.374919370863775","0.302147994269193","0.447690747458358","3"
"No worries","2011","1-pers.-HH","direct migration background","110","0.469707189199729","0.406827283540674","0.532587094858785","3"
"No worries","2011","(Married) couple without C. ","no migration background","2188","0.29281975243188","0.282360123825808","0.303279381037951","3"
"No worries","2011","(Married) couple without C. ","indirect migration background","54","0.44905566803672","0.364203083246511","0.533908252826928","3"
"No worries","2011","Couple + C. LE 16 ","no migration background","941","0.375075128124168","0.356206222407812","0.393944033840525","3"
"No worries","2011","Couple + C. GT 16 ","no migration background","861","0.307624518549962","0.290190725881679","0.325058311218246","3"
"No worries","2011","Couple + C. LE 16 ","direct migration background","146","0.411576221931101","0.361701264833547","0.461451179028655","3"
"No worries","2011","Couple + C. LE 16 ","indirect migration background","71","0.417089470512217","0.347704918384207","0.486474022640226","3"
"No worries","2011","Couple + C. LE and GT 16","direct migration background","70","0.314252813783168","0.250860575624066","0.37764505194227","3"
"No worries","2011","Couple + C. LE and GT 16","indirect migration background","48","0.53264631752746","0.434364587496811","0.630928047558108","3"
"No worries","2011","(Married) couple without C. ","direct migration background","236","0.381954824033942","0.343984974291062","0.419924673776822","3"
"Some worries","2011","Single parent ","no migration background","388","0.392052672623549","0.360925664935223","0.423179680311875","2"
"Some worries","2011","Single parent ","indirect migration background","28","","","","2"
"Some worries","2011","Single parent ","direct migration background","59","0.488926365641981","0.402997341046367","0.574855390237595","2"
"Some worries","2011","Couple + C. LE and GT 16","no migration background","375","0.423454768597058","0.391456936119268","0.455452601074848","2"
"Some worries","2011","(Married) couple without C. ","direct migration background","274","0.436510831056389","0.397752678593506","0.475268983519272","2"
"Some worries","2011","(Married) couple without C. ","indirect migration background","63","0.430346214296414","0.345881442546499","0.514810986046328","2"
"Some worries","2011","(Married) couple without C. ","no migration background","3205","0.439022608576121","0.427615721532939","0.450429495619303","2"
"Some worries","2011","1-pers.-HH","direct migration background","91","0.376164738164565","0.315131781576755","0.437197694752375","2"
"Some worries","2011","1-pers.-HH","indirect migration background","42","0.519291915074565","0.414903272865317","0.623680557283814","2"
"Some worries","2011","1-pers.-HH","no migration background","1313","0.411654467957531","0.394484786404932","0.42882414951013","2"
"Some worries","2011","Couple + C. GT 16 ","direct migration background","148","0.471627284866508","0.416236126614348","0.527018443118668","2"
"Some worries","2011","Couple + C. GT 16 ","indirect migration background","74","0.497123380467383","0.421963436609105","0.572283324325662","2"
"Some worries","2011","Couple + C. GT 16 ","no migration background","1139","0.422029199810716","0.403372502634385","0.440685896987046","2"
"Some worries","2011","Couple + C. LE 16 ","direct migration background","169","0.445295613382709","0.394926152962879","0.495665073802539","2"
"Some worries","2011","Couple + C. LE 16 ","indirect migration background","78","0.403336082684708","0.334304846347666","0.47236731902175","2"
"Some worries","2011","Couple + C. LE 16 ","no migration background","1053","0.406187963334714","0.387047092196075","0.425328834473353","2"
"Some worries","2011","Couple + C. LE and GT 16","direct migration background","110","0.565203512258534","0.497507993532941","0.632899030984127","2"
"Some worries","2011","Couple + C. LE and GT 16","indirect migration background","42","0.349589230677774","0.255659434870339","0.443519026485208","2"
"Big worries","2012","1-pers.-HH","indirect migration background","12","","","","1"
"Big worries","2012","1-pers.-HH","no migration background","660","0.20346936188922","0.189750562836084","0.217188160942356","1"
"Big worries","2012","Couple + C. GT 16 ","direct migration background","33","0.111757584514315","0.0745871355155466","0.148928033513083","1"
"Big worries","2012","Couple + C. GT 16 ","indirect migration background","10","","","","1"
"Big worries","2012","Couple + C. GT 16 ","no migration background","487","0.19985072232397","0.18430237876212","0.215399065885819","1"
"Big worries","2012","Couple + C. LE 16 ","direct migration background","47","0.127911290161345","0.0945058459959197","0.161316734326769","1"
"Big worries","2012","Couple + C. LE 16 ","indirect migration background","39","0.164680838910711","0.113909464792774","0.215452213028647","1"
"Big worries","2012","Couple + C. LE 16 ","no migration background","433","0.181767266615167","0.166567661827975","0.19696687140236","1"
"Big worries","2012","1-pers.-HH","direct migration background","41","0.165319669094909","0.119272764592479","0.211366573597339","1"
"Big worries","2012","Single parent ","no migration background","205","0.235299000080949","0.208535660523771","0.262062339638127","1"
"Big worries","2012","(Married) couple without C. ","no migration background","1432","0.203188562255271","0.193998496696506","0.212378627814036","1"
"Big worries","2012","Couple + C. LE and GT 16","direct migration background","24","","","","1"
"Big worries","2012","Couple + C. LE and GT 16","indirect migration background","12","","","","1"
"Big worries","2012","Couple + C. LE and GT 16","no migration background","144","0.1969727181166","0.169515991520902","0.224429444712299","1"
"Big worries","2012","Single parent ","direct migration background","15","","","","1"
"Big worries","2012","Single parent ","indirect migration background","15","","","","1"
"Big worries","2012","(Married) couple without C. ","indirect migration background","19","","","","1"
"Big worries","2012","(Married) couple without C. ","direct migration background","89","0.137666255285559","0.110413190688149","0.16491931988297","1"
"No worries","2012","Single parent ","no migration background","409","0.412012157179289","0.380957722822995","0.443066591535583","3"
"No worries","2012","Single parent ","indirect migration background","44","0.354834144081877","0.257064830384443","0.452603457779311","3"
"No worries","2012","Single parent ","direct migration background","69","0.539638707300913","0.454930943371141","0.624346471230684","3"
"No worries","2012","Couple + C. LE and GT 16","no migration background","379","0.447193368693991","0.412868026964191","0.481518710423791","3"
"No worries","2012","1-pers.-HH","indirect migration background","42","0.384290959245825","0.288472685418697","0.480109233072953","3"
"No worries","2012","1-pers.-HH","no migration background","1351","0.403576970983665","0.386858146796532","0.420295795170798","3"
"No worries","2012","Couple + C. GT 16 ","direct migration background","105","0.32264297287888","0.267490692276708","0.377795253481052","3"
"No worries","2012","1-pers.-HH","direct migration background","119","0.467527132031824","0.405678480108142","0.529375783955506","3"
"No worries","2012","Couple + C. GT 16 ","indirect migration background","85","0.558526954958081","0.477980611835176","0.639073298080987","3"
"No worries","2012","(Married) couple without C. ","no migration background","2744","0.370211962274074","0.359183533859144","0.381240390689004","3"
"No worries","2012","(Married) couple without C. ","indirect migration background","71","0.556528473995348","0.472413704984569","0.640643243006128","3"
"No worries","2012","(Married) couple without C. ","direct migration background","256","0.439912480835321","0.400650247947464","0.479174713723177","3"
"No worries","2012","Couple + C. LE 16 ","direct migration background","175","0.476522199362932","0.426567864337972","0.526476534387892","3"
"No worries","2012","Couple + C. GT 16 ","no migration background","996","0.379985273141766","0.361112742302868","0.398857803980664","3"
"No worries","2012","Couple + C. LE and GT 16","indirect migration background","51","0.687343926270922","0.594124425460055","0.780563427081789","3"
"No worries","2012","Couple + C. LE 16 ","indirect migration background","93","0.431147255716965","0.363354404096404","0.498940107337526","3"
"No worries","2012","Couple + C. LE 16 ","no migration background","1095","0.441722631425873","0.422150601570062","0.461294661281684","3"
"No worries","2012","Couple + C. LE and GT 16","direct migration background","87","0.473216745934366","0.401270479846496","0.545163012022236","3"
"Some worries","2012","Single parent ","no migration background","351","0.352688842739762","0.322542346676212","0.382835338803311","2"
"Some worries","2012","Couple + C. LE and GT 16","no migration background","283","0.355833913189409","0.322781500480932","0.388886325897885","2"
"Some worries","2012","Single parent ","direct migration background","49","0.365724555085931","0.283870861769032","0.447578248402829","2"
"Some worries","2012","Single parent ","indirect migration background","33","0.420192768412398","0.319332463174826","0.52105307364997","2"
"Some worries","2012","(Married) couple without C. ","direct migration background","269","0.42242126387912","0.383351355813643","0.461491171944598","2"
"Some worries","2012","(Married) couple without C. ","indirect migration background","44","0.282848598096253","0.206591876029142","0.359105320163364","2"
"Some worries","2012","(Married) couple without C. ","no migration background","3188","0.426599475470655","0.415303326721004","0.437895624220305","2"
"Some worries","2012","1-pers.-HH","direct migration background","90","0.367153198873267","0.307401392445645","0.426905005300889","2"
"Some worries","2012","1-pers.-HH","indirect migration background","45","0.532936217347475","0.434658240524852","0.631214194170098","2"
"Some worries","2012","1-pers.-HH","no migration background","1297","0.392953667127115","0.376310080010244","0.409597254243986","2"
"Some worries","2012","Couple + C. GT 16 ","direct migration background","138","0.565599442606805","0.507121346686891","0.624077538526719","2"
"Some worries","2012","Couple + C. GT 16 ","indirect migration background","51","0.380598667087675","0.301841268541573","0.459356065633777","2"
"Some worries","2012","Couple + C. GT 16 ","no migration background","1058","0.420164004534264","0.400972555524428","0.439355453544101","2"
"Some worries","2012","Couple + C. LE 16 ","direct migration background","162","0.395566510475723","0.346660020289422","0.444473000662024","2"
"Some worries","2012","Couple + C. LE 16 ","indirect migration background","73","0.404171905372325","0.336995817230283","0.471347993514366","2"
"Some worries","2012","Couple + C. LE 16 ","no migration background","945","0.37651010195896","0.357414249081946","0.395605954835973","2"
"Some worries","2012","Couple + C. LE and GT 16","direct migration background","74","0.38644295532021","0.316276037875498","0.456609872764922","2"
"Some worries","2012","Couple + C. LE and GT 16","indirect migration background","32","0.221866991832568","0.138314471440094","0.305419512225042","2"
"Big worries","2013","1-pers.-HH","indirect migration background","15","","","","1"
"Big worries","2013","1-pers.-HH","no migration background","714","0.234613303158377","0.219793893805866","0.249432712510888","1"
"Big worries","2013","Couple + C. GT 16 ","direct migration background","59","0.23506862667826","0.181532352727556","0.288604900628965","1"
"Big worries","2013","Couple + C. GT 16 ","indirect migration background","16","","","","1"
"Big worries","2013","Couple + C. GT 16 ","no migration background","484","0.216451138808386","0.19942329984732","0.233478977769452","1"
"Big worries","2013","Couple + C. LE 16 ","direct migration background","53","0.139524699825488","0.102748601305094","0.176300798345882","1"
"Big worries","2013","Couple + C. LE 16 ","indirect migration background","42","0.128726823358735","0.0799379823351661","0.177515664382303","1"
"Big worries","2013","Couple + C. LE 16 ","no migration background","438","0.184113198595834","0.16805578975173","0.200170607439938","1"
"Big worries","2013","Couple + C. LE and GT 16","direct migration background","21","","","","1"
"Big worries","2013","Couple + C. LE and GT 16","indirect migration background","14","","","","1"
"Big worries","2013","Couple + C. LE and GT 16","no migration background","139","0.210513980216863","0.18031364495006","0.240714315483666","1"
"Big worries","2013","Single parent ","direct migration background","11","","","","1"
"Big worries","2013","Single parent ","indirect migration background","21","","","","1"
"Big worries","2013","Single parent ","no migration background","195","0.197596515463747","0.171908338501758","0.223284692425736","1"
"Big worries","2013","1-pers.-HH","direct migration background","41","0.187667038192598","0.136535940102163","0.238798136283032","1"
"Big worries","2013","(Married) couple without C. ","direct migration background","95","0.15576082476808","0.125645859756312","0.185875789779848","1"
"Big worries","2013","(Married) couple without C. ","indirect migration background","21","","","","1"
"Big worries","2013","(Married) couple without C. ","no migration background","1582","0.23952481795016","0.229475638710341","0.249573997189978","1"
"No worries","2013","Couple + C. GT 16 ","indirect migration background","72","0.541853866832446","0.45811602994563","0.625591703719261","3"
"No worries","2013","Couple + C. GT 16 ","direct migration background","91","0.376797237565314","0.31561742956856","0.437977045562068","3"
"No worries","2013","1-pers.-HH","no migration background","1171","0.364764432580621","0.347930415308824","0.381598449852419","3"
"No worries","2013","1-pers.-HH","direct migration background","102","0.46012506054794","0.394855812423103","0.525394308672777","3"
"No worries","2013","(Married) couple without C. ","no migration background","2271","0.315410947342533","0.304469716859793","0.326352177825272","3"
"No worries","2013","Couple + C. GT 16 ","no migration background","847","0.370422019744632","0.350454702528851","0.390389336960413","3"
"No worries","2013","Single parent ","direct migration background","53","0.49641489767158","0.398419217610572","0.594410577732587","3"
"No worries","2013","1-pers.-HH","indirect migration background","37","0.382966316493515","0.280819887180107","0.485112745806924","3"
"No worries","2013","Single parent ","no migration background","346","0.397615952618401","0.366042951010733","0.42918895422607","3"
"No worries","2013","Single parent ","indirect migration background","32","0.394872199626799","0.292740963778449","0.497003435475149","3"
"No worries","2013","(Married) couple without C. ","indirect migration background","59","0.521486771959539","0.430971099462636","0.612002444456443","3"
"No worries","2013","Couple + C. LE and GT 16","no migration background","307","0.381722152082844","0.345733581606705","0.417710722558983","3"
"No worries","2013","(Married) couple without C. ","direct migration background","235","0.448250898044084","0.40695072274067","0.489551073347499","3"
"No worries","2013","Couple + C. LE 16 ","direct migration background","136","0.407462550843534","0.355310348488777","0.459614753198291","3"
"No worries","2013","Couple + C. LE and GT 16","indirect migration background","37","0.428078573823453","0.323503352002924","0.532653795643983","3"
"No worries","2013","Couple + C. LE 16 ","indirect migration background","71","0.441032973321996","0.368699814966136","0.513366131677855","3"
"No worries","2013","Couple + C. LE 16 ","no migration background","974","0.44940181779259","0.428793010944077","0.470010624641102","3"
"No worries","2013","Couple + C. LE and GT 16","direct migration background","61","0.436677108393745","0.356226269691967","0.517127947095524","3"
"Some worries","2013","(Married) couple without C. ","direct migration background","227","0.395988277187835","0.355373475045846","0.436603079329825","2"
"Some worries","2013","(Married) couple without C. ","indirect migration background","37","0.2657901900946","0.185745094894973","0.345835285294226","2"
"Some worries","2013","(Married) couple without C. ","no migration background","3076","0.445064234707308","0.433362627492614","0.456765841922001","2"
"Some worries","2013","1-pers.-HH","direct migration background","81","0.352207901259463","0.289655864929288","0.414759937589637","2"
"Some worries","2013","1-pers.-HH","indirect migration background","35","0.425623822912192","0.321727628979691","0.529520016844693","2"
"Some worries","2013","Couple + C. LE and GT 16","indirect migration background","35","0.384097611725642","0.28130175441775","0.486893469033533","2"
"Some worries","2013","Couple + C. LE and GT 16","no migration background","254","0.407763867700293","0.371359718044748","0.444168017355838","2"
"Some worries","2013","Single parent ","direct migration background","36","0.39418455397073","0.298406046893361","0.4899630610481","2"
"Some worries","2013","Single parent ","no migration background","382","0.404787531917852","0.373121268947486","0.436453794888218","2"
"Some worries","2013","Single parent ","indirect migration background","35","0.397342343836084","0.295101478002863","0.499583209669306","2"
"Some worries","2013","1-pers.-HH","no migration background","1256","0.400622264261002","0.383485375927879","0.417759152594124","2"
