"plj0046","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Big worries","2015","66 and older","East Germany","435","0.366468061346256","0.339529495441173","0.393406627251339"
"No worries","2015","16-34 y.","West Germany","1520","0.339396284551671","0.325812940058528","0.352979629044814"
"No worries","2015","16-34 y.","East Germany","291","0.292123904319879","0.264500010377979","0.319747798261778"
"No worries","2015","35-65 y.","West Germany","3041","0.272117355279115","0.26393871341444","0.280295997143791"
"No worries","2015","35-65 y.","East Germany","606","0.178312682070189","0.164560359963727","0.192065004176651"
"No worries","2015","66 and older","West Germany","819","0.209961394654907","0.196793592260365","0.223129197049449"
"No worries","2015","66 and older","East Germany","215","0.173644845185186","0.152466770888597","0.194822919481774"
"Some worries","2015","16-34 y.","West Germany","1827","0.383110323205636","0.369164365429911","0.397056280981362"
"Some worries","2015","16-34 y.","East Germany","330","0.305815549759669","0.27782638433497","0.333804715184367"
"Some worries","2015","35-65 y.","West Germany","4925","0.420755942295485","0.41168362332462","0.429828261266349"
"Some worries","2015","35-65 y.","East Germany","1187","0.393276881219277","0.375726922145151","0.410826840293404"
"Some worries","2015","66 and older","West Germany","1719","0.459622788753452","0.443510074365794","0.47573550314111"
"Some worries","2015","66 and older","East Germany","579","0.459887093468559","0.432023313116389","0.487750873820728"
"Big worries","2016","16-34 y.","West Germany","1600","0.338549002694434","0.32487247045956","0.352225534929308"
"Big worries","2016","16-34 y.","East Germany","440","0.472163111401542","0.440681610901029","0.503644611902055"
"Big worries","2016","35-65 y.","West Germany","4749","0.447411772464837","0.438102469907138","0.456721075022537"
"Big worries","2016","35-65 y.","East Germany","1558","0.591734926621734","0.57380268245453","0.609667170788938"
"Big worries","2016","66 and older","West Germany","1737","0.495518817249443","0.479127140597238","0.511910493901649"
"Big worries","2016","66 and older","East Germany","686","0.592855185794872","0.564917615320788","0.620792756268957"
"No worries","2016","16-34 y.","West Germany","1044","0.233382016445763","0.221157277841218","0.245606755050308"
"No worries","2016","16-34 y.","East Germany","187","0.185629032541469","0.161110548211352","0.210147516871585"
"No worries","2016","35-65 y.","West Germany","1830","0.153337093230079","0.146591168248462","0.160083018211695"
"No worries","2016","35-65 y.","East Germany","353","0.0963916484934494","0.0856242757028345","0.107159021284064"
"No worries","2016","66 and older","West Germany","428","0.115820365907781","0.105328963698668","0.126311768116894"
"No worries","2016","66 and older","East Germany","101","0.0878725955855536","0.07177376425893","0.103971426912177"
"Some worries","2016","16-34 y.","West Germany","1955","0.428068980859803","0.413768682740067","0.44236927897954"
"Some worries","2016","16-34 y.","East Germany","339","0.34220785605699","0.312288733228129","0.37212697888585"
"Some worries","2016","35-65 y.","West Germany","4380","0.399251134305084","0.390081918662677","0.408420349947492"
"Some worries","2016","35-65 y.","East Germany","975","0.311873424884817","0.294972001633813","0.328774848135821"
"Some worries","2016","66 and older","West Germany","1409","0.388660816842776","0.372680061134955","0.404641572550597"
"Some worries","2016","66 and older","East Germany","401","0.319272218619574","0.292762374543966","0.345782062695182"
"Big worries","2017","16-34 y.","West Germany","1379","0.263776421440367","0.251654614679642","0.275898228201093"
"Big worries","2017","16-34 y.","East Germany","405","0.346012450337593","0.318078259302864","0.373946641372322"
"Big worries","2017","35-65 y.","West Germany","4336","0.374036810877419","0.365416653326997","0.38265696842784"
"Big worries","2017","35-65 y.","East Germany","1553","0.494537563794959","0.477382843562012","0.511692284027906"
"Big worries","2017","66 and older","West Germany","1539","0.411754545164572","0.396025769605346","0.427483320723799"
"Big worries","2017","66 and older","East Germany","628","0.524283995697298","0.496419724221586","0.552148267173009"
"No worries","2017","16-34 y.","West Germany","1459","0.289237927573463","0.276765980696045","0.301709874450881"
"No worries","2017","16-34 y.","East Germany","260","0.23319887050945","0.208366962606512","0.258030778412388"
"No worries","2017","35-65 y.","West Germany","2468","0.193757659662744","0.186716472728617","0.200798846596872"
"No worries","2017","35-65 y.","East Germany","458","0.133720982194766","0.122042988651662","0.14539897573787"
"No worries","2017","66 and older","West Germany","555","0.1485469039856","0.137180879399678","0.159912928571521"
"No worries","2017","66 and older","East Germany","132","0.110107432769427","0.092642471804818","0.127572393734035"
"Some worries","2017","16-34 y.","West Germany","2239","0.44698565098617","0.433309638135223","0.460661663837117"
"Some worries","2017","16-34 y.","East Germany","449","0.420788679152957","0.391798156838708","0.449779201467207"
"Some worries","2017","35-65 y.","West Germany","5300","0.432205529459837","0.423380333198866","0.441030725720807"
"Some worries","2017","35-65 y.","East Germany","1252","0.371741454010275","0.355159746386393","0.388323161634158"
"Some worries","2017","66 and older","West Germany","1667","0.439698550849828","0.423835569475228","0.455561532224428"
"Some worries","2017","66 and older","East Germany","474","0.365608571533276","0.338737972468532","0.392479170598019"
"Big worries","2018","16-34 y.","West Germany","1000","0.203550501652381","0.192308906224179","0.214792097080583"
"Big worries","2018","16-34 y.","East Germany","312","0.287585060086297","0.26066457706019","0.314505543112403"
"Big worries","2018","35-65 y.","West Germany","3362","0.306269011118015","0.297830516757035","0.314707505478995"
"Big worries","2018","35-65 y.","East Germany","1321","0.455861569727951","0.438477266197278","0.473245873258623"
"Big worries","2018","66 and older","West Germany","1224","0.332649493628042","0.317643288838417","0.347655698417667"
"Big worries","2018","66 and older","East Germany","552","0.432144979661063","0.404759905394425","0.459530053927701"
"No worries","2018","16-34 y.","West Germany","1819","0.365972992282732","0.352523956815411","0.379422027750052"
"No worries","2018","16-34 y.","East Germany","324","0.300849520318374","0.273572735976304","0.328126304660445"
"No worries","2018","35-65 y.","West Germany","3063","0.257907533128891","0.249898521685355","0.265916544572428"
"No worries","2018","35-65 y.","East Germany","581","0.167223196382635","0.15419756823911","0.18024882452616"
"No worries","2018","66 and older","West Germany","756","0.201217105713397","0.188448388601022","0.213985822825772"
"No worries","2018","66 and older","East Germany","180","0.156586889444984","0.136496964023525","0.176676814866443"
"Some worries","2018","16-34 y.","West Germany","2109","0.430476506064887","0.416652201582593","0.444300810547182"
"Some worries","2018","16-34 y.","East Germany","450","0.411565419595329","0.382296835689759","0.440834003500899"
"Some worries","2018","35-65 y.","West Germany","5037","0.435823455753093","0.426745653832533","0.444901257673654"
"Some worries","2018","35-65 y.","East Germany","1251","0.376915233889414","0.359999863271409","0.39383060450742"
"Some worries","2018","66 and older","West Germany","1807","0.466133400658561","0.450245302092113","0.482021499225009"
"Some worries","2018","66 and older","East Germany","525","0.411268130893953","0.384066073433241","0.438470188354664"
"Big worries","2019","16-34 y.","West Germany","845","0.187367399614818","0.175867772544547","0.198867026685089"
"Big worries","2019","16-34 y.","East Germany","286","0.293273662711759","0.264399554819363","0.322147770604156"
"Big worries","2019","35-65 y.","West Germany","3106","0.290272641599017","0.282070648321098","0.298474634876936"
"Big worries","2019","35-65 y.","East Germany","1271","0.410066053899913","0.393262050801382","0.426870056998444"
"Big worries","2019","66 and older","West Germany","1154","0.29824205730902","0.283885899371886","0.312598215246154"
"Big worries","2019","66 and older","East Germany","527","0.407882580151066","0.381290477936277","0.434474682365855"
"No worries","2019","16-34 y.","West Germany","1689","0.377994715362077","0.363704804404006","0.392284626320148"
"No worries","2019","16-34 y.","East Germany","300","0.31169559579621","0.282318963156334","0.341072228436086"
"No worries","2019","35-65 y.","West Germany","3560","0.278811450157819","0.270708366975278","0.28691453334036"
"No worries","2019","35-65 y.","East Germany","705","0.183447211091148","0.170224155007589","0.196670267174707"
"No worries","2019","66 and older","West Germany","926","0.230468173118336","0.217252816452053","0.243683529784619"
"No worries","2019","66 and older","East Germany","211","0.158935968655757","0.139152301338584","0.178719635972931"
"Some worries","2019","16-34 y.","West Germany","1889","0.434637885023104","0.420029010389618","0.449246759656591"
"Some worries","2019","16-34 y.","East Germany","369","0.395030741492031","0.3640259721004","0.426035510883662"
"Some worries","2019","35-65 y.","West Germany","5098","0.430915908243164","0.421967308782184","0.439864507704144"
"Some worries","2019","35-65 y.","East Germany","1315","0.406486735008939","0.389705552773037","0.423267917244841"
"Some worries","2019","66 and older","West Germany","1821","0.471289769572644","0.45562539790324","0.486954141242047"
"Some worries","2019","66 and older","East Germany","574","0.433181451193177","0.406368900763331","0.459994001623023"
