"plj0046","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","(2c_gen) general maturity certificate","Female","41","0.0862533841911199","0.0585680031073086","0.113938765274931"
"Big worries","2008","(2c_gen) general maturity certificate","Male","58","0.155730639149802","0.117245022562361","0.194216255737244"
"Big worries","2008","(2c_voc) vocational maturity certificate","Female","132","0.160407309842823","0.135181261694553","0.185633357991093"
"Big worries","2008","(2c_voc) vocational maturity certificate","Male","130","0.174057081326999","0.144589777660473","0.203524384993525"
"Big worries","2008","(3a) lower tertiary education","Female","146","0.206852003417642","0.178073861882631","0.235630144952654"
"Big worries","2008","(3a) lower tertiary education","Male","176","0.196176073705396","0.169998738021946","0.222353409388846"
"Big worries","2008","(3b) higher tertiary education","Female","134","0.103063800871572","0.0854066721818237","0.120720929561321"
"Big worries","2008","(3b) higher tertiary education","Male","190","0.12641248628813","0.109060835845288","0.143764136730973"
"No worries","2008","(0) in school","Female","89","0.465810305389983","0.393537511278396","0.53808309950157"
"No worries","2008","(0) in school","Male","60","0.408270819381363","0.33481612923369","0.481725509529035"
"No worries","2008","(1a) inadequately completed","Female","42","0.379941127927033","0.287974382224015","0.471907873630051"
"No worries","2008","(1a) inadequately completed","Male","32","0.335684401413523","0.232204524603467","0.439164278223579"
"No worries","2008","(1b) general elementary school","Female","274","0.235165661541919","0.210316960539954","0.260014362543883"
"No worries","2008","(1b) general elementary school","Male","127","0.258251188907647","0.218035826487621","0.298466551327672"
"No worries","2008","(1c) basic vocational qualification","Female","469","0.179365849661917","0.164016600261671","0.194715099062164"
"No worries","2008","(1c) basic vocational qualification","Male","580","0.209803704555083","0.194812993304662","0.224794415805504"
"No worries","2008","(2a) intermediate vocational","Female","587","0.216157926083579","0.200521268228841","0.231794583938318"
"No worries","2008","(2a) intermediate vocational","Male","466","0.217243271842386","0.19904747327137","0.235439070413401"
"No worries","2008","(2b) intermediate general qualification","Female","93","0.292758558667118","0.240567595013224","0.344949522321012"
"No worries","2008","(2b) intermediate general qualification","Male","57","0.320411101099411","0.254233911050037","0.386588291148786"
"No worries","2008","(2c_gen) general maturity certificate","Female","191","0.508448694985365","0.459147489512493","0.557749900458237"
"No worries","2008","(2c_gen) general maturity certificate","Male","157","0.456007862950921","0.403144671550524","0.508871054351319"
"No worries","2008","(2c_voc) vocational maturity certificate","Female","293","0.374821374445906","0.341546451892823","0.40809629699899"
"No worries","2008","(2c_voc) vocational maturity certificate","Male","243","0.42546960097167","0.387044916715298","0.463894285228041"
"No worries","2008","(3a) lower tertiary education","Female","276","0.365468780899052","0.331254501144645","0.399683060653459"
"No worries","2008","(3a) lower tertiary education","Male","349","0.37156203486167","0.339707678691529","0.403416391031811"
"No worries","2008","(3b) higher tertiary education","Female","511","0.471691760663632","0.442701036351478","0.500682484975785"
"No worries","2008","(3b) higher tertiary education","Male","661","0.500559372837903","0.474452050756152","0.526666694919653"
"Some worries","2008","(0) in school","Female","63","0.319370620313782","0.251820617272277","0.386920623355287"
"Some worries","2008","(0) in school","Male","68","0.387458078193483","0.314652587048753","0.460263569338214"
"Some worries","2008","(1a) inadequately completed","Female","43","0.454688422844871","0.360339812161244","0.549037033528499"
"Some worries","2008","(1a) inadequately completed","Male","30","0.329674796881088","0.226662577187163","0.432687016575014"
"Some worries","2008","(1b) general elementary school","Female","525","0.474761750733271","0.445503451205419","0.504020050261123"
"Some worries","2008","(1b) general elementary school","Male","191","0.39435871755065","0.349453598645301","0.439263836455999"
"Some worries","2008","(1c) basic vocational qualification","Female","1161","0.480061316771821","0.46007342951232","0.500049204031323"
"Some worries","2008","(1c) basic vocational qualification","Male","1289","0.448501405025068","0.430190817600487","0.466811992449649"
"Some worries","2008","(2a) intermediate vocational","Female","1354","0.518058359247629","0.499076854658999","0.53703986383626"
"Some worries","2008","(2a) intermediate vocational","Male","854","0.436520371789659","0.414636411587959","0.458404331991359"
"Some worries","2008","(2b) intermediate general qualification","Female","122","0.407102058971028","0.350751492549716","0.463452625392341"
"Some worries","2008","(2b) intermediate general qualification","Male","81","0.3955744334311","0.326229149948208","0.464919716913991"
"Some worries","2008","(2c_gen) general maturity certificate","Female","163","0.405297920823515","0.356882193596063","0.453713648050968"
"Some worries","2008","(2c_gen) general maturity certificate","Male","126","0.388261497899276","0.336534655048181","0.439988340750372"
"Some worries","2008","(2c_voc) vocational maturity certificate","Female","388","0.464771315711271","0.430487261999523","0.499055369423019"
"Some worries","2008","(2c_voc) vocational maturity certificate","Male","263","0.400473317701332","0.36239212129697","0.438554514105693"
"Some worries","2008","(3a) lower tertiary education","Female","339","0.427679215683306","0.392528465825083","0.462829965541529"
"Some worries","2008","(3a) lower tertiary education","Male","359","0.432261891432934","0.3996054049927","0.464918377873168"
"Some worries","2008","(3b) higher tertiary education","Female","494","0.425244438464796","0.396533516328974","0.453955360600618"
"Some worries","2008","(3b) higher tertiary education","Male","558","0.373028140873967","0.347776627196065","0.398279654551869"
"Big worries","2009","(0) in school","Female","17","","",""
"Big worries","2009","(0) in school","Male","26","","",""
"Big worries","2009","(1a) inadequately completed","Female","14","","",""
"Big worries","2009","(1a) inadequately completed","Male","15","","",""
"Big worries","2009","(1b) general elementary school","Female","258","0.280071528817987","0.25214270654788","0.308000351088094"
"Big worries","2009","(1b) general elementary school","Male","108","0.312436607389447","0.267072409705563","0.357800805073331"
"Big worries","2009","(1c) basic vocational qualification","Female","624","0.287924722782529","0.269046792117935","0.306802653447123"
"Big worries","2009","(1c) basic vocational qualification","Male","761","0.297538100481746","0.279978675863094","0.315097525100397"
"Big worries","2009","(2a) intermediate vocational","Female","579","0.234878340516179","0.21832694740372","0.251429733628639"
"Big worries","2009","(2a) intermediate vocational","Male","516","0.283553004509424","0.263019927252256","0.304086081766592"
"Big worries","2009","(2b) intermediate general qualification","Female","62","0.247712059541869","0.195440787325169","0.29998333175857"
"Big worries","2009","(2b) intermediate general qualification","Male","51","0.302547164975901","0.23369715592933","0.371397174022471"
"Big worries","2009","(2c_gen) general maturity certificate","Female","35","0.109730882269064","0.0777100483458993","0.141751716192228"
"Big worries","2009","(2c_gen) general maturity certificate","Male","31","0.105596630317203","0.0721849625915923","0.139008298042814"
"Big worries","2009","(2c_voc) vocational maturity certificate","Female","107","0.146815955695219","0.121553799920629","0.17207811146981"
"Big worries","2009","(2c_voc) vocational maturity certificate","Male","94","0.168363914752804","0.137699036344754","0.199028793160854"
"Big worries","2009","(3a) lower tertiary education","Female","105","0.139700855463304","0.114535179216818","0.164866531709791"
"Big worries","2009","(3a) lower tertiary education","Male","123","0.133483113688292","0.110659981007815","0.156306246368768"
"Big worries","2009","(3b) higher tertiary education","Female","97","0.0648362398347668","0.0504024647514046","0.079270014918129"
"Big worries","2009","(3b) higher tertiary education","Male","125","0.0951214237178519","0.0793600746582081","0.110882772777496"
"No worries","2009","(0) in school","Female","81","0.540268309002431","0.458297185665614","0.622239432339248"
"No worries","2009","(0) in school","Male","73","0.473848271039052","0.398118785493538","0.549577756584566"
"No worries","2009","(1a) inadequately completed","Female","35","0.433087888982321","0.332919647094642","0.53325613087"
"No worries","2009","(1a) inadequately completed","Male","37","0.452896104009755","0.342428486952464","0.563363721067045"
"No worries","2009","(1b) general elementary school","Female","263","0.260819534994995","0.233509719544467","0.288129350445523"
"No worries","2009","(1b) general elementary school","Male","127","0.298917293501576","0.254111306075171","0.34372328092798"
"No worries","2009","(1c) basic vocational qualification","Female","503","0.23183493455752","0.2142407691733","0.24942909994174"
"No worries","2009","(1c) basic vocational qualification","Male","652","0.254952122607593","0.238212371056243","0.271691874158944"
"No worries","2009","(2a) intermediate vocational","Female","672","0.235423278655975","0.218858598368513","0.251987958943437"
"No worries","2009","(2a) intermediate vocational","Male","539","0.286497372875468","0.26590041921673","0.307094326534206"
"No worries","2009","(2b) intermediate general qualification","Female","91","0.3447601931093","0.287208760369604","0.402311625848996"
"No worries","2009","(2b) intermediate general qualification","Male","54","0.327805529259348","0.257448800113194","0.398162258405501"
"No worries","2009","(2c_gen) general maturity certificate","Female","207","0.554396776084826","0.503476346542285","0.605317205627367"
"No worries","2009","(2c_gen) general maturity certificate","Male","184","0.52407505381438","0.469778484604758","0.578371623024003"
"No worries","2009","(2c_voc) vocational maturity certificate","Female","334","0.442979821563604","0.407523812146904","0.478435830980305"
"No worries","2009","(2c_voc) vocational maturity certificate","Male","245","0.435428844734358","0.394796861831486","0.476060827637229"
"No worries","2009","(3a) lower tertiary education","Female","305","0.440300062130303","0.404264082763567","0.47633604149704"
"No worries","2009","(3a) lower tertiary education","Male","398","0.46976297841633","0.436270445506242","0.503255511326417"
"No worries","2009","(3b) higher tertiary education","Female","600","0.549950259014359","0.520788134983223","0.579112383045494"
"No worries","2009","(3b) higher tertiary education","Male","753","0.578537419855796","0.552009432537924","0.605065407173668"
"Some worries","2009","(0) in school","Female","44","0.32872440156823","0.251461623300029","0.405987179836431"
"Some worries","2009","(0) in school","Male","68","0.352953830376772","0.280474121472778","0.425433539280766"
"Some worries","2009","(1a) inadequately completed","Female","45","0.486107667126203","0.38506926514295","0.587146069109456"
"Some worries","2009","(1a) inadequately completed","Male","26","","",""
"Some worries","2009","(1b) general elementary school","Female","472","0.459108936187018","0.42811432140988","0.490103550964155"
"Some worries","2009","(1b) general elementary school","Male","166","0.388646099108977","0.340937198924762","0.436354999293192"
"Some worries","2009","(1c) basic vocational qualification","Female","1083","0.48024034265995","0.45941066458107","0.50107002073883"
"Some worries","2009","(1c) basic vocational qualification","Male","1191","0.447509776910661","0.428411632910395","0.466607920910927"
"Some worries","2009","(2a) intermediate vocational","Female","1269","0.529698380827846","0.510211138743465","0.549185622912227"
"Some worries","2009","(2a) intermediate vocational","Male","796","0.429949622615108","0.407396312769358","0.452502932460858"
"Some worries","2009","(2b) intermediate general qualification","Female","109","0.407527747348831","0.348028695480496","0.467026799217166"
"Some worries","2009","(2b) intermediate general qualification","Male","66","0.369647305764752","0.29729779227191","0.441996819257593"
"Some worries","2009","(2c_gen) general maturity certificate","Female","124","0.33587234164611","0.287486260099658","0.384258423192562"
"Some worries","2009","(2c_gen) general maturity certificate","Male","110","0.370328315868416","0.317828600056175","0.422828031680657"
"Some worries","2009","(2c_voc) vocational maturity certificate","Female","313","0.410204222741176","0.375095638980113","0.44531280650224"
"Some worries","2009","(2c_voc) vocational maturity certificate","Male","233","0.396207240512838","0.356124700856125","0.436289780169551"
"Some worries","2009","(3a) lower tertiary education","Female","319","0.419999082406392","0.38417105993204","0.455827104880745"
"Some worries","2009","(3a) lower tertiary education","Male","332","0.396753907895378","0.363923109776891","0.429584706013866"
"Some worries","2009","(3b) higher tertiary education","Female","421","0.385213501150874","0.356687552241212","0.413739450060537"
"Some worries","2009","(3b) higher tertiary education","Male","453","0.326341156426352","0.301151920442622","0.351530392410082"
"Big worries","2010","(0) in school","Female","25","","",""
"Big worries","2010","(0) in school","Male","37","0.113430375873481","0.072177306067313","0.154683445679649"
"Big worries","2010","(1a) inadequately completed","Female","58","0.175207314668873","0.122913708822028","0.227500920515718"
"Big worries","2010","(1a) inadequately completed","Male","32","0.233413689179571","0.164799275849157","0.302028102509985"
"Big worries","2010","(1b) general elementary school","Female","361","0.295742092637358","0.270582883178324","0.320901302096392"
"Big worries","2010","(1b) general elementary school","Male","162","0.286646232811354","0.250673010278722","0.322619455343985"
"Big worries","2010","(1c) basic vocational qualification","Female","705","0.270205583988903","0.253093720593853","0.287317447383952"
"Big worries","2010","(1c) basic vocational qualification","Male","913","0.285474804206011","0.269353614132306","0.301595994279715"
"Big worries","2010","(2a) intermediate vocational","Female","893","0.254052057363478","0.240060997325871","0.268043117401086"
"Big worries","2010","(2a) intermediate vocational","Male","646","0.271920754109166","0.25421869825895","0.289622809959381"
"Big worries","2010","(2b) intermediate general qualification","Female","107","0.25588246142942","0.213798744040771","0.29796617881807"
"Big worries","2010","(2b) intermediate general qualification","Male","64","0.240136441145053","0.183170135047672","0.297102747242434"
"Big worries","2010","(2c_gen) general maturity certificate","Female","64","0.159587642478659","0.12780362086442","0.191371664092897"
"Big worries","2010","(2c_gen) general maturity certificate","Male","58","0.159794070139456","0.124369843263114","0.195218297015797"
"Big worries","2010","(2c_voc) vocational maturity certificate","Female","199","0.141638437779119","0.12269166977004","0.160585205788198"
"Big worries","2010","(2c_voc) vocational maturity certificate","Male","142","0.170422758685637","0.145040719293331","0.195804798077942"
"Big worries","2010","(3a) lower tertiary education","Female","134","0.136838711407901","0.114606778881849","0.159070643933952"
"Big worries","2010","(3a) lower tertiary education","Male","147","0.159604485586113","0.137128827620904","0.182080143551323"
"Big worries","2010","(3b) higher tertiary education","Female","119","0.0779002569545047","0.0650574925359841","0.0907430213730253"
"Big worries","2010","(3b) higher tertiary education","Male","152","0.114383685544073","0.0994461243385128","0.129321246749632"
"No worries","2010","(0) in school","Female","93","0.464657392408656","0.39317326533089","0.536141519486422"
"No worries","2010","(0) in school","Male","107","0.388500278495554","0.325094482149895","0.451906074841213"
"No worries","2010","(1a) inadequately completed","Female","65","0.315444308319888","0.251520033084165","0.37936858355561"
"No worries","2010","(1a) inadequately completed","Male","52","0.387989603820458","0.308947023846874","0.467032183794043"
"No worries","2010","(1b) general elementary school","Female","344","0.257996136878646","0.233875751700386","0.282116522056907"
"No worries","2010","(1b) general elementary school","Male","196","0.320227516793369","0.283111201130824","0.357343832455915"
"No worries","2010","(1c) basic vocational qualification","Female","628","0.259000096668484","0.242118678984926","0.275881514352043"
"No worries","2010","(1c) basic vocational qualification","Male","776","0.257195321604748","0.241593572838235","0.272797070371261"
"No worries","2010","(2a) intermediate vocational","Female","1110","0.258765501331988","0.244689930982514","0.272841071681462"
"No worries","2010","(2a) intermediate vocational","Male","745","0.287171078673059","0.269170925178764","0.305171232167353"
"No worries","2010","(2b) intermediate general qualification","Female","149","0.379362833505723","0.33256568993714","0.426159977074307"
"No worries","2010","(2b) intermediate general qualification","Male","78","0.368450331266216","0.304120198613374","0.432780463919057"
"No worries","2010","(2c_gen) general maturity certificate","Female","263","0.532941481816318","0.489641430196417","0.576241533436219"
"No worries","2010","(2c_gen) general maturity certificate","Male","224","0.516845044934904","0.468533538747838","0.56515655112197"
"No worries","2010","(2c_voc) vocational maturity certificate","Female","547","0.448376030854575","0.421351870996295","0.475400190712854"
"No worries","2010","(2c_voc) vocational maturity certificate","Male","384","0.444973443493947","0.411426092567032","0.478520794420862"
"No worries","2010","(3a) lower tertiary education","Female","415","0.482174644659262","0.449850980122202","0.514498309196322"
"No worries","2010","(3a) lower tertiary education","Male","513","0.494043257477044","0.463361008672635","0.524725506281454"
"No worries","2010","(3b) higher tertiary education","Female","983","0.563018375415177","0.539250356049277","0.586786394781076"
"No worries","2010","(3b) higher tertiary education","Male","1056","0.580964177614737","0.557807561095188","0.604120794134285"
"Some worries","2010","(0) in school","Female","69","0.368048166617526","0.298925321399251","0.437171011835801"
"Some worries","2010","(0) in school","Male","83","0.498069345630965","0.433026141202107","0.563112550059822"
"Some worries","2010","(1a) inadequately completed","Female","80","0.509348377011239","0.440579148018586","0.578117606003892"
"Some worries","2010","(1a) inadequately completed","Male","62","0.378596706999971","0.299919876792022","0.45727353720792"
"Some worries","2010","(1b) general elementary school","Female","559","0.446261770483995","0.418857285167863","0.473666255800128"
"Some worries","2010","(1b) general elementary school","Male","249","0.393126250395277","0.35426927934651","0.431983221444044"
"Some worries","2010","(1c) basic vocational qualification","Female","1254","0.470794319342613","0.451559959693601","0.490028678991625"
"Some worries","2010","(1c) basic vocational qualification","Male","1326","0.457329874189241","0.439547605188224","0.475112143190258"
"Some worries","2010","(2a) intermediate vocational","Female","1716","0.487182441304533","0.47111812454896","0.503246758060107"
"Some worries","2010","(2a) intermediate vocational","Male","1036","0.440908167217776","0.421155358928084","0.460660975507467"
"Some worries","2010","(2b) intermediate general qualification","Female","157","0.364754705064856","0.318330524678909","0.411178885450804"
"Some worries","2010","(2b) intermediate general qualification","Male","74","0.391413227588731","0.326325333685932","0.456501121491531"
"Some worries","2010","(2c_gen) general maturity certificate","Female","183","0.307470875705024","0.267422582069848","0.347519169340199"
"Some worries","2010","(2c_gen) general maturity certificate","Male","129","0.323360884925641","0.278138915468297","0.368582854382985"
"Some worries","2010","(2c_voc) vocational maturity certificate","Female","555","0.409985531366307","0.383260080608295","0.436710982124319"
"Some worries","2010","(2c_voc) vocational maturity certificate","Male","317","0.384603797820416","0.35176263743289","0.417444958207942"
"Some worries","2010","(3a) lower tertiary education","Female","369","0.380986643932837","0.349572036588629","0.412401251277045"
"Some worries","2010","(3a) lower tertiary education","Male","360","0.346352256936842","0.317152522672775","0.37555199120091"
"Some worries","2010","(3b) higher tertiary education","Female","571","0.359081367630319","0.336093536163117","0.38206919909752"
"Some worries","2010","(3b) higher tertiary education","Male","536","0.304652136841191","0.283050929416476","0.326253344265906"
"Big worries","2011","(0) in school","Female","18","","",""
"Big worries","2011","(0) in school","Male","24","","",""
"Big worries","2011","(1a) inadequately completed","Female","29","","",""
"Big worries","2011","(1a) inadequately completed","Male","23","","",""
"Big worries","2011","(1b) general elementary school","Female","312","0.279164317613474","0.253338477102727","0.304990158124222"
"Big worries","2011","(1b) general elementary school","Male","141","0.334350796495745","0.291970059569083","0.376731533422408"
"Big worries","2011","(1c) basic vocational qualification","Female","724","0.287186094491936","0.269499865660409","0.304872323323463"
"Big worries","2011","(1c) basic vocational qualification","Male","894","0.303893160581079","0.287170757043116","0.320615564119042"
"Big worries","2011","(2a) intermediate vocational","Female","748","0.280529746113535","0.264059015672473","0.297000476554597"
"Big worries","2011","(2a) intermediate vocational","Male","656","0.320447535477794","0.300465209419887","0.340429861535702"
"Big worries","2011","(2b) intermediate general qualification","Female","81","0.214961490337707","0.170839836076335","0.25908314459908"
"Big worries","2011","(2b) intermediate general qualification","Male","54","0.255116891424151","0.194397254482961","0.315836528365341"
"Big worries","2011","(2c_gen) general maturity certificate","Female","71","0.168067803300419","0.134154048273172","0.201981558327666"
"Big worries","2011","(2c_gen) general maturity certificate","Male","56","0.127620445806012","0.0948396552542602","0.160401236357764"
"Big worries","2011","(2c_voc) vocational maturity certificate","Female","142","0.142718669738454","0.119828239954318","0.16560909952259"
"Big worries","2011","(2c_voc) vocational maturity certificate","Male","124","0.187355518366181","0.1577212290604","0.216989807671962"
"Big worries","2011","(3a) lower tertiary education","Female","136","0.159995039393691","0.134623016704321","0.185367062083062"
"Big worries","2011","(3a) lower tertiary education","Male","159","0.163552263261018","0.13990766994639","0.187196856575647"
"Big worries","2011","(3b) higher tertiary education","Female","134","0.0884779447801554","0.07307592750306","0.103879962057251"
"Big worries","2011","(3b) higher tertiary education","Male","180","0.11438745419771","0.0983815474823436","0.130393360913076"
"No worries","2011","(0) in school","Female","77","0.513962054764393","0.434243350006268","0.593680759522517"
"No worries","2011","(0) in school","Male","66","0.461081754240132","0.384082669105431","0.538080839374834"
"No worries","2011","(1a) inadequately completed","Female","55","0.465526972089702","0.380753964466494","0.550299979712909"
"No worries","2011","(1a) inadequately completed","Male","46","0.458822473193889","0.36211941187647","0.555525534511309"
"No worries","2011","(1b) general elementary school","Female","310","0.273933424132386","0.248258030623134","0.299608817641639"
"No worries","2011","(1b) general elementary school","Male","134","0.252118975416402","0.213110081286375","0.291127869546429"
"No worries","2011","(1c) basic vocational qualification","Female","561","0.214153134608364","0.198117112927149","0.23018915628958"
"No worries","2011","(1c) basic vocational qualification","Male","665","0.225314396699512","0.210124406286336","0.240504387112689"
"No worries","2011","(2a) intermediate vocational","Female","764","0.261237344920932","0.245131367863741","0.277343321978123"
"No worries","2011","(2a) intermediate vocational","Male","581","0.268099593115716","0.249131217148084","0.287067969083348"
"No worries","2011","(2b) intermediate general qualification","Female","110","0.336158869524832","0.285421220481515","0.386896518568148"
"No worries","2011","(2b) intermediate general qualification","Male","64","0.266121781985332","0.204566162519002","0.327677401451662"
"No worries","2011","(2c_gen) general maturity certificate","Female","229","0.465674212352986","0.420433043965597","0.510915380740374"
"No worries","2011","(2c_gen) general maturity certificate","Male","209","0.553504882222235","0.504664883919839","0.602344880524631"
"No worries","2011","(2c_voc) vocational maturity certificate","Female","352","0.404168043148568","0.372054017377904","0.436282068919231"
"No worries","2011","(2c_voc) vocational maturity certificate","Male","278","0.409035239472558","0.371695427103862","0.446375051841254"
"No worries","2011","(3a) lower tertiary education","Female","329","0.445877636134564","0.411476594645924","0.480278677623205"
"No worries","2011","(3a) lower tertiary education","Male","433","0.488359573440247","0.45640474845734","0.520314398423154"
"No worries","2011","(3b) higher tertiary education","Female","676","0.561748283791785","0.534838562952573","0.588658004630998"
"No worries","2011","(3b) higher tertiary education","Male","832","0.546020815821445","0.520983269032639","0.571058362610251"
"Some worries","2011","(0) in school","Female","56","0.392634641731556","0.314745138596995","0.470524144866117"
"Some worries","2011","(0) in school","Male","71","0.38284403471508","0.30776069863242","0.457927370797739"
"Some worries","2011","(1a) inadequately completed","Female","49","0.340333623629273","0.259807485144165","0.420859762114382"
"Some worries","2011","(1a) inadequately completed","Male","33","0.243409666899529","0.160128402491263","0.326690931307795"
"Some worries","2011","(1b) general elementary school","Female","537","0.446902258254139","0.418279361087368","0.475525155420911"
"Some worries","2011","(1b) general elementary school","Male","201","0.413530228087853","0.369289622686356","0.457770833489349"
"Some worries","2011","(1c) basic vocational qualification","Female","1229","0.4986607708997","0.479115850733844","0.518205691065556"
"Some worries","2011","(1c) basic vocational qualification","Male","1347","0.470792442719409","0.452644472990991","0.488940412447826"
"Some worries","2011","(2a) intermediate vocational","Female","1346","0.458232908965534","0.439965942685867","0.476499875245201"
"Some worries","2011","(2a) intermediate vocational","Male","858","0.411452871406489","0.39038082331842","0.432524919494559"
"Some worries","2011","(2b) intermediate general qualification","Female","142","0.448879640137461","0.395458376623679","0.502300903651242"
"Some worries","2011","(2b) intermediate general qualification","Male","80","0.478761326590517","0.40917989783292","0.548342755348113"
"Some worries","2011","(2c_gen) general maturity certificate","Female","167","0.366257984346595","0.322562208830828","0.409953759862362"
"Some worries","2011","(2c_gen) general maturity certificate","Male","133","0.318874671971753","0.273088948344834","0.364660395598672"
"Some worries","2011","(2c_voc) vocational maturity certificate","Female","403","0.453113287112978","0.420536822207126","0.485689752018831"
"Some worries","2011","(2c_voc) vocational maturity certificate","Male","264","0.403609242161261","0.366348029915272","0.44087045440725"
"Some worries","2011","(3a) lower tertiary education","Female","337","0.394127324471744","0.36030761576001","0.427947033183478"
"Some worries","2011","(3a) lower tertiary education","Male","348","0.348088163298735","0.317635644132973","0.378540682464497"
"Some worries","2011","(3b) higher tertiary education","Female","496","0.349773771428059","0.323909374031913","0.375638168824206"
"Some worries","2011","(3b) higher tertiary education","Male","507","0.339591729980845","0.315776542303715","0.363406917657975"
"Big worries","2012","(0) in school","Female","9","","",""
"Big worries","2012","(0) in school","Male","21","","",""
"Big worries","2012","(1a) inadequately completed","Female","33","0.18061987796985","0.116894920047781","0.244344835891919"
"Big worries","2012","(1a) inadequately completed","Male","31","0.285751183044352","0.203538678321851","0.367963687766853"
"Big worries","2012","(1b) general elementary school","Female","275","0.240888185156428","0.21583322750507","0.265943142807787"
"Big worries","2012","(1b) general elementary school","Male","108","0.223679718888814","0.186933015254853","0.260426422522775"
"Big worries","2012","(1c) basic vocational qualification","Female","576","0.238637797280325","0.22183470819002","0.255440886370629"
"Big worries","2012","(1c) basic vocational qualification","Male","734","0.255812118441948","0.239796218892013","0.271828017991883"
"Big worries","2012","(2a) intermediate vocational","Female","567","0.222009846320083","0.206716884950314","0.237302807689851"
"Big worries","2012","(2a) intermediate vocational","Male","483","0.226072242961329","0.208044280010814","0.244100205911845"
"Big worries","2012","(2b) intermediate general qualification","Female","67","0.212960460382567","0.168450810856134","0.257470109909001"
"Big worries","2012","(2b) intermediate general qualification","Male","42","0.246227237808764","0.18725339510458","0.305201080512948"
"Big worries","2012","(2c_gen) general maturity certificate","Female","57","0.137944138556839","0.106188684983481","0.169699592130197"
"Big worries","2012","(2c_gen) general maturity certificate","Male","39","0.100821734414369","0.0709393141017467","0.130704154726991"
"Big worries","2012","(2c_voc) vocational maturity certificate","Female","111","0.11321507933611","0.0927070131408601","0.133723145531359"
"Big worries","2012","(2c_voc) vocational maturity certificate","Male","102","0.148258783319387","0.121431160578927","0.175086406059848"
"Big worries","2012","(3a) lower tertiary education","Female","98","0.123693658098493","0.101104257577121","0.146283058619866"
"Big worries","2012","(3a) lower tertiary education","Male","116","0.127651151266892","0.106531037582976","0.148771264950809"
"Big worries","2012","(3b) higher tertiary education","Female","92","0.0643763639604101","0.0513520540987406","0.0774006738220795"
"Big worries","2012","(3b) higher tertiary education","Male","121","0.0755979726798474","0.0622511778616547","0.0889447674980401"
"No worries","2012","(0) in school","Female","88","0.596931033952771","0.517636877502903","0.676225190402639"
"No worries","2012","(0) in school","Male","78","0.527057648290265","0.442837816437524","0.611277480143006"
"No worries","2012","(1a) inadequately completed","Female","55","0.447022463408837","0.364665089188425","0.529379837629249"
"No worries","2012","(1a) inadequately completed","Male","38","0.372620739022167","0.28463390581908","0.460607572225254"
"No worries","2012","(1b) general elementary school","Female","305","0.253145458006804","0.227669171120347","0.278621744893261"
"No worries","2012","(1b) general elementary school","Male","178","0.350778523419183","0.308696408946347","0.392860637892018"
"No worries","2012","(1c) basic vocational qualification","Female","667","0.264083688498161","0.246705325640602","0.281462051355721"
"No worries","2012","(1c) basic vocational qualification","Male","811","0.286781215259551","0.270180139966085","0.303382290553017"
"No worries","2012","(2a) intermediate vocational","Female","958","0.339877900916301","0.322448116206077","0.357307685626524"
"No worries","2012","(2a) intermediate vocational","Male","720","0.346914517880608","0.326399633388234","0.367429402372982"
"No worries","2012","(2b) intermediate general qualification","Female","129","0.374430171590954","0.32181273018108","0.427047613000828"
"No worries","2012","(2b) intermediate general qualification","Male","80","0.403836149851627","0.336669053224139","0.471003246479116"
"No worries","2012","(2c_gen) general maturity certificate","Female","272","0.564891436910289","0.519237282753712","0.610545591066866"
"No worries","2012","(2c_gen) general maturity certificate","Male","239","0.585775673874642","0.536888013493757","0.634663334255527"
"No worries","2012","(2c_voc) vocational maturity certificate","Female","441","0.483639913001417","0.451295384620821","0.515984441382013"
"No worries","2012","(2c_voc) vocational maturity certificate","Male","339","0.515187915299177","0.477457838016144","0.55291799258221"
"No worries","2012","(3a) lower tertiary education","Female","410","0.542945590658869","0.508766136845195","0.577125044472542"
"No worries","2012","(3a) lower tertiary education","Male","547","0.595136510282642","0.5640693619098","0.626203658655485"
"No worries","2012","(3b) higher tertiary education","Female","855","0.638868497542531","0.613377940270347","0.664359054814716"
"No worries","2012","(3b) higher tertiary education","Male","953","0.636533415089906","0.612248627254499","0.660818202925312"
"Some worries","2012","(0) in school","Female","50","0.333170525590253","0.256974888526659","0.409366162653848"
"Some worries","2012","(0) in school","Male","36","0.312183103818559","0.23401630548296","0.390349902154159"
"Some worries","2012","(1a) inadequately completed","Female","52","0.372357658621313","0.292278346206385","0.45243697103624"
"Some worries","2012","(1a) inadequately completed","Male","47","0.341628077933481","0.25532395851906","0.427932197347901"
"Some worries","2012","(1b) general elementary school","Female","539","0.505966356836768","0.476672798431348","0.535259915242188"
"Some worries","2012","(1b) general elementary school","Male","208","0.425541757692003","0.38194191316313","0.469141602220876"
"Some worries","2012","(1c) basic vocational qualification","Female","1229","0.497278514221514","0.477568477706368","0.51698855073666"
"Some worries","2012","(1c) basic vocational qualification","Male","1306","0.457406666298501","0.439119856234537","0.475693476362465"
"Some worries","2012","(2a) intermediate vocational","Female","1312","0.438112252763617","0.419854980011807","0.456369525515427"
"Some worries","2012","(2a) intermediate vocational","Male","865","0.427013239158063","0.405694290307115","0.448332188009011"
"Some worries","2012","(2b) intermediate general qualification","Female","129","0.412609368026479","0.359086489715833","0.466132246337124"
