"plj0046","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2010","Couple + C. LE 16 ","higher vocational","99","0.231824833323218","0.195236068326975","0.26841359831946","1"
"Big worries","2010","Couple + C. LE 16 ","higher education","128","0.0699625640030873","0.058561601361138","0.0813635266450366","1"
"Big worries","2010","Single parent ","in school","11","","","","1"
"Big worries","2010","Single parent ","inadequately","21","","","","1"
"Big worries","2010","Single parent ","general elemantary","101","0.250944990820999","0.205971136913787","0.295918844728212","1"
"Big worries","2010","Single parent ","middle vocational","313","0.248651281857367","0.223189405392278","0.274113158322456","1"
"Big worries","2010","Single parent ","vocational + Abi","35","0.175992324436723","0.122126914555909","0.229857734317536","1"
"Big worries","2010","Single parent ","higher vocational","18","","","","1"
"Big worries","2010","Single parent ","higher education","29","","","","1"
"Big worries","2010","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2010","Couple + C. LE 16 ","inadequately","45","0.286893834352873","0.216142282833788","0.357645385871958","1"
"Big worries","2010","Couple + C. LE 16 ","general elemantary","171","0.284345027809341","0.249035737692042","0.319654317926639","1"
"Big worries","2010","1-pers.-HH","in school","","","","","1"
"Big worries","2010","1-pers.-HH","inadequately","7","","","","1"
"Big worries","2010","(Married) couple without C. ","middle vocational","872","0.279427724380384","0.264038613741448","0.29481683501932","1"
"Big worries","2010","(Married) couple without C. ","vocational + Abi","44","0.151495716720121","0.110302207256593","0.19268922618365","1"
"Big worries","2010","1-pers.-HH","general elemantary","101","0.278115451150459","0.232582787941681","0.323648114359237","1"
"Big worries","2010","1-pers.-HH","middle vocational","346","0.250259910832921","0.227626393415137","0.272893428250705","1"
"Big worries","2010","1-pers.-HH","vocational + Abi","21","","","","1"
"Big worries","2010","1-pers.-HH","higher vocational","28","","","","1"
"Big worries","2010","1-pers.-HH","higher education","77","0.117900619486286","0.0919227195446661","0.143878519427906","1"
"Big worries","2010","(Married) couple without C. ","in school","1","","","","1"
"Big worries","2010","(Married) couple without C. ","general elemantary","134","0.315961790854704","0.273661187229558","0.35826239447985","1"
"Big worries","2010","(Married) couple without C. ","higher vocational","114","0.252882012452431","0.214820784654151","0.29094324025071","1"
"Big worries","2010","(Married) couple without C. ","higher education","212","0.125729373472471","0.109945828242744","0.141512918702199","1"
"Big worries","2010","(Married) couple without C. ","inadequately","8","","","","1"
"No worries","2010","Couple + C. GT 16 ","in school","53","0.327898326884346","0.247200190857383","0.40859646291131","3"
"No worries","2010","Couple + C. GT 16 ","inadequately","5","","","","3"
"No worries","2010","Couple + C. GT 16 ","general elemantary","107","0.345208579793848","0.292453646934349","0.397963512653347","3"
"No worries","2010","Couple + C. GT 16 ","middle vocational","436","0.284746312644749","0.261223865929337","0.308268759360161","3"
"No worries","2010","Couple + C. GT 16 ","vocational + Abi","65","0.371788322570373","0.293663274312573","0.449913370828172","3"
"No worries","2010","Couple + C. GT 16 ","higher vocational","59","0.329158957700951","0.264517264479703","0.393800650922198","3"
"No worries","2010","Couple + C. GT 16 ","higher education","217","0.417266437174387","0.375482155264197","0.459050719084576","3"
"No worries","2010","Couple + C. LE and GT 16","in school","93","0.546780412970579","0.474457950177338","0.619102875763819","3"
"No worries","2010","Couple + C. LE and GT 16","inadequately","11","","","","3"
"No worries","2010","Couple + C. LE and GT 16","general elemantary","71","0.312939405701838","0.253143734088201","0.372735077315475","3"
"No worries","2010","Couple + C. LE and GT 16","middle vocational","189","0.283973628177705","0.249623954910587","0.318323301444822","3"
"No worries","2010","Couple + C. LE and GT 16","vocational + Abi","40","0.355514572591868","0.262162780697421","0.448866364486314","3"
"No worries","2010","Couple + C. LE and GT 16","higher vocational","45","0.446992371132584","0.353656097335529","0.540328644929639","3"
"No worries","2010","Couple + C. LE and GT 16","higher education","142","0.586479302882822","0.523381369809574","0.64957723595607","3"
"No worries","2010","Single parent ","in school","44","0.420916094084531","0.317764660453497","0.524067527715565","3"
"No worries","2010","Single parent ","inadequately","14","","","","3"
"No worries","2010","Single parent ","general elemantary","108","0.294539258479239","0.247254409882573","0.341824107075904","3"
"No worries","2010","Single parent ","middle vocational","320","0.319655250353299","0.292183918168521","0.347126582538077","3"
"No worries","2010","Single parent ","vocational + Abi","72","0.313952507452222","0.248306767903194","0.37959824700125","3"
"No worries","2010","Single parent ","higher vocational","31","0.345891132747854","0.245361615281107","0.4464206502146","3"
"No worries","2010","Single parent ","higher education","203","0.549083566965266","0.496115332597224","0.602051801333307","3"
"No worries","2010","Couple + C. LE 16 ","in school","2","","","","3"
"No worries","2010","Couple + C. LE 16 ","inadequately","48","0.264366359964861","0.1953849366616","0.333347783268122","3"
"No worries","2010","Couple + C. LE 16 ","general elemantary","196","0.293444096449379","0.257803064204575","0.329085128694183","3"
"No worries","2010","Couple + C. LE 16 ","middle vocational","1123","0.298245292639625","0.283428016071639","0.31306256920761","3"
"No worries","2010","Couple + C. LE 16 ","vocational + Abi","369","0.472176791192873","0.438028177943401","0.506325404442345","3"
"No worries","2010","Couple + C. LE 16 ","higher vocational","205","0.436657018380534","0.393654458679991","0.479659578081077","3"
"No worries","2010","Couple + C. LE 16 ","higher education","1240","0.634959135932697","0.61344112722468","0.656477144640714","3"
"No worries","2010","1-pers.-HH","in school","","","","","3"
"No worries","2010","1-pers.-HH","inadequately","11","","","","3"
"No worries","2010","1-pers.-HH","general elemantary","113","0.308069397810202","0.261152188675915","0.354986606944489","3"
"No worries","2010","1-pers.-HH","middle vocational","445","0.308659008713619","0.284521820615424","0.332796196811815","3"
"No worries","2010","1-pers.-HH","vocational + Abi","58","0.459623058169046","0.373953658519333","0.545292457818758","3"
"No worries","2010","1-pers.-HH","higher vocational","68","0.389589550243137","0.31854620005834","0.460632900427934","3"
"No worries","2010","1-pers.-HH","higher education","307","0.567038742666707","0.527125398022616","0.606952087310797","3"
"No worries","2010","(Married) couple without C. ","in school","3","","","","3"
"No worries","2010","(Married) couple without C. ","inadequately","16","","","","3"
"No worries","2010","(Married) couple without C. ","general elemantary","125","0.252837546610876","0.21329019508366","0.292384898138092","3"
"No worries","2010","(Married) couple without C. ","middle vocational","872","0.254693416918084","0.239751155184847","0.269635678651321","3"
"No worries","2010","(Married) couple without C. ","vocational + Abi","128","0.496281753004756","0.438835779712538","0.553727726296973","3"
"No worries","2010","(Married) couple without C. ","higher vocational","148","0.286804186402819","0.247201343422353","0.326407029383286","3"
"No worries","2010","(Married) couple without C. ","higher education","836","0.503091051342759","0.479288421389938","0.52689368129558","3"
"Some worries","2010","Couple + C. GT 16 ","in school","52","0.513540336440221","0.427621752018134","0.599458920862309","2"
"Some worries","2010","Couple + C. GT 16 ","inadequately","9","","","","2"
"Some worries","2010","Couple + C. GT 16 ","general elemantary","119","0.395506616944126","0.341251157369181","0.44976207651907","2"
"Some worries","2010","Couple + C. GT 16 ","middle vocational","608","0.454009030076114","0.428058372820674","0.479959687331555","2"
"Some worries","2010","Couple + C. GT 16 ","vocational + Abi","52","0.435656875179873","0.355501374912898","0.515812375446849","2"
"Some worries","2010","Couple + C. GT 16 ","higher vocational","95","0.438462927980942","0.370204587009853","0.50672126895203","2"
"Some worries","2010","Couple + C. GT 16 ","higher education","237","0.392503965628909","0.351126398861904","0.433881532395914","2"
"Some worries","2010","Couple + C. LE and GT 16","in school","64","0.330153487460207","0.26183189319904","0.398475081721373","2"
"Some worries","2010","Couple + C. LE and GT 16","inadequately","11","","","","2"
"Some worries","2010","Couple + C. LE and GT 16","general elemantary","96","0.383812925181358","0.321099836442301","0.446526013920416","2"
"Some worries","2010","Couple + C. LE and GT 16","middle vocational","294","0.466196715878417","0.428195777424278","0.504197654332557","2"
"Some worries","2010","Couple + C. LE and GT 16","vocational + Abi","50","0.559116071851524","0.462288168950261","0.655943974752787","2"
"Some worries","2010","Couple + C. LE and GT 16","higher vocational","54","0.482478781824513","0.388671180370325","0.576286383278701","2"
"Some worries","2010","Couple + C. LE and GT 16","higher education","71","0.310420894018087","0.251140964035697","0.369700824000477","2"
"Some worries","2010","Single parent ","in school","33","0.462080996406245","0.35791541251093","0.566246580301561","2"
"Some worries","2010","Single parent ","inadequately","20","","","","2"
"Some worries","2010","Single parent ","general elemantary","148","0.454515750699762","0.402864652563417","0.506166848836107","2"
"Some worries","2010","Single parent ","middle vocational","474","0.431693467789334","0.402515614039494","0.460871321539175","2"
"Some worries","2010","Single parent ","vocational + Abi","85","0.510055168111055","0.439345362498337","0.580764973723773","2"
"Some worries","2010","Single parent ","higher vocational","37","0.439756282641581","0.334851958700062","0.5446606065831","2"
"Some worries","2010","Single parent ","higher education","107","0.349040230198341","0.298298758436706","0.399781701959976","2"
"Some worries","2010","Couple + C. LE 16 ","in school","1","","","","2"
"Some worries","2010","Couple + C. LE 16 ","inadequately","64","0.448739805682266","0.370940829910728","0.526538781453805","2"
"Some worries","2010","Couple + C. LE 16 ","general elemantary","260","0.42221087574128","0.383550710132349","0.460871041350211","2"
"Some worries","2010","Couple + C. LE 16 ","middle vocational","1585","0.437879783419166","0.421811074976687","0.453948491861645","2"
"Some worries","2010","Couple + C. LE 16 ","vocational + Abi","331","0.392384915808799","0.358984879592667","0.425784952024932","2"
"Some worries","2010","Couple + C. LE 16 ","higher vocational","207","0.331518148296248","0.290701615946425","0.372334680646071","2"
"Some worries","2010","Couple + C. LE 16 ","higher education","555","0.295078300064216","0.274693919194785","0.315462680933647","2"
"Some worries","2010","(Married) couple without C. ","general elemantary","205","0.43120066253442","0.386138881655438","0.476262443413401","2"
"Some worries","2010","1-pers.-HH","higher vocational","85","0.434799436063249","0.362579918508144","0.507018953618354","2"
"Some worries","2010","1-pers.-HH","higher education","208","0.315060637847007","0.277640069948494","0.35248120574552","2"
"Some worries","2010","(Married) couple without C. ","middle vocational","1522","0.465878858701532","0.44877097117363","0.482986746229434","2"
"Some worries","2010","(Married) couple without C. ","vocational + Abi","119","0.352222530275123","0.29734139555741","0.407103664992836","2"
"Some worries","2010","(Married) couple without C. ","higher vocational","239","0.46031380114475","0.416669566476199","0.5039580358133","2"
"Some worries","2010","(Married) couple without C. ","higher education","647","0.37117957518477","0.348180064591327","0.394179085778212","2"
"Some worries","2010","1-pers.-HH","in school","","","","","2"
"Some worries","2010","1-pers.-HH","inadequately","3","","","","2"
"Some worries","2010","1-pers.-HH","vocational + Abi","51","0.389051011559388","0.30524365077094","0.472858372347835","2"
"Some worries","2010","1-pers.-HH","middle vocational","616","0.44108108045346","0.415137216242632","0.467024944664287","2"
"Some worries","2010","(Married) couple without C. ","in school","","","","","2"
"Some worries","2010","(Married) couple without C. ","inadequately","19","","","","2"
"Some worries","2010","1-pers.-HH","general elemantary","158","0.413815151039339","0.363765954568798","0.46386434750988","2"
"Big worries","2011","Couple + C. GT 16 ","in school","21","","","","1"
"Big worries","2011","Couple + C. GT 16 ","inadequately","9","","","","1"
"Big worries","2011","Couple + C. GT 16 ","general elemantary","101","0.290323505846157","0.240898481020816","0.339748530671497","1"
"Big worries","2011","Couple + C. GT 16 ","middle vocational","427","0.280393422140219","0.258272563767294","0.302514280513143","1"
"Big worries","2011","Couple + C. GT 16 ","vocational + Abi","41","0.224232519970503","0.163969032145477","0.284496007795528","1"
"Big worries","2011","Couple + C. GT 16 ","higher vocational","64","0.34067671317576","0.276576588324135","0.404776838027386","1"
"Big worries","2011","Couple + C. GT 16 ","higher education","82","0.132105884248192","0.104501464351227","0.159710304145157","1"
"Big worries","2011","Couple + C. LE and GT 16","in school","15","","","","1"
"Big worries","2011","Couple + C. LE and GT 16","inadequately","4","","","","1"
"Big worries","2011","Couple + C. LE and GT 16","general elemantary","36","0.237144560457573","0.174660995892773","0.299628125022373","1"
"Big worries","2011","Couple + C. LE and GT 16","middle vocational","121","0.19006074617841","0.157359977298983","0.222761515057837","1"
"Big worries","2011","Couple + C. LE and GT 16","vocational + Abi","12","","","","1"
"Big worries","2011","Couple + C. LE and GT 16","higher vocational","15","","","","1"
"Big worries","2011","Couple + C. LE and GT 16","higher education","19","","","","1"
"Big worries","2011","Single parent ","in school","6","","","","1"
"Big worries","2011","Single parent ","inadequately","8","","","","1"
"Big worries","2011","Single parent ","general elemantary","53","0.288645154088932","0.22735880844254","0.349931499735324","1"
"Big worries","2011","Single parent ","middle vocational","144","0.276271613448369","0.238522249017541","0.314020977879196","1"
"Big worries","2011","Single parent ","vocational + Abi","11","","","","1"
"Big worries","2011","Single parent ","higher vocational","6","","","","1"
"Big worries","2011","Single parent ","higher education","22","","","","1"
"Big worries","2011","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2011","Couple + C. LE 16 ","inadequately","7","","","","1"
"Big worries","2011","Couple + C. LE 16 ","general elemantary","46","0.237476633353474","0.174248481606668","0.30070478510028","1"
"Big worries","2011","Couple + C. LE 16 ","middle vocational","424","0.266215934781338","0.243856598549524","0.288575271013152","1"
"Big worries","2011","Couple + C. LE 16 ","vocational + Abi","44","0.153983997819721","0.112514509115193","0.195453486524249","1"
"Big worries","2011","Couple + C. LE 16 ","higher vocational","45","0.224283161312763","0.174251790276602","0.274314532348923","1"
"Big worries","2011","Couple + C. LE 16 ","higher education","70","0.0854879296490535","0.0662916792037039","0.104684180094403","1"
"Big worries","2011","1-pers.-HH","in school","","","","","1"
"Big worries","2011","1-pers.-HH","inadequately","8","","","","1"
"Big worries","2011","1-pers.-HH","general elemantary","129","0.296085670145049","0.254900042437082","0.337271297853015","1"
"Big worries","2011","1-pers.-HH","middle vocational","504","0.280192549467555","0.259353057554173","0.301032041380938","1"
"Big worries","2011","1-pers.-HH","vocational + Abi","34","0.16880218862833","0.116889403996806","0.220714973259855","1"
"Big worries","2011","1-pers.-HH","higher vocational","40","0.174121646040954","0.12246248580251","0.225780806279398","1"
"Big worries","2011","1-pers.-HH","higher education","105","0.126531659861146","0.102611210987771","0.150452108734521","1"
"Big worries","2011","(Married) couple without C. ","in school","","","","","1"
"Big worries","2011","(Married) couple without C. ","inadequately","15","","","","1"
"Big worries","2011","(Married) couple without C. ","general elemantary","193","0.286824587993308","0.25300439414394","0.320644781842675","1"
"Big worries","2011","(Married) couple without C. ","middle vocational","1274","0.309151616716538","0.29523620716454","0.323067026268536","1"
"Big worries","2011","(Married) couple without C. ","vocational + Abi","59","0.145795592855149","0.109837195189921","0.181753990520377","1"
"Big worries","2011","(Married) couple without C. ","higher vocational","159","0.248196882015185","0.214331318676523","0.282062445353846","1"
"Big worries","2011","(Married) couple without C. ","higher education","307","0.140452000507012","0.125296197100653","0.155607803913371","1"
"No worries","2011","Couple + C. GT 16 ","in school","70","0.51027640881123","0.42918965375139","0.591363163871071","3"
"No worries","2011","Couple + C. GT 16 ","inadequately","7","","","","3"
"No worries","2011","Couple + C. GT 16 ","general elemantary","97","0.301120811285491","0.251169484766819","0.351072137804162","3"
"No worries","2011","Couple + C. GT 16 ","middle vocational","445","0.261726357274155","0.240079098207637","0.283373616340673","3"
"No worries","2011","Couple + C. GT 16 ","vocational + Abi","70","0.333726503139334","0.265592987699169","0.401860018579499","3"
"No worries","2011","Couple + C. GT 16 ","higher vocational","56","0.291695452408992","0.230218364414542","0.353172540403443","3"
"No worries","2011","Couple + C. GT 16 ","higher education","254","0.466577806711264","0.425907097016032","0.507248516406497","3"
"No worries","2011","Couple + C. LE and GT 16","in school","51","0.575293728090146","0.479834342316437","0.670753113863856","3"
"No worries","2011","Couple + C. LE and GT 16","inadequately","4","","","","3"
"No worries","2011","Couple + C. LE and GT 16","general elemantary","54","0.217790097673742","0.157155736058938","0.278424459288546","3"
"No worries","2011","Couple + C. LE and GT 16","middle vocational","178","0.360417904439468","0.320401611578788","0.400434197300148","3"
"No worries","2011","Couple + C. LE and GT 16","vocational + Abi","22","","","","3"
"No worries","2011","Couple + C. LE and GT 16","higher vocational","33","0.37870310229125","0.268924806801724","0.488481397780776","3"
"No worries","2011","Couple + C. LE and GT 16","higher education","110","0.518423366040351","0.448472186431416","0.588374545649286","3"
"No worries","2011","Single parent ","in school","19","","","","3"
"No worries","2011","Single parent ","inadequately","14","","","","3"
"No worries","2011","Single parent ","general elemantary","61","0.31459202489402","0.251788087103919","0.37739596268412","3"
"No worries","2011","Single parent ","middle vocational","181","0.346288675518681","0.306122002829177","0.386455348208184","3"
"No worries","2011","Single parent ","vocational + Abi","21","","","","3"
"No worries","2011","Single parent ","higher vocational","11","","","","3"
"No worries","2011","Single parent ","higher education","96","0.509420595231838","0.435354069734556","0.583487120729119","3"
"No worries","2011","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2011","Couple + C. LE 16 ","inadequately","14","","","","3"
"No worries","2011","Couple + C. LE 16 ","general elemantary","55","0.356170220186706","0.285018107545841","0.42732233282757","3"
"No worries","2011","Couple + C. LE 16 ","middle vocational","395","0.27094700028062","0.248462695216642","0.293431305344599","3"
"No worries","2011","Couple + C. LE 16 ","vocational + Abi","126","0.459971769347003","0.402708595252476","0.51723494344153","3"
"No worries","2011","Couple + C. LE 16 ","higher vocational","102","0.382786354123514","0.324483684168862","0.441089024078165","3"
"No worries","2011","Couple + C. LE 16 ","higher education","457","0.568056194599025","0.5340483927291","0.602063996468949","3"
"No worries","2011","1-pers.-HH","in school","3","","","","3"
"No worries","2011","1-pers.-HH","inadequately","18","","","","3"
"No worries","2011","1-pers.-HH","general elemantary","143","0.291953751570593","0.250936653146953","0.332970849994233","3"
"No worries","2011","1-pers.-HH","middle vocational","521","0.288367617031983","0.267346694991999","0.309388539071967","3"
"No worries","2011","1-pers.-HH","vocational + Abi","78","0.420573024582769","0.352157737277789","0.48898831188775","3"
"No worries","2011","1-pers.-HH","higher vocational","73","0.351502014790357","0.286461923342411","0.416542106238303","3"
"No worries","2011","1-pers.-HH","higher education","372","0.532606554398019","0.496706864211028","0.56850624458501","3"
"No worries","2011","(Married) couple without C. ","in school","","","","","3"
"No worries","2011","(Married) couple without C. ","inadequately","25","","","","3"
"No worries","2011","(Married) couple without C. ","general elemantary","166","0.229919757747476","0.19845489370233","0.261384621792623","3"
"No worries","2011","(Married) couple without C. ","middle vocational","977","0.22348851038274","0.210944962196707","0.236032058568774","3"
"No worries","2011","(Married) couple without C. ","vocational + Abi","158","0.425354095217273","0.37497820936278","0.475729981071767","3"
"No worries","2011","(Married) couple without C. ","higher vocational","182","0.291858721642518","0.256217352765457","0.32750009051958","3"
"No worries","2011","(Married) couple without C. ","higher education","958","0.513596943935212","0.491795297389761","0.535398590480663","3"
"Some worries","2011","Couple + C. GT 16 ","in school","55","0.381607722558669","0.302810253331611","0.460405191785727","2"
"Some worries","2011","Couple + C. GT 16 ","higher vocational","90","0.367627834415248","0.302415610732832","0.432840058097663","2"
"Some worries","2011","Couple + C. GT 16 ","higher education","242","0.401316309040543","0.36135623445082","0.441276383630267","2"
"Some worries","2011","Couple + C. LE and GT 16","general elemantary","88","0.545065341868685","0.471911542673471","0.6182191410639","2"
"Some worries","2011","Couple + C. LE and GT 16","middle vocational","254","0.449521349382122","0.408061193857554","0.49098150490669","2"
"Some worries","2011","Couple + C. LE and GT 16","vocational + Abi","33","0.652376296398936","0.538347519172948","0.766405073624924","2"
"Some worries","2011","Couple + C. LE and GT 16","higher vocational","27","","","","2"
"Some worries","2011","Couple + C. LE and GT 16","higher education","67","0.413096284279007","0.344162974838184","0.48202959371983","2"
"Some worries","2011","Couple + C. GT 16 ","inadequately","16","","","","2"
"Some worries","2011","Couple + C. GT 16 ","general elemantary","126","0.408555682868353","0.355030501763666","0.462080863973039","2"
"Some worries","2011","Couple + C. GT 16 ","middle vocational","712","0.457880220585626","0.433344768164919","0.482415673006333","2"
"Some worries","2011","Couple + C. GT 16 ","vocational + Abi","73","0.442040976890163","0.370282766826228","0.513799186954098","2"
"Some worries","2011","Couple + C. LE and GT 16","in school","37","0.255122128892434","0.170934926074331","0.339309331710538","2"
"Some worries","2011","Couple + C. LE and GT 16","inadequately","2","","","","2"
"Some worries","2011","Single parent ","in school","25","","","","2"
"Some worries","2011","Single parent ","inadequately","8","","","","2"
"Some worries","2011","Single parent ","general elemantary","96","0.396762821017048","0.330594825476517","0.462930816557579","2"
"Some worries","2011","Single parent ","middle vocational","214","0.37743971103295","0.336516640566186","0.418362781499715","2"
"Some worries","2011","Single parent ","vocational + Abi","33","0.52678792687485","0.40541069538221","0.64816515836749","2"
"Some worries","2011","Single parent ","higher vocational","22","","","","2"
"Some worries","2011","Single parent ","higher education","57","0.344220998639222","0.273828480760345","0.414613516518099","2"
"Some worries","2011","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","2011","Couple + C. LE 16 ","inadequately","8","","","","2"
"Some worries","2011","Couple + C. LE 16 ","general elemantary","73","0.40635314645982","0.333375581953493","0.479330710966147","2"
"Some worries","2011","Couple + C. LE 16 ","middle vocational","682","0.462837064938042","0.437612433499467","0.488061696376616","2"
"Some worries","2011","Couple + C. LE 16 ","vocational + Abi","121","0.386044232833276","0.330108584969448","0.441979880697104","2"
"Some worries","2011","Couple + C. LE 16 ","higher vocational","120","0.392930484563724","0.334347764218125","0.451513204909322","2"
"Some worries","2011","Couple + C. LE 16 ","higher education","288","0.346455875751922","0.313787261752175","0.379124489751669","2"
"Some worries","2011","1-pers.-HH","in school","3","","","","2"
"Some worries","2011","1-pers.-HH","inadequately","17","","","","2"
"Some worries","2011","1-pers.-HH","general elemantary","200","0.411960578284359","0.367558004750323","0.456363151818394","2"
"Some worries","2011","1-pers.-HH","middle vocational","759","0.431439833500462","0.408457241851788","0.454422425149135","2"
"Some worries","2011","1-pers.-HH","vocational + Abi","88","0.410624786788901","0.342445632868163","0.478803940709638","2"
"Some worries","2011","1-pers.-HH","higher vocational","94","0.474376339168689","0.406352383779904","0.542400294557474","2"
"Some worries","2011","1-pers.-HH","higher education","265","0.340861785740835","0.306756354807088","0.374967216674582","2"
"Some worries","2011","(Married) couple without C. ","in school","","","","","2"
"Some worries","2011","(Married) couple without C. ","inadequately","20","","","","2"
"Some worries","2011","(Married) couple without C. ","general elemantary","328","0.483255654259216","0.445887980628036","0.520623327890396","2"
"Some worries","2011","(Married) couple without C. ","middle vocational","1986","0.467359872900722","0.452336705363092","0.482383040438352","2"
"Some worries","2011","(Married) couple without C. ","vocational + Abi","153","0.428850311927577","0.378421926198895","0.47927869765626","2"
"Some worries","2011","(Married) couple without C. ","higher vocational","284","0.459944396342297","0.420871105797463","0.499017686887131","2"
"Some worries","2011","(Married) couple without C. ","higher education","754","0.345951055557776","0.325202284145593","0.366699826969959","2"
"Big worries","2012","Couple + C. GT 16 ","in school","19","","","","1"
"Big worries","2012","Couple + C. GT 16 ","inadequately","8","","","","1"
"Big worries","2012","Couple + C. GT 16 ","general elemantary","61","0.218011691492585","0.169990940990372","0.266032441994798","1"
"Big worries","2012","Couple + C. GT 16 ","middle vocational","317","0.211524596595799","0.191014266402081","0.232034926789517","1"
"Big worries","2012","Couple + C. GT 16 ","vocational + Abi","25","","","","1"
"Big worries","2012","Couple + C. GT 16 ","higher vocational","32","0.148198985005305","0.0984583017522082","0.197939668258402","1"
"Big worries","2012","Couple + C. GT 16 ","higher education","54","0.094912261846377","0.0703504200317651","0.119474103660989","1"
"Big worries","2012","Couple + C. LE and GT 16","in school","4","","","","1"
"Big worries","2012","Couple + C. LE and GT 16","inadequately","3","","","","1"
"Big worries","2012","Couple + C. LE and GT 16","general elemantary","33","0.226746901818262","0.164708502774782","0.288785300861743","1"
"Big worries","2012","Couple + C. LE and GT 16","middle vocational","99","0.177925183093448","0.143312437317529","0.212537928869367","1"
"Big worries","2012","Couple + C. LE and GT 16","vocational + Abi","11","","","","1"
"Big worries","2012","Couple + C. LE and GT 16","higher vocational","9","","","","1"
"Big worries","2012","Couple + C. LE and GT 16","higher education","13","","","","1"
"Big worries","2012","Single parent ","higher education","18","","","","1"
"Big worries","2012","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2012","Couple + C. LE 16 ","inadequately","9","","","","1"
"Big worries","2012","Couple + C. LE 16 ","general elemantary","48","0.284519188029271","0.219678682105081","0.349359693953461","1"
"Big worries","2012","Couple + C. LE 16 ","middle vocational","347","0.229008019058844","0.207395018814513","0.250621019303175","1"
"Big worries","2012","Couple + C. LE 16 ","vocational + Abi","31","0.103699935005507","0.0675354134788853","0.139864456532128","1"
"Big worries","2012","Couple + C. LE 16 ","higher vocational","35","0.172908143373181","0.127547724477985","0.218268562268377","1"
"Big worries","2012","Couple + C. LE 16 ","higher education","46","0.0581060769752955","0.0421617162517462","0.0740504376988449","1"
"Big worries","2012","Single parent ","in school","3","","","","1"
"Big worries","2012","Single parent ","inadequately","7","","","","1"
"Big worries","2012","Single parent ","general elemantary","51","0.247709790796003","0.190274011872024","0.305145569719982","1"
"Big worries","2012","Single parent ","middle vocational","127","0.239102417467369","0.203259469079979","0.274945365854759","1"
"Big worries","2012","Single parent ","vocational + Abi","11","","","","1"
"Big worries","2012","Single parent ","higher vocational","8","","","","1"
"Big worries","2012","(Married) couple without C. ","inadequately","16","","","","1"
"Big worries","2012","(Married) couple without C. ","general elemantary","164","0.24182058078765","0.209963866433577","0.273677295141722","1"
"Big worries","2012","(Married) couple without C. ","middle vocational","976","0.235527689434235","0.222708502110682","0.248346876757787","1"
"Big worries","2012","(Married) couple without C. ","vocational + Abi","51","0.129191269463873","0.0960722134069857","0.16231032552076","1"
"Big worries","2012","(Married) couple without C. ","higher vocational","125","0.199686422546865","0.168835184670044","0.230537660423687","1"
"Big worries","2012","(Married) couple without C. ","higher education","203","0.0932085283491042","0.0806875120592081","0.105729544639","1"
"Big worries","2012","1-pers.-HH","in school","1","","","","1"
"Big worries","2012","1-pers.-HH","inadequately","9","","","","1"
"Big worries","2012","1-pers.-HH","general elemantary","105","0.217634186791758","0.180408254535742","0.254860119047774","1"
"Big worries","2012","1-pers.-HH","middle vocational","441","0.23664534921733","0.217345503895449","0.255945194539211","1"
"Big worries","2012","1-pers.-HH","vocational + Abi","30","0.150889458663811","0.102706692735025","0.199072224592597","1"
"Big worries","2012","1-pers.-HH","higher vocational","34","0.176401409919606","0.125570247815307","0.227232572023904","1"
"Big worries","2012","1-pers.-HH","higher education","89","0.100049321511355","0.079410423514034","0.120688219508675","1"
"Big worries","2012","(Married) couple without C. ","in school","1","","","","1"
"No worries","2012","Couple + C. LE and GT 16","middle vocational","185","0.415945251910099","0.371337890519586","0.460552613300612","3"
"No worries","2012","Couple + C. LE and GT 16","vocational + Abi","38","0.537197593131042","0.427246543684866","0.647148642577218","3"
"No worries","2012","Couple + C. LE and GT 16","higher vocational","33","0.441693670523439","0.319069896061542","0.564317444985336","3"
"No worries","2012","Couple + C. LE and GT 16","higher education","107","0.65031377179316","0.576880762888553","0.723746780697767","3"
"No worries","2012","Couple + C. GT 16 ","in school","72","0.539367208178456","0.452334496742789","0.626399919614123","3"
"No worries","2012","Couple + C. GT 16 ","inadequately","5","","","","3"
"No worries","2012","Couple + C. GT 16 ","general elemantary","85","0.323542750223446","0.269133225134216","0.377952275312675","3"
"No worries","2012","Couple + C. GT 16 ","middle vocational","534","0.333107928737118","0.309436830848016","0.356779026626219","3"
"No worries","2012","Couple + C. GT 16 ","vocational + Abi","62","0.417631530506346","0.341688810091638","0.493574250921054","3"
"No worries","2012","Couple + C. GT 16 ","higher vocational","79","0.38085321749643","0.312870944686295","0.448835490306565","3"
"No worries","2012","Couple + C. GT 16 ","higher education","302","0.540901311511154","0.499140736383975","0.582661886638334","3"
"No worries","2012","Couple + C. LE and GT 16","in school","54","0.665838670296412","0.566146404258015","0.765530936334809","3"
"No worries","2012","Couple + C. LE and GT 16","inadequately","8","","","","3"
"No worries","2012","Couple + C. LE and GT 16","general elemantary","78","0.431979678309321","0.358588702563226","0.505370654055415","3"
"No worries","2012","Single parent ","in school","35","0.491229425634393","0.361447610839442","0.621011240429345","3"
