"plj0046","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","2007","(1a) inadequately completed","in school","","","",""
"No worries","2007","(1a) inadequately completed","inadequately","61","0.297585966890325","0.229653672904409","0.365518260876242"
"No worries","2007","(1a) inadequately completed","general elemantary","","","",""
"No worries","2007","(1a) inadequately completed","middle vocational","","","",""
"No worries","2007","(1a) inadequately completed","vocational + Abi","","","",""
"No worries","2007","(1a) inadequately completed","higher vocational","","","",""
"No worries","2007","(1a) inadequately completed","higher education","","","",""
"No worries","2007","(1b) general elementary school","in school","","","",""
"No worries","2007","(1b) general elementary school","inadequately","","","",""
"No worries","2007","(1b) general elementary school","general elemantary","362","0.22502313492903","0.204988664045875","0.245057605812185"
"No worries","2007","(1b) general elementary school","middle vocational","","","",""
"No worries","2007","(1b) general elementary school","vocational + Abi","","","",""
"No worries","2007","(1b) general elementary school","higher vocational","","","",""
"No worries","2007","(1b) general elementary school","higher education","","","",""
"No worries","2007","(1c) basic vocational qualification","in school","","","",""
"No worries","2007","(1c) basic vocational qualification","inadequately","","","",""
"No worries","2007","(1c) basic vocational qualification","general elemantary","","","",""
"No worries","2007","(1c) basic vocational qualification","middle vocational","895","0.1777376546896","0.167280462670766","0.188194846708434"
"No worries","2007","(1c) basic vocational qualification","vocational + Abi","","","",""
"No worries","2007","(1c) basic vocational qualification","higher vocational","93","0.241259913393407","0.201947338388485","0.280572488398329"
"No worries","2007","(1c) basic vocational qualification","higher education","","","",""
"No worries","2007","(2b) intermediate general qualification","in school","","","",""
"No worries","2007","(2b) intermediate general qualification","inadequately","","","",""
"No worries","2007","(2b) intermediate general qualification","general elemantary","134","0.263547655764806","0.225681752380734","0.301413559148879"
"No worries","2007","(2b) intermediate general qualification","middle vocational","","","",""
"No worries","2007","(2b) intermediate general qualification","vocational + Abi","","","",""
"No worries","2007","(2b) intermediate general qualification","higher vocational","","","",""
"No worries","2007","(2b) intermediate general qualification","higher education","","","",""
"No worries","2007","(2a) intermediate vocational","in school","","","",""
"No worries","2007","(2a) intermediate vocational","inadequately","","","",""
"No worries","2007","(2a) intermediate vocational","general elemantary","","","",""
"No worries","2007","(2a) intermediate vocational","middle vocational","819","0.191680981092157","0.179763892412579","0.203598069771735"
"No worries","2007","(2a) intermediate vocational","vocational + Abi","","","",""
"No worries","2007","(2a) intermediate vocational","higher vocational","123","0.166249940906419","0.138142789610475","0.194357092202362"
"No worries","2007","(2a) intermediate vocational","higher education","","","",""
"No worries","2007","(2c_gen) general maturity certificate","in school","","","",""
"No worries","2007","(2c_gen) general maturity certificate","inadequately","","","",""
"No worries","2007","(2c_gen) general maturity certificate","general elemantary","","","",""
"No worries","2007","(2c_gen) general maturity certificate","middle vocational","343","0.39774629353935","0.364040978331444","0.431451608747256"
"No worries","2007","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"No worries","2007","(2c_gen) general maturity certificate","higher vocational","","","",""
"No worries","2007","(2c_gen) general maturity certificate","higher education","","","",""
"No worries","2007","(2c_voc) vocational maturity certificate","in school","","","",""
"No worries","2007","(2c_voc) vocational maturity certificate","inadequately","","","",""
"No worries","2007","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"No worries","2007","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"No worries","2007","(2c_voc) vocational maturity certificate","vocational + Abi","347","0.309099298660983","0.282630972962983","0.335567624358983"
"No worries","2007","(2c_voc) vocational maturity certificate","higher vocational","120","0.332641857132167","0.285578201615626","0.379705512648707"
"No worries","2007","(2c_voc) vocational maturity certificate","higher education","","","",""
"No worries","2007","(3a) lower tertiary education","in school","","","",""
"No worries","2007","(3a) lower tertiary education","inadequately","","","",""
"No worries","2007","(3a) lower tertiary education","general elemantary","","","",""
"No worries","2007","(3a) lower tertiary education","middle vocational","","","",""
"No worries","2007","(3a) lower tertiary education","vocational + Abi","","","",""
"No worries","2007","(3a) lower tertiary education","higher vocational","","","",""
"No worries","2007","(3a) lower tertiary education","higher education","579","0.331608760211391","0.309294709902706","0.353922810520075"
"No worries","2007","(3b) higher tertiary education","in school","","","",""
"No worries","2007","(3b) higher tertiary education","inadequately","","","",""
"No worries","2007","(3b) higher tertiary education","general elemantary","","","",""
"No worries","2007","(3b) higher tertiary education","middle vocational","","","",""
"No worries","2007","(3b) higher tertiary education","vocational + Abi","","","",""
"No worries","2007","(3b) higher tertiary education","higher vocational","","","",""
"No worries","2007","(3b) higher tertiary education","higher education","1111","0.429391197429215","0.410612320911204","0.448170073947226"
"Big worries","2008","(0) in school","in school","72","0.204354644793933","0.162230724549334","0.246478565038532"
"Big worries","2008","(0) in school","inadequately","","","",""
"Big worries","2008","(0) in school","general elemantary","","","",""
"Big worries","2008","(0) in school","middle vocational","","","",""
"Big worries","2008","(0) in school","vocational + Abi","","","",""
"Big worries","2008","(0) in school","higher vocational","","","",""
"Big worries","2008","(0) in school","higher education","","","",""
"Big worries","2008","(1a) inadequately completed","in school","","","",""
"Big worries","2008","(1a) inadequately completed","inadequately","","","",""
"Big worries","2008","(1a) inadequately completed","general elemantary","","","",""
"Big worries","2008","(1a) inadequately completed","middle vocational","","","",""
"Big worries","2008","(1a) inadequately completed","vocational + Abi","","","",""
"Big worries","2008","(1a) inadequately completed","higher vocational","","","",""
"Big worries","2008","(1a) inadequately completed","higher education","","","",""
"Big worries","2008","(1b) general elementary school","in school","","","",""
"Big worries","2008","(1b) general elementary school","inadequately","","","",""
"Big worries","2008","(1b) general elementary school","general elemantary","442","0.301646034202159","0.278700521343837","0.324591547060481"
"Big worries","2008","(1b) general elementary school","middle vocational","","","",""
"Big worries","2008","(1b) general elementary school","vocational + Abi","","","",""
"Big worries","2008","(1b) general elementary school","higher vocational","","","",""
"Big worries","2008","(1b) general elementary school","higher education","","","",""
"Big worries","2008","(1c) basic vocational qualification","in school","","","",""
"Big worries","2008","(1c) basic vocational qualification","inadequately","","","",""
"Big worries","2008","(1c) basic vocational qualification","general elemantary","","","",""
"Big worries","2008","(1c) basic vocational qualification","middle vocational","1598","0.344364831436731","0.330918501960516","0.357811160912945"
"Big worries","2008","(1c) basic vocational qualification","vocational + Abi","","","",""
"Big worries","2008","(1c) basic vocational qualification","higher vocational","137","0.304604589785433","0.261453526266095","0.347755653304772"
"Big worries","2008","(1c) basic vocational qualification","higher education","","","",""
"Big worries","2008","(2b) intermediate general qualification","in school","","","",""
"Big worries","2008","(2b) intermediate general qualification","inadequately","","","",""
"Big worries","2008","(2b) intermediate general qualification","general elemantary","130","0.293957241802839","0.253328618274739","0.33458586533094"
"Big worries","2008","(2b) intermediate general qualification","middle vocational","","","",""
"Big worries","2008","(2b) intermediate general qualification","vocational + Abi","","","",""
"Big worries","2008","(2b) intermediate general qualification","higher vocational","","","",""
"Big worries","2008","(2b) intermediate general qualification","higher education","","","",""
"Big worries","2008","(2a) intermediate vocational","in school","","","",""
"Big worries","2008","(2a) intermediate vocational","inadequately","","","",""
"Big worries","2008","(2a) intermediate vocational","general elemantary","","","",""
"Big worries","2008","(2a) intermediate vocational","middle vocational","1200","0.305565659099832","0.291318800764575","0.319812517435088"
"Big worries","2008","(2a) intermediate vocational","vocational + Abi","","","",""
"Big worries","2008","(2a) intermediate vocational","higher vocational","174","0.276744651643062","0.241500406634393","0.311988896651732"
"Big worries","2008","(2a) intermediate vocational","higher education","","","",""
"Big worries","2008","(2c_gen) general maturity certificate","in school","","","",""
"Big worries","2008","(2c_gen) general maturity certificate","inadequately","","","",""
"Big worries","2008","(2c_gen) general maturity certificate","general elemantary","","","",""
"Big worries","2008","(2c_gen) general maturity certificate","middle vocational","99","0.121599980108866","0.0979885602303302","0.145211399987402"
"Big worries","2008","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Big worries","2008","(2c_gen) general maturity certificate","higher vocational","","","",""
"Big worries","2008","(2c_gen) general maturity certificate","higher education","","","",""
"Big worries","2008","(2c_voc) vocational maturity certificate","in school","","","",""
"Big worries","2008","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Big worries","2008","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Big worries","2008","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Big worries","2008","(2c_voc) vocational maturity certificate","vocational + Abi","185","0.159681516949768","0.138024505422331","0.181338528477205"
"Big worries","2008","(2c_voc) vocational maturity certificate","higher vocational","77","0.191582087609355","0.150352453244251","0.232811721974459"
"Big worries","2008","(2c_voc) vocational maturity certificate","higher education","","","",""
"Big worries","2008","(3a) lower tertiary education","in school","","","",""
"Big worries","2008","(3a) lower tertiary education","inadequately","","","",""
"Big worries","2008","(3a) lower tertiary education","general elemantary","","","",""
"Big worries","2008","(3a) lower tertiary education","middle vocational","","","",""
"Big worries","2008","(3a) lower tertiary education","vocational + Abi","","","",""
"Big worries","2008","(3a) lower tertiary education","higher vocational","","","",""
"Big worries","2008","(3a) lower tertiary education","higher education","322","0.200859248236676","0.181498475136047","0.220220021337304"
"Big worries","2008","(3b) higher tertiary education","in school","","","",""
"Big worries","2008","(3b) higher tertiary education","inadequately","","","",""
"Big worries","2008","(3b) higher tertiary education","general elemantary","","","",""
"Big worries","2008","(3b) higher tertiary education","middle vocational","","","",""
"Big worries","2008","(3b) higher tertiary education","vocational + Abi","","","",""
"Big worries","2008","(3b) higher tertiary education","higher vocational","","","",""
"Big worries","2008","(3b) higher tertiary education","higher education","324","0.116335731462678","0.103886326654587","0.12878513627077"
"Some worries","2008","(0) in school","in school","131","0.355844491312144","0.305829264180053","0.405859718444234"
"Some worries","2008","(0) in school","inadequately","","","",""
"Some worries","2008","(0) in school","general elemantary","","","",""
"Some worries","2008","(0) in school","middle vocational","","","",""
"Some worries","2008","(0) in school","vocational + Abi","","","",""
"Some worries","2008","(0) in school","higher vocational","","","",""
"Some worries","2008","(0) in school","higher education","","","",""
"Some worries","2008","(1a) inadequately completed","in school","","","",""
"Some worries","2008","(1a) inadequately completed","inadequately","59","0.428799846014186","0.349066736477925","0.508532955550447"
"Some worries","2008","(1a) inadequately completed","general elemantary","","","",""
"Some worries","2008","(1a) inadequately completed","middle vocational","","","",""
"Some worries","2008","(1a) inadequately completed","vocational + Abi","","","",""
"Some worries","2008","(1a) inadequately completed","higher vocational","","","",""
"Some worries","2008","(1a) inadequately completed","higher education","","","",""
"Some worries","2008","(1b) general elementary school","in school","","","",""
"Some worries","2008","(1b) general elementary school","inadequately","","","",""
"Some worries","2008","(1b) general elementary school","general elemantary","703","0.454873957170101","0.429979356800245","0.479768557539956"
"Some worries","2008","(1b) general elementary school","middle vocational","","","",""
"Some worries","2008","(1b) general elementary school","vocational + Abi","","","",""
"Some worries","2008","(1b) general elementary school","higher vocational","","","",""
"Some worries","2008","(1b) general elementary school","higher education","","","",""
"Some worries","2008","(1c) basic vocational qualification","in school","","","",""
"Some worries","2008","(1c) basic vocational qualification","inadequately","","","",""
"Some worries","2008","(1c) basic vocational qualification","general elemantary","","","",""
"Some worries","2008","(1c) basic vocational qualification","middle vocational","2247","0.463505905755049","0.449394400539193","0.477617410970905"
"Some worries","2008","(1c) basic vocational qualification","vocational + Abi","","","",""
"Some worries","2008","(1c) basic vocational qualification","higher vocational","203","0.457083848109219","0.410377953917664","0.503789742300775"
"Some worries","2008","(1c) basic vocational qualification","higher education","","","",""
"Some worries","2008","(2b) intermediate general qualification","in school","","","",""
"Some worries","2008","(2b) intermediate general qualification","inadequately","","","",""
"Some worries","2008","(2b) intermediate general qualification","general elemantary","203","0.402682476415954","0.358944516828237","0.44642043600367"
"Some worries","2008","(2b) intermediate general qualification","middle vocational","","","",""
"Some worries","2008","(2b) intermediate general qualification","vocational + Abi","","","",""
"Some worries","2008","(2b) intermediate general qualification","higher vocational","","","",""
"Some worries","2008","(2b) intermediate general qualification","higher education","","","",""
"Some worries","2008","(2a) intermediate vocational","in school","","","",""
"Some worries","2008","(2a) intermediate vocational","inadequately","","","",""
"Some worries","2008","(2a) intermediate vocational","general elemantary","","","",""
"Some worries","2008","(2a) intermediate vocational","middle vocational","1902","0.481892760403362","0.466438925429017","0.497346595377706"
"Some worries","2008","(2a) intermediate vocational","vocational + Abi","","","",""
"Some worries","2008","(2a) intermediate vocational","higher vocational","306","0.4791841276161","0.439829474907807","0.518538780324392"
"Some worries","2008","(2a) intermediate vocational","higher education","","","",""
"Some worries","2008","(2c_gen) general maturity certificate","in school","","","",""
"Some worries","2008","(2c_gen) general maturity certificate","inadequately","","","",""
"Some worries","2008","(2c_gen) general maturity certificate","general elemantary","","","",""
"Some worries","2008","(2c_gen) general maturity certificate","middle vocational","289","0.396630630249859","0.361288401090636","0.431972859409082"
"Some worries","2008","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Some worries","2008","(2c_gen) general maturity certificate","higher vocational","","","",""
"Some worries","2008","(2c_gen) general maturity certificate","higher education","","","",""
"Some worries","2008","(2c_voc) vocational maturity certificate","in school","","","",""
"Some worries","2008","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Some worries","2008","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Some worries","2008","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Some worries","2008","(2c_voc) vocational maturity certificate","vocational + Abi","507","0.441637572899108","0.412278634667328","0.470996511130888"
"Some worries","2008","(2c_voc) vocational maturity certificate","higher vocational","144","0.410182277447806","0.358652125410967","0.461712429484646"
"Some worries","2008","(2c_voc) vocational maturity certificate","higher education","","","",""
"Some worries","2008","(3a) lower tertiary education","in school","","","",""
"Some worries","2008","(3a) lower tertiary education","inadequately","","","",""
"Some worries","2008","(3a) lower tertiary education","general elemantary","","","",""
"Some worries","2008","(3a) lower tertiary education","middle vocational","","","",""
"Some worries","2008","(3a) lower tertiary education","vocational + Abi","","","",""
"Some worries","2008","(3a) lower tertiary education","higher vocational","","","",""
"Some worries","2008","(3a) lower tertiary education","higher education","698","0.430251624324192","0.406325742846742","0.454177505801642"
"Some worries","2008","(3b) higher tertiary education","in school","","","",""
"Some worries","2008","(3b) higher tertiary education","inadequately","","","",""
"Some worries","2008","(3b) higher tertiary education","general elemantary","","","",""
"Some worries","2008","(3b) higher tertiary education","middle vocational","","","",""
"Some worries","2008","(3b) higher tertiary education","vocational + Abi","","","",""
"Some worries","2008","(3b) higher tertiary education","higher vocational","","","",""
"Some worries","2008","(3b) higher tertiary education","higher education","1052","0.395563492193681","0.376577564427017","0.414549419960346"
"No worries","2008","(0) in school","in school","149","0.439800863893923","0.387947609845427","0.49165411794242"
"No worries","2008","(0) in school","inadequately","","","",""
"No worries","2008","(0) in school","general elemantary","","","",""
"No worries","2008","(0) in school","middle vocational","","","",""
"No worries","2008","(0) in school","vocational + Abi","","","",""
"No worries","2008","(0) in school","higher vocational","","","",""
"No worries","2008","(0) in school","higher education","","","",""
"No worries","2008","(1a) inadequately completed","in school","","","",""
"No worries","2008","(1a) inadequately completed","inadequately","61","0.356593093121315","0.279423438563126","0.433762747679503"
"No worries","2008","(1a) inadequately completed","general elemantary","","","",""
"No worries","2008","(1a) inadequately completed","middle vocational","","","",""
"No worries","2008","(1a) inadequately completed","vocational + Abi","","","",""
"No worries","2008","(1a) inadequately completed","higher vocational","","","",""
"No worries","2008","(1a) inadequately completed","higher education","","","",""
"No worries","2008","(1b) general elementary school","in school","","","",""
"No worries","2008","(1b) general elementary school","inadequately","","","",""
"No worries","2008","(1b) general elementary school","general elemantary","392","0.24348000862774","0.222023798388622","0.264936218866858"
"No worries","2008","(1b) general elementary school","middle vocational","","","",""
"No worries","2008","(1b) general elementary school","vocational + Abi","","","",""
"No worries","2008","(1b) general elementary school","higher vocational","","","",""
"No worries","2008","(1b) general elementary school","higher education","","","",""
"No worries","2008","(1c) basic vocational qualification","in school","","","",""
"No worries","2008","(1c) basic vocational qualification","inadequately","","","",""
"No worries","2008","(1c) basic vocational qualification","general elemantary","","","",""
"No worries","2008","(1c) basic vocational qualification","middle vocational","952","0.19212926280822","0.180980390826442","0.203278134789998"
"No worries","2008","(1c) basic vocational qualification","vocational + Abi","","","",""
"No worries","2008","(1c) basic vocational qualification","higher vocational","97","0.238311562105347","0.198365993191049","0.278257131019645"
"No worries","2008","(1c) basic vocational qualification","higher education","","","",""
"No worries","2008","(2b) intermediate general qualification","in school","","","",""
"No worries","2008","(2b) intermediate general qualification","inadequately","","","",""
"No worries","2008","(2b) intermediate general qualification","general elemantary","150","0.303360281781207","0.262362722641288","0.344357840921126"
"No worries","2008","(2b) intermediate general qualification","middle vocational","","","",""
"No worries","2008","(2b) intermediate general qualification","vocational + Abi","","","",""
"No worries","2008","(2b) intermediate general qualification","higher vocational","","","",""
"No worries","2008","(2b) intermediate general qualification","higher education","","","",""
"No worries","2008","(2a) intermediate vocational","in school","","","",""
"No worries","2008","(2a) intermediate vocational","inadequately","","","",""
"No worries","2008","(2a) intermediate vocational","general elemantary","","","",""
"No worries","2008","(2a) intermediate vocational","middle vocational","914","0.212541580496807","0.199888769893616","0.225194391099998"
"No worries","2008","(2a) intermediate vocational","vocational + Abi","","","",""
"No worries","2008","(2a) intermediate vocational","higher vocational","139","0.244071220740838","0.21023346952169","0.277908971959987"
"No worries","2008","(2a) intermediate vocational","higher education","","","",""
"No worries","2008","(2c_gen) general maturity certificate","in school","","","",""
"No worries","2008","(2c_gen) general maturity certificate","inadequately","","","",""
"No worries","2008","(2c_gen) general maturity certificate","general elemantary","","","",""
"No worries","2008","(2c_gen) general maturity certificate","middle vocational","348","0.481769389641275","0.44567079321744","0.51786798606511"
"No worries","2008","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"No worries","2008","(2c_gen) general maturity certificate","higher vocational","","","",""
"No worries","2008","(2c_gen) general maturity certificate","higher education","","","",""
"No worries","2008","(2c_voc) vocational maturity certificate","in school","","","",""
"No worries","2008","(2c_voc) vocational maturity certificate","inadequately","","","",""
"No worries","2008","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"No worries","2008","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"No worries","2008","(2c_voc) vocational maturity certificate","vocational + Abi","407","0.398680910151124","0.36973318362963","0.427628636672618"
"No worries","2008","(2c_voc) vocational maturity certificate","higher vocational","129","0.398235634942838","0.346949808122551","0.449521461763126"
"No worries","2008","(2c_voc) vocational maturity certificate","higher education","","","",""
"No worries","2008","(3a) lower tertiary education","in school","","","",""
"No worries","2008","(3a) lower tertiary education","inadequately","","","",""
"No worries","2008","(3a) lower tertiary education","general elemantary","","","",""
"No worries","2008","(3a) lower tertiary education","middle vocational","","","",""
"No worries","2008","(3a) lower tertiary education","vocational + Abi","","","",""
"No worries","2008","(3a) lower tertiary education","higher vocational","","","",""
"No worries","2008","(3a) lower tertiary education","higher education","625","0.368889127439132","0.345572491139694","0.39220576373857"
"No worries","2008","(3b) higher tertiary education","in school","","","",""
"No worries","2008","(3b) higher tertiary education","inadequately","","","",""
"No worries","2008","(3b) higher tertiary education","general elemantary","","","",""
"No worries","2008","(3b) higher tertiary education","middle vocational","","","",""
"No worries","2008","(3b) higher tertiary education","vocational + Abi","","","",""
"No worries","2008","(3b) higher tertiary education","higher vocational","","","",""
"No worries","2008","(3b) higher tertiary education","higher education","1172","0.48810077634364","0.468692124758725","0.507509427928556"
"Big worries","2009","(0) in school","in school","43","0.15331041350947","0.113139030107092","0.193481796911847"
"Big worries","2009","(0) in school","inadequately","","","",""
"Big worries","2009","(0) in school","general elemantary","","","",""
"Big worries","2009","(0) in school","middle vocational","","","",""
"Big worries","2009","(0) in school","vocational + Abi","","","",""
"Big worries","2009","(0) in school","higher vocational","","","",""
"Big worries","2009","(0) in school","higher education","","","",""
"Big worries","2009","(1a) inadequately completed","in school","","","",""
"Big worries","2009","(1a) inadequately completed","inadequately","","","",""
"Big worries","2009","(1a) inadequately completed","general elemantary","","","",""
"Big worries","2009","(1a) inadequately completed","middle vocational","","","",""
"Big worries","2009","(1a) inadequately completed","vocational + Abi","","","",""
"Big worries","2009","(1a) inadequately completed","higher vocational","","","",""
"Big worries","2009","(1a) inadequately completed","higher education","","","",""
"Big worries","2009","(1b) general elementary school","in school","","","",""
"Big worries","2009","(1b) general elementary school","inadequately","","","",""
"Big worries","2009","(1b) general elementary school","general elemantary","351","0.285280848325084","0.261282428016817","0.30927926863335"
"Big worries","2009","(1b) general elementary school","middle vocational","","","",""
"Big worries","2009","(1b) general elementary school","vocational + Abi","","","",""
"Big worries","2009","(1b) general elementary school","higher vocational","","","",""
"Big worries","2009","(1b) general elementary school","higher education","","","",""
"Big worries","2009","(1c) basic vocational qualification","in school","","","",""
"Big worries","2009","(1c) basic vocational qualification","inadequately","","","",""
"Big worries","2009","(1c) basic vocational qualification","general elemantary","","","",""
"Big worries","2009","(1c) basic vocational qualification","middle vocational","1278","0.292517631866717","0.279103299269677","0.305931964463757"
"Big worries","2009","(1c) basic vocational qualification","vocational + Abi","","","",""
"Big worries","2009","(1c) basic vocational qualification","higher vocational","107","0.300678588070033","0.255514820672453","0.345842355467612"
"Big worries","2009","(1c) basic vocational qualification","higher education","","","",""
"Big worries","2009","(2b) intermediate general qualification","in school","","","",""
"Big worries","2009","(2b) intermediate general qualification","inadequately","","","",""
"Big worries","2009","(2b) intermediate general qualification","general elemantary","113","0.269162376170986","0.227386865440442","0.310937886901529"
"Big worries","2009","(2b) intermediate general qualification","middle vocational","","","",""
"Big worries","2009","(2b) intermediate general qualification","vocational + Abi","","","",""
"Big worries","2009","(2b) intermediate general qualification","higher vocational","","","",""
"Big worries","2009","(2b) intermediate general qualification","higher education","","","",""
"Big worries","2009","(2a) intermediate vocational","in school","","","",""
"Big worries","2009","(2a) intermediate vocational","inadequately","","","",""
"Big worries","2009","(2a) intermediate vocational","general elemantary","","","",""
"Big worries","2009","(2a) intermediate vocational","middle vocational","964","0.258565229813306","0.244597972016444","0.272532487610168"
"Big worries","2009","(2a) intermediate vocational","vocational + Abi","","","",""
"Big worries","2009","(2a) intermediate vocational","higher vocational","131","0.241798010760773","0.207422925601714","0.276173095919833"
"Big worries","2009","(2a) intermediate vocational","higher education","","","",""
"Big worries","2009","(2c_gen) general maturity certificate","in school","","","",""
"Big worries","2009","(2c_gen) general maturity certificate","inadequately","","","",""
"Big worries","2009","(2c_gen) general maturity certificate","general elemantary","","","",""
"Big worries","2009","(2c_gen) general maturity certificate","middle vocational","66","0.107569858152764","0.0844682889765585","0.13067142732897"
"Big worries","2009","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Big worries","2009","(2c_gen) general maturity certificate","higher vocational","","","",""
"Big worries","2009","(2c_gen) general maturity certificate","higher education","","","",""
"Big worries","2009","(2c_voc) vocational maturity certificate","in school","","","",""
"Big worries","2009","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Big worries","2009","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Big worries","2009","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Big worries","2009","(2c_voc) vocational maturity certificate","vocational + Abi","147","0.159798997180718","0.137099842995125","0.18249815136631"
"Big worries","2009","(2c_voc) vocational maturity certificate","higher vocational","54","0.146336360533241","0.107910294280075","0.184762426786407"
"Big worries","2009","(2c_voc) vocational maturity certificate","higher education","","","",""
"Big worries","2009","(3a) lower tertiary education","in school","","","",""
"Big worries","2009","(3a) lower tertiary education","inadequately","","","",""
"Big worries","2009","(3a) lower tertiary education","general elemantary","","","",""
"Big worries","2009","(3a) lower tertiary education","middle vocational","","","",""
"Big worries","2009","(3a) lower tertiary education","vocational + Abi","","","",""
"Big worries","2009","(3a) lower tertiary education","higher vocational","","","",""
"Big worries","2009","(3a) lower tertiary education","higher education","228","0.136108535211025","0.119211242666232","0.153005827755819"
"Big worries","2009","(3b) higher tertiary education","in school","","","",""
"Big worries","2009","(3b) higher tertiary education","inadequately","","","",""
"Big worries","2009","(3b) higher tertiary education","general elemantary","","","",""
"Big worries","2009","(3b) higher tertiary education","middle vocational","","","",""
"Big worries","2009","(3b) higher tertiary education","vocational + Abi","","","",""
"Big worries","2009","(3b) higher tertiary education","higher vocational","","","",""
"Big worries","2009","(3b) higher tertiary education","higher education","222","0.081493687762338","0.0706579931505242","0.0923293823741517"
"Some worries","2009","(0) in school","in school","112","0.341532748447612","0.288657536883384","0.394407960011841"
"Some worries","2009","(0) in school","inadequately","","","",""
"Some worries","2009","(0) in school","general elemantary","","","",""
"Some worries","2009","(0) in school","middle vocational","","","",""
"Some worries","2009","(0) in school","vocational + Abi","","","",""
"Some worries","2009","(0) in school","higher vocational","","","",""
"Some worries","2009","(0) in school","higher education","","","",""
"Some worries","2009","(1a) inadequately completed","in school","","","",""
"Some worries","2009","(1a) inadequately completed","inadequately","50","0.382235439332082","0.299650806724326","0.464820071939838"
"Some worries","2009","(1a) inadequately completed","general elemantary","","","",""
"Some worries","2009","(1a) inadequately completed","middle vocational","","","",""
"Some worries","2009","(1a) inadequately completed","vocational + Abi","","","",""
"Some worries","2009","(1a) inadequately completed","higher vocational","","","",""
"Some worries","2009","(1a) inadequately completed","higher education","","","",""
"Some worries","2009","(1b) general elementary school","in school","","","",""
"Some worries","2009","(1b) general elementary school","inadequately","","","",""
"Some worries","2009","(1b) general elementary school","general elemantary","628","0.443199882488794","0.416798412139433","0.469601352838155"
"Some worries","2009","(1b) general elementary school","middle vocational","","","",""
"Some worries","2009","(1b) general elementary school","vocational + Abi","","","",""
"Some worries","2009","(1b) general elementary school","higher vocational","","","",""
"Some worries","2009","(1b) general elementary school","higher education","","","",""
"Some worries","2009","(1c) basic vocational qualification","in school","","","",""
"Some worries","2009","(1c) basic vocational qualification","inadequately","","","",""
"Some worries","2009","(1c) basic vocational qualification","general elemantary","","","",""
"Some worries","2009","(1c) basic vocational qualification","middle vocational","2091","0.468235735830425","0.453521859975664","0.482949611685185"
"Some worries","2009","(1c) basic vocational qualification","vocational + Abi","","","",""
"Some worries","2009","(1c) basic vocational qualification","higher vocational","183","0.395248645792155","0.347095560564257","0.443401731020053"
"Some worries","2009","(1c) basic vocational qualification","higher education","","","",""
"Some worries","2009","(2b) intermediate general qualification","in school","","","",""
"Some worries","2009","(2b) intermediate general qualification","inadequately","","","",""
"Some worries","2009","(2b) intermediate general qualification","general elemantary","175","0.392709731415466","0.346711817572326","0.438707645258605"
"Some worries","2009","(2b) intermediate general qualification","middle vocational","","","",""
"Some worries","2009","(2b) intermediate general qualification","vocational + Abi","","","",""
"Some worries","2009","(2b) intermediate general qualification","higher vocational","","","",""
"Some worries","2009","(2b) intermediate general qualification","higher education","","","",""
"Some worries","2009","(2a) intermediate vocational","in school","","","",""
"Some worries","2009","(2a) intermediate vocational","inadequately","","","",""
"Some worries","2009","(2a) intermediate vocational","general elemantary","","","",""
"Some worries","2009","(2a) intermediate vocational","middle vocational","1781","0.488320104297381","0.472374495975073","0.504265712619689"
"Some worries","2009","(2a) intermediate vocational","vocational + Abi","","","",""
"Some worries","2009","(2a) intermediate vocational","higher vocational","284","0.470089595655864","0.430019857537367","0.51015933377436"
"Some worries","2009","(2a) intermediate vocational","higher education","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","in school","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","inadequately","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","general elemantary","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","middle vocational","234","0.353882901261736","0.318230033033322","0.38953576949015"
"Some worries","2009","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","higher vocational","","","",""
"Some worries","2009","(2c_gen) general maturity certificate","higher education","","","",""
"Some worries","2009","(2c_voc) vocational maturity certificate","in school","","","",""
"Some worries","2009","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Some worries","2009","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Some worries","2009","(2c_voc) vocational maturity certificate","middle vocational","","","",""
