"plj0046","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No worries","2000","16-34 y.","Couple + C. GT 16 ","417","0.29111041302003","0.267687962176682","0.314532863863378","3"
"No worries","2000","66 and older","Single parent ","13","","","","3"
"No worries","2000","66 and older","Couple + C. GT 16 ","29","","","","3"
"No worries","2000","16-34 y.","1-pers.-HH","305","0.360637655652972","0.328784678353611","0.392490632952333","3"
"No worries","2000","35-65 y.","1-pers.-HH","381","0.286475288347079","0.262277158987448","0.310673417706709","3"
"No worries","2000","35-65 y.","(Married) couple without C. ","866","0.206562653395008","0.19434095610869","0.218784350681326","3"
"No worries","2000","35-65 y.","Single parent ","159","0.273073961094757","0.237890140876167","0.308257781313346","3"
"No worries","2000","35-65 y.","Couple + C. LE 16 ","844","0.265197881108312","0.249907875239254","0.280487886977369","3"
"No worries","2000","35-65 y.","Couple + C. GT 16 ","488","0.196161672496375","0.179992920232739","0.212330424760011","3"
"No worries","2000","35-65 y.","Couple + C. LE and GT 16","284","0.252169422341708","0.227619864281236","0.276718980402179","3"
"No worries","2000","66 and older","1-pers.-HH","273","0.23325700257798","0.208467406886395","0.258046598269565","3"
"No worries","2000","66 and older","(Married) couple without C. ","373","0.1745300695592","0.158095328283366","0.190964810835035","3"
"Some worries","2000","16-34 y.","Couple + C. LE and GT 16","320","0.442656705366202","0.406401082338856","0.478912328393548","2"
"Some worries","2000","16-34 y.","Single parent ","213","0.417889654022909","0.37452824707517","0.461251060970648","2"
"Some worries","2000","16-34 y.","Couple + C. LE 16 ","917","0.445960182343531","0.424208084019219","0.467712280667842","2"
"Some worries","2000","16-34 y.","Couple + C. GT 16 ","664","0.453485770269236","0.427817492128602","0.479154048409869","2"
"Some worries","2000","35-65 y.","Couple + C. LE 16 ","1477","0.45391595679291","0.436671286494846","0.471160627090974","2"
"Some worries","2000","35-65 y.","1-pers.-HH","556","0.408438435143576","0.382129881150494","0.434746989136657","2"
"Some worries","2000","35-65 y.","(Married) couple without C. ","1949","0.45295108618783","0.437923541286296","0.467978631089364","2"
"Some worries","2000","35-65 y.","Single parent ","291","0.475900548183185","0.436461839180262","0.515339257186107","2"
"Some worries","2000","66 and older","Couple + C. LE 16 ","2","","","","2"
"Some worries","2000","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Some worries","2000","66 and older","Couple + C. GT 16 ","79","0.503837377342449","0.425378334544073","0.582296420140824","2"
"Some worries","2000","16-34 y.","(Married) couple without C. ","533","0.421810969784525","0.394345871851321","0.449276067717729","2"
"Some worries","2000","66 and older","Single parent ","36","0.429015773271874","0.315479313952445","0.542552232591302","2"
"Some worries","2000","16-34 y.","1-pers.-HH","372","0.412411037970702","0.379756546578089","0.445065529363315","2"
"Some worries","2000","66 and older","(Married) couple without C. ","1012","0.489484335915702","0.467839662018114","0.51112900981329","2"
"Some worries","2000","35-65 y.","Couple + C. LE and GT 16","540","0.443001742548778","0.414919906937201","0.471083578160354","2"
"Some worries","2000","35-65 y.","Couple + C. GT 16 ","1099","0.469371182170982","0.449050480443636","0.489691883898327","2"
"Some worries","2000","66 and older","1-pers.-HH","531","0.48153095475931","0.452242213280698","0.510819696237923","2"
"Big worries","2001","16-34 y.","1-pers.-HH","145","0.19563923516911","0.166862595528393","0.224415874809827","1"
"Big worries","2001","16-34 y.","(Married) couple without C. ","252","0.205478083194611","0.181335838408214","0.229620327981008","1"
"Big worries","2001","16-34 y.","Single parent ","93","0.192261008278472","0.156821930000105","0.227700086556839","1"
"Big worries","2001","16-34 y.","Couple + C. LE 16 ","417","0.230222046013598","0.210327224067232","0.250116867959964","1"
"Big worries","2001","16-34 y.","Couple + C. GT 16 ","289","0.222503994370513","0.200308741089089","0.244699247651937","1"
"Big worries","2001","16-34 y.","Couple + C. LE and GT 16","126","0.181388006026544","0.151787377565401","0.210988634487687","1"
"Big worries","2001","35-65 y.","1-pers.-HH","284","0.23285543851156","0.209245173453984","0.256465703569136","1"
"Big worries","2001","35-65 y.","(Married) couple without C. ","1013","0.265586796119723","0.251574239316019","0.279599352923427","1"
"Big worries","2001","35-65 y.","Single parent ","140","0.228166681914243","0.193715943292908","0.262617420535578","1"
"Big worries","2001","35-65 y.","Couple + C. LE 16 ","696","0.236496652053642","0.221255381911921","0.251737922195364","1"
"Big worries","2001","35-65 y.","Couple + C. GT 16 ","589","0.294147831671273","0.27471018530642","0.313585478036125","1"
"Big worries","2001","35-65 y.","Couple + C. LE and GT 16","294","0.264732487150146","0.2384199623849","0.291045011915393","1"
"Big worries","2001","66 and older","1-pers.-HH","240","0.235698221617055","0.20974008838626","0.26165635484785","1"
"Big worries","2001","66 and older","(Married) couple without C. ","533","0.277849881340739","0.25811456713365","0.297585195547829","1"
"Big worries","2001","66 and older","Single parent ","15","","","","1"
"Big worries","2001","66 and older","Couple + C. LE 16 ","","","","","1"
"Big worries","2001","66 and older","Couple + C. GT 16 ","41","0.268393180068916","0.198857068328346","0.337929291809486","1"
"Big worries","2001","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No worries","2001","66 and older","Couple + C. GT 16 ","31","0.169447361120298","0.110578344939456","0.22831637730114","3"
"No worries","2001","66 and older","Couple + C. LE and GT 16","","","","","3"
"No worries","2001","66 and older","Couple + C. LE 16 ","2","","","","3"
"No worries","2001","66 and older","Single parent ","19","","","","3"
"No worries","2001","16-34 y.","1-pers.-HH","286","0.402096401092112","0.366527754712708","0.437665047471516","3"
"No worries","2001","16-34 y.","(Married) couple without C. ","353","0.35288802867836","0.324335134532323","0.381440922824398","3"
"No worries","2001","16-34 y.","Single parent ","162","0.338708137000917","0.296147248011623","0.381269025990212","3"
"No worries","2001","16-34 y.","Couple + C. LE 16 ","466","0.291654172760486","0.27017385831137","0.313134487209603","3"
"No worries","2001","16-34 y.","Couple + C. GT 16 ","435","0.310870408980065","0.286171244750358","0.335569573209772","3"
"No worries","2001","16-34 y.","Couple + C. LE and GT 16","240","0.391848651983366","0.354349399359863","0.42934790460687","3"
"No worries","2001","35-65 y.","1-pers.-HH","391","0.320111739786294","0.294050886187088","0.3461725933855","3"
"No worries","2001","35-65 y.","(Married) couple without C. ","910","0.238864024606035","0.22533550094712","0.25239254826495","3"
"No worries","2001","35-65 y.","Single parent ","147","0.281225564629843","0.244316386647655","0.318134742612031","3"
"No worries","2001","35-65 y.","Couple + C. LE 16 ","883","0.298681533665654","0.282265621759085","0.315097445572222","3"
"No worries","2001","35-65 y.","Couple + C. GT 16 ","541","0.246036755439613","0.227663798494535","0.26440971238469","3"
"No worries","2001","35-65 y.","Couple + C. LE and GT 16","300","0.288961285687868","0.261927761376001","0.315994809999735","3"
"No worries","2001","66 and older","1-pers.-HH","270","0.257624880950511","0.230878287575175","0.284371474325847","3"
"No worries","2001","66 and older","(Married) couple without C. ","449","0.224749022356449","0.206358449358174","0.243139595354724","3"
"Some worries","2001","16-34 y.","(Married) couple without C. ","471","0.441633888127028","0.411962854413827","0.47130492184023","2"
"Some worries","2001","16-34 y.","Single parent ","220","0.469030854720611","0.424152530137184","0.513909179304038","2"
"Some worries","2001","16-34 y.","Couple + C. LE 16 ","837","0.478123781225916","0.45451694463402","0.501730617817811","2"
"Some worries","2001","16-34 y.","Couple + C. GT 16 ","625","0.466625596649422","0.44000348623471","0.493247707064133","2"
"Some worries","2001","16-34 y.","Couple + C. LE and GT 16","285","0.426763341990089","0.388769069933767","0.464757614046411","2"
"Some worries","2001","35-65 y.","1-pers.-HH","556","0.447032821702147","0.419258820686157","0.474806822718137","2"
"Some worries","2001","35-65 y.","(Married) couple without C. ","1893","0.495549179274242","0.479685763573001","0.511412594975484","2"
"Some worries","2001","35-65 y.","Single parent ","283","0.490607753455915","0.449568067194859","0.53164743971697","2"
"Some worries","2001","35-65 y.","Couple + C. LE 16 ","1407","0.464821814280704","0.446932419771323","0.482711208790085","2"
"Some worries","2001","66 and older","Single parent ","39","0.527145136316269","0.412616077141118","0.64167419549142","2"
"Some worries","2001","66 and older","Couple + C. LE 16 ","1","","","","2"
"Some worries","2001","66 and older","Couple + C. GT 16 ","84","0.562159458810786","0.484306783880327","0.640012133741245","2"
"Some worries","2001","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Some worries","2001","16-34 y.","1-pers.-HH","299","0.402264363738778","0.366693286668026","0.43783544080953","2"
"Some worries","2001","66 and older","(Married) couple without C. ","997","0.497401096302812","0.475372372819241","0.519429819786382","2"
"Some worries","2001","66 and older","1-pers.-HH","517","0.506676897432433","0.476099948524281","0.537253846340586","2"
"Some worries","2001","35-65 y.","Couple + C. LE and GT 16","486","0.446306227161986","0.416658766184651","0.475953688139321","2"
"Some worries","2001","35-65 y.","Couple + C. GT 16 ","981","0.459815412889115","0.438555238091273","0.481075587686957","2"
"Big worries","2002","16-34 y.","Couple + C. LE and GT 16","145","0.177040283382819","0.149120553930065","0.204960012835572","1"
"Big worries","2002","35-65 y.","1-pers.-HH","327","0.271258555136659","0.246551763218723","0.295965347054596","1"
"Big worries","2002","35-65 y.","(Married) couple without C. ","1275","0.33278286759576","0.31862452609511","0.34694120909641","1"
"Big worries","2002","35-65 y.","Single parent ","145","0.260674344106194","0.224571538201725","0.296777150010663","1"
"Big worries","2002","35-65 y.","Couple + C. LE 16 ","745","0.278494696575041","0.26304548532405","0.293943907826032","1"
"Big worries","2002","35-65 y.","Couple + C. GT 16 ","677","0.329594291525202","0.310519956163316","0.348668626887087","1"
"Big worries","2002","35-65 y.","Couple + C. LE and GT 16","301","0.24945102107352","0.225111002243976","0.273791039903063","1"
"Big worries","2002","66 and older","1-pers.-HH","310","0.310347259692304","0.282080267806418","0.338614251578189","1"
"Big worries","2002","16-34 y.","1-pers.-HH","150","0.191836356074995","0.163035792792395","0.220636919357594","1"
"Big worries","2002","16-34 y.","(Married) couple without C. ","254","0.226802662978256","0.201166359274958","0.252438966681554","1"
"Big worries","2002","16-34 y.","Single parent ","128","0.30773904930493","0.266231460347978","0.349246638261882","1"
"Big worries","2002","16-34 y.","Couple + C. LE 16 ","412","0.269818972450659","0.247296545154325","0.292341399746992","1"
"Big worries","2002","16-34 y.","Couple + C. GT 16 ","312","0.225616470022141","0.20436435586429","0.246868584179991","1"
"Big worries","2002","66 and older","(Married) couple without C. ","753","0.376015058190382","0.355564078044489","0.396466038336275","1"
"Big worries","2002","66 and older","Single parent ","19","","","","1"
"Big worries","2002","66 and older","Couple + C. LE 16 ","","","","","1"
"Big worries","2002","66 and older","Couple + C. GT 16 ","54","0.319481191080955","0.248118884149703","0.390843498012207","1"
"Big worries","2002","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No worries","2002","66 and older","Couple + C. LE and GT 16","2","","","","3"
"No worries","2002","66 and older","Couple + C. GT 16 ","28","","","","3"
"No worries","2002","66 and older","Single parent ","18","","","","3"
"No worries","2002","66 and older","Couple + C. LE 16 ","1","","","","3"
"No worries","2002","16-34 y.","1-pers.-HH","280","0.384899037840731","0.349308669330121","0.420489406351342","3"
"No worries","2002","16-34 y.","(Married) couple without C. ","307","0.320258851350177","0.291695542905495","0.34882215979486","3"
"No worries","2002","16-34 y.","Single parent ","152","0.301578304640214","0.260305859900931","0.342850749379498","3"
"No worries","2002","16-34 y.","Couple + C. LE 16 ","368","0.258121018721753","0.235916472708975","0.280325564734531","3"
"No worries","2002","16-34 y.","Couple + C. GT 16 ","479","0.304758571393376","0.281354874086702","0.328162268700049","3"
"No worries","2002","16-34 y.","Couple + C. LE and GT 16","274","0.409195825251845","0.37323139010125","0.44516026040244","3"
"No worries","2002","35-65 y.","1-pers.-HH","363","0.294224647018822","0.268901908527439","0.319547385510204","3"
"No worries","2002","35-65 y.","(Married) couple without C. ","909","0.185647129006308","0.173964280547441","0.197329977465174","3"
"No worries","2002","35-65 y.","Single parent ","155","0.265762687929098","0.229434883389388","0.302090492468808","3"
"No worries","2002","35-65 y.","Couple + C. LE 16 ","963","0.257157625401425","0.24209411743563","0.27222113336722","3"
"No worries","2002","35-65 y.","Couple + C. GT 16 ","515","0.193983551866774","0.177938352143617","0.210028751589931","3"
"No worries","2002","35-65 y.","Couple + C. LE and GT 16","326","0.247576187043473","0.223297541841681","0.271854832245264","3"
"No worries","2002","66 and older","1-pers.-HH","193","0.172550042823282","0.149462973433144","0.19563711221342","3"
"No worries","2002","66 and older","(Married) couple without C. ","357","0.14889307319757","0.133863253755733","0.163922892639406","3"
"Some worries","2002","35-65 y.","1-pers.-HH","554","0.434516797844519","0.406971273722047","0.46206232196699","2"
"Some worries","2002","35-65 y.","Single parent ","268","0.473562967964709","0.432501354915695","0.514624581013722","2"
"Some worries","2002","16-34 y.","Couple + C. LE and GT 16","299","0.413763891365336","0.377739351267096","0.449788431463577","2"
"Some worries","2002","35-65 y.","(Married) couple without C. ","2071","0.481570003397932","0.46655680985103","0.496583196944833","2"
"Some worries","2002","16-34 y.","(Married) couple without C. ","464","0.452938485671567","0.422464879411513","0.48341209193162","2"
"Some worries","2002","16-34 y.","Single parent ","195","0.390682646054856","0.346805828491001","0.434559463618711","2"
"Some worries","2002","16-34 y.","Couple + C. LE 16 ","712","0.472060008827588","0.446728878756324","0.497391138898852","2"
"Some worries","2002","16-34 y.","Couple + C. GT 16 ","695","0.469624958584484","0.444249972629648","0.494999944539319","2"
"Some worries","2002","35-65 y.","Couple + C. LE 16 ","1526","0.464347678023534","0.44715904979914","0.481536306247928","2"
"Some worries","2002","66 and older","Single parent ","41","0.505466599620821","0.394512121306356","0.616421077935285","2"
"Some worries","2002","66 and older","Couple + C. LE 16 ","4","","","","2"
"Some worries","2002","66 and older","Couple + C. GT 16 ","82","0.498008262477866","0.421485132464464","0.574531392491268","2"
"Some worries","2002","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Some worries","2002","16-34 y.","1-pers.-HH","288","0.423264606084274","0.387125271813141","0.459403940355407","2"
"Some worries","2002","66 and older","(Married) couple without C. ","1045","0.475091868612048","0.454007776606129","0.496175960617967","2"
"Some worries","2002","35-65 y.","Couple + C. GT 16 ","1141","0.476422156608024","0.456155723157706","0.496688590058341","2"
"Some worries","2002","66 and older","1-pers.-HH","526","0.517102697484414","0.486570631309654","0.547634763659174","2"
"Some worries","2002","35-65 y.","Couple + C. LE and GT 16","587","0.502972791883008","0.47484723852856","0.531098345237455","2"
"Big worries","2003","16-34 y.","Couple + C. LE and GT 16","140","0.209840015773358","0.179144395463488","0.240535636083228","1"
"Big worries","2003","35-65 y.","1-pers.-HH","318","0.262200306261294","0.237739367198164","0.286661245324423","1"
"Big worries","2003","35-65 y.","(Married) couple without C. ","1141","0.310247414768351","0.295988155210045","0.324506674326656","1"
"Big worries","2003","35-65 y.","Single parent ","156","0.286046567399698","0.248914829942757","0.32317830485664","1"
"Big worries","2003","35-65 y.","Couple + C. LE 16 ","629","0.251658205740445","0.236071968131333","0.267244443349556","1"
"Big worries","2003","35-65 y.","Couple + C. GT 16 ","624","0.321687826616416","0.302555734257219","0.340819918975612","1"
"Big worries","2003","35-65 y.","Couple + C. LE and GT 16","273","0.228800225155827","0.204616787036694","0.252983663274959","1"
"Big worries","2003","66 and older","1-pers.-HH","280","0.294541477098437","0.267061297298755","0.322021656898119","1"
"Big worries","2003","16-34 y.","1-pers.-HH","126","0.180967614999067","0.151859477143511","0.210075752854622","1"
"Big worries","2003","16-34 y.","(Married) couple without C. ","244","0.242551166715998","0.216246891511297","0.268855441920699","1"
"Big worries","2003","16-34 y.","Single parent ","93","0.219469946188263","0.181851231056189","0.257088661320338","1"
"Big worries","2003","16-34 y.","Couple + C. LE 16 ","339","0.211360740083363","0.189757325881327","0.2329641542854","1"
"Big worries","2003","16-34 y.","Couple + C. GT 16 ","284","0.230626231452353","0.208989560405045","0.252262902499661","1"
"Big worries","2003","66 and older","(Married) couple without C. ","679","0.326181189390581","0.306675088719127","0.345687290062034","1"
"Big worries","2003","66 and older","Single parent ","22","","","","1"
"Big worries","2003","66 and older","Couple + C. LE 16 ","1","","","","1"
"Big worries","2003","66 and older","Couple + C. GT 16 ","48","0.283634672997255","0.21741530544065","0.34985404055386","1"
"Big worries","2003","66 and older","Couple + C. LE and GT 16","","","","","1"
"No worries","2003","66 and older","Couple + C. LE and GT 16","1","","","","3"
"No worries","2003","66 and older","Couple + C. GT 16 ","46","0.225542324029126","0.164144785580204","0.286939862478049","3"
"No worries","2003","66 and older","Single parent ","11","","","","3"
"No worries","2003","66 and older","Couple + C. LE 16 ","","","","","3"
"No worries","2003","16-34 y.","1-pers.-HH","256","0.374173369366416","0.337586359993196","0.410760378739636","3"
"No worries","2003","16-34 y.","(Married) couple without C. ","361","0.351478193696757","0.322178742220136","0.380777645173378","3"
"No worries","2003","16-34 y.","Single parent ","156","0.322146940889101","0.279673602222276","0.364620279555926","3"
"No worries","2003","16-34 y.","Couple + C. LE 16 ","357","0.286777389943483","0.262846654787038","0.310708125099928","3"
"No worries","2003","16-34 y.","Couple + C. GT 16 ","527","0.336908536354405","0.312630691625116","0.361186381083694","3"
"No worries","2003","16-34 y.","Couple + C. LE and GT 16","243","0.360969423103755","0.324764238158081","0.39717460804943","3"
"No worries","2003","35-65 y.","1-pers.-HH","393","0.311383005617525","0.285630255461249","0.337135755773801","3"
"No worries","2003","35-65 y.","(Married) couple without C. ","996","0.22065535401646","0.207872782438578","0.233437925594342","3"
"No worries","2003","35-65 y.","Single parent ","162","0.283742141047458","0.246700639897203","0.320783642197714","3"
"No worries","2003","35-65 y.","Couple + C. LE 16 ","929","0.276083852587274","0.260027371221737","0.292140333952812","3"
"No worries","2003","35-65 y.","Couple + C. GT 16 ","572","0.217396407178945","0.200502603237768","0.234290211120123","3"
"No worries","2003","35-65 y.","Couple + C. LE and GT 16","341","0.248393206299568","0.223517720080903","0.273268692518233","3"
"No worries","2003","66 and older","1-pers.-HH","236","0.209054635478513","0.184540660366028","0.233568610590998","3"
"No worries","2003","66 and older","(Married) couple without C. ","436","0.184517954798961","0.16837823622413","0.200657673373793","3"
"Some worries","2003","16-34 y.","Couple + C. LE and GT 16","293","0.429190561122887","0.391878830167698","0.466502292078076","2"
"Some worries","2003","35-65 y.","1-pers.-HH","531","0.426416688121181","0.398912258499294","0.453921117743068","2"
"Some worries","2003","35-65 y.","(Married) couple without C. ","1906","0.46909723121519","0.45371443983252","0.484480022597859","2"
"Some worries","2003","35-65 y.","Single parent ","251","0.430211291552843","0.389530463949089","0.470892119156597","2"
"Some worries","2003","16-34 y.","(Married) couple without C. ","415","0.405970639587245","0.375833691256222","0.436107587918269","2"
"Some worries","2003","16-34 y.","Single parent ","216","0.458383112922635","0.413095230144537","0.503670995700734","2"
"Some worries","2003","16-34 y.","Couple + C. LE 16 ","676","0.501861869973153","0.475405026455887","0.528318713490419","2"
"Some worries","2003","16-34 y.","Couple + C. GT 16 ","645","0.432465232193242","0.407018076982681","0.457912387403804","2"
"Some worries","2003","35-65 y.","Couple + C. LE 16 ","1420","0.472257941672281","0.454327696311517","0.490188187033046","2"
"Some worries","2003","66 and older","Single parent ","40","0.537002103474421","0.422618397498065","0.651385809450777","2"
"Some worries","2003","66 and older","Couple + C. LE 16 ","3","","","","2"
"Some worries","2003","66 and older","Couple + C. GT 16 ","84","0.490823002973619","0.417382620212343","0.564263385734895","2"
"Some worries","2003","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Some worries","2003","16-34 y.","1-pers.-HH","290","0.444859015634517","0.407285978793989","0.482432052475046","2"
"Some worries","2003","66 and older","(Married) couple without C. ","1104","0.489300855810458","0.468501973732914","0.510099737888002","2"
"Some worries","2003","66 and older","1-pers.-HH","541","0.49640388742305","0.466262074585956","0.526545700260144","2"
"Some worries","2003","35-65 y.","Couple + C. GT 16 ","1094","0.460915766204639","0.440499823083649","0.481331709325629","2"
