"plj0046","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"No worries","2005","Not Working","Other degree","108","0.234864818076045","0.196782560729325","0.272947075422764"
"No worries","2005","Not Working","secondary school degree","217","0.14233579832396","0.124765266111169","0.15990633053675"
"No worries","2005","Part Time","college entrance qualification","459","0.33254162164129","0.307639758521498","0.357443484761082"
"No worries","2005","Part Time","lower secondary degree","153","0.114328007917803","0.0970700551436796","0.131585960691926"
"No worries","2005","Part Time","no degree/no degree yet","41","0.194971186301716","0.128630686822844","0.261311685780589"
"No worries","2005","Part Time","Other degree","80","0.348859748026548","0.290246750024355","0.407472746028741"
"No worries","2005","Part Time","secondary school degree","223","0.143942299299917","0.126806226074216","0.161078372525619"
"Some worries","2005","Full Time","college entrance qualification","1160","0.445496298281306","0.426250638551023","0.464741958011589"
"Some worries","2005","Full Time","lower secondary degree","761","0.372045461840881","0.350872668339165","0.393218255342597"
"Some worries","2005","Full Time","no degree/no degree yet","20","","",""
"Some worries","2005","Full Time","Other degree","185","0.448931748232742","0.39911887883229","0.498744617633193"
"Some worries","2005","Full Time","secondary school degree","1174","0.415398036993117","0.397391072231567","0.433405001754668"
"Some worries","2005","Not Working","college entrance qualification","592","0.478158481333535","0.450344210172389","0.50597275249468"
"Some worries","2005","Not Working","lower secondary degree","1578","0.415627368050717","0.399874807006978","0.431379929094457"
"Some worries","2005","Not Working","no degree/no degree yet","312","0.42949201015337","0.392848464295904","0.466135556010835"
"Some worries","2005","Not Working","Other degree","226","0.462492790599116","0.41770194668719","0.507283634511042"
"Some worries","2005","Not Working","secondary school degree","664","0.421655234641896","0.396821538851505","0.446488930432286"
"Some worries","2005","Part Time","college entrance qualification","662","0.489831432242306","0.463408749160405","0.516254115324208"
"Some worries","2005","Part Time","lower secondary degree","544","0.379868095044792","0.353545121342918","0.406191068746665"
"Some worries","2005","Part Time","no degree/no degree yet","65","0.492250317179968","0.408534862535882","0.575965771824054"
"Some worries","2005","Part Time","Other degree","120","0.426764085996139","0.365937721392538","0.487590450599741"
"Some worries","2005","Part Time","secondary school degree","744","0.427555174315097","0.40340454385152","0.451705804778675"
"Big worries","2006","Full Time","college entrance qualification","553","0.188607134127323","0.174033773947905","0.20318049430674"
"Big worries","2006","Full Time","lower secondary degree","916","0.447882632084104","0.42641387458302","0.469351389585188"
"Big worries","2006","Full Time","no degree/no degree yet","16","","",""
"Big worries","2006","Full Time","Other degree","83","0.207934238947126","0.16707670880593","0.248791769088322"
"Big worries","2006","Full Time","secondary school degree","1157","0.406130170010058","0.38847377866179","0.423786561358326"
"Big worries","2006","Not Working","college entrance qualification","324","0.24876854184392","0.226236113453409","0.271300970234432"
"Big worries","2006","Not Working","lower secondary degree","1605","0.393186309913225","0.378314456477566","0.408058163348884"
"Big worries","2006","Not Working","no degree/no degree yet","101","0.207894411028776","0.171927212899044","0.243861609158508"
"Big worries","2006","Not Working","Other degree","157","0.30044952604367","0.261674130439145","0.339224921648195"
"Big worries","2006","Not Working","secondary school degree","651","0.390825347617707","0.367938380543487","0.413712314691928"
"Big worries","2006","Part Time","college entrance qualification","244","0.183052726957701","0.162932076866524","0.203173377048878"
"Big worries","2006","Part Time","lower secondary degree","557","0.428933064137648","0.40254189154776","0.455324236727536"
"Big worries","2006","Part Time","no degree/no degree yet","27","","",""
"Big worries","2006","Part Time","Other degree","55","0.218210517648754","0.168387631813341","0.268033403484167"
"Big worries","2006","Part Time","secondary school degree","630","0.37184946920542","0.349022567645124","0.394676370765717"
"No worries","2006","Full Time","college entrance qualification","974","0.371436563290402","0.353436172588364","0.38943695399244"
"No worries","2006","Full Time","lower secondary degree","301","0.149367470892916","0.133978552301999","0.164756389483833"
"No worries","2006","Full Time","no degree/no degree yet","13","","",""
"No worries","2006","Full Time","Other degree","114","0.319649888762421","0.272700278125633","0.366599499399208"
"No worries","2006","Full Time","secondary school degree","552","0.184992004533","0.171032143265692","0.198951865800307"
"No worries","2006","Not Working","college entrance qualification","418","0.30040427423447","0.276509660529719","0.32429888793922"
"No worries","2006","Not Working","lower secondary degree","592","0.147061454669449","0.136278283057211","0.157844626281687"
"No worries","2006","Not Working","no degree/no degree yet","184","0.35215906134313","0.309824283060535","0.394493839625726"
"No worries","2006","Not Working","Other degree","174","0.301424830857084","0.262613634204727","0.340236027509441"
"No worries","2006","Not Working","secondary school degree","295","0.173050443760357","0.15530643107722","0.190794456443495"
"No worries","2006","Part Time","college entrance qualification","508","0.344864710089909","0.320133420205071","0.369595999974747"
"No worries","2006","Part Time","lower secondary degree","195","0.134399607480681","0.116211892530755","0.152587322430606"
"No worries","2006","Part Time","no degree/no degree yet","31","0.211597119727015","0.132332937721552","0.290861301732478"
"No worries","2006","Part Time","Other degree","82","0.30893590577452","0.253199432490277","0.364672379058762"
"No worries","2006","Part Time","secondary school degree","302","0.174741076663058","0.156805136946208","0.192677016379907"
"Some worries","2006","Full Time","college entrance qualification","1241","0.439956302582276","0.421464434909224","0.458448170255327"
"Some worries","2006","Full Time","lower secondary degree","844","0.40274989702298","0.381575798437222","0.423923995608738"
"Some worries","2006","Full Time","no degree/no degree yet","28","","",""
"Some worries","2006","Full Time","Other degree","182","0.472415872290454","0.422154240175322","0.522677504405585"
"Some worries","2006","Full Time","secondary school degree","1263","0.408877825456942","0.391202838858248","0.426552812055637"
"Some worries","2006","Not Working","college entrance qualification","672","0.45082718392161","0.424892381145709","0.476761986697511"
"Some worries","2006","Not Working","lower secondary degree","1947","0.459752235417326","0.44457835588887","0.474926114945782"
"Some worries","2006","Not Working","no degree/no degree yet","204","0.439946527628094","0.395951017701835","0.483942037554353"
"Some worries","2006","Not Working","Other degree","206","0.398125643099246","0.356723393047251","0.439527893151241"
"Some worries","2006","Not Working","secondary school degree","800","0.436124208621935","0.412863507912874","0.459384909330996"
"Some worries","2006","Part Time","college entrance qualification","667","0.47208256295239","0.446107962463047","0.498057163441734"
"Some worries","2006","Part Time","lower secondary degree","599","0.436667328381671","0.410220217507882","0.46311443925546"
"Some worries","2006","Part Time","no degree/no degree yet","44","0.421475062163931","0.32564649623311","0.517303628094752"
"Some worries","2006","Part Time","Other degree","127","0.472853576576726","0.412628813679307","0.533078339474146"
"Some worries","2006","Part Time","secondary school degree","790","0.453409454131522","0.429896464031635","0.476922444231408"
"Big worries","2007","Full Time","college entrance qualification","484","0.174585421487624","0.160172914204297","0.188997928770951"
"Big worries","2007","Full Time","lower secondary degree","764","0.408433201669594","0.386213839832211","0.430652563506977"
"Big worries","2007","Full Time","no degree/no degree yet","10","","",""
"Big worries","2007","Full Time","Other degree","61","0.182523183127497","0.140847007385448","0.224199358869546"
"Big worries","2007","Full Time","secondary school degree","981","0.369003068497851","0.351040018011603","0.386966118984099"
"Big worries","2007","Not Working","college entrance qualification","282","0.209130961927245","0.187751235426777","0.230510688427713"
"Big worries","2007","Not Working","lower secondary degree","1306","0.355759243567951","0.340537707284934","0.370980779850968"
"Big worries","2007","Not Working","no degree/no degree yet","84","0.173578670221013","0.137570374773991","0.209586965668036"
"Big worries","2007","Not Working","Other degree","102","0.210325829955838","0.173284046669739","0.247367613241937"
"Big worries","2007","Not Working","secondary school degree","539","0.335069544568898","0.312363073826192","0.357776015311604"
"Big worries","2007","Part Time","college entrance qualification","206","0.152840602129731","0.133800337863157","0.171880866396306"
"Big worries","2007","Part Time","lower secondary degree","460","0.414416714443539","0.386567764482015","0.442265664405063"
"Big worries","2007","Part Time","no degree/no degree yet","21","","",""
"Big worries","2007","Part Time","Other degree","43","0.14321204542181","0.100796613361765","0.185627477481855"
"Big worries","2007","Part Time","secondary school degree","526","0.342712161980422","0.31949264777611","0.365931676184734"
"No worries","2007","Full Time","college entrance qualification","1066","0.403520715841498","0.384894266115087","0.422147165567909"
"No worries","2007","Full Time","lower secondary degree","335","0.196044690861425","0.178098897491144","0.213990484231705"
"No worries","2007","Full Time","no degree/no degree yet","14","","",""
"No worries","2007","Full Time","Other degree","111","0.34871053853109","0.297293070961106","0.400128006101074"
"No worries","2007","Full Time","secondary school degree","575","0.191420612698411","0.176775012919018","0.206066212477804"
"No worries","2007","Not Working","college entrance qualification","492","0.337225172770034","0.312371894272856","0.362078451267211"
"No worries","2007","Not Working","lower secondary degree","666","0.177367466433781","0.165222502918581","0.189512429948981"
"No worries","2007","Not Working","no degree/no degree yet","166","0.370465221127377","0.324552058259581","0.416378383995174"
"No worries","2007","Not Working","Other degree","159","0.354598196952639","0.311116652346479","0.398079741558799"
"No worries","2007","Not Working","secondary school degree","341","0.213583463144383","0.193868127383364","0.233298798905401"
"No worries","2007","Part Time","college entrance qualification","541","0.395384205243647","0.369512775046183","0.421255635441111"
"No worries","2007","Part Time","lower secondary degree","202","0.152522947018856","0.132198093465472","0.17284780057224"
"No worries","2007","Part Time","no degree/no degree yet","27","","",""
"No worries","2007","Part Time","Other degree","96","0.371722001831975","0.313204940972869","0.43023906269108"
"No worries","2007","Part Time","secondary school degree","338","0.213529385536669","0.193480942635704","0.233577828437635"
"Some worries","2007","Full Time","college entrance qualification","1115","0.421893862670877","0.403143706981478","0.440644018360276"
"Some worries","2007","Full Time","lower secondary degree","781","0.395522107468981","0.37341943647991","0.417624778458052"
"Some worries","2007","Full Time","no degree/no degree yet","14","","",""
"Some worries","2007","Full Time","Other degree","158","0.468766278341413","0.414925402019912","0.522607154662914"
"Some worries","2007","Full Time","secondary school degree","1216","0.439576318803738","0.421099514408875","0.458053123198602"
"Some worries","2007","Not Working","college entrance qualification","616","0.453643865302721","0.427471912771445","0.479815817833997"
"Some worries","2007","Not Working","lower secondary degree","1828","0.466873289998268","0.451010812183106","0.482735767813431"
"Some worries","2007","Not Working","no degree/no degree yet","175","0.455956108651609","0.408604786014085","0.503307431289133"
"Some worries","2007","Not Working","Other degree","204","0.435075973091523","0.390015143007418","0.480136803175628"
"Some worries","2007","Not Working","secondary school degree","780","0.451346992286719","0.427408422187145","0.475285562386293"
"Some worries","2007","Part Time","college entrance qualification","625","0.451775192626621","0.425441511826421","0.478108873426822"
"Some worries","2007","Part Time","lower secondary degree","540","0.433060338537605","0.405048701988806","0.461071975086404"
"Some worries","2007","Part Time","no degree/no degree yet","45","0.608562284630893","0.509367127988873","0.707757441272913"
"Some worries","2007","Part Time","Other degree","123","0.485065952746215","0.4245494746145","0.54558243087793"
"Some worries","2007","Part Time","secondary school degree","741","0.443758452482909","0.419452334360764","0.468064570605053"
"Big worries","2008","Full Time","college entrance qualification","356","0.125267845931827","0.112242416237333","0.13829327562632"
"Big worries","2008","Full Time","lower secondary degree","612","0.360333690127384","0.337897746258206","0.382769633996561"
"Big worries","2008","Full Time","no degree/no degree yet","7","","",""
"Big worries","2008","Full Time","Other degree","43","0.127330878543614","0.0893562173462716","0.165305539740957"
"Big worries","2008","Full Time","secondary school degree","812","0.300147789074952","0.282901568436277","0.317394009713627"
"Big worries","2008","Not Working","college entrance qualification","237","0.193611852850216","0.172495204528157","0.214728501172274"
"Big worries","2008","Not Working","lower secondary degree","1146","0.333163029873536","0.317660199642996","0.348665860104076"
"Big worries","2008","Not Working","no degree/no degree yet","82","0.210269340518212","0.170631265985738","0.249907415050686"
"Big worries","2008","Not Working","Other degree","97","0.207196045744512","0.168060344664344","0.24633174682468"
"Big worries","2008","Not Working","secondary school degree","444","0.291629298106215","0.269103738542224","0.314154857670207"
"Big worries","2008","Part Time","college entrance qualification","147","0.108817560458204","0.0919605891346276","0.12567453178178"
"Big worries","2008","Part Time","lower secondary degree","380","0.356199998890868","0.328462468497467","0.383937529284269"
"Big worries","2008","Part Time","no degree/no degree yet","26","","",""
"Big worries","2008","Part Time","Other degree","32","0.147922902454902","0.101940939643143","0.193904865266662"
"Big worries","2008","Part Time","secondary school degree","392","0.287609503591624","0.264454452795333","0.310764554387915"
"No worries","2008","Full Time","college entrance qualification","1142","0.464708369889562","0.44508289463154","0.484333845147584"
"No worries","2008","Full Time","lower secondary degree","347","0.194739616052407","0.17623370404192","0.213245528062893"
"No worries","2008","Full Time","no degree/no degree yet","16","","",""
"No worries","2008","Full Time","Other degree","130","0.42548165233877","0.369157507653058","0.481805797024483"
"No worries","2008","Full Time","secondary school degree","653","0.230473904385573","0.214626952123156","0.246320856647989"
"No worries","2008","Not Working","college entrance qualification","508","0.385621887164353","0.359609173858308","0.411634600470398"
"No worries","2008","Not Working","lower secondary degree","715","0.192967377692347","0.179987809406936","0.205946945977757"
"No worries","2008","Not Working","no degree/no degree yet","168","0.391503365790403","0.344026513840921","0.438980217739885"
"No worries","2008","Not Working","Other degree","148","0.356062416999416","0.309825971739997","0.402298862258836"
"No worries","2008","Not Working","secondary school degree","370","0.218021465397127","0.197558114108154","0.238484816686099"
"No worries","2008","Part Time","college entrance qualification","603","0.479354951173194","0.452312489349047","0.50639741299734"
"No worries","2008","Part Time","lower secondary degree","230","0.187392048909995","0.164789289554409","0.209994808265582"
"No worries","2008","Part Time","no degree/no degree yet","41","0.417283360424806","0.32111512495742","0.513451595892191"
"No worries","2008","Part Time","Other degree","102","0.499142406015909","0.434383468411993","0.563901343619826"
"No worries","2008","Part Time","secondary school degree","373","0.266850926125982","0.244224520652408","0.289477331599557"
"Some worries","2008","Full Time","college entrance qualification","983","0.410023784178611","0.390670419258125","0.429377149099096"
"Some worries","2008","Full Time","lower secondary degree","800","0.44492669382021","0.421702824787702","0.468150562852717"
"Some worries","2008","Full Time","no degree/no degree yet","16","","",""
"Some worries","2008","Full Time","Other degree","123","0.447187469117615","0.390545807176719","0.503829131058511"
"Some worries","2008","Full Time","secondary school degree","1248","0.469378306539475","0.450599101591305","0.488157511487645"
"Some worries","2008","Not Working","college entrance qualification","600","0.420766259985431","0.394382643319268","0.447149876651594"
"Some worries","2008","Not Working","lower secondary degree","1690","0.473869592434117","0.457446729175075","0.49029245569316"
"Some worries","2008","Not Working","no degree/no degree yet","156","0.398227293691386","0.350609767589639","0.445844819793132"
"Some worries","2008","Not Working","Other degree","167","0.436741537256072","0.388849248206428","0.484633826305716"
"Some worries","2008","Not Working","secondary school degree","750","0.490349236496658","0.465573943002509","0.515124529990807"
"Some worries","2008","Part Time","college entrance qualification","561","0.411827488368603","0.385186104961733","0.438468871775472"
"Some worries","2008","Part Time","lower secondary degree","535","0.456407952199137","0.427557109928877","0.485258794469397"
"Some worries","2008","Part Time","no degree/no degree yet","34","0.28179676206073","0.194060509060149","0.369533015061312"
"Some worries","2008","Part Time","Other degree","95","0.352934691529189","0.291040259413306","0.414829123645071"
"Some worries","2008","Part Time","secondary school degree","703","0.445539570282393","0.420114422690717","0.47096471787407"
"Big worries","2009","Full Time","college entrance qualification","261","0.105053859922307","0.0926883337492173","0.117419386095396"
"Big worries","2009","Full Time","lower secondary degree","459","0.27317664208637","0.251253850927449","0.295099433245291"
"Big worries","2009","Full Time","no degree/no degree yet","7","","",""
"Big worries","2009","Full Time","Other degree","27","","",""
"Big worries","2009","Full Time","secondary school degree","649","0.259084176879556","0.242174811838607","0.275993541920505"
"Big worries","2009","Not Working","college entrance qualification","146","0.132957283969965","0.114180137853832","0.151734430086098"
"Big worries","2009","Not Working","lower secondary degree","926","0.303259057101511","0.287477550297003","0.31904056390602"
"Big worries","2009","Not Working","no degree/no degree yet","44","0.108301282137268","0.075929073543526","0.140673490731011"
"Big worries","2009","Not Working","Other degree","58","0.164093184509265","0.124898674834345","0.203287694184186"
"Big worries","2009","Not Working","secondary school degree","352","0.253766150848003","0.231195800221377","0.27633650147463"
"Big worries","2009","Part Time","college entrance qualification","109","0.0846127071011569","0.0693125619660816","0.0999128522362321"
"Big worries","2009","Part Time","lower secondary degree","339","0.352543687950964","0.324010391694633","0.381076984207295"
"Big worries","2009","Part Time","no degree/no degree yet","21","","",""
"Big worries","2009","Part Time","Other degree","33","0.121319358270346","0.0773691697757004","0.165269546764991"
"Big worries","2009","Part Time","secondary school degree","313","0.23000616698965","0.20795393272055","0.252058401258749"
"No worries","2009","Full Time","college entrance qualification","1299","0.560371063257386","0.540354517671262","0.58038760884351"
"No worries","2009","Full Time","lower secondary degree","414","0.26966515165374","0.247831164371462","0.291499138936019"
"No worries","2009","Full Time","no degree/no degree yet","14","","",""
"No worries","2009","Full Time","Other degree","113","0.410588710488548","0.349608233985628","0.471569186991468"
"No worries","2009","Full Time","secondary school degree","756","0.289014360634257","0.271519417076425","0.306509304192088"
"No worries","2009","Not Working","college entrance qualification","566","0.428390248758168","0.401023520860612","0.455756976655724"
"No worries","2009","Not Working","lower secondary degree","735","0.224658386472578","0.210329456001342","0.238987316943815"
"No worries","2009","Not Working","no degree/no degree yet","176","0.508924619639069","0.456847462153443","0.561001777124695"
"No worries","2009","Not Working","Other degree","142","0.449119992683892","0.396480616893932","0.501759368473853"
"No worries","2009","Not Working","secondary school degree","412","0.281613819551035","0.258285150966224","0.304942488135847"
"No worries","2009","Part Time","college entrance qualification","728","0.576517568968621","0.549353220825488","0.603681917111755"
"No worries","2009","Part Time","lower secondary degree","247","0.197541549814651","0.173763252934176","0.221319846695125"
"No worries","2009","Part Time","no degree/no degree yet","39","0.372372253208188","0.275158880165085","0.469585626251291"
"No worries","2009","Part Time","Other degree","92","0.474600927386389","0.4073823831342","0.541819471638579"
"No worries","2009","Part Time","secondary school degree","403","0.244789389565823","0.222258954922873","0.267319824208772"
"Some worries","2009","Full Time","college entrance qualification","802","0.334575076820307","0.315546580564669","0.353603573075946"
"Some worries","2009","Full Time","lower secondary degree","714","0.457158206259889","0.432648984231659","0.481667428288119"
"Some worries","2009","Full Time","no degree/no degree yet","14","","",""
"Some worries","2009","Full Time","Other degree","110","0.453741187500019","0.392027511447546","0.515454863552492"
"Some worries","2009","Full Time","secondary school degree","1174","0.451901462486188","0.432693839838618","0.471109085133757"
"Some worries","2009","Not Working","college entrance qualification","544","0.438652467271867","0.411209601043889","0.466095333499844"
"Some worries","2009","Not Working","lower secondary degree","1598","0.47208255642591","0.454943066478256","0.489222046373564"
"Some worries","2009","Not Working","no degree/no degree yet","134","0.382774098223662","0.332140382096645","0.43340781435068"
"Some worries","2009","Not Working","Other degree","143","0.386786822806842","0.335247037474252","0.438326608139432"
"Some worries","2009","Not Working","secondary school degree","664","0.464620029600961","0.43875196058035","0.490488098621572"
"Some worries","2009","Part Time","college entrance qualification","434","0.338869723930222","0.312848050446358","0.364891397414086"
"Some worries","2009","Part Time","lower secondary degree","491","0.449914762234385","0.420203551065022","0.479625973403749"
"Some worries","2009","Part Time","no degree/no degree yet","35","0.372639160317168","0.275411633709265","0.469866686925071"
"Some worries","2009","Part Time","Other degree","87","0.404079714343265","0.338024399101773","0.470135029584758"
"Some worries","2009","Part Time","secondary school degree","683","0.525204443444528","0.499037273643278","0.551371613245778"
"Big worries","2010","Full Time","college entrance qualification","353","0.102453267864267","0.0919971359255128","0.112909399803021"
"Big worries","2010","Full Time","lower secondary degree","597","0.288478659599138","0.268568189674722","0.308389129523554"
"Big worries","2010","Full Time","no degree/no degree yet","19","","",""
"Big worries","2010","Full Time","Other degree","72","0.157848407946501","0.125197476559027","0.190499339333975"
"Big worries","2010","Full Time","secondary school degree","826","0.260932680893895","0.245825616835625","0.276039744952165"
"Big worries","2010","Not Working","college entrance qualification","209","0.164578117525338","0.146443254104136","0.182712980946539"
"Big worries","2010","Not Working","lower secondary degree","999","0.288298255181393","0.27319636713628","0.303400143226506"
"Big worries","2010","Not Working","no degree/no degree yet","87","0.114979430774413","0.0883681785348106","0.141590683014016"
"Big worries","2010","Not Working","Other degree","110","0.190896447644328","0.160867775965513","0.220925119323143"
"Big worries","2010","Not Working","secondary school degree","481","0.242603261431344","0.22354821578072","0.261658307081968"
"Big worries","2010","Part Time","college entrance qualification","184","0.103088798689642","0.0895822129893916","0.116595384389892"
"Big worries","2010","Part Time","lower secondary degree","444","0.321764396446615","0.297170589391359","0.34635820350187"
"Big worries","2010","Part Time","no degree/no degree yet","46","0.309691941896054","0.234434315954824","0.384949567837284"
"Big worries","2010","Part Time","Other degree","63","0.185311962212445","0.148629637320561","0.221994287104329"
"Big worries","2010","Part Time","secondary school degree","521","0.244769777755873","0.226972693188429","0.262566862323317"
"No worries","2010","Full Time","college entrance qualification","1849","0.578269531974111","0.561241586286408","0.595297477661813"
"No worries","2010","Full Time","lower secondary degree","515","0.260828300386301","0.241531703666695","0.280124897105907"
"No worries","2010","Full Time","no degree/no degree yet","17","","",""
"No worries","2010","Full Time","Other degree","198","0.354115549885127","0.311287307913845","0.396943791856408"
"No worries","2010","Full Time","secondary school degree","1047","0.296672834949181","0.280958665931669","0.312387003966693"
"No worries","2010","Not Working","college entrance qualification","756","0.453509445941636","0.429161640709513","0.477857251173759"
"No worries","2010","Not Working","lower secondary degree","843","0.243848410391623","0.229532280725875","0.258164540057371"
"No worries","2010","Not Working","no degree/no degree yet","251","0.422415604133241","0.381210002988479","0.463621205278003"
"No worries","2010","Not Working","Other degree","279","0.424493207229068","0.386727663334146","0.462258751123991"
"No worries","2010","Not Working","secondary school degree","573","0.269159898275763","0.249444011148647","0.28887578540288"
"No worries","2010","Part Time","college entrance qualification","1071","0.539329284692537","0.51718878496282","0.561469784422253"
"No worries","2010","Part Time","lower secondary degree","316","0.252480496144878","0.229609153640611","0.275351838649145"
"No worries","2010","Part Time","no degree/no degree yet","51","0.293697251090726","0.219564608943273","0.367829893238179"
"No worries","2010","Part Time","Other degree","199","0.443726126286588","0.396821974381409","0.490630278191768"
"No worries","2010","Part Time","secondary school degree","734","0.321908271601143","0.302568979262338","0.341247563939948"
"Some worries","2010","Full Time","college entrance qualification","1029","0.319277200161623","0.303202284107709","0.335352116215536"
"Some worries","2010","Full Time","lower secondary degree","877","0.450693040014561","0.428826570145495","0.472559509883627"
"Some worries","2010","Full Time","no degree/no degree yet","32","0.395527249409008","0.279310104195435","0.511744394622581"
"Some worries","2010","Full Time","Other degree","209","0.488036042168372","0.443272342173787","0.532799742162957"
"Some worries","2010","Full Time","secondary school degree","1373","0.442394484156924","0.425308412807458","0.45948055550639"
"Some worries","2010","Not Working","college entrance qualification","641","0.381912436533026","0.358150478549279","0.405674394516774"
"Some worries","2010","Not Working","lower secondary degree","1614","0.467853334426984","0.451217991375211","0.484488677478756"
"Some worries","2010","Not Working","no degree/no degree yet","214","0.462604965092346","0.421010980960414","0.504198949224277"
"Some worries","2010","Not Working","Other degree","269","0.384610345126603","0.347437934959263","0.421782755293943"
"Some worries","2010","Not Working","secondary school degree","890","0.488236840292893","0.466016549229619","0.510457131356166"
"Some worries","2010","Part Time","college entrance qualification","692","0.357581916617822","0.336292597698159","0.378871235537484"
"Some worries","2010","Part Time","lower secondary degree","626","0.425755107408507","0.399723860006352","0.451786354810662"
"Some worries","2010","Part Time","no degree/no degree yet","48","0.39661080701322","0.316986599011092","0.476235015015348"
"Some worries","2010","Part Time","Other degree","169","0.370961911500967","0.325356898089704","0.41656692491223"
"Some worries","2010","Part Time","secondary school degree","987","0.433321950642984","0.412810148115838","0.45383375317013"
"Big worries","2011","Full Time","college entrance qualification","348","0.112629045577285","0.100610597009384","0.124647494145185"
"Big worries","2011","Full Time","lower secondary degree","526","0.308541917913482","0.286636871694937","0.330446964132027"
"Big worries","2011","Full Time","no degree/no degree yet","16","","",""
"Big worries","2011","Full Time","Other degree","54","0.222329992525119","0.177669585599952","0.266990399450287"
"Big worries","2011","Full Time","secondary school degree","799","0.301579799309324","0.284580594931296","0.318579003687352"
"Big worries","2011","Not Working","college entrance qualification","220","0.159650691633993","0.141083645336802","0.178217737931184"
"Big worries","2011","Not Working","lower secondary degree","1104","0.302438406911899","0.287662509793121","0.317214304030677"
"Big worries","2011","Not Working","no degree/no degree yet","52","0.142342553683111","0.107486457409469","0.177198649956754"
"Big worries","2011","Not Working","Other degree","94","0.16433104538897","0.131685612286825","0.196976478491114"
"Big worries","2011","Not Working","secondary school degree","450","0.267577547128242","0.246402304180194","0.288752790076289"
"Big worries","2011","Part Time","college entrance qualification","166","0.107781290734993","0.0919288266956802","0.123633754774305"
"Big worries","2011","Part Time","lower secondary degree","379","0.332216769339351","0.305421923589643","0.359011615089059"
"Big worries","2011","Part Time","no degree/no degree yet","26","","",""
"Big worries","2011","Part Time","Other degree","34","0.113043284089439","0.0760205466316275","0.150066021547251"
"Big worries","2011","Part Time","secondary school degree","424","0.266961802522327","0.245642735042612","0.288280870002042"
"No worries","2011","Full Time","college entrance qualification","1421","0.544710711800452","0.52577867774956","0.563642745851345"
"No worries","2011","Full Time","lower secondary degree","408","0.231129675313465","0.211137568565266","0.251121782061663"
"No worries","2011","Full Time","no degree/no degree yet","22","","",""
"No worries","2011","Full Time","Other degree","125","0.351047704437139","0.299783357466071","0.402312051408207"
"No worries","2011","Full Time","secondary school degree","804","0.271406830777373","0.254935753305923","0.287877908248823"
"No worries","2011","Not Working","college entrance qualification","645","0.429362976850775","0.404271873224823","0.454454080476727"
"No worries","2011","Not Working","lower secondary degree","849","0.22557486561344","0.212129296767057","0.239020434459822"
"No worries","2011","Not Working","no degree/no degree yet","189","0.520275217346492","0.470436473723839","0.570113960969144"
"No worries","2011","Not Working","Other degree","198","0.403298393517305","0.360083112531807","0.446513674502804"
"No worries","2011","Not Working","secondary school degree","450","0.275168795549488","0.253806851401106","0.296530739697871"
"No worries","2011","Part Time","college entrance qualification","760","0.544131667761605","0.518671507283267","0.569591828239943"
"No worries","2011","Part Time","lower secondary degree","232","0.178266810785736","0.156493554069999","0.200040067501473"
"No worries","2011","Part Time","no degree/no degree yet","37","0.379895830893538","0.288357960884211","0.471433700902865"
"No worries","2011","Part Time","Other degree","114","0.391869671036827","0.334792283253704","0.448947058819951"
"No worries","2011","Part Time","secondary school degree","486","0.294492988295429","0.272526102858864","0.316459873731995"
"Some worries","2011","Full Time","college entrance qualification","889","0.342660242622263","0.324617713630019","0.360702771614507"
"Some worries","2011","Full Time","lower secondary degree","774","0.460328406773053","0.436690836927111","0.483965976618995"
"Some worries","2011","Full Time","no degree/no degree yet","19","","",""
"Some worries","2011","Full Time","Other degree","154","0.426622303037741","0.373501069643059","0.479743536432424"
"Some worries","2011","Full Time","secondary school degree","1197","0.427013369913303","0.408691826495519","0.445334913331086"
"Some worries","2011","Not Working","college entrance qualification","630","0.410986331515232","0.386045905333418","0.435926757697046"
"Some worries","2011","Not Working","lower secondary degree","1759","0.471986727474661","0.455927249649712","0.48804620529961"
"Some worries","2011","Not Working","no degree/no degree yet","145","0.337382228970397","0.290214270455841","0.384550187484953"
"Some worries","2011","Not Working","Other degree","203","0.432370561093725","0.388728424392627","0.476012697794823"
"Some worries","2011","Not Working","secondary school degree","779","0.45725365732227","0.433424988043237","0.481082326601303"
"Some worries","2011","Part Time","college entrance qualification","544","0.348087041503402","0.323735404661029","0.372438678345775"
"Some worries","2011","Part Time","lower secondary degree","576","0.489516419874913","0.461078537586757","0.517954302163069"
"Some worries","2011","Part Time","no degree/no degree yet","45","0.372431116509333","0.281253151758793","0.463609081259873"
"Some worries","2011","Part Time","Other degree","133","0.495087044873734","0.436629042691129","0.553545047056339"
"Some worries","2011","Part Time","secondary school degree","744","0.438545209182244","0.414631611422691","0.462458806941796"
"Big worries","2012","Full Time","college entrance qualification","250","0.09231675612124","0.0813450335773504","0.10328847866513"
"Big worries","2012","Full Time","lower secondary degree","402","0.259554685233907","0.238040312997213","0.281069057470602"
"Big worries","2012","Full Time","no degree/no degree yet","17","","",""
"Big worries","2012","Full Time","Other degree","46","0.161165993923397","0.122311291308001","0.200020696538794"
"Big worries","2012","Full Time","secondary school degree","582","0.225123524504126","0.209410136039266","0.240836912968986"
"Big worries","2012","Not Working","college entrance qualification","172","0.124532995649908","0.107933747941191","0.141132243358625"
"Big worries","2012","Not Working","lower secondary degree","937","0.259245357206215","0.24515940913227","0.27333130528016"
