"plj0046","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"Some worries","2008","Not Employed","direct migration background","340","0.46471021281173","0.42999681825232","0.49942360737114"
"Some worries","2008","Not Employed","indirect migration background","94","0.42013064871112","0.352728810550384","0.487532486871856"
"Some worries","2008","Not Employed","no migration background","3002","0.460148994119939","0.447983723550483","0.472314264689396"
"Big worries","2009","Employed","direct migration background","128","0.132097886699803","0.110887916762099","0.153307856637506"
"Big worries","2009","Employed","indirect migration background","91","0.15061976127734","0.11975838469484","0.181481137859841"
"Big worries","2009","Employed","no migration background","2077","0.226954160619056","0.218619905829805","0.235288415408308"
"Big worries","2009","Not Employed","direct migration background","106","0.180317658565219","0.151336438657161","0.209298878473276"
"Big worries","2009","Not Employed","indirect migration background","30","0.17103416705935","0.117911583243885","0.224156750874815"
"Big worries","2009","Not Employed","no migration background","1418","0.255001883821528","0.243921419177163","0.266082348465892"
"No worries","2009","Employed","direct migration background","430","0.426296572112876","0.395318357244758","0.457274786980993"
"No worries","2009","Employed","indirect migration background","210","0.36966015108807","0.32801044508183","0.411309857094311"
"No worries","2009","Employed","no migration background","3584","0.355784213795657","0.346258356000284","0.36531007159103"
"No worries","2009","Not Employed","direct migration background","277","0.427675391454809","0.390380179146109","0.464970603763509"
"No worries","2009","Not Employed","indirect migration background","90","0.445144068623832","0.375029244582611","0.515258892665052"
"No worries","2009","Not Employed","no migration background","1735","0.281194718484141","0.2697654640734","0.292623972894882"
"Some worries","2009","Employed","direct migration background","421","0.441605541187322","0.410499513645521","0.472711568729123"
"Some worries","2009","Employed","indirect migration background","215","0.479720087634589","0.43661428644156","0.522825888827618"
"Some worries","2009","Employed","no migration background","4042","0.417261625585287","0.407450109792577","0.427073141377997"
"Some worries","2009","Not Employed","direct migration background","293","0.392006949979973","0.355204991257564","0.428808908702381"
"Some worries","2009","Not Employed","indirect migration background","73","0.383821764316818","0.31521176541115","0.452431763222487"
"Some worries","2009","Not Employed","no migration background","2791","0.463803397694332","0.45112577908537","0.476481016303293"
"Big worries","2010","Employed","direct migration background","256","0.17926788006151","0.160909535522862","0.197626224600158"
"Big worries","2010","Employed","indirect migration background","156","0.202291301320494","0.174472231723747","0.230110370917241"
"Big worries","2010","Employed","no migration background","2792","0.222931464809459","0.215786919330827","0.230076010288091"
"Big worries","2010","Not Employed","direct migration background","182","0.172133176728155","0.150649021693277","0.193617331763032"
"Big worries","2010","Not Employed","indirect migration background","58","0.166611674567082","0.127177073488486","0.206046275645678"
"Big worries","2010","Not Employed","no migration background","1676","0.25431981568881","0.244007191144483","0.264632440233138"
"No worries","2010","Employed","direct migration background","718","0.412065993288476","0.388508491236849","0.435623495340103"
"No worries","2010","Employed","indirect migration background","335","0.40726717052101","0.37324194396125","0.44129239708077"
"No worries","2010","Employed","no migration background","5075","0.372460447885814","0.364161560132891","0.380759335638737"
"No worries","2010","Not Employed","direct migration background","511","0.425677378087157","0.397537384542891","0.453817371631423"
"No worries","2010","Not Employed","indirect migration background","141","0.385918272509329","0.334399940991827","0.437436604026832"
"No worries","2010","Not Employed","no migration background","2130","0.290738268742674","0.279984587250516","0.301491950234832"
"Some worries","2010","Employed","direct migration background","703","0.408666126650014","0.385138275756041","0.432193977543988"
"Some worries","2010","Employed","indirect migration background","310","0.390441528158496","0.356657026225591","0.424226030091401"
"Some worries","2010","Employed","no migration background","5170","0.404608087304727","0.396182930286625","0.413033244322829"
"Some worries","2010","Not Employed","direct migration background","493","0.402189445184688","0.374283105883858","0.430095784485519"
"Some worries","2010","Not Employed","indirect migration background","144","0.447470052923589","0.394848830896766","0.500091274950411"
"Some worries","2010","Not Employed","no migration background","3044","0.454941915568516","0.443149516330855","0.466734314806177"
"Big worries","2011","Employed","direct migration background","176","0.164544592311693","0.143134166942406","0.18595501768098"
"Big worries","2011","Employed","indirect migration background","105","0.179110121689335","0.147631683394071","0.2105885599846"
"Big worries","2011","Employed","no migration background","2582","0.24719358359424","0.239096746109811","0.255290421078668"
"Big worries","2011","Not Employed","direct migration background","147","0.164083778494593","0.138765954117203","0.189401602871982"
"Big worries","2011","Not Employed","indirect migration background","29","","",""
"Big worries","2011","Not Employed","no migration background","1774","0.265236719644658","0.254818139802646","0.275655299486671"
"No worries","2011","Employed","direct migration background","440","0.373385718506928","0.345453794789663","0.401317642224193"
"No worries","2011","Employed","indirect migration background","231","0.385889735891592","0.345926057546247","0.425853414236936"
"No worries","2011","Employed","no migration background","3866","0.347972764515245","0.339032288040665","0.356913240989825"
"No worries","2011","Not Employed","direct migration background","323","0.407947555026829","0.374351023851763","0.441544086201894"
"No worries","2011","Not Employed","indirect migration background","87","0.400650690035542","0.335897718524303","0.46540366154678"
"No worries","2011","Not Employed","no migration background","1985","0.282802928677458","0.272174252318408","0.293431605036508"
"Some worries","2011","Employed","direct migration background","536","0.46206968918138","0.433279892362616","0.490859486000143"
"Some worries","2011","Employed","indirect migration background","234","0.435000142419073","0.394301536624197","0.475698748213949"
"Some worries","2011","Employed","no migration background","4456","0.404833651890515","0.395620406122021","0.414046897659009"
"Some worries","2011","Not Employed","direct migration background","352","0.427968666478578","0.39414442406535","0.461792908891807"
"Some worries","2011","Not Employed","indirect migration background","104","0.47271316777705","0.406741256897541","0.538685078656558"
"Some worries","2011","Not Employed","no migration background","3138","0.451960351677884","0.440214780623473","0.463705922732294"
"Big worries","2012","Employed","direct migration background","136","0.126045499348534","0.106862908927391","0.145228089769677"
"Big worries","2012","Employed","indirect migration background","91","0.132732332448741","0.105674402835791","0.159790262061691"
"Big worries","2012","Employed","no migration background","1943","0.189606973008339","0.182177238282202","0.197036707734475"
"Big worries","2012","Not Employed","direct migration background","125","0.150764991003954","0.125637822053025","0.175892159954883"
"Big worries","2012","Not Employed","indirect migration background","19","","",""
"Big worries","2012","Not Employed","no migration background","1462","0.218984874613799","0.209325770162483","0.228643979065116"
"No worries","2012","Employed","direct migration background","542","0.448394889107314","0.419651125105804","0.477138653108823"
"No worries","2012","Employed","indirect migration background","296","0.478561532950517","0.438723301693954","0.51839976420708"
"No worries","2012","Employed","no migration background","4650","0.435462178251979","0.426064511305829","0.444859845198129"
"No worries","2012","Not Employed","direct migration background","317","0.422190813884283","0.387507069806855","0.456874557961712"
"No worries","2012","Not Employed","indirect migration background","101","0.515030185488113","0.443966948462378","0.586093422513847"
"No worries","2012","Not Employed","no migration background","2447","0.32729251364128","0.316333253225174","0.338251774057387"
"Some worries","2012","Employed","direct migration background","472","0.425559611544152","0.396983583965508","0.454135639122796"
"Some worries","2012","Employed","indirect migration background","217","0.388706134600742","0.349831587910148","0.427580681291336"
"Some worries","2012","Employed","no migration background","4100","0.374930848739683","0.365755175736652","0.384106521742713"
"Some worries","2012","Not Employed","direct migration background","337","0.427044195111763","0.392308472699214","0.461779917524312"
"Some worries","2012","Not Employed","indirect migration background","70","0.377444967852168","0.308518347519279","0.446371588185057"
"Some worries","2012","Not Employed","no migration background","3133","0.45372261174492","0.442094695243131","0.46535052824671"
"Big worries","2013","Employed","direct migration background","157","0.154647636665207","0.132282489309461","0.177012784020954"
"Big worries","2013","Employed","indirect migration background","103","0.193155118361947","0.160132610412693","0.2261776263112"
"Big worries","2013","Employed","no migration background","2041","0.209453169273027","0.201474923397907","0.217431415148148"
"Big worries","2013","Not Employed","direct migration background","137","0.207386758910731","0.176710103726954","0.238063414094508"
"Big worries","2013","Not Employed","indirect migration background","29","","",""
"Big worries","2013","Not Employed","no migration background","1574","0.254645123066177","0.24403442635304","0.265255819779315"
"No worries","2013","Employed","direct migration background","436","0.436516364919321","0.405838710319859","0.467194019518783"
"No worries","2013","Employed","indirect migration background","236","0.438425361932441","0.396919112052932","0.479931611811949"
"No worries","2013","Employed","no migration background","4041","0.397345333892356","0.387750919597411","0.4069397481873"
"No worries","2013","Not Employed","direct migration background","269","0.423447072126852","0.386061331461276","0.460832812792428"
"No worries","2013","Not Employed","indirect migration background","78","0.512854744086411","0.436122002358968","0.589587485813853"
"No worries","2013","Not Employed","no migration background","1988","0.292562061517431","0.281481855179615","0.303642267855247"
"Some worries","2013","Employed","direct migration background","411","0.408835998415472","0.378426462724458","0.439245534106485"
"Some worries","2013","Employed","indirect migration background","210","0.368419519705613","0.328069143853029","0.408769895558197"
"Some worries","2013","Employed","no migration background","3911","0.393201496834617","0.383624485995799","0.402778507673435"
"Some worries","2013","Not Employed","direct migration background","265","0.369166168962417","0.332652517450423","0.405679820474411"
"Some worries","2013","Not Employed","indirect migration background","56","0.365150691265832","0.291236866173089","0.439064516358575"
"Some worries","2013","Not Employed","no migration background","2914","0.452792815416392","0.440669529994909","0.464916100837875"
"Big worries","2014","Employed","direct migration background","730","0.206465776853341","0.192816013046894","0.220115540659789"
"Big worries","2014","Employed","indirect migration background","308","0.254896589005602","0.230928328392901","0.278864849618303"
"Big worries","2014","Employed","no migration background","3280","0.253202049093372","0.245745089421005","0.260659008765739"
"Big worries","2014","Not Employed","direct migration background","355","0.197641572096758","0.178638933490873","0.216644210702643"
"Big worries","2014","Not Employed","indirect migration background","127","0.23146473678063","0.194895831562963","0.268033641998298"
"Big worries","2014","Not Employed","no migration background","2007","0.295103340923278","0.28451087938875","0.305695802457806"
"No worries","2014","Employed","direct migration background","1073","0.356474460917176","0.340322867544963","0.37262605428939"
"No worries","2014","Employed","indirect migration background","458","0.360208646150719","0.333806302443255","0.386610989858183"
"No worries","2014","Employed","no migration background","4576","0.34986493436919","0.341686340710344","0.358043528028036"
"No worries","2014","Not Employed","direct migration background","596","0.372930475282512","0.349854379419173","0.396006571145851"
"No worries","2014","Not Employed","indirect migration background","198","0.374336004289565","0.3323756619233","0.416296346655831"
"No worries","2014","Not Employed","no migration background","1978","0.265667290504567","0.255409293064822","0.275925287944311"
"Some worries","2014","Employed","direct migration background","1575","0.437059762229483","0.42033269405037","0.453786830408595"
"Some worries","2014","Employed","indirect migration background","504","0.384894764843679","0.35813440529652","0.411655124390837"
"Some worries","2014","Employed","no migration background","5207","0.396933016537438","0.388542899555518","0.405323133519359"
"Some worries","2014","Not Employed","direct migration background","736","0.42942795262073","0.405807351232433","0.453048554009027"
"Some worries","2014","Not Employed","indirect migration background","186","0.394199258929804","0.351829065873346","0.436569451986263"
"Some worries","2014","Not Employed","no migration background","3137","0.439229368572155","0.427703187915743","0.450755549228567"
"Big worries","2015","Employed","direct migration background","861","0.270700842957648","0.254699618261798","0.286702067653499"
"Big worries","2015","Employed","indirect migration background","341","0.283212241302728","0.257559119911755","0.308865362693701"
"Big worries","2015","Employed","no migration background","3932","0.321541314845431","0.313319458483324","0.329763171207537"
"Big worries","2015","Not Employed","direct migration background","395","0.329561501091662","0.304097539155568","0.355025463027756"
"Big worries","2015","Not Employed","indirect migration background","101","0.238648460308298","0.19872915551352","0.278567765103076"
"Big worries","2015","Not Employed","no migration background","2275","0.351231528778114","0.339778268149576","0.362684789406652"
"No worries","2015","Employed","direct migration background","755","0.282226513653964","0.266017813980781","0.298435213327147"
"No worries","2015","Employed","indirect migration background","355","0.317572283298071","0.291066628332381","0.344077938263762"
"No worries","2015","Employed","no migration background","3357","0.276015578263461","0.268146548313763","0.283884608213159"
