"plj0046","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No worries","2005","35-65 y.","college entrance qualification","928","0.286071759448887","0.269998999096905","0.302144519800868"
"No worries","2005","35-65 y.","lower secondary degree","393","0.103378372060216","0.0935737230400014","0.113183021080431"
"No worries","2005","35-65 y.","no degree/no degree yet","32","0.20771090533618","0.141452903680547","0.273968906991813"
"No worries","2005","35-65 y.","Other degree","197","0.270817649192186","0.239631816413185","0.302003481971187"
"No worries","2005","35-65 y.","secondary school degree","531","0.129655226237344","0.119053808490132","0.140256643984555"
"No worries","2005","66 and older","college entrance qualification","102","0.188881866759009","0.156635776605353","0.221127956912665"
"No worries","2005","66 and older","lower secondary degree","284","0.12144994319095","0.108440972500952","0.134458913880949"
"No worries","2005","66 and older","no degree/no degree yet","21","","",""
"No worries","2005","66 and older","Other degree","49","0.316809725831643","0.248271706726314","0.385347744936971"
"No worries","2005","66 and older","secondary school degree","63","0.11080267355642","0.084352796823682","0.137252550289157"
"Some worries","2005","16-34 y.","college entrance qualification","722","0.43404649793273","0.409553483761111","0.458539512104349"
"Some worries","2005","16-34 y.","lower secondary degree","356","0.383447481780624","0.352397551985487","0.414497411575761"
"Some worries","2005","16-34 y.","no degree/no degree yet","310","0.427704094075974","0.390762085625295","0.464646102526653"
"Some worries","2005","16-34 y.","Other degree","66","0.443929928566634","0.365963477708055","0.521896379425212"
"Some worries","2005","16-34 y.","secondary school degree","681","0.422753782251023","0.398623663905535","0.446883900596511"
"Some worries","2005","35-65 y.","college entrance qualification","1417","0.481904342328234","0.464133374074223","0.499675310582244"
"Some worries","2005","35-65 y.","lower secondary degree","1508","0.389583110979096","0.373878545189017","0.405287676769174"
"Some worries","2005","35-65 y.","no degree/no degree yet","59","0.397080520938238","0.317164142631532","0.476996899244944"
"Some worries","2005","35-65 y.","Other degree","389","0.463779778274513","0.428782982116999","0.498776574432027"
"Some worries","2005","35-65 y.","secondary school degree","1676","0.418375505161334","0.402807687343388","0.43394332297928"
"Some worries","2005","66 and older","college entrance qualification","275","0.484201261424724","0.443030113929623","0.525372408919826"
"Some worries","2005","66 and older","lower secondary degree","1019","0.411374828763858","0.391777391006536","0.43097226652118"
"Some worries","2005","66 and older","no degree/no degree yet","28","","",""
"Some worries","2005","66 and older","Other degree","76","0.389637141060347","0.317793938913549","0.461480343207145"
"Some worries","2005","66 and older","secondary school degree","225","0.423120053524174","0.38148836898417","0.464751738064177"
"Big worries","2006","16-34 y.","college entrance qualification","269","0.167081743758949","0.148938256304296","0.185225231213602"
"Big worries","2006","16-34 y.","lower secondary degree","367","0.427484154405324","0.39521719950015","0.459751109310497"
"Big worries","2006","16-34 y.","no degree/no degree yet","87","0.226819703433063","0.187191879649388","0.266447527216737"
"Big worries","2006","16-34 y.","Other degree","41","0.164443306194021","0.109835149243448","0.219051463144594"
"Big worries","2006","16-34 y.","secondary school degree","554","0.351379650089676","0.327950780477304","0.374808519702049"
"Big worries","2006","35-65 y.","college entrance qualification","666","0.19555624266836","0.182034083484496","0.209078401852224"
"Big worries","2006","35-65 y.","lower secondary degree","1668","0.441753458362096","0.426101668637359","0.457405248086833"
"Big worries","2006","35-65 y.","no degree/no degree yet","37","0.294996832566532","0.218909430045371","0.371084235087693"
"Big worries","2006","35-65 y.","Other degree","187","0.266312309530895","0.235488537629749","0.297136081432041"
"Big worries","2006","35-65 y.","secondary school degree","1630","0.415913699937879","0.400970210244989","0.430857189630768"
"Big worries","2006","66 and older","college entrance qualification","186","0.317675414733313","0.282474757909907","0.352876071556719"
"Big worries","2006","66 and older","lower secondary degree","1043","0.375841807849347","0.357856933137805","0.393826682560888"
"Big worries","2006","66 and older","no degree/no degree yet","20","","",""
"Big worries","2006","66 and older","Other degree","67","0.298726289741417","0.237259746378011","0.360192833104823"
"Big worries","2006","66 and older","secondary school degree","254","0.36881611783454","0.332172877365274","0.405459358303805"
"No worries","2006","16-34 y.","college entrance qualification","608","0.39472505037307","0.370952335960743","0.418497764785398"
"No worries","2006","16-34 y.","lower secondary degree","183","0.189534971622303","0.163971723639734","0.215098219604871"
"No worries","2006","16-34 y.","no degree/no degree yet","153","0.323785828669047","0.279507573642506","0.368064083695587"
"No worries","2006","16-34 y.","Other degree","66","0.361365980593342","0.290594038245429","0.432137922941254"
"No worries","2006","16-34 y.","secondary school degree","309","0.196939513254393","0.177422726978969","0.216456299529818"
"No worries","2006","35-65 y.","college entrance qualification","1124","0.347572729421462","0.33133776806918","0.363807690773743"
"No worries","2006","35-65 y.","lower secondary degree","498","0.130855168373895","0.120225920833787","0.141484415914003"
"No worries","2006","35-65 y.","no degree/no degree yet","43","0.230603501979784","0.16032595412145","0.300881049838119"
"No worries","2006","35-65 y.","Other degree","235","0.287847574791432","0.256275558986347","0.319419590596517"
"No worries","2006","35-65 y.","secondary school degree","745","0.175800603203526","0.164259741626434","0.187341464780617"
"No worries","2006","66 and older","college entrance qualification","168","0.225909300083804","0.194291879643681","0.257526720523927"
"No worries","2006","66 and older","lower secondary degree","407","0.149327011708636","0.136092496314717","0.162561527102555"
"No worries","2006","66 and older","no degree/no degree yet","32","0.392866606406823","0.286508597217379","0.499224615596268"
"No worries","2006","66 and older","Other degree","69","0.329794363150127","0.266657363241229","0.392931363059025"
"No worries","2006","66 and older","secondary school degree","95","0.157716979214642","0.130036141790763","0.185397816638521"
"Some worries","2006","16-34 y.","college entrance qualification","747","0.438193205867981","0.414061868471638","0.462324543264324"
"Some worries","2006","16-34 y.","lower secondary degree","353","0.382980873972374","0.35127482895311","0.414686918991637"
"Some worries","2006","16-34 y.","no degree/no degree yet","189","0.449394467897891","0.402323449864209","0.496465485931572"
"Some worries","2006","16-34 y.","Other degree","70","0.474190713212638","0.400628954103473","0.547752472321803"
"Some worries","2006","16-34 y.","secondary school degree","732","0.451680836655931","0.427257764522075","0.476103908789786"
"Some worries","2006","35-65 y.","college entrance qualification","1515","0.456871027910178","0.439888174797511","0.473853881022845"
"Some worries","2006","35-65 y.","lower secondary degree","1701","0.427391373264009","0.411799337429077","0.442983409098941"
"Some worries","2006","35-65 y.","no degree/no degree yet","58","0.474399665453684","0.391087475342236","0.557711855565131"
"Some worries","2006","35-65 y.","Other degree","368","0.445840115677673","0.411179070154557","0.480501161200788"
"Some worries","2006","35-65 y.","secondary school degree","1804","0.408285696858596","0.393383509404638","0.423187884312553"
"Some worries","2006","66 and older","college entrance qualification","318","0.456415285182883","0.418755558587323","0.494075011778443"
"Some worries","2006","66 and older","lower secondary degree","1336","0.474831180442017","0.456288324836924","0.49337403604711"
"Some worries","2006","66 and older","no degree/no degree yet","29","","",""
"Some worries","2006","66 and older","Other degree","77","0.371479347108456","0.30658820730026","0.436370486916652"
"Some worries","2006","66 and older","secondary school degree","317","0.473466902950818","0.435546876903453","0.511386928998183"
"Big worries","2007","16-34 y.","college entrance qualification","255","0.157653371198373","0.13964473678399","0.175662005612756"
"Big worries","2007","16-34 y.","lower secondary degree","292","0.380380563780979","0.346090017534974","0.414671110026985"
"Big worries","2007","16-34 y.","no degree/no degree yet","76","0.183294394849746","0.144029807696244","0.222558982003247"
"Big worries","2007","16-34 y.","Other degree","31","0.204475715678317","0.138139375417175","0.270812055939458"
"Big worries","2007","16-34 y.","secondary school degree","484","0.348165932152118","0.323291437946227","0.373040426358008"
"Big worries","2007","35-65 y.","college entrance qualification","552","0.171151787616527","0.158009328594367","0.184294246638686"
"Big worries","2007","35-65 y.","lower secondary degree","1331","0.407577993451108","0.391114232817737","0.424041754084478"
"Big worries","2007","35-65 y.","no degree/no degree yet","25","","",""
"Big worries","2007","35-65 y.","Other degree","129","0.175108845317446","0.147192378004029","0.203025312630864"
"Big worries","2007","35-65 y.","secondary school degree","1345","0.364507856469974","0.349498637872458","0.37951707506749"
"Big worries","2007","66 and older","college entrance qualification","165","0.251959834344814","0.219776012235442","0.284143656454187"
"Big worries","2007","66 and older","lower secondary degree","907","0.348234520066601","0.330231161203497","0.366237878929706"
"Big worries","2007","66 and older","no degree/no degree yet","14","","",""
"Big worries","2007","66 and older","Other degree","46","0.199619457805956","0.144633756452801","0.254605159159111"
"Big worries","2007","66 and older","secondary school degree","217","0.305318446233889","0.27065253270497","0.339984359762808"
"No worries","2007","16-34 y.","college entrance qualification","639","0.4115036812829","0.387184863013757","0.435822499552044"
"No worries","2007","16-34 y.","lower secondary degree","160","0.215048928228884","0.186029245296794","0.244068611160975"
"No worries","2007","16-34 y.","no degree/no degree yet","147","0.382278554446421","0.332963447168703","0.43159366172414"
"No worries","2007","16-34 y.","Other degree","50","0.30094473995467","0.225504501711072","0.376384978198268"
"No worries","2007","16-34 y.","secondary school degree","334","0.234338365479274","0.212221033549455","0.256455697409092"
"No worries","2007","35-65 y.","college entrance qualification","1246","0.399238277663855","0.382149318075813","0.416327237251896"
"No worries","2007","35-65 y.","lower secondary degree","562","0.165236914670614","0.152793394824604","0.177680434516625"
"No worries","2007","35-65 y.","no degree/no degree yet","34","0.211439804782978","0.136810401187421","0.286069208378534"
"No worries","2007","35-65 y.","Other degree","254","0.370952736721825","0.335470660658542","0.406434812785108"
"No worries","2007","35-65 y.","secondary school degree","789","0.189702052196195","0.177475389612228","0.201928714780162"
"No worries","2007","66 and older","college entrance qualification","214","0.264087294719118","0.231406214161495","0.296768375276741"
"No worries","2007","66 and older","lower secondary degree","481","0.183014771923364","0.168402352628205","0.197627191218522"
"No worries","2007","66 and older","no degree/no degree yet","26","","",""
"No worries","2007","66 and older","Other degree","62","0.361603753386945","0.295509804628415","0.427697702145476"
"No worries","2007","66 and older","secondary school degree","131","0.206921518558258","0.176428939693118","0.237414097423398"
"Some worries","2007","16-34 y.","college entrance qualification","679","0.430842947518727","0.406371521103154","0.455314373934299"
"Some worries","2007","16-34 y.","lower secondary degree","318","0.404570507990136","0.369903607831421","0.439237408148851"
"Some worries","2007","16-34 y.","no degree/no degree yet","150","0.434427050703833","0.384123757284068","0.484730344123599"
"Some worries","2007","16-34 y.","Other degree","61","0.494579544367013","0.412346115111612","0.576812973622414"
"Some worries","2007","16-34 y.","secondary school degree","591","0.417495702368608","0.391746239979345","0.443245164757871"
"Some worries","2007","35-65 y.","college entrance qualification","1357","0.429609934719618","0.412336784758607","0.44688308468063"
"Some worries","2007","35-65 y.","lower secondary degree","1529","0.427185091878278","0.410611246279476","0.44375893747708"
"Some worries","2007","35-65 y.","no degree/no degree yet","56","0.576425037349854","0.486115060772018","0.666735013927691"
"Some worries","2007","35-65 y.","Other degree","329","0.453938417960728","0.417368214584728","0.490508621336728"
"Some worries","2007","35-65 y.","secondary school degree","1816","0.445790091333831","0.430289370602546","0.461290812065116"
"Some worries","2007","66 and older","college entrance qualification","320","0.483952870936067","0.446905642643991","0.521000099228143"
"Some worries","2007","66 and older","lower secondary degree","1302","0.468750708010035","0.449892861285229","0.487608554734841"
"Some worries","2007","66 and older","no degree/no degree yet","28","","",""
"Some worries","2007","66 and older","Other degree","95","0.438776788807098","0.370513107206813","0.507040470407384"
"Some worries","2007","66 and older","secondary school degree","330","0.487760035207853","0.450135332221081","0.525384738194624"
"Big worries","2008","16-34 y.","college entrance qualification","179","0.108279503570367","0.0922358379031358","0.124323169237597"
"Big worries","2008","16-34 y.","lower secondary degree","220","0.329350423112639","0.293710496581565","0.364990349643713"
"Big worries","2008","16-34 y.","no degree/no degree yet","83","0.226021310118259","0.184511095084111","0.267531525152408"
"Big worries","2008","16-34 y.","Other degree","23","","",""
"Big worries","2008","16-34 y.","secondary school degree","342","0.276210980956307","0.251849290653009","0.300572671259606"
"Big worries","2008","35-65 y.","college entrance qualification","412","0.131165110790809","0.11902021104688","0.143310010534737"
"Big worries","2008","35-65 y.","lower secondary degree","1086","0.370441940263922","0.353606913454209","0.387276967073636"
"Big worries","2008","35-65 y.","no degree/no degree yet","21","","",""
"Big worries","2008","35-65 y.","Other degree","97","0.142738973642032","0.11513743237114","0.170340514912925"
"Big worries","2008","35-65 y.","secondary school degree","1107","0.304673588519514","0.289953952667035","0.319393224371994"
"Big worries","2008","66 and older","college entrance qualification","149","0.235182637014134","0.204374609138042","0.265990664890226"
"Big worries","2008","66 and older","lower secondary degree","832","0.319040016512581","0.301212776751809","0.336867256273353"
"Big worries","2008","66 and older","no degree/no degree yet","11","","",""
"Big worries","2008","66 and older","Other degree","52","0.212783569868271","0.15662072122744","0.268946418509103"
"Big worries","2008","66 and older","secondary school degree","199","0.283101852514417","0.249608719561485","0.31659498546735"
"No worries","2008","16-34 y.","college entrance qualification","652","0.455745493614647","0.430030980305486","0.481460006923808"
"No worries","2008","16-34 y.","lower secondary degree","178","0.249771419552083","0.216944658548412","0.282598180555753"
"No worries","2008","16-34 y.","no degree/no degree yet","162","0.418718051445731","0.369754822770845","0.467681280120617"
"No worries","2008","16-34 y.","Other degree","57","0.491791400553821","0.400814619533744","0.582768181573897"
"No worries","2008","16-34 y.","secondary school degree","359","0.271967953927239","0.247723351433216","0.296212556421262"
"No worries","2008","35-65 y.","college entrance qualification","1351","0.473886150316265","0.455922565116752","0.491849735515777"
"No worries","2008","35-65 y.","lower secondary degree","610","0.18610354747734","0.172536112567699","0.19967098238698"
"No worries","2008","35-65 y.","no degree/no degree yet","37","0.32275892168336","0.231124453179395","0.414393390187326"
"No worries","2008","35-65 y.","Other degree","254","0.405985130963976","0.367236244100639","0.444734017827313"
"No worries","2008","35-65 y.","secondary school degree","881","0.221071380528696","0.207800480078581","0.23434228097881"
"No worries","2008","66 and older","college entrance qualification","250","0.333692980063337","0.299440412550395","0.367945547576279"
"No worries","2008","66 and older","lower secondary degree","504","0.183532785118812","0.168727153723118","0.198338416514506"
"No worries","2008","66 and older","no degree/no degree yet","26","","",""
"No worries","2008","66 and older","Other degree","69","0.378607424014518","0.312047839808101","0.445167008220935"
"No worries","2008","66 and older","secondary school degree","156","0.235654894549119","0.20410203927754","0.267207749820697"
"Some worries","2008","16-34 y.","college entrance qualification","610","0.435975002814986","0.410371695373374","0.461578310256598"
"Some worries","2008","16-34 y.","lower secondary degree","270","0.420878157335278","0.383439261985672","0.458317052684885"
"Some worries","2008","16-34 y.","no degree/no degree yet","145","0.355260638436009","0.307761970985431","0.402759305886588"
"Some worries","2008","16-34 y.","Other degree","36","0.294037784577703","0.211126929141198","0.376948640014208"
"Some worries","2008","16-34 y.","secondary school degree","593","0.451821065116454","0.424705081569652","0.478937048663256"
"Some worries","2008","35-65 y.","college entrance qualification","1205","0.394948738892927","0.377362110230146","0.412535367555707"
"Some worries","2008","35-65 y.","lower secondary degree","1465","0.443454512258738","0.42613599466028","0.460773029857197"
"Some worries","2008","35-65 y.","no degree/no degree yet","42","0.423656663116543","0.326807527282024","0.520505798951061"
"Some worries","2008","35-65 y.","Other degree","266","0.451275895393991","0.412011076689385","0.490540714098597"
"Some worries","2008","35-65 y.","secondary school degree","1768","0.47425503095179","0.458285989974802","0.490224071928777"
"Some worries","2008","66 and older","college entrance qualification","329","0.431124382922529","0.395150082756458","0.467098683088601"
"Some worries","2008","66 and older","lower secondary degree","1290","0.497427198368607","0.478303803838743","0.516550592898471"
"Some worries","2008","66 and older","no degree/no degree yet","19","","",""
"Some worries","2008","66 and older","Other degree","83","0.408609006117211","0.341152424736678","0.476065587497744"
"Some worries","2008","66 and older","secondary school degree","340","0.481243252936464","0.44409658233252","0.518389923540408"
"Big worries","2009","16-34 y.","college entrance qualification","140","0.101379247513226","0.085437208247006","0.117321286779447"
"Big worries","2009","16-34 y.","lower secondary degree","169","0.316618976288529","0.278631820573126","0.354606132003933"
"Big worries","2009","16-34 y.","no degree/no degree yet","49","0.144779057441925","0.10709846490222","0.182459649981629"
"Big worries","2009","16-34 y.","Other degree","19","","",""
"Big worries","2009","16-34 y.","secondary school degree","293","0.231005605490078","0.206592771721838","0.255418439258317"
"Big worries","2009","35-65 y.","college entrance qualification","287","0.0961037312549381","0.0851673054486723","0.107040157061204"
"Big worries","2009","35-65 y.","lower secondary degree","871","0.324082270898206","0.306911267968945","0.341253273827467"
"Big worries","2009","35-65 y.","no degree/no degree yet","19","","",""
"Big worries","2009","35-65 y.","Other degree","72","0.136431306861923","0.107236453728568","0.165626159995278"
"Big worries","2009","35-65 y.","secondary school degree","863","0.267564068373317","0.252997575466373","0.282130561280262"
"Big worries","2009","66 and older","college entrance qualification","89","0.154928404288315","0.128535221322973","0.181321587253658"
"Big worries","2009","66 and older","lower secondary degree","684","0.275841345206441","0.258297148195126","0.293385542217755"
"Big worries","2009","66 and older","no degree/no degree yet","4","","",""
"Big worries","2009","66 and older","Other degree","27","","",""
"Big worries","2009","66 and older","secondary school degree","158","0.207561440676756","0.177792768452029","0.237330112901482"
"No worries","2009","16-34 y.","college entrance qualification","765","0.571144624191909","0.545004382615341","0.597284865768478"
"No worries","2009","16-34 y.","lower secondary degree","176","0.27462510699418","0.238175887865333","0.311074326123027"
"No worries","2009","16-34 y.","no degree/no degree yet","165","0.496598034641203","0.443057138107254","0.550138931175152"
"No worries","2009","16-34 y.","Other degree","41","0.440627583093348","0.34131624391547","0.539938922271227"
"No worries","2009","16-34 y.","secondary school degree","358","0.310359899232013","0.283562700189138","0.337157098274888"
"No worries","2009","35-65 y.","college entrance qualification","1538","0.548747963495308","0.530283272780246","0.56721265421037"
"No worries","2009","35-65 y.","lower secondary degree","642","0.222068289432369","0.206819508767018","0.237317070097721"
"No worries","2009","35-65 y.","no degree/no degree yet","34","0.433736802714765","0.33246781177868","0.53500579365085"
"No worries","2009","35-65 y.","Other degree","227","0.435728664690001","0.39355387840521","0.477903450974791"
"No worries","2009","35-65 y.","secondary school degree","1018","0.258051822297799","0.243654009025101","0.272449635570497"
"No worries","2009","66 and older","college entrance qualification","290","0.384385936629372","0.348903167666332","0.419868705592413"
"No worries","2009","66 and older","lower secondary degree","578","0.233261645839541","0.216660723660792","0.24986256801829"
"No worries","2009","66 and older","no degree/no degree yet","30","0.481282756423441","0.351571950768924","0.610993562077958"
"No worries","2009","66 and older","Other degree","79","0.483516836943386","0.410104005452041","0.55692966843473"
"No worries","2009","66 and older","secondary school degree","195","0.293468035812674","0.260044712037808","0.326891359587541"
"Some worries","2009","16-34 y.","college entrance qualification","472","0.327476128294865","0.302689080925619","0.35226317566411"
"Some worries","2009","16-34 y.","lower secondary degree","231","0.408755916717291","0.368608992409158","0.448902841025423"
"Some worries","2009","16-34 y.","no degree/no degree yet","121","0.358622907916872","0.307265697796432","0.409980118037313"
"Some worries","2009","16-34 y.","Other degree","36","0.363234443622729","0.267029859134998","0.45943902811046"
"Some worries","2009","16-34 y.","secondary school degree","494","0.458634495277909","0.429772656556717","0.487496333999101"
"Some worries","2009","35-65 y.","college entrance qualification","965","0.355148305249754","0.337390847687242","0.372905762812266"
"Some worries","2009","35-65 y.","lower secondary degree","1341","0.453849439669425","0.435583870899831","0.472115008439018"
"Some worries","2009","35-65 y.","no degree/no degree yet","39","0.421521088756503","0.320617271410109","0.522424906102897"
"Some worries","2009","35-65 y.","Other degree","232","0.427840028448077","0.385757650423095","0.469922406473058"
"Some worries","2009","35-65 y.","secondary school degree","1667","0.474384109328884","0.45795342714915","0.490814791508618"
"Some worries","2009","66 and older","college entrance qualification","343","0.460685659082312","0.424327421503321","0.497043896661304"
"Some worries","2009","66 and older","lower secondary degree","1231","0.490897008954018","0.471273124908378","0.510520892999659"
"Some worries","2009","66 and older","no degree/no degree yet","23","","",""
"Some worries","2009","66 and older","Other degree","72","0.38912991935246","0.317505711925872","0.460754126779047"
"Some worries","2009","66 and older","secondary school degree","360","0.49897052351057","0.462269987270281","0.535671059750859"
"Big worries","2010","16-34 y.","college entrance qualification","235","0.123407632541998","0.108898402389847","0.137916862694148"
"Big worries","2010","16-34 y.","lower secondary degree","337","0.339055864194577","0.31152772014075","0.366584008248405"
"Big worries","2010","16-34 y.","no degree/no degree yet","102","0.174233524959725","0.142417475379566","0.206049574539883"
"Big worries","2010","16-34 y.","Other degree","72","0.183465186878574","0.146796919189738","0.220133454567411"
"Big worries","2010","16-34 y.","secondary school degree","526","0.249036575679038","0.230163785893748","0.267909365464329"
"Big worries","2010","35-65 y.","college entrance qualification","397","0.0984728406506858","0.0893191016159063","0.107626579685465"
"Big worries","2010","35-65 y.","lower secondary degree","1076","0.306753219492082","0.291202275263403","0.32230416372076"
"Big worries","2010","35-65 y.","no degree/no degree yet","44","0.182394687128907","0.124000261031997","0.240789113225818"
"Big worries","2010","35-65 y.","Other degree","144","0.174272114518153","0.150424365929333","0.198119863106973"
"Big worries","2010","35-65 y.","secondary school degree","1141","0.260907079729533","0.248316589117074","0.273497570341993"
"Big worries","2010","66 and older","college entrance qualification","114","0.175687949455549","0.148269111648473","0.203106787262624"
"Big worries","2010","66 and older","lower secondary degree","627","0.268843453588323","0.250790843860945","0.286896063315702"
"Big worries","2010","66 and older","no degree/no degree yet","6","","",""
"Big worries","2010","66 and older","Other degree","29","","",""
"Big worries","2010","66 and older","secondary school degree","161","0.220742253737133","0.190900149804033","0.250584357670234"
"No worries","2010","16-34 y.","college entrance qualification","1072","0.570933796193867","0.549099985193262","0.592767607194472"
"No worries","2010","16-34 y.","lower secondary degree","307","0.260233803979698","0.234719247613722","0.285748360345675"
"No worries","2010","16-34 y.","no degree/no degree yet","238","0.385552473093595","0.344726559077604","0.426378387109586"
"No worries","2010","16-34 y.","Other degree","175","0.416859140674774","0.370149383752629","0.463568897596919"
"No worries","2010","16-34 y.","secondary school degree","694","0.334158313978526","0.313573034478527","0.354743593478524"
"No worries","2010","35-65 y.","college entrance qualification","2306","0.556925707686589","0.541664538909669","0.572186876463508"
"No worries","2010","35-65 y.","lower secondary degree","787","0.237680455181295","0.223326105194298","0.252034805168292"
"No worries","2010","35-65 y.","no degree/no degree yet","56","0.364549888755902","0.29176978586689","0.437329991644914"
"No worries","2010","35-65 y.","Other degree","426","0.404275484134376","0.37342397605664","0.435126992212112"
"No worries","2010","35-65 y.","secondary school degree","1466","0.288632270081857","0.275640458209306","0.301624081954408"
"No worries","2010","66 and older","college entrance qualification","298","0.394189944319262","0.358980980782157","0.429398907856367"
"No worries","2010","66 and older","lower secondary degree","580","0.261481863937024","0.243588728771008","0.27937499910304"
"No worries","2010","66 and older","no degree/no degree yet","25","","",""
"No worries","2010","66 and older","Other degree","75","0.428961296130965","0.354121037952031","0.503801554309899"
"No worries","2010","66 and older","secondary school degree","194","0.26368525977484","0.231980766800456","0.295389752749223"
"Some worries","2010","16-34 y.","college entrance qualification","667","0.305658571264136","0.285335967690241","0.325981174838031"
"Some worries","2010","16-34 y.","lower secondary degree","492","0.400710331825724","0.372213761721263","0.429206901930186"
"Some worries","2010","16-34 y.","no degree/no degree yet","206","0.44021400194668","0.39857553690343","0.481852466989931"
"Some worries","2010","16-34 y.","Other degree","181","0.399675672446652","0.353269790037196","0.446081554856108"
"Some worries","2010","16-34 y.","secondary school degree","797","0.416805110342436","0.395288764596578","0.438321456088294"
"Some worries","2010","35-65 y.","college entrance qualification","1367","0.344601451662726","0.330001138359163","0.359201764966288"
"Some worries","2010","35-65 y.","lower secondary degree","1515","0.455566325326623","0.438771845177791","0.472360805475456"
"Some worries","2010","35-65 y.","no degree/no degree yet","68","0.453055424115191","0.377782155116448","0.528328693113933"
"Some worries","2010","35-65 y.","Other degree","402","0.421452401347471","0.390409752474536","0.452495050220406"
"Some worries","2010","35-65 y.","secondary school degree","2066","0.45046065018861","0.436195444832482","0.464725855544737"
"Some worries","2010","66 and older","college entrance qualification","328","0.430122106225189","0.394450799546517","0.465793412903861"
"Some worries","2010","66 and older","lower secondary degree","1110","0.469674682474653","0.449353226079729","0.489996138869576"
"Some worries","2010","66 and older","no degree/no degree yet","20","","",""
"Some worries","2010","66 and older","Other degree","64","0.372477368286601","0.299370514866284","0.445584221706918"
"Some worries","2010","66 and older","secondary school degree","387","0.515572486488027","0.479613668652825","0.551531304323229"
"Big worries","2011","16-34 y.","college entrance qualification","213","0.120249883855496","0.104367257465774","0.136132510245218"
"Big worries","2011","16-34 y.","lower secondary degree","199","0.360756730717625","0.321842319736406","0.399671141698843"
"Big worries","2011","16-34 y.","no degree/no degree yet","56","0.182955280968172","0.142275487234076","0.223635074702268"
"Big worries","2011","16-34 y.","Other degree","31","0.289115694859952","0.208338139981489","0.369893249738415"
"Big worries","2011","16-34 y.","secondary school degree","326","0.278962023912354","0.253241590547182","0.304682457277526"
"Big worries","2011","35-65 y.","college entrance qualification","367","0.103384740944347","0.0926567296741778","0.114112752214516"
"Big worries","2011","35-65 y.","lower secondary degree","980","0.316280154988879","0.300081919814678","0.332478390163081"
"Big worries","2011","35-65 y.","no degree/no degree yet","29","","",""
"Big worries","2011","35-65 y.","Other degree","101","0.153248323601271","0.127311613623757","0.179185033578785"
"Big worries","2011","35-65 y.","secondary school degree","1116","0.296700425300424","0.282595242492073","0.310805608108776"
"Big worries","2011","66 and older","college entrance qualification","154","0.192063675344682","0.166581415774765","0.217545934914599"
"Big worries","2011","66 and older","lower secondary degree","830","0.291226433405196","0.274564010944922","0.30788885586547"
"Big worries","2011","66 and older","no degree/no degree yet","9","","",""
"Big worries","2011","66 and older","Other degree","50","0.153426031872805","0.108481010035762","0.198371053709848"
"Big worries","2011","66 and older","secondary school degree","231","0.246506020231889","0.218896184349492","0.274115856114286"
"No worries","2011","16-34 y.","college entrance qualification","826","0.542593008528802","0.518265993872152","0.566920023185452"
"No worries","2011","16-34 y.","lower secondary degree","153","0.243029022558556","0.208272297977276","0.277785747139836"
"No worries","2011","16-34 y.","no degree/no degree yet","156","0.457621475457798","0.405202588532657","0.510040362382939"
"No worries","2011","16-34 y.","Other degree","45","0.317287019510533","0.234359125100956","0.400214913920109"
"No worries","2011","16-34 y.","secondary school degree","359","0.31301072070399","0.286416868196234","0.339604573211746"
"No worries","2011","35-65 y.","college entrance qualification","1619","0.542693780647917","0.52514007091917","0.560247490376665"
"No worries","2011","35-65 y.","lower secondary degree","671","0.200128979949629","0.186192355162537","0.214065604736722"
"No worries","2011","35-65 y.","no degree/no degree yet","55","0.461230222898149","0.376190542977223","0.546269902819075"
"No worries","2011","35-65 y.","Other degree","284","0.380710340165556","0.345749389170304","0.415671291160808"
"No worries","2011","35-65 y.","secondary school degree","1129","0.26577575111472","0.252135527307061","0.279415974922379"
"No worries","2011","66 and older","college entrance qualification","381","0.371888367339654","0.340623868917771","0.403152865761537"
"No worries","2011","66 and older","lower secondary degree","665","0.233522914608105","0.218006787504621","0.249039041711588"
"No worries","2011","66 and older","no degree/no degree yet","37","0.557004888238109","0.44226595360549","0.671743822870728"
"No worries","2011","66 and older","Other degree","108","0.428809919308477","0.367090425675699","0.490529412941254"
"No worries","2011","66 and older","secondary school degree","252","0.277645883565369","0.248955862830576","0.306335904300163"
"Some worries","2011","16-34 y.","college entrance qualification","572","0.337157107615702","0.314072537980943","0.360241677250461"
"Some worries","2011","16-34 y.","lower secondary degree","233","0.396214246723819","0.356579450253172","0.435849043194466"
"Some worries","2011","16-34 y.","no degree/no degree yet","135","0.35942324357403","0.308937120553068","0.409909366594992"
"Some worries","2011","16-34 y.","Other degree","45","0.393597285629515","0.306548639374307","0.480645931884724"
"Some worries","2011","16-34 y.","secondary school degree","483","0.408027255383656","0.379841991033451","0.43621251973386"
"Some worries","2011","35-65 y.","college entrance qualification","1108","0.353921478407736","0.337072093641238","0.370770863174233"
"Some worries","2011","35-65 y.","lower secondary degree","1515","0.483590865061491","0.466183676329603","0.50099805379338"
"Some worries","2011","35-65 y.","no degree/no degree yet","48","0.30698043360239","0.228295927841818","0.385664939362962"
"Some worries","2011","35-65 y.","Other degree","356","0.466041336233173","0.430123925157275","0.501958747309071"
"Some worries","2011","35-65 y.","secondary school degree","1784","0.437523823584856","0.422205812602788","0.452841834566924"
