"pli0095_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","1994","Hamburg","Female","38","0.516797742747674","0.405899268551402","0.627696216943946"
"Rarely","1994","Lower Saxony","Male","229","0.507353224008416","0.462534738444351","0.552171709572481"
"Rarely","1994","Lower Saxony","Female","268","0.515656975177322","0.471407612063962","0.559906338290682"
"Rarely","1994","Bremen","Male","23","","",""
"Rarely","1994","Bremen","Female","24","","",""
"Rarely","1994","North Rhine-Westphalia","Male","622","0.539528252901328","0.511137243726511","0.567919262076144"
"Rarely","1994","North Rhine-Westphalia","Female","665","0.508172611874931","0.480709745021421","0.535635478728441"
"Rarely","1994","Hesse","Male","198","0.443951653570001","0.397943669970271","0.489959637169732"
"Rarely","1994","Hesse","Female","202","0.441339634007896","0.396448605256037","0.486230662759755"
"Rarely","1994","Rhineland-Palatinate,Saarland","Male","134","0.435317803561232","0.378836137632523","0.491799469489941"
"Rarely","1994","Rhineland-Palatinate,Saarland","Female","133","0.396283608518792","0.34374899852154","0.448818218516044"
"Rarely","1994","Baden-Württemberg","Male","358","0.453123251555834","0.419853330611956","0.486393172499711"
"Rarely","1994","Baden-Württemberg","Female","387","0.458067096377651","0.425054371465676","0.491079821289626"
"Rarely","1994","Bavaria","Male","371","0.490164148500773","0.454923466758661","0.525404830242884"
"Rarely","1994","Bavaria","Female","395","0.484712144845915","0.450209890359184","0.519214399332646"
"Rarely","1994","Berlin","Male","130","0.51315192384536","0.452162020114567","0.574141827576154"
"Rarely","1994","Berlin","Female","149","0.490449775744528","0.433012694134411","0.547886857354645"
"Rarely","1994","Brandenburg","Male","158","0.520126118559336","0.463018728334631","0.57723350878404"
"Rarely","1994","Brandenburg","Female","179","0.531308879025876","0.475937199843977","0.586680558207775"
"Rarely","1994","Mecklenburg-Western Pomerania","Male","107","0.487291734999248","0.418532703005824","0.556050766992672"
"Rarely","1994","Mecklenburg-Western Pomerania","Female","120","0.547482662213026","0.479677038496088","0.615288285929964"
"Rarely","1994","Saxony","Male","273","0.503440786560373","0.460671878715095","0.54620969440565"
"Rarely","1994","Saxony","Female","322","0.49576697192467","0.455794105256111","0.535739838593229"
"Rarely","1994","Saxony-Anhalt","Male","165","0.462477255273157","0.4086014525055","0.516353058040815"
"Rarely","1994","Saxony-Anhalt","Female","203","0.461803645293788","0.411345473452128","0.512261817135449"
"Rarely","1994","Thuringia","Male","162","0.473214631672243","0.417990461191463","0.528438802153024"
"Rarely","1994","Thuringia","Female","199","0.513489671675188","0.460976245090455","0.56600309825992"
"Never","1994","Schleswig-Holstein","Male","10","","",""
"Never","1994","Schleswig-Holstein","Female","23","","",""
"Never","1994","Hamburg","Male","9","","",""
"Never","1994","Hamburg","Female","20","","",""
"Never","1994","Lower Saxony","Male","42","0.104852887084861","0.0773883965739007","0.132317377595821"
"Never","1994","Lower Saxony","Female","74","0.191908124383852","0.157040119215644","0.226776129552059"
"Never","1994","Bremen","Male","8","","",""
"Never","1994","Bremen","Female","13","","",""
"Never","1994","North Rhine-Westphalia","Male","118","0.108385969924267","0.0906788788560419","0.126093060992493"
"Never","1994","North Rhine-Westphalia","Female","212","0.182658118646493","0.161432749318314","0.203883487974671"
"Never","1994","Hesse","Male","50","0.13248792268121","0.101094765520964","0.163881079841456"
"Never","1994","Hesse","Female","74","0.207105740955797","0.170470178159842","0.243741303751751"
"Never","1994","Rhineland-Palatinate,Saarland","Male","36","0.161973387763328","0.12000203437356","0.203944741153095"
"Never","1994","Rhineland-Palatinate,Saarland","Female","67","0.226362565868305","0.181415948140837","0.271309183595772"
"Never","1994","Baden-Württemberg","Male","101","0.128598677402697","0.106225574311219","0.150971780494174"
"Never","1994","Baden-Württemberg","Female","116","0.159452070257273","0.135194886001831","0.183709254512715"
"Never","1994","Bavaria","Male","99","0.149853587110728","0.124691956689644","0.175015217531812"
"Never","1994","Bavaria","Female","157","0.232959486030706","0.203776486945187","0.262142485116226"
"Never","1994","Berlin","Male","18","","",""
"Never","1994","Berlin","Female","37","0.153795952575697","0.112347187202564","0.19524471794883"
"Never","1994","Brandenburg","Male","19","","",""
"Never","1994","Brandenburg","Female","42","0.179146346608955","0.136595555428435","0.221697137789475"
"Never","1994","Mecklenburg-Western Pomerania","Male","14","","",""
"Never","1994","Mecklenburg-Western Pomerania","Female","24","","",""
"Never","1994","Saxony","Male","43","0.0980678375362374","0.0726277456414529","0.123507929431022"
"Never","1994","Saxony","Female","95","0.229964598519864","0.196321445323995","0.263607751715732"
"Never","1994","Saxony-Anhalt","Male","28","","",""
"Never","1994","Saxony-Anhalt","Female","57","0.212168816216344","0.170788879964244","0.253548752468443"
"Never","1994","Thuringia","Male","20","","",""
"Never","1994","Thuringia","Female","45","0.192170631460591","0.150774305634539","0.233566957286644"
"Min 1x per week","1995","Schleswig-Holstein","Male","","","",""
"Min 1x per week","1995","Schleswig-Holstein","Female","","","",""
"Min 1x per week","1995","Hamburg","Male","","","",""
"Min 1x per week","1995","Hamburg","Female","","","",""
"Min 1x per week","1995","Lower Saxony","Male","","","",""
"Min 1x per week","1995","Lower Saxony","Female","","","",""
"Min 1x per week","1995","Bremen","Male","","","",""
"Min 1x per week","1995","Bremen","Female","","","",""
"Min 1x per week","1995","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","1995","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","1995","Hesse","Male","","","",""
"Min 1x per week","1995","Hesse","Female","","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","1995","Baden-Württemberg","Male","","","",""
"Min 1x per week","1995","Baden-Württemberg","Female","","","",""
"Min 1x per week","1995","Bavaria","Male","","","",""
"Min 1x per week","1995","Bavaria","Female","","","",""
"Min 1x per week","1995","Berlin","Male","","","",""
"Min 1x per week","1995","Berlin","Female","","","",""
"Min 1x per week","1995","Brandenburg","Male","","","",""
"Min 1x per week","1995","Brandenburg","Female","","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","1995","Saxony","Male","","","",""
"Min 1x per week","1995","Saxony","Female","","","",""
"Min 1x per week","1995","Saxony-Anhalt","Male","","","",""
"Min 1x per week","1995","Saxony-Anhalt","Female","","","",""
"Min 1x per week","1995","Thuringia","Male","","","",""
"Min 1x per week","1995","Thuringia","Female","","","",""
"Min 1x per month","1995","Schleswig-Holstein","Male","","","",""
"Min 1x per month","1995","Schleswig-Holstein","Female","","","",""
"Min 1x per month","1995","Hamburg","Male","","","",""
"Min 1x per month","1995","Hamburg","Female","","","",""
"Min 1x per month","1995","Lower Saxony","Male","","","",""
"Min 1x per month","1995","Lower Saxony","Female","","","",""
"Min 1x per month","1995","Bremen","Male","","","",""
"Min 1x per month","1995","Bremen","Female","","","",""
"Min 1x per month","1995","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","1995","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","1995","Hesse","Male","","","",""
"Min 1x per month","1995","Hesse","Female","","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","1995","Baden-Württemberg","Male","","","",""
"Min 1x per month","1995","Baden-Württemberg","Female","","","",""
"Min 1x per month","1995","Bavaria","Male","","","",""
"Min 1x per month","1995","Bavaria","Female","","","",""
"Min 1x per month","1995","Berlin","Male","","","",""
"Min 1x per month","1995","Berlin","Female","","","",""
"Min 1x per month","1995","Brandenburg","Male","","","",""
"Min 1x per month","1995","Brandenburg","Female","","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","1995","Saxony","Male","","","",""
"Min 1x per month","1995","Saxony","Female","","","",""
"Min 1x per month","1995","Saxony-Anhalt","Male","","","",""
"Min 1x per month","1995","Saxony-Anhalt","Female","","","",""
"Min 1x per month","1995","Thuringia","Male","","","",""
"Min 1x per month","1995","Thuringia","Female","","","",""
"Rarely","1995","Schleswig-Holstein","Male","","","",""
"Rarely","1995","Schleswig-Holstein","Female","","","",""
"Rarely","1995","Hamburg","Male","","","",""
"Rarely","1995","Hamburg","Female","","","",""
"Rarely","1995","Lower Saxony","Male","","","",""
"Rarely","1995","Lower Saxony","Female","","","",""
"Rarely","1995","Bremen","Male","","","",""
"Rarely","1995","Bremen","Female","","","",""
"Rarely","1995","North Rhine-Westphalia","Male","","","",""
"Rarely","1995","North Rhine-Westphalia","Female","","","",""
"Rarely","1995","Hesse","Male","","","",""
"Rarely","1995","Hesse","Female","","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","1995","Baden-Württemberg","Male","","","",""
"Rarely","1995","Baden-Württemberg","Female","","","",""
"Rarely","1995","Bavaria","Male","","","",""
"Rarely","1995","Bavaria","Female","","","",""
"Rarely","1995","Berlin","Male","","","",""
"Rarely","1995","Berlin","Female","","","",""
"Rarely","1995","Brandenburg","Male","","","",""
"Rarely","1995","Brandenburg","Female","","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","1995","Saxony","Male","","","",""
"Rarely","1995","Saxony","Female","","","",""
"Rarely","1995","Saxony-Anhalt","Male","","","",""
"Rarely","1995","Saxony-Anhalt","Female","","","",""
"Rarely","1995","Thuringia","Male","","","",""
"Rarely","1995","Thuringia","Female","","","",""
"Never","1995","Schleswig-Holstein","Male","","","",""
"Never","1995","Schleswig-Holstein","Female","","","",""
"Never","1995","Hamburg","Male","","","",""
"Never","1995","Hamburg","Female","","","",""
"Never","1995","Lower Saxony","Male","","","",""
"Never","1995","Lower Saxony","Female","","","",""
"Never","1995","Bremen","Male","","","",""
"Never","1995","Bremen","Female","","","",""
"Never","1995","North Rhine-Westphalia","Male","","","",""
"Never","1995","North Rhine-Westphalia","Female","","","",""
"Never","1995","Hesse","Male","","","",""
"Never","1995","Hesse","Female","","","",""
"Never","1995","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","1995","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","1995","Baden-Württemberg","Male","","","",""
"Never","1995","Baden-Württemberg","Female","","","",""
"Never","1995","Bavaria","Male","","","",""
"Never","1995","Bavaria","Female","","","",""
"Never","1995","Berlin","Male","","","",""
"Never","1995","Berlin","Female","","","",""
"Never","1995","Brandenburg","Male","","","",""
"Never","1995","Brandenburg","Female","","","",""
"Never","1995","Mecklenburg-Western Pomerania","Male","","","",""
"Never","1995","Mecklenburg-Western Pomerania","Female","","","",""
"Never","1995","Saxony","Male","","","",""
"Never","1995","Saxony","Female","","","",""
"Never","1995","Saxony-Anhalt","Male","","","",""
"Never","1995","Saxony-Anhalt","Female","","","",""
"Never","1995","Thuringia","Male","","","",""
"Never","1995","Thuringia","Female","","","",""
"Min 1x per week","1996","Schleswig-Holstein","Male","10","","",""
"Min 1x per week","1996","Schleswig-Holstein","Female","12","","",""
"Min 1x per week","1996","Hamburg","Male","6","","",""
"Min 1x per week","1996","Hamburg","Female","3","","",""
"Min 1x per week","1996","Lower Saxony","Male","58","0.112963408494104","0.0854906249285997","0.140436192059608"
"Min 1x per week","1996","Lower Saxony","Female","66","0.11817775537144","0.0909248943258111","0.145430616417069"
"Min 1x per week","1996","Bremen","Male","2","","",""
"Min 1x per week","1996","Bremen","Female","3","","",""
"Min 1x per week","1996","North Rhine-Westphalia","Male","142","0.0932063191756217","0.0768795080715394","0.109533130279704"
"Min 1x per week","1996","North Rhine-Westphalia","Female","149","0.104674020988396","0.0882707642922117","0.121077277684579"
"Min 1x per week","1996","Hesse","Male","66","0.135154681338036","0.103281770907811","0.167027591768262"
"Min 1x per week","1996","Hesse","Female","62","0.134829450789364","0.103886023747582","0.165772877831145"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Male","44","0.118070929865918","0.0836183727496418","0.152523486982194"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Female","55","0.151060951683962","0.113913558187261","0.188208345180664"
"Min 1x per week","1996","Baden-Württemberg","Male","136","0.143329608105486","0.119576535974","0.167082680236972"
"Min 1x per week","1996","Baden-Württemberg","Female","136","0.14601174180453","0.122654547494109","0.169368936114951"
"Min 1x per week","1996","Bavaria","Male","85","0.107018704683622","0.0857950430674596","0.128242366299785"
"Min 1x per week","1996","Bavaria","Female","111","0.149544921931989","0.125456765117379","0.173633078746599"
"Min 1x per week","1996","Berlin","Male","27","","",""
"Min 1x per week","1996","Berlin","Female","39","0.118173759581157","0.0808913578079281","0.155456161354386"
"Min 1x per week","1996","Brandenburg","Male","30","0.0960298878636601","0.0618236030320028","0.130236172695317"
"Min 1x per week","1996","Brandenburg","Female","29","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Male","13","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Female","20","","",""
"Min 1x per week","1996","Saxony","Male","61","0.109452891947806","0.0826701578990688","0.136235625996542"
"Min 1x per week","1996","Saxony","Female","63","0.109481075238562","0.0841353386353912","0.134826811841733"
"Min 1x per week","1996","Saxony-Anhalt","Male","44","0.144585075931475","0.105624437270728","0.183545714592223"
